,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PLD,PLD_6m,PLD_12m,PLD_6m_ret,PLD_12m_ret
1191,1191,1191,1191,2023-10-27,96.70252227783205,101.9291534423828,111.68684387207033,-0.051277097749126255,-0.1341637123473719
1192,1192,1192,1192,2023-10-30,98.25262451171876,101.78010559082033,108.95429229736328,-0.034657864212509826,-0.09822162633517006
1193,1193,1193,1193,2023-10-31,100.11076354980467,100.17037963867188,108.95429229736328,-0.0005951468795690751,-0.08116732770309243
1194,1194,1194,1194,2023-11-01,100.9553680419922,101.0547332763672,110.21623229980467,-0.000983281348170495,-0.0840245040550972
1195,1195,1195,1195,2023-11-02,104.05557250976562,98.11351013183594,107.44393157958984,0.060563141303835666,-0.03153606741683934
1196,1196,1196,1196,2023-11-03,105.87396240234376,98.99786376953124,103.7177276611328,0.06945704049554258,0.020789452197177205
1197,1197,1197,1197,2023-11-06,104.26424407958984,96.70252227783205,101.9291534423828,0.07819570393451092,0.022908957431172938
1198,1198,1198,1198,2023-11-07,103.56868743896484,98.25262451171876,101.78010559082033,0.05410606539687923,0.01757300051677113
1199,1199,1199,1199,2023-11-08,104.46296691894533,100.11076354980467,100.17037963867188,0.04347388047815115,0.04285286025427282
1200,1200,1200,1200,2023-11-09,102.6247100830078,100.9553680419922,101.0547332763672,0.016535446043059787,0.015535905699211261
1201,1201,1201,1201,2023-11-10,103.88665771484376,104.05557250976562,98.11351013183594,-0.0016233133012266698,0.05884151504976631
1202,1202,1202,1202,2023-11-13,101.8297882080078,105.87396240234376,98.99786376953124,-0.03819800546396135,0.028605914619221906
1203,1203,1203,1203,2023-11-14,108.63632202148438,104.26424407958984,96.70252227783205,0.04193266810199203,0.12340732653659048
1204,1204,1204,1204,2023-11-15,109.808837890625,103.56868743896484,98.25262451171876,0.060251323116724986,0.11761735054240607
1205,1205,1205,1205,2023-11-16,109.5703582763672,104.46296691894533,100.11076354980467,0.0488918849240112,0.09449128536370033
1206,1206,1206,1206,2023-11-17,109.3716278076172,102.6247100830078,100.9553680419922,0.06574359839021393,0.08336614415713162
1207,1207,1207,1207,2023-11-20,110.29573059082033,103.88665771484376,104.05557250976562,0.06169293552179411,0.05996947525774332
1208,1208,1208,1208,2023-11-21,109.908203125,101.8297882080078,105.87396240234376,0.07933253185689071,0.038104181907589796
1209,1209,1209,1209,2023-11-22,110.83230590820312,108.63632202148438,104.26424407958984,0.02021408536165703,0.06299438399610491
1210,1210,1210,1210,2023-11-24,111.28938293457033,109.808837890625,103.56868743896484,0.013482931541630716,0.07454661912323113
1211,1211,1211,1211,2023-11-27,111.16020965576172,109.5703582763672,104.46296691894533,0.014509867489749917,0.06411116718533272
1212,1212,1212,1212,2023-11-28,111.39868927001952,109.3716278076172,102.6247100830078,0.01853370479195826,0.08549577562669763
1213,1213,1213,1213,2023-11-29,112.32278442382812,110.29573059082033,103.88665771484376,0.018378352653810826,0.08120510270087333
1214,1214,1214,1214,2023-11-30,114.20079040527344,109.908203125,101.8297882080078,0.03905611372238904,0.12148706596536751
1215,1215,1215,1215,2023-12-01,117.5096664428711,110.83230590820312,108.63632202148438,0.0602474204605874,0.08167935232225454
1216,1216,1216,1216,2023-12-04,119.56653594970705,111.28938293457033,109.808837890625,0.07437504636002035,0.08886077156012884
1217,1217,1217,1217,2023-12-05,117.8971939086914,111.16020965576172,109.5703582763672,0.06060607724465994,0.07599533088430355
1218,1218,1218,1218,2023-12-06,118.2946548461914,111.39868927001952,109.3716278076172,0.061903471408507826,0.0815844768651488
1219,1219,1219,1219,2023-12-07,118.19528198242188,112.32278442382812,110.29573059082033,0.052282336025743614,0.07162155188860053
1220,1220,1220,1220,2023-12-08,119.0895767211914,114.20079040527344,109.908203125,0.04280869071543858,0.08353674553071633
1221,1221,1221,1221,2023-12-11,121.22593688964844,117.5096664428711,110.83230590820312,0.03162523185770483,0.09377799095918693
1222,1222,1222,1222,2023-12-12,121.29549407958984,119.56653594970705,111.28938293457033,0.014460217619836735,0.08991074333570848
1223,1223,1223,1223,2023-12-13,128.4199981689453,117.8971939086914,111.16020965576172,0.08925406883223674,0.15526948506694338
1224,1224,1224,1224,2023-12-14,136.25,118.2946548461914,111.39868927001952,0.15178492364810925,0.22308440873791024
1225,1225,1225,1225,2023-12-15,134.25999450683594,118.19528198242188,112.32278442382812,0.1359166986614848,0.19530507719815793
1226,1226,1226,1226,2023-12-18,132.67999267578125,119.0895767211914,114.20079040527344,0.11411927331312355,0.1618132607044942
1227,1227,1227,1227,2023-12-19,133.75,121.22593688964844,117.5096664428711,0.10331174525590314,0.13820423501095003
1228,1228,1228,1228,2023-12-20,130.47000122070312,121.29549407958984,119.56653594970705,0.07563765835434322,0.09119161297423872
1229,1229,1229,1229,2023-12-21,130.9600067138672,128.4199981689453,117.8971939086914,0.019778917467202506,0.11079833516048421
1230,1230,1230,1230,2023-12-22,132.39999389648438,136.25,118.2946548461914,-0.028256925530389942,0.1192390228335587
1231,1231,1231,1231,2023-12-26,133.4600067138672,134.25999450683594,118.19528198242188,-0.005958497137641516,0.12914834226391125
1232,1232,1232,1232,2023-12-27,134.17999267578125,132.67999267578125,119.0895767211914,0.011305397066650569,0.1267148340775366
1233,1233,1233,1233,2023-12-28,135.19000244140625,133.75,121.22593688964844,0.010766373393691575,0.11519041147497378
1234,1234,1234,1234,2023-12-29,133.3000030517578,130.47000122070312,121.29549407958984,0.021690823979279683,0.09896912546719205
1235,1235,1235,1235,2024-01-02,134.6199951171875,130.9600067138672,128.4199981689453,0.027947374890694432,0.048279061179285154
1236,1236,1236,1236,2024-01-03,130.52000427246094,132.39999389648438,136.25,-0.014199318056564936,-0.04205501451404814
1237,1237,1237,1237,2024-01-04,130.2899932861328,133.4600067138672,134.25999450683594,-0.023752534604098652,-0.029569502332289943
1238,1238,1238,1238,2024-01-05,130.55999755859375,134.17999267578125,132.67999267578125,-0.026978650430653173,-0.01597825771944339
1239,1239,1239,1239,2024-01-08,133.1699981689453,135.19000244140625,133.75,-0.014941964908510519,-0.004336462288259346
1240,1240,1240,1240,2024-01-09,133.07000732421875,133.3000030517578,130.47000122070312,-0.0017253992668684326,0.01992799938061962
1241,1241,1241,1241,2024-01-10,133.5500030517578,134.6199951171875,130.9600067138672,-0.007948240263255468,0.01977700217708045
1242,1242,1242,1242,2024-01-11,131.32000732421875,130.52000427246094,132.39999389648438,0.006129352019387024,-0.00815699865598185
1243,1243,1243,1243,2024-01-12,131.5500030517578,130.2899932861328,133.4600067138672,0.009670809966640048,-0.01431143088584097
1244,1244,1244,1244,2024-01-16,129.97000122070312,130.55999755859375,134.17999267578125,-0.004518967133297025,-0.03137570192935335
1245,1245,1245,1245,2024-01-17,126.86000061035156,133.1699981689453,135.19000244140625,-0.047383026547680895,-0.06161699593625691
1246,1246,1246,1246,2024-01-18,126.26000213623048,133.07000732421875,133.3000030517578,-0.05117610891382918,-0.052813208959896496
1247,1247,1247,1247,2024-01-19,128.44000244140625,133.5500030517578,134.6199951171875,-0.03826282660863112,-0.04590694473284995
1248,1248,1248,1248,2024-01-22,128.74000549316406,131.32000732421875,130.52000427246094,-0.019646677483689645,-0.013637746866611455
1249,1249,1249,1249,2024-01-23,128.00999450683594,131.5500030517578,130.2899932861328,-0.026909984513866392,-0.017499415893665105
1250,1250,1250,1250,2024-01-24,125.44000244140624,129.97000122070312,130.55999755859375,-0.03485418740286428,-0.03921564960883006
1251,1251,1251,1251,2024-01-25,126.1999969482422,126.86000061035156,133.1699981689453,-0.005202614369651082,-0.05233912530253748
1252,1252,1252,1252,2024-01-26,126.87000274658205,126.26000213623048,133.07000732421875,0.004831305243392814,-0.04659205107376818
1253,1253,1253,1253,2024-01-29,127.88999938964844,128.44000244140625,133.5500030517578,-0.00428217877065773,-0.04238115711547996
1254,1254,1254,1254,2024-01-30,126.52999877929688,128.74000549316406,131.32000732421875,-0.017166433273024362,-0.036475847378653614
1255,1255,1255,1255,2024-01-31,126.69000244140624,128.00999450683594,131.5500030517578,-0.010311632857379793,-0.03694413149074138
1256,1256,1256,1256,2024-02-01,130.44000244140625,125.44000244140624,129.97000122070312,0.03985969310177229,0.003616228485718187
1257,1257,1257,1257,2024-02-02,129.25,126.1999969482422,126.86000061035156,0.0241680120880563,0.018839660871430075
1258,1258,1258,1258,2024-02-05,126.25,126.87000274658205,126.26000213623048,-0.004886913637264456,-7.921856535131333e-05
