,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PODD,PODD_6m,PODD_12m,PODD_6m_ret,PODD_12m_ret
979,979,979,979,2022-12-22,297.82000732421875,311.8500061035156,299.9599914550781,-0.044989573527985605,-0.007134231870318808
980,980,980,980,2022-12-23,292.0899963378906,299.1300048828125,304.8900146484375,-0.023534946110403965,-0.041982412330906715
981,981,981,981,2022-12-27,292.04998779296875,298.989990234375,303.3399963378906,-0.023211487568416733,-0.037218990839394395
982,982,982,982,2022-12-28,290.0400085449219,294.2900085449219,302.32000732421875,-0.014441536839845726,-0.04061920640974104
983,983,983,983,2022-12-29,295.0400085449219,298.5400085449219,300.8399963378906,-0.011723721778728824,-0.019279310808309025
984,984,984,984,2022-12-30,294.3900146484375,301.4700012207031,313.0,-0.02348487923706355,-0.05945682220946491
985,985,985,985,2023-01-03,286.3800048828125,297.82000732421875,311.8500061035156,-0.03841247115729274,-0.08167388398975561
986,986,986,986,2023-01-04,279.7200012207031,292.0899963378906,299.1300048828125,-0.0423499444427321,-0.06488818689289777
987,987,987,987,2023-01-05,286.1600036621094,292.04998779296875,298.989990234375,-0.02016772599571115,-0.04291109064289522
988,988,988,988,2023-01-06,292.3099975585937,290.0400085449219,294.2900085449219,0.007826468579489987,-0.006728094494672376
989,989,989,989,2023-01-09,296.2699890136719,295.0400085449219,298.5400085449219,0.004168859927899282,-0.007603736404758754
990,990,990,990,2023-01-10,299.0599975585937,294.3900146484375,301.4700012207031,0.015863251733361672,-0.007994174054967051
991,991,991,991,2023-01-11,303.94000244140625,286.3800048828125,297.82000732421875,0.06131712151405044,0.020549308195151106
992,992,992,992,2023-01-12,306.2799987792969,279.7200012207031,292.0899963378906,0.09495208580968617,0.0485809258081924
993,993,993,993,2023-01-13,305.8900146484375,286.1600036621094,292.04998779296875,0.06894747950040148,0.0473892396300315
994,994,994,994,2023-01-17,298.9200134277344,292.3099975585937,290.0400085449219,0.022613033848819075,0.030616482627213726
995,995,995,995,2023-01-18,289.1600036621094,296.2699890136719,295.0400085449219,-0.023998331303257348,-0.019929517057064583
996,996,996,996,2023-01-19,292.3800048828125,299.0599975585937,294.3900146484375,-0.022336630543415947,-0.006827710403239595
997,997,997,997,2023-01-20,294.3099975585937,303.94000244140625,286.3800048828125,-0.03168390078785055,0.027690455131552216
998,998,998,998,2023-01-23,294.82000732421875,306.2799987792969,279.7200012207031,-0.03741671509975453,0.05398257556706332
999,999,999,999,2023-01-24,291.67999267578125,305.8900146484375,286.1600036621094,-0.0464546774728426,0.01928986910480246
1000,1000,1000,1000,2023-01-25,289.70001220703125,298.9200134277344,292.3099975585937,-0.030844375774565225,-0.008928826839182169
1001,1001,1001,1001,2023-01-26,286.1300048828125,289.1600036621094,296.2699890136719,-0.010478623395085762,-0.03422548522250579
1002,1002,1002,1002,2023-01-27,285.5,292.3800048828125,299.0599975585937,-0.023531037580938663,-0.04534206403160601
1003,1003,1003,1003,2023-01-30,286.20001220703125,294.3099975585937,303.94000244140625,-0.027555928846582423,-0.05836675031874072
1004,1004,1004,1004,2023-01-31,287.32000732421875,294.82000732421875,306.2799987792969,-0.02543925043646078,-0.061904112350282925
1005,1005,1005,1005,2023-02-01,290.5299987792969,291.67999267578125,305.8900146484375,-0.003942656079817808,-0.050214178736086024
1006,1006,1006,1006,2023-02-02,292.95001220703125,289.70001220703125,298.9200134277344,0.01121850142580394,-0.019971902022366317
1007,1007,1007,1007,2023-02-03,295.19000244140625,286.1300048828125,289.1600036621094,0.0316639199104769,0.02085350222343707
1008,1008,1008,1008,2023-02-06,292.1700134277344,285.5,292.3800048828125,0.023362568923763094,-0.0007182141445079004
1009,1009,1009,1009,2023-02-07,289.3599853515625,286.20001220703125,294.3099975585937,0.01104113560360509,-0.016819041990055794
1010,1010,1010,1010,2023-02-08,288.07000732421875,287.32000732421875,294.82000732421875,0.002610329879163986,-0.02289532539281469
1011,1011,1011,1011,2023-02-09,286.5400085449219,290.5299987792969,291.67999267578125,-0.013733487939763589,-0.017621997599858497
1012,1012,1012,1012,2023-02-10,294.8299865722656,292.95001220703125,289.70001220703125,0.006417389612210611,0.01770788453252914
1013,1013,1013,1013,2023-02-13,298.6099853515625,295.19000244140625,286.1300048828125,0.011585700334939775,0.04361646893292903
1014,1014,1014,1014,2023-02-14,293.20001220703125,292.1700134277344,285.5,0.00352534049340969,0.026970270427429943
1015,1015,1015,1015,2023-02-15,297.739990234375,289.3599853515625,286.20001220703125,0.02896048281392849,0.040321375035427875
1016,1016,1016,1016,2023-02-16,298.9100036621094,288.07000732421875,287.32000732421875,0.03762972910154572,0.04033828498692826
1017,1017,1017,1017,2023-02-17,296.0,286.5400085449219,290.5299987792969,0.03301455703556688,0.018827664074918538
1018,1018,1018,1018,2023-02-21,292.17999267578125,294.8299865722656,292.95001220703125,-0.008988210213260794,-0.0026285014479050517
1019,1019,1019,1019,2023-02-22,287.7699890136719,298.6099853515625,295.19000244140625,-0.03630151994123165,-0.02513639813803381
1020,1020,1020,1020,2023-02-23,297.5799865722656,293.20001220703125,292.1700134277344,0.014938520405454847,0.018516524269761803
1021,1021,1021,1021,2023-02-24,294.3500061035156,297.739990234375,289.3599853515625,-0.01138571989671544,0.017245026971820065
1022,1022,1022,1022,2023-02-27,281.94000244140625,298.9100036621094,288.07000732421875,-0.05677294507642561,-0.021279566518402793
1023,1023,1023,1023,2023-02-28,276.3599853515625,296.0,286.5400085449219,-0.0663514008393159,-0.035527405911148446
1024,1024,1024,1024,2023-03-01,282.4800109863281,292.17999267578125,294.8299865722656,-0.0331986512855339,-0.04188846504224364
1025,1025,1025,1025,2023-03-02,282.95001220703125,287.7699890136719,298.6099853515625,-0.016749407480470935,-0.05244289847204642
1026,1026,1026,1026,2023-03-03,287.1700134277344,297.5799865722656,293.20001220703125,-0.03498210099556964,-0.02056616141966272
1027,1027,1027,1027,2023-03-06,290.57000732421875,294.3500061035156,297.739990234375,-0.012841850521204123,-0.024081356704929613
1028,1028,1028,1028,2023-03-07,286.5199890136719,281.94000244140625,298.9100036621094,0.016244543280861556,-0.04145065235904011
1029,1029,1029,1029,2023-03-08,286.1700134277344,276.3599853515625,296.0,0.03549728106872041,-0.03320941409549194
1030,1030,1030,1030,2023-03-09,283.1199951171875,282.4800109863281,292.17999267578125,0.002265590859419575,-0.031008274987011863
1031,1031,1031,1031,2023-03-10,280.3599853515625,282.95001220703125,287.7699890136719,-0.009153655217281509,-0.025749744396582397
1032,1032,1032,1032,2023-03-13,303.44000244140625,287.1700134277344,297.5799865722656,0.056656295061831674,0.019692237830374326
1033,1033,1033,1033,2023-03-14,312.7699890136719,290.57000732421875,294.3500061035156,0.0764014906214403,0.06257850357807837
1034,1034,1034,1034,2023-03-15,307.8900146484375,286.5199890136719,281.94000244140625,0.07458476355639498,0.09204090225694128
1035,1035,1035,1035,2023-03-16,312.3599853515625,286.1700134277344,276.3599853515625,0.09151892474730516,0.13026487881088777
1036,1036,1036,1036,2023-03-17,309.0899963378906,283.1199951171875,282.4800109863281,0.09172789512783708,0.09420130386801207
1037,1037,1037,1037,2023-03-20,318.29998779296875,280.3599853515625,282.95001220703125,0.13532602519518155,0.12493364220133807
1038,1038,1038,1038,2023-03-21,326.0299987792969,303.44000244140625,287.1700134277344,0.0744463358691565,0.1353204845022633
1039,1039,1039,1039,2023-03-22,315.1600036621094,312.7699890136719,290.57000732421875,0.007641444935220454,0.08462675334021319
1040,1040,1040,1040,2023-03-23,311.489990234375,307.8900146484375,286.5199890136719,0.011692407725687692,0.08714924674770819
1041,1041,1041,1041,2023-03-24,310.1700134277344,312.3599853515625,286.1700134277344,-0.0070110514359363885,0.0838662294226038
1042,1042,1042,1042,2023-03-27,314.92999267578125,309.0899963378906,283.1199951171875,0.018894161593979497,0.11235517839503761
1043,1043,1043,1043,2023-03-28,311.2900085449219,318.29998779296875,280.3599853515625,-0.0220231841560935,0.11032253106510237
1044,1044,1044,1044,2023-03-29,312.8999938964844,326.0299987792969,303.44000244140625,-0.04027238270089595,0.03117582183945844
1045,1045,1045,1045,2023-03-30,316.8800048828125,315.1600036621094,312.7699890136719,0.005457549183643273,0.013140697680431801
1046,1046,1046,1046,2023-03-31,318.9599914550781,311.489990234375,307.8900146484375,0.02398151290538242,0.03595432225783868
1047,1047,1047,1047,2023-04-03,318.8399963378906,310.1700134277344,312.3599853515625,0.027952356884351826,0.020745330036543663
1048,1048,1048,1048,2023-04-04,319.9100036621094,314.92999267578125,309.0899963378906,0.01581307307067137,0.0350060094225455
1049,1049,1049,1049,2023-04-05,315.8900146484375,311.2900085449219,318.29998779296875,0.01477723658725072,-0.007571389371521908
1050,1050,1050,1050,2023-04-06,317.7200012207031,312.8999938964844,326.0299987792969,0.015404306226395548,-0.025488444590091586
1051,1051,1051,1051,2023-04-10,314.9200134277344,316.8800048828125,315.1600036621094,-0.006185279679615463,-0.0007614869640384381
1052,1052,1052,1052,2023-04-11,314.0,318.9599914550781,311.489990234375,-0.015550512879220046,0.008058075200864101
1053,1053,1053,1053,2023-04-12,316.2900085449219,318.8399963378906,310.1700134277344,-0.007997703620176932,0.019731098598328556
1054,1054,1054,1054,2023-04-13,317.1300048828125,319.9100036621094,314.92999267578125,-0.00868994013151625,0.006985718280875686
1055,1055,1055,1055,2023-04-14,318.82000732421875,315.8900146484375,311.2900085449219,0.009275357054391531,0.02418965778726645
1056,1056,1056,1056,2023-04-17,321.2699890136719,317.7200012207031,312.8999938964844,0.011173321727714569,0.026749745223569876
1057,1057,1057,1057,2023-04-18,321.29998779296875,314.9200134277344,316.8800048828125,0.020259031160934526,0.01394844370755055
1058,1058,1058,1058,2023-04-19,326.1400146484375,314.0,318.9599914550781,0.0386624670332405,0.02251073296247741
1059,1059,1059,1059,2023-04-20,321.1400146484375,316.2900085449219,318.8399963378906,0.015334047780477977,0.007213706990855107
1060,1060,1060,1060,2023-04-21,319.29998779296875,317.1300048828125,319.9100036621094,0.006842565751411955,-0.0019068358668300478
1061,1061,1061,1061,2023-04-24,318.7699890136719,318.82000732421875,315.8900146484375,-0.00015688573300864928,0.009117016150192558
1062,1062,1062,1062,2023-04-25,321.3299865722656,321.2699890136719,317.7200012207031,0.0001867512081596967,0.011362159567205987
1063,1063,1063,1063,2023-04-26,316.6700134277344,321.29998779296875,314.9200134277344,-0.01441012929081631,0.00555696661178251
1064,1064,1064,1064,2023-04-27,316.2300109863281,326.1400146484375,314.0,-0.030385733786122082,0.007101945816331501
1065,1065,1065,1065,2023-04-28,318.0400085449219,321.1400146484375,316.2900085449219,-0.009653129358262347,0.005532896875404925
1066,1066,1066,1066,2023-05-01,318.8699951171875,319.29998779296875,317.1300048828125,-0.0013466730103981472,0.005486678042394555
1067,1067,1067,1067,2023-05-02,314.8399963378906,318.7699890136719,318.82000732421875,-0.012328615651496233,-0.012483567200601398
1068,1068,1068,1068,2023-05-03,320.989990234375,321.3299865722656,321.2699890136719,-0.0010580909099628943,-0.0008715373015589778
1069,1069,1069,1069,2023-05-04,322.2300109863281,316.6700134277344,321.29998779296875,0.017557701464722353,0.0028945634257497854
1070,1070,1070,1070,2023-05-05,328.760009765625,316.2300109863281,326.1400146484375,0.03962305392905474,0.008033344574451373
1071,1071,1071,1071,2023-05-08,318.9800109863281,318.0400085449219,321.1400146484375,0.002955610665799302,-0.006726049584552696
1072,1072,1072,1072,2023-05-09,319.7200012207031,318.8699951171875,319.29998779296875,0.002665682304800132,0.0013154194919879902
1073,1073,1073,1073,2023-05-10,322.8500061035156,314.8399963378906,318.7699890136719,0.025441525405903498,0.012799250966090137
1074,1074,1074,1074,2023-05-11,321.2699890136719,320.989990234375,321.3299865722656,0.0008722975414043876,-0.0001867163386578552
1075,1075,1075,1075,2023-05-12,330.2300109863281,322.2300109863281,316.6700134277344,0.024826986088330116,0.04282059236306002
1076,1076,1076,1076,2023-05-15,320.7900085449219,328.760009765625,316.2300109863281,-0.024242611582792506,0.01441987604013617
1077,1077,1077,1077,2023-05-16,319.8699951171875,318.9800109863281,318.0400085449219,0.0027900937369318424,0.005753950833538468
1078,1078,1078,1078,2023-05-17,313.1600036621094,319.7200012207031,318.8699951171875,-0.020517945494643586,-0.017906957514079225
1079,1079,1079,1079,2023-05-18,302.8699951171875,322.8500061035156,314.8399963378906,-0.06188635777792717,-0.0380193157157096
1080,1080,1080,1080,2023-05-19,301.0299987792969,321.2699890136719,320.989990234375,-0.06299994063097403,-0.06218259778289059
1081,1081,1081,1081,2023-05-22,306.54998779296875,330.2300109863281,322.2300109863281,-0.07170766558324637,-0.04866096471077819
1082,1082,1082,1082,2023-05-23,296.42999267578125,320.7900085449219,328.760009765625,-0.07593757667090606,-0.09833926307792729
1083,1083,1083,1083,2023-05-24,293.75,319.8699951171875,318.9800109863281,-0.08165815961455902,-0.07909589979733722
1084,1084,1084,1084,2023-05-25,277.04998779296875,313.1600036621094,319.7200012207031,-0.1153085178402996,-0.13346056945082774
1085,1085,1085,1085,2023-05-26,272.6300048828125,302.8699951171875,322.8500061035156,-0.099844787274733,-0.155552114825115
1086,1086,1086,1086,2023-05-30,272.5799865722656,301.0299987792969,321.2699890136719,-0.09450889387236672,-0.15155477980028265
1087,1087,1087,1087,2023-05-31,274.25,306.54998779296875,330.2300109863281,-0.10536613628829383,-0.16951824220678036
1088,1088,1088,1088,2023-06-01,272.4800109863281,296.42999267578125,320.7900085449219,-0.08079473157646466,-0.15059695212367763
1089,1089,1089,1089,2023-06-02,281.0299987792969,293.75,319.8699951171875,-0.04330213181515963,-0.12142431903830564
1090,1090,1090,1090,2023-06-05,284.07000732421875,277.04998779296875,313.1600036621094,0.025338458186455082,-0.09289179971168315
1091,1091,1091,1091,2023-06-06,285.5599975585937,272.6300048828125,302.8699951171875,0.04742688788542937,-0.05715322692132696
1092,1092,1092,1092,2023-06-07,278.79998779296875,272.5799865722656,301.0299987792969,0.02281899452311431,-0.07384649728091142
1093,1093,1093,1093,2023-06-08,281.3399963378906,274.25,306.54998779296875,0.025852311168242936,-0.0822377832619714
1094,1094,1094,1094,2023-06-09,283.0899963378906,272.4800109863281,296.42999267578125,0.03893858236850578,-0.045002181518390305
1095,1095,1095,1095,2023-06-12,284.0899963378906,281.0299987792969,293.75,0.01088850860009738,-0.032885118849733996
1096,1096,1096,1096,2023-06-13,281.4800109863281,284.07000732421875,277.04998779296875,-0.009117457919218364,0.01598997794098378
1097,1097,1097,1097,2023-06-14,283.5899963378906,285.5599975585937,272.6300048828125,-0.006898729645418378,0.04020097296256586
1098,1098,1098,1098,2023-06-15,287.1300048828125,278.79998779296875,272.5799865722656,0.029878111386538064,0.05337889436974286
1099,1099,1099,1099,2023-06-16,284.5,281.3399963378906,274.25,0.0112319744908016,0.03737465815861429
1100,1100,1100,1100,2023-06-20,288.7099914550781,283.0899963378906,272.4800109863281,0.019852326786141905,0.059563930616416405
1101,1101,1101,1101,2023-06-21,289.0799865722656,284.0899963378906,281.0299987792969,0.017564822058852014,0.02864458537499659
1102,1102,1102,1102,2023-06-22,291.4100036621094,281.4800109863281,284.07000732421875,0.035277789854369246,0.0258386881706707
1103,1103,1103,1103,2023-06-23,287.8500061035156,283.5899963378906,285.5599975585937,0.015021720866871924,0.008019360430383982
1104,1104,1104,1104,2023-06-26,296.739990234375,287.1300048828125,278.79998779296875,0.033469108724755836,0.06434721386978004
1105,1105,1105,1105,2023-06-27,293.8699951171875,284.5,281.3399963378906,0.03293495647517575,0.044536855556962074
1106,1106,1106,1106,2023-06-28,294.5400085449219,288.7099914550781,283.0899963378906,0.0201933333185349,0.0404465447566178
1107,1107,1107,1107,2023-06-29,290.9800109863281,289.0799865722656,284.0899963378906,0.006572659825371696,0.024252929484509744
1108,1108,1108,1108,2023-06-30,288.3399963378906,291.4100036621094,281.4800109863281,-0.010535010073911,0.024371127908957346
1109,1109,1109,1109,2023-07-03,283.42999267578125,287.8500061035156,283.5899963378906,-0.015355266055283145,-0.0005642077089303976
1110,1110,1110,1110,2023-07-05,281.989990234375,296.739990234375,287.1300048828125,-0.049706815681802685,-0.01790134977546254
1111,1111,1111,1111,2023-07-06,277.67999267578125,293.8699951171875,284.5,-0.05509239701368662,-0.02397190623626977
1112,1112,1112,1112,2023-07-07,278.6700134277344,294.5400085449219,288.7099914550781,-0.053880609278135094,-0.03477530506215931
1113,1113,1113,1113,2023-07-10,285.5299987792969,290.9800109863281,289.0799865722656,-0.01872985085318224,-0.012280295966048516
1114,1114,1114,1114,2023-07-11,282.5,288.3399963378906,291.4100036621094,-0.020253854519187264,-0.030575490031703012
1115,1115,1115,1115,2023-07-12,285.489990234375,283.42999267578125,287.8500061035156,0.00726810010170742,-0.008198769564354058
1116,1116,1116,1116,2023-07-13,285.75,281.989990234375,296.739990234375,0.013333841256208734,-0.03703575721524677
1117,1117,1117,1117,2023-07-14,290.8900146484375,277.67999267578125,293.8699951171875,0.04757282599067292,-0.010140472039555037
1118,1118,1118,1118,2023-07-17,287.9599914550781,278.6700134277344,294.5400085449219,0.03333684135251547,-0.02233997724910164
1119,1119,1119,1119,2023-07-18,285.3900146484375,285.5299987792969,290.9800109863281,-0.0004902606782398733,-0.01921092902203947
1120,1120,1120,1120,2023-07-19,287.82000732421875,282.5,288.3399963378906,0.01883188433351779,-0.0018033884312828041
1121,1121,1121,1121,2023-07-20,278.8299865722656,285.489990234375,283.42999267578125,-0.02332832635092319,-0.016229778860339716
1122,1122,1122,1122,2023-07-21,284.2799987792969,285.75,281.989990234375,-0.005144361227307548,0.008120885932931587
1123,1123,1123,1123,2023-07-24,279.6000061035156,290.8900146484375,277.67999267578125,-0.038811949453014694,0.0069144824199709465
1124,1124,1124,1124,2023-07-25,281.739990234375,287.9599914550781,278.6700134277344,-0.02160022713319687,0.011016530874200958
1125,1125,1125,1125,2023-07-26,280.8699951171875,285.3900146484375,285.5299987792969,-0.015838043726996043,-0.016320539635176323
1126,1126,1126,1126,2023-07-27,277.57000732421875,287.82000732421875,282.5,-0.03561253470629566,-0.01745130150719032
1127,1127,1127,1127,2023-07-28,280.5299987792969,278.8299865722656,285.489990234375,0.006096948997236451,-0.01737360896963913
1128,1128,1128,1128,2023-07-31,276.75,284.2799987792969,285.75,-0.02648796542715215,-0.03149606299212604
1129,1129,1129,1129,2023-08-01,270.94000244140625,279.6000061035156,290.8900146484375,-0.03097283073342716,-0.06858266424559933
1130,1130,1130,1130,2023-08-02,268.739990234375,281.739990234375,287.9599914550781,-0.04614183449493803,-0.06674538752270198
1131,1131,1131,1131,2023-08-03,265.2799987792969,280.8699951171875,285.3900146484375,-0.05550609395420114,-0.07046502973803581
1132,1132,1132,1132,2023-08-04,263.1400146484375,277.57000732421875,287.82000732421875,-0.051986858432172545,-0.08574800933828108
1133,1133,1133,1133,2023-08-07,260.8500061035156,280.5299987792969,278.8299865722656,-0.07015289901763488,-0.06448366866771715
1134,1134,1134,1134,2023-08-08,238.33999633789065,276.75,284.2799987792969,-0.13878953446109976,-0.1616012474977957
1135,1135,1135,1135,2023-08-09,229.69000244140625,270.94000244140625,279.6000061035156,-0.15224772875286574,-0.17850501635408156
1136,1136,1136,1136,2023-08-10,233.6600036621093,268.739990234375,281.739990234375,-0.13053504445568953,-0.17065375253356374
1137,1137,1137,1137,2023-08-11,225.27999877929688,265.2799987792969,280.8699951171875,-0.15078407789529025,-0.19792073665503784
1138,1138,1138,1138,2023-08-14,223.88999938964844,263.1400146484375,277.57000732421875,-0.1491601925736311,-0.1933926811907627
1139,1139,1139,1139,2023-08-15,219.0800018310547,260.8500061035156,280.5299987792969,-0.16013035574124135,-0.219049646082903
1140,1140,1140,1140,2023-08-16,210.6000061035156,238.33999633789065,276.75,-0.11638831358815893,-0.23902436818964556
1141,1141,1141,1141,2023-08-17,208.2899932861328,229.69000244140625,270.94000244140625,-0.0931690928112231,-0.2312320387936152
1142,1142,1142,1142,2023-08-18,205.1100006103516,233.6600036621093,268.739990234375,-0.12218609348754117,-0.2367715707979675
1143,1143,1143,1143,2023-08-21,196.5200042724609,225.27999877929688,265.2799987792969,-0.12766332858076612,-0.25919780919496205
1144,1144,1144,1144,2023-08-22,197.7400054931641,223.88999938964844,263.1400146484375,-0.11679840085654758,-0.24853692146612394
1145,1145,1145,1145,2023-08-23,188.5200042724609,219.0800018310547,260.8500061035156,-0.13949241054945927,-0.27728579696621247
1146,1146,1146,1146,2023-08-24,187.83999633789065,210.6000061035156,238.33999633789065,-0.10807221797722921,-0.21188218836928652
1147,1147,1147,1147,2023-08-25,183.0,208.2899932861328,229.69000244140625,-0.121417226469403,-0.203273986438817
1148,1148,1148,1148,2023-08-28,181.2100067138672,205.1100006103516,233.6600036621093,-0.11652281129815478,-0.22447143767098843
1149,1149,1149,1149,2023-08-29,189.47999572753903,196.5200042724609,225.27999877929688,-0.035823368572501235,-0.15891336668032618
1150,1150,1150,1150,2023-08-30,201.6199951171875,197.7400054931641,223.88999938964844,0.019621672480218066,-0.09946850834414978
1151,1151,1151,1151,2023-08-31,191.7100067138672,188.5200042724609,219.0800018310547,0.016921294128531272,-0.1249315085285333
1152,1152,1152,1152,2023-09-01,192.17999267578125,187.83999633789065,210.6000061035156,0.02310475097158604,-0.08746444868895409
1153,1153,1153,1153,2023-09-05,186.97000122070312,183.0,208.2899932861328,0.02169399574154718,-0.1023572555218335
1154,1154,1154,1154,2023-09-06,193.3999938964844,181.2100067138672,205.1100006103516,0.06726994498634586,-0.057091349417490056
1155,1155,1155,1155,2023-09-07,178.52999877929688,189.47999572753903,196.5200042724609,-0.057789725539088566,-0.09154287147389928
1156,1156,1156,1156,2023-09-08,171.9199981689453,201.6199951171875,197.7400054931641,-0.1473068032313941,-0.13057553659829035
1157,1157,1157,1157,2023-09-11,175.25999450683594,191.7100067138672,188.5200042724609,-0.08580674785319564,-0.07033741494330104
1158,1158,1158,1158,2023-09-12,175.4600067138672,192.17999267578125,187.83999633789065,-0.08700169944392522,-0.06590710107209585
1159,1159,1159,1159,2023-09-13,176.97999572753906,186.97000122070312,183.0,-0.05343106074739579,-0.03289619821016909
1160,1160,1160,1160,2023-09-14,174.6999969482422,193.3999938964844,181.2100067138672,-0.09669078354909988,-0.0359252222527886
1161,1161,1161,1161,2023-09-15,169.67999267578125,178.52999877929688,189.47999572753903,-0.049571535114702026,-0.10449653524496072
1162,1162,1162,1162,2023-09-18,170.97999572753906,171.9199981689453,201.6199951171875,-0.005467673635515702,-0.15196905134254945
1163,1163,1163,1163,2023-09-19,167.3800048828125,175.25999450683594,191.7100067138672,-0.04496171328885945,-0.12691044274683028
1164,1164,1164,1164,2023-09-20,164.74000549316406,175.4600067138672,192.17999267578125,-0.06109655084069876,-0.14278274653132095
1165,1165,1165,1165,2023-09-21,159.92999267578125,176.97999572753906,186.97000122070312,-0.09633858889908842,-0.14462217665069865
1166,1166,1166,1166,2023-09-22,155.6999969482422,174.6999969482422,193.3999938964844,-0.10875787253521862,-0.1949327721717551
1167,1167,1167,1167,2023-09-25,154.6699981689453,169.67999267578125,178.52999877929688,-0.0884606032221873,-0.13364701043799299
1168,1168,1168,1168,2023-09-26,159.2899932861328,170.97999572753906,171.9199981689453,-0.06837058564461873,-0.07346443123156055
1169,1169,1169,1169,2023-09-27,161.6999969482422,167.3800048828125,175.25999450683594,-0.033934805645077226,-0.07737075193200948
1170,1170,1170,1170,2023-09-28,163.86000061035156,164.74000549316406,175.4600067138672,-0.005341780098756965,-0.06611196660007213
1171,1171,1171,1171,2023-09-29,159.49000549316406,159.92999267578125,176.97999572753906,-0.0027511236338837453,-0.09882467316419685
1172,1172,1172,1172,2023-10-02,165.0399932861328,155.6999969482422,174.6999969482422,0.05998713244031362,-0.05529481299860195
1173,1173,1173,1173,2023-10-03,156.8000030517578,154.6699981689453,169.67999267578125,0.013771286662109583,-0.07590753288535368
1174,1174,1174,1174,2023-10-04,152.07000732421875,159.2899932861328,170.97999572753906,-0.04532604850415678,-0.11059766566758988
1175,1175,1175,1175,2023-10-05,146.0800018310547,161.6999969482422,167.3800048828125,-0.0965986110821464,-0.12725536163456652
1176,1176,1176,1176,2023-10-06,145.50999450683594,163.86000061035156,164.74000549316406,-0.11198587840330076,-0.11672945456546124
1177,1177,1177,1177,2023-10-09,144.6199951171875,159.49000549316406,159.92999267578125,-0.09323474740624993,-0.0957293707230451
1178,1178,1178,1178,2023-10-10,146.1300048828125,165.0399932861328,155.6999969482422,-0.11457821844754756,-0.06146430477202225
1179,1179,1179,1179,2023-10-11,133.4499969482422,156.8000030517578,154.6699981689453,-0.1489158523537022,-0.13719532858288797
1180,1180,1180,1180,2023-10-12,127.7699966430664,152.07000732421875,159.2899932861328,-0.15979489386979406,-0.19787807126369195
1181,1181,1181,1181,2023-10-13,132.3800048828125,146.0800018310547,161.6999969482422,-0.09378420575382107,-0.18132339281870602
1182,1182,1182,1182,2023-10-16,135.91000366210938,145.50999450683594,163.86000061035156,-0.06597478666165135,-0.1705724206281768
1183,1183,1183,1183,2023-10-17,141.3800048828125,144.6199951171875,159.49000549316406,-0.022403473542849994,-0.1135494387523096
1184,1184,1184,1184,2023-10-18,144.8699951171875,146.1300048828125,165.0399932861328,-0.008622525994134156,-0.12221279077475622
1185,1185,1185,1185,2023-10-19,145.24000549316406,133.4499969482422,156.8000030517578,0.08834776181744353,-0.07372447279084515
1186,1186,1186,1186,2023-10-20,144.72999572753906,127.7699966430664,152.07000732421875,0.13273851084031474,-0.04826731928164185
1187,1187,1187,1187,2023-10-23,147.0,132.3800048828125,146.0800018310547,0.11043960249230711,0.00629790633497751
1188,1188,1188,1188,2023-10-24,141.0,135.91000366210938,145.50999450683594,0.03745122655242539,-0.030994396791239387
1189,1189,1189,1189,2023-10-25,139.63999938964844,141.3800048828125,144.6199951171875,-0.012307295466613688,-0.03443504284109333
1190,1190,1190,1190,2023-10-26,135.13999938964844,144.8699951171875,146.1300048828125,-0.06716363674664527,-0.07520704253707089
1191,1191,1191,1191,2023-10-27,133.42999267578125,145.24000549316406,133.4499969482422,-0.08131377286362518,-0.00014990088361477305
1192,1192,1192,1192,2023-10-30,130.75999450683594,144.72999572753906,127.7699966430664,-0.09652457426311478,0.023401408330018914
1193,1193,1193,1193,2023-10-31,132.57000732421875,147.0,132.3800048828125,-0.09816321548150508,0.0014352805136579327
1194,1194,1194,1194,2023-11-01,137.72000122070312,141.0,135.91000366210938,-0.023262402690048756,0.013317618349077964
1195,1195,1195,1195,2023-11-02,140.44000244140625,139.63999938964844,141.3800048828125,0.005729039353011611,-0.0066487650936595255
1196,1196,1196,1196,2023-11-03,162.5800018310547,135.13999938964844,144.8699951171875,0.203048709229964,0.12224758273472225
1197,1197,1197,1197,2023-11-06,158.9199981689453,133.42999267578125,145.24000549316406,0.19103655019379118,0.09418887467905757
1198,1198,1198,1198,2023-11-07,161.8699951171875,130.75999450683594,144.72999572753906,0.23791680878913746,0.1184274158476124
1199,1199,1199,1199,2023-11-08,154.97000122070312,132.57000732421875,147.0,0.16896728263506855,0.05421769537893284
1200,1200,1200,1200,2023-11-09,152.8800048828125,137.72000122070312,141.0,0.11007844559785274,0.08425535377881199
1201,1201,1201,1201,2023-11-10,155.10000610351562,140.44000244140625,139.63999938964844,0.10438623901495414,0.11071331123919537
1202,1202,1202,1202,2023-11-13,163.7100067138672,162.5800018310547,135.13999938964844,0.006950454361458025,0.211410444378078
1203,1203,1203,1203,2023-11-14,172.9499969482422,158.9199981689453,133.42999267578125,0.08828340637395304,0.2961853139607806
1204,1204,1204,1204,2023-11-15,173.49000549316406,161.8699951171875,130.75999450683594,0.07178606737810878,0.326781988233368
1205,1205,1205,1205,2023-11-16,174.75999450683594,154.97000122070312,132.57000732421875,0.12770209156770007,0.3182468496017774
