,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,IQV,IQV_6m,IQV_12m,IQV_6m_ret,IQV_12m_ret
1107,1107,1107,1107,2023-06-29,221.4199981689453,213.8300018310547,211.8999938964844,0.03549546963894912,0.04492687374550619
1108,1108,1108,1108,2023-06-30,224.7700042724609,213.6199951171875,215.1300048828125,0.05219553136473354,0.04481011096011267
1109,1109,1109,1109,2023-07-03,221.07000732421875,214.0599975585937,212.72000122070312,0.032747873706324926,0.03925350721887333
1110,1110,1110,1110,2023-07-05,220.8999938964844,213.82000732421875,216.77999877929688,0.03311189940018178,0.019005420889323332
1111,1111,1111,1111,2023-07-06,217.6499938964844,214.6600036621093,216.0200042724609,0.013928958275252645,0.007545549448131794
1112,1112,1112,1112,2023-07-07,216.8099975585937,219.22000122070312,214.92999267578125,-0.010993539132787111,0.008747056934247377
1113,1113,1113,1113,2023-07-10,219.42999267578125,221.4199981689453,213.8300018310547,-0.008987469558398575,0.026188985627709327
1114,1114,1114,1114,2023-07-11,216.2700042724609,224.7700042724609,213.6199951171875,-0.03781643385874789,0.012405248646409017
1115,1115,1115,1115,2023-07-12,219.009994506836,221.07000732421875,214.0599975585937,-0.009318373135807412,0.02312434366391769
1116,1116,1116,1116,2023-07-13,219.6300048828125,220.8999938964844,213.82000732421875,-0.005749158210783034,0.027172375641087543
1117,1117,1117,1117,2023-07-14,221.1000061035156,217.6499938964844,214.6600036621093,0.015851193676908792,0.030000942567500077
1118,1118,1118,1118,2023-07-17,221.3699951171875,216.8099975585937,219.22000122070312,0.021032229186578322,0.009807471419178704
1119,1119,1119,1119,2023-07-18,224.22999572753903,219.42999267578125,221.4199981689453,0.021874872223370145,0.012690802916770272
1120,1120,1120,1120,2023-07-19,225.4600067138672,216.2700042724609,224.7700042724609,0.042493190270753045,0.003069815492684036
1121,1121,1121,1121,2023-07-20,226.3699951171875,219.009994506836,221.07000732421875,0.03360577505572149,0.02397425076842663
1122,1122,1122,1122,2023-07-21,228.259994506836,219.6300048828125,220.8999938964844,0.039293308892963674,0.0333182472327298
1123,1123,1123,1123,2023-07-24,228.1600036621093,221.1000061035156,217.6499938964844,0.031931240903215086,0.04828858286402493
1124,1124,1124,1124,2023-07-25,231.57000732421875,221.3699951171875,216.8099975585937,0.04607676031989616,0.06807808648969749
1125,1125,1125,1125,2023-07-26,231.9600067138672,224.22999572753903,219.42999267578125,0.03447358129427447,0.057102558703538975
1126,1126,1126,1126,2023-07-27,224.5599975585937,225.4600067138672,216.2700042724609,-0.003991879395336406,0.0383316831847329
1127,1127,1127,1127,2023-07-28,226.1499938964844,226.3699951171875,219.009994506836,-0.0009718656423047811,0.03260124911525697
1128,1128,1128,1128,2023-07-31,223.759994506836,228.259994506836,219.6300048828125,-0.019714361291046312,0.018804305114080933
1129,1129,1129,1129,2023-08-01,219.1300048828125,228.1600036621093,221.1000061035156,-0.03957748349561585,-0.008910000752242242
1130,1130,1130,1130,2023-08-02,219.08999633789065,231.57000732421875,221.3699951171875,-0.05389303705835691,-0.010299493289909867
1131,1131,1131,1131,2023-08-03,216.2899932861328,231.9600067138672,224.22999572753903,-0.06755480675194159,-0.0354100815800491
1132,1132,1132,1132,2023-08-04,216.92999267578125,224.5599975585937,225.4600067138672,-0.033977578223038485,-0.03783382322396289
1133,1133,1133,1133,2023-08-07,219.3000030517578,226.1499938964844,226.3699951171875,-0.030289591110323144,-0.031232019339708317
1134,1134,1134,1134,2023-08-08,218.8600006103516,223.759994506836,228.259994506836,-0.021898435899070923,-0.04118108351309402
1135,1135,1135,1135,2023-08-09,218.67999267578125,219.1300048828125,228.1600036621093,-0.0020536311641662364,-0.041549837106276244
1136,1136,1136,1136,2023-08-10,221.77999877929688,219.08999633789065,231.57000732421875,0.012278070593682244,-0.04227666897818505
1137,1137,1137,1137,2023-08-11,219.83999633789065,216.2899932861328,231.9600067138672,0.016413163631946226,-0.05225043121733952
1138,1138,1138,1138,2023-08-14,220.1199951171875,216.92999267578125,224.5599975585937,0.014705216194673243,-0.019772009661906398
1139,1139,1139,1139,2023-08-15,217.6600036621093,219.3000030517578,226.1499938964844,-0.007478337286030312,-0.03754141261777455
1140,1140,1140,1140,2023-08-16,215.1999969482422,218.8600006103516,223.759994506836,-0.016723035967753264,-0.038255263535646455
1141,1141,1141,1141,2023-08-17,214.2100067138672,218.67999267578125,219.1300048828125,-0.020440763268825157,-0.022452416644523243
1142,1142,1142,1142,2023-08-18,213.97999572753903,221.77999877929688,219.08999633789065,-0.03517000223054367,-0.023323751407027915
1143,1143,1143,1143,2023-08-21,214.3600006103516,219.83999633789065,216.2899932861328,-0.024927200777043246,-0.008923171370337046
1144,1144,1144,1144,2023-08-22,214.0200042724609,220.1199951171875,216.92999267578125,-0.027712116027801437,-0.013414412490528882
1145,1145,1145,1145,2023-08-23,216.13999938964844,217.6600036621093,219.3000030517578,-0.006983388068027785,-0.014409501222686139
1146,1146,1146,1146,2023-08-24,215.509994506836,215.1999969482422,218.8600006103516,0.0014405091217002397,-0.015306616531907014
1147,1147,1147,1147,2023-08-25,219.009994506836,214.2100067138672,218.67999267578125,0.02240785977557258,0.001509062749714074
1148,1148,1148,1148,2023-08-28,221.7899932861328,213.97999572753903,221.77999877929688,0.03649872751908201,4.506496028011675e-05
1149,1149,1149,1149,2023-08-29,225.13999938964844,214.3600006103516,219.83999633789065,0.05028922722804041,0.024108456786961385
1150,1150,1150,1150,2023-08-30,224.5500030517578,214.0200042724609,220.1199951171875,0.04920100256558979,0.020125422646006585
1151,1151,1151,1151,2023-08-31,222.6300048828125,216.13999938964844,217.6600036621093,0.030026859958781404,0.0228337826751972
1152,1152,1152,1152,2023-09-01,224.3300018310547,215.509994506836,215.1999969482422,0.040926210148174436,0.04242567384890972
1153,1153,1153,1153,2023-09-05,220.88999938964844,219.009994506836,214.2100067138672,0.008584105428822264,0.03118431663514265
1154,1154,1154,1154,2023-09-06,218.82000732421875,221.7899932861328,213.97999572753903,-0.013390982694527875,0.022618990995973753
1155,1155,1155,1155,2023-09-07,219.0,225.13999938964844,214.3600006103516,-0.02727191705735943,0.021645826536839108
1156,1156,1156,1156,2023-09-08,213.52999877929688,224.5500030517578,214.0200042724609,-0.049075947996851665,-0.00228953127456355
1157,1157,1157,1157,2023-09-11,215.3300018310547,222.6300048828125,216.13999938964844,-0.03278984364933368,-0.0037475597338811895
1158,1158,1158,1158,2023-09-12,216.7700042724609,224.3300018310547,215.509994506836,-0.033700341001589695,0.005846641908688666
1159,1159,1159,1159,2023-09-13,216.6000061035156,220.88999938964844,219.009994506836,-0.019421401140779282,-0.011004011066924946
1160,1160,1160,1160,2023-09-14,212.9600067138672,218.82000732421875,221.7899932861328,-0.026780003720907386,-0.039812375849049175
1161,1161,1161,1161,2023-09-15,211.7100067138672,219.0,225.13999938964844,-0.03328764057594891,-0.059651739860485886
1162,1162,1162,1162,2023-09-18,209.3500061035156,213.52999877929688,224.5500030517578,-0.01957566945945466,-0.06769092291991052
1163,1163,1163,1163,2023-09-19,208.8800048828125,215.3300018310547,222.6300048828125,-0.029954009628917255,-0.06176166598584809
1164,1164,1164,1164,2023-09-20,205.4199981689453,216.7700042724609,224.3300018310547,-0.052359670986810714,-0.08429547322141373
1165,1165,1165,1165,2023-09-21,199.17999267578125,216.6000061035156,220.88999938964844,-0.08042480580267908,-0.0982842445282952
1166,1166,1166,1166,2023-09-22,198.75,212.9600067138672,218.82000732421875,-0.0667261751778574,-0.0917192516792198
1167,1167,1167,1167,2023-09-25,202.38999938964844,211.7100067138672,219.0,-0.04402251678549629,-0.07584475164544091
1168,1168,1168,1168,2023-09-26,200.97999572753903,209.3500061035156,213.52999877929688,-0.03998094163817656,-0.058773957399444576
1169,1169,1169,1169,2023-09-27,202.2100067138672,208.8800048828125,215.3300018310547,-0.03193220036875888,-0.06092971256035784
1170,1170,1170,1170,2023-09-28,197.6999969482422,205.4199981689453,216.7700042724609,-0.037581546536447186,-0.08797346011143403
1171,1171,1171,1171,2023-09-29,196.75,199.17999267578125,216.6000061035156,-0.012199983759095256,-0.09164360823715334
1172,1172,1172,1172,2023-10-02,193.8800048828125,198.75,212.9600067138672,-0.024503120086478036,-0.08959429578104094
1173,1173,1173,1173,2023-10-03,190.72999572753903,202.38999938964844,211.7100067138672,-0.05761156034029702,-0.09909787124367397
1174,1174,1174,1174,2023-10-04,196.42999267578125,200.97999572753903,209.3500061035156,-0.022639084229686524,-0.061714893962534156
1175,1175,1175,1175,2023-10-05,197.82000732421875,202.2100067138672,208.8800048828125,-0.021710099618662326,-0.052949048736372406
1176,1176,1176,1176,2023-10-06,198.63999938964844,197.6999969482422,205.4199981689453,0.004754691228712193,-0.033005543957413286
1177,1177,1177,1177,2023-10-09,199.5399932861328,196.75,199.17999267578125,0.014180397896481844,0.0018074135133521185
1178,1178,1178,1178,2023-10-10,201.509994506836,193.8800048828125,198.75,0.03935418522727652,0.013886764814269092
1179,1179,1179,1179,2023-10-11,204.5599975585937,190.72999572753903,202.38999938964844,0.0725108904779248,0.010721864595530262
1180,1180,1180,1180,2023-10-12,197.6100006103516,196.42999267578125,200.97999572753903,0.006007269656207903,-0.016767813657216024
1181,1181,1181,1181,2023-10-13,199.3600006103516,197.82000732421875,202.2100067138672,0.00778482069110864,-0.01409428816027114
1182,1182,1182,1182,2023-10-16,198.97999572753903,198.63999938964844,197.6999969482422,0.0017116207155420948,0.006474450172257562
1183,1183,1183,1183,2023-10-17,199.0,199.5399932861328,196.75,-0.0027061907602576873,0.011435832274459878
1184,1184,1184,1184,2023-10-18,188.9499969482422,201.509994506836,193.8800048828125,-0.06232940251590213,-0.02542814014034178
1185,1185,1185,1185,2023-10-19,186.75,204.5599975585937,190.72999572753903,-0.08706490893212027,-0.02086717253024284
1186,1186,1186,1186,2023-10-20,184.3600006103516,197.6100006103516,196.42999267578125,-0.0670512623808267,-0.06144678773852963
1187,1187,1187,1187,2023-10-23,183.7100067138672,199.3600006103516,197.82000732421875,-0.0785011729964441,-0.07132746986115446
1188,1188,1188,1188,2023-10-24,186.69000244140625,198.97999572753903,198.63999938964844,-0.06176496909247764,-0.06015906657752901
1189,1189,1189,1189,2023-10-25,181.22000122070312,199.0,199.5399932861328,-0.08934672753415518,-0.0918111290059006
1190,1190,1190,1190,2023-10-26,184.4199981689453,188.9499969482422,201.509994506836,-0.02397459038084948,-0.08480967100274983
1191,1191,1191,1191,2023-10-27,179.94000244140625,186.75,204.5599975585937,-0.03646585038068939,-0.12035586337028259
1192,1192,1192,1192,2023-10-30,177.16000366210938,184.3600006103516,197.6100006103516,-0.03905400805166814,-0.1034866498915995
1193,1193,1193,1193,2023-10-31,180.8300018310547,183.7100067138672,199.3600006103516,-0.015676908048336102,-0.09294742537402834
1194,1194,1194,1194,2023-11-01,180.00999450683594,186.69000244140625,198.97999572753903,-0.035781283663900876,-0.09533622287678856
1195,1195,1195,1195,2023-11-02,190.4600067138672,181.22000122070312,199.0,0.05098777966517565,-0.0429145391262955
1196,1196,1196,1196,2023-11-03,197.1999969482422,184.4199981689453,188.9499969482422,0.06929833481285064,0.04366234524078805
1197,1197,1197,1197,2023-11-06,198.3999938964844,179.94000244140625,186.75,0.1025897032600589,0.06238283210968887
1198,1198,1198,1198,2023-11-07,200.0800018310547,177.16000366210938,184.3600006103516,0.12937456364394628,0.08526796034204631
1199,1199,1199,1199,2023-11-08,199.759994506836,180.8300018310547,183.7100067138672,0.10468391574461844,0.08736588757501407
1200,1200,1200,1200,2023-11-09,191.9100036621093,180.00999450683594,186.69000244140625,0.06610749135277283,0.027960796788469633
1201,1201,1201,1201,2023-11-10,195.97999572753903,190.4600067138672,181.22000122070312,0.028982404804619444,0.08144793294013986
1202,1202,1202,1202,2023-11-13,193.6699981689453,197.1999969482422,184.4199981689453,-0.017900602606111482,0.050157250253989094
1203,1203,1203,1203,2023-11-14,200.47999572753903,198.3999938964844,179.94000244140625,0.01048388051937077,0.11414912197092586
1204,1204,1204,1204,2023-11-15,205.8300018310547,200.0800018310547,177.16000366210938,0.028738504335157122,0.16183109943724383
1205,1205,1205,1205,2023-11-16,204.7899932861328,199.759994506836,180.8300018310547,0.02518021084108857,0.13250008965582705
1206,1206,1206,1206,2023-11-17,204.7899932861328,191.9100036621093,180.00999450683594,0.06711473804513579,0.13765901636287126
1207,1207,1207,1207,2023-11-20,205.2899932861328,195.97999572753903,190.4600067138672,0.04750483601161504,0.07786404520370027
1208,1208,1208,1208,2023-11-21,207.4499969482422,193.6699981689453,197.1999969482422,0.07115195388846995,0.05197768843115269
1209,1209,1209,1209,2023-11-22,209.5200042724609,200.47999572753903,198.3999938964844,0.04509182331192596,0.05604844111929963
1210,1210,1210,1210,2023-11-24,212.009994506836,205.8300018310547,200.0800018310547,0.0300247418782702,0.05962611238805793
1211,1211,1211,1211,2023-11-27,210.72999572753903,204.7899932861328,199.759994506836,0.029005335397940257,0.05491590669986546
1212,1212,1212,1212,2023-11-28,211.0,204.7899932861328,191.9100036621093,0.030323780054968497,0.09947369065503198
1213,1213,1213,1213,2023-11-29,213.8099975585937,205.2899932861328,195.97999572753903,0.041502287257546566,0.09097868261943831
1214,1214,1214,1214,2023-11-30,214.1000061035156,207.4499969482422,193.6699981689453,0.03205596169245806,0.10548875988912054
1215,1215,1215,1215,2023-12-01,216.9100036621093,209.5200042724609,200.47999572753903,0.03527109220577529,0.08195335337546261
1216,1216,1216,1216,2023-12-04,216.2700042724609,212.009994506836,205.8300018310547,0.0200934384038558,0.05072148058364867
1217,1217,1217,1217,2023-12-05,214.3099975585937,210.72999572753903,204.7899932861328,0.01698857259829012,0.046486667242376045
1218,1218,1218,1218,2023-12-06,215.58999633789065,211.0,204.7899932861328,0.02175353714640127,0.052736966677214836
1219,1219,1219,1219,2023-12-07,214.9900054931641,213.8099975585937,205.2899932861328,0.005518955839504347,0.04725029238766365
1220,1220,1220,1220,2023-12-08,215.27999877929688,214.1000061035156,207.4499969482422,0.005511408884363966,0.03774404408889076
1221,1221,1221,1221,2023-12-11,216.3099975585937,216.9100036621093,209.5200042724609,-0.002766152290745727,0.0324073747025273
1222,1222,1222,1222,2023-12-12,217.42999267578125,216.2700042724609,212.009994506836,0.0053636120608706594,0.02556482387329373
1223,1223,1223,1223,2023-12-13,225.9499969482422,214.3099975585937,210.72999572753903,0.0543138422017202,0.07222512945134629
1224,1224,1224,1224,2023-12-14,230.5500030517578,215.58999633789065,211.0,0.0693910059278473,0.0926540428993261
1225,1225,1225,1225,2023-12-15,226.72000122070312,214.9900054931641,213.8099975585937,0.05456065597389825,0.06038072966429686
1226,1226,1226,1226,2023-12-18,225.97000122070312,215.27999877929688,214.1000061035156,0.04965627323495836,0.05544135814479367
1227,1227,1227,1227,2023-12-19,228.8600006103516,216.3099975585937,216.9100036621093,0.058018599202093624,0.055091958630259175
1228,1228,1228,1228,2023-12-20,225.0,217.42999267578125,216.2700042724609,0.03481583764529983,0.04036618835287431
1229,1229,1229,1229,2023-12-21,229.3300018310547,225.9499969482422,214.3099975585937,0.014959083551511432,0.0700854110567306
1230,1230,1230,1230,2023-12-22,229.3800048828125,230.5500030517578,215.58999633789065,-0.005074813070736095,0.06396404647323717
1231,1231,1231,1231,2023-12-26,231.02999877929688,226.72000122070312,214.9900054931641,0.019010222015648948,0.07460808817293052
1232,1232,1232,1232,2023-12-27,231.9199981689453,225.97000122070312,215.27999877929688,0.02633091523697817,0.07729468359347047
1233,1233,1233,1233,2023-12-28,232.72999572753903,228.8600006103516,216.3099975585937,0.016909879869206,0.07590956661398662
1234,1234,1234,1234,2023-12-29,231.3800048828125,225.0,217.42999267578125,0.028355577256944375,0.0641586380763608
1235,1235,1235,1235,2024-01-02,230.38999938964844,229.3300018310547,225.9499969482422,0.00462214952309048,0.01965037619550536
1236,1236,1236,1236,2024-01-03,220.009994506836,229.3800048828125,230.5500030517578,-0.04084929015832717,-0.045716800717437445
1237,1237,1237,1237,2024-01-04,220.0800018310547,231.02999877929688,226.72000122070312,-0.04739642906159003,-0.02928722368515102
1238,1238,1238,1238,2024-01-05,220.5200042724609,231.9199981689453,225.97000122070312,-0.049154855064201586,-0.024118232149404895
1239,1239,1239,1239,2024-01-08,224.0599975585937,232.72999572753903,228.8600006103516,-0.03725346250208095,-0.020973534208497235
1240,1240,1240,1240,2024-01-09,221.75,231.3800048828125,225.0,-0.041619866365245506,-0.014444444444444482
1241,1241,1241,1241,2024-01-10,217.1300048828125,230.38999938964844,229.3300018310547,-0.057554557671619655,-0.05319843391982271
1242,1242,1242,1242,2024-01-11,213.9499969482422,220.009994506836,229.3800048828125,-0.02754419212716952,-0.06726832158911722
1243,1243,1243,1243,2024-01-12,213.8500061035156,220.0800018310547,231.02999877929688,-0.028307868391974855,-0.0743626055774399
1244,1244,1244,1244,2024-01-16,212.6999969482422,220.5200042724609,231.9199981689453,-0.03546166865912448,-0.08287341054005204
1245,1245,1245,1245,2024-01-17,210.9100036621093,224.0599975585937,232.72999572753903,-0.05868961010340801,-0.09375668141623983
1246,1246,1246,1246,2024-01-18,213.19000244140625,221.75,231.3800048828125,-0.03860201830256482,-0.07861527382462874
1247,1247,1247,1247,2024-01-19,215.38999938964844,217.1300048828125,230.38999938964844,-0.008013657504881255,-0.06510699266347564
1248,1248,1248,1248,2024-01-22,217.75,213.9499969482422,220.009994506836,0.01776117366656038,-0.01027223564048485
1249,1249,1249,1249,2024-01-23,213.52999877929688,213.8500061035156,220.0800018310547,-0.0014964101710794875,-0.029761918380871055
1250,1250,1250,1250,2024-01-24,212.8800048828125,212.6999969482422,220.5200042724609,0.0008462996575129278,-0.034645380199652576
1251,1251,1251,1251,2024-01-25,215.5,210.9100036621093,224.0599975585937,0.0217628194878996,-0.038204042006004135
1252,1252,1252,1252,2024-01-26,216.08999633789065,213.19000244140625,221.75,0.013602860656101612,-0.02552425552247728
1253,1253,1253,1253,2024-01-29,218.0200042724609,215.38999938964844,217.1300048828125,0.012210431729723359,0.004098924006973315
1254,1254,1254,1254,2024-01-30,217.0800018310547,217.75,213.9499969482422,-0.003076914667946351,0.014629609382839526
1255,1255,1255,1255,2024-01-31,208.22999572753903,213.52999877929688,213.8500061035156,-0.024820882695905766,-0.026280150645664024
1256,1256,1256,1256,2024-02-01,211.3000030517578,212.8800048828125,212.6999969482422,-0.00742203022742538,-0.006582011831551826
1257,1257,1257,1257,2024-02-02,210.75,215.5,210.9100036621093,-0.022041763341067333,-0.0007586347699544138
1258,1258,1258,1258,2024-02-05,209.909896850586,216.08999633789065,213.19000244140625,-0.028599655662176482,-0.015385832136860067
