,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,T,T_6m,T_12m,T_6m_ret,T_12m_ret
961,961,961,961,2022-11-28,17.352272033691406,17.47213363647461,16.946584701538086,-0.0068601583113456766,0.023939179445195302
962,962,962,962,2022-11-29,17.527454376220703,17.49057388305664,17.37071418762207,0.0021085925144965767,0.009023243771423273
963,963,963,963,2022-11-30,17.776397705078125,17.37071418762207,17.564332962036133,0.023354452388902658,0.012073600716882016
964,964,964,964,2022-12-01,17.693416595458984,17.51823616027832,17.57355499267578,0.009999890033328684,0.006820566631689395
965,965,965,965,2022-12-02,17.53667640686035,17.60121726989746,17.53667640686035,-0.0036668408808003816,0.0
966,966,966,966,2022-12-05,17.28773307800293,17.628877639770508,17.45369529724121,-0.019351462341423264,-0.00950871528417907
967,967,967,967,2022-12-06,17.674976348876953,17.352272033691406,17.47213363647461,0.01859723698193405,0.011609498680738684
968,968,968,968,2022-12-07,17.794836044311523,17.527454376220703,17.49057388305664,0.015255020058906776,0.017395779194508076
969,969,969,969,2022-12-08,17.628877639770508,17.776397705078125,17.37071418762207,-0.008298647890032096,0.014861994121830646
970,970,970,970,2022-12-09,17.60121726989746,17.693416595458984,17.51823616027832,-0.005210939620626243,0.004736841589525698
971,971,971,971,2022-12-12,17.794836044311523,17.53667640686035,17.60121726989746,0.014721126823676878,0.011000305913227981
972,972,972,972,2022-12-13,17.628877639770508,17.28773307800293,17.628877639770508,0.019733331156162714,0.0
973,973,973,973,2022-12-14,17.4260311126709,17.674976348876953,17.352272033691406,-0.014084614954626096,0.004250687105197493
974,974,974,974,2022-12-15,17.029565811157227,17.794836044311523,17.527454376220703,-0.04300518595668268,-0.02840621087218209
975,975,975,975,2022-12-16,17.04800796508789,17.628877639770508,17.776397705078125,-0.032949895424549513,-0.0409751037344398
976,976,976,976,2022-12-19,16.467140197753906,17.60121726989746,17.693416595458984,-0.06443174098436444,-0.06930693069306926
977,977,977,977,2022-12-20,16.660764694213867,17.794836044311523,17.53667640686035,-0.0637303624081541,-0.049947418332006555
978,978,978,978,2022-12-21,16.73452377319336,17.628877639770508,17.28773307800293,-0.050732320278830345,-0.03200010679905041
979,979,979,979,2022-12-22,16.845165252685547,17.4260311126709,17.674976348876953,-0.03333322752780976,-0.04694835680751175
980,980,980,980,2022-12-23,16.88204574584961,17.029565811157227,17.794836044311523,-0.008662585232265152,-0.051295235100168646
981,981,981,981,2022-12-27,17.020347595214844,17.04800796508789,17.628877639770508,-0.0016224986479177472,-0.034518932911691946
982,982,982,982,2022-12-28,16.799062728881836,16.467140197753906,17.60121726989746,0.020156659088455653,-0.045573810533406256
983,983,983,983,2022-12-29,17.01112937927246,16.660764694213867,17.794836044311523,0.021029327974380063,-0.044041241126781316
984,984,984,984,2022-12-30,16.974246978759766,16.73452377319336,17.628877639770508,0.014325068870523427,-0.03713399539026263
985,985,985,985,2023-01-03,17.27850914001465,16.845165252685547,17.4260311126709,0.02572511939353128,-0.008465609392203088
986,986,986,986,2023-01-04,17.647315979003906,16.88204574584961,17.029565811157227,0.045330420535226734,0.03627515667146075
987,987,987,987,2023-01-05,17.711856842041016,17.020347595214844,17.04800796508789,0.040628385698808334,0.038939967550027044
988,988,988,988,2023-01-06,18.006900787353516,16.799062728881836,16.467140197753906,0.07189913377697565,0.0935050391937291
989,989,989,989,2023-01-09,17.808610916137695,17.01112937927246,16.660764694213867,0.046879987747135754,0.06889517035928527
990,990,990,990,2023-01-10,18.21080017089844,16.974246978759766,16.73452377319336,0.07284878048999754,0.08821741315817389
991,991,991,991,2023-01-11,18.15468406677246,17.27850914001465,16.845165252685547,0.05070894251684677,0.07773855551094355
992,992,992,992,2023-01-12,18.15468406677246,17.647315979003906,16.88204574584961,0.02875043935135535,0.07538412939295136
993,993,993,993,2023-01-13,18.285627365112305,17.711856842041016,17.020347595214844,0.032394713224498384,0.0743392438267938
994,994,994,994,2023-01-17,18.0798568725586,18.006900787353516,16.799062728881836,0.004051562568519573,0.07624200018461491
995,995,995,995,2023-01-18,17.789905548095703,17.808610916137695,17.01112937927246,-0.001050355253987889,0.04578039185171079
996,996,996,996,2023-01-19,17.71508026123047,18.21080017089844,16.974246978759766,-0.027221204176417935,0.04364454478585844
997,997,997,997,2023-01-20,17.9863224029541,18.15468406677246,17.27850914001465,-0.009273731407229646,0.04096494999677103
998,998,998,998,2023-01-23,17.864730834960938,18.15468406677246,17.647315979003906,-0.015971262884282855,0.012319995642153359
999,999,999,999,2023-01-24,17.92085075378418,18.285627365112305,17.711856842041016,-0.01994881575811247,0.011799661300733622
1000,1000,1000,1000,2023-01-25,19.09936141967773,18.0798568725586,18.006900787353516,0.05638897223055572,0.06066899824824179
1001,1001,1001,1001,2023-01-26,18.706525802612305,17.789905548095703,17.808610916137695,0.051524739804744035,0.05042026526959176
1002,1002,1002,1002,2023-01-27,18.65975952148437,17.71508026123047,18.21080017089844,0.05332627604975282,0.024653466425016646
1003,1003,1003,1003,2023-01-30,18.856178283691406,17.9863224029541,18.15468406677246,0.04836207542874016,0.038639847123688176
1004,1004,1004,1004,2023-01-31,19.052595138549805,17.864730834960938,18.15468406677246,0.06649214670865566,0.04945892026954857
1005,1005,1005,1005,2023-02-01,18.87488174438477,17.92085075378418,18.285627365112305,0.053235809153710845,0.032225002047056917
1006,1006,1006,1006,2023-02-02,18.96841621398925,19.09936141967773,18.0798568725586,-0.0068559991515512175,0.0491463703332351
1007,1007,1007,1007,2023-02-03,18.54751968383789,18.706525802612305,17.789905548095703,-0.008500034717949023,0.042586743009621175
1008,1008,1008,1008,2023-02-06,18.31368637084961,18.65975952148437,17.71508026123047,-0.01854649574858147,0.0337907647491269
1009,1009,1009,1009,2023-02-07,18.00503158569336,18.856178283691406,17.9863224029541,-0.04513887624483259,0.0010401894461864458
1010,1010,1010,1010,2023-02-08,17.92085075378418,19.052595138549805,17.864730834960938,-0.05940106198319017,0.0031413805974291886
1011,1011,1011,1011,2023-02-09,17.74313735961914,18.87488174438477,17.92085075378418,-0.0599603430682325,-0.009916571294893095
1012,1012,1012,1012,2023-02-10,17.836671829223633,18.96841621398925,19.09936141967773,-0.05966467479403759,-0.06611161298582324
1013,1013,1013,1013,2023-02-13,18.01438331604004,18.54751968383789,18.706525802612305,-0.028744348402682696,-0.037000055161264145
1014,1014,1014,1014,2023-02-14,17.911497116088867,18.31368637084961,18.65975952148437,-0.021961130414514307,-0.040100324151228994
1015,1015,1015,1015,2023-02-15,18.00503158569336,18.00503158569336,18.856178283691406,0.0,-0.04513887624483259
1016,1016,1016,1016,2023-02-16,18.01438331604004,17.92085075378418,19.052595138549805,0.005219203236548786,-0.0544918849615984
1017,1017,1017,1017,2023-02-17,18.18274307250977,17.74313735961914,18.87488174438477,0.024776098160131932,-0.03666982825367415
1018,1018,1018,1018,2023-02-21,17.967615127563477,17.836671829223633,18.96841621398925,0.007341240540474914,-0.0527614469829949
1019,1019,1019,1019,2023-02-22,18.12662124633789,18.01438331604004,18.54751968383789,0.006230461977452917,-0.022692976995019265
1020,1020,1020,1020,2023-02-23,18.098562240600582,17.911497116088867,18.31368637084961,0.010443857556925673,-0.011746631775427008
1021,1021,1021,1021,2023-02-24,17.995676040649414,18.00503158569336,18.00503158569336,-0.0005196072553063091,-0.0005196072553063091
1022,1022,1022,1022,2023-02-27,17.799257278442383,18.01438331604004,17.92085075378418,-0.011941904078731747,-0.006785028066601195
1023,1023,1023,1023,2023-02-28,17.68701934814453,18.18274307250977,17.74313735961914,-0.02726341797760512,-0.003162800937467014
1024,1024,1024,1024,2023-03-01,17.453187942504883,17.967615127563477,17.836671829223633,-0.028630799435893417,-0.021499744480943384
1025,1025,1025,1025,2023-03-02,17.453187942504883,18.12662124633789,18.01438331604004,-0.0371516177604837,-0.031152627524888232
1026,1026,1026,1026,2023-03-03,17.59348487854004,18.098562240600582,17.911497116088867,-0.027907043407431664,-0.017754643036688167
1027,1027,1027,1027,2023-03-06,17.556074142456055,17.995676040649414,18.00503158569336,-0.024428195817726817,-0.02493511000525217
1028,1028,1028,1028,2023-03-07,17.499954223632812,17.799257278442383,18.01438331604004,-0.016815480001633132,-0.02855657523114752
1029,1029,1029,1029,2023-03-08,17.40641975402832,17.68701934814453,18.18274307250977,-0.01586471912496934,-0.04269561063397309
1030,1030,1030,1030,2023-03-09,17.135177612304688,17.453187942504883,17.967615127563477,-0.018220758938011783,-0.04632988347918121
1031,1031,1031,1031,2023-03-10,17.238061904907227,17.453187942504883,18.12662124633789,-0.012325887872538521,-0.049019578958223065
1032,1032,1032,1032,2023-03-13,17.116470336914062,17.59348487854004,18.098562240600582,-0.027113135624871165,-0.05426353157950792
1033,1033,1033,1033,2023-03-14,17.247417449951172,17.556074142456055,17.995676040649414,-0.017581190988391615,-0.0415799100299451
1034,1034,1034,1034,2023-03-15,17.125823974609375,17.499954223632812,17.799257278442383,-0.021378927295603645,-0.037834910372841146
1035,1035,1035,1035,2023-03-16,17.20064926147461,17.40641975402832,17.68701934814453,-0.01182152880727183,-0.027498702698086075
1036,1036,1036,1036,2023-03-17,16.95746421813965,17.135177612304688,17.453187942504883,-0.010371260700409946,-0.02840304739731625
1037,1037,1037,1037,2023-03-20,17.29418182373047,17.238061904907227,17.453187942504883,0.0032555816966446383,-0.009110434110846666
1038,1038,1038,1038,2023-03-21,17.3409481048584,17.116470336914062,17.59348487854004,0.013114723043115895,-0.014353993846305979
1039,1039,1039,1039,2023-03-22,17.20064926147461,17.247417449951172,17.556074142456055,-0.0027116052946637437,-0.020245123032484602
1040,1040,1040,1040,2023-03-23,17.266122817993164,17.125823974609375,17.499954223632812,0.008192239018209868,-0.013361829559752292
1041,1041,1041,1041,2023-03-24,17.40641975402832,17.20064926147461,17.40641975402832,0.01196294915533147,0.0
1042,1042,1042,1042,2023-03-27,17.649606704711914,16.95746421813965,17.135177612304688,0.04081639080399002,0.030021812673702186
1043,1043,1043,1043,2023-03-28,17.50930404663086,17.29418182373047,17.238061904907227,0.012438993939869913,0.01573507179750977
1044,1044,1044,1044,2023-03-29,17.77120018005371,17.3409481048584,17.116470336914062,0.024811335146938562,0.038251451978836615
1045,1045,1045,1045,2023-03-30,17.846025466918945,17.20064926147461,17.247417449951172,0.037520456096376886,0.034707110134304164
1046,1046,1046,1046,2023-03-31,18.00503158569336,17.266122817993164,17.125823974609375,0.04279529199978649,0.05133812027891271
1047,1047,1047,1047,2023-04-03,18.13597679138184,17.40641975402832,17.20064926147461,0.0419131014684786,0.05437745492561974
1048,1048,1048,1048,2023-04-04,18.369808197021484,17.649606704711914,16.95746421813965,0.040805526398347336,0.08328745151477479
1049,1049,1049,1049,2023-04-05,18.59428596496582,17.50930404663086,17.29418182373047,0.061966021918714365,0.07517581082970892
1050,1050,1050,1050,2023-04-06,18.639816284179688,17.77120018005371,17.3409481048584,0.04887774012589796,0.07490179726432533
1051,1051,1051,1051,2023-04-10,18.56393241882324,17.846025466918945,17.20064926147461,0.04022783410429809,0.07925765688403752
1052,1052,1052,1052,2023-04-11,18.67776298522949,18.00503158569336,17.266122817993164,0.03736352232065365,0.08175779716829323
1053,1053,1053,1053,2023-04-12,18.75364875793457,18.13597679138184,17.40641975402832,0.03405782735927665,0.0773983980016606
1054,1054,1054,1054,2023-04-13,18.933881759643555,18.369808197021484,17.649606704711914,0.030706557007684543,0.07276508062861131
1055,1055,1055,1055,2023-04-14,18.90542221069336,18.59428596496582,17.50930404663086,0.016732895595655606,0.07973578848961393
1056,1056,1056,1056,2023-04-17,18.77262115478516,18.639816284179688,17.77120018005371,0.007124795039862519,0.05635077904616925
1057,1057,1057,1057,2023-04-18,18.80107879638672,18.56393241882324,17.846025466918945,0.01277457664751136,0.05351630430193821
1058,1058,1058,1058,2023-04-19,18.68724822998047,18.67776298522949,18.00503158569336,0.0005078362306278894,0.03789033310161982
1059,1059,1059,1059,2023-04-20,16.742633819580078,18.75364875793457,18.13597679138184,-0.10723326240732978,-0.076827566986294
1060,1060,1060,1060,2023-04-21,17.2833309173584,18.933881759643555,18.369808197021484,-0.08717445599576978,-0.059144726390733315
1061,1061,1061,1061,2023-04-24,16.62880516052246,18.90542221069336,18.59428596496582,-0.12042138095615706,-0.10570348375552541
1062,1062,1062,1062,2023-04-25,16.609832763671875,18.77262115478516,18.639816284179688,-0.11520971809320235,-0.10890576868135426
1063,1063,1063,1063,2023-04-26,16.31576919555664,18.80107879638672,18.56393241882324,-0.13218973377781473,-0.12110382501646211
1064,1064,1064,1064,2023-04-27,16.704692840576172,18.68724822998047,18.67776298522949,-0.10609134983414137,-0.10563739063471544
1065,1065,1065,1065,2023-04-28,16.761608123779297,16.742633819580078,18.75364875793457,0.0011332926708955693,-0.10622149640679668
1066,1066,1066,1066,2023-05-01,16.6003475189209,17.2833309173584,18.933881759643555,-0.039516884893498805,-0.12324647794603039
1067,1067,1067,1067,2023-05-02,16.192453384399414,16.62880516052246,18.90542221069336,-0.026240717352258414,-0.14350215488757634
1068,1068,1068,1068,2023-05-03,16.211423873901367,16.609832763671875,18.77262115478516,-0.023986327583134126,-0.1364325876373924
1069,1069,1069,1069,2023-05-04,16.040678024291992,16.31576919555664,18.80107879638672,-0.016860447580955285,-0.14682140328166882
1070,1070,1070,1070,2023-05-05,16.249366760253906,16.704692840576172,18.68724822998047,-0.027257375197960232,-0.13045695330441442
1071,1071,1071,1071,2023-05-08,16.239883422851562,16.761608123779297,16.742633819580078,-0.0311261722070435,-0.030028154598983225
1072,1072,1072,1072,2023-05-09,16.145021438598633,16.6003475189209,17.2833309173584,-0.027428707730563495,-0.06586169553789611
1073,1073,1073,1073,2023-05-10,16.16399574279785,16.192453384399414,16.62880516052246,-0.0017574632408069446,-0.027952063496906487
1074,1074,1074,1074,2023-05-11,16.088106155395508,16.211423873901367,16.609832763671875,-0.007606840673902049,-0.03141070808475921
1075,1075,1075,1075,2023-05-12,16.154508590698242,16.040678024291992,16.31576919555664,0.007096368759092586,-0.00988372677534044
1076,1076,1076,1076,2023-05-15,16.07862091064453,16.249366760253906,16.704692840576172,-0.010507846375098162,-0.03747880526188985
1077,1077,1077,1077,2023-05-16,15.68021297454834,16.239883422851562,16.761608123779297,-0.034462713415522206,-0.06451619327007219
1078,1078,1078,1078,2023-05-17,15.803529739379885,16.145021438598633,16.6003475189209,-0.0211515172350486,-0.048000066181313916
1079,1079,1079,1079,2023-05-18,15.699185371398926,16.16399574279785,16.192453384399414,-0.02875590780862647,-0.03046283359850377
1080,1080,1080,1080,2023-05-19,15.47152328491211,16.088106155395508,16.211423873901367,-0.03832538550702025,-0.045640691079604556
1081,1081,1081,1081,2023-05-22,15.537923812866213,16.154508590698242,16.040678024291992,-0.0381679686739006,-0.031342453895303435
1082,1082,1082,1082,2023-05-23,15.272318840026855,16.07862091064453,16.249366760253906,-0.050147464455977064,-0.06012836897847107
1083,1083,1083,1083,2023-05-24,15.130029678344728,15.68021297454834,16.239883422851562,-0.03508774383974589,-0.06834123839492157
1084,1084,1084,1084,2023-05-25,14.371156692504885,15.803529739379885,16.145021438598633,-0.09063627369939731,-0.10987069622917256
1085,1085,1085,1085,2023-05-26,14.703164100646973,15.699185371398926,16.16399574279785,-0.06344413720768749,-0.09037565125577185
1086,1086,1086,1086,2023-05-30,14.835968017578123,15.47152328491211,16.088106155395508,-0.041079036345036735,-0.07783005194787651
1087,1087,1087,1087,2023-05-31,14.921339988708496,15.537923812866213,16.154508590698242,-0.03968251045529991,-0.07633587831324096
1088,1088,1088,1088,2023-06-01,14.997228622436523,15.272318840026855,16.07862091064453,-0.018012341182227942,-0.06725653239900031
1089,1089,1089,1089,2023-06-02,14.428072929382324,15.130029678344728,15.68021297454834,-0.046394935362691236,-0.07985478559496939
1090,1090,1090,1090,2023-06-05,14.598819732666016,14.371156692504885,15.803529739379885,0.01584166431640588,-0.07623043880582725
1091,1091,1091,1091,2023-06-06,14.864424705505373,14.703164100646973,15.699185371398926,0.010967748421668366,-0.05317222812174294
1092,1092,1092,1092,2023-06-07,15.272318840026855,14.835968017578123,15.47152328491211,0.029411685299653545,-0.012875554734776418
1093,1093,1093,1093,2023-06-08,15.243860244750977,14.921339988708496,15.537923812866213,0.021614697894863477,-0.018925538035637457
1094,1094,1094,1094,2023-06-09,15.130029678344728,14.997228622436523,15.272318840026855,0.00885503977111668,-0.009316801408650877
1095,1095,1095,1095,2023-06-12,15.111059188842772,14.428072929382324,15.130029678344728,0.04733731682694553,-0.0012538302901751175
1096,1096,1096,1096,2023-06-13,15.006711959838867,14.598819732666016,14.371156692504885,0.02794008246160895,0.044224364185344145
1097,1097,1097,1097,2023-06-14,15.02568531036377,14.864424705505373,14.703164100646973,0.010848761930131845,0.02193549684333629
1098,1098,1098,1098,2023-06-15,15.205918312072754,15.272318840026855,14.835968017578123,-0.004347769886788533,0.024936040173199503
1099,1099,1099,1099,2023-06-16,15.234375,15.243860244750977,14.921339988708496,-0.0006222337779725473,0.020979014721760114
1100,1100,1100,1100,2023-06-20,14.968769073486328,15.130029678344728,14.997228622436523,-0.010658313849126744,-0.0018976538710371305
1101,1101,1101,1101,2023-06-21,14.807509422302246,15.111059188842772,14.428072929382324,-0.020087921220284244,0.026298487315461916
1102,1102,1102,1102,2023-06-22,14.779051780700684,15.006711959838867,14.598819732666016,-0.015170556997925355,0.012345658850172914
1103,1103,1103,1103,2023-06-23,14.65573501586914,15.02568531036377,14.864424705505373,-0.024621192767790845,-0.014039540296432729
1104,1104,1104,1104,2023-06-26,14.826480865478516,15.205918312072754,15.272318840026855,-0.02495327403495151,-0.02919255282831401
1105,1105,1105,1105,2023-06-27,15.02568531036377,15.234375,15.243860244750977,-0.013698605268429476,-0.014312315311492907
1106,1106,1106,1106,2023-06-28,14.968769073486328,14.968769073486328,15.130029678344728,0.0,-0.010658313849126744
1107,1107,1107,1107,2023-06-29,15.158486366271973,14.807509422302246,15.111059188842772,0.0237026318174145,0.003138573996468663
1108,1108,1108,1108,2023-06-30,15.130029678344728,14.779051780700684,15.006711959838867,0.023748336689798366,0.008217504196514458
1109,1109,1109,1109,2023-07-03,15.291292190551758,14.65573501586914,15.02568531036377,0.04336576596086372,0.017676856309827738
1110,1110,1110,1110,2023-07-05,15.243860244750977,14.826480865478516,15.205918312072754,0.028150940405843317,0.0024952082406031195
1111,1111,1111,1111,2023-07-06,15.054142951965332,15.02568531036377,15.234375,0.0018939330229372775,-0.011830616486378176
1112,1112,1112,1112,2023-07-07,15.071521759033203,14.968769073486328,14.968769073486328,0.006864471289685259,0.006864471289685259
1113,1113,1113,1113,2023-07-10,14.743250846862791,15.158486366271973,14.807509422302246,-0.027392940784186193,-0.004339593756575444
1114,1114,1114,1114,2023-07-11,14.704629898071287,15.130029678344728,14.779051780700684,-0.02811625550756891,-0.005035633120020644
1115,1115,1115,1115,2023-07-12,14.598424911499023,15.291292190551758,14.65573501586914,-0.04531123141318594,-0.003910421709184986
1116,1116,1116,1116,2023-07-13,14.598424911499023,15.243860244750977,14.826480865478516,-0.0423406750579598,-0.015381664472416401
1117,1117,1117,1117,2023-07-14,13.999813079833984,15.054142951965332,15.02568531036377,-0.07003586158943065,-0.06827457179754748
1118,1118,1118,1118,2023-07-17,13.063272476196287,15.071521759033203,14.968769073486328,-0.1332479437010573,-0.12729814909531756
1119,1119,1119,1119,2023-07-18,12.986032485961914,14.743250846862791,15.158486366271973,-0.11918798500771588,-0.14331601637639924
1120,1120,1120,1120,2023-07-19,14.08670711517334,14.704629898071287,15.130029678344728,-0.04202232814978879,-0.06895707314207533
1121,1121,1121,1121,2023-07-20,14.154293060302734,14.598424911499023,15.291292190551758,-0.03042327195493888,-0.07435598745222827
1122,1122,1122,1122,2023-07-21,14.25084400177002,14.598424911499023,15.243860244750977,-0.023809480258052962,-0.06514204584910765
1123,1123,1123,1123,2023-07-24,14.43428897857666,13.999813079833984,15.054142951965332,0.031034407121371954,-0.04117497590972119
1124,1124,1124,1124,2023-07-25,14.289463996887209,13.063272476196287,15.071521759033203,0.09386557027921372,-0.05188976764587583
1125,1125,1125,1125,2023-07-26,14.376359939575195,12.986032485961914,14.743250846862791,0.10706329705522033,-0.02488534659678987
1126,1126,1126,1126,2023-07-27,14.009467124938965,14.08670711517334,14.704629898071287,-0.005483182805098297,-0.04727509484774606
1127,1127,1127,1127,2023-07-28,13.951536178588867,14.154293060302734,14.598424911499023,-0.01432476216579981,-0.04431222798567869
1128,1128,1128,1128,2023-07-31,14.019122123718262,14.25084400177002,14.598424911499023,-0.016260221361133254,-0.039682554199696685
1129,1129,1129,1129,2023-08-01,13.80671215057373,14.43428897857666,13.999813079833984,-0.043478194799506764,-0.013793107676445038
1130,1130,1130,1130,2023-08-02,13.854987144470217,14.289463996887209,13.063272476196287,-0.030405398866720112,0.06060615130830205
1131,1131,1131,1131,2023-08-03,13.60395622253418,14.376359939575195,12.986032485961914,-0.05372734964118042,0.04758372021941648
1132,1132,1132,1132,2023-08-04,13.517060279846191,14.009467124938965,14.08670711517334,-0.035148149512140625,-0.04043860858820292
1133,1133,1133,1133,2023-08-07,13.526715278625488,13.951536178588867,14.154293060302734,-0.030449757971121705,-0.04433833459597902
1134,1134,1134,1134,2023-08-08,13.690851211547852,14.019122123718262,14.25084400177002,-0.02341593926306018,-0.03929541226839717
1135,1135,1135,1135,2023-08-09,13.77774715423584,13.80671215057373,14.43428897857666,-0.0020978923890063728,-0.045484874614555526
1136,1136,1136,1136,2023-08-10,13.681195259094238,13.854987144470217,14.289463996887209,-0.012543633823965061,-0.042567638501029514
1137,1137,1137,1137,2023-08-11,13.874296188354492,13.60395622253418,14.376359939575195,0.0198721578780523,-0.0349228701375669
1138,1138,1138,1138,2023-08-14,13.768091201782228,13.517060279846191,14.009467124938965,0.01857141395679962,-0.017229486389746418
1139,1139,1139,1139,2023-08-15,13.652231216430664,13.526715278625488,13.951536178588867,0.009279114346667061,-0.02145319041049687
1140,1140,1140,1140,2023-08-16,13.613611221313477,13.690851211547852,14.019122123718262,-0.00564172300471899,-0.028925556024561705
1141,1141,1141,1141,2023-08-17,13.526715278625488,13.77774715423584,13.80671215057373,-0.018220095985226004,-0.020279764573538084
1142,1142,1142,1142,2023-08-18,13.565335273742676,13.681195259094238,13.854987144470217,-0.008468557253763831,-0.0209059645965205
1143,1143,1143,1143,2023-08-21,13.613611221313477,13.874296188354492,13.60395622253418,-0.018789058810768644,0.0007097199242160901
1144,1144,1144,1144,2023-08-22,13.768091201782228,13.768091201782228,13.517060279846191,0.0,0.01857141395679962
1145,1145,1145,1145,2023-08-23,13.671541213989258,13.652231216430664,13.526715278625488,0.0014144206358996936,0.01070665955338157
1146,1146,1146,1146,2023-08-24,13.661885261535645,13.613611221313477,13.690851211547852,0.0035460128423963067,-0.00211571578455072
1147,1147,1147,1147,2023-08-25,13.623265266418455,13.526715278625488,13.77774715423584,0.0071377260335723225,-0.011212420005101476
1148,1148,1148,1148,2023-08-28,13.719816207885742,13.565335273742676,13.681195259094238,0.011387918619459647,0.002822922124865679
1149,1149,1149,1149,2023-08-29,14.260498046875,13.613611221313477,13.874296188354492,0.04751765090432114,0.027835780156161727
1150,1150,1150,1150,2023-08-30,14.221878051757812,13.768091201782228,13.768091201782228,0.03295931464463586,0.03295931464463586
1151,1151,1151,1151,2023-08-31,14.279808044433594,13.671541213989258,13.652231216430664,0.044491460101216296,0.045968810376404434
1152,1152,1152,1152,2023-09-01,14.14463710784912,13.661885261535645,13.613611221313477,0.035335668326291536,0.03900698190236751
1153,1153,1153,1153,2023-09-05,13.980502128601074,13.623265266418455,13.526715278625488,0.026222557896102394,0.03354745336383669
1154,1154,1154,1154,2023-09-06,14.106017112731934,13.719816207885742,13.565335273742676,0.028149131081232293,0.039857609714653464
1155,1155,1155,1155,2023-09-07,14.106017112731934,14.260498046875,13.613611221313477,-0.010832786739655154,0.0361701155860501
1156,1156,1156,1156,2023-09-08,13.903261184692385,14.221878051757812,13.768091201782228,-0.02240329061365054,0.00981762692657484
1157,1157,1157,1157,2023-09-11,14.019122123718262,14.279808044433594,13.671541213989258,-0.018255561972834067,0.025423681521242525
1158,1158,1158,1158,2023-09-12,13.96119213104248,14.14463710784912,13.661885261535645,-0.012969224689747705,0.02190816741445767
1159,1159,1159,1159,2023-09-13,14.115673065185549,13.980502128601074,13.623265266418455,0.009668532313152234,0.03614462385760664
1160,1160,1160,1160,2023-09-14,14.540494918823242,14.106017112731934,13.719816207885742,0.030800884659295757,0.059817033880220416
1161,1161,1161,1161,2023-09-15,14.704629898071287,14.106017112731934,14.260498046875,0.042436697797499034,0.031144203360668143
1162,1162,1162,1162,2023-09-18,14.569459915161133,13.903261184692385,14.221878051757812,0.04791672411378123,0.024439941204555504
1163,1163,1163,1163,2023-09-19,14.685320854187012,14.019122123718262,14.279808044433594,0.0475207166746654,0.028397637313583468
1164,1164,1164,1164,2023-09-20,15.013591766357422,13.96119213104248,14.14463710784912,0.07538035616420946,0.06143350669817482
1165,1165,1165,1165,2023-09-21,14.78187084197998,14.115673065185549,13.980502128601074,0.047195608294267055,0.057320452871251204
1166,1166,1166,1166,2023-09-22,14.598424911499023,14.540494918823242,14.106017112731934,0.003984045453692797,0.034907642237485215
1167,1167,1167,1167,2023-09-25,14.540494918823242,14.704629898071287,14.106017112731934,-0.011162129233158957,0.030800884659295757
1168,1168,1168,1168,2023-09-26,14.501874923706056,14.569459915161133,13.903261184692385,-0.004638812409562765,0.04305563500977394
1169,1169,1169,1169,2023-09-27,14.357048988342283,14.685320854187012,14.019122123718262,-0.02235374147451008,0.02410470938492648
1170,1170,1170,1170,2023-09-28,14.492219924926758,15.013591766357422,13.96119213104248,-0.03472665632210392,0.038035992120153184
1171,1171,1171,1171,2023-09-29,14.501874923706056,14.78187084197998,14.115673065185549,-0.018941845810122038,0.027359790548920015
1172,1172,1172,1172,2023-10-02,14.163948059082031,14.598424911499023,14.540494918823242,-0.029761899317970908,-0.025896426623949087
1173,1173,1173,1173,2023-10-03,14.270153045654297,14.540494918823242,14.704629898071287,-0.01859234329217896,-0.029546942386763364
1174,1174,1174,1174,2023-10-04,14.14463710784912,14.501874923706056,14.569459915161133,-0.0246339054595599,-0.02915844580278082
1175,1175,1175,1175,2023-10-05,14.318428993225098,14.357048988342283,14.685320854187012,-0.002689967496004586,-0.024983578132534157
1176,1176,1176,1176,2023-10-06,14.21806526184082,14.492219924926758,15.013591766357422,-0.018917368388426725,-0.05298708775998717
1177,1177,1177,1177,2023-10-09,14.493571281433104,14.501874923706056,14.78187084197998,-0.0005725909454217248,-0.01950359082614339
1178,1178,1178,1178,2023-10-10,14.71988010406494,14.163948059082031,14.598424911499023,0.03924979410147156,0.008319746363201652
1179,1179,1179,1179,2023-10-11,14.532930374145508,14.270153045654297,14.540494918823242,0.018414471635343377,-0.0005202398350239168
1180,1180,1180,1180,2023-10-12,14.21806526184082,14.14463710784912,14.501874923706056,0.005191236327367843,-0.019570549557098693
1181,1181,1181,1181,2023-10-13,14.129509925842283,14.318428993225098,14.357048988342283,-0.013194119792904857,-0.015848595535528087
1182,1182,1182,1182,2023-10-16,14.178707122802734,14.21806526184082,14.492219924926758,-0.0027681782516301157,-0.021633179992305962
1183,1183,1183,1183,2023-10-17,14.34597873687744,14.493571281433104,14.501874923706056,-0.010183311048032495,-0.010750071121753746
1184,1184,1184,1184,2023-10-18,14.0901517868042,14.71988010406494,14.163948059082031,-0.04278080478976454,-0.005210148467786335
1185,1185,1185,1185,2023-10-19,15.01506519317627,14.532930374145508,14.270153045654297,0.03317533399103678,0.05220071187315134
1186,1186,1186,1186,2023-10-20,15.133138656616213,14.21806526184082,14.14463710784912,0.0643599095884948,0.06988525341654439
1187,1187,1187,1187,2023-10-23,14.710040092468262,14.129509925842283,14.318428993225098,0.041086362490479145,0.027350144309020052
