,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,SWKS,SWKS_6m,SWKS_12m,SWKS_6m_ret,SWKS_12m_ret
720,720,720,720,2021-12-13,152.095947265625,142.46543884277344,149.74073791503906,0.06759891031171361,0.01572858116888831
721,721,721,721,2021-12-14,151.97201538085938,145.3355255126953,145.39271545410156,0.045663232336021986,0.04525192274048151
722,722,722,722,2021-12-15,152.50596618652344,150.00775146484375,147.7193145751953,0.016653904196845204,0.032403694974441066
723,723,723,723,2021-12-16,139.5857696533203,152.63946533203125,144.61082458496094,-0.08551979430952339,-0.034748815976001435
724,724,724,724,2021-12-17,144.6489715576172,153.5357666015625,143.1900634765625,-0.057880943578490385,0.01018861257292114
725,725,725,725,2021-12-20,142.94216918945312,154.9279022216797,142.74192810058594,-0.07736329518666485,0.0014028190002175478
726,726,726,726,2021-12-21,145.53573608398438,152.095947265625,142.46543884277344,-0.04313205775419959,0.021551172453828205
727,727,727,727,2021-12-22,145.3355255126953,151.97201538085938,145.3355255126953,-0.04366915745331301,0.0
728,728,728,728,2021-12-23,146.2890167236328,152.50596618652344,150.00775146484375,-0.04076528688252723,-0.024790283867980434
729,729,729,729,2021-12-27,148.1388702392578,139.5857696533203,152.63946533203125,0.061274874990339345,-0.029485134024699655
730,730,730,730,2021-12-28,148.69189453125,144.6489715576172,153.5357666015625,0.02794989089861888,-0.03154881873799953
731,731,731,731,2021-12-29,149.1018829345703,142.94216918945312,154.9279022216797,0.043092348325519,-0.03760471292493961
732,732,732,732,2021-12-30,148.5583953857422,145.53573608398438,152.095947265625,0.020769189637475094,-0.023258686003675866
733,733,733,733,2021-12-31,147.9290771484375,145.3355255126953,151.97201538085938,0.017845269603512293,-0.026603175737913376
734,734,734,734,2022-01-03,152.35340881347656,146.2890167236328,152.50596618652344,0.04145486944724297,-0.001000337080978797
735,735,735,735,2022-01-04,153.75506591796875,148.1388702392578,139.5857696533203,0.03791169508475578,0.10150960445208534
736,736,736,736,2022-01-05,150.732421875,148.69189453125,144.6489715576172,0.013723191504034116,0.0420566441079715
737,737,737,737,2022-01-06,150.78964233398438,149.1018829345703,142.94216918945312,0.011319504262429003,0.05489963660849684
738,738,738,738,2022-01-07,147.04229736328125,148.5583953857422,145.53573608398438,-0.010205401172544204,0.010351830552651986
739,739,739,739,2022-01-10,146.92788696289062,147.9290771484375,145.3355255126953,-0.0067680418538828,0.010956450218059244
740,740,740,740,2022-01-11,148.83493041992188,152.35340881347656,146.2890167236328,-0.02309418883999037,0.01740331402390094
741,741,741,741,2022-01-12,148.85398864746094,153.75506591796875,148.1388702392578,-0.03187587505651768,0.004827351572535665
742,742,742,742,2022-01-13,145.52621459960938,150.732421875,148.69189453125,-0.034539399092970546,-0.021290198377123426
743,743,743,743,2022-01-14,148.41537475585938,150.78964233398438,149.1018829345703,-0.015745561441589118,-0.004604289129012562
744,744,744,744,2022-01-18,144.60125732421875,147.04229736328125,148.5583953857422,-0.016600937844650887,-0.02663691978664995
745,745,745,745,2022-01-19,139.09947204589844,146.92788696289062,147.9290771484375,-0.05328066086575789,-0.0596880969768987
746,746,746,746,2022-01-20,136.34381103515625,148.83493041992188,152.35340881347656,-0.08392599337751738,-0.10508197947786369
747,747,747,747,2022-01-21,133.3974151611328,148.85398864746094,153.75506591796875,-0.10383714690329715,-0.13240312203890003
748,748,748,748,2022-01-24,137.154296875,145.52621459960938,150.732421875,-0.057528588561471805,-0.09008098477486237
749,749,749,749,2022-01-25,133.31161499023438,148.41537475585938,150.78964233398438,-0.10176681351558359,-0.11590999934224844
750,750,750,750,2022-01-26,135.42843627929688,144.60125732421875,147.04229736328125,-0.0634352786044935,-0.07898313133187307
751,751,751,751,2022-01-27,130.96595764160156,139.09947204589844,146.92788696289062,-0.05847264755694448,-0.10863784711829783
752,752,752,752,2022-01-28,133.46417236328125,136.34381103515625,148.83493041992188,-0.021120420868479983,-0.10327386194405885
753,753,753,753,2022-01-31,139.709716796875,133.3974151611328,148.85398864746094,0.04731951985814309,-0.06143115098005747
754,754,754,754,2022-02-01,139.50950622558594,137.154296875,145.52621459960938,0.01717196911980401,-0.041344498587951195
755,755,755,755,2022-02-02,141.56910705566406,133.31161499023438,148.41537475585938,0.06194127995549814,-0.04612910024623329
756,756,756,756,2022-02-03,132.1006317138672,135.42843627929688,144.60125732421875,-0.024572421101921926,-0.0864489413278281
757,757,757,757,2022-02-04,128.820556640625,130.96595764160156,139.09947204589844,-0.01638136382622135,-0.07389614966965308
758,758,758,758,2022-02-07,129.76451110839844,133.46417236328125,136.34381103515625,-0.027720257724391906,-0.048255215083149894
759,759,759,759,2022-02-08,133.72164916992188,139.709716796875,133.3974151611328,-0.042860781370412604,0.0024305868925378338
760,760,760,760,2022-02-09,137.24964904785156,139.50950622558594,137.154296875,-0.01619858917771666,0.000695218268943254
761,761,761,761,2022-02-10,134.3128204345703,141.56910705566406,133.31161499023438,-0.05125614459262373,0.007510264161223246
762,762,762,762,2022-02-11,126.94210052490234,132.1006317138672,135.42843627929688,-0.03905001151045462,-0.06266287928550685
763,763,763,763,2022-02-14,128.46774291992188,128.820556640625,130.96595764160156,-0.0027387998461098073,-0.019075298395604845
764,764,764,764,2022-02-15,133.10183715820312,129.76451110839844,133.46417236328125,0.025718326384452483,-0.002714849975556488
765,765,765,765,2022-02-16,133.68348693847656,133.72164916992188,139.709716796875,-0.00028538558776536327,-0.04313393510889452
766,766,766,766,2022-02-17,130.0791778564453,137.24964904785156,139.50950622558594,-0.05224400383644179,-0.06759631385901288
767,767,767,767,2022-02-18,130.76853942871094,134.3128204345703,141.56910705566406,-0.026388255375710434,-0.07629183973524967
768,768,768,768,2022-02-22,129.12173461914062,126.94210052490234,132.1006317138672,0.017170301146944622,-0.022550210820936223
769,769,769,769,2022-02-23,127.70471954345705,128.46774291992188,128.820556640625,-0.005939416067583969,-0.008661949041881889
770,770,770,770,2022-02-24,132.9228057861328,133.10183715820312,129.76451110839844,-0.001345070630824674,0.024338662788133902
771,771,771,771,2022-02-25,133.3919677734375,133.68348693847656,133.72164916992188,-0.0021806669747717056,-0.0024654302316107213
772,772,772,772,2022-02-28,132.2908935546875,130.0791778564453,137.24964904785156,0.017002841920503498,-0.03612945845446358
773,773,773,773,2022-03-01,127.38874816894533,130.76853942871094,134.3128204345703,-0.025845599213166426,-0.051551834316501455
774,774,774,774,2022-03-02,130.99832153320312,129.12173461914062,126.94210052490234,0.014533470446301822,0.031953315657519576
775,775,775,775,2022-03-03,131.03662109375,127.70471954345705,128.46774291992188,0.026090668866463718,0.019996289461000183
776,776,776,776,2022-03-04,130.10791015625,132.9228057861328,133.10183715820312,-0.02117692004193672,-0.0224935062195617
777,777,777,777,2022-03-07,123.29085540771484,133.3919677734375,133.68348693847656,-0.0757250420271115,-0.07774057790357147
778,778,778,778,2022-03-08,126.4600067138672,132.2908935546875,130.0791778564453,-0.044076252598670984,-0.027822832233550976
779,779,779,779,2022-03-09,128.45152282714844,127.38874816894533,130.76853942871094,0.00834276710839199,-0.017718455919786713
780,780,780,780,2022-03-10,125.87596893310548,130.99832153320312,129.12173461914062,-0.039102429253639825,-0.025137252807274524
781,781,781,781,2022-03-11,122.11318969726562,131.03662109375,127.70471954345705,-0.06809875988865832,-0.043784833216666375
782,782,782,782,2022-03-14,115.43018341064452,130.10791015625,132.9228057861328,-0.11281194762085267,-0.13159985806824748
783,783,783,783,2022-03-15,120.15042877197266,123.29085540771484,133.3919677734375,-0.025471691516430806,-0.09926788863295899
784,784,784,784,2022-03-16,125.49299621582033,126.4600067138672,132.2908935546875,-0.007646769308140788,-0.05138598097122238
785,785,785,785,2022-03-17,127.30258178710938,128.45152282714844,127.38874816894533,-0.008944549778402755,-0.000676404965701316
786,786,786,786,2022-03-18,129.42808532714844,125.87596893310548,130.99832153320312,0.028219178165219683,-0.011986689506221615
787,787,787,787,2022-03-21,128.81532287597656,122.11318969726562,131.03662109375,0.05488459678537905,-0.016951736081352475
788,788,788,788,2022-03-22,131.66854858398438,115.43018341064452,130.10791015625,0.1406769416242859,0.011994954233452537
789,789,789,789,2022-03-23,127.62811279296876,120.15042877197266,123.29085540771484,0.06223601611266516,0.035179067992600954
790,790,790,790,2022-03-24,132.53982543945312,125.49299621582033,126.4600067138672,0.056153167396798764,0.048077007771653246
791,791,791,791,2022-03-25,132.1281280517578,127.30258178710938,128.45152282714844,0.037906114682876524,0.02862251177478692
792,792,792,792,2022-03-28,131.2281036376953,129.42808532714844,125.87596893310548,0.013907478473447643,0.04251911425153865
793,793,793,793,2022-03-29,134.3206787109375,128.81532287597656,122.11318969726562,0.04273836149338761,0.09996863601659922
794,794,794,794,2022-03-30,130.59620666503906,131.66854858398438,115.43018341064452,-0.008144252598496049,0.1313869804784178
795,795,795,795,2022-03-31,127.60895538330078,127.62811279296876,120.15042877197266,-0.00015010336867593566,0.06207657090831753
796,796,796,796,2022-04-01,126.41213989257812,132.53982543945312,125.49299621582033,-0.04623278721363833,0.007324262743532595
797,797,797,797,2022-04-04,128.56642150878906,132.1281280517578,127.30258178710938,-0.026956459578187153,0.009927840456474213
798,798,798,798,2022-04-05,122.4770278930664,131.2281036376953,129.42808532714844,-0.06668598800139303,-0.05370594347055524
799,799,799,799,2022-04-06,119.18340301513672,134.3206787109375,128.81532287597656,-0.11269505068818697,-0.0747730910096267
800,800,800,800,2022-04-07,117.82381439208984,130.59620666503906,131.66854858398438,-0.0978006375461472,-0.10514837704817348
801,801,801,801,2022-04-08,117.0770034790039,127.60895538330078,127.62811279296876,-0.08253301559174986,-0.08267073047675855
802,802,802,802,2022-04-11,115.79402160644533,126.41213989257812,132.53982543945312,-0.0839960330958388,-0.1263454495845675
803,803,803,803,2022-04-12,115.21955871582033,128.56642150878906,132.1281280517578,-0.10381297570809589,-0.12797100500291647
804,804,804,804,2022-04-13,117.1631851196289,122.4770278930664,131.2281036376953,-0.04338644450187812,-0.10717916458579568
805,805,805,805,2022-04-14,112.72061920166016,119.18340301513672,134.3206787109375,-0.05422553518341611,-0.16080963643551405
806,806,806,806,2022-04-18,114.18550872802734,117.82381439208984,130.59620666503906,-0.030879204538015403,-0.1256598361934268
807,807,807,807,2022-04-19,116.80891418457033,117.0770034790039,127.60895538330078,-0.0022898544245852914,-0.08463388142540795
808,808,808,808,2022-04-20,115.6695556640625,115.79402160644533,126.41213989257812,-0.0010748909197216827,-0.08498063744229312
809,809,809,809,2022-04-21,113.10358428955078,115.21955871582033,128.56642150878906,-0.0183647155904183,-0.12027119552504006
810,810,810,810,2022-04-22,110.20250701904295,117.1631851196289,122.4770278930664,-0.059410113283270505,-0.10021896420233378
811,811,811,811,2022-04-25,112.86422729492188,112.72061920166016,119.18340301513672,0.001274017959436602,-0.05302060152966337
812,812,812,812,2022-04-26,107.60782623291016,114.18550872802734,117.82381439208984,-0.05760523001902307,-0.0867056308768216
813,813,813,813,2022-04-27,107.29186248779295,116.80891418457033,117.0770034790039,-0.08147538878530647,-0.08357867643038697
814,814,814,814,2022-04-28,112.6440200805664,115.6695556640625,115.79402160644533,-0.02615671484278126,-0.02720349014722867
815,815,815,815,2022-04-29,108.47911071777344,113.10358428955078,115.21955871582033,-0.04088706472766113,-0.05850090100302896
816,816,816,816,2022-05-02,113.46742248535156,110.20250701904295,117.1631851196289,0.029626508095178306,-0.03154371939021461
817,817,817,817,2022-05-03,114.3865737915039,112.86422729492188,112.72061920166016,0.013488299464488707,0.014779501759685232
818,818,818,818,2022-05-04,108.6993179321289,107.60782623291016,114.18550872802734,0.010143237136454042,-0.04804629639095204
819,819,819,819,2022-05-05,102.86843872070312,107.29186248779295,116.80891418457033,-0.04122795209742114,-0.11934427745676834
820,820,820,820,2022-05-06,101.21206665039062,112.6440200805664,115.6695556640625,-0.10148744178341029,-0.12498957855133952
821,821,821,821,2022-05-09,97.82267761230467,108.47911071777344,113.10358428955078,-0.09823488628325183,-0.13510541485693528
822,822,822,822,2022-05-10,98.38758087158205,113.46742248535156,110.20250701904295,-0.13290018653341928,-0.10721104689042416
823,823,823,823,2022-05-11,95.09394073486328,114.3865737915039,112.86422729492188,-0.1686616918153867,-0.1574483517582912
824,824,824,824,2022-05-12,95.6971435546875,108.6993179321289,107.60782623291016,-0.11961597022678538,-0.11068602624164858
825,825,825,825,2022-05-13,99.0769500732422,102.86843872070312,107.29186248779295,-0.036857647443791275,-0.07656603421797625
826,826,826,826,2022-05-16,97.6503448486328,101.21206665039062,112.6440200805664,-0.03519068347908372,-0.13310671282159214
827,827,827,827,2022-05-17,102.30355072021484,97.82267761230467,108.47911071777344,0.04580607704962825,-0.05692856400367574
828,828,828,828,2022-05-18,97.45885467529295,98.38758087158205,113.46742248535156,-0.009439465713678707,-0.14108514549297424
829,829,829,829,2022-05-19,96.94184112548828,95.09394073486328,114.3865737915039,0.019432367365836978,-0.15250682040544983
830,830,830,830,2022-05-20,98.61737060546876,95.6971435546875,108.6993179321289,0.030515300063396866,-0.09275078738723308
831,831,831,831,2022-05-23,98.45370483398438,99.0769500732422,102.86843872070312,-0.006290517005187346,-0.04291631079096225
832,832,832,832,2022-05-24,96.15289306640624,97.6503448486328,101.21206665039062,-0.015334833528214964,-0.049985873734402775
833,833,833,833,2022-05-25,97.9049835205078,102.30355072021484,97.82267761230467,-0.042995254502324,0.0008413786068024454
834,834,834,834,2022-05-26,100.6390151977539,97.45885467529295,98.38758087158205,0.03263080130642204,0.022883318262601593
835,835,835,835,2022-05-27,104.65339660644533,96.94184112548828,95.09394073486328,0.07954826720254538,0.10052644571997815
836,836,836,836,2022-05-31,104.80742645263672,98.61737060546876,95.6971435546875,0.06276841300030256,0.09519911002090686
837,837,837,837,2022-06-01,103.2671356201172,98.45370483398438,99.0769500732422,0.04889029614730478,0.042292233902814225
838,838,838,838,2022-06-02,106.70391082763672,96.15289306640624,97.6503448486328,0.10973167238913573,0.09271412193206063
839,839,839,839,2022-06-03,102.72803497314452,97.9049835205078,102.30355072021484,0.04926257356068553,0.004149262170680457
840,840,840,840,2022-06-06,102.8531723022461,100.6390151977539,97.45885467529295,0.022000981429929567,0.05534969238993814
841,841,841,841,2022-06-07,104.58601379394533,104.65339660644533,96.94184112548828,-0.0006438664647779868,0.07885318227618443
842,842,842,842,2022-06-08,102.67990112304688,104.80742645263672,98.61737060546876,-0.020299375736997916,0.041194877663396356
843,843,843,843,2022-06-09,99.60894012451172,103.2671356201172,98.45370483398438,-0.03542458569842277,0.011733791963190576
844,844,844,844,2022-06-10,96.50909423828124,106.70391082763672,96.15289306640624,-0.09554304533245828,0.0037045289071957477
845,845,845,845,2022-06-13,89.69328308105469,102.72803497314452,97.9049835205078,-0.12688602381518754,-0.08387418233652055
846,846,846,846,2022-06-14,89.29859161376953,102.8531723022461,100.6390151977539,-0.13178573285658934,-0.11268416688796723
847,847,847,847,2022-06-15,91.08918762207033,104.58601379394533,104.65339660644533,-0.12905001043893272,-0.12961078592970976
848,848,848,848,2022-06-16,86.40091705322266,102.67990112304688,104.80742645263672,-0.1585410960838015,-0.17562218654163886
849,849,849,849,2022-06-17,86.79561614990234,99.60894012451172,103.2671356201172,-0.12863628464064225,-0.1595039832498858
850,850,850,850,2022-06-21,89.72216796875,96.50909423828124,106.70391082763672,-0.07032421476026185,-0.1591482704539109
851,851,851,851,2022-06-22,88.89425659179688,89.69328308105469,102.72803497314452,-0.00890843173324074,-0.1346641000673683
852,852,852,852,2022-06-23,90.75222778320312,89.29859161376953,102.8531723022461,0.01627837733119919,-0.11765261341169841
853,853,853,853,2022-06-24,94.3719253540039,91.08918762207033,104.58601379394533,0.03603872004604636,-0.09766208759103445
854,854,854,854,2022-06-27,94.42967987060548,86.40091705322266,102.67990112304688,0.09292450926692286,-0.080348940369106
855,855,855,855,2022-06-28,92.62947082519533,86.79561614990234,99.60894012451172,0.06721370195952625,-0.07006870357813277
856,856,856,856,2022-06-29,90.3671646118164,89.72216796875,96.50909423828124,0.007188821421379998,-0.06364094156039213
857,857,857,857,2022-06-30,89.18305969238281,88.89425659179688,89.69328308105469,0.003248838695081524,-0.0056885350958866265
858,858,858,858,2022-07-01,87.71978759765625,90.75222778320312,89.29859161376953,-0.03341449857066903,-0.01768005505553616
859,859,859,859,2022-07-05,90.3479232788086,94.3719253540039,91.08918762207033,-0.04263982174890091,-0.008137786301676608
860,860,860,860,2022-07-06,91.96522521972656,94.42967987060548,86.40091705322266,-0.026098305683720402,0.06440103133484465
861,861,861,861,2022-07-07,94.5644760131836,92.62947082519533,86.79561614990234,0.020889735963621092,0.08950751441021931
862,862,862,862,2022-07-08,94.21790313720705,90.3671646118164,89.72216796875,0.04261214282789516,0.050107295334447244
863,863,863,863,2022-07-11,91.85931396484376,89.18305969238281,88.89425659179688,0.03000854962469446,0.03335488125697994
864,864,864,864,2022-07-12,92.9086456298828,87.71978759765625,90.75222778320312,0.059152651577614845,0.02376159681535439
865,865,865,865,2022-07-13,94.22753143310548,90.3479232788086,94.3719253540039,0.042940756284177484,-0.0015300516584437762
866,866,866,866,2022-07-14,95.7100601196289,91.96522521972656,94.42967987060548,0.04072011883790916,0.013559087045279528
867,867,867,867,2022-07-15,97.2888641357422,94.5644760131836,92.62947082519533,0.028809847391094268,0.05030141345986738
868,868,868,868,2022-07-18,96.22991180419922,94.21790313720705,90.3671646118164,0.02135484446158964,0.06487696297174961
869,869,869,869,2022-07-19,100.35020446777344,91.85931396484376,89.18305969238281,0.09243363722680642,0.12521598624121233
870,870,870,870,2022-07-20,102.9494400024414,92.9086456298828,87.71978759765625,0.10807169025536978,0.17361706887206463
871,871,871,871,2022-07-21,104.11429595947266,94.22753143310548,90.3479232788086,0.10492437163533297,0.15237065979017372
872,872,872,872,2022-07-22,102.11190795898438,95.7100601196289,91.96522521972656,0.0668879303947123,0.11033173370711591
873,873,873,873,2022-07-25,101.89049530029295,97.2888641357422,94.5644760131836,0.04729864209464241,0.07747115614628908
874,874,874,874,2022-07-26,99.03132629394533,96.22991180419922,94.21790313720705,0.02911168094434302,0.051088200824514374
875,875,875,875,2022-07-27,103.04572296142578,100.35020446777344,91.85931396484376,0.02686111610782005,0.12177762399644365
876,876,876,876,2022-07-28,103.65220642089844,102.9494400024414,92.9086456298828,0.0068263258007073,0.11563574862359327
877,877,877,877,2022-07-29,104.81705474853516,104.11429595947266,94.22753143310548,0.006749877935457116,0.1123824762717831
878,878,878,878,2022-08-01,105.32727813720705,102.11190795898438,95.7100601196289,0.031488689639549206,0.10048283331509245
879,879,879,879,2022-08-02,104.09504699707033,101.89049530029295,97.2888641357422,0.021636480324097818,0.06995849855777747
880,880,880,880,2022-08-03,107.74361419677734,99.03132629394533,96.22991180419922,0.08797507040319896,0.11964785352817597
881,881,881,881,2022-08-04,109.28390502929688,103.04572296142578,100.35020446777344,0.060538000885357546,0.0890252352638945
882,882,882,882,2022-08-05,108.4560089111328,103.65220642089844,102.9494400024414,0.046345395395903655,0.05348808996494592
883,883,883,883,2022-08-08,107.94577026367188,104.81705474853516,104.11429595947266,0.029849298118925116,0.036800655173144126
884,884,884,884,2022-08-09,102.80504608154295,105.32727813720705,102.11190795898438,-0.023946617630984934,0.006788024398065362
885,885,885,885,2022-08-10,106.8675765991211,104.09504699707033,101.89049530029295,0.026634596765481078,0.048847356018435484
886,886,886,886,2022-08-11,106.13593292236328,107.74361419677734,99.03132629394533,-0.014921360178969612,0.07174100251197313
887,887,887,887,2022-08-12,109.1780242919922,109.28390502929688,103.04572296142578,-0.0009688593876315821,0.05951048868725972
888,888,888,888,2022-08-15,108.35011291503906,108.4560089111328,103.65220642089844,-0.000976395841566613,0.045323748102996664
889,889,889,889,2022-08-16,107.11785888671876,107.94577026367188,104.81705474853516,-0.007669697246412088,0.02195066579292293
890,890,890,890,2022-08-17,104.72077941894533,102.80504608154295,105.32727813720705,0.018634623595060296,-0.005758230241852957
891,891,891,891,2022-08-18,106.93496704101562,106.8675765991211,104.09504699707033,0.0006305976427942728,0.02728199012221233
892,892,892,892,2022-08-19,104.0757827758789,106.13593292236328,107.74361419677734,-0.01941048700246828,-0.03404221631362492
893,893,893,893,2022-08-22,99.9940185546875,109.1780242919922,109.28390502929688,-0.08411954509034214,-0.08500690446702963
894,894,894,894,2022-08-23,100.5812530517578,108.35011291503906,108.4560089111328,-0.07170144685841806,-0.07260783370543766
895,895,895,895,2022-08-24,101.19135284423828,107.11785888671876,107.94577026367188,-0.05532696512117541,-0.06257232129554524
896,896,896,896,2022-08-25,104.98761749267578,104.72077941894533,102.80504608154295,0.0025480909826209874,0.021230197294028308
897,897,897,897,2022-08-26,99.16734313964844,106.93496704101562,106.8675765991211,-0.07263876462773733,-0.07205397281869297
898,898,898,898,2022-08-29,97.64690399169922,104.0757827758789,106.13593292236328,-0.06177113073484064,-0.07998261000705242
899,899,899,899,2022-08-30,96.16519927978516,99.9940185546875,109.1780242919922,-0.038290483073328385,-0.11918905014625258
900,900,900,900,2022-08-31,95.43888092041016,100.5812530517578,108.35011291503906,-0.0511265467005213,-0.11916214618763743
901,901,901,901,2022-09-01,96.446044921875,101.19135284423828,107.11785888671876,-0.04689440143830903,-0.09962684164672875
902,902,902,902,2022-09-02,95.29361724853516,104.98761749267578,104.72077941894533,-0.09233470075475236,-0.09002188699050762
903,903,903,903,2022-09-06,94.56729125976562,99.16734313964844,106.93496704101562,-0.046386761349499595,-0.11565604893772763
904,904,904,904,2022-09-07,96.16519927978516,97.64690399169922,104.0757827758789,-0.015174108459598656,-0.07600791735699675
905,905,905,905,2022-09-08,96.72688293457033,96.16519927978516,99.9940185546875,0.005840820369445554,-0.032673310537373323
906,906,906,906,2022-09-09,99.3997573852539,95.43888092041016,100.5812530517578,0.04150170692117472,-0.011746678736403338
907,907,907,907,2022-09-12,100.34882354736328,96.446044921875,101.19135284423828,0.04046592712692032,-0.008326099742651749
908,908,908,908,2022-09-13,94.79003143310548,95.29361724853516,104.98761749267578,-0.005284570257379051,-0.09713132179879891
909,909,909,909,2022-09-14,96.85279846191406,94.56729125976562,99.16734313964844,0.02416805188879101,-0.02333978711595619
910,910,910,910,2022-09-15,97.03678131103516,96.16519927978516,97.64690399169922,0.009063382988623525,-0.006248254227455341
911,911,911,911,2022-09-16,96.72688293457033,96.72688293457033,96.16519927978516,0.0,0.005840820369445554
912,912,912,912,2022-09-19,96.68816375732422,99.3997573852539,95.43888092041016,-0.027279680547107166,0.013089873067098079
913,913,913,913,2022-09-20,95.04182434082033,100.34882354736328,96.446044921875,-0.05288551493618776,-0.014559649202744884
914,914,914,914,2022-09-21,94.673828125,94.79003143310548,95.29361724853516,-0.0012259022003541231,-0.006503994091426768
915,915,915,915,2022-09-22,92.63043212890624,96.85279846191406,94.56729125976562,-0.043595708126783816,-0.020481279574129485
916,916,916,916,2022-09-23,91.36178588867188,97.03678131103516,96.16519927978516,-0.05848293137602156,-0.0499496015927563
917,917,917,917,2022-09-26,89.93819427490234,96.72688293457033,96.72688293457033,-0.07018409415984284,-0.07018409415984284
918,918,918,918,2022-09-27,90.31588745117188,96.68816375732422,99.3997573852539,-0.06590544342269233,-0.09138724452691305
919,919,919,919,2022-09-28,90.02535247802734,95.04182434082033,100.34882354736328,-0.05278172949210125,-0.10287585548487665
920,920,920,920,2022-09-29,86.4421615600586,94.673828125,94.79003143310548,-0.08694764675695743,-0.08806695964583666
921,921,921,921,2022-09-30,82.57810974121094,92.63043212890624,96.85279846191406,-0.1085207329455864,-0.1473854028731698
922,922,922,922,2022-10-03,85.105712890625,91.36178588867188,97.03678131103516,-0.06847581773051326,-0.12295408255728424
923,923,923,923,2022-10-04,89.26998138427734,89.93819427490234,96.72688293457033,-0.007429689866605083,-0.07709233797327175
924,924,924,924,2022-10-05,90.3933563232422,90.31588745117188,96.68816375732422,0.0008577546460162289,-0.06510421947696965
925,925,925,925,2022-10-06,89.6864013671875,90.02535247802734,95.04182434082033,-0.003765062857405299,-0.05634806582024621
926,926,926,926,2022-10-07,84.44718170166016,86.4421615600586,94.673828125,-0.023078782649510243,-0.10801978356507747
927,927,927,927,2022-10-10,81.27073669433594,82.57810974121094,92.63043212890624,-0.015831956567813665,-0.12263459398269816
928,928,928,928,2022-10-11,78.59786987304688,85.105712890625,91.36178588867188,-0.07646775752812018,-0.1397073830318768
929,929,929,929,2022-10-12,76.8740463256836,89.26998138427734,89.93819427490234,-0.13885894078137428,-0.14525695178276843
930,930,930,930,2022-10-13,81.15452575683594,90.3933563232422,90.31588745117188,-0.10220696456240275,-0.10143687841509508
931,931,931,931,2022-10-14,78.09427642822266,89.6864013671875,90.02535247802734,-0.1292517568132232,-0.13253017868179662
932,932,932,932,2022-10-17,79.23703002929688,84.44718170166016,86.4421615600586,-0.061697164634457624,-0.08335205183127814
933,933,933,933,2022-10-18,79.30481719970703,81.27073669433594,82.57810974121094,-0.02418975851077676,-0.0396387438724618
934,934,934,934,2022-10-19,79.11112976074219,78.59786987304688,85.105712890625,0.006530200990489288,-0.07043690636358158
935,935,935,935,2022-10-20,78.86902618408203,76.8740463256836,89.26998138427734,0.025951279446726705,-0.11651122851054141
936,936,936,936,2022-10-21,81.4837875366211,81.15452575683594,90.3933563232422,0.004057220182294374,-0.0985644205395021
937,937,937,937,2022-10-24,82.27790069580078,78.09427642822266,89.6864013671875,0.05357145822873899,-0.08260450367559491
938,938,938,938,2022-10-25,83.943603515625,79.23703002929688,84.44718170166016,0.05939866101225566,-0.005963232589741407
939,939,939,939,2022-10-26,82.93643951416016,79.30481719970703,81.27073669433594,0.04579321209842657,0.020495726845556117
940,940,940,940,2022-10-27,81.1932601928711,79.11112976074219,78.59786987304688,0.026319058246620175,0.03302112797734025
941,941,941,941,2022-10-28,85.28003692626953,78.86902618408203,76.8740463256836,0.08128679980432452,0.1093475757081035
942,942,942,942,2022-10-31,83.29475402832031,81.4837875366211,81.15452575683594,0.02222486885363928,0.02637226022239547
943,943,943,943,2022-11-01,83.69181823730469,82.27790069580078,78.09427642822266,0.017184657478457765,0.07167672286747928
944,944,944,944,2022-11-02,80.7574691772461,83.943603515625,79.23703002929688,-0.0379556536167267,0.019188492392850254
945,945,945,945,2022-11-03,79.74061584472656,82.93643951416016,79.30481719970703,-0.03853340809124017,0.005495235477588789
946,946,946,946,2022-11-04,85.15413665771484,81.1932601928711,79.11112976074219,0.04878331594808305,0.07638630512860423
947,947,947,947,2022-11-07,85.46403503417969,85.28003692626953,78.86902618408203,0.0021575753780365137,0.08361975758017803
948,948,948,948,2022-11-08,85.86109924316406,83.29475402832031,81.4837875366211,0.030810406306874816,0.053720032400011775
949,949,949,949,2022-11-09,82.84928894042969,83.69181823730469,82.27790069580078,-0.01006704495875621,0.00694461380026512
950,950,950,950,2022-11-10,90.28682708740234,80.7574691772461,83.943603515625,0.11799970959022077,0.0755652998694134
951,951,951,951,2022-11-11,93.30833435058594,79.74061584472656,82.93643951416016,0.17014815300998998,0.12505835670284515
952,952,952,952,2022-11-14,91.12935638427734,85.15413665771484,81.1932601928711,0.07016945930155405,0.12237587415265105
953,953,953,953,2022-11-15,93.49232482910156,85.46403503417969,85.28003692626953,0.09393764045555675,0.09629789337371086
954,954,954,954,2022-11-16,89.47334289550781,85.86109924316406,83.29475402832031,0.042070782743109936,0.07417740695994812
955,955,955,955,2022-11-17,90.79041290283205,82.84928894042969,83.69181823730469,0.095850236784919,0.08481826318314156
956,956,956,956,2022-11-18,91.35210418701172,90.28682708740234,80.7574691772461,0.011798809792907372,0.13119077551220149
957,957,957,957,2022-11-21,89.76311492919922,93.30833435058594,79.74061584472656,-0.03799467053035499,0.12568875946467206
958,958,958,958,2022-11-22,91.81027221679688,91.12935638427734,85.15413665771484,0.007471970170053854,0.0781657335783581
959,959,959,959,2022-11-23,92.5998992919922,93.49232482910156,85.46403503417969,-0.009545441711291902,0.08349552247280001
