,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,JBHT,JBHT_6m,JBHT_12m,JBHT_6m_ret,JBHT_12m_ret
965,965,965,965,2022-12-02,181.2483367919922,178.7508087158203,187.48220825195312,0.013972121827669381,-0.03325046956766897
966,966,966,966,2022-12-05,176.05506896972656,180.9708251953125,178.80035400390625,-0.027163252531343773,-0.015353912745159959
967,967,967,967,2022-12-06,176.1046142578125,174.62791442871094,177.6705322265625,0.008456264474855146,-0.008813605436568173
968,968,968,968,2022-12-07,174.72705078125,178.22552490234375,178.6417999267578,-0.019629478566612124,-0.021913959370723046
969,969,969,969,2022-12-08,176.3226776123047,182.24929809570312,180.09866333007812,-0.032519304849592534,-0.02096620623359624
970,970,970,970,2022-12-09,176.39202880859375,181.178955078125,175.30184936523438,-0.02642098397944237,0.0062188701791048295
971,971,971,971,2022-12-12,185.24237060546875,181.2483367919922,178.7508087158203,0.022036250837767835,0.036316265846767726
972,972,972,972,2022-12-13,182.60610961914065,176.05506896972656,180.9708251953125,0.03721017910901825,0.009036177085799846
973,973,973,973,2022-12-14,185.5991668701172,176.1046142578125,174.62791442871094,0.05391427505928337,0.06282645290300981
974,974,974,974,2022-12-15,179.75180053710938,174.72705078125,178.22552490234375,0.02875770942960698,0.008563732022121462
975,975,975,975,2022-12-16,177.0560760498047,176.3226776123047,182.24929809570312,0.004159410731684687,-0.028495155263486227
976,976,976,976,2022-12-19,177.92822265625,176.39202880859375,181.178955078125,0.008708975445388178,-0.017942108234774157
977,977,977,977,2022-12-20,174.4396209716797,185.24237060546875,181.2483367919922,-0.05831683970832391,-0.03756567337843464
978,978,978,978,2022-12-21,176.3821258544922,182.60610961914065,176.05506896972656,-0.03408420330310824,0.001857696496213146
979,979,979,979,2022-12-22,174.86578369140625,185.5991668701172,176.1046142578125,-0.05783098792799102,-0.007034628658807551
980,980,980,980,2022-12-23,175.77755737304688,179.75180053710938,174.72705078125,-0.02210961532617317,0.0060122722102833315
981,981,981,981,2022-12-27,176.62989807128906,177.0560760498047,176.3226776123047,-0.0024070226112756776,0.0017423763247281787
982,982,982,982,2022-12-28,172.9034423828125,177.92822265625,176.39202880859375,-0.028240490454092604,-0.01977746074663489
983,983,983,983,2022-12-29,175.19284057617188,174.4396209716797,185.24237060546875,0.004317938781892128,-0.054250709470245795
984,984,984,984,2022-12-30,172.80433654785156,176.3821258544922,182.60610961914065,-0.020284307660472067,-0.05367713649741801
985,985,985,985,2023-01-03,171.06004333496094,174.86578369140625,185.5991668701172,-0.021763779489082258,-0.07833614654817267
986,986,986,986,2023-01-04,173.41880798339844,175.77755737304688,179.75180053710938,-0.013418945085478362,-0.03523187269772854
987,987,987,987,2023-01-05,167.69036865234375,176.62989807128906,177.0560760498047,-0.05061164342254931,-0.052896842663713084
988,988,988,988,2023-01-06,174.46934509277344,172.9034423828125,177.92822265625,0.009056515523236275,-0.019439735371037603
989,989,989,989,2023-01-09,176.05506896972656,175.19284057617188,174.4396209716797,0.004921596057915423,0.009260785990294895
990,990,990,990,2023-01-10,173.81524658203125,172.80433654785156,176.3821258544922,0.0058500269980190645,-0.014552944409902957
991,991,991,991,2023-01-11,179.06793212890625,171.06004333496094,174.86578369140625,0.04681332143862882,0.024030707144604868
992,992,992,992,2023-01-12,178.04713439941406,173.41880798339844,175.77755737304688,0.026688722346994265,0.012911642761940012
993,993,993,993,2023-01-13,175.22256469726562,167.69036865234375,176.62989807128906,0.04491728478776058,-0.00796769623597604
994,994,994,994,2023-01-17,174.71710205078125,174.46934509277344,172.9034423828125,0.0014200601135749835,0.010489436433273935
995,995,995,995,2023-01-18,183.3692321777344,176.05506896972656,175.19284057617188,0.04154474648648443,0.04667080900493481
996,996,996,996,2023-01-19,183.1809234619141,173.81524658203125,172.80433654785156,0.053882942170224046,0.06004818583467153
997,997,997,997,2023-01-20,187.412841796875,179.06793212890625,171.06004333496094,0.04660192123043827,0.0955968333872852
998,998,998,998,2023-01-23,191.8925018310547,178.04713439941406,173.41880798339844,0.07776237162335464,0.10652647231564849
999,999,999,999,2023-01-24,190.1680145263672,175.22256469726562,167.69036865234375,0.08529409357135598,0.1340425574507751
1000,1000,1000,1000,2023-01-25,186.9272003173828,174.71710205078125,174.46934509277344,0.06988496331087668,0.07140426427338831
1001,1001,1001,1001,2023-01-26,187.0362243652344,183.3692321777344,176.05506896972656,0.019997859749697255,0.06237341224975523
1002,1002,1002,1002,2023-01-27,189.9004364013672,183.1809234619141,173.81524658203125,0.03668238380100841,0.09254188073624836
1003,1003,1003,1003,2023-01-30,184.13235473632807,187.412841796875,179.06793212890625,-0.01750406764602852,0.0282821304027574
1004,1004,1004,1004,2023-01-31,187.36328125,191.8925018310547,178.04713439941406,-0.023602905469658708,0.05232404824717363
1005,1005,1005,1005,2023-02-01,194.21163940429688,190.1680145263672,175.22256469726562,0.021263433222462602,0.10837117205674351
1006,1006,1006,1006,2023-02-02,195.58921813964844,186.9272003173828,174.71710205078125,0.04633899083471227,0.11946235281993589
1007,1007,1007,1007,2023-02-03,196.12440490722656,187.0362243652344,183.3692321777344,0.04859048332928939,0.06956004874977584
1008,1008,1008,1008,2023-02-06,195.3216247558593,189.9004364013672,183.1809234619141,0.028547529733075727,0.06627710497632378
1009,1009,1009,1009,2023-02-07,198.1164703369141,184.13235473632807,187.412841796875,0.075945998847464,0.05711256730016445
1010,1010,1010,1010,2023-02-08,195.96583557128903,187.36328125,191.8925018310547,0.04591376850307505,0.021227164695682532
1011,1011,1011,1011,2023-02-09,190.0067138671875,194.21163940429688,190.1680145263672,-0.0216512540134417,-0.0008482007848765738
1012,1012,1012,1012,2023-02-10,189.30154418945312,195.58921813964844,186.9272003173828,-0.03214734436795996,0.012701970970725007
1013,1013,1013,1013,2023-02-13,190.55294799804688,196.12440490722656,187.0362243652344,-0.02840776960835223,0.018802366465360265
1014,1014,1014,1014,2023-02-14,193.0260162353516,195.3216247558593,189.9004364013672,-0.011752966541093812,0.01645904503019824
1015,1015,1015,1015,2023-02-15,191.0892639160156,198.1164703369141,184.13235473632807,-0.03547007681364467,0.03778211162101086
1016,1016,1016,1016,2023-02-16,186.66958618164065,195.96583557128903,187.36328125,-0.04743811268197595,-0.003702406702803973
1017,1017,1017,1017,2023-02-17,187.0668792724609,190.0067138671875,194.21163940429688,-0.015472266926217726,-0.03678852695827606
1018,1018,1018,1018,2023-02-21,182.7465209960937,189.30154418945312,195.58921813964844,-0.03462741533053293,-0.06566158025328983
1019,1019,1019,1019,2023-02-22,181.336181640625,190.55294799804688,196.12440490722656,-0.04836853197105273,-0.07540225946687706
1020,1020,1020,1020,2023-02-23,183.6900177001953,193.0260162353516,195.3216247558593,-0.04836652963802113,-0.059551045974570505
1021,1021,1021,1021,2023-02-24,182.2896270751953,191.0892639160156,198.1164703369141,-0.04604987564705754,-0.07988655983424231
1022,1022,1022,1022,2023-02-27,182.7763061523437,186.66958618164065,195.96583557128903,-0.020856531098261355,-0.06730524930784287
1023,1023,1023,1023,2023-02-28,179.55836486816406,187.0668792724609,190.0067138671875,-0.04013812831805874,-0.05498936740902072
1024,1024,1024,1024,2023-03-01,180.9091186523437,182.7465209960937,189.30154418945312,-0.010054376596254189,-0.04433363485249908
1025,1025,1025,1025,2023-03-02,184.5839233398437,181.336181640625,190.55294799804688,0.017910058929414996,-0.031324756299568546
1026,1026,1026,1026,2023-03-03,185.36851501464844,183.6900177001953,193.0260162353516,0.009137662108523736,-0.03967082453469151
1027,1027,1027,1027,2023-03-06,184.21641540527344,182.2896270751953,191.0892639160156,0.010569928530729467,-0.03596669101076655
1028,1028,1028,1028,2023-03-07,179.7967529296875,182.7763061523437,186.66958618164065,-0.01630163824501818,-0.036818173718269676
1029,1029,1029,1029,2023-03-08,182.3392944335937,179.55836486816406,187.0668792724609,0.015487607984576268,-0.025272163930107228
1030,1030,1030,1030,2023-03-09,178.38641357421875,180.9091186523437,182.7465209960937,-0.013944598795889718,-0.02385877114436641
1031,1031,1031,1031,2023-03-10,174.25474548339844,184.5839233398437,181.336181640625,-0.055959249698186664,-0.039051424228512044
1032,1032,1032,1032,2023-03-13,172.36769104003906,185.36851501464844,183.6900177001953,-0.07013501712295644,-0.061638225102877864
1033,1033,1033,1033,2023-03-14,167.17333984375,184.21641540527344,182.2896270751953,-0.09251659535350809,-0.08292456062357167
1034,1034,1034,1034,2023-03-15,167.62026977539062,179.7967529296875,182.7763061523437,-0.0677235987629804,-0.08292123140031371
1035,1035,1035,1035,2023-03-16,170.5203857421875,182.3392944335937,179.55836486816406,-0.0648182210429169,-0.050334492256110974
1036,1036,1036,1036,2023-03-17,166.35891723632812,178.38641357421875,180.9091186523437,-0.06742383624909032,-0.08042823669920673
1037,1037,1037,1037,2023-03-20,164.5314483642578,174.25474548339844,184.5839233398437,-0.05579932467358251,-0.10863608602936992
1038,1038,1038,1038,2023-03-21,169.21929931640625,172.36769104003906,185.36851501464844,-0.01826555606004765,-0.0871195180959724
1039,1039,1039,1039,2023-03-22,165.8623046875,167.17333984375,184.21641540527344,-0.007842369826883688,-0.09963341582450547
1040,1040,1040,1040,2023-03-23,164.82940673828125,167.62026977539062,179.7967529296875,-0.016649913765495628,-0.08324592044918344
1041,1041,1041,1041,2023-03-24,164.9684600830078,170.5203857421875,182.3392944335937,-0.032558720970604305,-0.09526654364077392
1042,1042,1042,1042,2023-03-27,168.11685180664062,166.35891723632812,178.38641357421875,0.010567119572046701,-0.05756919241669389
1043,1043,1043,1043,2023-03-28,170.13302612304688,164.5314483642578,174.25474548339844,0.034045635740029834,-0.023653412415928998
1044,1044,1044,1044,2023-03-29,169.89466857910156,169.21929931640625,172.36769104003906,0.003991088873571691,-0.014347366644036796
1045,1045,1045,1045,2023-03-30,168.59359741210938,165.8623046875,167.17333984375,0.016467230030086544,0.008495718095282712
1046,1046,1046,1046,2023-03-31,174.2646942138672,164.82940673828125,167.62026977539062,0.05724274364808846,0.039639743137151795
1047,1047,1047,1047,2023-04-03,172.23858642578125,164.9684600830078,170.5203857421875,0.044069795760445896,0.010076218606445808
1048,1048,1048,1048,2023-04-04,169.97410583496094,168.11685180664062,166.35891723632812,0.011047399522187362,0.02173125828594502
1049,1049,1049,1049,2023-04-05,169.10011291503906,170.13302612304688,164.5314483642578,-0.006071209285731349,0.02776772827445506
1050,1050,1050,1050,2023-04-06,168.87167358398438,169.89466857910156,169.21929931640625,-0.006021348425309103,-0.00205429128844159
1051,1051,1051,1051,2023-04-10,172.95367431640625,168.59359741210938,165.8623046875,0.025861461948873066,0.0427545586217859
1052,1052,1052,1052,2023-04-11,174.32427978515625,174.2646942138672,164.82940673828125,0.0003419256640471158,0.057604242075269374
1053,1053,1053,1053,2023-04-12,174.2746124267578,172.23858642578125,164.9684600830078,0.011820963253515115,0.05641170645023541
1054,1054,1054,1054,2023-04-13,173.43040466308594,169.97410583496094,168.11685180664062,0.020334266864630246,0.03160630715686197
1055,1055,1055,1055,2023-04-14,175.56578063964844,169.10011291503906,170.13302612304688,0.038235738658896734,0.031932392201572846
1056,1056,1056,1056,2023-04-17,175.4465789794922,168.87167358398438,169.89466857910156,0.03893432957681875,0.03267854398742176
1057,1057,1057,1057,2023-04-18,173.72837829589844,172.95367431640625,168.59359741210938,0.004479257133762404,0.030456559220559454
1058,1058,1058,1058,2023-04-19,177.19459533691406,174.32427978515625,174.2646942138672,0.016465380240178185,0.01681293584029797
1059,1059,1059,1059,2023-04-20,179.32000732421875,174.2746124267578,172.23858642578125,0.02895083126110154,0.04111402122711305
1060,1060,1060,1060,2023-04-21,175.21815490722656,173.43040466308594,169.97410583496094,0.010308170863197796,0.03085204682504661
1061,1061,1061,1061,2023-04-24,175.21815490722656,175.56578063964844,169.10011291503906,-0.0019800312518496455,0.03617999944956507
1062,1062,1062,1062,2023-04-25,171.37449645996094,175.4465789794922,168.87167358398438,-0.023209814310527155,0.0148208567065089
1063,1063,1063,1063,2023-04-26,164.49171447753906,173.72837829589844,172.95367431640625,-0.05316727128268739,-0.04892616402810068
1064,1064,1064,1064,2023-04-27,168.9114227294922,177.19459533691406,174.32427978515625,-0.04674619218307663,-0.031050505771973214
1065,1065,1065,1065,2023-04-28,174.0958251953125,179.32000732421875,174.2746124267578,-0.029133291967029074,-0.0010258937257453526
1066,1066,1066,1066,2023-05-01,175.26780700683594,175.21815490722656,173.43040466308594,0.0002833730308120508,0.010594464951629634
1067,1067,1067,1067,2023-05-02,174.1057891845703,175.21815490722656,175.56578063964844,-0.006348461569209096,-0.008315922668750475
1068,1068,1068,1068,2023-05-03,173.7482452392578,171.37449645996094,175.4465789794922,0.013851237076290879,-0.009680061874748125
1069,1069,1069,1069,2023-05-04,173.7780303955078,164.49171447753906,173.72837829589844,0.05645461199954105,0.0002858030455150651
1070,1070,1070,1070,2023-05-05,177.89974975585938,168.9114227294922,177.19459533691406,0.05321325746430894,0.003979548121118226
1071,1071,1071,1071,2023-05-08,177.07540893554688,174.0958251953125,179.32000732421875,0.017114619129388497,-0.012517278033641444
1072,1072,1072,1072,2023-05-09,174.7116241455078,175.26780700683594,175.21815490722656,-0.003173331548026015,-0.0028908577537923863
1073,1073,1073,1073,2023-05-10,175.40684509277344,174.1057891845703,175.21815490722656,0.007472789470681418,0.0010768871847028905
1074,1074,1074,1074,2023-05-11,175.55616760253906,173.7482452392578,171.37449645996094,0.010405413653482798,0.02440077858116485
1075,1075,1075,1075,2023-05-12,175.22764587402344,173.7780303955078,164.49171447753906,0.008341764924003181,0.06526730802572023
1076,1076,1076,1076,2023-05-15,174.75973510742188,177.89974975585938,168.9114227294922,-0.017650472542804052,0.03462354578171789
1077,1077,1077,1077,2023-05-16,170.26979064941406,177.07540893554688,174.0958251953125,-0.03843344667135551,-0.02197660134357693
1078,1078,1078,1078,2023-05-17,171.3549346923828,174.7116241455078,175.26780700683594,-0.019212742538123218,-0.022325105684128932
1079,1079,1079,1079,2023-05-18,169.93130493164062,175.40684509277344,174.1057891845703,-0.03121622852424477,-0.023976711357393765
1080,1080,1080,1080,2023-05-19,167.62159729003906,175.55616760253906,173.7482452392578,-0.04519676193014166,-0.035261639280339985
1081,1081,1081,1081,2023-05-22,168.09947204589844,175.22764587402344,173.7780303955078,-0.04067950460996128,-0.03267707855063917
1082,1082,1082,1082,2023-05-23,170.7775115966797,174.75973510742188,177.89974975585938,-0.022786847944661792,-0.04003512185348146
1083,1083,1083,1083,2023-05-24,167.5021514892578,170.26979064941406,177.07540893554688,-0.016254434504208826,-0.05406316723387383
1084,1084,1084,1084,2023-05-25,170.21005249023438,171.3549346923828,174.7116241455078,-0.006681349470347819,-0.025765724961290037
1085,1085,1085,1085,2023-05-26,169.51316833496094,169.93130493164062,175.40684509277344,-0.0024606213484201778,-0.033600038554340905
1086,1086,1086,1086,2023-05-30,170.4888153076172,167.62159729003906,175.55616760253906,0.017105301846139342,-0.028864564339285526
1087,1087,1087,1087,2023-05-31,166.2278289794922,168.09947204589844,175.22764587402344,-0.011134140063778442,-0.05136071337168735
1088,1088,1088,1088,2023-06-01,168.5773468017578,170.7775115966797,174.75973510742188,-0.012883223173540181,-0.035376503070709386
1089,1089,1089,1089,2023-06-02,171.82284545898438,167.5021514892578,170.26979064941406,0.02579485655146141,0.009121141240891362
1090,1090,1090,1090,2023-06-05,168.74658203125,170.21005249023438,171.3549346923828,-0.00859802601299553,-0.015221929066795425
1091,1091,1091,1091,2023-06-06,170.7874755859375,169.51316833496094,169.93130493164062,0.007517452853329498,0.00503833389993269
1092,1092,1092,1092,2023-06-07,174.57058715820312,170.4888153076172,167.62159729003906,0.023941581406505152,0.04145641122927657
1093,1093,1093,1093,2023-06-08,171.4744110107422,166.2278289794922,168.09947204589844,0.03156259733078315,0.020077034887547196
1094,1094,1094,1094,2023-06-09,169.2841796875,168.5773468017578,170.7775115966797,0.0041929292348716896,-0.008744312381752217
1095,1095,1095,1095,2023-06-12,168.17910766601562,171.82284545898438,167.5021514892578,-0.021206363933942263,0.0040414775018648985
1096,1096,1096,1096,2023-06-13,169.0054168701172,168.74658203125,170.21005249023438,0.001533867150086854,-0.007077347092565578
1097,1097,1097,1097,2023-06-14,173.61485290527344,170.7874755859375,169.51316833496094,0.016554945318067338,0.024196849192314573
1098,1098,1098,1098,2023-06-15,176.1435546875,174.57058715820312,170.4888153076172,0.009010495724983691,0.03316780264840147
1099,1099,1099,1099,2023-06-16,175.89466857910156,171.4744110107422,166.2278289794922,0.025777942856339386,0.058154159017513196
1100,1100,1100,1100,2023-06-20,173.16685485839844,169.2841796875,168.5773468017578,0.02293584183747055,0.027224939434108864
1101,1101,1101,1101,2023-06-21,175.5760955810547,168.17910766601562,171.82284545898438,0.04398279915795866,0.021843719978239085
1102,1102,1102,1102,2023-06-22,175.7951202392578,169.0054168701172,168.74658203125,0.040174471889020014,0.04176996134180966
1103,1103,1103,1103,2023-06-23,174.40133666992188,173.61485290527344,170.7874755859375,0.004530048849435531,0.02115998887849324
1104,1104,1104,1104,2023-06-26,175.7552947998047,176.1435546875,174.57058715820312,-0.0022042242101002474,0.006786410362061401
1105,1105,1105,1105,2023-06-27,177.9753875732422,175.89466857910156,171.4744110107422,0.01182934656831236,0.03791222564451746
1106,1106,1106,1106,2023-06-28,178.05503845214844,173.16685485839844,169.2841796875,0.028228171018912063,0.051811449722233505
1107,1107,1107,1107,2023-06-29,181.658935546875,175.5760955810547,168.17910766601562,0.03464503493878057,0.08015161971027207
1108,1108,1108,1108,2023-06-30,180.225341796875,175.7951202392578,169.0054168701172,0.025201049674118625,0.06638796042484518
1109,1109,1109,1109,2023-07-03,181.5992126464844,174.40133666992188,173.61485290527344,0.041271908312179306,0.045988920922378274
1110,1110,1110,1110,2023-07-05,178.6921844482422,175.7552947998047,176.1435546875,0.0167101062405135,0.014469049209684393
1111,1111,1111,1111,2023-07-06,178.2441864013672,177.9753875732422,175.89466857910156,0.0015103146102961595,0.013357527213560871
1112,1112,1112,1112,2023-07-07,178.8116455078125,178.05503845214844,173.16685485839844,0.0042492875362658555,0.03259740817046031
1113,1113,1113,1113,2023-07-10,180.0162811279297,181.658935546875,175.5760955810547,-0.00904251923529209,0.025289237308647072
1114,1114,1114,1114,2023-07-11,184.5460357666016,180.225341796875,175.7951202392578,0.02397384256092172,0.04977905823229767
1115,1115,1115,1115,2023-07-12,183.8690643310547,181.5992126464844,174.40133666992188,0.012499237477361591,0.0542870131726787
1116,1116,1116,1116,2023-07-13,183.2518310546875,178.6921844482422,175.7552947998047,0.025516765719353574,0.042653259825951695
1117,1117,1117,1117,2023-07-14,182.4852600097656,178.2441864013672,177.9753875732422,0.02379361534321478,0.025339865798395644
1118,1118,1118,1118,2023-07-17,182.5648956298828,178.8116455078125,178.05503845214844,0.0209899646715479,0.02532844460307926
1119,1119,1119,1119,2023-07-18,187.33360290527344,180.0162811279297,181.658935546875,0.040648111001380105,0.03123803044047979
1120,1120,1120,1120,2023-07-19,194.3622131347656,184.5460357666016,180.225341796875,0.05319094136803182,0.07843997518297807
1121,1121,1121,1121,2023-07-20,191.19635009765625,183.8690643310547,181.5992126464844,0.03985056318886171,0.05284790231912728
1122,1122,1122,1122,2023-07-21,194.7206268310547,183.2518310546875,178.6921844482422,0.06258489047754501,0.08969862018478536
1123,1123,1123,1123,2023-07-24,197.45838928222656,182.4852600097656,178.2441864013672,0.08205117099134296,0.1077970803355861
1124,1124,1124,1124,2023-07-25,198.87208557128903,182.5648956298828,178.8116455078125,0.0893227029497834,0.11218754800061426
1125,1125,1125,1125,2023-07-26,201.92843627929688,187.33360290527344,180.0162811279297,0.07790825109685962,0.12172318533674842
1126,1126,1126,1126,2023-07-27,199.2205352783203,194.3622131347656,184.5460357666016,0.024996227739936705,0.07951674199210546
1127,1127,1127,1127,2023-07-28,204.6263885498047,191.19635009765625,183.8690643310547,0.0702421277670251,0.11289187930698663
1128,1128,1128,1128,2023-07-31,203.0334930419922,194.7206268310547,183.2518310546875,0.04269124615210895,0.1079479635944336
1129,1129,1129,1129,2023-08-01,202.9638061523437,197.45838928222656,182.4852600097656,0.02788140271036177,0.11222027544297108
1130,1130,1130,1130,2023-08-02,203.97927856445312,198.87208557128903,182.5648956298828,0.02568079365433773,0.11729737450722233
1131,1131,1131,1131,2023-08-03,207.740234375,201.92843627929688,187.33360290527344,0.02878147428262423,0.10893203970483256
1132,1132,1132,1132,2023-08-04,206.00440979003903,199.2205352783203,194.3622131347656,0.03405208455163189,0.059899485952040754
1133,1133,1133,1133,2023-08-07,206.62290954589844,204.6263885498047,191.19635009765625,0.009756908726402225,0.08068438252279853
1134,1134,1134,1134,2023-08-08,204.60777282714844,203.0334930419922,194.7206268310547,0.007753793532137232,0.050776058792539436
1135,1135,1135,1135,2023-08-09,202.94175720214844,202.9638061523437,197.45838928222656,-0.00010863488724044412,0.027769738930081722
1136,1136,1136,1136,2023-08-10,201.93418884277344,203.97927856445312,198.87208557128903,-0.010025968010439312,0.015397350828237455
1137,1137,1137,1137,2023-08-11,202.67242431640625,207.740234375,201.92843627929688,-0.024394937619284907,0.0036844143936236584
1138,1138,1138,1138,2023-08-14,201.85438537597656,206.00440979003903,199.2205352783203,-0.020145318337079332,0.013220776131218859
1139,1139,1139,1139,2023-08-15,199.06109619140625,206.62290954589844,204.6263885498047,-0.036597168102564304,-0.027197334604983636
1140,1140,1140,1140,2023-08-16,192.23751831054688,204.60777282714844,203.0334930419922,-0.06045838017625993,-0.05317336844129672
1141,1141,1141,1141,2023-08-17,189.5938873291016,202.94175720214844,202.9638061523437,-0.06577192420656508,-0.06587341396823576
1142,1142,1142,1142,2023-08-18,190.55157470703125,201.93418884277344,203.97927856445312,-0.05636793948054397,-0.06582876433293694
1143,1143,1143,1143,2023-08-21,191.1601104736328,202.67242431640625,207.740234375,-0.05680256641525516,-0.07981180897022466
1144,1144,1144,1144,2023-08-22,189.9829559326172,201.85438537597656,206.00440979003903,-0.05881184806189621,-0.07777238299777667
1145,1145,1145,1145,2023-08-23,190.0926818847656,199.06109619140625,206.62290954589844,-0.045053576405593154,-0.08000191119882027
1146,1146,1146,1146,2023-08-24,188.9055328369141,192.23751831054688,204.60777282714844,-0.017332649229533814,-0.0767431255092128
1147,1147,1147,1147,2023-08-25,187.20962524414065,189.5938873291016,202.94175720214844,-0.012575627403125456,-0.07752042839728224
1148,1148,1148,1148,2023-08-28,186.37164306640625,190.55157470703125,201.93418884277344,-0.021935959579717723,-0.0770674142182245
1149,1149,1149,1149,2023-08-29,188.60626220703125,191.1601104736328,202.67242431640625,-0.01335973420539438,-0.06940343343115751
1150,1150,1150,1150,2023-08-30,189.5539703369141,189.9829559326172,201.85438537597656,-0.002258021481965189,-0.06093707112754354
1151,1151,1151,1151,2023-08-31,187.42909240722656,190.0926818847656,199.06109619140625,-0.014012056914183058,-0.05843434004299364
1152,1152,1152,1152,2023-09-01,191.2698516845703,188.9055328369141,192.23751831054688,0.01251587929770892,-0.005033703277491086
1153,1153,1153,1153,2023-09-05,186.6609344482422,187.20962524414065,189.5938873291016,-0.002930889879101617,-0.015469659503147937
1154,1154,1154,1154,2023-09-06,185.1346130371093,186.37164306640625,190.55157470703125,-0.006637436945577613,-0.028427797976744218
1155,1155,1155,1155,2023-09-07,185.61346435546875,188.60626220703125,191.1601104736328,-0.015867966506209252,-0.029015708896700576
1156,1156,1156,1156,2023-09-08,184.1868896484375,189.5539703369141,189.9829559326172,-0.028314261521070305,-0.03050834879227493
1157,1157,1157,1157,2023-09-11,183.72799682617188,187.42909240722656,190.0926818847656,-0.01974664409628213,-0.03348200990952399
1158,1158,1158,1158,2023-09-12,181.47341918945312,191.2698516845703,188.9055328369141,-0.05121786004870654,-0.039343017305254135
1159,1159,1159,1159,2023-09-13,188.89556884765625,186.6609344482422,187.20962524414065,0.011971623339503301,0.00900564595071951
1160,1160,1160,1160,2023-09-14,190.2223663330078,185.1346130371093,186.37164306640625,0.027481372674912574,0.020661529851027316
1161,1161,1161,1161,2023-09-15,193.8935394287109,185.61346435546875,188.60626220703125,0.0446092372770166,0.028033412887827902
1162,1162,1162,1162,2023-09-18,193.8735809326172,184.1868896484375,189.5539703369141,0.05259164375200065,0.022788288675913204
1163,1163,1163,1163,2023-09-19,191.9881134033203,183.72799682617188,187.42909240722656,0.04495839893668174,0.02432397733745817
1164,1164,1164,1164,2023-09-20,193.2151641845703,181.47341918945312,191.2698516845703,0.06470228558849778,0.010170512931688247
1165,1165,1165,1165,2023-09-21,189.5041046142578,188.89556884765625,186.6609344482422,0.003221546012507792,0.015231736487443692
1166,1166,1166,1166,2023-09-22,189.0352325439453,190.2223663330078,185.1346130371093,-0.006240768695854992,0.021069099088748766
1167,1167,1167,1167,2023-09-25,190.00289916992188,193.8935394287109,185.61346435546875,-0.020065858152120142,0.023648256497421416
1168,1168,1168,1168,2023-09-26,186.03244018554688,193.8735809326172,184.1868896484375,-0.04044460678629325,0.010019988613912956
1169,1169,1169,1169,2023-09-27,185.1445770263672,191.9881134033203,183.72799682617188,-0.035645625427739525,0.0077102032606144455
1170,1170,1170,1170,2023-09-28,185.9326934814453,193.2151641845703,181.47341918945312,-0.03769098938926119,0.02457260303965958
1171,1171,1171,1171,2023-09-29,188.06756591796875,189.5041046142578,188.89556884765625,-0.0075805149403660455,-0.004383389905537105
1172,1172,1172,1172,2023-10-02,186.9701995849609,189.0352325439453,190.2223663330078,-0.010924063896418534,-0.017096658036277357
1173,1173,1173,1173,2023-10-03,186.3616638183593,190.00289916992188,193.8935394287109,-0.019164104166148443,-0.03884541812245823
1174,1174,1174,1174,2023-10-04,186.8704376220703,186.03244018554688,193.8735809326172,0.004504576920496328,-0.03612221570808505
1175,1175,1175,1175,2023-10-05,185.6533660888672,185.1445770263672,191.9881134033203,0.0027480635440244594,-0.03299551832745684
1176,1176,1176,1176,2023-10-06,186.18209838867188,185.9326934814453,193.2151641845703,0.0013413719908890176,-0.036400175035847804
1177,1177,1177,1177,2023-10-09,189.2946014404297,188.06756591796875,189.5041046142578,0.006524439854749486,-0.0011055336994129084
1178,1178,1178,1178,2023-10-10,191.07032775878903,186.9701995849609,189.0352325439453,0.02192931377796925,0.010765692656635517
1179,1179,1179,1179,2023-10-11,193.2949676513672,186.3616638183593,190.00289916992188,0.03720348751428593,0.017326411838069822
1180,1180,1180,1180,2023-10-12,192.41709899902344,186.8704376220703,186.03244018554688,0.029681855768812326,0.034320136891762276
1181,1181,1181,1181,2023-10-13,190.9506225585937,185.6533660888672,185.1445770263672,0.028533048343388767,0.031359522517365734
1182,1182,1182,1182,2023-10-16,196.30772399902344,186.18209838867188,185.9326934814453,0.05438560257932745,0.05579992589422411
1183,1183,1183,1183,2023-10-17,195.53958129882807,189.2946014404297,188.06756591796875,0.032990797470595856,0.03973048379920252
1184,1184,1184,1184,2023-10-18,178.24119567871094,191.07032775878903,186.9701995849609,-0.06714350799813273,-0.04668660527520818
1185,1185,1185,1185,2023-10-19,178.380859375,193.2949676513672,186.3616638183593,-0.0771572506909064,-0.04282428198933619
1186,1186,1186,1186,2023-10-20,175.84695434570312,192.41709899902344,186.8704376220703,-0.08611575966751484,-0.05898997945657547
1187,1187,1187,1187,2023-10-23,172.26556396484375,190.9506225585937,185.6533660888672,-0.09785282887997071,-0.07211182003355143
1188,1188,1188,1188,2023-10-24,172.25559997558594,196.30772399902344,186.18209838867188,-0.12252255557482372,-0.0748004160099921
1189,1189,1189,1189,2023-10-25,169.63189697265625,195.53958129882807,189.2946014404297,-0.13249329958715161,-0.1038735617294465
1190,1190,1190,1190,2023-10-26,167.37733459472656,178.24119567871094,191.07032775878903,-0.06095033778592385,-0.12400142629143851
1191,1191,1191,1191,2023-10-27,165.58164978027344,178.380859375,193.2949676513672,-0.07175214672455132,-0.14337319904302093
