,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LIN,LIN_6m,LIN_12m,LIN_6m_ret,LIN_12m_ret
968,968,968,968,2022-12-07,326.8784484863281,326.3021240234375,329.1919250488281,0.0017662295782334692,-0.0070277439586552415
969,969,969,969,2022-12-08,330.0643920898437,330.73516845703125,328.6611328125,-0.0020281374076935865,0.004269623442648696
970,970,970,970,2022-12-09,327.6773681640625,332.65850830078125,333.9591369628906,-0.014973734362492053,-0.018809992312101786
971,971,971,971,2022-12-12,331.46502685546875,332.747314453125,337.0061950683594,-0.0038536377063289606,-0.016442333387273855
972,972,972,972,2022-12-13,337.7777099609375,329.699462890625,338.5395812988281,0.02450185086589718,-0.0022504645836910475
973,973,973,973,2022-12-14,337.3437194824219,326.97711181640625,331.934326171875,0.03170438324697278,0.01629657701549636
974,974,974,974,2022-12-15,326.2866516113281,326.8784484863281,326.3021240234375,-0.0018104493512509645,-4.7417442211483696e-05
975,975,975,975,2022-12-16,325.13262939453125,330.0643920898437,330.73516845703125,-0.014941819879710105,-0.01693965322356661
976,976,976,976,2022-12-19,322.5877990722656,327.6773681640625,332.65850830078125,-0.015532256988980087,-0.03027341546126927
977,977,977,977,2022-12-20,324.4421691894531,331.46502685546875,332.747314453125,-0.021187326254717864,-0.024959315681695293
978,978,978,978,2022-12-21,324.1857604980469,337.7777099609375,329.699462890625,-0.04023933214676145,-0.016723419396067585
979,979,979,979,2022-12-22,323.1894836425781,337.3437194824219,326.97711181640625,-0.04195790531260002,-0.011583771575898072
980,980,980,980,2022-12-23,324.836669921875,326.2866516113281,326.8784484863281,-0.0044438890843145895,-0.0062462929994557825
981,981,981,981,2022-12-27,324.4618835449219,325.13262939453125,330.0643920898437,-0.002062991496296296,-0.016973986528655338
982,982,982,982,2022-12-28,321.46337890625,322.5877990722656,327.6773681640625,-0.0034856252135058163,-0.018963742575902498
983,983,983,983,2022-12-29,325.2509765625,324.4421691894531,331.46502685546875,0.002492916919731858,-0.01874722757909031
984,984,984,984,2022-12-30,321.72967529296875,324.1857604980469,337.7777099609375,-0.007576166211942348,-0.0475106384901024
985,985,985,985,2023-01-03,314.00653076171875,323.1894836425781,337.3437194824219,-0.028413526261315436,-0.06917925952944615
986,986,986,986,2023-01-04,312.44805908203125,324.836669921875,326.2866516113281,-0.038137968976295955,-0.04241237715657875
987,987,987,987,2023-01-05,301.32196044921875,324.4618835449219,325.13262939453125,-0.07131784739361968,-0.07323371077720875
988,988,988,988,2023-01-06,311.8464050292969,321.46337890625,322.5877990722656,-0.029916234656880647,-0.033297583088573335
989,989,989,989,2023-01-09,317.5278015136719,325.2509765625,324.4421691894531,-0.02374527858594777,-0.02131155667296658
990,990,990,990,2023-01-10,317.63629150390625,321.72967529296875,324.1857604980469,-0.012723053244420357,-0.02020282749025948
991,991,991,991,2023-01-11,325.12274169921875,314.00653076171875,323.1894836425781,0.03540120936508617,0.005981809911793645
992,992,992,992,2023-01-12,324.4224548339844,312.44805908203125,324.836669921875,0.03832443634674432,-0.0012751487939777206
993,993,993,993,2023-01-13,329.55145263671875,301.32196044921875,324.4618835449219,0.09368547896547175,0.015686184879994514
994,994,994,994,2023-01-17,325.4975891113281,311.8464050292969,321.46337890625,0.04377534536833538,0.01254951720722941
995,995,995,995,2023-01-18,319.9147644042969,317.5278015136719,325.2509765625,0.0075173351097013175,-0.01640644469265018
996,996,996,996,2023-01-19,320.112060546875,317.63629150390625,321.72967529296875,0.007794351933926524,-0.00502786926515475
997,997,997,997,2023-01-20,324.13641357421875,325.12274169921875,314.00653076171875,-0.0030337100377693105,0.032260102323116824
998,998,998,998,2023-01-23,322.03546142578125,324.4224548339844,312.44805908203125,-0.00735767013853772,0.030684787647321743
999,999,999,999,2023-01-24,324.1462707519531,329.55145263671875,301.32196044921875,-0.016401632708698877,0.07574725144064276
1000,1000,1000,1000,2023-01-25,321.9072265625,325.4975891113281,311.8464050292969,-0.011030381388171029,0.032262105225352666
1001,1001,1001,1001,2023-01-26,325.0142517089844,319.9147644042969,317.5278015136719,0.015940143663525808,0.02357730617484255
1002,1002,1002,1002,2023-01-27,320.2698974609375,320.112060546875,317.63629150390625,0.000493067689461224,0.008291262766486618
1003,1003,1003,1003,2023-01-30,320.59539794921875,324.13641357421875,325.12274169921875,-0.010924461050067169,-0.013925029440691628
1004,1004,1004,1004,2023-01-31,326.4247436523437,322.03546142578125,324.4224548339844,0.013629810229995432,0.006171856443734525
1005,1005,1005,1005,2023-02-01,326.56280517578125,324.1462707519531,329.55145263671875,0.007455073964671044,-0.009068834129012382
1006,1006,1006,1006,2023-02-02,327.51959228515625,321.9072265625,325.4975891113281,0.017434730442643875,0.006212037328290565
1007,1007,1007,1007,2023-02-03,319.1849060058594,325.0142517089844,319.9147644042969,-0.017935661813207382,-0.002281415175684476
1008,1008,1008,1008,2023-02-06,318.4549865722656,320.2698974609375,320.112060546875,-0.005666816966128474,-0.0051765434010154765
1009,1009,1009,1009,2023-02-07,332.5204162597656,320.59539794921875,324.13641357421875,0.03719647376983182,0.025865661290866315
1010,1010,1010,1010,2023-02-08,329.6895751953125,326.4247436523437,322.03546142578125,0.010001789406154815,0.0237679221277165
1011,1011,1011,1011,2023-02-09,328.03253173828125,326.56280517578125,324.1462707519531,0.00450059388027646,0.011989220105209863
1012,1012,1012,1012,2023-02-10,327.5097351074219,327.51959228515625,321.9072265625,-3.0096452140804253e-05,0.017404109266972556
1013,1013,1013,1013,2023-02-13,329.5021667480469,319.1849060058594,325.0142517089844,0.03232377392556929,0.013808363834706405
1014,1014,1014,1014,2023-02-14,329.4429626464844,318.4549865722656,320.2698974609375,0.03450401638388323,0.028641671472311003
1015,1015,1015,1015,2023-02-15,327.9930725097656,332.5204162597656,320.59539794921875,-0.0136152354220056,0.02307479960058134
1016,1016,1016,1016,2023-02-16,319.0862731933594,329.6895751953125,326.4247436523437,-0.032161471880545744,-0.022481354743132176
1017,1017,1017,1017,2023-02-17,317.1332397460937,328.03253173828125,326.56280517578125,-0.03322625330613094,-0.02887519729814858
1018,1018,1018,1018,2023-02-21,320.1317749023437,327.5097351074219,327.51959228515625,-0.022527453123365127,-0.022556871579091142
1019,1019,1019,1019,2023-02-22,325.52716064453125,329.5021667480469,319.1849060058594,-0.012063672123149072,0.01987015839199935
1020,1020,1020,1020,2023-02-23,327.36181640625,329.4429626464844,318.4549865722656,-0.0063171670856650985,0.027968881661594613
1021,1021,1021,1021,2023-02-24,342.9166259765625,327.9930725097656,332.5204162597656,0.0454995995878924,0.03126487640589071
1022,1022,1022,1022,2023-02-27,339.780029296875,319.0862731933594,329.6895751953125,0.0648531693213128,0.030605924059275313
1023,1023,1023,1023,2023-02-28,343.6169128417969,317.1332397460937,328.03253173828125,0.08350960976814292,0.047508645014359585
1024,1024,1024,1024,2023-03-01,345.2740173339844,320.1317749023437,327.5097351074219,0.07853716626320617,0.05424047080840477
1025,1025,1025,1025,2023-03-02,346.9508361816406,325.52716064453125,329.5021667480469,0.06581225202435137,0.05295464247109449
1026,1026,1026,1026,2023-03-03,357.435791015625,327.36181640625,329.4429626464844,0.09186769226638747,0.08497018161890102
1027,1027,1027,1027,2023-03-06,353.16485595703125,342.9166259765625,327.9930725097656,0.02988548587075268,0.07674486309925399
1028,1028,1028,1028,2023-03-07,349.3081970214844,339.780029296875,319.0862731933594,0.028042165233567395,0.09471395784490921
1029,1029,1029,1029,2023-03-08,350.0578308105469,343.6169128417969,317.1332397460937,0.018744473068808,0.10381942646823639
1030,1030,1030,1030,2023-03-09,341.2004089355469,345.2740173339844,320.1317749023437,-0.011798189825842242,0.06581238004140699
1031,1031,1031,1031,2023-03-10,336.8800964355469,346.9508361816406,325.52716064453125,-0.029026417278387506,0.03487554085667455
1032,1032,1032,1032,2023-03-13,331.49920654296875,357.435791015625,327.36181640625,-0.07256291933988912,0.012638584982630707
1033,1033,1033,1033,2023-03-14,339.0334777832031,353.16485595703125,342.9166259765625,-0.040013545899220127,-0.011323884289077268
1034,1034,1034,1034,2023-03-15,327.63800048828125,349.3081970214844,339.780029296875,-0.06203746925489495,-0.03573496898484563
1035,1035,1035,1035,2023-03-16,334.9247741699219,350.0578308105469,343.6169128417969,-0.04323016172952032,-0.025296015263011506
1036,1036,1036,1036,2023-03-17,327.20233154296875,341.2004089355469,345.2740173339844,-0.041025968978901095,-0.05234012663494125
1037,1037,1037,1037,2023-03-20,335.4396057128906,336.8800964355469,346.9508361816406,-0.00427597456156581,-0.03317827561805753
1038,1038,1038,1038,2023-03-21,337.9048156738281,331.49920654296875,357.435791015625,0.019323150717795334,-0.054641912849021534
1039,1039,1039,1039,2023-03-22,335.7762145996094,339.0334777832031,353.16485595703125,-0.009607497185504021,-0.049236613055115286
1040,1040,1040,1040,2023-03-23,337.9345397949219,327.63800048828125,349.3081970214844,0.03142657228799961,-0.032560521978998835
1041,1041,1041,1041,2023-03-24,341.32049560546875,334.9247741699219,350.0578308105469,0.019095993873245343,-0.024959690759801423
1042,1042,1042,1042,2023-03-27,343.6471252441406,327.20233154296875,341.2004089355469,0.05025879132225053,0.00717090672964571
1043,1043,1043,1043,2023-03-28,343.9144592285156,335.4396057128906,336.8800964355469,0.02526491616162585,0.02088090946125276
1044,1044,1044,1044,2023-03-29,346.2509765625,337.9048156738281,331.49920654296875,0.02469973939858927,0.044500166903473914
1045,1045,1045,1045,2023-03-30,348.04296875,335.7762145996094,339.0334777832031,0.03653252856226841,0.026574045211423147
1046,1046,1046,1046,2023-03-31,351.9041748046875,337.9345397949219,327.63800048828125,0.04133828704885634,0.07406398000305892
1047,1047,1047,1047,2023-04-03,354.5377197265625,341.32049560546875,334.9247741699219,0.038723792714667526,0.05855925589634081
1048,1048,1048,1048,2023-04-04,354.2406616210937,343.6471252441406,327.20233154296875,0.03082678596373234,0.08263489428886972
1049,1049,1049,1049,2023-04-05,352.0724792480469,343.9144592285156,335.4396057128906,0.02372107307681004,0.04958530016098539
1050,1050,1050,1050,2023-04-06,353.0328369140625,346.2509765625,337.9048156738281,0.01958654505148627,0.044770067008565784
1051,1051,1051,1051,2023-04-10,354.9931335449219,348.04296875,335.7762145996094,0.019969272242112757,0.0572313288129338
1052,1052,1052,1052,2023-04-11,354.6862487792969,351.9041748046875,337.9345397949219,0.007905771439493448,0.04957086953745815
1053,1053,1053,1053,2023-04-12,355.7752685546875,354.5377197265625,341.32049560546875,0.0034905984871778095,0.04234956041411286
1054,1054,1054,1054,2023-04-13,358.3592834472656,354.2406616210937,343.6471252441406,0.011626620747951621,0.04281181806096268
1055,1055,1055,1055,2023-04-14,356.09210205078125,352.0724792480469,343.9144592285156,0.011417032115998982,0.0354089294459532
1056,1056,1056,1056,2023-04-17,358.74542236328125,353.0328369140625,346.2509765625,0.01618145637429569,0.0360849402500556
1057,1057,1057,1057,2023-04-18,361.2403564453125,354.9931335449219,348.04296875,0.01759815137269438,0.03791884589052619
1058,1058,1058,1058,2023-04-19,361.6759643554688,354.6862487792969,351.9041748046875,0.019706756605952558,0.027768325158986196
1059,1059,1059,1059,2023-04-20,363.6956787109375,355.7752685546875,354.5377197265625,0.022262396676492324,0.025830704251829983
1060,1060,1060,1060,2023-04-21,362.5670166015625,358.3592834472656,354.2406616210937,0.011741660809844845,0.02350479739498379
1061,1061,1061,1061,2023-04-24,364.34912109375,356.09210205078125,352.0724792480469,0.023187874697067068,0.034869643523184335
1062,1062,1062,1062,2023-04-25,363.4085693359375,358.74542236328125,353.0328369140625,0.01299848494773026,0.02939027573913955
1063,1063,1063,1063,2023-04-26,361.3690490722656,361.2403564453125,354.9931335449219,0.00035625207609557563,0.017960672826751845
1064,1064,1064,1064,2023-04-27,362.0027160644531,361.6759643554688,354.6862487792969,0.0009034377210179745,0.02062799815424743
1065,1065,1065,1065,2023-04-28,365.77484130859375,363.6956787109375,355.7752685546875,0.005716764645171235,0.028106430203900468
1066,1066,1066,1066,2023-05-01,368.6063537597656,362.5670166015625,358.3592834472656,0.016657160970712237,0.028594404514730387
1067,1067,1067,1067,2023-05-02,366.3589477539063,364.34912109375,356.09210205078125,0.0055162110838169465,0.02883199499229816
1068,1068,1068,1068,2023-05-03,359.88397216796875,363.4085693359375,358.74542236328125,-0.009698717821677416,0.003173698488435406
1069,1069,1069,1069,2023-05-04,357.2108154296875,361.3690490722656,361.2403564453125,-0.01150688929573096,-0.011154736572836388
1070,1070,1070,1070,2023-05-05,362.7254333496094,362.0027160644531,361.6759643554688,0.0019964416096469595,0.0029016829913228737
1071,1071,1071,1071,2023-05-08,362.0324401855469,365.77484130859375,363.6956787109375,-0.010231433932574752,-0.004573159987178554
1072,1072,1072,1072,2023-05-09,361.0720520019531,368.6063537597656,362.5670166015625,-0.020439967138284554,-0.004123277990430774
1073,1073,1073,1073,2023-05-10,365.2302551269531,366.3589477539063,364.34912109375,-0.003080838161243271,0.0024183783689610827
1074,1074,1074,1074,2023-05-11,363.3887939453125,359.88397216796875,363.4085693359375,0.00973875484431952,-5.441641252745821e-05
1075,1075,1075,1075,2023-05-12,366.6460571289063,357.2108154296875,361.3690490722656,0.02641365068375423,0.014602822433709362
1076,1076,1076,1076,2023-05-15,365.1312561035156,362.7254333496094,362.0027160644531,0.006632627692217508,0.008642310955770505
1077,1077,1077,1077,2023-05-16,362.2601318359375,362.0324401855469,365.77484130859375,0.0006289260992025092,-0.009608942649204755
1078,1078,1078,1078,2023-05-17,361.37896728515625,361.0720520019531,368.6063537597656,0.0008500111861371451,-0.019607330152859315
1079,1079,1079,1079,2023-05-18,364.52734375,365.2302551269531,366.3589477539063,-0.0019245705061011753,-0.004999479377085225
1080,1080,1080,1080,2023-05-19,367.7944641113281,363.3887939453125,359.88397216796875,0.012123847073497451,0.021980673092235614
1081,1081,1081,1081,2023-05-22,362.7452392578125,366.6460571289063,357.2108154296875,-0.010639192199801473,0.01549343857762997
1082,1082,1082,1082,2023-05-23,350.4190979003906,365.1312561035156,362.7254333496094,-0.04029279322763335,-0.03392741263157417
1083,1083,1083,1083,2023-05-24,351.3299560546875,362.2601318359375,362.0324401855469,-0.03017217413866602,-0.02956222410724907
1084,1084,1084,1084,2023-05-25,353.042724609375,361.37896728515625,361.0720520019531,-0.023067868997487362,-0.022237465758038533
1085,1085,1085,1085,2023-05-26,352.66650390625,364.52734375,365.2302551269531,-0.03253758612929847,-0.03439953575679533
1086,1086,1086,1086,2023-05-30,351.37945556640625,367.7944641113281,363.3887939453125,-0.044630928811242754,-0.033048180293401064
1087,1087,1087,1087,2023-05-31,350.1418762207031,362.7452392578125,366.6460571289063,-0.03474439268423268,-0.045013932612401164
1088,1088,1088,1088,2023-06-01,353.22711181640625,350.4190979003906,365.1312561035156,0.008013301594691713,-0.03260236993716725
1089,1089,1089,1089,2023-06-02,358.1754150390625,351.3299560546875,362.2601318359375,0.019484415907049524,-0.011275645421354064
1090,1090,1090,1090,2023-06-05,360.5005187988281,353.042724609375,361.37896728515625,0.02112433898108179,-0.0024308235006796908
1091,1091,1091,1091,2023-06-06,357.4500732421875,352.66650390625,364.52734375,0.013564002486635696,-0.01941492354182961
1092,1092,1092,1092,2023-06-07,359.9838256835937,351.37945556640625,367.7944641113281,0.024487402381899726,-0.021236421941821848
1093,1093,1093,1093,2023-06-08,359.9043273925781,350.1418762207031,362.7452392578125,0.02788141560571722,-0.007831699930912817
1094,1094,1094,1094,2023-06-09,358.4635925292969,353.22711181640625,350.4190979003906,0.014824685132358573,0.022956781400062187
1095,1095,1095,1095,2023-06-12,359.70562744140625,358.1754150390625,351.3299560546875,0.004272242979538099,0.02383990104565692
1096,1096,1096,1096,2023-06-13,370.8840026855469,360.5005187988281,353.042724609375,0.02880296516996994,0.05053574775096248
1097,1097,1097,1097,2023-06-14,371.9273071289063,357.4500732421875,352.66650390625,0.04050141535964902,0.0546147791449354
1098,1098,1098,1098,2023-06-15,374.0437622070313,359.9838256835937,351.37945556640625,0.03905713401633637,0.06450094415477792
1099,1099,1099,1099,2023-06-16,372.9010925292969,359.9043273925781,350.1418762207031,0.036111722331535256,0.06499998387581618
1100,1100,1100,1100,2023-06-20,366.3331604003906,358.4635925292969,353.22711181640625,0.021953604313248665,0.03710374471707145
1101,1101,1101,1101,2023-06-21,368.2906188964844,359.70562744140625,358.1754150390625,0.023866714335673223,0.02824092171797643
1102,1102,1102,1102,2023-06-22,370.2679443359375,370.8840026855469,360.5005187988281,-0.0016610539822384807,0.02709406790773561
1103,1103,1103,1103,2023-06-23,368.2310180664063,371.9273071289063,357.4500732421875,-0.00993820295431791,0.030160701119549715
1104,1104,1104,1104,2023-06-26,368.3502502441406,374.0437622070313,359.9838256835937,-0.015221512930188474,0.023241112415702148
1105,1105,1105,1105,2023-06-27,373.3581848144531,372.9010925292969,359.9043273925781,0.0012257735209513232,0.03738176064551668
1106,1106,1106,1106,2023-06-28,372.5831298828125,366.3331604003906,358.4635925292969,0.017060889261542256,0.039389041586870954
1107,1107,1107,1107,2023-06-29,376.7762451171875,368.2906188964844,359.70562744140625,0.023040571182966207,0.04745718824919387
1108,1108,1108,1108,2023-06-30,378.6542053222656,370.2679443359375,370.8840026855469,0.022649168297214084,0.02095049282378114
1109,1109,1109,1109,2023-07-03,375.7528076171875,368.2310180664063,371.9273071289063,0.020426822244031362,0.010285613384540593
1110,1110,1110,1110,2023-07-05,364.9023132324219,368.3502502441406,374.0437622070313,-0.009360485053107714,-0.024439517239027486
1111,1111,1111,1111,2023-07-06,362.2095947265625,373.3581848144531,372.9010925292969,-0.029860307183117274,-0.028671135636038403
1112,1112,1112,1112,2023-07-07,362.1897277832031,372.5831298828125,366.3331604003906,-0.027895525229170715,-0.01131055843445583
1113,1113,1113,1113,2023-07-10,365.2103576660156,376.7762451171875,368.2906188964844,-0.03069696564223301,-0.00836367008124772
1114,1114,1114,1114,2023-07-11,364.5048522949219,378.6542053222656,370.2679443359375,-0.037367478898858386,-0.015564652920067146
1115,1115,1115,1115,2023-07-12,372.2154846191406,375.7528076171875,368.2310180664063,-0.009413962920140406,0.01082056197670922
1116,1116,1116,1116,2023-07-13,374.7393493652344,364.9023132324219,368.3502502441406,0.026957998828982088,0.017345173830774163
1117,1117,1117,1117,2023-07-14,376.1701354980469,362.2095947265625,373.3581848144531,0.03854271387267749,0.007531509413651216
1118,1118,1118,1118,2023-07-17,379.6776428222656,362.1897277832031,372.5831298828125,0.04828385152195791,0.01904142289449484
1119,1119,1119,1119,2023-07-18,381.8239135742188,365.2103576660156,376.7762451171875,0.045490374408811984,0.013396992306299316
1120,1120,1120,1120,2023-07-19,372.3247680664063,364.5048522949219,378.6542053222656,0.02145352996606298,-0.016715613261108375
1121,1121,1121,1121,2023-07-20,379.1709289550781,372.2154846191406,375.7528076171875,0.018686606611905132,0.009096728670016985
1122,1122,1122,1122,2023-07-21,382.09222412109375,374.7393493652344,364.9023132324219,0.019621304163318642,0.04710825408695851
1123,1123,1123,1123,2023-07-24,382.24127197265625,376.1701354980469,362.2095947265625,0.016139336703513862,0.0553041044128495
1124,1124,1124,1124,2023-07-25,388.55084228515625,379.6776428222656,362.1897277832031,0.023370350165823117,0.07278261220520355
1125,1125,1125,1125,2023-07-26,385.7388610839844,381.8239135742188,365.2103576660156,0.010253280034553391,0.05621007999105565
1126,1126,1126,1126,2023-07-27,382.181640625,372.3247680664063,364.5048522949219,0.026473856707904142,0.0484953443521674
1127,1127,1127,1127,2023-07-28,386.2356567382813,379.1709289550781,372.2154846191406,0.01863203965206983,0.03766681585933074
1128,1128,1128,1128,2023-07-31,388.1831970214844,382.09222412109375,374.7393493652344,0.01594110666450055,0.03587519613038337
1129,1129,1129,1129,2023-08-01,386.1661071777344,382.24127197265625,376.1701354980469,0.010267952450092599,0.02657300709545396
1130,1130,1130,1130,2023-08-02,381.3370361328125,388.55084228515625,379.6776428222656,-0.0185659259156864,0.00437053206033422
1131,1131,1131,1131,2023-08-03,378.3263244628906,385.7388610839844,381.8239135742188,-0.01921646317994352,-0.009160214923647825
1132,1132,1132,1132,2023-08-04,375.41497802734375,382.181640625,372.3247680664063,-0.01770535755351932,0.008299770055550715
1133,1133,1133,1133,2023-08-07,382.51947021484375,386.2356567382813,379.1709289550781,-0.009621552175737347,0.008831218334679702
1134,1134,1134,1134,2023-08-08,379.3497924804688,388.1831970214844,382.09222412109375,-0.02275576225038578,-0.007177407619150644
1135,1135,1135,1135,2023-08-09,377.1438903808594,386.1661071777344,382.24127197265625,-0.023363564614236054,-0.013335508134667107
1136,1136,1136,1136,2023-08-10,379.8863220214844,381.3370361328125,388.55084228515625,-0.0038042832818967476,-0.02229957915600922
1137,1137,1137,1137,2023-08-11,379.3895263671875,378.3263244628906,385.7388610839844,0.00281027735991235,-0.01646018941144345
1138,1138,1138,1138,2023-08-14,379.7373046875,375.41497802734375,382.181640625,0.011513463535387736,-0.006395744006704951
1139,1139,1139,1139,2023-08-15,376.9650573730469,382.51947021484375,386.2356567382813,-0.014520601627617036,-0.024002443077171254
1140,1140,1140,1140,2023-08-16,375.3950805664063,379.3497924804688,388.1831970214844,-0.010424974502302176,-0.03294350851144723
1141,1141,1141,1141,2023-08-17,373.9642639160156,377.1438903808594,386.1661071777344,-0.008430804650269685,-0.031597395615309165
1142,1142,1142,1142,2023-08-18,372.7123107910156,379.8863220214844,381.3370361328125,-0.018884626306874597,-0.022617067120627277
1143,1143,1143,1143,2023-08-21,375.0870666503906,379.3895263671875,378.3263244628906,-0.011340481003771274,-0.00856207354087446
1144,1144,1144,1144,2023-08-22,375.1864318847656,379.7373046875,375.41497802734375,-0.011984265824184548,-0.000608782696361887
1145,1145,1145,1145,2023-08-23,375.9416198730469,376.9650573730469,382.51947021484375,-0.002714939965873797,-0.017196119031803514
1146,1146,1146,1146,2023-08-24,375.5342102050781,375.3950805664063,379.3497924804688,0.0003706219017625134,-0.010058216324415503
1147,1147,1147,1147,2023-08-25,379.1609802246094,373.9642639160156,377.1438903808594,0.013896291196852983,0.005348329630139315
1148,1148,1148,1148,2023-08-28,379.6379089355469,372.7123107910156,379.8863220214844,0.018581618969958136,-0.0006539142673408493
1149,1149,1149,1149,2023-08-29,384.3874816894531,375.0870666503906,379.3895263671875,0.024795349842683834,0.013173677645039739
1150,1150,1150,1150,2023-08-30,384.6259460449219,375.1864318847656,379.7373046875,0.025159529657659663,0.012873745342046217
1151,1151,1151,1151,2023-08-31,384.5762939453125,375.9416198730469,376.9650573730469,0.022968124878489204,0.020190827832441416
1152,1152,1152,1152,2023-09-01,387.7116088867188,375.5342102050781,375.3950805664063,0.03242686911264525,0.032809509122306624
1153,1153,1153,1153,2023-09-05,380.4241333007813,379.1609802246094,373.9642639160156,0.0033314426907105066,0.01727402858529925
1154,1154,1154,1154,2023-09-06,382.1089172363281,379.6379089355469,372.7123107910156,0.006508855524227419,0.025211419567467086
1155,1155,1155,1155,2023-09-07,385.42864990234375,384.3874816894531,375.0870666503906,0.0027086423530613413,0.027571153930487924
1156,1156,1156,1156,2023-09-08,385.6180725097656,384.6259460449219,375.1864318847656,0.002579457977408106,0.027803885584551047
1157,1157,1157,1157,2023-09-11,388.1502380371094,384.5762939453125,375.9416198730469,0.009293199159865706,0.03247477139717936
1158,1158,1158,1158,2023-09-12,386.72467041015625,387.7116088867188,375.5342102050781,-0.0025455479122651337,0.02979877705140921
1159,1159,1159,1159,2023-09-13,383.9631652832031,380.4241333007813,379.1609802246094,0.009302858763756916,0.012665293395298871
1160,1160,1160,1160,2023-09-14,388.5988464355469,382.1089172363281,379.6379089355469,0.016984500770508948,0.023603905956402604
1161,1161,1161,1161,2023-09-15,386.79443359375,385.42864990234375,384.3874816894531,0.003543544808493948,0.006261785357103422
1162,1162,1162,1162,2023-09-18,386.3358459472656,385.6180725097656,384.6259460449219,0.0018613583975159997,0.004445617670691515
1163,1163,1163,1163,2023-09-19,388.5789184570313,388.1502380371094,384.5762939453125,0.0011044187995086219,0.010407881543234243
1164,1164,1164,1164,2023-09-20,377.6527099609375,386.72467041015625,387.7116088867188,-0.023458447684749806,-0.02594428099448609
1165,1165,1165,1165,2023-09-21,371.2923583984375,383.9631652832031,380.4241333007813,-0.033000058418155565,-0.024004194537058487
1166,1166,1166,1166,2023-09-22,371.80078125,388.5988464355469,382.1089172363281,-0.043227264670568255,-0.026976957410163482
1167,1167,1167,1167,2023-09-25,375.4096374511719,386.79443359375,385.42864990234375,-0.029433712467888284,-0.025994467338404603
1168,1168,1168,1168,2023-09-26,370.0561828613281,386.3358459472656,385.6180725097656,-0.04213862952846381,-0.04035570622288043
1169,1169,1169,1169,2023-09-27,370.8636779785156,388.5789184570313,388.1502380371094,-0.04558981364418668,-0.04453574509193281
1170,1170,1170,1170,2023-09-28,372.339111328125,377.6527099609375,386.72467041015625,-0.014070066208083376,-0.037198451980769875
1171,1171,1171,1171,2023-09-29,371.20263671875,371.2923583984375,383.9631652832031,-0.00024164698695794407,-0.03323373104042737
1172,1172,1172,1172,2023-10-02,369.0692138671875,371.80078125,388.5988464355469,-0.007346857566110865,-0.0502565376801718
1173,1173,1173,1173,2023-10-03,371.6811218261719,375.4096374511719,386.79443359375,-0.009931859102804586,-0.03907324008558932
1174,1174,1174,1174,2023-10-04,377.4433288574219,370.0561828613281,386.3358459472656,0.019962228272948357,-0.023017582197271902
1175,1175,1175,1175,2023-10-05,368.7202758789063,370.8636779785156,388.5789184570313,-0.005779487792637039,-0.051105815665398624
1176,1176,1176,1176,2023-10-06,372.3889770507813,372.339111328125,377.6527099609375,0.00013392555640590054,-0.013938024993123022
1177,1177,1177,1177,2023-10-09,372.578369140625,371.20263671875,371.2923583984375,0.003706149379852919,0.003463606813064235
1178,1178,1178,1178,2023-10-10,377.792236328125,369.0692138671875,371.80078125,0.023635193977670887,0.016114692007858755
1179,1179,1179,1179,2023-10-11,377.503173828125,371.6811218261719,375.4096374511719,0.015664104685618074,0.005576671902104424
1180,1180,1180,1180,2023-10-12,376.5461120605469,377.4433288574219,370.0561828613281,-0.002377090090825096,0.017537686167104827
1181,1181,1181,1181,2023-10-13,376.7255554199219,368.7202758789063,370.8636779785156,0.021710982727851436,0.01580601657557268
1182,1182,1182,1182,2023-10-16,378.0713806152344,372.3889770507813,372.339111328125,0.01525932268311525,0.015395291852801973
1183,1183,1183,1183,2023-10-17,379.9156799316406,372.578369140625,371.20263671875,0.01969333541273377,0.02347247123541374
1184,1184,1184,1184,2023-10-18,370.2555541992188,377.792236328125,369.0692138671875,-0.019949277418078948,0.0032144115181014232
1185,1185,1185,1185,2023-10-19,368.99945068359375,377.503173828125,371.6811218261719,-0.022526229536822262,-0.0072149780688411935
1186,1186,1186,1186,2023-10-20,365.2310791015625,376.5461120605469,377.4433288574219,-0.030049528056645958,-0.03235518771209367
1187,1187,1187,1187,2023-10-23,364.303955078125,376.7255554199219,368.7202758789063,-0.032972545034676504,-0.011977428662566125
1188,1188,1188,1188,2023-10-24,366.1283264160156,378.0713806152344,372.3889770507813,-0.03158941620966882,-0.01681212662186815
1189,1189,1189,1189,2023-10-25,363.2572021484375,379.9156799316406,372.578369140625,-0.043847829039855735,-0.025018003631524177
1190,1190,1190,1190,2023-10-26,369.1788940429688,370.2555541992188,377.792236328125,-0.002907883876525741,-0.02279915111245223
1191,1191,1191,1191,2023-10-27,369.3882446289063,368.99945068359375,377.503173828125,0.0010536436967381047,-0.02149632045984695
1192,1192,1192,1192,2023-10-30,377.7025146484375,365.2310791015625,376.5461120605469,0.03414669851633012,0.0030710782845759788
1193,1193,1193,1193,2023-10-31,380.9823913574219,364.303955078125,376.7255554199219,0.045781650313733824,0.011299567752325768
1194,1194,1194,1194,2023-11-01,385.90716552734375,366.1283264160156,378.0713806152344,0.054021603039952515,0.020725675927541154
