,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NTAP,NTAP_6m,NTAP_12m,NTAP_6m_ret,NTAP_12m_ret
723,723,723,723,2021-12-16,82.83516693115234,84.39508056640625,83.52114868164062,-0.018483466391462144,-0.008213270067717215
724,724,724,724,2021-12-17,82.7505874633789,83.92521667480469,84.06617736816406,-0.013996141540834617,-0.01564945553576902
725,725,725,725,2021-12-20,82.25254821777344,83.93461608886719,84.74275970458984,-0.02004021641455811,-0.02938553683520806
726,726,726,726,2021-12-21,84.47965240478516,81.93304443359375,84.62061309814453,0.031081573848454003,-0.0016657961718604675
727,727,727,727,2021-12-22,84.47965240478516,81.6041488647461,82.88213348388672,0.03523722237217419,0.019274587341661764
728,728,728,728,2021-12-23,85.16563415527344,83.35198974609375,85.2032241821289,0.021758861602517277,-0.00044118080291322137
729,729,729,729,2021-12-27,87.71223449707031,82.83516693115234,84.39508056640625,0.058876775970905015,0.03930506266954703
730,730,730,730,2021-12-28,87.63706970214844,82.7505874633789,83.92521667480469,0.0590507256632109,0.04422810180790493
731,731,731,731,2021-12-29,87.5618896484375,82.25254821777344,83.93461608886719,0.06454926377000447,0.04321546614009497
732,732,732,732,2021-12-30,86.1617202758789,84.47965240478516,81.93304443359375,0.019910923201176267,0.0516113598794985
733,733,733,733,2021-12-31,86.44363403320312,84.47965240478516,81.6041488647461,0.023247984248414344,0.05930440101125467
734,734,734,734,2022-01-03,86.81952667236328,85.16563415527344,83.35198974609375,0.019419717043079654,0.041601129581097185
735,735,735,735,2022-01-04,88.52037811279297,87.71223449707031,82.83516693115234,0.009213579158670937,0.06863282096559109
736,736,736,736,2022-01-05,87.0638427734375,87.63706970214844,82.7505874633789,-0.00654091847957905,0.052123561200908775
737,737,737,737,2022-01-06,88.09368896484375,87.5618896484375,82.25254821777344,0.0060734106874740235,0.07101470864592785
738,738,738,738,2022-01-07,87.14888000488281,86.1617202758789,84.47965240478516,0.011457056867517856,0.031596100648094705
739,739,739,739,2022-01-10,88.0558853149414,86.44363403320312,84.47965240478516,0.018650896619165858,0.04233247661840145
740,740,740,740,2022-01-11,89.77542877197266,86.81952667236328,85.16563415527344,0.03404651249441004,0.05412740317643472
741,741,741,741,2022-01-12,89.47308349609375,88.52037811279297,87.71223449707031,0.010762554381397171,0.020075295186810616
742,742,742,742,2022-01-13,90.21005249023438,87.0638427734375,87.63706970214844,0.036136811982720785,0.02935952556185084
743,743,743,743,2022-01-14,90.14390563964844,88.09368896484375,87.5618896484375,0.023273139073820337,0.02948789709287647
744,744,744,744,2022-01-18,88.16925811767578,87.14888000488281,86.1617202758789,0.011708447804903432,0.023299649024752345
745,745,745,745,2022-01-19,84.4750747680664,88.0558853149414,86.44363403320312,-0.04066520408111107,-0.022772749979259266
746,746,746,746,2022-01-20,82.95394134521484,89.77542877197266,86.81952667236328,-0.07598390250058529,-0.04452437689203559
747,747,747,747,2022-01-21,79.62821960449219,89.47308349609375,88.52037811279297,-0.11003157046701506,-0.10045323684643959
748,748,748,748,2022-01-24,81.74458312988281,90.21005249023438,87.0638427734375,-0.09384175185207866,-0.06109608161216551
749,749,749,749,2022-01-25,80.98873901367188,90.14390563964844,88.09368896484375,-0.101561681413877,-0.0806522014761728
750,750,750,750,2022-01-26,79.96835327148438,88.16925811767578,87.14888000488281,-0.09301320007985103,-0.08239379247324952
751,751,751,751,2022-01-27,79.20305633544922,84.4750747680664,88.0558853149414,-0.06240915970884864,-0.10053648257386871
752,752,752,752,2022-01-28,81.60285949707031,82.95394134521484,89.77542877197266,-0.01628713266946502,-0.09103347526927963
753,753,753,753,2022-01-31,81.73515319824219,79.62821960449219,89.47308349609375,0.026459634589533598,-0.08648333102535122
754,754,754,754,2022-02-01,82.20755004882812,81.74458312988281,90.21005249023438,0.005663579178203371,-0.08870965286571086
755,755,755,755,2022-02-02,83.76647186279297,80.98873901367188,90.14390563964844,0.03429776636789206,-0.0707472538670485
756,756,756,756,2022-02-03,83.1051025390625,79.96835327148438,88.16925811767578,0.03922488258485424,-0.057436749346970406
757,757,757,757,2022-02-04,82.7933120727539,79.20305633544922,84.4750747680664,0.04532976255485455,-0.019908389544844085
758,758,758,758,2022-02-07,82.50987243652344,81.60285949707031,82.95394134521484,0.01111496515003485,-0.005353198431445216
759,759,759,759,2022-02-08,84.19163513183594,81.73515319824219,79.62821960449219,0.030054166872798938,0.0573090237356797
760,760,760,760,2022-02-09,86.63867950439453,82.20755004882812,81.74458312988281,0.053901733513947114,0.059870589427749143
761,761,761,761,2022-02-10,85.07975769042969,83.76647186279297,80.98873901367188,0.015677941286435404,0.05051342602169906
762,762,762,762,2022-02-11,84.16329956054688,83.1051025390625,79.96835327148438,0.012733237661153085,0.05245757999819123
763,763,763,763,2022-02-14,82.94448852539062,82.7933120727539,79.20305633544922,0.0018259500538386764,0.047238482491070766
764,764,764,764,2022-02-15,85.47657775878906,82.50987243652344,81.60285949707031,0.03595576183380933,0.047470374023569795
765,765,765,765,2022-02-16,86.49695587158203,84.19163513183594,81.73515319824219,0.02738182642653486,0.058258931280039006
766,766,766,766,2022-02-17,86.04345703125,86.63867950439453,82.20755004882812,-0.0068701701889898326,0.046661249242234915
767,767,767,767,2022-02-18,85.88284301757812,85.07975769042969,83.76647186279297,0.00943920562245304,0.025265134220427754
768,768,768,768,2022-02-22,81.36666107177734,84.16329956054688,83.1051025390625,-0.03322871730756749,-0.020918588801067006
769,769,769,769,2022-02-23,79.44869995117188,82.94448852539062,82.7933120727539,-0.042146122501540706,-0.04039712916235294
770,770,770,770,2022-02-24,74.91365051269531,85.47657775878906,82.50987243652344,-0.12357686190832118,-0.09206440028945695
771,771,771,771,2022-02-25,75.71672058105469,86.49695587158203,84.19163513183594,-0.12463138363542237,-0.10066219212289151
772,772,772,772,2022-02-28,74.05387115478516,86.04345703125,86.63867950439453,-0.13934337705783206,-0.14525623453172598
773,773,773,773,2022-03-01,73.06182861328125,85.88284301757812,85.07975769042969,-0.1492849322847024,-0.1412548578344187
774,774,774,774,2022-03-02,76.62372589111328,81.36666107177734,84.16329956054688,-0.05829089111177976,-0.08958267687698773
775,775,775,775,2022-03-03,76.30250549316406,79.44869995117188,82.94448852539062,-0.03960032649925582,-0.08007744878905787
776,776,776,776,2022-03-04,75.91513061523438,74.91365051269531,85.47657775878906,0.013368459495500806,-0.11186043468582296
777,777,777,777,2022-03-07,74.28062438964844,75.71672058105469,86.49695587158203,-0.0189666982455865,-0.14123423603566587
778,778,778,778,2022-03-08,74.5640640258789,74.05387115478516,86.04345703125,0.006889482793240642,-0.1334138980631835
779,779,779,779,2022-03-09,76.32140350341797,73.06182861328125,85.88284301757812,0.04461392428856059,-0.1113311946625144
780,780,780,780,2022-03-10,78.05984497070312,76.62372589111328,81.36666107177734,0.01874248560596814,-0.04064092169343314
781,781,781,781,2022-03-11,79.4581527709961,76.30250549316406,79.44869995117188,0.041357059737897384,0.00011898016997169414
782,782,782,782,2022-03-14,75.95292663574219,75.91513061523438,74.91365051269531,0.0004978720342243559,0.013872987311848606
783,783,783,783,2022-03-15,77.56853485107422,74.28062438964844,75.71672058105469,0.044263365964435586,0.024457137813267638
784,784,784,784,2022-03-16,80.17620086669922,74.5640640258789,74.05387115478516,0.07526597314857342,0.08267399956873756
785,785,785,785,2022-03-17,81.64067077636719,76.32140350341797,73.06182861328125,0.06969561654760459,0.11741893579606444
786,786,786,786,2022-03-18,84.73961639404297,78.05984497070312,76.62372589111328,0.08557244029688826,0.10591876613338846
787,787,787,787,2022-03-21,83.61529541015625,79.4581527709961,76.30250549316406,0.052318641878591476,0.09583944681406753
788,788,788,788,2022-03-22,82.77442169189453,75.95292663574219,75.91513061523438,0.08981214231371393,0.09035472930193
789,789,789,789,2022-03-23,82.40595245361328,77.56853485107422,74.28062438964844,0.06236314263027576,0.1093869111996475
790,790,790,790,2022-03-24,81.53672790527344,80.17620086669922,74.5640640258789,0.016969213106470704,0.09351239059306815
791,791,791,791,2022-03-25,80.96039581298828,81.64067077636719,76.32140350341797,-0.008332549903250275,0.06078232444143361
792,792,792,792,2022-03-28,81.38555908203125,84.73961639404297,78.05984497070312,-0.039580746936771605,0.04260467225596343
793,793,793,793,2022-03-29,83.2657241821289,83.61529541015625,79.4581527709961,-0.0041807091192179735,0.04791920373616665
794,794,794,794,2022-03-30,81.79182434082031,82.77442169189453,75.95292663574219,-0.011870784851045757,0.07687521684425036
795,795,795,795,2022-03-31,78.41886138916016,82.40595245361328,77.56853485107422,-0.048383532326714884,0.010962261176113541
796,796,796,796,2022-04-01,77.66301727294922,81.53672790527344,80.17620086669922,-0.04750878201568942,-0.03134575555567187
797,797,797,797,2022-04-04,79.03299713134766,80.96039581298828,81.64067077636719,-0.023806685506982395,-0.03194086501521476
798,798,798,798,2022-04-05,76.67098236083984,81.38555908203125,84.73961639404297,-0.057928909924172434,-0.09521678733691241
799,799,799,799,2022-04-06,75.40494537353516,83.2657241821289,83.61529541015625,-0.0944059381673028,-0.09819196351991633
800,800,800,800,2022-04-07,74.9295654296875,81.79182434082031,82.77442169189453,-0.0838990811910284,-0.09477391810005509
801,801,801,801,2022-04-08,74.25450897216797,78.41886138916016,82.40595245361328,-0.05310396431703135,-0.09891813926953641
802,802,802,802,2022-04-11,73.32276916503906,77.66301727294922,81.53672790527344,-0.055885648798014276,-0.10073937170715352
803,803,803,803,2022-04-12,72.62870788574219,79.03299713134766,80.96039581298828,-0.08103310614630954,-0.10291066197961274
804,804,804,804,2022-04-13,73.47490692138672,76.67098236083984,81.38555908203125,-0.04168559396319327,-0.09719970286953628
805,805,805,805,2022-04-14,71.78253173828125,75.40494537353516,83.2657241821289,-0.04803947032000988,-0.13791019722269182
806,806,806,806,2022-04-18,72.4005355834961,74.9295654296875,81.79182434082031,-0.033752095473776667,-0.11481940686628322
807,807,807,807,2022-04-19,73.31327056884766,74.25450897216797,78.41886138916016,-0.012675841727983195,-0.06510666859820347
808,808,808,808,2022-04-20,74.87250518798828,73.32276916503906,77.66301727294922,0.021135808707128723,-0.035931028473354165
809,809,809,809,2022-04-21,74.14043426513672,72.62870788574219,79.03299713134766,0.020814446840672796,-0.061905318585853686
810,810,810,810,2022-04-22,72.26741790771484,73.47490692138672,76.67098236083984,-0.0164340325733765,-0.05743456412753811
811,811,811,811,2022-04-25,73.58898162841797,71.78253173828125,75.40494537353516,0.02516559177270361,-0.024082820246356662
812,812,812,812,2022-04-26,71.79205322265625,72.4005355834961,74.9295654296875,-0.008404390325788547,-0.04187282001489023
813,813,813,813,2022-04-27,70.88880920410156,73.31327056884766,74.25450897216797,-0.03306988415513823,-0.0453265372656082
814,814,814,814,2022-04-28,71.30715942382812,74.87250518798828,73.32276916503906,-0.04761889234517214,-0.02748954743749632
815,815,815,815,2022-04-29,69.64332580566406,74.14043426513672,72.62870788574219,-0.060656624203067944,-0.04110471144240457
816,816,816,816,2022-05-02,70.35639190673828,72.26741790771484,73.47490692138672,-0.02644381183532718,-0.042443265943637676
817,817,817,817,2022-05-03,70.41343688964844,73.58898162841797,71.78253173828125,-0.043152448484804484,-0.019072813614662176
818,818,818,818,2022-05-04,72.92344665527344,71.79205322265625,72.4005355834961,0.01575931292991828,0.007222475187000477
819,819,819,819,2022-05-05,69.51020812988281,70.88880920410156,73.31327056884766,-0.01944737243715733,-0.05187413423867693
820,820,820,820,2022-05-06,69.39612579345703,71.30715942382812,74.87250518798828,-0.0268000246512764,-0.07314272950773149
821,821,821,821,2022-05-09,67.80835723876953,69.64332580566406,74.14043426513672,-0.026348089291641674,-0.08540652734407761
822,822,822,822,2022-05-10,69.42464447021484,70.35639190673828,72.26741790771484,-0.013243252123538718,-0.03933686189162322
823,823,823,823,2022-05-11,66.30613708496094,70.41343688964844,73.58898162841797,-0.05833119339316495,-0.09896650806001372
824,824,824,824,2022-05-12,66.24909973144531,72.92344665527344,71.79205322265625,-0.09152539039164398,-0.07720845472994053
825,825,825,825,2022-05-13,67.70376586914062,69.51020812988281,70.88880920410156,-0.02598815784534514,-0.04493012889792847
826,826,826,826,2022-05-16,67.9794921875,69.39612579345703,71.30715942382812,-0.020413727564177586,-0.0466666638135097
827,827,827,827,2022-05-17,70.26131439208984,67.80835723876953,69.64332580566406,0.03617485002155196,0.00887362255143076
828,828,828,828,2022-05-18,67.24739837646484,69.42464447021484,70.35639190673828,-0.03136128546807471,-0.0441892121812415
829,829,829,829,2022-05-19,64.89901733398438,66.30613708496094,70.41343688964844,-0.02122156127378616,-0.07831487567218498
830,830,830,830,2022-05-20,63.35878372192383,66.24909973144531,72.92344665527344,-0.04362800432365099,-0.13116032458756455
831,831,831,831,2022-05-23,65.13670349121094,67.70376586914062,69.51020812988281,-0.03791609439999788,-0.06291888279919677
832,832,832,832,2022-05-24,64.08135986328125,67.9794921875,69.39612579345703,-0.0573427691025844,-0.0765859170005263
833,833,833,833,2022-05-25,66.02091217041016,70.26131439208984,67.80835723876953,-0.06035187725091973,-0.026360247337438802
834,834,834,834,2022-05-26,67.01921844482422,67.24739837646484,69.42464447021484,-0.003393141402485589,-0.03464801359440339
835,835,835,835,2022-05-27,69.45316314697266,64.89901733398438,66.30613708496094,0.07017280076139931,0.047462063096501916
836,836,836,836,2022-05-31,68.4073257446289,63.35878372192383,66.24909973144531,0.07968180141940051,0.032577439118907536
837,837,837,837,2022-06-01,68.93975067138672,65.13670349121094,67.70376586914062,0.05838562555885152,0.01825577626856134
838,838,838,838,2022-06-02,69.31056213378906,64.08135986328125,67.9794921875,0.08160254841133852,0.019580463217020228
839,839,839,839,2022-06-03,67.60868835449219,66.02091217041016,70.26131439208984,0.024049594770574112,-0.03775372067187366
840,840,840,840,2022-06-06,67.38050842285156,67.01921844482422,67.24739837646484,0.005390841409539604,0.0019794081198731828
841,841,841,841,2022-06-07,67.94146728515625,69.45316314697266,64.89901733398438,-0.021765687742938966,0.04687975374904019
842,842,842,842,2022-06-08,66.62939453125,68.4073257446289,63.35878372192383,-0.025990362786817545,0.05162047970618566
843,843,843,843,2022-06-09,64.43314361572266,68.93975067138672,65.13670349121094,-0.06537022562129047,-0.010801281578261213
844,844,844,844,2022-06-10,63.52041244506836,69.31056213378906,64.08135986328125,-0.08353921120339591,-0.008753675318527554
845,845,845,845,2022-06-13,61.29562759399414,67.60868835449219,66.02091217041016,-0.09337647148835093,-0.07157254301817773
846,846,846,846,2022-06-14,61.15301132202149,67.38050842285156,67.01921844482422,-0.0924228274109915,-0.0875302228066458
847,847,847,847,2022-06-15,62.20835876464844,67.94146728515625,69.45316314697266,-0.0843830542611842,-0.10431208679427884
848,848,848,848,2022-06-16,60.17372894287109,66.62939453125,68.4073257446289,-0.09688915281004284,-0.12036133136521987
849,849,849,849,2022-06-17,60.62058639526367,64.43314361572266,68.93975067138672,-0.059170746707578936,-0.12067296726641474
850,850,850,850,2022-06-21,61.32415008544922,63.52041244506836,69.31056213378906,-0.034575694254479816,-0.11522647923304674
851,851,851,851,2022-06-22,61.51430130004883,61.29562759399414,67.60868835449219,0.003567525362544899,-0.09014206905610567
852,852,852,852,2022-06-23,61.65692138671875,61.15301132202149,67.38050842285156,0.008240151282882024,-0.0849442542079677
853,853,853,853,2022-06-24,63.52041244506836,62.20835876464844,67.94146728515625,0.021091276260539082,-0.06507152430977592
854,854,854,854,2022-06-27,63.95775985717773,60.17372894287109,66.62939453125,0.06288509920831387,-0.04009693758839794
855,855,855,855,2022-06-28,62.40802764892578,60.62058639526367,64.43314361572266,0.029485713681611125,-0.03142972472171479
856,856,856,856,2022-06-29,62.14180755615234,61.32415008544922,63.52041244506836,0.013333368168393589,-0.02170333654725909
857,857,857,857,2022-06-30,62.0277099609375,61.51430130004883,61.29562759399414,0.008346167477127242,0.01194346800382684
858,858,858,858,2022-07-01,59.6888427734375,61.65692138671875,61.15301132202149,-0.031919832664645265,-0.023942705631844086
859,859,859,859,2022-07-05,61.05794143676758,63.52041244506836,62.20835876464844,-0.03876660924439512,-0.018492970249114116
860,860,860,860,2022-07-06,60.21176528930664,63.95775985717773,60.17372894287109,-0.0585698213357716,0.0006321088472291958
861,861,861,861,2022-07-07,62.090087890625,62.40802764892578,60.62058639526367,-0.005094533031701265,0.024240964707595403
862,862,862,862,2022-07-08,62.32966613769531,62.14180755615234,61.32415008544922,0.0030230627162433077,0.016396738492828744
863,863,863,863,2022-07-11,61.716339111328125,62.0277099609375,61.51430130004883,-0.005019866924080629,0.0032844039029853445
864,864,864,864,2022-07-12,61.6396713256836,59.6888427734375,61.65692138671875,0.03268330330428615,-0.00027977493275987975
865,865,865,865,2022-07-13,61.61091613769531,61.05794143676758,63.52041244506836,0.009056556574223995,-0.030061144659983996
866,866,866,866,2022-07-14,62.28175354003906,60.21176528930664,63.95775985717773,0.03437846807491041,-0.026204893993806322
867,867,867,867,2022-07-15,63.201751708984375,62.090087890625,62.40802764892578,0.017904046460968548,0.012718300673170813
868,868,868,868,2022-07-18,62.83757781982422,62.32966613769531,62.14180755615234,0.00814879516612299,0.011196492201215325
869,869,869,869,2022-07-19,65.46339416503906,61.716339111328125,62.0277099609375,0.06071414973191702,0.0553895058557734
870,870,870,870,2022-07-20,66.69963836669922,61.6396713256836,59.6888427734375,0.0820894552516418,0.11745571312000092
871,871,871,871,2022-07-21,67.58131408691406,61.61091613769531,61.05794143676758,0.09690487211512,0.10683905314597242
872,872,872,872,2022-07-22,66.37380981445312,62.28175354003906,60.21176528930664,0.06570232920278007,0.10233954270463541
873,873,873,873,2022-07-25,66.28756713867188,63.201751708984375,62.090087890625,0.04882484023380074,0.06760304890276458
874,874,874,874,2022-07-26,66.52714538574219,62.83757781982422,62.32966613769531,0.058715941860412846,0.06734320120974235
875,875,875,875,2022-07-27,67.62921905517578,65.46339416503906,61.716339111328125,0.03308451872624385,0.09580736688191438
876,876,876,876,2022-07-28,68.72171783447266,66.69963836669922,61.6396713256836,0.030316198367621006,0.11489429382856153
877,877,877,877,2022-07-29,68.35755920410156,67.58131408691406,61.61091613769531,0.01148609090656616,0.10950402119208968
878,878,878,878,2022-08-01,68.9613037109375,66.37380981445312,62.28175354003906,0.03898365791744762,0.10724730424624851
879,879,879,879,2022-08-02,68.39588928222656,66.28756713867188,63.201751708984375,0.03180569501282382,0.08218344322415061
880,880,880,880,2022-08-03,69.52671813964844,66.52714538574219,62.83757781982422,0.04508795224135831,0.10645127568418
881,881,881,881,2022-08-04,69.10504150390625,67.62921905517578,65.46339416503906,0.021822260693656892,0.05562875841246906
882,882,882,882,2022-08-05,69.35420989990234,68.72171783447266,66.69963836669922,0.009203670766105398,0.03979888944238197
883,883,883,883,2022-08-08,69.62255859375,68.35755920410156,67.58131408691406,0.01850562548424839,0.030204273687409522
884,884,884,884,2022-08-09,68.13713073730469,68.9613037109375,66.37380981445312,-0.011951238292818078,0.026566516639332516
885,885,885,885,2022-08-10,70.24545288085938,68.39588928222656,66.28756713867188,0.027042028666384166,0.0597078141954992
886,886,886,886,2022-08-11,70.6287841796875,69.52671813964844,66.52714538574219,0.01585097167718308,0.061653611772501504
887,887,887,887,2022-08-12,71.80753326416016,69.10504150390625,67.62921905517578,0.039107013054917816,0.061782677182409484
888,888,888,888,2022-08-15,71.52003479003906,69.35420989990234,68.72171783447266,0.03122845596918511,0.040719543162564875
889,889,889,889,2022-08-16,71.6541976928711,69.62255859375,68.35755920410156,0.029180758940155815,0.048226392620696945
890,890,890,890,2022-08-17,70.31254577636719,68.13713073730469,68.9613037109375,0.03192701270984788,0.01959420708015669
891,891,891,891,2022-08-18,72.34420013427734,70.24545288085938,68.39588928222656,0.029877339633322286,0.057727312174546075
892,892,892,892,2022-08-19,71.1942138671875,70.6287841796875,69.52671813964844,0.008005655117345523,0.023983524207050966
893,893,893,893,2022-08-22,69.9866943359375,71.80753326416016,69.10504150390625,-0.025357213170438375,0.012758155017986939
894,894,894,894,2022-08-23,70.2262954711914,71.52003479003906,69.35420989990234,-0.018089187493346204,0.01257437108068471
895,895,895,895,2022-08-24,69.78546142578125,71.6541976928711,69.62255859375,-0.026079927307256168,0.0023397995609697464
896,896,896,896,2022-08-25,75.2862548828125,70.31254577636719,68.13713073730469,0.07073715012772341,0.1049225887287577
897,897,897,897,2022-08-26,71.8362808227539,72.34420013427734,70.24545288085938,-0.007020871204335588,0.022646703475492913
898,898,898,898,2022-08-29,70.38920593261719,71.1942138671875,70.6287841796875,-0.011307210106597299,-0.0033920766137046643
899,899,899,899,2022-08-30,69.2679672241211,69.9866943359375,71.80753326416016,-0.01026948220138102,-0.035366289922489025
900,900,900,900,2022-08-31,69.12420654296875,70.2262954711914,71.52003479003906,-0.015693394060274146,-0.0334987008060571
901,901,901,901,2022-09-01,69.1529769897461,69.78546142578125,71.6541976928711,-0.009063269384667172,-0.03490682728520522
902,902,902,902,2022-09-02,68.30963134765625,75.2862548828125,70.31254577636719,-0.09266795839447417,-0.028485875551730322
903,903,903,903,2022-09-06,67.7538070678711,71.8362808227539,72.34420013427734,-0.05683024939662107,-0.06345212273943268
904,904,904,904,2022-09-07,67.7538070678711,70.38920593261719,71.1942138671875,-0.037440383505234154,-0.04832424732906626
905,905,905,905,2022-09-08,68.43421173095703,69.2679672241211,69.9866943359375,-0.012036667547445035,-0.0221825394056836
906,906,906,906,2022-09-09,69.4308853149414,69.12420654296875,70.2262954711914,0.004436633522614475,-0.011326386375831166
907,907,907,907,2022-09-12,70.3412857055664,69.1529769897461,69.78546142578125,0.0171837680393212,0.007964757535869893
908,908,908,908,2022-09-13,68.09880065917969,68.30963134765625,75.2862548828125,-0.003086397691177023,-0.0954683459128165
909,909,909,909,2022-09-14,67.33213806152344,67.7538070678711,71.8362808227539,-0.006223547053603284,-0.06270011071903647
910,910,910,910,2022-09-15,66.2013168334961,67.7538070678711,70.38920593261719,-0.022913697422490498,-0.059496183308703765
911,911,911,911,2022-09-16,65.81798553466797,68.43421173095703,69.2679672241211,-0.0382297995419969,-0.04980630770194949
912,912,912,912,2022-09-19,64.79256439208984,69.4308853149414,69.12420654296875,-0.0668048650368196,-0.06266462021790131
913,913,913,913,2022-09-20,63.53716659545898,70.3412857055664,69.1529769897461,-0.0967300930294055,-0.0812085124711236
914,914,914,914,2022-09-21,62.62675476074219,68.09880065917969,68.30963134765625,-0.0803545120540955,-0.08319290376479316
915,915,915,915,2022-09-22,61.55342483520508,67.33213806152344,67.7538070678711,-0.08582399716816025,-0.09151341453705919
916,916,916,916,2022-09-23,60.82508850097656,66.2013168334961,67.7538070678711,-0.08121029293180626,-0.10226316227446552
917,917,917,917,2022-09-26,60.00093460083008,65.81798553466797,68.43421173095703,-0.08838087168094666,-0.12323188821523401
918,918,918,918,2022-09-27,59.92426300048828,64.79256439208984,69.4308853149414,-0.07513672961207729,-0.13692209556785406
919,919,919,919,2022-09-28,61.045509338378906,63.53716659545898,70.3412857055664,-0.039215743958877614,-0.13215249442692356
920,920,920,920,2022-09-29,60.31717300415039,62.62675476074219,68.09880065917969,-0.03687851566659117,-0.11426967258901843
921,921,921,921,2022-09-30,59.27259826660156,61.55342483520508,67.33213806152344,-0.03705442182477903,-0.11969826039918152
922,922,922,922,2022-10-03,61.46717071533203,60.82508850097656,66.2013168334961,0.010556206824839487,-0.07151135875546077
923,923,923,923,2022-10-04,63.78632736206055,60.00093460083008,65.81798553466797,0.06308889663825501,-0.03086782672096966
924,924,924,924,2022-10-05,64.39007568359375,59.92426300048828,64.79256439208984,0.07452428214376328,-0.006211958305284093
925,925,925,925,2022-10-06,64.68938446044922,61.045509338378906,63.53716659545898,0.05969112489293993,0.018134549063643535
926,926,926,926,2022-10-07,63.801116943359375,60.31717300415039,62.62675476074219,0.05776039833579816,0.018751764914271662
927,927,927,927,2022-10-10,61.83146286010742,59.27259826660156,61.55342483520508,0.04317112237928855,0.004517019575218217
928,928,928,928,2022-10-11,59.91975402832031,61.46717071533203,60.82508850097656,-0.025174685429692922,-0.014884227790999627
929,929,929,929,2022-10-12,60.18043518066406,63.78632736206055,60.00093460083008,-0.05653080104344166,0.0029916297309058315
930,930,930,930,2022-10-13,61.899051666259766,64.39007568359375,59.92426300048828,-0.038686458912932875,0.032954742651660096
931,931,931,931,2022-10-14,60.2576789855957,64.68938446044922,61.045509338378906,-0.0685074608734767,-0.012905623383633547
932,932,932,932,2022-10-17,60.99146270751953,63.801116943359375,60.31717300415039,-0.04403769668067359,0.01117906675305802
933,933,933,933,2022-10-18,60.576297760009766,61.83146286010742,59.27259826660156,-0.020299780112552845,0.021994977975223984
934,934,934,934,2022-10-19,60.14181518554688,59.91975402832031,61.46717071533203,0.0037059757809021487,-0.021562006423285096
935,935,935,935,2022-10-20,60.32526397705078,60.18043518066406,63.78632736206055,0.0024065760899192323,-0.05426027062765759
936,936,936,936,2022-10-21,63.33766555786133,61.899051666259766,64.39007568359375,0.023241291310214462,-0.016344290864074407
937,937,937,937,2022-10-24,64.05213928222656,60.2576789855957,64.68938446044922,0.06297056840735449,-0.009850846217469678
938,938,938,938,2022-10-25,65.51007080078125,60.99146270751953,63.801116943359375,0.07408591125171737,0.026785641683029215
939,939,939,939,2022-10-26,65.1335220336914,60.576297760009766,61.83146286010742,0.07523114555030053,0.053404189725461126
940,940,940,940,2022-10-27,65.1431655883789,60.14181518554688,59.91975402832031,0.083159285887898,0.08717344796825799
941,941,941,941,2022-10-28,67.00660705566406,60.32526397705078,60.18043518066406,0.11075530612108109,0.11342842328254288
942,942,942,942,2022-10-31,66.88108825683594,63.33766555786133,61.899051666259766,0.05594495262439936,0.08048647687589372
943,943,943,943,2022-11-01,68.57073974609375,64.05213928222656,60.2576789855957,0.0705456603714254,0.13795852911104056
944,944,944,944,2022-11-02,66.49488830566406,65.51007080078125,60.99146270751953,0.015033070379021352,0.09023272034867968
945,945,945,945,2022-11-03,65.30731201171875,65.1335220336914,60.576297760009766,0.0026682109703426438,0.07810008908851196
946,946,946,946,2022-11-04,66.41765594482422,65.1431655883789,60.14181518554688,0.019564452309524638,0.1043507040802707
947,947,947,947,2022-11-07,66.99696350097656,67.00660705566406,60.32526397705078,-0.0001439194597554483,0.11059544681750344
948,948,948,948,2022-11-08,67.04523468017578,66.88108825683594,63.33766555786133,0.0024543025183665357,0.05853656098088189
949,949,949,949,2022-11-09,65.66455078125,68.57073974609375,64.05213928222656,-0.042382348150317384,0.025173421482752145
950,950,950,950,2022-11-10,69.43004608154297,66.49488830566406,65.51007080078125,0.04414110393548687,0.059837750636577924
951,951,951,951,2022-11-11,70.96521759033203,65.30731201171875,65.1335220336914,0.08663510109860328,0.08953447279611382
952,952,952,952,2022-11-14,70.65625762939453,66.41765594482422,65.1431655883789,0.06381739349686599,0.08463039815797835
953,953,953,953,2022-11-15,71.40934753417969,66.99696350097656,67.00660705566406,0.06585946291638733,0.06570606499830922
954,954,954,954,2022-11-16,69.83556365966797,67.04523468017578,66.88108825683594,0.04161860261661876,0.04417504977619813
955,955,955,955,2022-11-17,70.3472900390625,65.66455078125,68.57073974609375,0.0713130479398576,0.025908285364093064
956,956,956,956,2022-11-18,71.17762756347656,69.43004608154297,66.49488830566406,0.02517039207897298,0.07042254490731459
957,957,957,957,2022-11-21,70.01900482177734,70.96521759033203,65.30731201171875,-0.013333472378214695,0.07214648199290652
958,958,958,958,2022-11-22,71.33211517333984,70.65625762939453,66.41765594482422,0.009565430814214793,0.07399326517331861
959,959,959,959,2022-11-23,72.08521270751953,71.40934753417969,66.99696350097656,0.009464659693415367,0.0759474600138974
960,960,960,960,2022-11-25,72.08521270751953,69.83556365966797,67.04523468017578,0.03221351600761535,0.07517280014583938
961,961,961,961,2022-11-28,70.0672836303711,70.3472900390625,65.66455078125,-0.003980343927049934,0.06704885355552093
962,962,962,962,2022-11-29,69.31419372558594,71.17762756347656,69.43004608154297,-0.02618004985104072,-0.0016686198914654948
