,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FE,FE_6m,FE_12m,FE_6m_ret,FE_12m_ret
724,724,724,724,2021-12-17,36.994415283203125,36.36677169799805,34.82532501220703,0.017258710517866316,0.06228485362981617
725,725,725,725,2021-12-20,37.17901992797852,36.56983184814453,35.64681625366211,0.016658213862279503,0.042982903814278384
726,726,726,726,2021-12-21,37.14209747314453,37.07749176025391,35.84988021850586,0.0017424510079691036,0.036045232139203076
727,727,727,727,2021-12-22,37.40054321289063,36.90210723876953,36.22831344604492,0.013506978636641076,0.03235673028476804
728,728,728,728,2021-12-23,37.40977096557617,36.865196228027344,36.422149658203125,0.014772055848567778,0.027115953249360558
729,729,729,729,2021-12-27,37.3359375,37.20671463012695,36.36677169799805,0.0034731061626283033,0.026649761767424174
730,730,730,730,2021-12-28,37.83435821533203,36.994415283203125,36.36677169799805,0.022704587319434477,0.0403551497372745
731,731,731,731,2021-12-29,38.00973510742188,37.17901992797852,36.56983184814453,0.02234365459478438,0.039374073833768675
732,732,732,732,2021-12-30,38.175880432128906,37.14209747314453,37.07749176025391,0.027833187388834224,0.02962413636222383
733,733,733,733,2021-12-31,38.3881721496582,37.40054321289063,36.90210723876953,0.02640680727939726,0.040270462097823145
734,734,734,734,2022-01-03,38.06512069702149,37.40977096557617,36.865196228027344,0.017518143376187956,0.03254897821707203
735,735,735,735,2022-01-04,37.91743087768555,37.3359375,37.20671463012695,0.015574629073812574,0.01910182757665768
736,736,736,736,2022-01-05,37.65898895263672,37.83435821533203,36.994415283203125,-0.004635185343893178,0.017964162005159157
737,737,737,737,2022-01-06,37.78820037841797,38.00973510742188,37.17901992797852,-0.00582836813721066,0.016385059413064784
738,738,738,738,2022-01-07,38.22203063964844,38.175880432128906,37.14209747314453,0.0012088839077746272,0.029075718388945182
739,739,739,739,2022-01-10,38.32355117797852,38.3881721496582,37.40054321289063,-0.0016833563064100332,0.0246789989074212
740,740,740,740,2022-01-11,38.175880432128906,38.06512069702149,37.40977096557617,0.0029097434364915298,0.020478860115387798
741,741,741,741,2022-01-12,38.22203063964844,37.91743087768555,37.3359375,0.00803323840545711,0.02373298218769615
742,742,742,742,2022-01-13,38.3881721496582,37.65898895263672,37.83435821533203,0.01936279271699437,0.014637857240082486
743,743,743,743,2022-01-14,38.36971282958984,37.78820037841797,38.00973510742188,0.015388731015197665,0.009470671688466048
744,744,744,744,2022-01-18,38.3881721496582,38.22203063964844,38.175880432128906,0.0043467473399338985,0.0055608859606191
745,745,745,745,2022-01-19,38.23125457763672,38.32355117797852,38.3881721496582,-0.002408351979522161,-0.004087654171439414
746,746,746,746,2022-01-20,38.24048614501953,38.175880432128906,38.06512069702149,0.0016923175617518105,0.004606985208160941
747,747,747,747,2022-01-21,38.14818954467773,38.22203063964844,37.91743087768555,-0.0019318987959293654,0.006085820205924852
748,748,748,748,2022-01-24,38.12972259521485,38.3881721496582,37.65898895263672,-0.006732530880495524,0.012499901236598943
749,749,749,749,2022-01-25,38.13895034790039,38.36971282958984,37.78820037841797,-0.006014183184386179,0.00928199718351097
750,750,750,750,2022-01-26,37.99127197265625,38.3881721496582,38.22203063964844,-0.010339126735563697,-0.0060373209672648365
751,751,751,751,2022-01-27,38.08357238769531,38.23125457763672,38.32355117797852,-0.0038628653852178507,-0.006261914225242915
752,752,752,752,2022-01-28,38.53585052490234,38.24048614501953,38.175880432128906,0.007723865715584699,0.00942925451093135
753,753,753,753,2022-01-31,38.72967529296875,38.14818954467773,38.22203063964844,0.015242813754241524,0.013281467384773649
754,754,754,754,2022-02-01,38.59122848510742,38.12972259521485,38.3881721496582,0.012103573235817011,0.005289554674747121
755,755,755,755,2022-02-02,39.07120132446289,38.13895034790039,38.36971282958984,0.024443540476562164,0.018282349362074957
756,756,756,756,2022-02-03,39.320411682128906,37.99127197265625,38.3881721496582,0.03498539639392151,0.024284551211147143
757,757,757,757,2022-02-04,38.52860641479492,38.08357238769531,38.23125457763672,0.011685721669414617,0.007777715914458527
758,758,758,758,2022-02-07,38.60312271118164,38.53585052490234,38.24048614501953,0.0017457039448456335,0.009483053243279471
759,759,759,759,2022-02-08,39.087528228759766,38.72967529296875,38.14818954467773,0.009239760805740183,0.024623414513077257
760,760,760,760,2022-02-09,39.32040786743164,38.59122848510742,38.12972259521485,0.018894951286808848,0.031227220949313184
761,761,761,761,2022-02-10,38.58448791503906,39.07120132446289,38.13895034790039,-0.01245708841614479,0.011681956715497321
762,762,762,762,2022-02-11,38.71491622924805,39.320411682128906,37.99127197265625,-0.015399011021953735,0.01904764486729027
763,763,763,763,2022-02-14,37.95104217529297,38.52860641479492,38.08357238769531,-0.01499053023833663,-0.003479983732964209
764,764,764,764,2022-02-15,37.67158126831055,38.60312271118164,38.53585052490234,-0.0241312458020726,-0.022427667868217593
765,765,765,765,2022-02-16,38.26777267456055,39.087528228759766,38.72967529296875,-0.020972304756688653,-0.011926323030445385
766,766,766,766,2022-02-17,38.30503082275391,39.32040786743164,38.59122848510742,-0.02582315646625688,-0.007416132462949587
767,767,767,767,2022-02-18,38.17461395263672,38.58448791503906,39.07120132446289,-0.010622765379311616,-0.02294752506790232
768,768,768,768,2022-02-22,38.146671295166016,38.71491622924805,39.320411682128906,-0.014677674380520478,-0.029850663732911897
769,769,769,769,2022-02-23,36.90771865844727,37.95104217529297,38.52860641479492,-0.02749130081926776,-0.042069721881381916
770,770,770,770,2022-02-24,37.12197113037109,37.67158126831055,38.60312271118164,-0.01458951600743641,-0.03836869861260028
771,771,771,771,2022-02-25,38.52860641479492,38.26777267456055,39.087528228759766,0.006816015723009938,-0.01429923659264798
772,772,772,772,2022-02-28,38.98506164550781,38.30503082275391,39.32040786743164,0.01775304204558803,-0.008528554003164102
773,773,773,773,2022-03-01,38.4913444519043,38.17461395263672,38.58448791503906,0.008296888074901032,-0.0024140131998087178
774,774,774,774,2022-03-02,38.817378997802734,38.146671295166016,38.71491622924805,0.017582338900477223,0.0026465966747275527
775,775,775,775,2022-03-03,39.51603698730469,36.90771865844727,37.95104217529297,0.07067135070025343,0.04123720251958107
776,776,776,776,2022-03-04,39.94455337524414,37.12197113037109,37.67158126831055,0.07603535477575374,0.06033651974268528
777,777,777,777,2022-03-07,41.51885223388672,38.52860641479492,38.26777267456055,0.07761105571530735,0.08495606961435231
778,778,778,778,2022-03-08,41.27665328979492,38.98506164550781,38.30503082275391,0.05878127537990352,0.07757786387880428
779,779,779,779,2022-03-09,41.06240081787109,38.4913444519043,38.17461395263672,0.06679570180198247,0.07564678633861877
780,780,780,780,2022-03-10,41.01582336425781,38.817378997802734,38.146671295166016,0.05663556951074722,0.07521369418818402
781,781,781,781,2022-03-11,40.95993041992188,39.51603698730469,36.90771865844727,0.03653942912041197,0.1097930706304211
782,782,782,782,2022-03-14,41.22076416015625,39.94455337524414,37.12197113037109,0.03194955700025548,0.11041420767745169
783,783,783,783,2022-03-15,41.16485977172852,41.51885223388672,38.52860641479492,-0.008526065705382724,0.06842327304943185
784,784,784,784,2022-03-16,40.8760871887207,41.27665328979492,38.98506164550781,-0.009704422940055912,0.048506414082605254
785,785,785,785,2022-03-17,41.034454345703125,41.06240081787109,38.4913444519043,-0.0006805854409710488,0.06606965617884542
786,786,786,786,2022-03-18,40.186744689941406,41.01582336425781,38.817378997802734,-0.020213629919200504,0.03527712914919334
787,787,787,787,2022-03-21,40.61525344848633,40.95993041992188,39.51603698730469,-0.008414979417736279,0.027816971158691528
788,788,788,788,2022-03-22,40.56867980957031,41.22076416015625,39.94455337524414,-0.015819317372486763,0.0156248194456714
789,789,789,789,2022-03-23,40.53141784667969,41.16485977172852,41.51885223388672,-0.015387928649859606,-0.023782795864503936
790,790,790,790,2022-03-24,40.90403366088867,40.8760871887207,41.27665328979492,0.0006836875564664169,-0.009027370176796112
791,791,791,791,2022-03-25,41.77036285400391,41.034454345703125,41.06240081787109,0.017933917241861552,0.017241126237916182
792,792,792,792,2022-03-28,42.00325393676758,40.186744689941406,41.01582336425781,0.04520170172631177,0.02407438133669748
793,793,793,793,2022-03-29,42.347923278808594,40.61525344848633,40.95993041992188,0.04266056920018646,0.03388660197068183
794,794,794,794,2022-03-30,42.66465377807617,40.56867980957031,41.22076416015625,0.05166483056250226,0.035028210838351725
795,795,795,795,2022-03-31,42.72053909301758,40.53141784667969,41.16485977172852,0.05401047786235336,0.0377914398328032
796,796,796,796,2022-04-01,43.40056991577149,40.90403366088867,40.8760871887207,0.06103398690652706,0.06175940264036317
797,797,797,797,2022-04-04,43.13974380493164,41.77036285400391,41.034454345703125,0.032783554112613134,0.05130540890082447
798,798,798,798,2022-04-05,43.4471435546875,42.00325393676758,40.186744689941406,0.03437566099268352,0.0811312010938312
799,799,799,799,2022-04-06,44.64883804321289,42.347923278808594,40.61525344848633,0.0543335915023655,0.09931206264273329
800,800,800,800,2022-04-07,44.22964477539063,42.66465377807617,40.56867980957031,0.03668120701166111,0.09024116591924902
801,801,801,801,2022-04-08,44.2203254699707,42.72053909301758,40.53141784667969,0.03510691598922855,0.09101353516043376
802,802,802,802,2022-04-11,43.67071533203125,43.40056991577149,40.90403366088867,0.006224467023913105,0.06763835796927786
803,803,803,803,2022-04-12,43.91291809082031,43.13974380493164,41.77036285400391,0.017922551635559003,0.051293670689552595
804,804,804,804,2022-04-13,43.93155288696289,43.4471435546875,42.00325393676758,0.011149394244196031,0.045908323033691856
805,805,805,805,2022-04-14,44.15512466430664,44.64883804321289,42.347923278808594,-0.011057698263690852,0.04267508877825876
806,806,806,806,2022-04-18,44.05265045166016,44.22964477539063,42.66465377807617,-0.004001712530798951,0.03253270683511866
807,807,807,807,2022-04-19,44.24827575683594,44.2203254699707,42.72053909301758,0.0006320687730851926,0.035761174747630076
808,808,808,808,2022-04-20,45.14255142211914,43.67071533203125,43.40056991577149,0.033703045139000576,0.04013729565598689
809,809,809,809,2022-04-21,44.825828552246094,43.91291809082031,43.13974380493164,0.020789109472016953,0.039084254995545464
810,810,810,810,2022-04-22,42.86027526855469,43.93155288696289,43.4471435546875,-0.024385152538646482,-0.013507637973808606
811,811,811,811,2022-04-25,42.32929611206055,44.15512466430664,44.64883804321289,-0.04135032040170017,-0.05195077929928216
812,812,812,812,2022-04-26,41.90079116821289,44.05265045166016,44.22964477539063,-0.04884744189929158,-0.05265368100974477
813,813,813,813,2022-04-27,41.67721939086914,44.24827575683594,44.2203254699707,-0.0581052328478493,-0.057509890578000045
814,814,814,814,2022-04-28,41.67721939086914,45.14255142211914,43.67071533203125,-0.07676420410637319,-0.045648346403429185
815,815,815,815,2022-04-29,40.34511184692383,44.825828552246094,43.91291809082031,-0.09995836886985443,-0.08124730487091703
816,816,816,816,2022-05-02,40.00043487548828,42.86027526855469,43.93155288696289,-0.06672473228758258,-0.08948279205129595
817,817,817,817,2022-05-03,40.186744689941406,42.32929611206055,44.15512466430664,-0.050616278060638065,-0.08987359914698922
818,818,818,818,2022-05-04,40.66183471679688,41.90079116821289,44.05265045166016,-0.029568808055250195,-0.0769718893210316
819,819,819,819,2022-05-05,39.92868423461914,41.67721939086914,44.24827575683594,-0.04195421819894918,-0.09762169142939903
820,820,820,820,2022-05-06,40.11666870117188,41.67721939086914,45.14255142211914,-0.03744373335134621,-0.11133359906823204
821,821,821,821,2022-05-09,39.637298583984375,40.34511184692383,44.825828552246094,-0.01754396581238926,-0.11574866847612875
822,822,822,822,2022-05-10,39.524505615234375,40.00043487548828,42.86027526855469,-0.011898102151523093,-0.07782893675831493
823,823,823,823,2022-05-11,39.81589126586914,40.186744689941406,42.32929611206055,-0.00922825242336911,-0.05937743069333212
824,824,824,824,2022-05-12,39.67489242553711,40.66183471679688,41.90079116821289,-0.024271956691911845,-0.05312307191861354
825,825,825,825,2022-05-13,39.956878662109375,39.92868423461914,41.67721939086914,0.0007061196237914125,-0.04127772327192891
826,826,826,826,2022-05-16,39.242523193359375,40.11666870117188,41.67721939086914,-0.021790082180651593,-0.05841791350512149
827,827,827,827,2022-05-17,40.163665771484375,39.637298583984375,40.34511184692383,0.013279592865914402,-0.004497349669716821
828,828,828,828,2022-05-18,39.73129653930664,39.524505615234375,40.00043487548828,0.005231967379563107,-0.0067283852542954214
829,829,829,829,2022-05-19,39.49631118774414,39.81589126586914,40.186744689941406,-0.008026445420774686,-0.0171806277797385
830,830,830,830,2022-05-20,39.825286865234375,39.67489242553711,40.66183471679688,0.0037906703837831124,-0.02057329329551727
831,831,831,831,2022-05-23,40.13547134399414,39.956878662109375,39.92868423461914,0.004469635463645982,0.005178911184749557
832,832,832,832,2022-05-24,40.66183853149414,39.242523193359375,40.11666870117188,0.036167790005280365,0.013589608708121093
833,833,833,833,2022-05-25,40.577239990234375,40.163665771484375,39.637298583984375,0.010297222895516489,0.023713558689133052
834,834,834,834,2022-05-26,40.71823120117188,39.73129653930664,39.524505615234375,0.024840232960654962,0.03020216362876904
835,835,835,835,2022-05-27,40.821624755859375,39.49631118774414,39.81589126586914,0.03355537588853319,0.025259600074615696
836,836,836,836,2022-05-31,40.37985229492188,39.825286865234375,39.67489242553711,0.013924957566887386,0.017768412874914707
837,837,837,837,2022-06-01,40.00387954711914,40.13547134399414,39.956878662109375,-0.0032786907059630943,0.001176290205429309
838,838,838,838,2022-06-02,39.79708862304688,40.66183853149414,39.242523193359375,-0.02126686691201818,0.014131747516717974
839,839,839,839,2022-06-03,39.36471176147461,40.577239990234375,40.163665771484375,-0.029881978888943173,-0.0198924573906053
840,840,840,840,2022-06-06,39.31772232055664,40.71823120117188,39.73129653930664,-0.03439513061596189,-0.010409280712519564
841,841,841,841,2022-06-07,39.36471176147461,40.821624755859375,39.49631118774414,-0.03568973560210009,-0.003331942207057681
842,842,842,842,2022-06-08,38.89474487304688,40.37985229492188,39.825286865234375,-0.0367784263059765,-0.023365606764776725
843,843,843,843,2022-06-09,38.33078002929688,40.00387954711914,40.13547134399414,-0.041823431546222256,-0.04496499615588323
844,844,844,844,2022-06-10,38.161598205566406,39.79708862304688,40.66183853149414,-0.0410957302171433,-0.06148861970398123
845,845,845,845,2022-06-13,36.563697814941406,39.36471176147461,40.577239990234375,-0.07115545424301806,-0.09891116735043826
846,846,846,846,2022-06-14,36.08432769775391,39.31772232055664,40.71823120117188,-0.08223758732616615,-0.1138041453845029
847,847,847,847,2022-06-15,35.003387451171875,39.36471176147461,40.821624755859375,-0.11079274088756486,-0.14252831286075585
848,848,848,848,2022-06-16,34.14804458618164,38.89474487304688,40.37985229492188,-0.12203963035002685,-0.15432963110476616
849,849,849,849,2022-06-17,33.753273010253906,38.33078002929688,40.00387954711914,-0.11942118098155863,-0.15625000893982965
850,850,850,850,2022-06-21,33.80966567993164,38.161598205566406,39.79708862304688,-0.11403957722609148,-0.15044876774347427
851,851,851,851,2022-06-22,34.04465103149414,36.563697814941406,39.36471176147461,-0.06889474899931702,-0.13514796608233004
852,852,852,852,2022-06-23,34.740203857421875,36.08432769775391,39.31772232055664,-0.03724951872709281,-0.116423795504082
853,853,853,853,2022-06-24,35.050392150878906,35.003387451171875,39.36471176147461,0.0013428614522694726,-0.10959865873622465
854,854,854,854,2022-06-27,35.858741760253906,34.14804458618164,38.89474487304688,0.050096489998274096,-0.07805689747297595
855,855,855,855,2022-06-28,35.520362854003906,33.753273010253906,38.33078002929688,0.05235314048546269,-0.0733201143609633
856,856,856,856,2022-06-29,35.933929443359375,33.80966567993164,38.161598205566406,0.06283007301928545,-0.058374619171009834
857,857,857,857,2022-06-30,36.08432769775391,34.04465103149414,36.563697814941406,0.0599118100629934,-0.013110548052708282
858,858,858,858,2022-07-01,36.967872619628906,34.740203857421875,36.08432769775391,0.06412365256547314,0.024485558641293093
859,859,859,859,2022-07-05,35.36997604370117,35.050392150878906,35.003387451171875,0.009117840720485493,0.010472946169586272
860,860,860,860,2022-07-06,35.19137954711914,35.858741760253906,34.14804458618164,-0.018610865311355584,0.03055328565898896
861,861,861,861,2022-07-07,34.99399185180664,35.520362854003906,33.753273010253906,-0.014818852058487098,0.036758474983324296
862,862,862,862,2022-07-08,34.900001525878906,35.933929443359375,33.80966567993164,-0.02877302687172556,0.0322492347682235
863,863,863,863,2022-07-11,35.17258071899414,36.08432769775391,34.04465103149414,-0.025267118356663287,0.033130892910506526
864,864,864,864,2022-07-12,35.163185119628906,36.967872619628906,34.740203857421875,-0.04881772663980022,0.012175554983586245
865,865,865,865,2022-07-13,34.956390380859375,35.36997604370117,35.050392150878906,-0.011693128158492216,-0.0026819035180801754
866,866,866,866,2022-07-14,35.12558364868164,35.19137954711914,35.858741760253906,-0.001869659538336732,-0.020445728867846236
867,867,867,867,2022-07-15,35.219573974609375,34.99399185180664,35.520362854003906,0.00644631009111607,-0.008468068882934499
868,868,868,868,2022-07-18,35.14438247680664,34.900001525878906,35.933929443359375,0.007002319204671759,-0.02197218558569425
869,869,869,869,2022-07-19,35.623756408691406,35.17258071899414,36.08432769775391,0.012827483240478221,-0.012763748653440321
870,870,870,870,2022-07-20,35.42636489868164,35.163185119628906,36.967872619628906,0.007484526164434957,-0.04169857802768906
871,871,871,871,2022-07-21,35.54855728149414,34.956390380859375,35.36997604370117,0.016940161560817568,0.005048949922169088
872,872,872,872,2022-07-22,36.018531799316406,35.12558364868164,35.19137954711914,0.025421588992394772,0.023504399737718673
873,873,873,873,2022-07-25,36.300514221191406,35.219573974609375,34.99399185180664,0.030691462859866236,0.0373356196377268
874,874,874,874,2022-07-26,36.74228286743164,35.14438247680664,34.900001525878906,0.04546673687265734,0.052787428682106396
875,875,875,875,2022-07-27,36.967872619628906,35.623756408691406,35.17258071899414,0.03773089495440085,0.0510423706175549
876,876,876,876,2022-07-28,37.72922134399414,35.42636489868164,35.163185119628906,0.06500402883272383,0.07297507935175118
877,877,877,877,2022-07-29,38.63156127929688,35.54855728149414,34.956390380859375,0.08672655751933123,0.1051358809761398
878,878,878,878,2022-08-01,38.086402893066406,36.018531799316406,35.12558364868164,0.05741130996875454,0.08429238568668995
879,879,879,879,2022-08-02,37.29684829711914,36.300514221191406,35.219573974609375,0.027446830914205078,0.05898067716569555
880,880,880,880,2022-08-03,37.03366470336914,36.74228286743164,35.14438247680664,0.007930422749964139,0.05375773006708329
881,881,881,881,2022-08-04,36.78683853149414,36.967872619628906,35.623756408691406,-0.004897065351784469,0.032649058944243414
882,882,882,882,2022-08-05,36.42609024047852,37.72922134399414,35.42636489868164,-0.03453904048626899,0.028219811562830932
883,883,883,883,2022-08-08,36.331153869628906,38.63156127929688,35.54855728149414,-0.05954735800183131,0.0220148621486298
884,884,884,884,2022-08-09,36.97670364379883,38.086402893066406,36.018531799316406,-0.029136362716721598,0.026602190500741196
885,885,885,885,2022-08-10,37.52732467651367,37.29684829711914,36.300514221191406,0.006179513549200655,0.03379595252692269
886,886,886,886,2022-08-11,38.03996276855469,37.03366470336914,36.74228286743164,0.02717252189989172,0.03531843423570469
887,887,887,887,2022-08-12,38.7614631652832,36.78683853149414,36.967872619628906,0.053677475766191085,0.04851754830766075
888,888,888,888,2022-08-15,39.12220764160156,36.42609024047852,37.72922134399414,0.0740161072276424,0.03692062141720198
889,889,889,889,2022-08-16,38.94183349609375,36.331153869628906,38.63156127929688,0.0718578781129009,0.008031573317828666
890,890,890,890,2022-08-17,38.81841659545898,36.97670364379883,38.086402893066406,0.0498073860071897,0.019219817225790914
891,891,891,891,2022-08-18,39.10321807861328,37.52732467651367,37.29684829711914,0.041993225354693964,0.04843223660894869
892,892,892,892,2022-08-19,39.17916488647461,38.03996276855469,37.03366470336914,0.029947508751549945,0.05793377998884042
893,893,893,893,2022-08-22,38.39121627807617,38.7614631652832,36.78683853149414,-0.009551932692227205,0.04361281943835649
894,894,894,894,2022-08-23,38.42919158935547,39.12220764160156,36.42609024047852,-0.017714134605971377,0.05499084133523069
895,895,895,895,2022-08-24,38.54310989379883,38.94183349609375,36.331153869628906,-0.010238952984453542,0.060883175692886926
896,896,896,896,2022-08-25,38.85639190673828,38.81841659545898,36.97670364379883,0.0009782807906633106,0.050834392406817086
897,897,897,897,2022-08-26,38.15388488769531,39.10321807861328,37.52732467651367,-0.02427762311044135,0.016696106545899703
898,898,898,898,2022-08-29,38.14439010620117,39.17916488647461,38.03996276855469,-0.02641135366901759,0.002745200837388939
899,899,899,899,2022-08-30,37.71718597412109,38.39121627807617,38.7614631652832,-0.01755688850993764,-0.02694111898483298
900,900,900,900,2022-08-31,37.54630279541016,38.42919158935547,39.12220764160156,-0.022974430567773263,-0.04028159301817169
901,901,901,901,2022-09-01,38.13489532470703,38.54310989379883,38.94183349609375,-0.010591116550184632,-0.020721627590227887
902,902,902,902,2022-09-02,37.8880729675293,38.85639190673828,38.81841659545898,-0.024920454311175066,-0.023966552722259005
903,903,903,903,2022-09-06,37.70769882202149,38.15388488769531,39.10321807861328,-0.011694380978166552,-0.03568809231471004
904,904,904,904,2022-09-07,39.06524658203125,38.14439010620117,39.17916488647461,0.024141334368336764,-0.0029076246207250245
905,905,905,905,2022-09-08,38.95132446289063,37.71718597412109,38.39121627807617,0.032720852759702934,0.014589487885912966
906,906,906,906,2022-09-09,39.40700912475586,37.54630279541016,38.42919158935547,0.04955764458313472,0.025444655350783885
907,907,907,907,2022-09-12,39.64433670043945,38.13489532470703,38.54310989379883,0.03958163154454697,0.02857130132142771
908,908,908,908,2022-09-13,39.06524658203125,37.8880729675293,38.85639190673828,0.03106976740439693,0.005375040374161699
909,909,909,909,2022-09-14,39.340553283691406,37.70769882202149,38.15388488769531,0.043302946418897426,0.03110216428783108
910,910,910,910,2022-09-15,38.37223052978516,39.06524658203125,38.14439010620117,-0.01773996359630947,0.005973104379166649
911,911,911,911,2022-09-16,39.11271667480469,38.95132446289063,37.71718597412109,0.004143433224403248,0.03699986265256161
912,912,912,912,2022-09-19,39.73927688598633,39.40700912475586,37.54630279541016,0.008431691940349095,0.05840719131589811
913,913,913,913,2022-09-20,39.28359222412109,39.64433670043945,38.13489532470703,-0.00909952104998557,0.030121936605129074
914,914,914,914,2022-09-21,38.922847747802734,39.06524658203125,37.8880729675293,-0.003645153856369432,0.02731135946555674
915,915,915,915,2022-09-22,38.43868255615234,39.340553283691406,37.70769882202149,-0.022924708786770887,0.019385530195864087
916,916,916,916,2022-09-23,38.020973205566406,38.37223052978516,39.06524658203125,-0.009153945949170295,-0.026731518877578964
917,917,917,917,2022-09-26,36.80582427978516,39.11271667480469,38.95132446289063,-0.05898062295697193,-0.055081572005324486
918,918,918,918,2022-09-27,36.274192810058594,39.73927688598633,39.40700912475586,-0.08719544862049722,-0.07949896184151672
919,919,919,919,2022-09-28,36.71088790893555,39.28359222412109,39.64433670043945,-0.06549055647731306,-0.07399414483005817
920,920,920,920,2022-09-29,35.29637908935547,38.922847747802734,39.06524658203125,-0.09317069197877448,-0.09647622432797698
921,921,921,921,2022-09-30,35.12549591064453,38.43868255615234,39.340553283691406,-0.08619407391675837,-0.10714280865984216
922,922,922,922,2022-10-03,35.7425651550293,38.020973205566406,38.37223052978516,-0.059925032381957566,-0.06853042782370122
923,923,923,923,2022-10-04,36.97670364379883,36.80582427978516,39.11271667480469,0.004642726181451673,-0.054611727657920994
924,924,924,924,2022-10-05,35.856483459472656,36.274192810058594,39.73927688598633,-0.011515331375481663,-0.09770669551068001
925,925,925,925,2022-10-06,34.983097076416016,36.71088790893555,39.28359222412109,-0.047064806408536386,-0.1094730625236574
926,926,926,926,2022-10-07,34.271087646484375,35.29637908935547,38.922847747802734,-0.02904806298333007,-0.1195123268333047
927,927,927,927,2022-10-10,34.93562698364258,35.12549591064453,38.43868255615234,-0.005405444736921505,-0.09113360135047277
928,928,928,928,2022-10-11,34.85968399047852,35.7425651550293,38.020973205566406,-0.024701113664376884,-0.08314593101012624
929,929,929,929,2022-10-12,34.31856155395508,36.97670364379883,36.80582427978516,-0.07188694036791277,-0.06757796556661178
930,930,930,930,2022-10-13,35.239410400390625,35.856483459472656,36.274192810058594,-0.01720952529490205,-0.02852668328379815
931,931,931,931,2022-10-14,34.33754348754883,34.983097076416016,36.71088790893555,-0.018453300102534098,-0.06464960551414611
932,932,932,932,2022-10-17,35.0495491027832,34.271087646484375,35.29637908935547,0.022714816183509345,-0.006993068210974229
933,933,933,933,2022-10-18,35.41979217529297,34.93562698364258,35.12549591064453,0.013858780661846648,0.008378423051936368
934,934,934,934,2022-10-19,35.0495491027832,34.85968399047852,35.7425651550293,0.005446552882020894,-0.01938909670417377
935,935,935,935,2022-10-20,34.252105712890625,34.31856155395508,36.97670364379883,-0.0019364401669333953,-0.0736841757760398
936,936,936,936,2022-10-21,34.56538772583008,35.239410400390625,35.856483459472656,-0.019126956634696546,-0.03600731608557928
937,937,937,937,2022-10-24,35.01157760620117,34.33754348754883,34.983097076416016,0.019629654605221036,0.0008141225953477438
938,938,938,938,2022-10-25,35.676109313964844,35.0495491027832,34.271087646484375,0.01787641288463493,0.04099728850083917
939,939,939,939,2022-10-26,34.53690719604492,35.41979217529297,34.93562698364258,-0.024926317322208957,-0.011412985024838451
940,940,940,940,2022-10-27,35.362831115722656,35.0495491027832,34.85968399047852,0.008938260860952951,0.014433496453426287
941,941,941,941,2022-10-28,36.15077972412109,34.252105712890625,34.31856155395508,0.05543232953750654,0.053388547981110035
942,942,942,942,2022-10-31,35.79952621459961,34.56538772583008,35.239410400390625,0.03570445957553314,0.015894585290870067
943,943,943,943,2022-11-01,36.47355270385742,35.01157760620117,34.33754348754883,0.04175690436175339,0.06220623257697899
944,944,944,944,2022-11-02,36.05584716796875,35.676109313964844,35.0495491027832,0.010644037741392998,0.028710727839452943
945,945,945,945,2022-11-03,36.274192810058594,34.53690719604492,35.41979217529297,0.05030229267931152,0.02412212444774342
946,946,946,946,2022-11-04,36.35092544555664,35.362831115722656,35.0495491027832,0.02794160701105941,0.037129617244351376
947,947,947,947,2022-11-07,35.84259033203125,36.15077972412109,34.252105712890625,-0.008525110507760392,0.04643465229473631
948,948,948,948,2022-11-08,36.120731353759766,35.79952621459961,34.56538772583008,0.008972329332927353,0.04499714107842645
949,949,949,949,2022-11-09,35.66035079956055,36.47355270385742,35.01157760620117,-0.02229565929317523,0.018530247355790896
950,950,950,950,2022-11-10,37.39637756347656,36.05584716796875,35.676109313964844,0.037179278835492546,0.048219054224008406
951,951,951,951,2022-11-11,36.40847396850586,36.274192810058594,34.53690719604492,0.003701837257975571,0.05419034083848895
952,952,952,952,2022-11-14,35.679534912109375,36.35092544555664,35.362831115722656,-0.018469695756517024,0.008955838274099959
953,953,953,953,2022-11-15,36.5907096862793,35.84259033203125,36.15077972412109,0.020872357363621585,0.012169307702778909
954,954,954,954,2022-11-16,36.49479293823242,36.120731353759766,35.79952621459961,0.010355869619836033,0.01942111522552148
955,955,955,955,2022-11-17,36.11114501953125,35.66035079956055,36.47355270385742,0.012641328810939712,-0.009936177242417132
956,956,956,956,2022-11-18,36.90721893310547,37.39637756347656,36.05584716796875,-0.013080374684440899,0.023612585253385943
957,957,957,957,2022-11-21,37.03190994262695,36.40847396850586,36.274192810058594,0.017123375581749922,0.02088860078943644
958,958,958,958,2022-11-22,37.38678359985352,35.679534912109375,36.35092544555664,0.0478495219164059,0.028496060047997984
959,959,959,959,2022-11-23,37.895118713378906,36.5907096862793,35.84259033203125,0.0356486397307767,0.057265068242386086
960,960,960,960,2022-11-25,38.23081207275391,36.49479293823242,36.120731353759766,0.047568954219296744,0.0584174417269796
961,961,961,961,2022-11-28,38.01021194458008,36.11114501953125,35.66035079956055,0.052589496235073474,0.0658956261599224
962,962,962,962,2022-11-29,38.17326354980469,36.90721893310547,37.39637756347656,0.03430344125884788,0.02077436470977534
963,963,963,963,2022-11-30,39.55441284179688,37.03190994262695,36.40847396850586,0.0681170078204989,0.0864067765106642
