,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,EVRG,EVRG_6m,EVRG_12m,EVRG_6m_ret,EVRG_12m_ret
1188,1188,1188,1188,2023-10-24,48.31649017333984,49.78750991821289,48.16840362548828,-0.02954595936389537,0.0030743503356045476
1189,1189,1189,1189,2023-10-25,48.27700424194336,49.45183944702149,48.72126770019531,-0.023757158848191073,-0.0091184708285037
1190,1190,1190,1190,2023-10-26,48.52381896972656,48.58304977416992,49.06681060791016,-0.001219166040803965,-0.011066373205354862
1191,1191,1191,1191,2023-10-27,47.70439147949219,47.9018440246582,49.65916442871094,-0.004122023884182258,-0.03936379058542072
1192,1192,1192,1192,2023-10-30,47.86235046386719,47.753753662109375,48.6126708984375,0.002274099802210605,-0.015434667972428318
1193,1193,1193,1193,2023-10-31,48.51394271850586,47.70439147949219,49.31362533569336,0.01697016173787036,-0.016216260957165662
1194,1194,1194,1194,2023-11-01,49.17540740966797,48.31649017333984,49.78750991821289,0.017776896319386726,-0.012294298500777345
1195,1195,1195,1195,2023-11-02,50.389739990234375,48.27700424194336,49.45183944702149,0.043762776532340286,0.018965938450432596
1196,1196,1196,1196,2023-11-03,50.55757141113281,48.52381896972656,48.58304977416992,0.041912456286160804,0.04064219200196617
1197,1197,1197,1197,2023-11-06,50.2811393737793,47.70439147949219,47.9018440246582,0.05401489913973312,0.049670224551195075
1198,1198,1198,1198,2023-11-07,49.68878555297852,47.86235046386719,47.753753662109375,0.038160162871444525,0.04052104269249335
1199,1199,1199,1199,2023-11-08,48.948341369628906,48.51394271850586,47.70439147949219,0.008954099105974,0.026076213353889655
1200,1200,1200,1200,2023-11-09,48.7015266418457,49.17540740966797,48.31649017333984,-0.009636539741795791,0.007969048809723489
1201,1201,1201,1201,2023-11-10,48.78050231933594,50.389739990234375,48.27700424194336,-0.03193582009373952,0.010429356280461599
1202,1202,1202,1202,2023-11-13,47.43783187866211,50.55757141113281,48.52381896972656,-0.06170667311333178,-0.022380495066597894
1203,1203,1203,1203,2023-11-14,49.303749084472656,50.2811393737793,47.70439147949219,-0.019438507191353205,0.03352642294301189
1204,1204,1204,1204,2023-11-15,49.62954711914063,49.68878555297852,47.86235046386719,-0.0011921892068529338,0.03692247953028471
1205,1205,1205,1205,2023-11-16,49.68878555297852,48.948341369628906,48.51394271850586,0.01512705359632549,0.024216601839382346
1206,1206,1206,1206,2023-11-17,49.74801635742188,48.7015266418457,49.17540740966797,0.021487821588676903,0.011644213600177311
1207,1207,1207,1207,2023-11-20,49.82699966430664,48.78050231933594,50.389739990234375,0.021453189188580524,-0.011167756095522563
1208,1208,1208,1208,2023-11-21,50.20000076293945,47.43783187866211,50.55757141113281,0.058227131698229906,-0.007072543997131642
1209,1209,1209,1209,2023-11-22,50.83000183105469,49.303749084472656,50.2811393737793,0.030956119461972076,0.01091587151984097
1210,1210,1210,1210,2023-11-24,50.54999923706055,49.62954711914063,49.68878555297852,0.018546454105460075,0.017332154016197254
1211,1211,1211,1211,2023-11-27,50.720001220703125,49.68878555297852,48.948341369628906,0.020753489066966946,0.03619448180471929
1212,1212,1212,1212,2023-11-28,51.2599983215332,49.74801635742188,48.7015266418457,0.030392809097115947,0.05253370594525042
1213,1213,1213,1213,2023-11-29,50.63999938964844,49.82699966430664,48.78050231933594,0.016316449531762256,0.038119678599033646
1214,1214,1214,1214,2023-11-30,51.040000915527344,50.20000076293945,47.43783187866211,0.016733070514374004,0.07593452091315989
1215,1215,1215,1215,2023-12-01,51.7599983215332,50.83000183105469,49.303749084472656,0.01829621202001075,0.049818711206975896
1216,1216,1216,1216,2023-12-04,50.45000076293945,50.54999923706055,49.62954711914063,-0.0019782092112828886,0.016531556127829194
1217,1217,1217,1217,2023-12-05,51.209999084472656,50.720001220703125,49.68878555297852,0.009660840930136194,0.03061482615372446
1218,1218,1218,1218,2023-12-06,51.95000076293945,51.2599983215332,49.74801635742188,0.013460836207565663,0.04426275792982559
1219,1219,1219,1219,2023-12-07,51.70000076293945,50.63999938964844,49.82699966430664,0.020932096881258966,0.037590083915378214
1220,1220,1220,1220,2023-12-08,51.560001373291016,51.040000915527344,50.20000076293945,0.010188096560270088,0.02709164521279428
1221,1221,1221,1221,2023-12-11,51.77999877929688,51.7599983215332,50.83000183105469,0.0003864076200204014,0.018689689435773094
1222,1222,1222,1222,2023-12-12,51.34999847412109,50.45000076293945,50.54999923706055,0.01783939935721013,0.015825900081795075
1223,1223,1223,1223,2023-12-13,53.33000183105469,51.209999084472656,50.720001220703125,0.041398218794829855,0.051459001331533916
1224,1224,1224,1224,2023-12-14,53.369998931884766,51.95000076293945,51.2599983215332,0.0273339393280303,0.04116271321579812
1225,1225,1225,1225,2023-12-15,51.7599983215332,51.70000076293945,50.63999938964844,0.0011604943463900952,0.022116882807737825
1226,1226,1226,1226,2023-12-18,51.459999084472656,51.560001373291016,51.040000915527344,-0.0019395323148723165,0.008228804102892173
1227,1227,1227,1227,2023-12-19,51.84999847412109,51.77999877929688,51.7599983215332,0.001351867448328159,0.0017387974402318651
1228,1228,1228,1228,2023-12-20,51.04999923706055,51.34999847412109,50.45000076293945,-0.005842244322786683,0.011892932904806752
1229,1229,1229,1229,2023-12-21,51.06999969482422,53.33000183105469,51.209999084472656,-0.042377687204849135,-0.0027338291769446466
1230,1230,1230,1230,2023-12-22,51.380001068115234,53.369998931884766,51.95000076293945,-0.03728682599955324,-0.010972082511129577
1231,1231,1231,1231,2023-12-26,51.790000915527344,51.7599983215332,51.70000076293945,0.0005796482798892111,0.001740815304830834
1232,1232,1232,1232,2023-12-27,51.84999847412109,51.459999084472656,51.560001373291016,0.007578690178525527,0.005624458749147632
1233,1233,1233,1233,2023-12-28,52.2400016784668,51.84999847412109,51.77999877929688,0.007521759225130209,0.008883795094908997
1234,1234,1234,1234,2023-12-29,52.20000076293945,51.04999923706055,51.34999847412109,0.02252696460461534,0.01655311225075784
1235,1235,1235,1235,2024-01-02,53.43000030517578,51.06999969482422,53.33000183105469,0.04621109505490639,0.0018750885184268817
1236,1236,1236,1236,2024-01-03,53.869998931884766,51.380001068115234,53.369998931884766,0.04846239416127118,0.009368559303104762
1237,1237,1237,1237,2024-01-04,53.61000061035156,51.790000915527344,51.7599983215332,0.03514191277564849,0.03574193100483014
1238,1238,1238,1238,2024-01-05,53.70000076293945,51.84999847412109,51.459999084472656,0.0356798909018623,0.04352898791913673
1239,1239,1239,1239,2024-01-08,53.91999816894531,52.2400016784668,51.84999847412109,0.03215919671708223,0.03992284967679183
1240,1240,1240,1240,2024-01-09,54.209999084472656,52.20000076293945,51.04999923706055,0.038505714409112546,0.061900095879297456
1241,1241,1241,1241,2024-01-10,54.08000183105469,53.43000030517578,51.06999969482422,0.012165478610636216,0.058938753754007145
1242,1242,1242,1242,2024-01-11,53.34999847412109,53.869998931884766,51.380001068115234,-0.009652876704549174,0.03834171594107594
1243,1243,1243,1243,2024-01-12,53.84999847412109,53.61000061035156,51.790000915527344,0.004476736822181415,0.039775970692754514
1244,1244,1244,1244,2024-01-16,52.86000061035156,53.70000076293945,51.84999847412109,-0.015642460719807127,0.019479308890135716
1245,1245,1245,1245,2024-01-17,51.790000915527344,53.91999816894531,52.2400016784668,-0.039502917762425316,-0.008614103148563701
1246,1246,1246,1246,2024-01-18,50.88999938964844,54.209999084472656,52.20000076293945,-0.06124330844667303,-0.02509581138207717
1247,1247,1247,1247,2024-01-19,50.43999862670898,54.08000183105469,53.43000030517578,-0.0673077492807238,-0.055961101654292134
1248,1248,1248,1248,2024-01-22,49.86000061035156,53.34999847412109,53.869998931884766,-0.06541701899883734,-0.07443843328461164
1249,1249,1249,1249,2024-01-23,50.040000915527344,53.84999847412109,53.61000061035156,-0.07075204580413741,-0.06659204727065204
1250,1250,1250,1250,2024-01-24,49.34999847412109,52.86000061035156,53.70000076293945,-0.06640185576432078,-0.08100562806361222
1251,1251,1251,1251,2024-01-25,50.08000183105469,51.790000915527344,53.91999816894531,-0.03301793887321547,-0.07121655171164731
1252,1252,1252,1252,2024-01-26,49.7599983215332,50.88999938964844,54.209999084472656,-0.022204776609706323,-0.08208819107348153
1253,1253,1253,1253,2024-01-29,50.59999847412109,50.43999862670898,54.08000183105469,0.0031720827075396585,-0.06434917232076087
1254,1254,1254,1254,2024-01-30,50.68999862670898,49.86000061035156,53.34999847412109,0.016646570521402948,-0.04985941749749845
1255,1255,1255,1255,2024-01-31,50.77000045776367,50.040000915527344,53.84999847412109,0.014588319921669202,-0.05719587936177162
1256,1256,1256,1256,2024-02-01,51.75,49.34999847412109,52.86000061035156,0.048632251268203364,-0.020998876230322816
1257,1257,1257,1257,2024-02-02,50.70000076293945,50.08000183105469,51.790000915527344,0.012380169912459937,-0.021046536654165116
1258,1258,1258,1258,2024-02-05,49.96500015258789,49.7599983215332,50.88999938964844,0.004119811856303279,-0.018176444255346147
