,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BDX,BDX_6m,BDX_12m,BDX_6m_ret,BDX_12m_ret
966,966,966,966,2022-12-05,241.65216064453125,233.65301513671875,217.9688415527344,0.034235147802958554,0.10865460825999307
967,967,967,967,2022-12-06,239.86582946777344,232.9463348388672,215.83901977539065,0.029704243398775088,0.11131819314869884
968,968,968,968,2022-12-07,241.9171295166016,236.5582275390625,221.4138641357422,0.022653627537237986,0.0926015426400284
969,969,969,969,2022-12-08,244.28143310546875,244.7241973876953,230.34539794921875,-0.0018092378561369582,0.06050060161966986
970,970,970,970,2022-12-09,243.9169464111328,246.1866149902344,231.2483673095703,-0.00921930129788584,0.05478343155004062
971,971,971,971,2022-12-12,250.2808532714844,247.7079315185547,232.9463348388672,0.010386917113055727,0.07441421409187576
972,972,972,972,2022-12-13,250.2709808349609,241.65216064453125,233.65301513671875,0.03566622440884304,0.071122410676012
973,973,973,973,2022-12-14,250.2611389160156,239.86582946777344,232.9463348388672,0.04333801722115993,0.07432958363189246
974,974,974,974,2022-12-15,246.7836456298828,241.9171295166016,236.5582275390625,0.0201164593966765,0.043225797712454606
975,975,975,975,2022-12-16,245.7985382080078,244.28143310546875,244.7241973876953,0.006210480605310931,0.004390006512557942
976,976,976,976,2022-12-19,244.7641448974609,243.9169464111328,246.1866149902344,0.003473307200640763,-0.005778015562827865
977,977,977,977,2022-12-20,245.5325622558593,250.2808532714844,247.7079315185547,-0.0189718508370057,-0.008781992766075164
978,978,978,978,2022-12-21,249.5912628173828,250.2709808349609,241.65216064453125,-0.0027159282123336848,0.03285342929141
979,979,979,979,2022-12-22,249.81784057617188,250.2611389160156,239.86582946777344,-0.0017713430929141571,0.04148990763078042
980,980,980,980,2022-12-23,250.68475341796875,246.7836456298828,241.9171295166016,0.015807805165244604,0.036242261632678074
981,981,981,981,2022-12-27,251.50241088867188,245.7985382080078,244.28143310546875,0.023205478446894245,0.029560076226036625
982,982,982,982,2022-12-28,249.3548126220703,244.7641448974609,243.9169464111328,0.018755474689859275,0.022293925415791893
983,983,983,983,2022-12-29,253.07858276367188,245.5325622558593,250.2808532714844,0.030733278056819247,0.011178360052787273
984,984,984,984,2022-12-30,250.5172882080078,249.5912628173828,250.2709808349609,0.0037101674961377284,0.0009841627352287219
985,985,985,985,2023-01-03,252.36929321289065,249.81784057617188,250.2611389160156,0.010213252307498033,0.008423818040652842
986,986,986,986,2023-01-04,254.2508850097656,250.68475341796875,246.7836456298828,0.014225562357400356,0.0302582424407567
987,987,987,987,2023-01-05,251.51223754882807,251.50241088867188,245.7985382080078,3.907183283646809e-05,0.023245456960305555
988,988,988,988,2023-01-06,255.48228454589844,249.3548126220703,244.7641448974609,0.024573305240814136,0.043789663935163814
989,989,989,989,2023-01-09,248.69479370117188,253.07858276367188,245.5325622558593,-0.017321849263687517,0.0128790715832523
990,990,990,990,2023-01-10,251.57135009765625,250.5172882080078,249.5912628173828,0.004207541512158075,0.007933319692052576
991,991,991,991,2023-01-11,252.33973693847656,252.36929321289065,249.81784057617188,-0.00011711517688151041,0.010094941003766067
992,992,992,992,2023-01-12,250.8128204345703,254.2508850097656,250.68475341796875,-0.01352233080747478,0.0005108687898063291
993,993,993,993,2023-01-13,252.0442352294922,251.51223754882807,251.50241088867188,0.0021151960073546583,0.0021543504847758577
994,994,994,994,2023-01-17,252.1919860839844,255.48228454589844,249.3548126220703,-0.012878773445142433,0.01137805776467693
995,995,995,995,2023-01-18,249.79815673828125,248.69479370117188,253.07858276367188,0.004436614939495431,-0.012962084699414955
996,996,996,996,2023-01-19,250.1823272705078,251.57135009765625,250.5172882080078,-0.0055213871794591585,-0.0013370771330635245
997,997,997,997,2023-01-20,250.03456115722656,252.33973693847656,252.36929321289065,-0.009135207198111783,-0.009251252503586382
998,998,998,998,2023-01-23,245.8674774169922,250.8128204345703,254.2508850097656,-0.019717265684463747,-0.03297297310273439
999,999,999,999,2023-01-24,242.094467163086,252.0442352294922,251.51223754882807,-0.03947627708027801,-0.03744458113658877
1000,1000,1000,1000,2023-01-25,243.1091461181641,252.1919860839844,255.48228454589844,-0.03601557728640736,-0.04843051427118217
1001,1001,1001,1001,2023-01-26,245.4340209960937,249.79815673828125,248.69479370117188,-0.017470648299298563,-0.013111543899050337
1002,1002,1002,1002,2023-01-27,248.07418823242188,250.1823272705078,251.57135009765625,-0.008426410694495345,-0.013901272397977116
1003,1003,1003,1003,2023-01-30,246.4093170166016,250.03456115722656,252.33973693847656,-0.014498972157474421,-0.023501728240768016
1004,1004,1004,1004,2023-01-31,248.4682159423828,245.8674774169922,250.8128204345703,0.010577806193454942,-0.009348024906083885
1005,1005,1005,1005,2023-02-01,250.38919067382807,242.094467163086,252.0442352294922,0.034262342332484375,-0.00656648446713004
1006,1006,1006,1006,2023-02-02,244.7740020751953,243.1091461181641,252.1919860839844,0.006848183145779396,-0.029414035409986328
1007,1007,1007,1007,2023-02-03,242.18310546875,245.4340209960937,249.79815673828125,-0.013245578237889966,-0.030484817698273492
1008,1008,1008,1008,2023-02-06,246.43885803222656,248.07418823242188,250.1823272705078,-0.006592101386473814,-0.014962964327347006
1009,1009,1009,1009,2023-02-07,249.4237823486328,246.4093170166016,250.03456115722656,0.01223356879735249,-0.002442777533501417
1010,1010,1010,1010,2023-02-08,246.50782775878903,248.4682159423828,245.8674774169922,-0.007889895197091823,0.002604453214081648
1011,1011,1011,1011,2023-02-09,241.58218383789065,250.38919067382807,242.094467163086,-0.03517327090772837,-0.002116047224037687
1012,1012,1012,1012,2023-02-10,244.1435089111328,244.7740020751953,243.1091461181641,-0.002575817524398727,0.004254725951223337
1013,1013,1013,1013,2023-02-13,243.57215881347656,242.18310546875,245.4340209960937,0.005735550141030776,-0.007585998774989555
1014,1014,1014,1014,2023-02-14,239.78927612304688,246.43885803222656,248.07418823242188,-0.02698268431478501,-0.033396913110576576
1015,1015,1015,1015,2023-02-15,239.9272003173828,249.4237823486328,246.4093170166016,-0.03807408396195411,-0.026306297090146313
1016,1016,1016,1016,2023-02-16,238.3411407470703,246.50782775878903,248.4682159423828,-0.03312952406407932,-0.04075803078837603
1017,1017,1017,1017,2023-02-17,240.8827667236328,241.58218383789065,250.38919067382807,-0.0028951518822561972,-0.03796659082851106
1018,1018,1018,1018,2023-02-21,235.9374237060547,244.1435089111328,244.7740020751953,-0.0336117279614635,-0.03610096780795369
1019,1019,1019,1019,2023-02-22,236.8240203857422,243.57215881347656,242.18310546875,-0.027704884091050763,-0.022128236701875692
1020,1020,1020,1020,2023-02-23,236.1541442871093,239.78927612304688,246.43885803222656,-0.015159693105175509,-0.04173332820659459
1021,1021,1021,1021,2023-02-24,234.38092041015625,239.9272003173828,249.4237823486328,-0.023116511591390165,-0.06031045555010617
1022,1022,1022,1022,2023-02-27,233.3662567138672,238.3411407470703,246.50782775878903,-0.020872955535958027,-0.05331096851732042
1023,1023,1023,1023,2023-02-28,231.06106567382807,240.8827667236328,241.58218383789065,-0.04077378047169844,-0.04355088606667534
1024,1024,1024,1024,2023-03-01,228.70660400390625,235.9374237060547,244.1435089111328,-0.030647192753774588,-0.06322881560961557
1025,1025,1025,1025,2023-03-02,230.4798583984375,236.8240203857422,243.57215881347656,-0.026788507250958826,-0.05375121885364953
1026,1026,1026,1026,2023-03-03,233.6913299560547,236.1541442871093,239.78927612304688,-0.010428842307592001,-0.025430437363942238
1027,1027,1027,1027,2023-03-06,232.70620727539065,234.38092041015625,239.9272003173828,-0.0071452622160324,-0.03009660027058214
1028,1028,1028,1028,2023-03-07,232.6175537109375,233.3662567138672,238.3411407470703,-0.0032082744672365937,-0.024014263832892957
1029,1029,1029,1029,2023-03-08,231.7309417724609,231.06106567382807,240.8827667236328,0.002899130135487482,-0.03799285883191417
1030,1030,1030,1030,2023-03-09,229.66403198242188,228.70660400390625,235.9374237060547,0.0041862716762619545,-0.02658921855249463
1031,1031,1031,1031,2023-03-10,227.17189025878903,230.4798583984375,236.8240203857422,-0.014352525911092373,-0.04075655041761239
1032,1032,1032,1032,2023-03-13,228.83331298828125,233.6913299560547,236.1541442871093,-0.020788178015363146,-0.031000223692570827
1033,1033,1033,1033,2023-03-14,230.3167419433593,232.70620727539065,234.38092041015625,-0.010268163277671438,-0.017340056774607926
1034,1034,1034,1034,2023-03-15,231.88917541503903,232.6175537109375,233.3662567138672,-0.0031312267035684682,-0.006329455336120948
1035,1035,1035,1035,2023-03-16,235.3702850341797,231.7309417724609,231.06106567382807,0.01570503806648449,0.018649699151109367
1036,1036,1036,1036,2023-03-17,232.97702026367188,229.66403198242188,228.70660400390625,0.014425368450831533,0.01867202863845896
1037,1037,1037,1037,2023-03-20,235.85487365722656,227.17189025878903,230.4798583984375,0.03822208543735783,0.02332097605465
1038,1038,1038,1038,2023-03-21,237.59542846679688,228.83331298828125,233.6913299560547,0.03829038422812303,0.016706218889148916
1039,1039,1039,1039,2023-03-22,236.2801208496093,230.3167419433593,232.70620727539065,0.025892077388436352,0.015358050032542314
1040,1040,1040,1040,2023-03-23,233.7681884765625,231.88917541503903,232.6175537109375,0.008103065001461962,0.00494646576438007
1041,1041,1041,1041,2023-03-24,237.8426818847656,235.3702850341797,231.7309417724609,0.010504286257829287,0.02637429453985418
1042,1042,1042,1042,2023-03-27,239.50408935546875,232.97702026367188,229.66403198242188,0.02801593515278822,0.04284544379069333
1043,1043,1043,1043,2023-03-28,238.56460571289065,235.85487365722656,227.17189025878903,0.011488980548276517,0.050150198781738764
1044,1044,1044,1044,2023-03-29,240.2458038330078,237.59542846679688,228.83331298828125,0.011154993104512956,0.049872506304669884
1045,1045,1045,1045,2023-03-30,242.4610595703125,236.2801208496093,230.3167419433593,0.02615936837376731,0.05272876615256994
1046,1046,1046,1046,2023-03-31,244.80487060546875,233.7681884765625,231.88917541503903,0.04721207877269751,0.05569770631730875
1047,1047,1047,1047,2023-04-03,244.2213897705078,237.8426818847656,235.3702850341797,0.026819021023454015,0.03760502195526838
1048,1048,1048,1048,2023-04-04,245.5070343017578,239.50408935546875,232.97702026367188,0.025064060335853178,0.05378218857767636
1049,1049,1049,1049,2023-04-05,248.8892364501953,238.56460571289065,235.85487365722656,0.043278133009094555,0.05526433518567808
1050,1050,1050,1050,2023-04-06,251.87586975097656,240.2458038330078,237.59542846679688,0.04840902830524629,0.060104023786700544
1051,1051,1051,1051,2023-04-10,250.7286834716797,242.4610595703125,236.2801208496093,0.03409876998813344,0.06115014064711266
1052,1052,1052,1052,2023-04-11,250.1847686767578,244.80487060546875,233.7681884765625,0.021976270561868905,0.07022589475146335
1053,1053,1053,1053,2023-04-12,251.045166015625,244.2213897705078,237.8426818847656,0.027940944286368286,0.05550931408205351
1054,1054,1054,1054,2023-04-13,253.46807861328125,245.5070343017578,239.50408935546875,0.032426949941231964,0.05830376130691994
1055,1055,1055,1055,2023-04-14,252.6769256591797,248.8892364501953,238.56460571289065,0.015218372891518506,0.059155128666793955
1056,1056,1056,1056,2023-04-17,253.44830322265625,251.87586975097656,240.2458038330078,0.006242890489010833,0.05495413105664615
1057,1057,1057,1057,2023-04-18,250.7880401611328,250.7286834716797,242.4610595703125,0.00023673673323387767,0.03434357915278152
1058,1058,1058,1058,2023-04-19,255.98989868164065,250.1847686767578,244.80487060546875,0.0232033709949111,0.04568956511571165
1059,1059,1059,1059,2023-04-20,259.01611328125,251.045166015625,244.2213897705078,0.031751048594693465,0.060579147160879865
1060,1060,1060,1060,2023-04-21,258.3238220214844,253.46807861328125,245.5070343017578,0.019157218671356224,0.052205378783457546
1061,1061,1061,1061,2023-04-24,259.1248779296875,252.6769256591797,248.8892364501953,0.025518563888200285,0.04112528780062541
1062,1062,1062,1062,2023-04-25,258.04693603515625,253.44830322265625,251.87586975097656,0.018144263559973783,0.02450042669939312
1063,1063,1063,1063,2023-04-26,255.6536560058593,250.7880401611328,250.7286834716797,0.019401307341451624,0.019642637076806135
1064,1064,1064,1064,2023-04-27,260.3907470703125,255.98989868164065,250.1847686767578,0.017191492364880157,0.04079376393508971
1065,1065,1065,1065,2023-04-28,261.3895874023437,259.01611328125,251.045166015625,0.009163422657479492,0.041205419530264464
1066,1066,1066,1066,2023-05-01,262.388427734375,258.3238220214844,253.46807861328125,0.01573453691217286,0.035193185547848005
1067,1067,1067,1067,2023-05-02,260.8753356933594,259.1248779296875,252.6769256591797,0.006755267103866647,0.03244621570723871
1068,1068,1068,1068,2023-05-03,260.69732666015625,258.04693603515625,253.44830322265625,0.010270963359312768,0.028601585985492672
1069,1069,1069,1069,2023-05-04,249.6705322265625,255.6536560058593,250.7880401611328,-0.023403239651537233,-0.0044559857553506665
1070,1070,1070,1070,2023-05-05,250.8572540283203,260.3907470703125,255.98989868164065,-0.03661225734498885,-0.020050184322716214
1071,1071,1071,1071,2023-05-08,248.7211151123047,261.3895874023437,259.01611328125,-0.0484658643671948,-0.039746554909371956
1072,1072,1072,1072,2023-05-09,246.8915557861328,262.388427734375,258.3238220214844,-0.059060805699595154,-0.0442555632147652
1073,1073,1073,1073,2023-05-10,248.276107788086,260.8753356933594,259.1248779296875,-0.04829597198902269,-0.04186695707598276
1074,1074,1074,1074,2023-05-11,248.6222381591797,260.69732666015625,258.04693603515625,-0.04631842088936178,-0.03652319233386492
1075,1075,1075,1075,2023-05-12,249.719970703125,249.6705322265625,255.6536560058593,0.00019801486431592075,-0.023209858976545594
1076,1076,1076,1076,2023-05-15,248.30577087402344,250.8572540283203,260.3907470703125,-0.010171055902608361,-0.046410927931420654
1077,1077,1077,1077,2023-05-16,247.6035919189453,248.7211151123047,261.3895874023437,-0.004493077288009073,-0.052741180780771835
1078,1078,1078,1078,2023-05-17,248.5035552978516,246.8915557861328,262.388427734375,0.006529180419257319,-0.05291724393645725
1079,1079,1079,1079,2023-05-18,248.7903594970703,248.276107788086,260.8753356933594,0.002071289555671818,-0.046324717375712754
1080,1080,1080,1080,2023-05-19,249.096923828125,248.6222381591797,260.69732666015625,0.0019092647241047978,-0.04449759029233724
1081,1081,1081,1081,2023-05-22,248.2661895751953,249.719970703125,249.6705322265625,-0.005821645436832057,-0.005624783344847506
1082,1082,1082,1082,2023-05-23,243.756576538086,248.30577087402344,250.8572540283203,-0.018320936802735277,-0.0283056494329349
1083,1083,1083,1083,2023-05-24,242.5401763916016,247.6035919189453,248.7211151123047,-0.020449685273553175,-0.02485088054511264
1084,1084,1084,1084,2023-05-25,239.0986328125,248.5035552978516,246.8915557861328,-0.037846229097523554,-0.03156415353623254
1085,1085,1085,1085,2023-05-26,238.455810546875,248.7903594970703,248.276107788086,-0.0415391857268369,-0.03955393585271216
1086,1086,1086,1086,2023-05-30,235.7559814453125,249.096923828125,248.6222381591797,-0.05355723458077566,-0.0517502247953765
1087,1087,1087,1087,2023-05-31,239.0887451171875,248.2661895751953,249.719970703125,-0.036966146996138316,-0.04257258863199309
1088,1088,1088,1088,2023-06-01,245.3685913085937,243.756576538086,248.30577087402344,0.006613215501309,-0.011828881604688535
1089,1089,1089,1089,2023-06-02,249.00791931152344,242.5401763916016,247.6035919189453,0.026666686798640482,0.005671676172766649
1090,1090,1090,1090,2023-06-05,251.18362426757807,239.0986328125,248.5035552978516,0.0505439588379204,0.010784831494721203
1091,1091,1091,1091,2023-06-06,247.692611694336,238.455810546875,248.7903594970703,0.03873590300138763,-0.0044123405945206695
1092,1092,1092,1092,2023-06-07,249.44305419921875,235.7559814453125,249.096923828125,0.058056099658626126,0.0013895409295883177
1093,1093,1093,1093,2023-06-08,247.6366577148437,239.0887451171875,248.2661895751953,0.03575204927972031,-0.002535713225505276
1094,1094,1094,1094,2023-06-09,249.6217041015625,245.3685913085937,243.756576538086,0.017333566493927366,0.02406141260586714
1095,1095,1095,1095,2023-06-12,248.83761596679688,249.00791931152344,242.5401763916016,-0.0006839274236636328,0.025964521296577114
1096,1096,1096,1096,2023-06-13,249.6217041015625,251.18362426757807,239.0986328125,-0.006218240422997123,0.04401142392693913
1097,1097,1097,1097,2023-06-14,251.43804931640625,247.692611694336,238.455810546875,0.01512131345561607,0.05444295418827405
1098,1098,1098,1098,2023-06-15,254.2469024658203,249.44305419921875,235.7559814453125,0.01925829637559251,0.07843245760785544
1099,1099,1099,1099,2023-06-16,256.6984558105469,247.6366577148437,239.0887451171875,0.036593120660423084,0.07365344899329362
1100,1100,1100,1100,2023-06-20,254.5545959472656,249.6217041015625,245.3685913085937,0.019761470115179147,0.03743757336536557
1101,1101,1101,1101,2023-06-21,255.38833618164065,248.83761596679688,249.00791931152344,0.02632528120554678,0.025623349200130985
1102,1102,1102,1102,2023-06-22,256.1426696777344,249.6217041015625,251.18362426757807,0.02612339179256118,0.01974270983873372
1103,1103,1103,1103,2023-06-23,254.6339874267578,251.43804931640625,247.692611694336,0.012710638342289471,0.028024153344500258
1104,1104,1104,1104,2023-06-26,254.57443237304688,254.2469024658203,249.44305419921875,0.0012882355853700567,0.020571341183667213
1105,1105,1105,1105,2023-06-27,256.3212890625,256.6984558105469,247.6366577148437,-0.0014692988582886146,0.03507005557172693
1106,1106,1106,1106,2023-06-28,257.0855407714844,254.5545959472656,249.6217041015625,0.009942640457150098,0.029900591764589146
1107,1107,1107,1107,2023-06-29,258.5743408203125,255.38833618164065,248.83761596679688,0.01247513761319885,0.03912883032449099
1108,1108,1108,1108,2023-06-30,262.0382995605469,256.1426696777344,249.6217041015625,0.023016976789654198,0.04974165008477183
1109,1109,1109,1109,2023-07-03,259.9638977050781,254.6339874267578,251.43804931640625,0.02093165304515132,0.03390834605920379
1110,1110,1110,1110,2023-07-05,258.3559875488281,254.57443237304688,254.2469024658203,0.014854418570360739,0.01616179014633312
1111,1111,1111,1111,2023-07-06,256.9366760253906,256.3212890625,256.6984558105469,0.002400842181862428,0.0009280157688971169
1112,1112,1112,1112,2023-07-07,255.0012359619141,257.0855407714844,254.5545959472656,-0.00810743693836502,0.001754594188277947
1113,1113,1113,1113,2023-07-10,255.636459350586,258.5743408203125,255.38833618164065,-0.011361844568205215,0.000971552470465431
1114,1114,1114,1114,2023-07-11,257.3932189941406,262.0382995605469,256.1426696777344,-0.017726723819366574,0.004882237379580712
1115,1115,1115,1115,2023-07-12,256.728271484375,259.9638977050781,254.6339874267578,-0.01244644448427934,0.008224683903281349
1116,1116,1116,1116,2023-07-13,258.00860595703125,258.3559875488281,254.57443237304688,-0.001344585024301903,0.013489860517304608
1117,1117,1117,1117,2023-07-14,257.45281982421875,256.9366760253906,256.3212890625,0.0020088366005681646,0.004414501682077798
1118,1118,1118,1118,2023-07-17,254.7233428955078,255.0012359619141,257.0855407714844,-0.0010897714489814803,-0.009188373134046635
1119,1119,1119,1119,2023-07-18,254.4057159423828,255.636459350586,258.5743408203125,-0.004814428314841135,-0.01612157209684828
1120,1120,1120,1120,2023-07-19,252.99630737304688,257.3932189941406,262.0382995605469,-0.017082468754523905,-0.034506376368126146
1121,1121,1121,1121,2023-07-20,261.4427490234375,256.728271484375,259.9638977050781,0.018363686678541047,0.0056886795874906415
1122,1122,1122,1122,2023-07-21,262.862060546875,258.00860595703125,258.3559875488281,0.01881121202078062,0.017441333722506558
1123,1123,1123,1123,2023-07-24,277.87908935546875,257.45281982421875,256.9366760253906,0.07933985553235146,0.08150807293859663
1124,1124,1124,1124,2023-07-25,281.19415283203125,254.7233428955078,255.0012359619141,0.10391984352758055,0.10271682320014008
1125,1125,1125,1125,2023-07-26,280.6879577636719,254.4057159423828,255.636459350586,0.10330837781664237,0.09799657872248058
1126,1126,1126,1126,2023-07-27,281.4720764160156,252.99630737304688,257.3932189941406,0.1125540895779984,0.09354891910506447
1127,1127,1127,1127,2023-07-28,278.2264709472656,261.4427490234375,256.728271484375,0.06419654775862038,0.08373911972604486
1128,1128,1128,1128,2023-07-31,276.5391540527344,262.862060546875,258.00860595703125,0.052031447510548556,0.07182143412219832
1129,1129,1129,1129,2023-08-01,276.45977783203125,277.87908935546875,257.45281982421875,-0.005107658610547294,0.07382695602553468
1130,1130,1130,1130,2023-08-02,274.17694091796875,281.19415283203125,254.7233428955078,-0.02495504207107102,0.07637147738925987
1131,1131,1131,1131,2023-08-03,266.6932678222656,280.6879577636719,254.4057159423828,-0.04985853348646052,0.04829904011537889
1132,1132,1132,1132,2023-08-04,268.7676696777344,281.4720764160156,252.99630737304688,-0.04513558467343004,0.062338310264079766
1133,1133,1133,1133,2023-08-07,273.1645812988281,278.2264709472656,261.4427490234375,-0.018193414994639112,0.04483517832938566
1134,1134,1134,1134,2023-08-08,279.0006408691406,276.5391540527344,262.862060546875,0.008901042692626593,0.06139562433882584
1135,1135,1135,1135,2023-08-09,279.42742919921875,276.45977783203125,277.87908935546875,0.010734477870377734,0.0055719912115062
1136,1136,1136,1136,2023-08-10,275.1595764160156,274.17694091796875,281.19415283203125,0.0035839465374327695,-0.0214605330702603
1137,1137,1137,1137,2023-08-11,280.2016296386719,266.6932678222656,280.6879577636719,0.050651304124439855,-0.001732629104841954
1138,1138,1138,1138,2023-08-14,280.5390625,268.7676696777344,281.4720764160156,0.043797651839524,-0.0033147654570062635
1139,1139,1139,1139,2023-08-15,277.5714111328125,273.1645812988281,278.2264709472656,0.016132508149596214,-0.002354412260712868
1140,1140,1140,1140,2023-08-16,274.6831359863281,279.0006408691406,276.5391540527344,-0.015474892349216951,-0.006711592334054495
1141,1141,1141,1141,2023-08-17,273.482177734375,279.42742919921875,276.45977783203125,-0.02127654927034761,-0.010770464047270334
1142,1142,1142,1142,2023-08-18,271.64599609375,275.1595764160156,274.17694091796875,-0.012769246006373525,-0.009231063763950886
1143,1143,1143,1143,2023-08-21,273.56158447265625,280.2016296386719,266.6932678222656,-0.023697382397733224,0.02575361840392576
1144,1144,1144,1144,2023-08-22,273.6409912109375,280.5390625,268.7676696777344,-0.024588630287671664,0.01813209728330234
1145,1145,1145,1145,2023-08-23,275.0106811523437,277.5714111328125,273.1645812988281,-0.009225481723849294,0.006758196266652972
1146,1146,1146,1146,2023-08-24,274.9312744140625,274.6831359863281,279.0006408691406,0.0009033624392096318,-0.014585509346506376
1147,1147,1147,1147,2023-08-25,277.9187927246094,273.482177734375,279.42742919921875,0.016222684150714706,-0.005399027858262961
1148,1148,1148,1148,2023-08-28,279.4472961425781,271.64599609375,275.1595764160156,0.028718627040376976,0.01558266582035972
1149,1149,1149,1149,2023-08-29,279.3678894042969,273.56158447265625,280.2016296386719,0.021224854881702226,-0.0029755010184991937
1150,1150,1150,1150,2023-08-30,278.20660400390625,273.6409912109375,280.5390625,0.016684681533876367,-0.0083142022194993
1151,1151,1151,1151,2023-08-31,277.3630065917969,275.0106811523437,277.5714111328125,0.008553578463194711,-0.0007508141424402703
1152,1152,1152,1152,2023-09-01,276.3803405761719,274.9312744140625,274.6831359863281,0.005270648692832891,0.006178772438101943
1153,1153,1153,1153,2023-09-05,270.842041015625,277.9187927246094,273.482177734375,-0.025463379570724975,-0.009653779784196015
1154,1154,1154,1154,2023-09-06,264.6486511230469,279.4472961425781,271.64599609375,-0.052956837385110256,-0.02575905800683409
1155,1155,1155,1155,2023-09-07,265.9732360839844,279.3678894042969,273.56158447265625,-0.047946288132377224,-0.027739086258401047
1156,1156,1156,1156,2023-09-08,265.6744689941406,278.20660400390625,273.6409912109375,-0.04504614494913162,-0.02911304399806036
1157,1157,1157,1157,2023-09-11,266.0927429199219,277.3630065917969,275.0106811523437,-0.04063362237943202,-0.03242760679350365
1158,1158,1158,1158,2023-09-12,262.6269226074219,276.3803405761719,274.9312744140625,-0.04976264932620811,-0.044754282075998186
1159,1159,1159,1159,2023-09-13,263.9315795898437,270.842041015625,277.9187927246094,-0.025514729544452996,-0.05032841787214315
1160,1160,1160,1160,2023-09-14,263.54315185546875,264.6486511230469,279.4472961425781,-0.004177233713026252,-0.056912858011676226
1161,1161,1161,1161,2023-09-15,262.6667175292969,265.9732360839844,279.3678894042969,-0.012431771720232132,-0.05978200254371513
1162,1162,1162,1162,2023-09-18,263.4933776855469,265.6744689941406,278.20660400390625,-0.008209638347453918,-0.05288597073760615
1163,1163,1163,1163,2023-09-19,264.877685546875,266.0927429199219,277.3630065917969,-0.004566292788422799,-0.04501437015101617
1164,1164,1164,1164,2023-09-20,266.0429382324219,262.6269226074219,276.3803405761719,0.013007103731350167,-0.037402813536590696
1165,1165,1165,1165,2023-09-21,263.9614562988281,263.9315795898437,270.842041015625,0.00011319868971670921,-0.02540441908868918
1166,1166,1166,1166,2023-09-22,264.1208190917969,263.54315185546875,264.6486511230469,0.0021919265678544964,-0.0019944633347275253
1167,1167,1167,1167,2023-09-25,265.68438720703125,262.6667175292969,265.9732360839844,0.01148858791901497,-0.0010860073036143003
1168,1168,1168,1168,2023-09-26,259.8781433105469,263.4933776855469,265.6744689941406,-0.01372039937684666,-0.021817398207434002
1169,1169,1169,1169,2023-09-27,257.746826171875,264.877685546875,266.0927429199219,-0.026921329217587386,-0.03136469133454911
1170,1170,1170,1170,2023-09-28,261.6708068847656,266.0429382324219,262.6269226074219,-0.016433931216909947,-0.003640585333612112
1171,1171,1171,1171,2023-09-29,257.4779357910156,263.9614562988281,263.9315795898437,-0.02456237588139598,-0.024451957620445386
1172,1172,1172,1172,2023-10-02,256.7110900878906,264.1208190917969,263.54315185546875,-0.028054316313970484,-0.02592388274738755
1173,1173,1173,1173,2023-10-03,257.846435546875,265.68438720703125,262.6667175292969,-0.029500987026567782,-0.018351323790705365
1174,1174,1174,1174,2023-10-04,258.6630859375,259.8781433105469,263.4933776855469,-0.004675488894789082,-0.018331738696717226
1175,1175,1175,1175,2023-10-05,259.9876708984375,257.746826171875,264.877685546875,0.008693976022301042,-0.01846140658599238
1176,1176,1176,1176,2023-10-06,261.35211181640625,261.6708068847656,266.0429382324219,-0.0012179236658207415,-0.017631839608979183
1177,1177,1177,1177,2023-10-09,264.7183532714844,257.4779357910156,263.9614562988281,0.02812053568095063,0.0028674526321728067
1178,1178,1178,1178,2023-10-10,266.1425476074219,256.7110900878906,264.1208190917969,0.0367395795651142,0.007654559464781663
1179,1179,1179,1179,2023-10-11,260.2366638183594,257.846435546875,265.68438720703125,0.009269968252284988,-0.020504491987430207
1180,1180,1180,1180,2023-10-12,256.0238952636719,258.6630859375,259.8781433105469,-0.010203197971842881,-0.014830981927823284
1181,1181,1181,1181,2023-10-13,257.6472473144531,259.9876708984375,257.746826171875,-0.009002056043259987,-0.00038634368035039834
1182,1182,1182,1182,2023-10-16,258.6929626464844,261.35211181640625,261.6708068847656,-0.010174584591801095,-0.0113801163902576
1183,1183,1183,1183,2023-10-17,258.2447814941406,264.7183532714844,257.4779357910156,-0.024454563491125625,0.0029782967646105885
1184,1184,1184,1184,2023-10-18,258.3443908691406,266.1425476074219,256.7110900878906,-0.029300676680167892,0.006362408342743597
1185,1185,1185,1185,2023-10-19,256.4322204589844,260.2366638183594,257.846435546875,-0.014619167428423618,-0.00548471839407505
1186,1186,1186,1186,2023-10-20,257.5874938964844,256.0238952636719,258.6630859375,0.006107237104576502,-0.0041582742165053865
1187,1187,1187,1187,2023-10-23,254.8885192871093,257.6472473144531,259.9876708984375,-0.01070738405358107,-0.019613051625514077
1188,1188,1188,1188,2023-10-24,258.1551513671875,258.6929626464844,261.35211181640625,-0.0020789559707962146,-0.012232388049209786
1189,1189,1189,1189,2023-10-25,254.52999877929688,258.2447814941406,264.7183532714844,-0.014384734875767635,-0.038487525954570834
1190,1190,1190,1190,2023-10-26,253.1456298828125,258.3443908691406,266.1425476074219,-0.020123374727967103,-0.04883442291151696
1191,1191,1191,1191,2023-10-27,250.57614135742188,256.4322204589844,260.2366638183594,-0.02283675230468618,-0.03712206542764618
1192,1192,1192,1192,2023-10-30,250.0682067871093,257.5874938964844,256.0238952636719,-0.029191196341220027,-0.023262236794065583
