,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FDX,FDX_6m,FDX_12m,FDX_6m_ret,FDX_12m_ret
965,965,965,965,2022-12-02,176.48455810546875,171.5716552734375,171.47439575195312,0.02863469973639554,0.029218136804302297
966,966,966,966,2022-12-05,171.80514526367188,171.9024200439453,166.13345336914062,-0.0005658720816644758,0.034139372772376
967,967,967,967,2022-12-06,168.35154724121094,168.50718688964844,166.8825225830078,-0.0009236380436368208,0.008802747198841221
968,968,968,968,2022-12-07,167.60243225097656,172.99203491210938,169.9761962890625,-0.031155207023670584,-0.013965273314206272
969,969,969,969,2022-12-08,167.24249267578125,177.27255249023438,168.92550659179688,-0.05657988037942685,-0.009963053833442537
970,970,970,970,2022-12-09,168.78016662597656,175.5506134033203,170.90037536621094,-0.03856692179017873,-0.012406109323581771
971,971,971,971,2022-12-12,173.71632385253906,176.48455810546875,171.5716552734375,-0.01568541906808285,0.012500133403058555
972,972,972,972,2022-12-13,173.23641967773438,171.80514526367188,171.9024200439453,0.008330800639677616,0.007760214390513109
973,973,973,973,2022-12-14,174.40191650390625,168.35154724121094,168.50718688964844,0.03593889905880365,0.03498206648074986
974,974,974,974,2022-12-15,169.60284423828125,167.60243225097656,172.99203491210938,0.011935459172270013,-0.01959159955283518
975,975,975,975,2022-12-16,168.18270874023438,167.24249267578125,177.27255249023438,0.005621873062343408,-0.05127609222245921
976,976,976,976,2022-12-19,165.3032684326172,168.78016662597656,175.5506134033203,-0.020600158554555326,-0.05837259564089514
977,977,977,977,2022-12-20,160.96453857421875,173.71632385253906,176.48455810546875,-0.07340579742606568,-0.08793981579949395
978,978,978,978,2022-12-21,166.4883575439453,173.23641967773438,171.80514526367188,-0.03895290693690301,-0.03094661519925268
979,979,979,979,2022-12-22,172.0709228515625,174.40191650390625,168.35154724121094,-0.013365642414207901,0.022092910171015667
980,980,980,980,2022-12-23,172.3059844970703,169.60284423828125,167.60243225097656,0.01593805971196649,0.028063746945213852
981,981,981,981,2022-12-27,173.40292358398438,168.18270874023438,167.24249267578125,0.03103895092933029,0.03683532103378662
982,982,982,982,2022-12-28,169.48532104492188,165.3032684326172,168.78016662597656,0.025299273583386128,0.004177945981697961
983,983,983,983,2022-12-29,171.93380737304688,160.96453857421875,173.71632385253906,0.06814711424013642,-0.010261076449011752
984,984,984,984,2022-12-30,169.63221740722656,166.4883575439453,173.23641967773438,0.018883361633569073,-0.02080510713170236
985,985,985,985,2023-01-03,173.61839294433594,172.0709228515625,174.40191650390625,0.008993210864036483,-0.004492631590735763
986,986,986,986,2023-01-04,177.7122802734375,172.3059844970703,169.60284423828125,0.03137613468358147,0.047814269103665596
987,987,987,987,2023-01-05,177.54576110839844,173.40292358398438,168.18270874023438,0.02389139374808491,0.055671908475595444
988,988,988,988,2023-01-06,181.9432983398437,169.48532104492188,165.3032684326172,0.07350475674303292,0.1006636472769411
989,989,989,989,2023-01-09,185.8315277099609,171.93380737304688,160.96453857421875,0.08083180701489368,0.15448737564191073
990,990,990,990,2023-01-10,184.85211181640625,169.63221740722656,166.4883575439453,0.08972289958718238,0.11030053118046856
991,991,991,991,2023-01-11,188.24082946777344,173.61839294433594,172.0709228515625,0.08422170183389288,0.09397233622184942
992,992,992,992,2023-01-12,187.93722534179688,177.7122802734375,172.3059844970703,0.057536513811126344,0.09071792190126948
993,993,993,993,2023-01-13,184.744384765625,177.54576110839844,173.40292358398438,0.040545173324817,0.06540524777338952
994,994,994,994,2023-01-17,184.2546844482422,181.9432983398437,169.48532104492188,0.012703881536110018,0.08714243400114707
995,995,995,995,2023-01-18,183.8041381835937,185.8315277099609,171.93380737304688,-0.010909825428177533,0.06904012068313947
996,996,996,996,2023-01-19,180.4350128173828,184.85211181640625,169.63221740722656,-0.02389531261298472,0.06368363024001855
997,997,997,997,2023-01-20,183.0304107666016,188.24082946777344,173.61839294433594,-0.02767953539040191,0.05421094886693978
998,998,998,998,2023-01-23,187.21246337890625,187.93722534179688,177.7122802734375,-0.0038564045072631004,0.05345822523266963
999,999,999,999,2023-01-24,185.35162353515625,184.744384765625,177.54576110839844,0.003286913268306435,0.04396535506129062
1000,1000,1000,1000,2023-01-25,183.94126892089844,184.2546844482422,181.9432983398437,-0.0017009908230137816,0.010981281527186804
1001,1001,1001,1001,2023-01-26,186.2232666015625,183.8041381835937,185.8315277099609,0.013161446972170143,0.0021080324551439045
1002,1002,1002,1002,2023-01-27,186.6346130371093,180.4350128173828,184.85211181640625,0.034359186296071265,0.00964285018541422
1003,1003,1003,1003,2023-01-30,180.28810119628903,183.0304107666016,188.24082946777344,-0.014982808369531142,-0.04224762658542103
1004,1004,1004,1004,2023-01-31,189.8666381835937,187.21246337890625,187.93722534179688,0.014177340315829179,0.010266262249470914
1005,1005,1005,1005,2023-02-01,197.9466857910156,185.35162353515625,184.744384765625,0.06795226292404388,0.07146252938696684
1006,1006,1006,1006,2023-02-02,210.0814666748047,183.94126892089844,184.2546844482422,0.14211165285125604,0.14016893141089892
1007,1007,1007,1007,2023-02-03,210.2479705810547,186.2232666015625,183.8041381835937,0.12901021670345147,0.14386962480163223
1008,1008,1008,1008,2023-02-06,206.2519989013672,186.6346130371093,180.4350128173828,0.10511118781786366,0.14308190899797024
1009,1009,1009,1009,2023-02-07,205.58604431152344,180.28810119628903,183.0304107666016,0.1403195382688689,0.1232343491469543
1010,1010,1010,1010,2023-02-08,205.1648712158203,189.8666381835937,187.21246337890625,0.08057357089471306,0.09589323014557816
1011,1011,1011,1011,2023-02-09,204.3225860595703,197.9466857910156,185.35162353515625,0.03221018954207766,0.10235120773471817
1012,1012,1012,1012,2023-02-10,205.05715942382807,210.0814666748047,183.94126892089844,-0.023915994735289936,0.11479691657455215
1013,1013,1013,1013,2023-02-13,207.2999725341797,210.2479705810547,186.2232666015625,-0.01402152914355237,0.11317976704657551
1014,1014,1014,1014,2023-02-14,208.28916931152344,206.2519989013672,186.6346130371093,0.009877094142153986,0.11602647505748842
1015,1015,1015,1015,2023-02-15,208.65155029296875,205.58604431152344,180.28810119628903,0.014911060678808319,0.15732291209722682
1016,1016,1016,1016,2023-02-16,207.3097686767578,205.1648712158203,189.8666381835937,0.010454506408561492,0.09187043421655416
1017,1017,1017,1017,2023-02-17,205.9679718017578,204.3225860595703,197.9466857910156,0.008052882326517574,0.04052245673469268
1018,1018,1018,1018,2023-02-21,201.4137725830078,205.05715942382807,210.0814666748047,-0.01776766464071522,-0.04125872800199948
1019,1019,1019,1019,2023-02-22,198.65185546875,207.2999725341797,210.2479705810547,-0.04171788813914956,-0.05515446869835139
1020,1020,1020,1020,2023-02-23,200.9534606933593,208.28916931152344,206.2519989013672,-0.03521886731994517,-0.025689633245890353
1021,1021,1021,1021,2023-02-24,199.09259033203125,208.65155029296875,205.58604431152344,-0.04581303109186452,-0.03158509129954701
1022,1022,1022,1022,2023-02-27,199.8565368652344,207.3097686767578,205.1648712158203,-0.03595214957354309,-0.025873505143099718
1023,1023,1023,1023,2023-02-28,199.0338287353516,205.9679718017578,204.3225860595703,-0.033666122969255974,-0.02588434996939981
1024,1024,1024,1024,2023-03-01,200.1209716796875,201.4137725830078,205.05715942382807,-0.006418632086281573,-0.024072252624635637
1025,1025,1025,1025,2023-03-02,202.6674194335937,198.65185546875,207.2999725341797,0.02021407731313829,-0.022347099442196927
1026,1026,1026,1026,2023-03-03,204.7731170654297,200.9534606933593,208.28916931152344,0.019007666545732826,-0.01688062926034828
1027,1027,1027,1027,2023-03-06,205.801498413086,199.09259033203125,208.65155029296875,0.03369742726168834,-0.013659385113031663
1028,1028,1028,1028,2023-03-07,202.0699920654297,199.8565368652344,207.3097686767578,0.011075220430182053,-0.025275107124826834
1029,1029,1029,1029,2023-03-08,205.22364807128903,199.0338287353516,205.9679718017578,0.031099333089591674,-0.003613783851720287
1030,1030,1030,1030,2023-03-09,203.5488739013672,200.1209716796875,201.4137725830078,0.017129150397922066,0.010600572597285751
1031,1031,1031,1031,2023-03-10,198.1420440673828,202.6674194335937,198.65185546875,-0.02232907183038202,-0.0025663561015536462
1032,1032,1032,1032,2023-03-13,194.39962768554688,204.7731170654297,200.9534606933593,-0.05065845326058227,-0.032613685702149176
1033,1033,1033,1033,2023-03-14,194.8920440673828,205.801498413086,199.09259033203125,-0.053009596284890326,-0.0210984560381835
1034,1034,1034,1034,2023-03-15,192.3412933349609,202.0699920654297,199.8565368652344,-0.04814519281674767,-0.037603191009664694
1035,1035,1035,1035,2023-03-16,200.958724975586,205.22364807128903,199.0338287353516,-0.02078183063104655,0.009671201385538675
1036,1036,1036,1036,2023-03-17,216.972396850586,203.5488739013672,200.1209716796875,0.06594741936879189,0.08420619303143706
1037,1037,1037,1037,2023-03-20,212.96405029296875,198.1420440673828,202.6674194335937,0.07480495265580966,0.05080555566430789
1038,1038,1038,1038,2023-03-21,216.4996795654297,194.39962768554688,204.7731170654297,0.11368361217044609,0.05726612295623301
1039,1039,1039,1039,2023-03-22,213.7716064453125,194.8920440673828,205.801498413086,0.09687189884160796,0.03872716230777318
1040,1040,1040,1040,2023-03-23,213.6337432861328,192.3412933349609,202.0699920654297,0.11070139740659468,0.05722646446662316
1041,1041,1041,1041,2023-03-24,214.30343627929688,200.958724975586,205.22364807128903,0.06640523473331195,0.044243381761022826
1042,1042,1042,1042,2023-03-27,216.4898223876953,216.972396850586,203.5488739013672,-0.002224128367918632,0.0635766154746642
1043,1043,1043,1043,2023-03-28,217.1004180908203,212.96405029296875,198.1420440673828,0.01942284527440785,0.09568072295141095
1044,1044,1044,1044,2023-03-29,220.26177978515625,216.4996795654297,194.39962768554688,0.017376932045710447,0.13303601661955322
1045,1045,1045,1045,2023-03-30,221.0004272460937,213.7716064453125,194.8920440673828,0.0338156265043108,0.13396330929590983
1046,1046,1046,1046,2023-03-31,225.0284881591797,213.6337432861328,192.3412933349609,0.0533377578736951,0.1699437196114424
1047,1047,1047,1047,2023-04-03,225.37315368652344,214.30343627929688,200.958724975586,0.051654409277878566,0.12148976718429871
1048,1048,1048,1048,2023-04-04,223.05877685546875,216.4898223876953,216.972396850586,0.03034301749303303,0.028051402359139832
1049,1049,1049,1049,2023-04-05,226.44664001464844,217.1004180908203,212.96405029296875,0.043050225356628724,0.0633092284971668
1050,1050,1050,1050,2023-04-06,228.58377075195312,220.26177978515625,216.4996795654297,0.037782274232570634,0.05581574629015296
1051,1051,1051,1051,2023-04-10,228.0913543701172,221.0004272460937,213.7716064453125,0.03208558106599235,0.06698620159580448
1052,1052,1052,1052,2023-04-11,228.0223999023437,225.0284881591797,213.6337432861328,0.013304589866178107,0.06735198473276416
1053,1053,1053,1053,2023-04-12,225.9936065673828,225.37315368652344,214.30343627929688,0.0027530026123803175,0.05454961661394164
1054,1054,1054,1054,2023-04-13,227.56939697265625,223.05877685546875,216.4898223876953,0.02022166614905352,0.05117827001178532
1055,1055,1055,1055,2023-04-14,227.19512939453125,226.44664001464844,217.1004180908203,0.0033053675684231454,0.0464978897437589
1056,1056,1056,1056,2023-04-17,225.83604431152344,228.58377075195312,220.26177978515625,-0.012020654097142258,0.025307452485875404
1057,1057,1057,1057,2023-04-18,225.73757934570312,228.0913543701172,221.0004272460937,-0.010319439905620675,0.021435035934724178
1058,1058,1058,1058,2023-04-19,226.0133209228516,228.0223999023437,225.0284881591797,-0.008810884283090403,0.004376480381342862
1059,1059,1059,1059,2023-04-20,225.9049835205078,225.9936065673828,225.37315368652344,-0.0003921484692469557,0.0023597745573729068
1060,1060,1060,1060,2023-04-21,226.94891357421875,227.56939697265625,223.05877685546875,-0.0027265678368522117,0.017439962567671552
1061,1061,1061,1061,2023-04-24,228.6428680419922,227.19512939453125,226.44664001464844,0.006372225722087954,0.009698655838751513
1062,1062,1062,1062,2023-04-25,222.05422973632807,225.83604431152344,228.58377075195312,-0.016745841376758497,-0.02856519950714509
1063,1063,1063,1063,2023-04-26,219.39512634277344,225.73757934570312,228.0913543701172,-0.02809657577313085,-0.038126074753507044
1064,1064,1064,1064,2023-04-27,222.51710510253903,226.0133209228516,228.0223999023437,-0.01546906972578832,-0.024143657825557607
1065,1065,1065,1065,2023-04-28,224.32920837402344,225.9049835205078,225.9936065673828,-0.006975389041567248,-0.007364802122679093
1066,1066,1066,1066,2023-05-01,227.0868225097656,226.94891357421875,227.56939697265625,0.000607665105661459,-0.0021205595713233993
1067,1067,1067,1067,2023-05-02,224.9398193359375,228.6428680419922,227.19512939453125,-0.01619577613667178,-0.009926753555871026
1068,1068,1068,1068,2023-05-03,225.0580139160156,222.05422973632807,225.83604431152344,0.013527254955937096,-0.003445111686576463
1069,1069,1069,1069,2023-05-04,222.94058227539065,219.39512634277344,225.73757934570312,0.016160139888786507,-0.012390480479233967
1070,1070,1070,1070,2023-05-05,225.82618713378903,222.51710510253903,226.0133209228516,0.014871135545849956,-0.0008279768125987186
1071,1071,1071,1071,2023-05-08,227.2345428466797,224.32920837402344,225.9049835205078,0.01295120904546776,0.005885480282249667
1072,1072,1072,1072,2023-05-09,225.1663513183593,227.0868225097656,226.94891357421875,-0.008456990899697536,-0.007854464812304562
1073,1073,1073,1073,2023-05-10,222.90118408203125,224.9398193359375,228.6428680419922,-0.00906302521236424,-0.025112018621575527
1074,1074,1074,1074,2023-05-11,221.4337615966797,225.0580139160156,222.05422973632807,-0.016103635930459936,-0.002794218963471873
1075,1075,1075,1075,2023-05-12,219.5526885986328,222.94058227539065,219.39512634277344,-0.015196397363728464,0.0007181666178546209
1076,1076,1076,1076,2023-05-15,219.0504150390625,225.82618713378903,222.51710510253903,-0.030004368318508057,-0.015579431800890275
1077,1077,1077,1077,2023-05-16,217.9178466796875,227.2345428466797,224.32920837402344,-0.041000351664308265,-0.028580146744182744
1078,1078,1078,1078,2023-05-17,222.4678497314453,225.1663513183593,227.0868225097656,-0.011984479790670854,-0.02034011805384106
1079,1079,1079,1079,2023-05-18,226.93907165527344,222.90118408203125,224.9398193359375,0.018115146359008127,0.008887943118466524
1080,1080,1080,1080,2023-05-19,225.6095123291016,221.4337615966797,225.0580139160156,0.018857787097649625,0.0024504722293150483
1081,1081,1081,1081,2023-05-22,225.2155914306641,219.5526885986328,222.94058227539065,0.025792910431553517,0.010204553751739898
1082,1082,1082,1082,2023-05-23,223.2064971923828,219.0504150390625,225.82618713378903,0.018973176346546383,-0.011600470143235397
1083,1083,1083,1083,2023-05-24,220.163314819336,217.9178466796875,227.2345428466797,0.010304195704306185,-0.031118631607496505
1084,1084,1084,1084,2023-05-25,221.67013549804688,222.4678497314453,225.1663513183593,-0.0035857506348059287,-0.015527257069459566
1085,1085,1085,1085,2023-05-26,220.75421142578125,226.93907165527344,222.90118408203125,-0.027253395302890615,-0.00963194818857438
1086,1086,1086,1086,2023-05-30,222.7140655517578,225.6095123291016,221.4337615966797,-0.012833886069130496,0.005781882337392075
1087,1087,1087,1087,2023-05-31,214.6776885986328,225.2155914306641,219.5526885986328,-0.046790289984321665,-0.0222042373114002
1088,1088,1088,1088,2023-06-01,213.9981384277344,223.2064971923828,219.0504150390625,-0.04125488675498401,-0.02306444664999674
1089,1089,1089,1089,2023-06-02,218.38072204589844,220.163314819336,217.9178466796875,-0.008096683931654747,0.002124081956863755
1090,1090,1090,1090,2023-06-05,217.7307281494141,221.67013549804688,222.4678497314453,-0.01777148437150433,-0.02129351089494369
1091,1091,1091,1091,2023-06-06,216.1746520996093,220.75421142578125,226.93907165527344,-0.020745059840960867,-0.04743308182742367
1092,1092,1092,1092,2023-06-07,221.1974029541016,222.7140655517578,225.6095123291016,-0.006809909351251808,-0.019556397819627258
1093,1093,1093,1093,2023-06-08,221.60118103027344,214.6776885986328,225.2155914306641,0.032250638046438906,-0.016048668644255026
1094,1094,1094,1094,2023-06-09,221.611083984375,213.9981384277344,223.2064971923828,0.035574821410006896,-0.0071477005735757215
1095,1095,1095,1095,2023-06-12,222.3934936523437,218.38072204589844,220.163314819336,0.01837511832020522,0.010129656863305136
1096,1096,1096,1096,2023-06-13,226.6720123291016,217.7307281494141,221.67013549804688,0.04106578917768422,0.02256450477560512
1097,1097,1097,1097,2023-06-14,227.46432495117188,216.1746520996093,220.75421142578125,0.052224776318180455,0.030396310367318158
1098,1098,1098,1098,2023-06-15,234.1693115234375,221.1974029541016,222.7140655517578,0.05864403648548966,0.051434766561780254
1099,1099,1099,1099,2023-06-16,231.2179412841797,221.60118103027344,214.6776885986328,0.043396701268448856,0.0770469106199061
1100,1100,1100,1100,2023-06-20,229.42530822753903,221.611083984375,213.9981384277344,0.03526098109657272,0.07209020561183177
1101,1101,1101,1101,2023-06-21,223.6710968017578,222.3934936523437,218.38072204589844,0.0057447865422328714,0.02422546599487596
1102,1102,1102,1102,2023-06-22,230.69302368164065,226.6720123291016,217.7307281494141,0.017739337606007544,0.05953360668197183
1103,1103,1103,1103,2023-06-23,230.1086883544922,227.46432495117188,216.1746520996093,0.011625398417479227,0.0644573085676221
1104,1104,1104,1104,2023-06-26,232.6738128662109,234.1693115234375,221.1974029541016,-0.006386399001206855,0.05188311326824513
1105,1105,1105,1105,2023-06-27,244.39019775390625,231.2179412841797,221.60118103027344,0.056969006801842914,0.10283797504003167
1106,1106,1106,1106,2023-06-28,246.0540771484375,229.42530822753903,221.611083984375,0.07248009842229974,0.11029679889921873
1107,1107,1107,1107,2023-06-29,247.57928466796875,223.6710968017578,222.3934936523437,0.10688992993762181,0.1132487763108605
1108,1108,1108,1108,2023-06-30,245.5192413330078,230.69302368164065,226.6720123291016,0.06426816647835665,0.08314757878684298
1109,1109,1109,1109,2023-07-03,245.1726226806641,230.1086883544922,227.46432495117188,0.06546443089087228,0.07785087939963131
1110,1110,1110,1110,2023-07-05,245.9352264404297,232.6738128662109,234.1693115234375,0.0569957289600278,0.05024533249231755
1111,1111,1111,1111,2023-07-06,245.2914581298828,244.39019775390625,231.2179412841797,0.0036877926539595762,0.0608668893405897
1112,1112,1112,1112,2023-07-07,248.8370819091797,246.0540771484375,229.42530822753903,0.011310541133863428,0.08461042869075497
1113,1113,1113,1113,2023-07-10,249.2728576660156,247.57928466796875,223.6710968017578,0.0068405278750123255,0.11446164135793069
1114,1114,1114,1114,2023-07-11,255.9184112548828,245.5192413330078,230.69302368164065,0.04235582460019982,0.10934612226529006
1115,1115,1115,1115,2023-07-12,259.0975952148437,245.1726226806641,230.1086883544922,0.05679660470213599,0.1259791929963674
1116,1116,1116,1116,2023-07-13,255.97781372070312,245.9352264404297,232.6738128662109,0.04083427748690549,0.10015738585885536
1117,1117,1117,1117,2023-07-14,254.9775390625,245.2914581298828,244.39019775390625,0.03948804824458407,0.04332146463277908
1118,1118,1118,1118,2023-07-17,252.2836456298828,248.8370819091797,246.0540771484375,0.013850683725511015,0.02531788358738396
1119,1119,1119,1119,2023-07-18,259.4541320800781,249.2728576660156,247.57928466796875,0.04084389495668139,0.04796381663366889
1120,1120,1120,1120,2023-07-19,257.76055908203125,255.9184112548828,245.5192413330078,0.007198184054502121,0.04985889367595453
1121,1121,1121,1121,2023-07-20,261.0090637207031,259.0975952148437,245.1726226806641,0.007377407359857813,0.06459302375153819
1122,1122,1122,1122,2023-07-21,257.1762084960937,255.97781372070312,245.9352264404297,0.004681635326013511,0.04570708400891399
1123,1123,1123,1123,2023-07-24,256.2848815917969,254.9775390625,245.2914581298828,0.00512728507029947,0.044817799795103364
1124,1124,1124,1124,2023-07-25,257.16632080078125,252.2836456298828,248.8370819091797,0.019353910788421302,0.03347265941111455
1125,1125,1125,1125,2023-07-26,265.55499267578125,259.4541320800781,249.2728576660156,0.02351421635412665,0.0653185234935647
1126,1126,1126,1126,2023-07-27,262.82147216796875,257.76055908203125,255.9184112548828,0.01963416398521578,0.02697367836583986
1127,1127,1127,1127,2023-07-28,266.26806640625,261.0090637207031,259.0975952148437,0.020148735873687373,0.027674788665871475
1128,1128,1128,1128,2023-07-31,267.3575134277344,257.1762084960937,255.97781372070312,0.03958882896352889,0.04445580474973365
1129,1129,1129,1129,2023-08-01,265.5846862792969,256.2848815917969,254.9775390625,0.03628698122861751,0.04160031999601688
1130,1130,1130,1130,2023-08-02,262.9007263183594,257.16632080078125,252.2836456298828,0.0222984312242831,0.042083903861340755
1131,1131,1131,1131,2023-08-03,260.9892272949219,265.55499267578125,259.4541320800781,-0.01719329519981483,0.005916634291142975
1132,1132,1132,1132,2023-08-04,260.4742431640625,262.82147216796875,257.76055908203125,-0.0089308875128975,0.010527925962356521
1133,1133,1133,1133,2023-08-07,261.8211669921875,266.26806640625,261.0090637207031,-0.016700836394244134,0.0031113987380659847
1134,1134,1134,1134,2023-08-08,265.6837463378906,267.3575134277344,257.1762084960937,-0.0062604079024551895,0.03308057884338145
1135,1135,1135,1135,2023-08-09,262.930419921875,265.5846862792969,256.2848815917969,-0.009994048958946955,0.025930278402699347
1136,1136,1136,1136,2023-08-10,263.9703369140625,262.9007263183594,257.16632080078125,0.0040684961608203896,0.02645764846693166
1137,1137,1137,1137,2023-08-11,263.2176208496094,260.9892272949219,265.55499267578125,0.008538258754141603,-0.008801837248925692
1138,1138,1138,1138,2023-08-14,264.3764038085937,260.4742431640625,262.82147216796875,0.014980984672919861,0.005916303671075873
1139,1139,1139,1139,2023-08-15,262.999755859375,261.8211669921875,266.26806640625,0.004501503376244109,-0.012274511889414752
1140,1140,1140,1140,2023-08-16,262.5243530273437,265.6837463378906,267.3575134277344,-0.011891556612307341,-0.01807751851977435
1141,1141,1141,1141,2023-08-17,262.36590576171875,262.930419921875,265.5846862792969,-0.002147009692997859,-0.012119601331957663
1142,1142,1142,1142,2023-08-18,260.1275939941406,263.9703369140625,262.9007263183594,-0.014557480074637752,-0.010548210965612315
1143,1143,1143,1143,2023-08-21,257.4436340332031,263.2176208496094,260.9892272949219,-0.02193617128583214,-0.013585209238204166
1144,1144,1144,1144,2023-08-22,256.49285888671875,264.3764038085937,260.4742431640625,-0.029819396921604846,-0.015285136176923397
1145,1145,1145,1145,2023-08-23,257.9487609863281,262.999755859375,261.8211669921875,-0.019205321527931862,-0.014790270971387631
1146,1146,1146,1146,2023-08-24,256.2947692871094,262.5243530273437,265.6837463378906,-0.023729546110282107,-0.035338921481634644
1147,1147,1147,1147,2023-08-25,256.2452697753906,262.36590576171875,262.930419921875,-0.023328625602317743,-0.0254255485100231
1148,1148,1148,1148,2023-08-28,255.868896484375,260.1275939941406,263.9703369140625,-0.016371571521403228,-0.03069072276982765
1149,1149,1149,1149,2023-08-29,258.0774841308594,257.4436340332031,263.2176208496094,0.002462092721914111,-0.019528087451587628
1150,1150,1150,1150,2023-08-30,261.355712890625,256.49285888671875,264.3764038085937,0.01895902297246388,-0.011425720580402698
1151,1151,1151,1151,2023-08-31,258.51324462890625,257.9487609863281,262.999755859375,0.0021883557045192514,-0.017058993898335317
1152,1152,1152,1152,2023-09-01,258.4637451171875,256.2947692871094,262.5243530273437,0.008462817388396937,-0.015467547537326043
1153,1153,1153,1153,2023-09-05,254.155502319336,256.2452697753906,262.36590576171875,-0.008155340615209727,-0.031293713329655914
1154,1154,1154,1154,2023-09-06,254.99734497070312,255.868896484375,260.1275939941406,-0.0034062425157842524,-0.0197220484942211
1155,1155,1155,1155,2023-09-07,253.69992065429688,258.0774841308594,257.4436340332031,-0.016962206103740662,-0.014541875906022295
1156,1156,1156,1156,2023-09-08,252.117416381836,261.355712890625,256.49285888671875,-0.035347597366869654,-0.017058730304905678
1157,1157,1157,1157,2023-09-11,253.50086975097656,258.51324462890625,257.9487609863281,-0.019389238199864378,-0.017243313045366082
1158,1158,1158,1158,2023-09-12,250.2860870361328,258.4637451171875,256.2947692871094,-0.03163947840091441,-0.02344442014048853
1159,1159,1159,1159,2023-09-13,250.97283935546875,254.155502319336,256.2452697753906,-0.012522502699423566,-0.020575718039764657
1160,1160,1160,1160,2023-09-14,255.8199005126953,254.99734497070312,255.868896484375,0.003225741593845477,-0.0001914885801005406
1161,1161,1161,1161,2023-09-15,252.8837890625,253.69992065429688,258.0774841308594,-0.0032169170163398597,-0.02012455711063077
1162,1162,1162,1162,2023-09-18,248.1262969970703,252.117416381836,261.355712890625,-0.015830399351392188,-0.050618430135832115
1163,1163,1163,1163,2023-09-19,248.81304931640625,253.50086975097656,258.51324462890625,-0.018492324855434727,-0.037523010963807835
1164,1164,1164,1164,2023-09-20,249.340560913086,250.2860870361328,258.4637451171875,-0.0037777813950573558,-0.03529773276311943
1165,1165,1165,1165,2023-09-21,260.6172180175781,250.97283935546875,254.155502319336,0.03842797765239214,0.025424260499083084
1166,1166,1166,1166,2023-09-22,259.8607788085937,255.8199005126953,254.99734497070312,0.015795793399184133,0.01907248814080531
1167,1167,1167,1167,2023-09-25,265.1756286621094,252.8837890625,253.69992065429688,0.048606672832521625,0.045233392183239296
1168,1168,1168,1168,2023-09-26,260.1593933105469,248.1262969970703,252.117416381836,0.04849585255213262,0.031897744487953794
1169,1169,1169,1169,2023-09-27,261.47314453125,248.81304931640625,253.50086975097656,0.050881958360408985,0.03144870780169273
1170,1170,1170,1170,2023-09-28,265.18560791015625,249.340560913086,250.2860870361328,0.06354781163179246,0.05952996049625581
1171,1171,1171,1171,2023-09-29,263.6727600097656,260.6172180175781,250.97283935546875,0.01172425220186879,0.05060276915586548
1172,1172,1172,1172,2023-10-02,263.8618469238281,259.8607788085937,255.8199005126953,0.015396968074899542,0.0314359688007686
1173,1173,1173,1173,2023-10-03,258.96502685546875,265.1756286621094,252.8837890625,-0.02342071116404998,0.024047558823415915
1174,1174,1174,1174,2023-10-04,258.82568359375,260.1593933105469,248.1262969970703,-0.005126509943866764,0.043120728137920894
1175,1175,1175,1175,2023-10-05,257.9398803710937,261.47314453125,248.81304931640625,-0.013512914171321389,0.03668148065289456
1176,1176,1176,1176,2023-10-06,256.685791015625,265.18560791015625,249.340560913086,-0.03205233105037497,0.02945862508546848
1177,1177,1177,1177,2023-10-09,254.5160675048828,263.6727600097656,260.6172180175781,-0.03472748760449762,-0.023410389225641315
1178,1178,1178,1178,2023-10-10,255.5810394287109,263.8618469238281,259.8607788085937,-0.03138311806597682,-0.016469354858030028
1179,1179,1179,1179,2023-10-11,254.2573089599609,258.96502685546875,265.1756286621094,-0.01817897170390992,-0.04117391842242313
1180,1180,1180,1180,2023-10-12,250.8533935546875,258.82568359375,260.1593933105469,-0.030801773333962168,-0.0357703776805437
1181,1181,1181,1181,2023-10-13,241.6967010498047,257.9398803710937,261.47314453125,-0.06297273340563014,-0.07563470243530779
1182,1182,1182,1182,2023-10-16,246.3944854736328,256.685791015625,265.18560791015625,-0.040093008270043806,-0.07086026494654185
1183,1183,1183,1183,2023-10-17,246.86227416992188,254.5160675048828,263.6727600097656,-0.030071945594610017,-0.0637551100812277
1184,1184,1184,1184,2023-10-18,242.4630889892578,255.5810394287109,263.8618469238281,-0.05132599221278333,-0.08109834060529308
1185,1185,1185,1185,2023-10-19,242.14459228515625,254.2573089599609,258.96502685546875,-0.047639600703522356,-0.06495253345425744
1186,1186,1186,1186,2023-10-20,239.4871520996093,250.8533935546875,258.82568359375,-0.04531029576285284,-0.07471643163703279
1187,1187,1187,1187,2023-10-23,236.84963989257807,241.6967010498047,257.9398803710937,-0.020054312434441668,-0.08176417096950439
1188,1188,1188,1188,2023-10-24,240.5421600341797,246.3944854736328,256.685791015625,-0.023751852352553504,-0.06289257740979759
1189,1189,1189,1189,2023-10-25,234.10264587402344,246.86227416992188,254.5160675048828,-0.05168723466881642,-0.08020484455452992
1190,1190,1190,1190,2023-10-26,226.85690307617188,242.4630889892578,255.5810394287109,-0.06436520287744651,-0.11238758718856778
1191,1191,1191,1191,2023-10-27,227.7626190185547,242.14459228515625,254.2573089599609,-0.059394154256663945,-0.10420424116727545
