,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BALL,BALL_6m,BALL_12m,BALL_6m_ret,BALL_12m_ret
962,962,962,962,2022-11-29,53.74080657958984,54.08441925048828,52.5234375,-0.006353265425797172,0.02317763530975747
963,963,963,963,2022-11-30,55.258243560791016,54.18258666992188,55.77301788330078,0.019852446274335245,-0.009229809360269514
964,964,964,964,2022-12-01,55.03160858154297,54.38875579833984,54.52620315551758,0.011819589798793606,0.009269037577839256
965,965,965,965,2022-12-02,54.99219512939453,55.095611572265625,54.47711563110352,-0.0018770359366180323,0.009454970079159741
966,966,966,966,2022-12-05,53.5535888671875,55.14469528198242,53.74080657958984,-0.02885329960858063,-0.0034837160868634864
967,967,967,967,2022-12-06,53.99699401855469,54.17277145385742,53.37755584716797,-0.003244756186278064,0.011604843300811796
968,968,968,968,2022-12-07,51.72084426879883,53.74080657958984,54.08441925048828,-0.03758712307005396,-0.04370158752639497
969,969,969,969,2022-12-08,53.10032653808594,55.258243560791016,54.18258666992188,-0.03905149501053351,-0.019974316442827433
970,970,970,970,2022-12-09,52.775169372558594,55.03160858154297,54.38875579833984,-0.04100260317924198,-0.029667647330709812
971,971,971,971,2022-12-12,52.814579010009766,54.99219512939453,55.095611572265625,-0.03959863966624566,-0.04140134753316904
972,972,972,972,2022-12-13,53.03135681152344,53.5535888671875,55.14469528198242,-0.009751579057739601,-0.03832351343411056
973,973,973,973,2022-12-14,53.6619758605957,53.99699401855469,54.17277145385742,-0.006204385337521989,-0.00942900980609418
974,974,974,974,2022-12-15,50.89315414428711,51.72084426879883,53.74080657958984,-0.016003028106233552,-0.05298864338936504
975,975,975,975,2022-12-16,50.56798553466797,53.10032653808594,55.258243560791016,-0.0476897444613954,-0.08487888365404106
976,976,976,976,2022-12-19,49.8683967590332,52.775169372558594,55.03160858154297,-0.055078413732895015,-0.09382265857010497
977,977,977,977,2022-12-20,49.88810348510742,52.814579010009766,54.99219512939453,-0.05541037304013541,-0.09281483731059248
978,978,978,978,2022-12-21,50.98183822631836,53.03135681152344,53.5535888671875,-0.03864729677743661,-0.048022003665283086
979,979,979,979,2022-12-22,50.40047836303711,53.6619758605957,53.99699401855469,-0.060778557726450244,-0.06660584947157855
980,980,980,980,2022-12-23,50.87344741821289,50.89315414428711,51.72084426879883,-0.0003872176210252265,-0.016384049072786344
981,981,981,981,2022-12-27,51.03110122680664,50.56798553466797,53.10032653808594,0.009158278449141966,-0.03896822197119931
982,982,982,982,2022-12-28,49.83883285522461,49.8683967590332,52.775169372558594,-0.0005928384654403374,-0.05563859959605899
983,983,983,983,2022-12-29,50.86359024047852,49.88810348510742,52.814579010009766,0.01955349446511434,-0.03694034499757115
984,984,984,984,2022-12-30,50.390625,50.98183822631836,53.03135681152344,-0.011596545885494525,-0.049795667512501196
985,985,985,985,2023-01-03,51.20846557617188,50.40047836303711,53.6619758605957,0.01603134016536112,-0.04572157929476184
986,986,986,986,2023-01-04,51.72084426879883,50.87344741821289,50.89315414428711,0.01665695748156759,0.01626328999309279
987,987,987,987,2023-01-05,52.06571578979492,51.03110122680664,50.56798553466797,0.020274196286495183,0.02961815147056135
988,988,988,988,2023-01-06,53.46490478515625,49.83883285522461,49.8683967590332,0.07275595599248708,0.07211998499774452
989,989,989,989,2023-01-09,54.75571060180664,50.86359024047852,49.88810348510742,0.07652075567073657,0.09757049830832498
990,990,990,990,2023-01-10,55.26809310913086,50.390625,50.98183822631836,0.09679316557655038,0.08407415330504509
991,991,991,991,2023-01-11,55.583404541015625,51.20846557617188,50.40047836303711,0.08543390073533996,0.10283486082504312
992,992,992,992,2023-01-12,56.31256103515625,51.72084426879883,50.87344741821289,0.08877884402841096,0.10691458694022238
993,993,993,993,2023-01-13,56.28300094604492,52.06571578979492,51.03110122680664,0.08099927355798697,0.10291566501566018
994,994,994,994,2023-01-17,56.12534332275391,53.46490478515625,49.83883285522461,0.04976046526760669,0.12613679148126944
995,995,995,995,2023-01-18,55.97754287719727,54.75571060180664,50.86359024047852,0.022314243792323607,0.10054250226026973
996,996,996,996,2023-01-19,55.80018615722656,55.26809310913086,50.390625,0.00962749062185031,0.1073525314922481
997,997,997,997,2023-01-20,57.37673568725586,55.583404541015625,51.20846557617188,0.03226378738490032,0.12045410932902811
998,998,998,998,2023-01-23,58.15515899658203,56.31256103515625,51.72084426879883,0.03272090502641922,0.12440467317863901
999,999,999,999,2023-01-24,56.21402359008789,56.28300094604492,52.06571578979492,-0.0012255450988328809,0.07967446019643609
1000,1000,1000,1000,2023-01-25,55.81003189086914,56.12534332275391,53.46490478515625,-0.005617986692242449,0.04386292494369104
1001,1001,1001,1001,2023-01-26,56.194313049316406,55.97754287719727,54.75571060180664,0.003872448860334554,0.026273103420600963
1002,1002,1002,1002,2023-01-27,56.78553009033203,55.80018615722656,55.26809310913086,0.017658434513625032,0.027455931548151735
1003,1003,1003,1003,2023-01-30,56.59830856323242,57.37673568725586,55.583404541015625,-0.013566946859201234,0.01825911943677161
1004,1004,1004,1004,2023-01-31,57.38658905029297,58.15515899658203,56.31256103515625,-0.013215851517734412,0.019072618886329717
1005,1005,1005,1005,2023-02-01,57.58365631103516,56.21402359008789,56.28300094604492,0.024364609282100602,0.023109204255777005
1006,1006,1006,1006,2023-02-02,59.99775695800781,55.81003189086914,56.12534332275391,0.07503534624970909,0.06899581198078786
1007,1007,1007,1007,2023-02-03,58.10589218139648,56.194313049316406,55.97754287719727,0.0340173058153137,0.03802148495278446
1008,1008,1008,1008,2023-02-06,57.82999420166016,56.78553009033203,55.80018615722656,0.018393138351735727,0.03637636689444501
1009,1009,1009,1009,2023-02-07,56.75596237182617,56.59830856323242,57.37673568725586,0.0027854862202749686,-0.01081925118245386
1010,1010,1010,1010,2023-02-08,55.0611686706543,57.38658905029297,58.15515899658203,-0.04052201774182296,-0.05320233628988236
1011,1011,1011,1011,2023-02-09,54.2236213684082,57.58365631103516,56.21402359008789,-0.0583504966144891,-0.03540757438381714
1012,1012,1012,1012,2023-02-10,53.80977630615234,59.99775695800781,55.81003189086914,-0.10313686653630094,-0.035840430778253274
1013,1013,1013,1013,2023-02-13,55.100582122802734,58.10589218139648,56.194313049316406,-0.05172126174763292,-0.019463373910342252
1014,1014,1014,1014,2023-02-14,56.09578323364258,57.82999420166016,56.78553009033203,-0.02998808822235366,-0.012146524926195723
1015,1015,1015,1015,2023-02-15,58.11574172973633,56.75596237182617,56.59830856323242,0.023958352586849196,0.0268105744681153
1016,1016,1016,1016,2023-02-16,56.54903793334961,55.0611686706543,57.38658905029297,0.02702211556014955,-0.014594892827823225
1017,1017,1017,1017,2023-02-17,56.69684600830078,54.2236213684082,57.58365631103516,0.04561157254859283,-0.015400381975474442
1018,1018,1018,1018,2023-02-21,56.21402359008789,53.80977630615234,59.99775695800781,0.04468049207743441,-0.06306458040703322
1019,1019,1019,1019,2023-02-22,56.70669555664063,55.100582122802734,58.10589218139648,0.029148756182981073,-0.024080116012809794
1020,1020,1020,1020,2023-02-23,56.66728210449219,56.09578323364258,57.82999420166016,0.010187911424095475,-0.02010569278484553
1021,1021,1021,1021,2023-02-24,56.01695251464844,58.11574172973633,56.75596237182617,-0.036113953855190895,-0.013020832108109559
1022,1022,1022,1022,2023-02-27,55.2779426574707,56.54903793334961,55.0611686706543,-0.022477752448716415,0.003936966687231536
1023,1023,1023,1023,2023-02-28,55.5844955444336,56.69684600830078,54.2236213684082,-0.019619265306298095,0.025097441699426515
1024,1024,1024,1024,2023-03-01,54.0517463684082,56.21402359008789,53.80977630615234,-0.03846508546420713,0.0044967676668858925
1025,1025,1025,1025,2023-03-02,55.376834869384766,56.70669555664063,55.100582122802734,-0.023451563773938422,0.00501360849448651
1026,1026,1026,1026,2023-03-03,56.4349250793457,56.66728210449219,56.09578323364258,-0.004100373558026393,0.0060457636234541035
1027,1027,1027,1027,2023-03-06,55.45594787597656,56.01695251464844,58.11574172973633,-0.010014908228454078,-0.04576718415001868
1028,1028,1028,1028,2023-03-07,54.21985626220703,55.2779426574707,56.54903793334961,-0.019141204328462336,-0.04118870552471332
1029,1029,1029,1029,2023-03-08,54.89228439331055,55.5844955444336,56.69684600830078,-0.012453313542617472,-0.0318282539865804
1030,1030,1030,1030,2023-03-09,54.0814094543457,54.0517463684082,56.21402359008789,0.0005487905189098807,-0.037937404219509197
1031,1031,1031,1031,2023-03-10,51.95533752441406,55.376834869384766,56.70669555664063,-0.06178571514679121,-0.08378830728164621
1032,1032,1032,1032,2023-03-13,51.83666610717773,56.4349250793457,56.66728210449219,-0.08147895945113726,-0.08524523883829471
1033,1033,1033,1033,2023-03-14,52.39044189453125,55.45594787597656,56.01695251464844,-0.055278218096661336,-0.06473952004384487
1034,1034,1034,1034,2023-03-15,51.52023315429688,54.21985626220703,55.2779426574707,-0.04979030366393411,-0.06797846161638899
1035,1035,1035,1035,2023-03-16,51.54000854492188,54.89228439331055,55.5844955444336,-0.06107007360759775,-0.07276286237550911
1036,1036,1036,1036,2023-03-17,50.90713119506836,54.0814094543457,54.0517463684082,-0.058694444011430535,-0.05817786444690687
1037,1037,1037,1037,2023-03-20,51.16424179077149,51.95533752441406,55.376834869384766,-0.015226457402395477,-0.07607139498942761
1038,1038,1038,1038,2023-03-21,52.08388900756836,51.83666610717773,56.4349250793457,0.004769266987183718,-0.0770982873754138
1039,1039,1039,1039,2023-03-22,52.08388900756836,52.39044189453125,55.45594787597656,-0.005851313252520751,-0.06080608117905739
1040,1040,1040,1040,2023-03-23,51.94544219970703,51.52023315429688,54.21985626220703,0.008253243810770305,-0.04194799136871452
1041,1041,1041,1041,2023-03-24,52.38055038452149,51.54000854492188,54.89228439331055,0.016308531242616997,-0.04575750556839908
1042,1042,1042,1042,2023-03-27,52.06411361694336,50.90713119506836,54.0814094543457,0.022727315303658013,-0.03730109584339325
1043,1043,1043,1043,2023-03-28,52.706878662109375,51.16424179077149,51.95533752441406,0.0301506837069192,0.014465138203407113
1044,1044,1044,1044,2023-03-29,53.300201416015625,52.08388900756836,51.83666610717773,0.02335294909085084,0.028233592527187046
1045,1045,1045,1045,2023-03-30,53.67597198486328,52.08388900756836,52.39044189453125,0.030567667039294477,0.02453749279152806
1046,1046,1046,1046,2023-03-31,54.49673843383789,51.94544219970703,51.52023315429688,0.04911491992545303,0.05777352114511469
1047,1047,1047,1047,2023-04-03,54.467071533203125,52.38055038452149,51.54000854492188,0.03983389127003534,0.0567920547729448
1048,1048,1048,1048,2023-04-04,53.64630508422852,52.06411361694336,50.90713119506836,0.030389290383890488,0.05380727267195762
1049,1049,1049,1049,2023-04-05,52.58821487426758,52.706878662109375,51.16424179077149,-0.0022513909162126255,0.02783141181529114
1050,1050,1050,1050,2023-04-06,52.04433441162109,53.300201416015625,52.08388900756836,-0.023562143688582338,-0.0007594401397623685
1051,1051,1051,1051,2023-04-10,51.46090316772461,53.67597198486328,52.08388900756836,-0.04126741883245866,-0.011961200511605874
1052,1052,1052,1052,2023-04-11,51.8070068359375,54.49673843383789,51.94544219970703,-0.04935582706781394,-0.0026650146366510308
1053,1053,1053,1053,2023-04-12,50.18525695800781,54.467071533203125,52.38055038452149,-0.07861290234018037,-0.041910468874385653
1054,1054,1054,1054,2023-04-13,51.19390487670898,53.64630508422852,52.06411361694336,-0.04571424264297608,-0.016714175653442576
1055,1055,1055,1055,2023-04-14,49.473262786865234,52.58821487426758,52.706878662109375,-0.05923289267091192,-0.061350927190624294
1056,1056,1056,1056,2023-04-17,50.640132904052734,52.04433441162109,53.300201416015625,-0.026980871663425554,-0.04990728817703105
1057,1057,1057,1057,2023-04-18,51.35212707519531,51.46090316772461,53.67597198486328,-0.0021137618237045963,-0.04329395116167245
1058,1058,1058,1058,2023-04-19,51.63890075683594,51.8070068359375,54.49673843383789,-0.00324485218059245,-0.052440526885320415
1059,1059,1059,1059,2023-04-20,51.03568649291992,50.18525695800781,54.467071533203125,0.01694580413573843,-0.06299925705004039
1060,1060,1060,1060,2023-04-21,51.510345458984375,51.19390487670898,53.64630508422852,0.00618121596775012,-0.03981559628180431
1061,1061,1061,1061,2023-04-24,51.6982307434082,49.473262786865234,52.58821487426758,0.044973139655823946,-0.016923642169395237
1062,1062,1062,1062,2023-04-25,51.16424179077149,50.640132904052734,52.04433441162109,0.01034967439188561,-0.01691044050806567
1063,1063,1063,1063,2023-04-26,50.6697998046875,51.35212707519531,51.46090316772461,-0.013287225074604558,-0.01537290086920351
1064,1064,1064,1064,2023-04-27,52.123443603515625,51.63890075683594,51.8070068359375,0.009383291270303573,0.006107991696571391
1065,1065,1065,1065,2023-04-28,52.58821487426758,51.03568649291992,50.18525695800781,0.030420446711597382,0.04788174977903226
1066,1066,1066,1066,2023-05-01,53.03320693969727,51.510345458984375,51.19390487670898,0.029564186905434164,0.0359281454973579
1067,1067,1067,1067,2023-05-02,51.777339935302734,51.6982307434082,49.473262786865234,0.0015302108168298023,0.0465721688574221
1068,1068,1068,1068,2023-05-03,51.6784553527832,51.16424179077149,50.640132904052734,0.010050252754931988,0.020503943990387352
1069,1069,1069,1069,2023-05-04,58.60055541992188,50.6697998046875,51.35212707519531,0.15651839252975885,0.14115147234529624
1070,1070,1070,1070,2023-05-05,57.94789505004883,52.123443603515625,51.63890075683594,0.11174341225107298,0.12217522450606588
1071,1071,1071,1071,2023-05-08,57.057918548583984,52.58821487426758,51.03568649291992,0.08499439817462817,0.11800041244668114
1072,1072,1072,1072,2023-05-09,56.39536666870117,53.03320693969727,51.510345458984375,0.06339725472055502,0.09483572991383915
1073,1073,1073,1073,2023-05-10,55.99982833862305,51.777339935302734,51.6982307434082,0.08155089482380573,0.0832058957020172
1074,1074,1074,1074,2023-05-11,56.4547004699707,51.6784553527832,51.16424179077149,0.09242236604369158,0.10340148693757167
1075,1075,1075,1075,2023-05-12,55.57460784912109,58.60055541992188,50.6697998046875,-0.05163684113772227,0.09679943602184582
1076,1076,1076,1076,2023-05-15,55.94049453735352,57.94789505004883,52.123443603515625,-0.034641474223723545,0.07323098149218299
1077,1077,1077,1077,2023-05-16,55.129615783691406,57.057918548583984,52.58821487426758,-0.03379553292415771,0.048326434268590956
1078,1078,1078,1078,2023-05-17,54.77362060546875,56.39536666870117,53.03320693969727,-0.028756725224600266,0.03281743206196186
1079,1079,1079,1079,2023-05-18,54.44729995727539,55.99982833862305,51.777339935302734,-0.0277238060795425,0.051566187550554865
1080,1080,1080,1080,2023-05-19,53.99241256713867,56.4547004699707,51.6784553527832,-0.04361528592542563,0.04477605219736591
1081,1081,1081,1081,2023-05-22,53.63642120361328,55.57460784912109,58.60055541992188,-0.03487539940488227,-0.08471138508392007
1082,1082,1082,1082,2023-05-23,54.15063095092773,55.94049453735352,57.94789505004883,-0.031995848467707755,-0.06552893933147108
1083,1083,1083,1083,2023-05-24,53.0925407409668,55.129615783691406,57.057918548583984,-0.03695064828163053,-0.06949741435521739
1084,1084,1084,1084,2023-05-25,52.69699096679688,54.77362060546875,56.39536666870117,-0.03791295181360588,-0.06557942470044886
1085,1085,1085,1085,2023-05-26,53.21120834350586,54.44729995727539,55.99982833862305,-0.02270253281135126,-0.04979693827371745
1086,1086,1086,1086,2023-05-30,51.43123245239258,53.99241256713867,56.4547004699707,-0.04743592651210593,-0.0889822809395685
1087,1087,1087,1087,2023-05-31,50.78598785400391,53.63642120361328,55.57460784912109,-0.053143615581446424,-0.08616561016710633
1088,1088,1088,1088,2023-06-01,51.2525520324707,54.15063095092773,55.94049453735352,-0.05351883934802748,-0.08380230714178816
1089,1089,1089,1089,2023-06-02,54.0420036315918,53.0925407409668,55.129615783691406,0.017883169224417683,-0.01972827375338515
1090,1090,1090,1090,2023-06-05,53.73427581787109,52.69699096679688,54.77362060546875,0.01968394840092058,-0.018975279999911
1091,1091,1091,1091,2023-06-06,54.23061752319336,53.21120834350586,54.44729995727539,0.01915779046224042,-0.0039796727156730105
1092,1092,1092,1092,2023-06-07,52.493412017822266,51.43123245239258,53.99241256713867,0.020652422949671623,-0.02776317037977183
1093,1093,1093,1093,2023-06-08,52.83092880249024,50.78598785400391,53.63642120361328,0.040265849595462866,-0.015017638817945156
1094,1094,1094,1094,2023-06-09,52.19560623168945,51.2525520324707,54.15063095092773,0.018400141296794015,-0.03610345225727751
1095,1095,1095,1095,2023-06-12,52.91033935546875,54.0420036315918,53.0925407409668,-0.020940457423408665,-0.0034317699427305337
1096,1096,1096,1096,2023-06-13,53.92288589477539,53.73427581787109,52.69699096679688,0.00351005152732653,0.023263091601395613
1097,1097,1097,1097,2023-06-14,54.061859130859375,54.23061752319336,53.21120834350586,-0.0031118655851891663,0.01598630840822346
1098,1098,1098,1098,2023-06-15,54.091644287109375,52.493412017822266,51.43123245239258,0.03044633998537738,0.051727553625696476
1099,1099,1099,1099,2023-06-16,58.00283432006836,52.83092880249024,50.78598785400391,0.09789541154791004,0.14210310306084706
1100,1100,1100,1100,2023-06-20,55.59060287475586,52.19560623168945,51.2525520324707,0.06504372471499731,0.08464067973701717
1101,1101,1101,1101,2023-06-21,55.08433151245117,52.91033935546875,54.0420036315918,0.041088229322757464,0.019287365582612237
1102,1102,1102,1102,2023-06-22,55.93803787231445,53.92288589477539,53.73427581787109,0.03737099645355424,0.0410122221040603
1103,1103,1103,1103,2023-06-23,55.40199279785156,54.061859130859375,54.23061752319336,0.024788893473832063,0.0215998881841466
1104,1104,1104,1104,2023-06-26,55.62038040161133,54.091644287109375,52.493412017822266,0.028261964202598078,0.05956877755874235
1105,1105,1105,1105,2023-06-27,57.08956146240234,58.00283432006836,52.83092880249024,-0.015745314317339165,0.08060870320552382
1106,1106,1106,1106,2023-06-28,56.2358512878418,55.59060287475586,52.19560623168945,0.011607149045310239,0.07740584596753664
1107,1107,1107,1107,2023-06-29,57.2880973815918,55.08433151245117,52.91033935546875,0.040007127410495835,0.08273917875884051
1108,1108,1108,1108,2023-06-30,57.78444290161133,55.93803787231445,53.92288589477539,0.03300804067370988,0.07161258049821995
1109,1109,1109,1109,2023-07-03,58.09217834472656,55.40199279785156,54.061859130859375,0.0485575592324059,0.07455014086939937
1110,1110,1110,1110,2023-07-05,56.24577713012695,55.62038040161133,54.091644287109375,0.011244021058466336,0.03982376338171201
1111,1111,1111,1111,2023-07-06,55.84869766235352,57.08956146240234,58.00283432006836,-0.021735388541493927,-0.03713847233443779
1112,1112,1112,1112,2023-07-07,57.0399284362793,56.2358512878418,55.59060287475586,0.014298301350891718,0.02607141291107662
1113,1113,1113,1113,2023-07-10,55.62038040161133,57.2880973815918,55.08433151245117,-0.029111055458377888,0.009731422247340582
1114,1114,1114,1114,2023-07-11,55.77921295166016,57.78444290161133,55.93803787231445,-0.034701899841198425,-0.002839300888901941
1115,1115,1115,1115,2023-07-12,56.31526184082031,58.09217834472656,55.40199279785156,-0.0305878786875885,0.016484407813651236
1116,1116,1116,1116,2023-07-13,55.94797134399414,56.24577713012695,55.62038040161133,-0.005294722578796041,0.005889764507495565
1117,1117,1117,1117,2023-07-14,55.86855316162109,55.84869766235352,57.08956146240234,0.0003555230488561101,-0.021387592924240195
1118,1118,1118,1118,2023-07-17,55.560821533203125,57.0399284362793,56.2358512878418,-0.025931079221610864,-0.012003548255783425
1119,1119,1119,1119,2023-07-18,55.76928329467773,55.62038040161133,57.2880973815918,0.0026771282754851633,-0.026511861212589416
1120,1120,1120,1120,2023-07-19,56.583290100097656,55.77921295166016,57.78444290161133,0.014415354858705598,-0.020786785182974832
1121,1121,1121,1121,2023-07-20,57.01014709472656,56.31526184082031,58.09217834472656,0.012339199556070657,-0.018626109070640884
1122,1122,1122,1122,2023-07-21,57.16897964477539,55.94797134399414,56.24577713012695,0.021823995963569764,0.016413721380585944
1123,1123,1123,1123,2023-07-24,57.52634811401367,55.86855316162109,55.84869766235352,0.02967313199604038,0.03003920452725284
1124,1124,1124,1124,2023-07-25,58.77713394165039,55.560821533203125,57.0399284362793,0.05788813627468059,0.030455955205339613
1125,1125,1125,1125,2023-07-26,59.02530670166016,55.76928329467773,55.62038040161133,0.05838381299931772,0.061217242231414115
1126,1126,1126,1126,2023-07-27,57.60576248168945,56.583290100097656,55.77921295166016,0.01807021789971941,0.032746061361823564
1127,1127,1127,1127,2023-07-28,58.320499420166016,57.01014709472656,56.31526184082031,0.022984545597860118,0.03560735604876819
1128,1128,1128,1128,2023-07-31,58.26093673706055,57.16897964477539,55.94797134399414,0.019100517432183217,0.041341363011095034
1129,1129,1129,1129,2023-08-01,57.6553955078125,57.52634811401367,55.86855316162109,0.0022432745694731526,0.03198297154791696
1130,1130,1130,1130,2023-08-02,56.6627082824707,58.77713394165039,55.560821533203125,-0.035973609418906594,0.019832081651440125
1131,1131,1131,1131,2023-08-03,58.638160705566406,59.02530670166016,55.76928329467773,-0.0065589832180045216,0.05144189133164745
1132,1132,1132,1132,2023-08-04,57.39729690551758,57.60576248168945,56.583290100097656,-0.003618831991645588,0.014385992825442173
1133,1133,1133,1133,2023-08-07,56.672630310058594,58.320499420166016,57.01014709472656,-0.02825540121382475,-0.0059202931735495845
1134,1134,1134,1134,2023-08-08,55.8586311340332,58.26093673706055,57.16897964477539,-0.041233556093841606,-0.022920620918619794
1135,1135,1135,1135,2023-08-09,54.836158752441406,57.6553955078125,57.52634811401367,-0.04889805595018559,-0.04676447314612209
1136,1136,1136,1136,2023-08-10,56.43438720703125,56.6627082824707,58.77713394165039,-0.004029476923362751,-0.03985813151326578
1137,1137,1137,1137,2023-08-11,56.99029159545898,58.638160705566406,59.02530670166016,-0.028102332854226142,-0.03447699334265297
1138,1138,1138,1138,2023-08-14,56.24577713012695,57.39729690551758,57.60576248168945,-0.02006226490571772,-0.023608494931297574
1139,1139,1139,1139,2023-08-15,55.10418319702149,56.672630310058594,58.320499420166016,-0.027675565867616436,-0.055148982864032026
1140,1140,1140,1140,2023-08-16,54.11149597167969,55.8586311340332,58.26093673706055,-0.031277801243665526,-0.07122166236543437
1141,1141,1141,1141,2023-08-17,54.99499130249024,54.836158752441406,57.6553955078125,0.002896493001376843,-0.04614319582564941
1142,1142,1142,1142,2023-08-18,54.17105484008789,56.43438720703125,56.6627082824707,-0.040105554059447046,-0.04397342657822867
1143,1143,1143,1143,2023-08-21,52.65224075317383,56.99029159545898,58.638160705566406,-0.07611911995605247,-0.10208232796470285
1144,1144,1144,1144,2023-08-22,52.12611389160156,56.24577713012695,57.39729690551758,-0.07324395623504998,-0.09183678148803731
1145,1145,1145,1145,2023-08-23,51.997066497802734,55.10418319702149,56.672630310058594,-0.05638622186104203,-0.08250126713151718
1146,1146,1146,1146,2023-08-24,52.37428665161133,54.11149597167969,55.8586311340332,-0.03210425601571909,-0.062377906720649245
1147,1147,1147,1147,2023-08-25,52.235313415527344,54.99499130249024,54.836158752441406,-0.0501805313830086,-0.04742938593958801
1148,1148,1148,1148,2023-08-28,52.096336364746094,54.17105484008789,56.43438720703125,-0.03829939220246559,-0.07686892791749267
1149,1149,1149,1149,2023-08-29,53.45631790161133,52.65224075317383,56.99029159545898,0.015271470633261286,-0.0620101002278296
1150,1150,1150,1150,2023-08-30,54.01222610473633,52.12611389160156,56.24577713012695,0.03618363373600064,-0.039710554984834
1151,1151,1151,1151,2023-08-31,54.25135040283203,51.997066497802734,55.10418319702149,0.04335405931264513,-0.015476734155376426
1152,1152,1152,1152,2023-09-01,54.72959899902344,52.37428665161133,54.11149597167969,0.044970776653807665,0.011422767311168869
1153,1153,1153,1153,2023-09-05,53.49412155151367,52.235313415527344,54.99499130249024,0.02409879550205085,-0.027291026244941063
1154,1154,1154,1154,2023-09-06,52.73689651489258,52.096336364746094,54.17105484008789,0.012295685164148251,-0.02647462430681713
1155,1155,1155,1155,2023-09-07,51.10288238525391,53.45631790161133,52.65224075317383,-0.044025395102764375,-0.029426256997932665
1156,1156,1156,1156,2023-09-08,51.89995956420898,54.01222610473633,52.12611389160156,-0.03910719281281627,-0.004338599417997746
1157,1157,1157,1157,2023-09-11,51.82025146484375,54.25135040283203,51.997066497802734,-0.04481176818524635,-0.0034004809284088333
1158,1158,1158,1158,2023-09-12,51.69072723388672,54.72959899902344,52.37428665161133,-0.055525196981453195,-0.013051431559757187
1159,1159,1159,1159,2023-09-13,50.69437789916992,53.49412155151367,52.235313415527344,-0.052337407758862975,-0.029499880743500406
1160,1160,1160,1160,2023-09-14,52.38817596435547,52.73689651489258,52.096336364746094,-0.006612458706944047,0.005601921746782645
1161,1161,1161,1161,2023-09-15,51.491458892822266,51.10288238525391,53.45631790161133,0.0076038080325675494,-0.03675634772311609
1162,1162,1162,1162,2023-09-18,51.27225875854492,51.89995956420898,54.01222610473633,-0.01209443727769155,-0.050728650599926595
1163,1163,1163,1163,2023-09-19,50.36557769775391,51.82025146484375,54.25135040283203,-0.028071530453238513,-0.07162536372320927
1164,1164,1164,1164,2023-09-20,51.77043533325195,51.69072723388672,54.72959899902344,0.0015420193065687204,-0.05406879860063085
1165,1165,1165,1165,2023-09-21,50.21612930297852,50.69437789916992,53.49412155151367,-0.009433957294882389,-0.06127761618402339
1166,1166,1166,1166,2023-09-22,49.3592643737793,52.38817596435547,52.73689651489258,-0.05781670262077876,-0.06404685076907135
1167,1167,1167,1167,2023-09-25,49.11017608642578,51.491458892822266,51.10288238525391,-0.04624617087181482,-0.03899400984479773
1168,1168,1168,1168,2023-09-26,47.97433853149414,51.27225875854492,51.89995956420898,-0.06432172693193772,-0.07563822911765827
1169,1169,1169,1169,2023-09-27,48.05404281616211,50.36557769775391,51.82025146484375,-0.045895132891424884,-0.07267831672404634
1170,1170,1170,1170,2023-09-28,47.994258880615234,51.77043533325195,51.69072723388672,-0.07294079001517095,-0.07151124681504195
1171,1171,1171,1171,2023-09-29,49.598388671875,50.21612930297852,50.69437789916992,-0.012301637734290272,-0.02161954190413029
1172,1172,1172,1172,2023-10-02,49.08028411865234,49.3592643737793,52.38817596435547,-0.005652034297236375,-0.06314195493184949
1173,1173,1173,1173,2023-10-03,48.55221939086914,49.11017608642578,51.491458892822266,-0.011361325493411623,-0.0570820785651277
1174,1174,1174,1174,2023-10-04,49.09024810791016,47.97433853149414,51.27225875854492,0.023260551590168488,-0.04255733418943841
1175,1175,1175,1175,2023-10-05,47.54590606689453,48.05404281616211,50.36557769775391,-0.010574276782736702,-0.05598410183598723
1176,1176,1176,1176,2023-10-06,45.96170425415039,47.994258880615234,51.77043533325195,-0.04234995338756631,-0.11220170434554255
1177,1177,1177,1177,2023-10-09,45.77239608764648,49.598388671875,50.21612930297852,-0.07713945324998173,-0.08849214937536953
1178,1178,1178,1178,2023-10-10,46.08126831054688,49.08028411865234,49.3592643737793,-0.06110428784102573,-0.06641095860767643
1179,1179,1179,1179,2023-10-11,45.82221603393555,48.55221939086914,49.11017608642578,-0.05622818876632041,-0.0669506875052529
1180,1180,1180,1180,2023-10-12,43.69002151489258,49.09024810791016,47.97433853149414,-0.11000609695731844,-0.08930434786065888
1181,1181,1181,1181,2023-10-13,43.91918563842773,47.54590606689453,48.05404281616211,-0.07627829036140787,-0.0860459793893491
1182,1182,1182,1182,2023-10-16,44.82586669921875,45.96170425415039,47.994258880615234,-0.024712694478231212,-0.06601606640656332
1183,1183,1183,1183,2023-10-17,45.40374755859375,45.77239608764648,49.598388671875,-0.008053948680047829,-0.08457212473234721
1184,1184,1184,1184,2023-10-18,44.995243072509766,46.08126831054688,49.08028411865234,-0.02356760735660024,-0.083231813333984
1185,1185,1185,1185,2023-10-19,44.995243072509766,45.82221603393555,48.55221939086914,-0.018047424000911083,-0.07326083880376244
1186,1186,1186,1186,2023-10-20,43.978965759277344,43.69002151489258,49.09024810791016,0.006613506571203631,-0.10412011643121466
1187,1187,1187,1187,2023-10-23,42.66378021240234,43.91918563842773,47.54590606689453,-0.028584442260854548,-0.10268236023567001
