,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MPC,MPC_6m,MPC_12m,MPC_6m_ret,MPC_12m_ret
965,965,965,965,2022-12-02,115.51837921142578,122.71934509277344,117.2477798461914,-0.05867832716923205,-0.014749964878092325
966,966,966,966,2022-12-05,109.87093353271484,122.3285140991211,117.1109848022461,-0.1018370954486707,-0.06182213634149536
967,967,967,967,2022-12-06,106.78341674804688,119.12374877929688,117.63860321044922,-0.10359254269367557,-0.0922757170363796
968,968,968,968,2022-12-07,106.50006866455078,120.63819122314452,118.40071105957033,-0.11719441758242577,-0.10051157876097583
969,969,969,969,2022-12-08,106.35350036621094,119.01626586914062,117.5506591796875,-0.10639525119072801,-0.09525390067239548
970,970,970,970,2022-12-09,104.37982940673828,117.47249603271484,123.69640350341795,-0.11145303852512334,-0.15616116192210816
971,971,971,971,2022-12-12,108.6593780517578,115.51837921142578,122.71934509277344,-0.05937584310384414,-0.11457009512547978
972,972,972,972,2022-12-13,108.57144165039062,109.87093353271484,122.3285140991211,-0.011827440074833717,-0.11246006337969006
973,973,973,973,2022-12-14,108.39557647705078,106.78341674804688,119.12374877929688,0.015097472792126254,-0.09005905549633442
974,974,974,974,2022-12-15,108.3271713256836,106.50006866455078,120.63819122314452,0.01715588247072164,-0.10204910876597295
975,975,975,975,2022-12-16,107.2328643798828,106.35350036621094,119.01626586914062,0.008268312849543324,-0.09900664756373534
976,976,976,976,2022-12-19,108.52259063720705,104.37982940673828,117.47249603271484,0.03968928914728931,-0.0761872412502016
977,977,977,977,2022-12-20,110.41809844970705,108.6593780517578,115.51837921142578,0.016185629160434756,-0.04415124932097625
978,978,978,978,2022-12-21,111.92277526855467,108.57144165039062,109.87093353271484,0.030867542764658307,0.018675018677518418
979,979,979,979,2022-12-22,109.08927917480467,108.39557647705078,106.78341674804688,0.006399732537985647,0.021593825117980803
980,980,980,980,2022-12-23,112.47970581054688,108.3271713256836,106.50006866455078,0.03833326795157199,0.05614679146198953
981,981,981,981,2022-12-27,114.14070892333984,107.2328643798828,106.35350036621094,0.06441909934425838,0.07322004946066585
982,982,982,982,2022-12-28,111.89346313476562,108.52259063720705,104.37982940673828,0.03106148201739356,0.07198357930581456
983,983,983,983,2022-12-29,113.51538848876952,110.41809844970705,108.6593780517578,0.02805056492141289,0.04469021012340657
984,984,984,984,2022-12-30,113.72057342529295,111.92277526855467,108.57144165039062,0.016062844692910083,0.047426208003048975
985,985,985,985,2023-01-03,108.37602996826172,109.08927917480467,108.39557647705078,-0.0065382154134508985,-0.00018032570538706327
986,986,986,986,2023-01-04,108.04383087158205,112.47970581054688,108.3271713256836,-0.03943711362862479,-0.0026155991210154994
987,987,987,987,2023-01-05,113.07571411132812,114.14070892333984,107.2328643798828,-0.00933054316954518,0.054487490987338294
988,988,988,988,2023-01-06,114.14070892333984,111.89346313476562,108.52259063720705,0.02008379869222221,0.051769113261535216
989,989,989,989,2023-01-09,113.1050262451172,113.51538848876952,110.41809844970705,-0.0036150362441204065,0.02433412486843345
990,990,990,990,2023-01-10,113.82805633544922,113.72057342529295,111.92277526855467,0.0009451492101988368,0.01702317568808387
991,991,991,991,2023-01-11,114.90282440185548,108.37602996826172,109.08927917480467,0.06022359774117181,0.053291627472715986
992,992,992,992,2023-01-12,118.23461151123048,108.04383087158205,112.47970581054688,0.09432080071060156,0.051163946946809924
993,993,993,993,2023-01-13,119.1335220336914,113.07571411132812,114.14070892333984,0.053573023791820606,0.04374261521106271
994,994,994,994,2023-01-17,118.97718811035156,114.14070892333984,111.89346313476562,0.04237295556189369,0.0633077641636155
995,995,995,995,2023-01-18,118.5277328491211,113.1050262451172,113.51538848876952,0.047943993154221154,0.04415563763716013
996,996,996,996,2023-01-19,120.40370178222656,113.82805633544922,113.72057342529295,0.057768230948256116,0.05876797975631032
997,997,997,997,2023-01-20,122.83658599853516,114.90282440185548,108.37602996826172,0.06904757683703688,0.13342946807064493
998,998,998,998,2023-01-23,123.96997833251952,118.23461151123048,108.04383087158205,0.048508357645715705,0.14740450549061768
999,999,999,999,2023-01-24,127.22362518310548,119.1335220336914,113.07571411132812,0.0679078651525653,0.12511891861985602
1000,1000,1000,1000,2023-01-25,126.83277893066406,118.97718811035156,114.14070892333984,0.06602602519927125,0.11119669859286208
1001,1001,1001,1001,2023-01-26,132.24574279785156,118.5277328491211,113.1050262451172,0.11573671088598902,0.16922958411462008
1002,1002,1002,1002,2023-01-27,129.80308532714844,120.40370178222656,113.82805633544922,0.07806556946166388,0.1403435102556887
1003,1003,1003,1003,2023-01-30,126.17815399169922,122.83658599853516,114.90282440185548,0.02720336100194043,0.0981292639979845
1004,1004,1004,1004,2023-01-31,125.57237243652344,123.96997833251952,118.23461151123048,0.012925662531825921,0.06206102283844328
1005,1005,1005,1005,2023-02-01,120.14966583251952,127.22362518310548,119.1335220336914,-0.05560256076970638,0.008529453183972358
1006,1006,1006,1006,2023-02-02,117.15007781982422,126.83277893066406,118.97718811035156,-0.07634226098706787,-0.015356811835498196
1007,1007,1007,1007,2023-02-03,115.48905181884766,132.24574279785156,118.5277328491211,-0.1267087365119789,-0.02563687803040582
1008,1008,1008,1008,2023-02-06,113.74011993408205,129.80308532714844,120.40370178222656,-0.12374871793364695,-0.05534366260762391
1009,1009,1009,1009,2023-02-07,119.4266357421875,126.17815399169922,122.83658599853516,-0.05350782236008833,-0.02776005396623704
1010,1010,1010,1010,2023-02-08,118.7719955444336,125.57237243652344,123.96997833251952,-0.05415504031770535,-0.041929367561423514
1011,1011,1011,1011,2023-02-09,117.9708023071289,120.14966583251952,127.22362518310548,-0.01813457832190557,-0.07272881009843524
1012,1012,1012,1012,2023-02-10,123.88204956054688,117.15007781982422,126.83277893066406,0.05746450933712888,-0.023264722219248024
1013,1013,1013,1013,2023-02-13,124.87865447998048,115.48905181884766,132.24574279785156,0.08130296779872292,-0.05570756503770613
1014,1014,1014,1014,2023-02-14,125.68962097167967,113.74011993408205,129.80308532714844,0.10505968381713471,-0.031690035295397045
1015,1015,1015,1015,2023-02-15,124.92304229736328,119.4266357421875,126.17815399169922,0.04602328886699247,-0.009947139458218013
1016,1016,1016,1016,2023-02-16,124.33336639404295,118.7719955444336,125.57237243652344,0.04682392363719101,-0.009866868152919483
1017,1017,1017,1017,2023-02-17,120.39234924316406,117.9708023071289,120.14966583251952,0.02052666328174002,0.0020198425768642725
1018,1018,1018,1018,2023-02-21,120.95255279541016,123.88204956054688,117.15007781982422,-0.023647467696318203,0.03245815151257614
1019,1019,1019,1019,2023-02-22,120.66753387451172,124.87865447998048,115.48905181884766,-0.033721700662172505,0.0448395927934957
1020,1020,1020,1020,2023-02-23,123.3603973388672,125.68962097167967,113.74011993408205,-0.018531551092331622,0.08458121382640149
1021,1021,1021,1021,2023-02-24,122.77071380615234,124.92304229736328,119.4266357421875,-0.017229235308627855,0.028001107484798338
1022,1022,1022,1022,2023-02-27,124.40216064453124,124.33336639404295,118.7719955444336,0.0005533048165868859,0.047403136356257924
1023,1023,1023,1023,2023-02-28,121.47342681884766,120.39234924316406,117.9708023071289,0.008979620237329788,0.029690605160079375
1024,1024,1024,1024,2023-03-01,126.9672622680664,120.95255279541016,123.88204956054688,0.049727842312101256,0.024904437071100016
1025,1025,1025,1025,2023-03-02,127.39967346191406,120.66753387451172,124.87865447998048,0.055790811092596204,0.02018774939905943
1026,1026,1026,1026,2023-03-03,131.20309448242188,123.3603973388672,125.68962097167967,0.06357548542917724,0.04386578198039515
1027,1027,1027,1027,2023-03-06,129.65028381347656,122.77071380615234,124.92304229736328,0.05603592089711773,0.037841229521617725
1028,1028,1028,1028,2023-03-07,127.96971893310548,124.40216064453124,124.33336639404295,0.02867762320276923,0.029246795486402632
1029,1029,1029,1029,2023-03-08,125.6699676513672,121.47342681884766,120.39234924316406,0.03454698646789489,0.04383682552405044
1030,1030,1030,1030,2023-03-09,126.17119598388672,126.9672622680664,120.95255279541016,-0.006269854685052145,0.04314620128195101
1031,1031,1031,1031,2023-03-10,126.33826446533205,127.39967346191406,120.66753387451172,-0.008331332159177918,0.04699466715477585
1032,1032,1032,1032,2023-03-13,121.65033721923828,131.20309448242188,123.3603973388672,-0.0728089326007737,-0.013862310405270861
1033,1033,1033,1033,2023-03-14,125.58151245117188,129.65028381347656,122.77071380615234,-0.03138266452357552,0.022894699866758295
1034,1034,1034,1034,2023-03-15,120.57908630371094,127.96971893310548,124.40216064453124,-0.05775298008787455,-0.030731575086902385
1035,1035,1035,1035,2023-03-16,123.00659942626952,125.6699676513672,121.47342681884766,-0.02119335490310925,0.012621465019738487
1036,1036,1036,1036,2023-03-17,121.53239440917967,126.17119598388672,126.9672622680664,-0.03676593170520048,-0.042805269341100516
1037,1037,1037,1037,2023-03-20,124.0778350830078,126.33826446533205,127.39967346191406,-0.017891882494115774,-0.02607415143728231
1038,1038,1038,1038,2023-03-21,126.08272552490234,121.65033721923828,131.20309448242188,0.03643547898824151,-0.03902628194646385
1039,1039,1039,1039,2023-03-22,124.79528045654295,125.58151245117188,129.65028381347656,-0.006260730415511007,-0.037446916536784
1040,1040,1040,1040,2023-03-23,123.97955322265624,120.57908630371094,127.96971893310548,0.028201133572867798,-0.031180546020696198
1041,1041,1041,1041,2023-03-24,122.55449676513672,123.00659942626952,125.6699676513672,-0.0036754341900475662,-0.024790894311944145
1042,1042,1042,1042,2023-03-27,126.69207000732422,121.53239440917967,126.17119598388672,0.04245514640954706,0.004128311690918984
1043,1043,1043,1043,2023-03-28,129.30630493164062,124.0778350830078,126.33826446533205,0.04213862891091713,0.023492807019863893
1044,1044,1044,1044,2023-03-29,131.7731170654297,126.08272552490234,121.65033721923828,0.04513220599283008,0.0832120985242164
1045,1045,1045,1045,2023-03-30,131.63551330566406,124.79528045654295,125.58151245117188,0.054811630889383345,0.04820773962923952
1046,1046,1046,1046,2023-03-31,132.51022338867188,123.97955322265624,120.57908630371094,0.06880707297513267,0.09894864400373016
1047,1047,1047,1047,2023-04-03,133.3062744140625,122.55449676513672,123.00659942626952,0.0877305846192693,0.08373270243899911
1048,1048,1048,1048,2023-04-04,123.65523529052734,126.69207000732422,121.53239440917967,-0.0239702036332764,0.017467284271553307
1049,1049,1049,1049,2023-04-05,130.42669677734375,129.30630493164062,124.0778350830078,0.008664634306079888,0.05116837902666971
1050,1050,1050,1050,2023-04-06,126.4660186767578,131.7731170654297,126.08272552490234,-0.04027451506695967,0.003040013215606985
1051,1051,1051,1051,2023-04-10,128.98199462890625,131.63551330566406,124.79528045654295,-0.020158075963864097,0.033548657906347756
1052,1052,1052,1052,2023-04-11,129.91563415527344,132.51022338867188,123.97955322265624,-0.019580294765545236,0.047879515438779885
1053,1053,1053,1053,2023-04-12,127.97953033447266,133.3062744140625,122.55449676513672,-0.039958689889152965,0.04426629550552086
1054,1054,1054,1054,2023-04-13,128.23504638671875,123.65523529052734,126.69207000732422,0.03703693649064799,0.01217894994773805
1055,1055,1055,1055,2023-04-14,128.52989196777344,130.42669677734375,129.30630493164062,-0.014543071751701442,-0.006004447844037086
1056,1056,1056,1056,2023-04-17,127.07536315917967,126.4660186767578,131.7731170654297,0.004818246741674859,-0.03565032087627873
1057,1057,1057,1057,2023-04-18,126.83949279785156,128.98199462890625,131.63551330566406,-0.016610859812013823,-0.03643409280196219
1058,1058,1058,1058,2023-04-19,124.21542358398438,129.91563415527344,132.51022338867188,-0.04387624790774791,-0.06259743280605334
1059,1059,1059,1059,2023-04-20,123.52747344970705,127.97953033447266,133.3062744140625,-0.034787257564785734,-0.07335589421681332
1060,1060,1060,1060,2023-04-21,121.40463256835938,128.23504638671875,123.65523529052734,-0.0532647978132349,-0.018200626256382857
1061,1061,1061,1061,2023-04-24,124.33336639404295,128.52989196777344,130.42669677734375,-0.032650191402811446,-0.04671842907823498
1062,1062,1062,1062,2023-04-25,121.03118133544922,127.07536315917967,126.4660186767578,-0.04756375802097268,-0.04297468520140424
1063,1063,1063,1063,2023-04-26,120.42184448242188,126.83949279785156,128.98199462890625,-0.05059660972988689,-0.0663670163507144
1064,1064,1064,1064,2023-04-27,119.34076690673828,124.21542358398438,129.91563415527344,-0.03924357005432777,-0.08139795735358701
1065,1065,1065,1065,2023-04-28,119.90096282958984,123.52747344970705,127.97953033447266,-0.02935792758356459,-0.06312390335993256
1066,1066,1066,1066,2023-05-01,120.3530502319336,121.40463256835938,128.23504638671875,-0.00866179744692741,-0.0614652263704526
1067,1067,1067,1067,2023-05-02,114.95750427246094,124.33336639404295,128.52989196777344,-0.07540905867430314,-0.10559712987789283
1068,1068,1068,1068,2023-05-03,108.17621612548828,121.03118133544922,127.07536315917967,-0.1062120113851669,-0.14872392699769477
1069,1069,1069,1069,2023-05-04,103.25241088867188,120.42184448242188,126.83949279785156,-0.14257740086563986,-0.18596007748762622
1070,1070,1070,1070,2023-05-05,105.06075286865234,119.34076690673828,124.21542358398438,-0.11965746834227564,-0.15420525215518988
1071,1071,1071,1071,2023-05-08,106.83961486816406,119.90096282958984,123.52747344970705,-0.10893447102663656,-0.13509430829844726
1072,1072,1072,1072,2023-05-09,109.03125,120.3530502319336,121.40463256835938,-0.09407156868991051,-0.10191853726333122
1073,1073,1073,1073,2023-05-10,109.79783630371094,114.95750427246094,124.33336639404295,-0.044883263614709845,-0.11690771762959717
1074,1074,1074,1074,2023-05-11,108.20570373535156,108.17621612548828,121.03118133544922,0.00027258866060786424,-0.10596837491448297
1075,1075,1075,1075,2023-05-12,107.9894790649414,103.25241088867188,120.42184448242188,0.04587852366350176,-0.10324011786163301
1076,1076,1076,1076,2023-05-15,108.72657775878906,105.06075286865234,119.34076690673828,0.03489242928536562,-0.08894017880950889
1077,1077,1077,1077,2023-05-16,105.6294403076172,106.83961486816406,119.90096282958984,-0.011327020993478598,-0.11902758897988297
1078,1078,1078,1078,2023-05-17,109.4687042236328,109.03125,120.3530502319336,0.004012191217039218,-0.09043681059454212
1079,1079,1079,1079,2023-05-18,109.8150405883789,109.79783630371094,114.95750427246094,0.00015669056191947028,-0.04473360583658703
1080,1080,1080,1080,2023-05-19,109.15206909179688,108.20570373535156,108.17621612548828,0.008745984026497622,0.009020956743176933
1081,1081,1081,1081,2023-05-22,109.4687042236328,107.9894790649414,103.25241088867188,0.013697863639122065,0.060204825063730594
1082,1082,1082,1082,2023-05-23,108.76616668701172,108.72657775878906,105.06075286865234,0.0003641145434605253,0.035269248669785425
1083,1083,1083,1083,2023-05-24,109.3796615600586,105.6294403076172,106.83961486816406,0.0355035607641192,0.023774390192522254
1084,1084,1084,1084,2023-05-25,108.370361328125,109.4687042236328,109.03125,-0.01003339633274547,-0.006061461020349657
1085,1085,1085,1085,2023-05-26,107.66780853271484,109.8150405883789,109.79783630371094,-0.01955316907556004,-0.01939954231069041
1086,1086,1086,1086,2023-05-30,106.65852355957033,109.15206909179688,108.20570373535156,-0.022844693215384515,-0.014298508510838914
1087,1087,1087,1087,2023-05-31,103.80875396728516,109.4687042236328,107.9894790649414,-0.05170382070829094,-0.03871418895485268
1088,1088,1088,1088,2023-06-01,104.75867462158205,108.76616668701172,108.72657775878906,-0.036845024399561055,-0.03649432566533872
1089,1089,1089,1089,2023-06-02,107.76677703857422,109.3796615600586,105.6294403076172,-0.01474574430456399,0.020234290030626045
1090,1090,1090,1090,2023-06-05,107.54907989501952,108.370361328125,109.4687042236328,-0.007578469085461448,-0.01753582763427708
1091,1091,1091,1091,2023-06-06,107.88551330566406,107.66780853271484,109.8150405883789,0.002022004310444192,-0.01757070135726957
1092,1092,1092,1092,2023-06-07,112.92208099365234,106.65852355957033,109.15206909179688,0.05872533413219183,0.0345390786745865
1093,1093,1093,1093,2023-06-08,111.24981689453124,103.80875396728516,109.4687042236328,0.07168049555426803,0.016270519355557678
1094,1094,1094,1094,2023-06-09,111.82373046875,104.75867462158205,108.76616668701172,0.06744124887689673,0.028111350016929437
1095,1095,1095,1095,2023-06-12,111.19044494628906,107.76677703857422,109.3796615600586,0.031769233541143915,0.016555028242030145
1096,1096,1096,1096,2023-06-13,111.31908416748048,107.54907989501952,108.370361328125,0.035053803120779214,0.02720967987203915
1097,1097,1097,1097,2023-06-14,110.46810913085938,107.88551330566406,107.66780853271484,0.02393830038958278,0.026008708046599383
1098,1098,1098,1098,2023-06-15,112.63512420654295,112.92208099365234,106.65852355957033,-0.002541192870201492,0.056034908861593236
1099,1099,1099,1099,2023-06-16,112.10079193115234,111.24981689453124,103.80875396728516,0.007649226402123954,0.07987802229550289
1100,1100,1100,1100,2023-06-20,109.77545928955078,111.82373046875,104.75867462158205,-0.01831696340851041,0.04788896658048403
1101,1101,1101,1101,2023-06-21,110.82433319091795,111.19044494628906,107.76677703857422,-0.003292654827921182,0.028371973593024125
1102,1102,1102,1102,2023-06-22,110.25041198730467,111.31908416748048,107.54907989501952,-0.009600080598650806,0.0251172031868796
1103,1103,1103,1103,2023-06-23,110.46810913085938,110.46810913085938,107.88551330566406,0.0,0.02393830038958278
1104,1104,1104,1104,2023-06-26,111.8534164428711,112.63512420654295,112.92208099365234,-0.006940177579406015,-0.009463734119824818
1105,1105,1105,1105,2023-06-27,112.78355407714844,112.10079193115234,111.24981689453124,0.006090609479506792,0.013786424332466352
1106,1106,1106,1106,2023-06-28,113.89178466796876,109.77545928955078,111.82373046875,0.03749768304371659,0.01849387594699059
1107,1107,1107,1107,2023-06-29,115.11876678466795,110.82433319091795,111.19044494628906,0.038749915926423295,0.035329671000745355
1108,1108,1108,1108,2023-06-30,115.37604522705078,110.25041198730467,111.31908416748048,0.04649083071305271,0.03644443439245837
1109,1109,1109,1109,2023-07-03,116.3061752319336,110.46810913085938,110.46810913085938,0.05284842971430348,0.05284842971430348
1110,1110,1110,1110,2023-07-05,114.99014282226562,111.8534164428711,112.63512420654295,0.028043187943182835,0.020908385659558437
1111,1111,1111,1111,2023-07-06,112.15026092529295,112.78355407714844,112.10079193115234,-0.005615119660285606,0.0004412903181896244
1112,1112,1112,1112,2023-07-07,116.78113555908205,113.89178466796876,109.77545928955078,0.0253692652155435,0.06381823692536459
1113,1113,1113,1113,2023-07-10,116.60302734375,115.11876678466795,110.82433319091795,0.012893297943838977,0.052142828081600534
1114,1114,1114,1114,2023-07-11,118.75025177001952,115.37604522705078,110.25041198730467,0.029245295557917217,0.07709576435590648
1115,1115,1115,1115,2023-07-12,118.70077514648438,116.3061752319336,110.46810913085938,0.02058875988119757,0.07452527322498725
1116,1116,1116,1116,2023-07-13,118.66119384765624,114.99014282226562,111.8534164428711,0.03192491926081664,0.06086338371490152
1117,1117,1117,1117,2023-07-14,117.16705322265624,112.15026092529295,112.78355407714844,0.044732774190379576,0.03886647465027848
1118,1118,1118,1118,2023-07-17,116.88998413085938,116.78113555908205,113.89178466796876,0.0009320732433044654,0.02632498447215781
1119,1119,1119,1119,2023-07-18,118.17633819580078,116.60302734375,115.11876678466795,0.013492881684903368,0.026560147372426846
1120,1120,1120,1120,2023-07-19,120.82820892333984,118.75025177001952,115.37604522705078,0.017498549454401546,0.04725559526294765
1121,1121,1121,1121,2023-07-20,122.94573974609376,118.70077514648438,116.3061752319336,0.03576189451476486,0.05708694745502374
1122,1122,1122,1122,2023-07-21,124.499267578125,118.66119384765624,114.99014282226562,0.04919951958315871,0.08269512953433877
1123,1123,1123,1123,2023-07-24,127.0422821044922,117.16705322265624,112.15026092529295,0.08428332547605977,0.1327863266329743
1124,1124,1124,1124,2023-07-25,127.25997161865234,116.88998413085938,116.78113555908205,0.08871579173270883,0.08973055459174595
1125,1125,1125,1125,2023-07-26,128.98171997070312,118.17633819580078,116.60302734375,0.09143439321160396,0.1061609883460426
1126,1126,1126,1126,2023-07-27,128.21978759765625,120.82820892333984,118.75025177001952,0.061174279915098495,0.07974329053193197
1127,1127,1127,1127,2023-07-28,130.44618225097656,122.94573974609376,118.70077514648438,0.06100611961319391,0.09894970854232077
1128,1128,1128,1128,2023-07-31,131.62368774414062,124.499267578125,118.66119384765624,0.057224595008520396,0.10923953717443924
1129,1129,1129,1129,2023-08-01,133.52354431152344,127.0422821044922,117.16705322265624,0.05101657573893714,0.13959974787267582
1130,1130,1130,1130,2023-08-02,134.44375610351562,127.25997161865234,116.88998413085938,0.056449678508417644,0.15017344816305767
1131,1131,1131,1131,2023-08-03,134.7900848388672,128.98171997070312,118.17633819580078,0.0450324656042993,0.14058437498325493
1132,1132,1132,1132,2023-08-04,136.50193786621094,128.21978759765625,120.82820892333984,0.06459338627625422,0.1297191200840806
1133,1133,1133,1133,2023-08-07,138.53041076660156,130.44618225097656,122.94573974609376,0.061973668957755024,0.12676056163225424
1134,1134,1134,1134,2023-08-08,140.29173278808594,131.62368774414062,124.499267578125,0.06585474995044094,0.12684785635426277
1135,1135,1135,1135,2023-08-09,142.5379180908203,133.52354431152344,127.0422821044922,0.0675114926418181,0.12197227355836504
1136,1136,1136,1136,2023-08-10,143.75498962402344,134.44375610351562,127.25997161865234,0.06925746342090133,0.12961670347373744
1137,1137,1137,1137,2023-08-11,148.17807006835938,134.7900848388672,128.98171997070312,0.09932470363451928,0.14883000553889736
1138,1138,1138,1138,2023-08-14,146.9807586669922,136.50193786621094,128.21978759765625,0.07676682810944269,0.14631884376697313
1139,1139,1139,1139,2023-08-15,141.83908081054688,138.53041076660156,130.44618225097656,0.023884070115982148,0.08733792252846873
1140,1140,1140,1140,2023-08-16,140.62574768066406,140.29173278808594,131.62368774414062,0.002380859413025238,0.06839240026477822
1141,1141,1141,1141,2023-08-17,141.7097930908203,142.5379180908203,133.52354431152344,-0.005809857552937947,0.06130940293344489
1142,1142,1142,1142,2023-08-18,143.828125,143.75498962402344,134.44375610351562,0.0005087501739442502,0.06980144834140778
1143,1143,1143,1143,2023-08-21,142.0678253173828,148.17807006835938,134.7900848388672,-0.04123582354769306,0.053993144133826165
1144,1144,1144,1144,2023-08-22,142.16726684570312,146.9807586669922,136.50193786621094,-0.032749128967246466,0.04150365238803366
1145,1145,1145,1145,2023-08-23,142.46563720703125,141.83908081054688,138.53041076660156,0.004417374907563554,0.02840694991556636
1146,1146,1146,1146,2023-08-24,142.813720703125,140.62574768066406,140.29173278808594,0.015558836546984534,0.01797673936245836
1147,1147,1147,1147,2023-08-25,143.19163513183594,141.7097930908203,142.5379180908203,0.010456878164135874,0.004586267638615915
1148,1148,1148,1148,2023-08-28,142.24684143066406,143.828125,143.75498962402344,-0.010994258385388367,-0.010491101542310144
1149,1149,1149,1149,2023-08-29,142.4855194091797,142.0678253173828,148.17807006835938,0.002940103368681335,-0.03841695776273457
1150,1150,1150,1150,2023-08-30,142.35623168945312,142.16726684570312,146.9807586669922,0.0013291726565658468,-0.03146348555743028
1151,1151,1151,1151,2023-08-31,141.98826599121094,142.46563720703125,141.83908081054688,-0.003350781459859009,0.0010517917897630014
1152,1152,1152,1152,2023-09-01,145.16079711914062,142.813720703125,140.62574768066406,0.016434530271041803,0.03224906898823998
1153,1153,1153,1153,2023-09-05,146.21499633789062,143.19163513183594,141.7097930908203,0.021114090940236085,0.031791756580880515
1154,1154,1154,1154,2023-09-06,147.08023071289062,142.24684143066406,143.828125,0.033978886515961815,0.022611055472569364
1155,1155,1155,1155,2023-09-07,150.0637969970703,142.4855194091797,142.0678253173828,0.053186300048693846,0.05628277663731618
1156,1156,1156,1156,2023-09-08,154.4595947265625,142.35623168945312,142.16726684570312,0.0850216593504145,0.08646384047180478
1157,1157,1157,1157,2023-09-11,153.2263946533203,141.98826599121094,142.46563720703125,0.0791482914708248,0.075532301383326
1158,1158,1158,1158,2023-09-12,154.97674560546875,145.16079711914062,142.813720703125,0.06762120821279094,0.08516706127717044
1159,1159,1159,1159,2023-09-13,154.628662109375,146.21499633789062,143.19163513183594,0.057543111050258444,0.07987217247019385
1160,1160,1160,1160,2023-09-14,155.33477783203125,147.08023071289062,142.24684143066406,0.05612275068601158,0.09200862577849711
1161,1161,1161,1161,2023-09-15,152.96780395507812,150.0637969970703,142.4855194091797,0.019351815801812,0.07356736733222813
1162,1162,1162,1162,2023-09-18,155.48394775390625,154.4595947265625,142.35623168945312,0.0066318510621314886,0.09221736139441328
1163,1163,1163,1163,2023-09-19,151.31689453125,153.2263946533203,141.98826599121094,-0.01246195295784791,0.06569999622797362
1164,1164,1164,1164,2023-09-20,151.83404541015625,154.97674560546875,145.16079711914062,-0.02027852748510417,0.045971422198367806
1165,1165,1165,1165,2023-09-21,153.9225616455078,154.628662109375,146.21499633789062,-0.004566426781651534,0.05271391786520763
1166,1166,1166,1166,2023-09-22,152.61973571777344,155.33477783203125,147.08023071289062,-0.017478649354323417,0.037663151451647225
1167,1167,1167,1167,2023-09-25,153.3556671142578,152.96780395507812,150.0637969970703,0.002535586895747066,0.021936470908114902
1168,1168,1168,1168,2023-09-26,150.19308471679688,155.48394775390625,154.4595947265625,-0.03402835542536864,-0.027622175348307576
1169,1169,1169,1169,2023-09-27,151.59535217285156,151.31689453125,153.2263946533203,0.0018402283661991259,-0.010644657430980087
1170,1170,1170,1170,2023-09-28,153.58441162109375,151.83404541015625,154.97674560546875,0.011528153690492537,-0.008984147776076812
1171,1171,1171,1171,2023-09-29,150.51133728027344,153.9225616455078,154.628662109375,-0.022161951625328413,-0.026627177477544284
1172,1172,1172,1172,2023-10-02,149.1985626220703,152.61973571777344,155.33477783203125,-0.02241632171365837,-0.039503164040935124
1173,1173,1173,1173,2023-10-03,146.463623046875,153.3556671142578,152.96780395507812,-0.0449415675147361,-0.042519933868653825
1174,1174,1174,1174,2023-10-04,141.1130828857422,150.19308471679688,155.48394775390625,-0.06045552528717202,-0.09242667861064147
1175,1175,1175,1175,2023-10-05,141.50094604492188,151.59535217285156,151.31689453125,-0.06658783388305911,-0.06487014233761546
1176,1176,1176,1176,2023-10-06,142.39601135253906,153.58441162109375,151.83404541015625,-0.07284854075006941,-0.0621601962334718
1177,1177,1177,1177,2023-10-09,145.7674560546875,150.51133728027344,153.9225616455078,-0.03151843117805908,-0.05298187285631306
1178,1178,1178,1178,2023-10-10,148.0946502685547,149.1985626220703,152.61973571777344,-0.007398947644769893,-0.029649412167680578
1179,1179,1179,1179,2023-10-11,147.706787109375,146.463623046875,153.3556671142578,0.008487869114791158,-0.03683515654282343
1180,1180,1180,1180,2023-10-12,146.7818603515625,141.1130828857422,150.19308471679688,0.04017187740423944,-0.022712259833177817
1181,1181,1181,1181,2023-10-13,147.38851928710938,141.50094604492188,151.59535217285156,0.04160801328012598,-0.027750408079434297
1182,1182,1182,1182,2023-10-16,149.924560546875,142.39601135253906,153.58441162109375,0.05287050615271105,-0.023829573819300953
1183,1183,1183,1183,2023-10-17,150.51133728027344,145.7674560546875,150.51133728027344,0.03254417243727015,0.0
1184,1184,1184,1184,2023-10-18,153.14683532714844,148.0946502685547,149.1985626220703,0.03411456828070514,0.026463208731302368
1185,1185,1185,1185,2023-10-19,152.00311279296875,147.706787109375,146.463623046875,0.029086853540537527,0.03782160806114199
1186,1186,1186,1186,2023-10-20,150.03396606445312,146.7818603515625,141.1130828857422,0.022156046429043785,0.06321797381419336
1187,1187,1187,1187,2023-10-23,148.63168334960938,147.38851928710938,141.50094604492188,0.008434605819455543,0.050393566290530156
1188,1188,1188,1188,2023-10-24,147.81617736816406,149.924560546875,142.39601135253906,-0.01406296053842182,0.03806402977261736
1189,1189,1189,1189,2023-10-25,146.54318237304688,150.51133728027344,145.7674560546875,-0.026364491731525108,0.005321670140613133
1190,1190,1190,1190,2023-10-26,147.24929809570312,153.14683532714844,148.0946502685547,-0.03850903754457047,-0.0057081884546038575
1191,1191,1191,1191,2023-10-27,145.20057678222656,152.00311279296875,147.706787109375,-0.0447526099021891,-0.01696746897143342
1192,1192,1192,1192,2023-10-30,146.0558624267578,150.03396606445312,146.7818603515625,-0.026514686920869335,-0.00494610112629601
