,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WST,WST_6m,WST_12m,WST_6m_ret,WST_12m_ret
970,970,970,970,2022-12-09,238.3234405517578,241.32481384277344,227.87356567382807,-0.01243706870927519,0.045858214606987024
971,971,971,971,2022-12-12,240.58692932128903,243.6481170654297,227.40489196777344,-0.012563970454647855,0.05796725496733668
972,972,972,972,2022-12-13,251.17642211914065,238.7522125244141,225.9989471435547,0.05203809197561293,0.1114052755280901
973,973,973,973,2022-12-14,242.88034057617188,234.31500244140625,223.5360412597656,0.036554800356445316,0.08653771985666836
974,974,974,974,2022-12-15,236.3990020751953,235.21241760253903,222.8580017089844,0.005044735668086053,0.06076066491834209
975,975,975,975,2022-12-16,225.45054626464844,235.3520050048828,233.98594665527344,-0.04207084932218419,-0.03647826082136474
976,976,976,976,2022-12-19,227.5744171142578,238.3234405517578,241.32481384277344,-0.04510266976934474,-0.056978793475726874
977,977,977,977,2022-12-20,227.1356658935547,240.58692932128903,243.6481170654297,-0.05591020038237826,-0.06777171673130855
978,978,978,978,2022-12-21,234.005859375,251.17642211914065,238.7522125244141,-0.06836056744209906,-0.019879828962543145
979,979,979,979,2022-12-22,234.584228515625,242.88034057617188,234.31500244140625,-0.03415719872949152,0.0011489920466618564
980,980,980,980,2022-12-23,234.45462036132807,236.3990020751953,235.21241760253903,-0.008224999669198096,-0.003221756950313237
981,981,981,981,2022-12-27,236.0500030517578,225.45054626464844,235.3520050048828,0.047014553580486895,0.0029657620586682754
982,982,982,982,2022-12-28,230.5757598876953,227.5744171142578,238.3234405517578,0.013188401453449128,-0.03250910043143618
983,983,983,983,2022-12-29,238.2935333251953,227.1356658935547,240.58692932128903,0.04912424205923549,-0.009532504540307074
984,984,984,984,2022-12-30,234.67398071289065,234.005859375,251.17642211914065,0.002855147899608612,-0.06570059907303871
985,985,985,985,2023-01-03,233.7366638183593,234.584228515625,242.88034057617188,-0.0036130506412508367,-0.037646837681969414
986,986,986,986,2023-01-04,240.4473571777344,234.45462036132807,236.3990020751953,0.025560327227378554,0.017125093875190567
987,987,987,987,2023-01-05,233.02870178222656,236.0500030517578,225.45054626464844,-0.012799412118070563,0.033613382815592674
988,988,988,988,2023-01-06,231.8321533203125,230.5757598876953,227.5744171142578,0.00544893978980765,0.018709204048700245
989,989,989,989,2023-01-09,240.0385131835937,238.2935333251953,227.1356658935547,0.007322816670887411,0.05680678654881888
990,990,990,990,2023-01-10,245.2235717773437,234.67398071289065,234.005859375,0.04495424261524672,0.04793774152623698
991,991,991,991,2023-01-11,250.6280059814453,233.7366638183593,234.584228515625,0.07226654940284671,0.06839239605893499
992,992,992,992,2023-01-12,247.3773803710937,240.4473571777344,234.45462036132807,0.028821373936901873,0.05511838491325016
993,993,993,993,2023-01-13,249.9798583984375,233.02870178222656,236.0500030517578,0.07274278441482451,0.059012307420412746
994,994,994,994,2023-01-17,252.3131561279297,231.8321533203125,230.5757598876953,0.08834409944559973,0.09427442091407112
995,995,995,995,2023-01-18,253.77891540527344,240.0385131835937,238.2935333251953,0.05724249012978344,0.06498448306167615
996,996,996,996,2023-01-19,254.04815673828125,245.2235717773437,234.67398071289065,0.03598587565207656,0.08255783605210887
997,997,997,997,2023-01-20,258.804443359375,250.6280059814453,233.7366638183593,0.03262379775121782,0.10724795644596141
998,998,998,998,2023-01-23,263.3513488769531,247.3773803710937,240.4473571777344,0.06457327861543649,0.09525574316164565
999,999,999,999,2023-01-24,257.7733764648437,249.9798583984375,233.02870178222656,0.03117658405096102,0.10618723999819513
1000,1000,1000,1000,2023-01-25,259.9087829589844,252.3131561279297,231.8321533203125,0.03010396662472692,0.12110757389152838
1001,1001,1001,1001,2023-01-26,269.5080871582031,253.77891540527344,240.0385131835937,0.06197982100999577,0.12277019043218962
1002,1002,1002,1002,2023-01-27,268.0412292480469,254.04815673828125,245.2235717773437,0.0550803937703086,0.09304838562347095
1003,1003,1003,1003,2023-01-30,261.2558898925781,258.804443359375,250.6280059814453,0.009472196463795157,0.042405013236707534
1004,1004,1004,1004,2023-01-31,265.0277404785156,263.3513488769531,247.3773803710937,0.006365608563280167,0.07134993539403012
1005,1005,1005,1005,2023-02-01,271.0048217773437,257.7733764648437,249.9798583984375,0.05132975908512627,0.08410662968452032
1006,1006,1006,1006,2023-02-02,281.2726745605469,259.9087829589844,252.3131561279297,0.0821976516466314,0.11477609363315922
1007,1007,1007,1007,2023-02-03,272.29205322265625,269.5080871582031,253.77891540527344,0.010329805290105964,0.07294986578305052
1008,1008,1008,1008,2023-02-06,267.5922546386719,268.0412292480469,254.04815673828125,-0.0016750207072043777,0.05331311226297797
1009,1009,1009,1009,2023-02-07,271.7931213378906,261.2558898925781,258.804443359375,0.04033299096010867,0.05018722943825038
1010,1010,1010,1010,2023-02-08,264.49884033203125,265.0277404785156,263.3513488769531,-0.001995640703608692,0.004357264392119253
1011,1011,1011,1011,2023-02-09,266.8537902832031,271.0048217773437,257.7733764648437,-0.01531718685636907,0.035226344717558034
1012,1012,1012,1012,2023-02-10,270.5557861328125,281.2726745605469,259.9087829589844,-0.038101420425848964,0.04096438393737656
1013,1013,1013,1013,2023-02-13,272.7210998535156,272.29205322265625,269.5080871582031,0.001575685466327359,0.011921767280498763
1014,1014,1014,1014,2023-02-14,275.4452209472656,267.5922546386719,268.0412292480469,0.029346762368729795,0.027622585226868335
1015,1015,1015,1015,2023-02-15,278.5784606933594,271.7931213378906,261.2558898925781,0.024965088601463403,0.0663049962544533
1016,1016,1016,1016,2023-02-16,319.0809631347656,264.49884033203125,265.0277404785156,0.2063605372871058,0.2039530750956684
1017,1017,1017,1017,2023-02-17,313.0440368652344,266.8537902832031,271.0048217773437,0.17309196370421076,0.1551234948964484
1018,1018,1018,1018,2023-02-21,306.01922607421875,270.5557861328125,281.2726745605469,0.13107625768534725,0.08798064565758201
1019,1019,1019,1019,2023-02-22,304.89166259765625,272.7210998535156,272.29205322265625,0.11796139998489341,0.11972295551476475
1020,1020,1020,1020,2023-02-23,311.357666015625,275.4452209472656,267.5922546386719,0.1303796266453825,0.16355260893499812
1021,1021,1021,1021,2023-02-24,309.5815124511719,278.5784606933594,271.7931213378906,0.1112901969543818,0.1390336551832858
1022,1022,1022,1022,2023-02-27,312.2856750488281,319.0809631347656,264.49884033203125,-0.021296438431105846,0.18066935437905518
1023,1023,1023,1023,2023-02-28,316.346923828125,313.0440368652344,266.8537902832031,0.010550870081938335,0.18546910460741994
1024,1024,1024,1024,2023-03-01,317.59423828125,306.01922607421875,270.5557861328125,0.037824460755364386,0.17385860720549107
1025,1025,1025,1025,2023-03-02,322.00469970703125,304.89166259765625,272.7210998535156,0.0561282554057827,0.1807106229770521
1026,1026,1026,1026,2023-03-03,328.55059814453125,311.357666015625,275.4452209472656,0.05521923500044301,0.19279832488882698
1027,1027,1027,1027,2023-03-06,322.70318603515625,309.5815124511719,278.5784606933594,0.04238519761755466,0.15839245156274462
1028,1028,1028,1028,2023-03-07,320.9968566894531,312.2856750488281,319.0809631347656,0.0278949126925625,0.006004411970758294
1029,1029,1029,1029,2023-03-08,319.0310974121094,316.346923828125,313.0440368652344,0.008484904962890338,0.01912529817474984
1030,1030,1030,1030,2023-03-09,314.630615234375,317.59423828125,306.01922607421875,-0.009331476108991987,0.028140026594498213
1031,1031,1031,1031,2023-03-10,313.8722839355469,322.00469970703125,304.89166259765625,-0.025255580986499493,0.02945512271925166
1032,1032,1032,1032,2023-03-13,320.52789306640625,328.55059814453125,311.357666015625,-0.024418476555613466,0.02945238884955237
1033,1033,1033,1033,2023-03-14,327.862060546875,322.70318603515625,309.5815124511719,0.015986438110830115,0.05904922406691315
1034,1034,1034,1034,2023-03-15,324.8884582519531,320.9968566894531,312.2856750488281,0.012123488069744282,0.04035658440354162
1035,1035,1035,1035,2023-03-16,335.6851501464844,319.0310974121094,316.346923828125,0.05220197300347196,0.0611298067461723
1036,1036,1036,1036,2023-03-17,329.00958251953125,314.630615234375,317.59423828125,0.045701106595888774,0.03594317170254269
1037,1037,1037,1037,2023-03-20,331.2447814941406,313.8722839355469,322.00469970703125,0.05534893792075368,0.028695487350079762
1038,1038,1038,1038,2023-03-21,334.30810546875,320.52789306640625,328.55059814453125,0.042992240926404524,0.01752395934365647
1039,1039,1039,1039,2023-03-22,328.23126220703125,327.862060546875,322.70318603515625,0.0011260883907715513,0.017130528643968024
1040,1040,1040,1040,2023-03-23,331.135009765625,324.8884582519531,320.9968566894531,0.019226757230100366,0.03158334066174362
1041,1041,1041,1041,2023-03-24,333.5797119140625,335.6851501464844,319.0310974121094,-0.006272062471345929,0.045602496496320866
1042,1042,1042,1042,2023-03-27,335.1063842773437,329.00958251953125,314.630615234375,0.01853077260280256,0.06507875601271618
1043,1043,1043,1043,2023-03-28,339.0778503417969,331.2447814941406,313.8722839355469,0.023647372835048808,0.08030516772683849
1044,1044,1044,1044,2023-03-29,337.25177001953125,334.30810546875,320.52789306640625,0.0088052443318829,0.05217604244401963
1045,1045,1045,1045,2023-03-30,340.1355285644531,328.23126220703125,327.862060546875,0.03626792365046949,0.037434852929021156
1046,1046,1046,1046,2023-03-31,345.72344970703125,331.135009765625,324.8884582519531,0.04405586697622765,0.06412967566524164
1047,1047,1047,1047,2023-04-03,346.2922668457031,333.5797119140625,335.6851501464844,0.03810949670379138,0.03159840908836764
1048,1048,1048,1048,2023-04-04,347.3499450683594,335.1063842773437,329.00958251953125,0.0365363399966816,0.05574415920770148
1049,1049,1049,1049,2023-04-05,346.0128479003906,339.0778503417969,331.2447814941406,0.02045252307575729,0.04458354434939604
1050,1050,1050,1050,2023-04-06,343.97723388671875,337.25177001953125,334.30810546875,0.019941967589371057,0.02892280581833684
1051,1051,1051,1051,2023-04-10,349.0363464355469,340.1355285644531,328.23126220703125,0.02616844499796822,0.06338544381367561
1052,1052,1052,1052,2023-04-11,354.0455017089844,345.72344970703125,331.135009765625,0.02407141317433137,0.06918776712729735
1053,1053,1053,1053,2023-04-12,357.9970092773437,346.2922668457031,333.5797119140625,0.03380018427282927,0.07319778898775353
1054,1054,1054,1054,2023-04-13,365.9497985839844,347.3499450683594,335.1063842773437,0.053547880976242856,0.09204066455837445
1055,1055,1055,1055,2023-04-14,363.1458435058594,346.0128479003906,339.0778503417969,0.04951548969765707,0.07098072946906298
1056,1056,1056,1056,2023-04-17,361.6889953613281,343.97723388671875,337.25177001953125,0.05149108641428968,0.07245988758007593
1057,1057,1057,1057,2023-04-18,361.2799072265625,349.0363464355469,340.1355285644531,0.03507818287708475,0.062164569374300704
1058,1058,1058,1058,2023-04-19,366.8478698730469,354.0455017089844,345.72344970703125,0.03616023393113377,0.061102075036902015
1059,1059,1059,1059,2023-04-20,360.6313171386719,357.9970092773437,346.2922668457031,0.007358463319695918,0.04140736500869591
1060,1060,1060,1060,2023-04-21,365.0916748046875,365.9497985839844,347.3499450683594,-0.0023449221248852403,0.051077393240515745
1061,1061,1061,1061,2023-04-24,371.1685180664063,363.1458435058594,346.0128479003906,0.022092155821184623,0.07270154943280449
1062,1062,1062,1062,2023-04-25,356.412841796875,361.6889953613281,343.97723388671875,-0.01458754242490079,0.036152415581816255
1063,1063,1063,1063,2023-04-26,356.6424865722656,361.2799072265625,349.0363464355469,-0.012836087923895234,0.02179182831356874
1064,1064,1064,1064,2023-04-27,354.6357727050781,366.8478698730469,354.0455017089844,-0.03328926830676415,0.0016672178950007943
1065,1065,1065,1065,2023-04-28,360.6458740234375,360.6313171386719,357.9970092773437,4.03650045734949e-05,0.007399125348674929
1066,1066,1066,1066,2023-05-01,365.5278625488281,365.0916748046875,365.9497985839844,0.0011947348412530978,-0.0011529888437946667
1067,1067,1067,1067,2023-05-02,369.0120849609375,371.1685180664063,363.1458435058594,-0.0058098491669031915,0.0161539545611884
1068,1068,1068,1068,2023-05-03,367.8240661621094,356.412841796875,361.6889953613281,0.032016872084922765,0.016962282180170485
1069,1069,1069,1069,2023-05-04,368.5628662109375,356.6424865722656,361.2799072265625,0.03342389111639532,0.020158771187371194
1070,1070,1070,1070,2023-05-05,367.8539733886719,354.6357727050781,366.8478698730469,0.0372726095361684,0.0027425633300615093
1071,1071,1071,1071,2023-05-08,366.4762573242188,360.6458740234375,360.6313171386719,0.0161665049311015,0.016207522496720417
1072,1072,1072,1072,2023-05-09,361.1350708007813,365.5278625488281,365.0916748046875,-0.012017665951415735,-0.0108372890343853
1073,1073,1073,1073,2023-05-10,362.1234436035156,369.0120849609375,371.1685180664063,-0.01866779338175628,-0.02436918548483258
1074,1074,1074,1074,2023-05-11,359.5077514648437,367.8240661621094,356.412841796875,-0.022609490412191957,0.008683496510298427
1075,1075,1075,1075,2023-05-12,359.4278869628906,368.5628662109375,356.6424865722656,-0.024785403212104096,0.0078100632860538255
1076,1076,1076,1076,2023-05-15,354.5958251953125,367.8539733886719,354.6357727050781,-0.036041878442212516,-0.00011264376817066157
1077,1077,1077,1077,2023-05-16,353.9768371582031,366.4762573242188,360.6458740234375,-0.034107039449918664,-0.01849192614026962
1078,1078,1078,1078,2023-05-17,347.487548828125,361.1350708007813,365.5278625488281,-0.037790630365514666,-0.04935414114510428
1079,1079,1079,1079,2023-05-18,350.16314697265625,362.1234436035156,369.0120849609375,-0.03302823068244798,-0.0510794598780594
1080,1080,1080,1080,2023-05-19,350.8121032714844,359.5077514648437,367.8240661621094,-0.024187651470456983,-0.04625027140863425
1081,1081,1081,1081,2023-05-22,350.3428955078125,359.4278869628906,368.5628662109375,-0.02527625647482412,-0.04943517747850723
1082,1082,1082,1082,2023-05-23,342.2461853027344,354.5958251953125,367.8539733886719,-0.03482736968427613,-0.06961400430186604
1083,1083,1083,1083,2023-05-24,340.0897521972656,353.9768371582031,366.4762573242188,-0.039231620555813196,-0.07200058557575051
1084,1084,1084,1084,2023-05-25,339.6405029296875,347.487548828125,361.1350708007813,-0.022582236183428916,-0.059519469608508846
1085,1085,1085,1085,2023-05-26,342.93505859375,350.16314697265625,362.1234436035156,-0.020642059112721767,-0.052988519105034104
1086,1086,1086,1086,2023-05-30,335.7968139648437,350.8121032714844,359.5077514648437,-0.042801514447809,-0.06595389780439465
1087,1087,1087,1087,2023-05-31,334.07965087890625,350.3428955078125,359.4278869628906,-0.04642093456849783,-0.07052384359536767
1088,1088,1088,1088,2023-06-01,340.9682922363281,342.2461853027344,354.5958251953125,-0.003733841665104043,-0.03843117146536701
1089,1089,1089,1089,2023-06-02,343.1647033691406,340.0897521972656,353.9768371582031,0.00904158726338622,-0.030544749413166317
1090,1090,1090,1090,2023-06-05,342.8352355957031,339.6405029296875,347.487548828125,0.009406218158489077,-0.013388431464987582
1091,1091,1091,1091,2023-06-06,345.6206359863281,342.93505859375,350.16314697265625,0.007831154398709517,-0.012972555866031299
1092,1092,1092,1092,2023-06-07,344.1530456542969,335.7968139648437,350.8121032714844,0.02488478550701201,-0.018981835447205886
1093,1093,1093,1093,2023-06-08,349.1747741699219,334.07965087890625,350.3428955078125,0.04518420457906647,-0.003334222993725766
1094,1094,1094,1094,2023-06-09,347.7071838378906,340.9682922363281,342.2461853027344,0.019763983206073865,0.01595634595700668
1095,1095,1095,1095,2023-06-12,356.80224609375,343.1647033691406,340.0897521972656,0.03974051698999914,0.04914142160564272
1096,1096,1096,1096,2023-06-13,357.23150634765625,342.8352355957031,339.6405029296875,0.0419918061425002,0.05179300839043455
1097,1097,1097,1097,2023-06-14,354.1066589355469,345.6206359863281,342.93505859375,0.024552998477655796,0.03257643119839515
1098,1098,1098,1098,2023-06-15,359.208251953125,344.1530456542969,335.7968139648437,0.0437456721331797,0.06971905930808608
1099,1099,1099,1099,2023-06-16,361.444580078125,349.1747741699219,334.07965087890625,0.03513943966133182,0.08191139187084961
1100,1100,1100,1100,2023-06-20,365.5078430175781,347.7071838378906,340.9682922363281,0.051194395764876166,0.07197018414909206
1101,1101,1101,1101,2023-06-21,368.2932739257813,356.80224609375,343.1647033691406,0.032205592755747414,0.0732259766518295
1102,1102,1102,1102,2023-06-22,368.0636901855469,357.23150634765625,342.8352355957031,0.030322588140780482,0.07358769452622727
1103,1103,1103,1103,2023-06-23,366.3963928222656,354.1066589355469,345.6206359863281,0.03470630550597953,0.06011144784988853
1104,1104,1104,1104,2023-06-26,364.4695739746094,359.208251953125,344.1530456542969,0.014646996534397383,0.059033411375706724
1105,1105,1105,1105,2023-06-27,368.7325744628906,361.444580078125,349.1747741699219,0.020163518244457723,0.05601149263850069
1106,1106,1106,1106,2023-06-28,368.6027526855469,365.5078430175781,347.7071838378906,0.008467423414002972,0.060095303804244216
1107,1107,1107,1107,2023-06-29,376.7393493652344,368.2932739257813,356.80224609375,0.02293301571712969,0.05587717983772422
1108,1108,1108,1108,2023-06-30,381.8409729003906,368.0636901855469,357.23150634765625,0.03743178988369755,0.06888940677249367
1109,1109,1109,1109,2023-07-03,377.707763671875,366.3963928222656,354.1066589355469,0.030871949263693743,0.06664970607238407
1110,1110,1110,1110,2023-07-05,376.409912109375,364.4695739746094,359.208251953125,0.03276086397159017,0.04788770876704351
1111,1111,1111,1111,2023-07-06,372.61614990234375,368.7325744628906,361.444580078125,0.010532227713025089,0.03090811272312899
1112,1112,1112,1112,2023-07-07,370.9888305664063,368.6027526855469,365.5078430175781,0.006473304562907067,0.014995540187531908
1113,1113,1113,1113,2023-07-10,376.679443359375,376.7393493652344,368.2932739257813,-0.0001590118100492921,0.02277035728674126
1114,1114,1114,1114,2023-07-11,374.7226867675781,381.8409729003906,368.0636901855469,-0.01864201758848294,0.018091968209834386
1115,1115,1115,1115,2023-07-12,382.8892211914063,377.707763671875,366.3963928222656,0.013718165253369108,0.045013621018755945
1116,1116,1116,1116,2023-07-13,383.0290222167969,376.409912109375,364.4695739746094,0.017584845389242876,0.050921804088591704
1117,1117,1117,1117,2023-07-14,384.49658203125,372.61614990234375,368.7325744628906,0.031883835770456725,0.042751871302181055
1118,1118,1118,1118,2023-07-17,382.9890441894531,370.9888305664063,368.6027526855469,0.03234656311545958,0.0390292568329762
1119,1119,1119,1119,2023-07-18,383.95745849609375,376.679443359375,376.7393493652344,0.019321508686034328,0.01915942452791608
1120,1120,1120,1120,2023-07-19,384.98577880859375,374.7226867675781,381.8409729003906,0.027388499291427504,0.008235904817431638
1121,1121,1121,1121,2023-07-20,378.1271057128906,382.8892211914063,377.707763671875,-0.012437319242620037,0.0011102288100699464
1122,1122,1122,1122,2023-07-21,376.699462890625,383.0290222167969,376.409912109375,-0.01652501235947934,0.0007692432423667128
1123,1123,1123,1123,2023-07-24,375.4414978027344,384.49658203125,372.61614990234375,-0.023550493428780794,0.007582462276879642
1124,1124,1124,1124,2023-07-25,376.7000732421875,382.9890441894531,370.9888305664063,-0.016420759399463858,0.015394648585677295
1125,1125,1125,1125,2023-07-26,378.9874572753906,383.95745849609375,376.679443359375,-0.012944145531564644,0.006127262734148209
1126,1126,1126,1126,2023-07-27,354.4953918457031,384.98577880859375,374.7226867675781,-0.07919873574875547,-0.05397937097526462
1127,1127,1127,1127,2023-07-28,365.0433349609375,378.1271057128906,382.8892211914063,-0.03460151508389231,-0.046608484237135706
1128,1128,1128,1128,2023-07-31,367.6204528808594,376.699462890625,383.0290222167969,-0.024101467891929906,-0.04022820319661358
1129,1129,1129,1129,2023-08-01,371.236328125,375.4414978027344,384.49658203125,-0.0112005990343238,-0.0344873128291483
1130,1130,1130,1130,2023-08-02,370.1575317382813,376.7000732421875,382.9890441894531,-0.017368038842137112,-0.033503601854533605
1131,1131,1131,1131,2023-08-03,369.2985229492188,378.9874572753906,383.95745849609375,-0.025565316582842446,-0.03817854093599815
1132,1132,1132,1132,2023-08-04,374.6423950195313,354.4953918457031,384.98577880859375,0.05683290569429267,-0.026866924334378983
1133,1133,1133,1133,2023-08-07,378.2682800292969,365.0433349609375,378.1271057128906,0.03622842496158585,0.0003733514849195707
1134,1134,1134,1134,2023-08-08,399.4141540527344,367.6204528808594,376.699462890625,0.0864851259572843,0.060299239578965436
1135,1135,1135,1135,2023-08-09,399.6938171386719,371.236328125,375.4414978027344,0.07665599203990037,0.06459679997515955
1136,1136,1136,1136,2023-08-10,399.793701171875,370.1575317382813,376.7000732421875,0.08006366720250302,0.06130507947854902
1137,1137,1137,1137,2023-08-11,394.28997802734375,369.2985229492188,378.9874572753906,0.06767277290616569,0.04037738045993855
1138,1138,1138,1138,2023-08-14,399.4341125488281,374.6423950195313,354.4953918457031,0.06617435148524597,0.12676813785688057
1139,1139,1139,1139,2023-08-15,401.6715698242188,378.2682800292969,365.0433349609375,0.06186955404537042,0.10033941550309589
1140,1140,1140,1140,2023-08-16,397.036865234375,399.4141540527344,367.6204528808594,-0.005951939344757129,0.08001843238860573
1141,1141,1141,1141,2023-08-17,392.4220886230469,399.6938171386719,371.236328125,-0.018193247440457916,0.05706812316846688
1142,1142,1142,1142,2023-08-18,387.3279418945313,399.793701171875,370.1575317382813,-0.031180479434278374,0.0463867642395841
1143,1143,1143,1143,2023-08-21,392.2323303222656,394.28997802734375,369.2985229492188,-0.0052186152825204335,0.06210099945674674
1144,1144,1144,1144,2023-08-22,392.7317504882813,399.4341125488281,374.6423950195313,-0.016779643625774443,0.04828432582438236
1145,1145,1145,1145,2023-08-23,392.6218872070313,401.6715698242188,378.2682800292969,-0.022530055142184646,0.03794557443892144
1146,1146,1146,1146,2023-08-24,391.2734375,397.036865234375,399.4141540527344,-0.014516102254063412,-0.02038164263868214
1147,1147,1147,1147,2023-08-25,393.2811279296875,392.4220886230469,399.6938171386719,0.0021890697071993426,-0.016044004020105973
1148,1148,1148,1148,2023-08-28,402.91015625,387.3279418945313,399.793701171875,0.04023002905303352,0.007795158025226678
1149,1149,1149,1149,2023-08-29,411.9398498535156,392.2323303222656,394.28997802734375,0.05024450563536642,0.04476368360787464
1150,1150,1150,1150,2023-08-30,408.6535949707031,392.7317504882813,399.4341125488281,0.040541271396127954,0.02308135968419056
1151,1151,1151,1151,2023-08-31,406.4360961914063,392.6218872070313,401.6715698242188,0.03518451068187822,0.011861746573880172
1152,1152,1152,1152,2023-09-01,407.2252197265625,391.2734375,397.036865234375,0.04076888614899277,0.025660978574806093
1153,1153,1153,1153,2023-09-05,403.2098083496094,393.2811279296875,392.4220886230469,0.025245758605780155,0.027490093038378793
1154,1154,1154,1154,2023-09-06,404.3884582519531,402.91015625,387.3279418945313,0.003669061151776676,0.04404669664154359
1155,1155,1155,1155,2023-09-07,403.3995666503906,411.9398498535156,392.2323303222656,-0.020731869485707377,0.028470973616452788
1156,1156,1156,1156,2023-09-08,392.7117919921875,408.6535949707031,392.7317504882813,-0.03901055361976813,-5.081966525244397e-05
1157,1157,1157,1157,2023-09-11,396.6972351074219,406.4360961914063,392.6218872070313,-0.023961604727642194,0.01037982861674136
1158,1158,1158,1158,2023-09-12,393.3710632324219,407.2252197265625,391.2734375,-0.034020870572414985,0.005361022577521357
1159,1159,1159,1159,2023-09-13,394.8193664550781,403.2098083496094,393.2811279296875,-0.020809121506429662,0.003911295041000962
1160,1160,1160,1160,2023-09-14,397.44635009765625,404.3884582519531,402.91015625,-0.017166929502156147,-0.013560854864511085
1161,1161,1161,1161,2023-09-15,393.7306213378906,403.3995666503906,411.9398498535156,-0.023968655675031147,-0.044203610119535997
1162,1162,1162,1162,2023-09-18,394.150146484375,392.7117919921875,408.6535949707031,0.003662621091388374,-0.03549081340485427
1163,1163,1163,1163,2023-09-19,392.1623840332031,396.6972351074219,406.4360961914063,-0.011431516715741052,-0.03511920395840318
1164,1164,1164,1164,2023-09-20,383.9018249511719,393.3710632324219,407.2252197265625,-0.02407202554107324,-0.057273944848139524
1165,1165,1165,1165,2023-09-21,373.873291015625,394.8193664550781,403.2098083496094,-0.053052299910005374,-0.07275744966141218
1166,1166,1166,1166,2023-09-22,372.0853576660156,397.44635009765625,404.3884582519531,-0.06380985112936421,-0.0798813614156395
1167,1167,1167,1167,2023-09-25,375.17181396484375,393.7306213378906,403.3995666503906,-0.047135798861628664,-0.0699746728037779
1168,1168,1168,1168,2023-09-26,374.9720153808594,394.150146484375,392.7117919921875,-0.04865691735643152,-0.04517250811679485
1169,1169,1169,1169,2023-09-27,374.7522583007813,392.1623840332031,396.6972351074219,-0.044395195565079426,-0.05531920786061961
1170,1170,1170,1170,2023-09-28,378.6478271484375,383.9018249511719,393.3710632324219,-0.013685784909729493,-0.03742836588690612
1171,1171,1171,1171,2023-09-29,374.7822570800781,373.873291015625,394.8193664550781,0.0024312142276436965,-0.05075006718871222
1172,1172,1172,1172,2023-10-02,370.1575317382813,372.0853576660156,397.44635009765625,-0.005181138918841088,-0.06866038234511351
1173,1173,1173,1173,2023-10-03,368.4095153808594,375.17181396484375,393.7306213378906,-0.01802453791109704,-0.06431073577917445
1174,1174,1174,1174,2023-10-04,373.3538818359375,374.9720153808594,394.150146484375,-0.004315344821875122,-0.05276229080194417
1175,1175,1175,1175,2023-10-05,372.3050842285156,374.7522583007813,392.1623840332031,-0.006530111608564426,-0.050635401591719864
1176,1176,1176,1176,2023-10-06,377.1295471191406,378.6478271484375,383.9018249511719,-0.004009741824562707,-0.017640650270137725
1177,1177,1177,1177,2023-10-09,382.4734802246094,374.7822570800781,373.873291015625,0.02052184434891191,0.023002951576513997
1178,1178,1178,1178,2023-10-10,386.8384704589844,370.1575317382813,372.0853576660156,0.045064431466161015,0.039649807467595055
1179,1179,1179,1179,2023-10-11,391.7628479003906,368.4095153808594,375.17181396484375,0.06338960190913823,0.0442224957152606
1180,1180,1180,1180,2023-10-12,384.5211181640625,373.3538818359375,374.9720153808594,0.029910593866631308,0.025466174518394613
1181,1181,1181,1181,2023-10-13,384.6210021972656,372.3050842285156,374.7522583007813,0.03308017668969221,0.0263340478353129
1182,1182,1182,1182,2023-10-16,385.3701477050781,377.1295471191406,378.6478271484375,0.021850848465432504,0.017753490379875725
1183,1183,1183,1183,2023-10-17,386.1392822265625,382.4734802246094,374.7822570800781,0.009584460600511102,0.030302995758034967
1184,1184,1184,1184,2023-10-18,374.6224365234375,386.8384704589844,370.1575317382813,-0.031579159955452574,0.0120621746211369
1185,1185,1185,1185,2023-10-19,368.908935546875,391.7628479003906,368.4095153808594,-0.05833608897831588,0.0013556114735508995
1186,1186,1186,1186,2023-10-20,363.2454223632813,384.5211181640625,373.3538818359375,-0.055330370155907915,-0.027074740519500318
1187,1187,1187,1187,2023-10-23,370.1275329589844,384.6210021972656,372.3050842285156,-0.037682469640198724,-0.005848835704308275
1188,1188,1188,1188,2023-10-24,369.2985229492188,385.3701477050781,377.1295471191406,-0.041704384347276524,-0.0207648120645606
1189,1189,1189,1189,2023-10-25,357.59185791015625,386.1392822265625,382.4734802246094,-0.07393038116141837,-0.06505450338632957
1190,1190,1190,1190,2023-10-26,326.9468688964844,374.6224365234375,386.8384704589844,-0.12726297994693225,-0.15482328190223305
1191,1191,1191,1191,2023-10-27,320.5541381835937,368.908935546875,391.7628479003906,-0.13107515894566113,-0.18176483578887603
1192,1192,1192,1192,2023-10-30,319.4953308105469,363.2454223632813,384.5211181640625,-0.1204422378349479,-0.1691084943890423
1193,1193,1193,1193,2023-10-31,317.9271545410156,370.1275329589844,384.6210021972656,-0.14103349189035697,-0.17340147125414607
1194,1194,1194,1194,2023-11-01,321.3132629394531,369.2985229492188,385.3701477050781,-0.12993623593876114,-0.16622170956180915
1195,1195,1195,1195,2023-11-02,327.3863525390625,357.59185791015625,386.1392822265625,-0.08446922015400804,-0.15215475967303282
1196,1196,1196,1196,2023-11-03,334.6181030273437,326.9468688964844,374.6224365234375,0.02346324391101029,-0.10678573837525884
1197,1197,1197,1197,2023-11-06,332.6503295898437,320.5541381835937,368.908935546875,0.037735252693328336,-0.09828606049696553
