,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CL,CL_6m,CL_12m,CL_6m_ret,CL_12m_ret
963,963,963,963,2022-11-30,75.07915496826172,74.53650665283203,72.25933837890625,0.007280302496026181,0.039023559481948134
964,964,964,964,2022-12-01,75.34078216552734,74.0035629272461,72.25933837890625,0.01806966023508738,0.042644229185478055
965,965,965,965,2022-12-02,75.7477798461914,74.54619598388672,72.986083984375,0.016118647590876556,0.03783866335954711
966,966,966,966,2022-12-05,74.73031616210938,74.39115142822266,73.65470886230469,0.004559208015673333,0.014603374535299585
967,967,967,967,2022-12-06,74.81753540039062,74.01324462890625,72.95701599121094,0.010866849244577814,0.025501583143200612
968,968,968,968,2022-12-07,75.14698791503906,73.6159439086914,74.09075927734375,0.020797722953150855,0.014255875469456836
969,969,969,969,2022-12-08,75.71871185302734,75.07915496826172,74.53650665283203,0.008518434777748718,0.015860754055749604
970,970,970,970,2022-12-09,75.36985778808594,75.34078216552734,74.0035629272461,0.00038592143222926367,0.018462555136474545
971,971,971,971,2022-12-12,76.17414093017578,75.7477798461914,74.54619598388672,0.005628694132687739,0.021838068660685828
972,972,972,972,2022-12-13,76.30980682373047,74.73031616210938,74.39115142822266,0.021135875542059424,0.025791446410922347
973,973,973,973,2022-12-14,76.88152313232422,74.81753540039062,74.01324462890625,0.02758695165362024,0.03875358414293517
974,974,974,974,2022-12-15,75.46676635742188,75.14698791503906,73.6159439086914,0.004255372720252559,0.025141597736301646
975,975,975,975,2022-12-16,75.3504867553711,75.71871185302734,75.07915496826172,-0.00486306605916631,0.003613943007537479
976,976,976,976,2022-12-19,75.56366729736328,75.36985778808594,75.34078216552734,0.002571445866625721,0.002958359674926747
977,977,977,977,2022-12-20,75.28265380859375,76.17414093017578,75.7477798461914,-0.011703277656904598,-0.006140457694497559
978,978,978,978,2022-12-21,76.54236602783203,76.30980682373047,74.73031616210938,0.003047566410943059,0.02424785493737036
979,979,979,979,2022-12-22,76.82337951660156,76.88152313232422,74.81753540039062,-0.0007562755438986768,0.0268098127728551
980,980,980,980,2022-12-23,76.98810577392578,75.46676635742188,75.14698791503906,0.020159064578156416,0.024500221631880814
981,981,981,981,2022-12-27,77.46293640136719,75.3504867553711,75.71871185302734,0.028034983408325775,0.02303558137287709
982,982,982,982,2022-12-28,76.37763977050781,75.56366729736328,75.36985778808594,0.010772008589013282,0.013371154092600479
983,983,983,983,2022-12-29,76.91059875488281,75.28265380859375,76.17414093017578,0.021624436227077215,0.00966808178883305
984,984,984,984,2022-12-30,76.34856414794922,76.54236602783203,76.30980682373047,-0.002531955699048294,0.0005078944087524295
985,985,985,985,2023-01-03,76.67802429199219,76.82337951660156,76.88152313232422,-0.0018920701682743069,-0.002646914785777388
986,986,986,986,2023-01-04,77.17222595214844,76.98810577392578,75.46676635742188,0.0023915405681407265,0.022598816367051633
987,987,987,987,2023-01-05,76.10630798339844,77.46293640136719,75.3504867553711,-0.017513258352865768,0.010030741148111755
988,988,988,988,2023-01-06,77.50169372558594,76.37763977050781,75.56366729736328,0.014717055390236933,0.025647596226318736
989,989,989,989,2023-01-09,76.29043579101562,76.91059875488281,75.28265380859375,-0.0080634265485785,0.013386642625327294
990,990,990,990,2023-01-10,75.88343811035156,76.34856414794922,76.54236602783203,-0.006092138637949107,-0.008608669311853667
991,991,991,991,2023-01-11,74.74000549316406,76.67802429199219,76.82337951660156,-0.02527476179417576,-0.02711901033964903
992,992,992,992,2023-01-12,74.458984375,77.17222595214844,76.98810577392578,-0.03515826508400599,-0.03285080693311904
993,993,993,993,2023-01-13,75.43769073486328,76.10630798339844,77.46293640136719,-0.008785306583010244,-0.026144705591978568
994,994,994,994,2023-01-17,75.80592346191406,77.50169372558594,76.37763977050781,-0.021880428441682476,-0.007485388528783887
995,995,995,995,2023-01-18,73.95511627197266,76.29043579101562,76.91059875488281,-0.030610908101772694,-0.03842750584128718
996,996,996,996,2023-01-19,72.86979675292969,75.88343811035156,76.34856414794922,-0.039714085609027894,-0.04556428053156747
997,997,997,997,2023-01-20,73.5621337890625,74.74000549316406,76.67802429199219,-0.01575958813930367,-0.040636030097284226
998,998,998,998,2023-01-23,73.62064361572266,74.458984375,77.17222595214844,-0.011259094739396125,-0.04602150958594853
999,999,999,999,2023-01-24,74.04969787597656,75.43769073486328,76.10630798339844,-0.018399196016816277,-0.02702286002193799
1000,1000,1000,1000,2023-01-25,73.88391876220703,75.80592346191406,77.50169372558594,-0.025354281195092532,-0.04667994710139545
1001,1001,1001,1001,2023-01-26,73.64990234375,73.95511627197266,76.29043579101562,-0.004127015730733485,-0.03461159213323817
1002,1002,1002,1002,2023-01-27,69.80797576904297,72.86979675292969,75.88343811035156,-0.04201769622424012,-0.08006308744832447
1003,1003,1003,1003,2023-01-30,71.06586456298828,73.5621337890625,74.74000549316406,-0.03393416011058359,-0.049158959862691365
1004,1004,1004,1004,2023-01-31,72.67478942871094,73.62064361572266,74.458984375,-0.012847676148401876,-0.023962117684862116
1005,1005,1005,1005,2023-02-01,73.12333679199219,74.04969787597656,75.43769073486328,-0.01250999140517639,-0.030679013637960217
1006,1006,1006,1006,2023-02-02,71.89470672607422,73.88391876220703,75.80592346191406,-0.026923477658717943,-0.051595133430501594
1007,1007,1007,1007,2023-02-03,72.44076538085938,73.64990234375,73.95511627197266,-0.016417360029170935,-0.02047662105680692
1008,1008,1008,1008,2023-02-06,72.01171875,69.80797576904297,72.86979675292969,0.03156864178740881,-0.011775496037666477
1009,1009,1009,1009,2023-02-07,71.62167358398438,71.06586456298828,73.5621337890625,0.007821040726289308,-0.02637851983253159
1010,1010,1010,1010,2023-02-08,71.5339126586914,72.67478942871094,73.62064361572266,-0.01569838425384984,-0.028344372645305205
1011,1011,1011,1011,2023-02-09,71.01710510253906,73.12333679199219,74.04969787597656,-0.02880382353781996,-0.04095347935810201
1012,1012,1012,1012,2023-02-10,71.71918487548828,71.89470672607422,73.88391876220703,-0.0024413737614188413,-0.029299121148214646
1013,1013,1013,1013,2023-02-13,71.93370819091797,72.44076538085938,73.64990234375,-0.006999611161968566,-0.023302056054629205
1014,1014,1014,1014,2023-02-14,71.3583984375,72.01171875,69.80797576904297,-0.009072416598860822,0.022209821318792455
1015,1015,1015,1015,2023-02-15,70.89033508300781,71.62167358398438,71.06586456298828,-0.01021113392608719,-0.0024699548940952942
1016,1016,1016,1016,2023-02-16,70.9585952758789,71.5339126586914,72.67478942871094,-0.008042582342133286,-0.023614711047983183
1017,1017,1017,1017,2023-02-17,72.6650390625,71.01710510253906,73.12333679199219,0.023204747047651963,-0.006267461929368334
1018,1018,1018,1018,2023-02-21,72.41151428222656,71.71918487548828,71.89470672607422,0.009653336243854893,0.007188395080620191
1019,1019,1019,1019,2023-02-22,72.55777740478516,71.93370819091797,72.44076538085938,0.008675615779612844,0.0016152786805962993
1020,1020,1020,1020,2023-02-23,71.82644653320312,71.3583984375,72.01171875,0.006559117160022554,-0.0025728064822349017
1021,1021,1021,1021,2023-02-24,71.30963897705078,70.89033508300781,71.62167358398438,0.005914824546279673,-0.004356706445398761
1022,1022,1022,1022,2023-02-27,71.7679443359375,70.9585952758789,71.5339126586914,0.011405934079049107,0.00327161857289604
1023,1023,1023,1023,2023-02-28,71.47541046142578,72.6650390625,71.01710510253906,-0.01637140248491442,0.006453450309259923
1024,1024,1024,1024,2023-03-01,70.74407958984375,72.41151428222656,71.71918487548828,-0.02302720373839895,-0.013596156834986495
1025,1025,1025,1025,2023-03-02,71.93370819091797,72.55777740478516,71.93370819091797,-0.008600996835744223,0.0
1026,1026,1026,1026,2023-03-03,72.10922241210938,71.82644653320312,71.3583984375,0.003936932600104859,0.010521872562302415
1027,1027,1027,1027,2023-03-06,71.46565246582031,71.30963897705078,70.89033508300781,0.002187831701402132,0.00811559688833241
1028,1028,1028,1028,2023-03-07,69.72020721435547,71.7679443359375,70.9585952758789,-0.02853275428925217,-0.01745226292472002
1029,1029,1029,1029,2023-03-08,70.16876983642578,71.47541046142578,72.6650390625,-0.018280981061384427,-0.03435309824752386
1030,1030,1030,1030,2023-03-09,69.5641860961914,70.74407958984375,72.41151428222656,-0.016678335494546892,-0.03932148380349554
1031,1031,1031,1031,2023-03-10,69.5349349975586,71.93370819091797,72.55777740478516,-0.03334699758551074,-0.041661177000540395
1032,1032,1032,1032,2023-03-13,69.72020721435547,72.10922241210938,71.82644653320312,-0.033130508384912494,-0.02932400836332627
1033,1033,1033,1033,2023-03-14,70.4417953491211,71.46565246582031,71.30963897705078,-0.014326562220766115,-0.012170074626362659
1034,1034,1034,1034,2023-03-15,71.1146240234375,69.72020721435547,71.7679443359375,0.020000181651710802,-0.009103232906349956
1035,1035,1035,1035,2023-03-16,71.13410949707031,70.16876983642578,71.47541046142578,0.013757397527345727,-0.0047750822576900775
1036,1036,1036,1036,2023-03-17,70.40278625488281,69.5641860961914,70.74407958984375,0.012055055995793706,-0.004824337767056597
1037,1037,1037,1037,2023-03-20,71.2608871459961,69.5349349975586,71.93370819091797,0.024821367108462722,-0.00935334854608294
1038,1038,1038,1038,2023-03-21,70.57829284667969,69.72020721435547,72.10922241210938,0.012307559983091076,-0.021230704121039
1039,1039,1039,1039,2023-03-22,70.33451843261719,70.4417953491211,71.46565246582031,-0.0015229157061120713,-0.015827659780257464
1040,1040,1040,1040,2023-03-23,70.04199981689453,71.1146240234375,69.72020721435547,-0.015083032797719054,0.004615485458178581
1041,1041,1041,1041,2023-03-24,71.5924072265625,71.13410949707031,70.16876983642578,0.006442728147332266,0.020288760846961296
1042,1042,1042,1042,2023-03-27,72.30425262451172,70.40278625488281,69.5641860961914,0.02700839655329723,0.039389040281897714
1043,1043,1043,1043,2023-03-28,72.6455307006836,71.2608871459961,69.5349349975586,0.019430624710729427,0.044734286488284036
1044,1044,1044,1044,2023-03-29,72.61627960205078,70.57829284667969,69.72020721435547,0.028875546193761092,0.04153849369367624
1045,1045,1045,1045,2023-03-30,73.37686157226562,70.33451843261719,70.4417953491211,0.04325533475519716,0.04166654482041321
1046,1046,1046,1046,2023-03-31,73.27935791015625,70.04199981689453,71.1146240234375,0.04622024073734177,0.030440066532662957
1047,1047,1047,1047,2023-04-03,73.484130859375,71.5924072265625,71.13410949707031,0.026423523193261467,0.033036490917222716
1048,1048,1048,1048,2023-04-04,72.86981201171875,72.30425262451172,70.40278625488281,0.007821938083560243,0.03504159264243367
1049,1049,1049,1049,2023-04-05,73.484130859375,72.6455307006836,71.2608871459961,0.011543726786808595,0.03119865332049576
1050,1050,1050,1050,2023-04-06,73.79617309570312,72.61627960205078,70.57829284667969,0.016248333020066008,0.04559305870451946
1051,1051,1051,1051,2023-04-10,73.26960754394531,73.37686157226562,70.33451843261719,-0.0014616873224359006,0.04173042165832186
1052,1052,1052,1052,2023-04-11,74.12769317626953,73.27935791015625,70.04199981689453,0.011576728976711026,0.05833204891430732
1053,1053,1053,1053,2023-04-12,74.1569595336914,73.484130859375,71.5924072265625,0.009156108488293624,0.0358215683265557
1054,1054,1054,1054,2023-04-13,74.61524963378906,72.86981201171875,72.30425262451172,0.02395282180485947,0.031962117377503985
1055,1055,1055,1055,2023-04-14,73.7083969116211,73.484130859375,72.6455307006836,0.003051897731161324,0.014630854791559678
1056,1056,1056,1056,2023-04-17,73.81565856933594,73.79617309570312,72.61627960205078,0.0002640445000792191,0.01651666780311456
1057,1057,1057,1057,2023-04-18,73.6596450805664,73.26960754394531,73.37686157226562,0.005323319582231312,0.003853851231048866
1058,1058,1058,1058,2023-04-19,73.7083969116211,74.12769317626953,73.27935791015625,-0.005656405139323417,0.005854841168107194
1059,1059,1059,1059,2023-04-20,74.93507385253906,74.1569595336914,73.484130859375,0.010492802344385987,0.01974498406929115
1060,1060,1060,1060,2023-04-21,75.36686706542969,74.61524963378906,72.86981201171875,0.010073241533460786,0.034267345897768475
1061,1061,1061,1061,2023-04-24,76.42671203613281,73.7083969116211,73.484130859375,0.03687931414070866,0.04004376376702301
1062,1062,1062,1062,2023-04-25,76.25006866455078,73.81565856933594,73.79617309570312,0.032979589187410285,0.03325234176662928
1063,1063,1063,1063,2023-04-26,75.24910736083984,73.6596450805664,73.26960754394531,0.021578467810086988,0.027016656472566458
1064,1064,1064,1064,2023-04-27,76.47578430175781,73.7083969116211,74.12769317626953,0.03754507635615667,0.03167630105397601
1065,1065,1065,1065,2023-04-28,78.31088256835938,74.93507385253906,74.1569595336914,0.04504978166116702,0.05601528246018139
1066,1066,1066,1066,2023-05-01,79.18428039550781,75.36686706542969,74.61524963378906,0.05065108155237552,0.0612345436642443
1067,1067,1067,1067,2023-05-02,79.34129333496094,76.42671203613281,73.7083969116211,0.03813563636559669,0.07642136661978793
1068,1068,1068,1068,2023-05-03,79.74363708496094,76.25006866455078,73.81565856933594,0.04581724950018762,0.08030787275381113
1069,1069,1069,1069,2023-05-04,79.28240966796875,75.24910736083984,73.6596450805664,0.05359933756806079,0.0763343969585022
1070,1070,1070,1070,2023-05-05,79.08613586425781,76.47578430175781,73.7083969116211,0.034133047295076935,0.07295965151819561
1071,1071,1071,1071,2023-05-08,79.2431640625,78.31088256835938,74.93507385253906,0.011904877886248055,0.057490971696893434
1072,1072,1072,1072,2023-05-09,79.13520812988281,79.18428039550781,75.36686706542969,-0.000619722315842175,0.04999996963097386
1073,1073,1073,1073,2023-05-10,79.58662414550781,79.34129333496094,76.42671203613281,0.003092094926044897,0.041345650299349
1074,1074,1074,1074,2023-05-11,80.10672760009766,79.74363708496094,76.25006866455078,0.004553222406320279,0.050579088033528175
1075,1075,1075,1075,2023-05-12,80.45021057128906,79.28240966796875,75.24910736083984,0.014729634331385855,0.06911847054222875
1076,1076,1076,1076,2023-05-15,79.56700897216797,79.08613586425781,76.47578430175781,0.0060803717700346205,0.040420960682309826
1077,1077,1077,1077,2023-05-16,79.26277923583984,79.2431640625,78.31088256835938,0.00024753142522637717,0.01215535614286467
1078,1078,1078,1078,2023-05-17,79.00763702392578,79.13520812988281,79.18428039550781,-0.00161206508419931,-0.0022307883673342577
1079,1079,1079,1079,2023-05-18,78.20294189453125,79.58662414550781,79.34129333496094,-0.017385864343822166,-0.01434752816069973
1080,1080,1080,1080,2023-05-19,78.43846130371094,80.10672760009766,79.74363708496094,-0.020825545448753147,-0.016367146382593956
1081,1081,1081,1081,2023-05-22,76.94682312011719,80.45021057128906,79.28240966796875,-0.043547275094667826,-0.029459076201554635
1082,1082,1082,1082,2023-05-23,75.60238647460938,79.56700897216797,79.08613586425781,-0.049827466795256736,-0.04405006454769633
1083,1083,1083,1083,2023-05-24,75.0528335571289,79.26277923583984,79.2431640625,-0.05311377823612007,-0.05287939414011955
1084,1084,1084,1084,2023-05-25,74.8271255493164,79.00763702392578,79.13520812988281,-0.05291275162859754,-0.054439517913387525
1085,1085,1085,1085,2023-05-26,74.78787231445312,78.20294189453125,79.58662414550781,-0.04366932365132603,-0.060295959058159765
1086,1086,1086,1086,2023-05-30,73.55138397216797,78.43846130371094,80.10672760009766,-0.0623046047859146,-0.0818326228560321
1087,1087,1087,1087,2023-05-31,72.99201965332031,76.94682312011719,80.45021057128906,-0.0513965789155878,-0.09270567304929367
1088,1088,1088,1088,2023-06-01,73.5023193359375,75.60238647460938,79.56700897216797,-0.027777788990525742,-0.07622115892721137
1089,1089,1089,1089,2023-06-02,74.63086700439453,75.0528335571289,79.26277923583984,-0.005622260116444289,-0.05843741887555365
1090,1090,1090,1090,2023-06-05,74.8271255493164,74.8271255493164,79.00763702392578,0.0,-0.05291275162859754
1091,1091,1091,1091,2023-06-06,74.1598129272461,74.78787231445312,78.20294189453125,-0.008397877460215586,-0.05170047148274726
1092,1092,1092,1092,2023-06-07,73.79671478271484,73.55138397216797,78.43846130371094,0.003335502301897053,-0.05917691963669991
1093,1093,1093,1093,2023-06-08,74.31683349609375,72.99201965332031,76.94682312011719,0.01815011900021002,-0.03417931393889928
1094,1094,1094,1094,2023-06-09,74.42477416992188,73.5023193359375,75.60238647460938,0.012550009881570512,-0.015576390635274384
1095,1095,1095,1095,2023-06-12,74.30701446533203,74.63086700439453,75.0528335571289,-0.004339391354564182,-0.009937254284066
1096,1096,1096,1096,2023-06-13,73.83597564697266,74.8271255493164,74.8271255493164,-0.013245863649947509,-0.013245863649947509
1097,1097,1097,1097,2023-06-14,74.01261138916016,74.1598129272461,74.78787231445312,-0.0019849232660598126,-0.010366131583919191
1098,1098,1098,1098,2023-06-15,75.36686706542969,73.79671478271484,73.55138397216797,0.021276723324852087,0.02468319418637588
1099,1099,1099,1099,2023-06-16,76.32858276367188,74.31683349609375,72.99201965332031,0.027069900222321364,0.04571134113289044
1100,1100,1100,1100,2023-06-20,76.17156982421875,74.42477416992188,73.5023193359375,0.023470620821888,0.0363151872266998
1101,1101,1101,1101,2023-06-21,76.17156982421875,74.30701446533203,74.63086700439453,0.025092588799360716,0.020644310881896777
1102,1102,1102,1102,2023-06-22,76.54447174072266,73.83597564697266,74.8271255493164,0.0366826072252362,0.02295085076165848
1103,1103,1103,1103,2023-06-23,75.67108154296875,74.01261138916016,74.1598129272461,0.022407939980503055,0.0203785386730313
1104,1104,1104,1104,2023-06-26,75.20985412597656,75.36686706542969,73.79671478271484,-0.0020833151962760255,0.019149082007546392
1105,1105,1105,1105,2023-06-27,74.31683349609375,76.32858276367188,74.31683349609375,-0.02635643417888278,0.0
1106,1106,1106,1106,2023-06-28,74.49347686767578,76.17156982421875,74.42477416992188,-0.022030436820660304,0.0009231159720692883
1107,1107,1107,1107,2023-06-29,75.13134002685547,76.17156982421875,74.30701446533203,-0.013656404873417016,0.011093509373977462
1108,1108,1108,1108,2023-06-30,75.60238647460938,76.54447174072266,73.83597564697266,-0.012307685253931666,0.023923443987282633
1109,1109,1109,1109,2023-07-03,75.70052337646484,75.67108154296875,74.01261138916016,0.00038907641989194275,0.022805734801459865
1110,1110,1110,1110,2023-07-05,75.43556213378906,75.20985412597656,75.36686706542969,0.0030010430206983685,0.0009114757058925615
1111,1111,1111,1111,2023-07-06,75.47481536865234,74.31683349609375,76.32858276367188,0.015581690151255767,-0.011185421818494357
1112,1112,1112,1112,2023-07-07,74.179443359375,74.49347686767578,76.17156982421875,-0.004215583988093408,-0.02615314965204185
1113,1113,1113,1113,2023-07-10,74.47384643554688,75.13134002685547,76.17156982421875,-0.008751256014781217,-0.022288150192909417
1114,1114,1114,1114,2023-07-11,73.9831771850586,75.60238647460938,76.54447174072266,-0.02141743620877079,-0.03346152239889877
1115,1115,1115,1115,2023-07-12,73.75747680664062,75.70052337646484,75.67108154296875,-0.025667544729661818,-0.025288454946180594
1116,1116,1116,1116,2023-07-13,74.44441223144531,75.43556213378906,75.20985412597656,-0.01313902719497062,-0.010177414960134579
1117,1117,1117,1117,2023-07-14,75.01358032226562,75.47481536865234,74.31683349609375,-0.006111111953488679,0.009375356744828256
1118,1118,1118,1118,2023-07-17,74.16963195800781,74.179443359375,74.49347686767578,-0.0001322657723333842,-0.0043472921829548206
1119,1119,1119,1119,2023-07-18,74.42477416992188,74.47384643554688,75.13134002685547,-0.0006589194458683778,-0.009404409087885757
1120,1120,1120,1120,2023-07-19,74.99395751953125,73.9831771850586,75.60238647460938,0.013662299632581698,-0.008047748007035005
1121,1121,1121,1121,2023-07-20,76.0407485961914,73.75747680664062,75.70052337646484,0.03095647910430155,0.004494357562557338
1122,1122,1122,1122,2023-07-21,76.22838592529297,74.44441223144531,75.43556213378906,0.02396383610768993,0.010509947418404497
1123,1123,1123,1123,2023-07-24,76.5147705078125,75.01358032226562,75.47481536865234,0.02001224550404901,0.013778836477844392
1124,1124,1124,1124,2023-07-25,76.87028503417969,74.16963195800781,74.179443359375,0.036411844104887736,0.036274762291871765
1125,1125,1125,1125,2023-07-26,76.9887924194336,74.42477416992188,74.47384643554688,0.03445113912818498,0.03376951915681259
1126,1126,1126,1126,2023-07-27,76.14938354492188,74.99395751953125,73.9831771850586,0.015406921618847935,0.029279715231002035
1127,1127,1127,1127,2023-07-28,74.67794036865234,76.0407485961914,73.75747680664062,-0.017922078000259467,0.012479596670921467
1128,1128,1128,1128,2023-07-31,75.30997467041016,76.22838592529297,74.44441223144531,-0.012048152977853888,0.011626963166474269
1129,1129,1129,1129,2023-08-01,75.68524169921875,76.5147705078125,75.01358032226562,-0.010841420592237805,0.008953863741306689
1130,1130,1130,1130,2023-08-02,76.57402801513672,76.87028503417969,74.16963195800781,-0.00385398621731714,0.03241752714224311
1131,1131,1131,1131,2023-08-03,75.62598419189453,76.9887924194336,74.42477416992188,-0.017701384639396744,0.016139921623814724
1132,1132,1132,1132,2023-08-04,75.30997467041016,76.14938354492188,74.99395751953125,-0.011023186734223978,0.004213901510619733
1133,1133,1133,1133,2023-08-07,75.94200134277344,74.67794036865234,76.0407485961914,0.016926832313277185,-0.0012986096959981541
1134,1134,1134,1134,2023-08-08,75.37909698486328,75.30997467041016,76.22838592529297,0.0009178374412637247,-0.011141373782491248
1135,1135,1135,1135,2023-08-09,75.53710174560547,75.68524169921875,76.5147705078125,-0.0019573162519848086,-0.012777516755502871
1136,1136,1136,1136,2023-08-10,75.32971954345703,76.57402801513672,76.87028503417969,-0.0162497455590781,-0.020041105480975596
1137,1137,1137,1137,2023-08-11,75.94200134277344,75.62598419189453,76.9887924194336,0.0041786848033216195,-0.013596668343065499
1138,1138,1138,1138,2023-08-14,74.77669525146484,75.30997467041016,76.14938354492188,-0.0070811259900056545,-0.018026256150153297
1139,1139,1139,1139,2023-08-15,73.71015167236328,75.94200134277344,74.67794036865234,-0.029388870861283056,-0.012959499036951372
1140,1140,1140,1140,2023-08-16,73.49288940429688,75.37909698486328,75.30997467041016,-0.025022952728462222,-0.02412808229010366
1141,1141,1141,1141,2023-08-17,73.078125,75.53710174560547,75.68524169921875,-0.032553231309917496,-0.03444683059320486
1142,1142,1142,1142,2023-08-18,73.62127685546875,75.32971954345703,76.57402801513672,-0.02267953071301021,-0.03856073966860263
1143,1143,1143,1143,2023-08-21,72.88062286376953,75.94200134277344,75.62598419189453,-0.040312059530614675,-0.03630182611784438
1144,1144,1144,1144,2023-08-22,72.59423065185547,74.77669525146484,75.30997467041016,-0.029186427566369688,-0.036060880785579674
1145,1145,1145,1145,2023-08-23,72.59423065185547,73.71015167236328,75.94200134277344,-0.015139312498880897,-0.04408325606020569
1146,1146,1146,1146,2023-08-24,72.4065933227539,73.49288940429688,75.37909698486328,-0.014780968476651779,-0.039434057729641925
1147,1147,1147,1147,2023-08-25,72.91024780273438,73.078125,75.53710174560547,-0.0022972291265768163,-0.03477567820536509
1148,1148,1148,1148,2023-08-28,72.72261047363281,73.62127685546875,75.32971954345703,-0.012206612275961648,-0.034609302750957416
1149,1149,1149,1149,2023-08-29,72.55472564697266,72.88062286376953,75.94200134277344,-0.0044716579522934286,-0.04460345574133473
1150,1150,1150,1150,2023-08-30,72.92999267578125,72.59423065185547,74.77669525146484,0.004625188818874859,-0.024696231485937692
1151,1151,1151,1151,2023-08-31,72.55472564697266,72.59423065185547,73.71015167236328,-0.0005441893181880042,-0.015675263164922182
1152,1152,1152,1152,2023-09-01,72.35721588134766,72.4065933227539,73.49288940429688,-0.0006819467556794523,-0.015452835398832798
1153,1153,1153,1153,2023-09-05,71.87332916259766,72.91024780273438,73.078125,-0.014221850444702921,-0.016486408722204415
1154,1154,1154,1154,2023-09-06,71.41905212402344,72.72261047363281,73.62127685546875,-0.017925076411854146,-0.02991288423003935
1155,1155,1155,1155,2023-09-07,72.64360046386719,72.55472564697266,72.88062286376953,0.001224934917774645,-0.0032522005244849383
1156,1156,1156,1156,2023-09-08,72.28809356689453,72.92999267578125,72.59423065185547,-0.008801579231474177,-0.004217099378449163
1157,1157,1157,1157,2023-09-11,73.02874755859375,72.55472564697266,72.59423065185547,0.006533301689093607,0.005985557017913923
1158,1158,1158,1158,2023-09-12,71.61656188964844,72.35721588134766,72.4065933227539,-0.010236076425518492,-0.010911042722088649
1159,1159,1159,1159,2023-09-13,71.9227066040039,71.87332916259766,72.91024780273438,0.0006870064595803083,-0.013544614488245288
1160,1160,1160,1160,2023-09-14,72.54485321044922,71.41905212402344,72.72261047363281,0.01576331599123937,-0.0024443190642619017
1161,1161,1161,1161,2023-09-15,72.25846099853516,72.64360046386719,72.55472564697266,-0.005301767297775872,-0.004083326699890311
1162,1162,1162,1162,2023-09-18,72.92999267578125,72.28809356689453,72.92999267578125,0.008879734921944049,0.0
1163,1163,1163,1163,2023-09-19,72.3078384399414,73.02874755859375,72.55472564697266,-0.009871579929176977,-0.003402772249908592
1164,1164,1164,1164,2023-09-20,72.84111785888672,71.61656188964844,72.35721588134766,0.01709878185893876,0.006687680995528744
1165,1165,1165,1165,2023-09-21,72.3078384399414,71.9227066040039,71.87332916259766,0.0053548017604228,0.00604548700340235
1166,1166,1166,1166,2023-09-22,71.54743194580078,72.54485321044922,71.41905212402344,-0.013749028642389916,0.0017975570657868811
1167,1167,1167,1167,2023-09-25,71.32030487060547,72.25846099853516,72.64360046386719,-0.012983339459010979,-0.018216272112227205
1168,1168,1168,1168,2023-09-26,71.10304260253906,72.92999267578125,72.28809356689453,-0.025050737100222986,-0.016393446083328156
1169,1169,1169,1169,2023-09-27,70.16487884521484,72.3078384399414,73.02874755859375,-0.029636615351273377,-0.03921563506317993
1170,1170,1170,1170,2023-09-28,70.421630859375,72.84111785888672,71.61656188964844,-0.03321595097152308,-0.016685121412483683
1171,1171,1171,1171,2023-09-29,70.22412872314453,72.3078384399414,71.9227066040039,-0.02881720380187547,-0.02361671245510133
1172,1172,1172,1172,2023-10-02,69.87848663330078,71.54743194580078,72.54485321044922,-0.02332641811329128,-0.03675473116491712
1173,1173,1173,1173,2023-10-03,69.59210205078125,71.32030487060547,72.25846099853516,-0.02423156803605442,-0.036900300821629206
1174,1174,1174,1174,2023-10-04,69.68097686767578,71.10304260253906,72.92999267578125,-0.020000068672342608,-0.04454978931026832
1175,1175,1175,1175,2023-10-05,68.40705108642578,70.16487884521484,72.3078384399414,-0.02505281542161375,-0.053946950118770376
1176,1176,1176,1176,2023-10-06,68.56505584716797,70.421630859375,72.84111785888672,-0.026363703730667987,-0.05870395921164551
1177,1177,1177,1177,2023-10-09,68.44654846191406,70.22412872314453,72.3078384399414,-0.025312955725495745,-0.053400710923401706
1178,1178,1178,1178,2023-10-10,68.62431335449219,69.87848663330078,71.54743194580078,-0.01794791700899423,-0.04085567450587102
1179,1179,1179,1179,2023-10-11,68.01203918457031,69.59210205078125,71.32030487060547,-0.022704629112337615,-0.046386028383323064
1180,1180,1180,1180,2023-10-12,68.8316879272461,69.68097686767578,71.10304260253906,-0.012188246758401355,-0.0319445496585804
1181,1181,1181,1181,2023-10-13,70.06612396240234,68.40705108642578,70.16487884521484,0.024252951262004885,-0.0014074688710052907
1182,1182,1182,1182,2023-10-16,71.25117492675781,68.56505584716797,70.421630859375,0.0391762107738558,0.01177967702905569
1183,1183,1183,1183,2023-10-17,71.18204498291016,68.44654846191406,70.22412872314453,0.039965441391368595,0.013640842217383264
1184,1184,1184,1184,2023-10-18,72.15970611572266,68.62431335449219,69.87848663330078,0.051518078482879925,0.03264551927681203
1185,1185,1185,1185,2023-10-19,72.27821350097656,68.01203918457031,69.59210205078125,0.06272675202148781,0.03859793526908062
1186,1186,1186,1186,2023-10-20,72.83489227294922,68.8316879272461,69.68097686767578,0.05815932263544732,0.045262215701463715
1187,1187,1187,1187,2023-10-23,71.53266906738281,70.06612396240234,68.40705108642578,0.02093087246794778,0.045691459159789005
1188,1188,1188,1188,2023-10-24,72.40744018554688,71.25117492675781,68.56505584716797,0.01622801673063834,0.056039979708375265
1189,1189,1189,1189,2023-10-25,72.97406768798828,71.18204498291016,68.44654846191406,0.0251752068307165,0.06614678647519368
