,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TYL,TYL_6m,TYL_12m,TYL_6m_ret,TYL_12m_ret
980,980,980,980,2022-12-23,320.1199951171875,322.82000732421875,308.8299865722656,-0.008363831688782297,0.036557358533187756
981,981,981,981,2022-12-27,320.8500061035156,320.29998779296875,318.44000244140625,0.001717197413389826,0.0075681561475706705
982,982,982,982,2022-12-28,314.9100036621094,320.04998779296875,323.0799865722656,-0.016059941655690024,-0.025287802555757577
983,983,983,983,2022-12-29,325.4700012207031,319.25,325.2099914550781,0.019483167488498543,0.0007995134604001919
984,984,984,984,2022-12-30,322.4100036621094,329.6199951171875,334.9100036621094,-0.02187364711450468,-0.03732345962592165
985,985,985,985,2023-01-03,319.3299865722656,321.8299865722656,334.6099853515625,-0.007768076637689636,-0.04566510100779786
986,986,986,986,2023-01-04,320.67999267578125,320.1199951171875,322.82000732421875,0.0017493363961496033,-0.006629126447817102
987,987,987,987,2023-01-05,306.5199890136719,320.8500061035156,320.29998779296875,-0.04466266734375712,-0.04302216454720509
988,988,988,988,2023-01-06,310.9100036621094,314.9100036621094,320.04998779296875,-0.012702041705515033,-0.028557989312506304
989,989,989,989,2023-01-09,318.989990234375,325.4700012207031,319.25,-0.019909702774523863,-0.0008144393598277233
990,990,990,990,2023-01-10,313.07000732421875,322.4100036621094,329.6199951171875,-0.028969313085207782,-0.05020929566813703
991,991,991,991,2023-01-11,318.0899963378906,319.3299865722656,321.8299865722656,-0.003883099885748975,-0.011621012305934375
992,992,992,992,2023-01-12,316.5599975585937,320.67999267578125,320.1199951171875,-0.012847683707393087,-0.011120822231958982
993,993,993,993,2023-01-13,316.760009765625,306.5199890136719,320.8500061035156,0.033407350642624456,-0.012747378089720485
994,994,994,994,2023-01-17,319.1199951171875,310.9100036621094,314.9100036621094,0.026406327742353852,0.013368871760566003
995,995,995,995,2023-01-18,305.1300048828125,318.989990234375,325.4700012207031,-0.04344959332855236,-0.062494227614230846
996,996,996,996,2023-01-19,305.3399963378906,313.07000732421875,322.4100036621094,-0.024690998196843728,-0.05294503002490081
997,997,997,997,2023-01-20,316.0,318.0899963378906,319.3299865722656,-0.006570456040593364,-0.01042804218924187
998,998,998,998,2023-01-23,324.8999938964844,316.5599975585937,320.67999267578125,0.026345705086590954,0.013159540093197197
999,999,999,999,2023-01-24,319.0,316.760009765625,306.5199890136719,0.0070715689017448735,0.040715161926263344
1000,1000,1000,1000,2023-01-25,318.1499938964844,319.1199951171875,310.9100036621094,-0.0030396127962678543,0.023286449934378117
1001,1001,1001,1001,2023-01-26,320.8800048828125,305.1300048828125,318.989990234375,0.05161734260139017,0.005924996728106757
1002,1002,1002,1002,2023-01-27,327.4700012207031,305.3399963378906,313.07000732421875,0.07247660034135639,0.045996082536170935
1003,1003,1003,1003,2023-01-30,317.3500061035156,316.0,318.0899963378906,0.004272171213657083,-0.002326354940093589
1004,1004,1004,1004,2023-01-31,322.7699890136719,324.8999938964844,316.5599975585937,-0.006555878494387213,0.019617107350807128
1005,1005,1005,1005,2023-02-01,336.4599914550781,319.0,316.760009765625,0.054733515533160304,0.062192136261232545
1006,1006,1006,1006,2023-02-02,345.2900085449219,318.1499938964844,319.1199951171875,0.08530572110357482,0.08200681194584569
1007,1007,1007,1007,2023-02-03,332.57000732421875,320.8800048828125,305.1300048828125,0.03643107162652748,0.08992888933340004
1008,1008,1008,1008,2023-02-06,327.5,327.4700012207031,305.3399963378906,9.160771730254424e-05,0.07257484747457399
1009,1009,1009,1009,2023-02-07,336.2799987792969,317.3500061035156,316.0,0.05965020422784084,0.0641772113268888
1010,1010,1010,1010,2023-02-08,326.0899963378906,322.7699890136719,324.8999938964844,0.01028598518209245,0.003662673018656193
1011,1011,1011,1011,2023-02-09,327.0299987792969,336.4599914550781,319.0,-0.028027084691406134,0.025172409966447873
1012,1012,1012,1012,2023-02-10,322.5400085449219,345.2900085449219,318.1499938964844,-0.06588664437720115,0.01379856901668175
1013,1013,1013,1013,2023-02-13,325.9200134277344,332.57000732421875,320.8800048828125,-0.01999577156698129,0.015706832673361815
1014,1014,1014,1014,2023-02-14,326.19000244140625,327.5,327.4700012207031,-0.00399999254532446,-0.003908751258208221
1015,1015,1015,1015,2023-02-15,332.7699890136719,336.2799987792969,317.3500061035156,-0.010437759540758873,0.04858983019879459
1016,1016,1016,1016,2023-02-16,339.0899963378906,326.0899963378906,322.7699890136719,0.03986629502896366,0.05056234433098883
1017,1017,1017,1017,2023-02-17,343.6000061035156,327.0299987792969,336.4599914550781,0.05066815700721494,0.021220991588210225
1018,1018,1018,1018,2023-02-21,333.260009765625,322.5400085449219,345.2900085449219,0.033236190663801235,-0.034840274788118575
1019,1019,1019,1019,2023-02-22,334.5899963378906,325.9200134277344,332.57000732421875,0.026601566497783224,0.006073876083788399
1020,1020,1020,1020,2023-02-23,339.6000061035156,326.19000244140625,327.5,0.041111019840401886,0.03694658352218516
1021,1021,1021,1021,2023-02-24,327.04998779296875,332.7699890136719,336.2799987792969,-0.017189053729445902,-0.02744739806064367
1022,1022,1022,1022,2023-02-27,324.6400146484375,339.0899963378906,326.0899963378906,-0.04261400172671048,-0.004446569062948713
1023,1023,1023,1023,2023-02-28,321.25,343.6000061035156,327.0299987792969,-0.06504658238213856,-0.01767421582384443
1024,1024,1024,1024,2023-03-01,320.1000061035156,333.260009765625,322.5400085449219,-0.0394886973428481,-0.007564960552998823
1025,1025,1025,1025,2023-03-02,321.1499938964844,334.5899963378906,325.9200134277344,-0.04016857224814829,-0.01463555269614536
1026,1026,1026,1026,2023-03-03,330.2300109863281,339.6000061035156,326.19000244140625,-0.027591268989351492,0.012385445644207183
1027,1027,1027,1027,2023-03-06,320.239990234375,327.04998779296875,332.7699890136719,-0.020822497516510108,-0.0376536322173634
1028,1028,1028,1028,2023-03-07,318.260009765625,324.6400146484375,339.0899963378906,-0.019652552350090335,-0.06142908017701976
1029,1029,1029,1029,2023-03-08,326.70001220703125,321.25,343.6000061035156,0.016965018543287913,-0.049185080315141017
1030,1030,1030,1030,2023-03-09,318.3399963378906,320.1000061035156,333.260009765625,-0.005498312190146737,-0.04476988834702167
1031,1031,1031,1031,2023-03-10,309.79998779296875,321.1499938964844,334.5899963378906,-0.03534176029651137,-0.07409070449281252
1032,1032,1032,1032,2023-03-13,322.0599975585937,330.2300109863281,339.6000061035156,-0.02474037233421733,-0.05164902305559871
1033,1033,1033,1033,2023-03-14,325.07000732421875,320.239990234375,327.04998779296875,0.015082491997045144,-0.00605406067161629
1034,1034,1034,1034,2023-03-15,328.1099853515625,318.260009765625,324.6400146484375,0.030949460452764033,0.010688672210918737
1035,1035,1035,1035,2023-03-16,331.4200134277344,326.70001220703125,321.25,0.014447508553235178,0.03165762934703298
1036,1036,1036,1036,2023-03-17,326.6099853515625,318.3399963378906,320.1000061035156,0.02597847932653119,0.020337329346821864
1037,1037,1037,1037,2023-03-20,327.1000061035156,309.79998779296875,321.1499938964844,0.055842540323494116,0.018527206352521697
1038,1038,1038,1038,2023-03-21,329.57000732421875,322.0599975585937,330.2300109863281,0.02331866677810157,-0.0019986180545434884
1039,1039,1039,1039,2023-03-22,320.7099914550781,325.07000732421875,320.239990234375,-0.013412544285551498,0.0014676531196466946
1040,1040,1040,1040,2023-03-23,322.54998779296875,328.1099853515625,318.260009765625,-0.01694552987357678,0.013479475572513833
1041,1041,1041,1041,2023-03-24,329.4800109863281,331.4200134277344,326.70001220703125,-0.005853606791399346,0.008509331727649894
1042,1042,1042,1042,2023-03-27,332.25,326.6099853515625,318.3399963378906,0.01726834726858284,0.04369543199763415
1043,1043,1043,1043,2023-03-28,330.989990234375,327.1000061035156,309.79998779296875,0.011892338912486311,0.0683989776512417
1044,1044,1044,1044,2023-03-29,341.04998779296875,329.57000732421875,322.0599975585937,0.03483320755415842,0.058964138292027846
1045,1045,1045,1045,2023-03-30,344.1000061035156,320.7099914550781,325.07000732421875,0.07293197989347244,0.05854123219776697
1046,1046,1046,1046,2023-03-31,354.6400146484375,322.54998779296875,328.1099853515625,0.09948853842792893,0.08085712255434307
1047,1047,1047,1047,2023-04-03,354.010009765625,329.4800109863281,331.4200134277344,0.07445064332086226,0.06816123173809574
1048,1048,1048,1048,2023-04-04,359.2200012207031,332.25,326.6099853515625,0.08117381857246997,0.09984390352927908
1049,1049,1049,1049,2023-04-05,347.7200012207031,330.989990234375,327.1000061035156,0.05054536837951362,0.06303880994322575
1050,1050,1050,1050,2023-04-06,352.79998779296875,341.04998779296875,329.57000732421875,0.03445242756358846,0.07048572367781403
1051,1051,1051,1051,2023-04-10,351.95001220703125,344.1000061035156,320.7099914550781,0.02281315304933207,0.09740894136230516
1052,1052,1052,1052,2023-04-11,357.4800109863281,354.6400146484375,322.54998779296875,0.00800811025429815,0.10829336386699695
1053,1053,1053,1053,2023-04-12,359.010009765625,354.010009765625,329.4800109863281,0.014123894415613458,0.08962607076191409
1054,1054,1054,1054,2023-04-13,363.4599914550781,359.2200012207031,332.25,0.01180332448072674,0.093935263973147
1055,1055,1055,1055,2023-04-14,364.3699951171875,347.7200012207031,330.989990234375,0.04788333670203904,0.10084898597439773
1056,1056,1056,1056,2023-04-17,362.6000061035156,352.79998779296875,341.04998779296875,0.027777830639545753,0.06318727190111684
1057,1057,1057,1057,2023-04-18,375.0,351.95001220703125,344.1000061035156,0.06549222046740488,0.08979945756580054
1058,1058,1058,1058,2023-04-19,377.9700012207031,357.4800109863281,354.6400146484375,0.057317862830541966,0.06578498084992801
1059,1059,1059,1059,2023-04-20,375.05999755859375,359.010009765625,354.010009765625,0.04470624037320503,0.05946156100756883
1060,1060,1060,1060,2023-04-21,373.3900146484375,363.4599914550781,359.2200012207031,0.027320815019021616,0.03944661594449572
1061,1061,1061,1061,2023-04-24,372.0299987792969,364.3699951171875,347.7200012207031,0.0210225972631084,0.06991256606824825
1062,1062,1062,1062,2023-04-25,364.010009765625,362.6000061035156,352.79998779296875,0.0038885924941403083,0.031774439797414455
1063,1063,1063,1063,2023-04-26,367.0799865722656,375.0,351.95001220703125,-0.021120035807291715,0.04298898661874273
1064,1064,1064,1064,2023-04-27,386.2000122070313,377.9700012207031,357.4800109863281,0.0217742438811237,0.08034015983568255
1065,1065,1065,1065,2023-04-28,379.0299987792969,375.05999755859375,359.010009765625,0.01058497639456446,0.055764431266809744
1066,1066,1066,1066,2023-05-01,381.8200073242188,373.3900146484375,363.4599914550781,0.022576909786188315,0.05051454438117964
1067,1067,1067,1067,2023-05-02,379.1600036621094,372.0299987792969,364.3699951171875,0.019165134280051177,0.0405906324426224
1068,1068,1068,1068,2023-05-03,382.30999755859375,364.010009765625,362.6000061035156,0.05027330925529094,0.05435739416245711
1069,1069,1069,1069,2023-05-04,385.5899963378906,367.0799865722656,375.0,0.05042500393025651,0.028239990234375068
1070,1070,1070,1070,2023-05-05,389.739990234375,386.2000122070313,377.9700012207031,0.009166177927115049,0.03114000840188158
1071,1071,1071,1071,2023-05-08,387.2799987792969,379.0299987792969,375.05999755859375,0.02176608718721451,0.0325814571008578
1072,1072,1072,1072,2023-05-09,387.8399963378906,381.8200073242188,373.3900146484375,0.015766562511639215,0.038699432557291136
1073,1073,1073,1073,2023-05-10,394.010009765625,379.1600036621094,372.0299987792969,0.03916553950861679,0.05908128661250123
1074,1074,1074,1074,2023-05-11,388.6199951171875,382.30999755859375,364.010009765625,0.016504924273204935,0.06760799069071788
1075,1075,1075,1075,2023-05-12,390.6799926757813,385.5899963378906,367.0799865722656,0.013200540434742836,0.06429118166830272
1076,1076,1076,1076,2023-05-15,393.7300109863281,389.739990234375,386.2000122070313,0.010237647795787286,0.01949766582415391
1077,1077,1077,1077,2023-05-16,386.8699951171875,387.2799987792969,379.0299987792969,-0.0010586750242762566,0.020684368950056875
1078,1078,1078,1078,2023-05-17,395.1300048828125,387.8399963378906,381.8200073242188,0.018796433100650933,0.034859350749767426
1079,1079,1079,1079,2023-05-18,399.7699890136719,394.010009765625,379.1600036621094,0.014618865270639159,0.054356960524584164
1080,1080,1080,1080,2023-05-19,394.0400085449219,388.6199951171875,382.30999755859375,0.013946820791091774,0.03068193628530569
1081,1081,1081,1081,2023-05-22,397.9700012207031,390.6799926757813,385.5899963378906,0.018659794925745432,0.032106654737909635
1082,1082,1082,1082,2023-05-23,390.1099853515625,393.7300109863281,389.739990234375,-0.009194182647386029,0.000949338344687245
1083,1083,1083,1083,2023-05-24,385.0899963378906,386.8699951171875,387.2799987792969,-0.004601025672093528,-0.0056548297054046515
1084,1084,1084,1084,2023-05-25,387.2799987792969,395.1300048828125,387.8399963378906,-0.019866894456278428,-0.0014438881081926258
1085,1085,1085,1085,2023-05-26,393.6000061035156,399.7699890136719,394.010009765625,-0.01543383215278138,-0.0010405919949934006
1086,1086,1086,1086,2023-05-30,397.25,394.0400085449219,388.6199951171875,0.008146359215988497,0.022206795819165626
1087,1087,1087,1087,2023-05-31,396.9599914550781,397.9700012207031,390.6799926757813,-0.0025379042704901655,0.01607453388202673
1088,1088,1088,1088,2023-06-01,398.9800109863281,390.1099853515625,393.7300109863281,0.02273724325915949,0.013334010244350658
1089,1089,1089,1089,2023-06-02,397.6900024414063,385.0899963378906,386.8699951171875,0.0327196401447416,0.02796807056836048
1090,1090,1090,1090,2023-06-05,398.2200012207031,387.2799987792969,395.1300048828125,0.028248302199672226,0.007820201705023733
1091,1091,1091,1091,2023-06-06,394.0799865722656,393.6000061035156,399.7699890136719,0.0012194625541335213,-0.014233190579024835
1092,1092,1092,1092,2023-06-07,388.3200073242188,397.25,394.0400085449219,-0.022479528447529762,-0.014516295545280777
1093,1093,1093,1093,2023-06-08,389.4700012207031,396.9599914550781,397.9700012207031,-0.0188683756439032,-0.021358393783269425
1094,1094,1094,1094,2023-06-09,388.6700134277344,398.9800109863281,390.1099853515625,-0.025840887449740002,-0.0036911947345578122
1095,1095,1095,1095,2023-06-12,393.5199890136719,397.6900024414063,385.0899963378906,-0.010485587774736183,0.02189096771130994
1096,1096,1096,1096,2023-06-13,389.8699951171875,398.2200012207031,387.2799987792969,-0.020968324237656377,0.006687658402329655
1097,1097,1097,1097,2023-06-14,392.1000061035156,394.0799865722656,393.6000061035156,-0.005024311145491067,-0.0038109755506596787
1098,1098,1098,1098,2023-06-15,394.6000061035156,388.3200073242188,397.25,0.016172225640832094,-0.006670846813050635
1099,1099,1099,1099,2023-06-16,393.7999877929688,389.4700012207031,396.9599914550781,0.011117638222955195,-0.00796050919521174
1100,1100,1100,1100,2023-06-20,391.6600036621094,388.6700134277344,398.9800109863281,0.007692876041570207,-0.018346802152124808
1101,1101,1101,1101,2023-06-21,392.1900024414063,393.5199890136719,397.6900024414063,-0.0033797179543511024,-0.01382986739982317
1102,1102,1102,1102,2023-06-22,399.25,389.8699951171875,398.2200012207031,0.024059314644085505,0.0025865068960362336
1103,1103,1103,1103,2023-06-23,396.9299926757813,392.1000061035156,394.0799865722656,0.012318251714055206,0.00723204983918424
1104,1104,1104,1104,2023-06-26,402.0499877929688,394.6000061035156,388.3200073242188,0.018879831663000113,0.03535738620154705
1105,1105,1105,1105,2023-06-27,407.739990234375,393.7999877929688,389.4700012207031,0.03539868682965741,0.04690987484635234
1106,1106,1106,1106,2023-06-28,408.8900146484375,391.6600036621094,388.6700134277344,0.0439922658050953,0.05202356889429205
1107,1107,1107,1107,2023-06-29,411.7300109863281,392.1900024414063,393.5199890136719,0.04982281145180667,0.04627470644705567
1108,1108,1108,1108,2023-06-30,416.4700012207031,399.25,389.8699951171875,0.043130873439456874,0.0682278873384965
1109,1109,1109,1109,2023-07-03,412.30999755859375,396.9299926757813,392.1000061035156,0.03874739920541881,0.05154295113615137
1110,1110,1110,1110,2023-07-05,412.3200073242188,402.0499877929688,394.6000061035156,0.025544135911125698,0.04490623656010451
1111,1111,1111,1111,2023-07-06,410.4800109863281,407.739990234375,393.7999877929688,0.00672001966345781,0.0423565863646711
1112,1112,1112,1112,2023-07-07,406.4800109863281,408.8900146484375,391.6600036621094,-0.005894014467879516,0.0378389602860858
1113,1113,1113,1113,2023-07-10,413.1199951171875,411.7300109863281,392.1900024414063,0.0033759602015155377,0.05336697148191116
1114,1114,1114,1114,2023-07-11,412.9599914550781,416.4700012207031,399.25,-0.0084280014294833,0.034339364946970985
1115,1115,1115,1115,2023-07-12,417.3299865722656,412.30999755859375,396.9299926757813,0.012175278415262003,0.051394437993874
1116,1116,1116,1116,2023-07-13,420.6499938964844,412.3200073242188,402.0499877929688,0.020202722216473568,0.046262919209671516
1117,1117,1117,1117,2023-07-14,410.9800109863281,410.4800109863281,407.739990234375,0.0012180861104504892,0.007946291336522249
1118,1118,1118,1118,2023-07-17,421.75,406.4800109863281,408.8900146484375,0.03756639588898625,0.031450964540231
1119,1119,1119,1119,2023-07-18,422.1300048828125,413.1199951171875,411.7300109863281,0.021809667583553294,0.025259256354839055
1120,1120,1120,1120,2023-07-19,417.6400146484375,412.9599914550781,416.4700012207031,0.01133287313589193,0.002809358235419168
1121,1121,1121,1121,2023-07-20,404.1400146484375,417.3299865722656,412.30999755859375,-0.03160561749267954,-0.019815146269877237
1122,1122,1122,1122,2023-07-21,403.3299865722656,420.6499938964844,412.3200073242188,-0.04117439100327425,-0.021803503570672178
1123,1123,1123,1123,2023-07-24,402.7000122070313,410.9800109863281,410.4800109863281,-0.02014696228029511,-0.01895341690476604
1124,1124,1124,1124,2023-07-25,408.0799865722656,421.75,406.4800109863281,-0.0324125985245628,0.003936172856458864
1125,1125,1125,1125,2023-07-26,408.4200134277344,422.1300048828125,413.1199951171875,-0.032478125924462864,-0.011376795471058965
1126,1126,1126,1126,2023-07-27,383.3900146484375,417.6400146484375,412.9599914550781,-0.08200842543507492,-0.0716049433807131
1127,1127,1127,1127,2023-07-28,390.6700134277344,404.1400146484375,417.3299865722656,-0.03333003595899975,-0.06388223708414198
1128,1128,1128,1128,2023-07-31,396.6300048828125,403.3299865722656,420.6499938964844,-0.016611662689386186,-0.057102078597873085
1129,1129,1129,1129,2023-08-01,398.2799987792969,402.7000122070313,410.9800109863281,-0.010975945601566228,-0.030901775919836005
1130,1130,1130,1130,2023-08-02,388.1300048828125,408.0799865722656,421.75,-0.0488874297831321,-0.07971545967323657
1131,1131,1131,1131,2023-08-03,382.6099853515625,408.4200134277344,422.1300048828125,-0.06319481716764275,-0.0936204938623616
1132,1132,1132,1132,2023-08-04,381.9200134277344,383.3900146484375,417.6400146484375,-0.0038342188490513296,-0.08552820603354216
1133,1133,1133,1133,2023-08-07,383.0799865722656,390.6700134277344,404.1400146484375,-0.019428229950064324,-0.052110722306208834
1134,1134,1134,1134,2023-08-08,377.5899963378906,396.6300048828125,403.3299865722656,-0.04800445833780875,-0.06381868715770056
1135,1135,1135,1135,2023-08-09,378.6600036621094,398.2799987792969,402.7000122070313,-0.04926181374239613,-0.059697064356091345
1136,1136,1136,1136,2023-08-10,388.4700012207031,388.1300048828125,408.0799865722656,0.0008759857099769341,-0.04805426876304264
1137,1137,1137,1137,2023-08-11,387.55999755859375,382.6099853515625,408.4200134277344,0.012937488294987753,-0.051074911080065344
1138,1138,1138,1138,2023-08-14,387.7900085449219,381.9200134277344,383.3900146484375,0.015369697608942356,0.011476547975614704
1139,1139,1139,1139,2023-08-15,380.25,383.0799865722656,390.6700134277344,-0.00738745607043545,-0.026672160825217395
1140,1140,1140,1140,2023-08-16,377.0899963378906,377.5899963378906,396.6300048828125,-0.0013241876237435335,-0.04926507905193689
1141,1141,1141,1141,2023-08-17,373.6000061035156,378.6600036621094,398.2799987792969,-0.013362904742136306,-0.06196643756006792
1142,1142,1142,1142,2023-08-18,372.1700134277344,388.4700012207031,388.1300048828125,-0.041959450515480556,-0.04112022068455368
1143,1143,1143,1143,2023-08-21,375.0499877929688,387.55999755859375,382.6099853515625,-0.0322788983497545,-0.01975901792434187
1144,1144,1144,1144,2023-08-22,375.6000061035156,387.7900085449219,381.9200134277344,-0.031434544915548424,-0.016547986756432653
1145,1145,1145,1145,2023-08-23,380.3200073242188,380.25,383.0799865722656,0.00018410867644647055,-0.007204707488748352
1146,1146,1146,1146,2023-08-24,375.1199951171875,377.0899963378906,377.5899963378906,-0.005224220318318706,-0.00654149009417293
1147,1147,1147,1147,2023-08-25,378.7900085449219,373.6000061035156,378.6600036621094,0.013891869262893541,0.00034332879510690084
1148,1148,1148,1148,2023-08-28,384.25,372.1700134277344,388.4700012207031,0.032458247941598906,-0.0108631328222063
1149,1149,1149,1149,2023-08-29,391.5899963378906,375.0499877929688,387.55999755859375,0.044100810780594024,0.010398386842511043
1150,1150,1150,1150,2023-08-30,397.9599914550781,375.6000061035156,387.7900085449219,0.05953137643293882,0.026225489791024792
1151,1151,1151,1151,2023-08-31,398.4299926757813,380.3200073242188,380.25,0.04761775610748753,0.04781063162598631
1152,1152,1152,1152,2023-09-01,396.6600036621094,375.1199951171875,377.0899963378906,0.05742164860658194,0.05189744494490145
1153,1153,1153,1153,2023-09-05,392.1300048828125,378.7900085449219,373.6000061035156,0.03521739232017951,0.04959849699296481
1154,1154,1154,1154,2023-09-06,390.6400146484375,384.25,372.1700134277344,0.016629836430546607,0.04962785972623651
1155,1155,1155,1155,2023-09-07,390.9100036621094,391.5899963378906,375.0499877929688,-0.001736491437831611,0.04228773866244051
1156,1156,1156,1156,2023-09-08,392.1700134277344,397.9599914550781,375.6000061035156,-0.014549146023884463,0.044116099720328705
1157,1157,1157,1157,2023-09-11,387.6700134277344,398.4299926757813,380.3200073242188,-0.027005946956414895,0.01932584655545022
1158,1158,1158,1158,2023-09-12,382.30999755859375,396.6600036621094,375.1199951171875,-0.03617709365963584,0.019167206587215047
1159,1159,1159,1159,2023-09-13,378.6099853515625,392.1300048828125,378.7900085449219,-0.034478411146554366,-0.0004752585582996627
1160,1160,1160,1160,2023-09-14,381.4200134277344,390.6400146484375,384.25,-0.023602295911750892,-0.007364961801602177
1161,1161,1161,1161,2023-09-15,375.3800048828125,390.9100036621094,391.5899963378906,-0.0397278110915793,-0.0413953155256066
1162,1162,1162,1162,2023-09-18,390.1600036621094,392.1700134277344,397.9599914550781,-0.005125353027521484,-0.01959992954178469
1163,1163,1163,1163,2023-09-19,392.6499938964844,387.6700134277344,398.4299926757813,0.012845926422623055,-0.014506936941367177
1164,1164,1164,1164,2023-09-20,392.5299987792969,382.30999755859375,396.6600036621094,0.026732236368306905,-0.010411951910156758
1165,1165,1165,1165,2023-09-21,384.2699890136719,378.6099853515625,392.1300048828125,0.014949430498653493,-0.020044413259040383
1166,1166,1166,1166,2023-09-22,388.5799865722656,381.4200134277344,390.6400146484375,0.018771886352229483,-0.005273469176028556
1167,1167,1167,1167,2023-09-25,389.0400085449219,375.3800048828125,390.9100036621094,0.03638980096015976,-0.004783697269624909
1168,1168,1168,1168,2023-09-26,380.8399963378906,390.1600036621094,392.1700134277344,-0.023887654389838864,-0.028890574755613074
1169,1169,1169,1169,2023-09-27,385.30999755859375,392.6499938964844,387.6700134277344,-0.018693483896565888,-0.00608769259266051
1170,1170,1170,1170,2023-09-28,389.5799865722656,392.5299987792969,382.30999755859375,-0.007515380266999494,0.019015953179612133
1171,1171,1171,1171,2023-09-29,386.1400146484375,384.2699890136719,378.6099853515625,0.004866436849688682,0.0198886178078026
1172,1172,1172,1172,2023-10-02,382.3599853515625,388.5799865722656,381.4200134277344,-0.01600700354017426,0.0024644011607592997
1173,1173,1173,1173,2023-10-03,380.8399963378906,389.0400085449219,375.3800048828125,-0.021077555076406518,0.014545237849796111
1174,1174,1174,1174,2023-10-04,384.5799865722656,380.8399963378906,390.1600036621094,0.009820371469221323,-0.01430186856025406
1175,1175,1175,1175,2023-10-05,381.7999877929688,385.30999755859375,392.6499938964844,-0.009109573558602424,-0.027632767788546064
1176,1176,1176,1176,2023-10-06,388.239990234375,389.5799865722656,392.5299987792969,-0.003439592340665709,-0.010929122763261634
1177,1177,1177,1177,2023-10-09,392.9500122070313,386.1400146484375,384.2699890136719,0.01763608354548274,0.02258834528202147
1178,1178,1178,1178,2023-10-10,392.0,382.3599853515625,388.5799865722656,0.02521188151938536,0.008801311302475856
1179,1179,1179,1179,2023-10-11,392.4200134277344,380.8399963378906,389.0400085449219,0.03040651507508585,0.008688065002502743
1180,1180,1180,1180,2023-10-12,387.05999755859375,384.5799865722656,380.8399963378906,0.0064486220628179325,0.01633232139616081
1181,1181,1181,1181,2023-10-13,375.1600036621094,381.7999877929688,385.30999755859375,-0.017391263339851082,-0.02634240990578207
1182,1182,1182,1182,2023-10-16,383.9800109863281,388.239990234375,389.5799865722656,-0.010972541096230692,-0.014374392368584177
1183,1183,1183,1183,2023-10-17,387.5700073242188,392.9500122070313,386.1400146484375,-0.013691321327604311,0.0037033009310969423
1184,1184,1184,1184,2023-10-18,379.3999938964844,392.0,382.3599853515625,-0.03214287271305005,-0.007741373492198833
1185,1185,1185,1185,2023-10-19,377.0,392.4200134277344,380.8399963378906,-0.03929466617424193,-0.010082964958553542
1186,1186,1186,1186,2023-10-20,367.7099914550781,387.05999755859375,384.5799865722656,-0.04999226534792289,-0.043866024510397894
1187,1187,1187,1187,2023-10-23,366.7799987792969,375.1600036621094,381.7999877929688,-0.022337148952477404,-0.039339941052634386
1188,1188,1188,1188,2023-10-24,374.1600036621094,383.9800109863281,388.239990234375,-0.025574267001540307,-0.036266193402090585
1189,1189,1189,1189,2023-10-25,366.6400146484375,387.5700073242188,392.9500122070313,-0.05400312790012274,-0.06695507505095077
1190,1190,1190,1190,2023-10-26,365.2799987792969,379.3999938964844,392.0,-0.03721664560975191,-0.06816326842016107
1191,1191,1191,1191,2023-10-27,363.6000061035156,377.0,392.4200134277344,-0.03554375038855273,-0.07344173675669596
1192,1192,1192,1192,2023-10-30,367.7699890136719,367.7099914550781,387.05999755859375,0.0001631654292457707,-0.049837256928111584
1193,1193,1193,1193,2023-10-31,372.8999938964844,366.7799987792969,375.1600036621094,0.016685738419640828,-0.006024122357298212
1194,1194,1194,1194,2023-11-01,370.7000122070313,374.1600036621094,383.9800109863281,-0.00924735787153419,-0.03458513047380907
1195,1195,1195,1195,2023-11-02,405.75,366.6400146484375,387.5700073242188,0.10667135006817019,0.04690763560703726
1196,1196,1196,1196,2023-11-03,416.25,365.2799987792969,379.3999938964844,0.13953679750064651,0.09712706034879326
1197,1197,1197,1197,2023-11-06,412.7200012207031,363.6000061035156,377.0,0.1350934936541317,0.09474801384801901
1198,1198,1198,1198,2023-11-07,411.6199951171875,367.7699890136719,367.7099914550781,0.11923214893395095,0.11941476892795744
1199,1199,1199,1199,2023-11-08,415.6900024414063,372.8999938964844,366.7799987792969,0.11474928732983636,0.13334970234170296
1200,1200,1200,1200,2023-11-09,413.2799987792969,370.7000122070313,374.1600036621094,0.11486373123852278,0.10455418733776622
1201,1201,1201,1201,2023-11-10,418.7000122070313,405.75,366.6400146484375,0.031916234644562724,0.1419921325513609
1202,1202,1202,1202,2023-11-13,416.3800048828125,416.25,365.2799987792969,0.00031232404279268877,0.13989270224015304
1203,1203,1203,1203,2023-11-14,419.5499877929688,412.7200012207031,363.6000061035156,0.016548717174027505,0.15387783484669249
1204,1204,1204,1204,2023-11-15,417.6700134277344,411.6199951171875,367.7699890136719,0.014698067106347468,0.13568269816656375
1205,1205,1205,1205,2023-11-16,417.6799926757813,415.6900024414063,372.8999938964844,0.004787197725919512,0.12008581258311235
1206,1206,1206,1206,2023-11-17,411.3399963378906,413.2799987792969,370.7000122070313,-0.0046941600056533694,0.10963038249958945
1207,1207,1207,1207,2023-11-20,411.989990234375,418.7000122070313,405.75,-0.016025846135725552,0.015378903843191516
1208,1208,1208,1208,2023-11-21,411.0400085449219,416.3800048828125,416.25,-0.012824814533045403,-0.012516495988175724
