,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MO,MO_6m,MO_12m,MO_6m_ret,MO_12m_ret
1190,1190,1190,1190,2023-10-26,38.35342788696289,42.124298095703125,41.50884628295898,-0.08951769831685052,-0.07601797396357679
1191,1191,1191,1191,2023-10-27,38.39250564575195,41.626075744628906,41.57722854614258,-0.0776813581639193,-0.07659776785882222
1192,1192,1192,1192,2023-10-30,39.3205680847168,41.72376251220703,41.26461791992188,-0.05759774005968754,-0.04711178567017649
1193,1193,1193,1193,2023-10-31,39.24241638183594,41.15715789794922,41.67491912841797,-0.04652268557661243,-0.05836850550534878
1194,1194,1194,1194,2023-11-01,38.97865295410156,41.55768966674805,41.880069732666016,-0.06205919369743196,-0.06927917735297795
1195,1195,1195,1195,2023-11-02,39.73086929321289,41.83122253417969,42.19268035888672,-0.05021018066709926,-0.05834687544697115
1196,1196,1196,1196,2023-11-03,39.73086929321289,38.35342788696289,42.124298095703125,0.0359144275267822,-0.05681824767863308
1197,1197,1197,1197,2023-11-06,39.60387420654297,38.39250564575195,41.626075744628906,0.03155221417347254,-0.048580162840521135
1198,1198,1198,1198,2023-11-07,39.57456588745117,39.3205680847168,41.72376251220703,0.006459667677922054,-0.05151013464155041
1199,1199,1199,1199,2023-11-08,39.27172470092773,39.24241638183594,41.15715789794922,0.0007468530685423858,-0.04581057811854983
1200,1200,1200,1200,2023-11-09,39.18380355834961,38.97865295410156,41.55768966674805,0.005263152743878008,-0.057122667969145446
1201,1201,1201,1201,2023-11-10,39.09588241577149,39.73086929321289,41.83122253417969,-0.015982204485766704,-0.0653899157781771
1202,1202,1202,1202,2023-11-13,39.07634353637695,39.73086929321289,38.35342788696289,-0.01647398530360744,0.01884878847191107
1203,1203,1203,1203,2023-11-14,39.291263580322266,39.60387420654297,38.39250564575195,-0.007893435490436307,0.02340972331587743
1204,1204,1204,1204,2023-11-15,39.809024810791016,39.57456588745117,39.3205680847168,0.005924485034318083,0.012422422916724685
1205,1205,1205,1205,2023-11-16,39.76017761230469,39.27172470092773,39.24241638183594,0.012437775908666016,0.013193918168311392
1206,1206,1206,1206,2023-11-17,39.87740707397461,39.18380355834961,38.97865295410156,0.017701280953803744,0.023057598243103827
1207,1207,1207,1207,2023-11-20,39.89694595336914,39.09588241577149,39.73086929321289,0.02048971625908358,0.004180040938208673
1208,1208,1208,1208,2023-11-21,39.818790435791016,39.07634353637695,39.73086929321289,0.01899990716180766,0.0022129176668466144
1209,1209,1209,1209,2023-11-22,40.238861083984375,39.291263580322266,39.60387420654297,0.02411725705193879,0.016033453548756516
1210,1210,1210,1210,2023-11-24,40.51239776611328,39.809024810791016,39.57456588745117,0.0176686808748856,0.023697843744623137
1211,1211,1211,1211,2023-11-27,40.48308944702149,39.76017761230469,39.27172470092773,0.018181805970934217,0.030845723107881362
1212,1212,1212,1212,2023-11-28,40.85431671142578,39.87740707397461,39.18380355834961,0.024497822429601745,0.042632746220988116
1213,1213,1213,1213,2023-11-29,40.79570007324219,39.89694595336914,39.09588241577149,0.022526890176593817,0.04347817602359516
1214,1214,1214,1214,2023-11-30,41.06923675537109,39.818790435791016,39.07634353637695,0.03140342300443444,0.050999992287889206
1215,1215,1215,1215,2023-12-01,41.616302490234375,40.238861083984375,39.291263580322266,0.034231620109104854,0.0591744499425193
1216,1216,1216,1216,2023-12-04,41.51861572265625,40.51239776611328,39.809024810791016,0.024837284683865812,0.042944807615629355
1217,1217,1217,1217,2023-12-05,41.58699798583984,40.48308944702149,39.76017761230469,0.027268386723868554,0.04594598121135651
1218,1218,1218,1218,2023-12-06,40.40493774414063,40.85431671142578,39.87740707397461,-0.010999546766608193,0.013228810719499107
1219,1219,1219,1219,2023-12-07,40.36585998535156,40.79570007324219,39.89694595336914,-0.010536406707543078,0.011753130992294025
1220,1220,1220,1220,2023-12-08,40.34632110595703,41.06923675537109,39.818790435791016,-0.01760236387445191,0.01324828465135508
1221,1221,1221,1221,2023-12-11,40.43424606323242,41.616302490234375,40.238861083984375,-0.02840368692724038,0.004855628961273339
1222,1222,1222,1222,2023-12-12,40.40493774414063,41.51861572265625,40.51239776611328,-0.026823581642388294,-0.0026525218920153693
1223,1223,1223,1223,2023-12-13,41.04969787597656,41.58699798583984,40.48308944702149,-0.012919906121769631,0.013996175605534455
1224,1224,1224,1224,2023-12-14,41.13761901855469,40.40493774414063,40.85431671142578,0.01813345881272399,0.006934452217864928
1225,1225,1225,1225,2023-12-15,40.78593444824219,40.36585998535156,40.79570007324219,0.01040667690575825,-0.0002393787821379778
1226,1226,1226,1226,2023-12-18,41.22554397583008,40.34632110595703,41.06923675537109,0.021791896900935415,0.00380594412771873
1227,1227,1227,1227,2023-12-19,41.459999084472656,40.43424606323242,41.616302490234375,0.02536842209537249,-0.003755821550902927
1228,1228,1228,1228,2023-12-20,40.29999923706055,40.40493774414063,41.51861572265625,-0.0025971703692404535,-0.029351086600190257
1229,1229,1229,1229,2023-12-21,40.310001373291016,41.04969787597656,41.58699798583984,-0.01801953585432936,-0.030706631264503237
1230,1230,1230,1230,2023-12-22,40.36000061035156,41.13761901855469,40.40493774414063,-0.018902854048319817,-0.0011121693609238426
1231,1231,1231,1231,2023-12-26,40.34000015258789,40.78593444824219,40.36585998535156,-0.010933531416821962,-0.0006406362399575816
1232,1232,1232,1232,2023-12-27,40.18000030517578,41.22554397583008,40.34632110595703,-0.02536154941381208,-0.004122328782950491
1233,1233,1233,1233,2023-12-28,40.18000030517578,41.459999084472656,40.43424606323242,-0.030873101967246575,-0.006287881753972657
1234,1234,1234,1234,2023-12-29,40.34000015258789,40.29999923706055,40.40493774414063,0.0009925785678566168,-0.0016071696970293425
1235,1235,1235,1235,2024-01-02,41.58000183105469,40.310001373291016,41.04969787597656,0.03150584010163704,0.0129185836319754
1236,1236,1236,1236,2024-01-03,41.400001525878906,40.36000061035156,41.13761901855469,0.025768109509408665,0.006378164647931506
1237,1237,1237,1237,2024-01-04,41.52000045776367,40.34000015258789,40.78593444824219,0.029251370865453152,0.017998018666288473
1238,1238,1238,1238,2024-01-05,41.4900016784668,40.18000030517578,41.22554397583008,0.03260331914736869,0.0064148990439463205
1239,1239,1239,1239,2024-01-08,41.90999984741211,40.18000030517578,41.459999084472656,0.04305623516915391,0.01085385366320435
1240,1240,1240,1240,2024-01-09,41.86000061035156,40.34000015258789,40.29999923706055,0.037679733565052054,0.03870971222888797
1241,1241,1241,1241,2024-01-10,41.060001373291016,41.58000183105469,40.310001373291016,-0.012506022964513197,0.01860580437729631
1242,1242,1242,1242,2024-01-11,41.59999847412109,41.400001525878906,40.36000061035156,0.004830843982388755,0.03072343520855858
1243,1243,1243,1243,2024-01-12,41.34000015258789,41.52000045776367,40.34000015258789,-0.004335267417901134,0.024789290932510033
1244,1244,1244,1244,2024-01-16,40.970001220703125,41.4900016784668,40.18000030517578,-0.012533151041870139,0.019661545782158285
1245,1245,1245,1245,2024-01-17,40.7400016784668,41.90999984741211,40.18000030517578,-0.02791692133631818,0.013937316302580438
1246,1246,1246,1246,2024-01-18,40.43999862670898,41.86000061035156,40.34000015258789,-0.033922646032915504,0.0024788912677946584
1247,1247,1247,1247,2024-01-19,40.33000183105469,41.060001373291016,41.58000183105469,-0.017778848461295516,-0.030062528738669214
1248,1248,1248,1248,2024-01-22,40.47999954223633,41.59999847412109,41.400001525878906,-0.026923052234761435,-0.022222269317248466
1249,1249,1249,1249,2024-01-23,40.43999862670898,41.34000015258789,41.52000045776367,-0.021770718978155856,-0.026011604507406694
1250,1250,1250,1250,2024-01-24,39.93000030517578,40.970001220703125,41.4900016784668,-0.02538444921992844,-0.03759945312561053
1251,1251,1251,1251,2024-01-25,40.209999084472656,40.7400016784668,41.90999984741211,-0.013009390578260005,-0.04056312978117149
1252,1252,1252,1252,2024-01-26,40.20000076293945,40.43999862670898,41.86000061035156,-0.0059346654777335806,-0.03965599195432423
1253,1253,1253,1253,2024-01-29,40.52999877929688,40.33000183105469,41.060001373291016,0.004959011633076438,-0.012908002344561353
1254,1254,1254,1254,2024-01-30,40.459999084472656,40.47999954223633,41.59999847412109,-0.0004940824602234217,-0.02740383248709999
1255,1255,1255,1255,2024-01-31,40.119998931884766,40.43999862670898,41.34000015258789,-0.0079129501901829,-0.02951139855346019
1256,1256,1256,1256,2024-02-01,41.720001220703125,39.93000030517578,40.970001220703125,0.04482847237282184,0.018306077072338667
1257,1257,1257,1257,2024-02-02,41.36000061035156,40.209999084472656,40.7400016784668,0.028599889382314947,0.015218431672585409
1258,1258,1258,1258,2024-02-05,40.8849983215332,40.20000076293945,40.43999862670898,0.017039739940135856,0.011003949306029881
