,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FSLR,FSLR_6m,FSLR_12m,FSLR_6m_ret,FSLR_12m_ret
972,972,972,972,2022-12-13,157.0800018310547,167.13999938964844,171.42999267578125,-0.06018904867374797,-0.08370758594072936
973,973,973,973,2022-12-14,160.08999633789062,157.47000122070312,165.6199951171875,0.016638058658013488,-0.03338968084973082
974,974,974,974,2022-12-15,159.41000366210938,154.74000549316406,161.80999755859375,0.0301796432930308,-0.014832173120918002
975,975,975,975,2022-12-16,155.0800018310547,152.7100067138672,172.52999877929688,0.015519579680381757,-0.10114181343364237
976,976,976,976,2022-12-19,156.77000427246094,150.9600067138672,168.5399932861328,0.0384869985439662,-0.06983499158973971
977,977,977,977,2022-12-20,156.58999633789062,150.27999877929688,168.32000732421875,0.0419882726234293,-0.06968875045100087
978,978,978,978,2022-12-21,162.05999755859375,157.0800018310547,167.13999938964844,0.031703562958289355,-0.030393693009486245
979,979,979,979,2022-12-22,156.88999938964844,160.08999633789062,157.47000122070312,-0.01998873771905263,-0.0036832528517084517
980,980,980,980,2022-12-23,156.75,159.41000366210938,154.74000549316406,-0.016686554174778157,0.012989494865467854
981,981,981,981,2022-12-27,150.22000122070312,155.0800018310547,152.7100067138672,-0.03133866748109848,-0.01630545074776657
982,982,982,982,2022-12-28,146.1699981689453,156.77000427246094,150.9600067138672,-0.06761501444557705,-0.03173031486412792
983,983,983,983,2022-12-29,148.77999877929688,156.58999633789062,150.27999877929688,-0.04987545655050207,-0.009981368193933249
984,984,984,984,2022-12-30,149.7899932861328,162.05999755859375,157.0800018310547,-0.07571272650442096,-0.04640952673760823
985,985,985,985,2023-01-03,145.94000244140625,156.88999938964844,160.08999633789062,-0.06979410409102638,-0.08838774576906716
986,986,986,986,2023-01-04,146.77999877929688,156.75,159.41000366210938,-0.06360447349730858,-0.07922968817931575
987,987,987,987,2023-01-05,145.4600067138672,150.22000122070312,155.0800018310547,-0.03168682244811438,-0.06203246713697874
988,988,988,988,2023-01-06,156.8000030517578,146.1699981689453,156.77000427246094,0.07272357539832619,0.00019135535165726303
989,989,989,989,2023-01-09,159.1699981689453,148.77999877929688,156.58999633789062,0.06983465166619052,0.016476159980791882
990,990,990,990,2023-01-10,171.00999450683594,149.7899932861328,162.05999755859375,0.1416650121625156,0.05522644133698851
991,991,991,991,2023-01-11,172.41000366210938,145.94000244140625,156.88999938964844,0.1813759132375692,0.09892283977843497
992,992,992,992,2023-01-12,178.85000610351562,146.77999877929688,156.75,0.21849030924465573,0.14098887466357657
993,993,993,993,2023-01-13,180.19000244140625,145.4600067138672,150.22000122070312,0.23875975611534295,0.19950739566744646
994,994,994,994,2023-01-17,177.60000610351562,156.8000030517578,146.1699981689453,0.13265307810543847,0.21502365963118564
995,995,995,995,2023-01-18,177.57000732421875,159.1699981689453,148.77999877929688,0.11559973215394148,0.1935072508478073
996,996,996,996,2023-01-19,165.00999450683594,171.00999450683594,149.7899932861328,-0.03508566863184215,0.10160893185721331
997,997,997,997,2023-01-20,167.8699951171875,172.41000366210938,145.94000244140625,-0.026332628319058693,0.15026718040919573
998,998,998,998,2023-01-23,176.2100067138672,178.85000610351562,146.77999877929688,-0.014760968965919163,0.20050421160462206
999,999,999,999,2023-01-24,171.49000549316406,180.19000244140625,145.4600067138672,-0.04828235102039713,0.17894952274064035
1000,1000,1000,1000,2023-01-25,168.25999450683594,177.60000610351562,156.8000030517578,-0.05259015357936292,0.07308667877573516
1001,1001,1001,1001,2023-01-26,175.42999267578125,177.57000732421875,159.1699981689453,-0.012051667287089285,0.10215489535645617
1002,1002,1002,1002,2023-01-27,179.35000610351562,165.00999450683594,171.00999450683594,0.08690389718233482,0.04876914721113734
1003,1003,1003,1003,2023-01-30,170.77999877929688,167.8699951171875,172.41000366210938,0.017334864756968216,-0.009454236112696801
1004,1004,1004,1004,2023-01-31,177.60000610351562,176.2100067138672,178.85000610351562,0.007888311314269147,-0.006989096770153469
1005,1005,1005,1005,2023-02-01,180.1499938964844,171.49000549316406,180.19000244140625,0.05049850210463447,-0.00022203532038278517
1006,1006,1006,1006,2023-02-02,168.6699981689453,168.25999450683594,177.60000610351562,0.002436726943389589,-0.050281574480157354
1007,1007,1007,1007,2023-02-03,168.19000244140625,175.42999267578125,177.57000732421875,-0.0412699682873241,-0.0528242636476659
1008,1008,1008,1008,2023-02-06,167.47000122070312,179.35000610351562,165.00999450683594,-0.06623922207148247,0.014908228566514303
1009,1009,1009,1009,2023-02-07,165.88999938964844,170.77999877929688,167.8699951171875,-0.028633326060435782,-0.011794816138267383
1010,1010,1010,1010,2023-02-08,165.5800018310547,177.60000610351562,176.2100067138672,-0.0676802019108883,-0.06032577309910492
1011,1011,1011,1011,2023-02-09,163.94000244140625,180.1499938964844,171.49000549316406,-0.0899805273620633,-0.04402590710779797
1012,1012,1012,1012,2023-02-10,163.3800048828125,168.6699981689453,168.25999450683594,-0.0313629770768965,-0.029002673144775226
1013,1013,1013,1013,2023-02-13,167.25999450683594,168.19000244140625,175.42999267578125,-0.005529507824903579,-0.04657127349964951
1014,1014,1014,1014,2023-02-14,165.0399932861328,167.47000122070312,179.35000610351562,-0.014510108776842334,-0.07978819253077407
1015,1015,1015,1015,2023-02-15,172.36000061035156,165.88999938964844,170.77999877929688,0.03900175564836883,0.009251679601523843
1016,1016,1016,1016,2023-02-16,165.00999450683594,165.5800018310547,177.60000610351562,-0.003442488935350707,-0.07088970250001847
1017,1017,1017,1017,2023-02-17,164.27999877929688,163.94000244140625,180.1499938964844,0.0020739071174049606,-0.0880932315007823
1018,1018,1018,1018,2023-02-21,160.99000549316406,163.3800048828125,168.6699981689453,-0.014628469324399318,-0.04553265405320461
1019,1019,1019,1019,2023-02-22,163.61000061035156,167.25999450683594,168.19000244140625,-0.02182227679276405,-0.027231118167384882
1020,1020,1020,1020,2023-02-23,165.5800018310547,165.0399932861328,167.47000122070312,0.003271985984546477,-0.011285599664847878
1021,1021,1021,1021,2023-02-24,162.16000366210938,172.36000061035156,165.88999938964844,-0.05917844576538944,-0.022484753398412605
1022,1022,1022,1022,2023-02-27,166.11000061035156,165.00999450683594,165.5800018310547,0.006666299861430858,0.0032008622625674388
1023,1023,1023,1023,2023-02-28,169.13999938964844,164.27999877929688,163.94000244140625,0.029583641626883317,0.03171890246921705
1024,1024,1024,1024,2023-03-01,195.67999267578125,160.99000549316406,163.3800048828125,0.21547913534353036,0.19769853609770993
1025,1025,1025,1025,2023-03-02,198.22000122070312,163.61000061035156,167.25999450683594,0.21153963988288016,0.18510108651595014
1026,1026,1026,1026,2023-03-03,210.1100006103516,165.5800018310547,165.0399932861328,0.2689334357220985,0.27308536813910367
1027,1027,1027,1027,2023-03-06,212.3000030517578,162.16000366210938,172.36000061035156,0.3092007785971964,0.2317243113249765
1028,1028,1028,1028,2023-03-07,214.2899932861328,166.11000061035156,165.00999450683594,0.2900487177096476,0.2986485692977545
1029,1029,1029,1029,2023-03-08,214.3300018310547,169.13999938964844,164.27999877929688,0.26717513659972214,0.3046627917193854
1030,1030,1030,1030,2023-03-09,211.25,195.67999267578125,160.99000549316406,0.07956872397280002,0.31219325915837715
1031,1031,1031,1031,2023-03-10,207.72999572753903,198.22000122070312,163.61000061035156,0.047976967249875324,0.26966563750746664
1032,1032,1032,1032,2023-03-13,203.5800018310547,210.1100006103516,165.5800018310547,-0.031078952740601684,0.22949631344232224
1033,1033,1033,1033,2023-03-14,207.2899932861328,212.3000030517578,162.16000366210938,-0.02359872677158459,0.2783053071339354
1034,1034,1034,1034,2023-03-15,203.22000122070312,214.2899932861328,166.11000061035156,-0.05165893141192257,0.22340617948344632
1035,1035,1035,1035,2023-03-16,206.5599975585937,214.3300018310547,169.13999938964844,-0.03625252743937213,0.22123683518965054
1036,1036,1036,1036,2023-03-17,199.6199951171875,211.25,195.67999267578125,-0.05505327755177514,0.020134927375709655
1037,1037,1037,1037,2023-03-20,204.67999267578125,207.72999572753903,198.22000122070312,-0.014682535572562161,0.03259000814900315
1038,1038,1038,1038,2023-03-21,209.25,203.5800018310547,210.1100006103516,0.02785144964116215,-0.0040930969865944355
1039,1039,1039,1039,2023-03-22,205.009994506836,207.2899932861328,212.3000030517578,-0.010999077877095642,-0.03433824041511924
1040,1040,1040,1040,2023-03-23,210.19000244140625,203.22000122070312,214.2899932861328,0.034297811134906375,-0.019132908550013372
1041,1041,1041,1041,2023-03-24,211.1000061035156,206.5599975585937,214.3300018310547,0.021979127607387072,-0.015070198758665332
1042,1042,1042,1042,2023-03-27,210.13999938964844,199.6199951171875,211.25,0.05270015293951458,-0.0052544407590606745
1043,1043,1043,1043,2023-03-28,210.009994506836,204.67999267578125,207.72999572753903,0.026040658695437813,0.010975780225247034
1044,1044,1044,1044,2023-03-29,215.3500061035156,209.25,203.5800018310547,0.02915176154607213,0.057815130005885784
1045,1045,1045,1045,2023-03-30,213.32000732421875,205.009994506836,207.2899932861328,0.04053467167477853,0.029089749787209573
1046,1046,1046,1046,2023-03-31,217.5,210.19000244140625,203.22000122070312,0.034778045928381074,0.07026866791418018
1047,1047,1047,1047,2023-04-03,208.4900054931641,211.1000061035156,206.5599975585937,-0.012363811155323479,0.009343570668967072
1048,1048,1048,1048,2023-04-04,208.13999938964844,210.13999938964844,199.6199951171875,-0.009517464575088064,0.04268111652572304
1049,1049,1049,1049,2023-04-05,201.6100006103516,210.009994506836,204.67999267578125,-0.03999806731203437,-0.0149989846359464
1050,1050,1050,1050,2023-04-06,204.509994506836,215.3500061035156,209.25,-0.050336713672852085,-0.022652356000783747
1051,1051,1051,1051,2023-04-10,212.02999877929688,213.32000732421875,205.009994506836,-0.006047292802504156,0.0342422538440037
1052,1052,1052,1052,2023-04-11,210.02999877929688,217.5,210.19000244140625,-0.034344833198635016,-0.0007612334566386991
1053,1053,1053,1053,2023-04-12,207.88999938964844,208.4900054931641,211.1000061035156,-0.002877865066463925,-0.015206094841575202
1054,1054,1054,1054,2023-04-13,211.259994506836,208.13999938964844,210.13999938964844,0.014989887221757758,0.005329756926051976
1055,1055,1055,1055,2023-04-14,208.3999938964844,201.6100006103516,210.009994506836,0.03367885157272399,-0.007666304711508309
1056,1056,1056,1056,2023-04-17,218.88999938964844,204.509994506836,215.3500061035156,0.07031443581761865,0.016438324521946823
1057,1057,1057,1057,2023-04-18,219.47999572753903,212.02999877929688,213.32000732421875,0.035136523091701344,0.028876749445999605
1058,1058,1058,1058,2023-04-19,218.19000244140625,210.02999877929688,217.5,0.038851610291556815,0.003172425017959668
1059,1059,1059,1059,2023-04-20,215.52999877929688,207.88999938964844,208.4900054931641,0.03675020160699871,0.03376657441914466
1060,1060,1060,1060,2023-04-21,216.88999938964844,211.259994506836,208.13999938964844,0.026649649858957458,0.042039012326600345
1061,1061,1061,1061,2023-04-24,209.8999938964844,208.3999938964844,201.6100006103516,0.007197696947846666,0.041118958687742735
1062,1062,1062,1062,2023-04-25,210.52999877929688,218.88999938964844,204.509994506836,-0.03819270242433437,0.029436235069967065
1063,1063,1063,1063,2023-04-26,199.509994506836,219.47999572753903,212.02999877929688,-0.09098779665320234,-0.059048268379669366
1064,1064,1064,1064,2023-04-27,200.8300018310547,218.19000244140625,210.02999877929688,-0.07956368493562627,-0.0438032519245487
1065,1065,1065,1065,2023-04-28,182.5800018310547,215.52999877929688,207.88999938964844,-0.1528789362727323,-0.12174706639521993
1066,1066,1066,1066,2023-05-01,180.8500061035156,216.88999938964844,211.259994506836,-0.16616715103302693,-0.1439457975671602
1067,1067,1067,1067,2023-05-02,176.39999389648438,209.8999938964844,208.3999938964844,-0.15959981407393986,-0.15355086822073005
1068,1068,1068,1068,2023-05-03,174.3300018310547,210.52999877929688,218.88999938964844,-0.1719469774290524,-0.20357256011167513
1069,1069,1069,1069,2023-05-04,171.58999633789062,199.509994506836,219.47999572753903,-0.1399428546823438,-0.21819755933064044
1070,1070,1070,1070,2023-05-05,178.60000610351562,200.8300018310547,218.19000244140625,-0.11069061158620974,-0.18144734357625902
1071,1071,1071,1071,2023-05-08,177.4600067138672,182.5800018310547,215.52999877929688,-0.028042474892322256,-0.17663430743306152
1072,1072,1072,1072,2023-05-09,178.0,180.8500061035156,216.88999938964844,-0.015758949446118886,-0.17930748074641079
1073,1073,1073,1073,2023-05-10,180.7400054931641,176.39999389648438,209.8999938964844,0.024603241195271908,-0.13892324559904956
1074,1074,1074,1074,2023-05-11,183.19000244140625,174.3300018310547,210.52999877929688,0.0508231544616049,-0.12986271076053024
1075,1075,1075,1075,2023-05-12,231.69000244140625,171.58999633789062,199.509994506836,0.3502535543224108,0.1612952173855513
1076,1076,1076,1076,2023-05-15,221.58999633789065,178.60000610351562,200.8300018310547,0.24070542421738916,0.10337098201243866
1077,1077,1077,1077,2023-05-16,212.8000030517578,177.4600067138672,182.5800018310547,0.19914344078027724,0.1655164909499034
1078,1078,1078,1078,2023-05-17,209.759994506836,178.0,180.8500061035156,0.178426935431663,0.15985616493025057
1079,1079,1079,1079,2023-05-18,206.27999877929688,180.7400054931641,176.39999389648438,0.14130791473888027,0.16938778864327397
1080,1080,1080,1080,2023-05-19,203.52999877929688,183.19000244140625,174.3300018310547,0.11103224011581325,0.16749840326704213
1081,1081,1081,1081,2023-05-22,201.69000244140625,231.69000244140625,171.58999633789062,-0.1294833600236459,0.17541818722487457
1082,1082,1082,1082,2023-05-23,200.88999938964844,221.58999633789065,178.60000610351562,-0.09341575563130522,0.12480398949826266
1083,1083,1083,1083,2023-05-24,198.5500030517578,212.8000030517578,177.4600067138672,-0.06696428475395311,0.11884365795103169
1084,1084,1084,1084,2023-05-25,200.94000244140625,209.759994506836,178.0,-0.042048018194157155,0.1288764182101474
1085,1085,1085,1085,2023-05-26,201.7700042724609,206.27999877929688,180.7400054931641,-0.021863460022904624,0.11635497477116208
1086,1086,1086,1086,2023-05-30,202.3999938964844,203.52999877929688,183.19000244140625,-0.0055520310990510024,0.10486375456664199
1087,1087,1087,1087,2023-05-31,202.9600067138672,201.69000244140625,231.69000244140625,0.006296813213782837,-0.12400187934222495
1088,1088,1088,1088,2023-06-01,208.7400054931641,200.88999938964844,221.58999633789065,0.03907614180579344,-0.0579899411394561
1089,1089,1089,1089,2023-06-02,206.7400054931641,198.5500030517578,212.8000030517578,0.04124906731565914,-0.028477431727854774
1090,1090,1090,1090,2023-06-05,203.6699981689453,200.94000244140625,209.759994506836,0.013586123690503715,-0.02903316407977985
1091,1091,1091,1091,2023-06-06,196.82000732421875,201.7700042724609,206.27999877929688,-0.024532868332390545,-0.04585995496926276
1092,1092,1092,1092,2023-06-07,191.759994506836,202.3999938964844,203.52999877929688,-0.0525691685301638,-0.05782933397068413
1093,1093,1093,1093,2023-06-08,192.3300018310547,202.9600067138672,201.69000244140625,-0.052374874513079206,-0.04640785610120057
1094,1094,1094,1094,2023-06-09,192.0,208.7400054931641,200.88999938964844,-0.08019548267048549,-0.044253070917708026
1095,1095,1095,1095,2023-06-12,196.2400054931641,206.7400054931641,198.5500030517578,-0.05078842856249799,-0.01163433655546986
1096,1096,1096,1096,2023-06-13,195.9900054931641,203.6699981689453,200.94000244140625,-0.03770802152907482,-0.02463420368318936
1097,1097,1097,1097,2023-06-14,193.02999877929688,196.82000732421875,201.7700042724609,-0.019256215851463976,-0.04331667397579042
1098,1098,1098,1098,2023-06-15,192.8800048828125,191.759994506836,202.3999938964844,0.005840688402484195,-0.04703552026064195
1099,1099,1099,1099,2023-06-16,188.9900054931641,192.3300018310547,202.9600067138672,-0.01736596633958598,-0.06883130054483089
1100,1100,1100,1100,2023-06-20,186.1000061035156,192.0,208.7400054931641,-0.030729134877522934,-0.10846027974445904
1101,1101,1101,1101,2023-06-21,184.5800018310547,196.2400054931641,206.7400054931641,-0.05941705735691882,-0.10718778694645115
1102,1102,1102,1102,2023-06-22,187.0800018310547,195.9900054931641,203.6699981689453,-0.045461520548914836,-0.08145527808238673
1103,1103,1103,1103,2023-06-23,184.5200042724609,193.02999877929688,196.82000732421875,-0.044086383259868134,-0.06249366219916974
1104,1104,1104,1104,2023-06-26,178.5500030517578,192.8800048828125,191.759994506836,-0.07429490599484956,-0.06888815098817325
1105,1105,1105,1105,2023-06-27,182.72999572753903,188.9900054931641,192.3300018310547,-0.03312349639490053,-0.049914241211043264
1106,1106,1106,1106,2023-06-28,184.22000122070312,186.1000061035156,192.0,-0.010102121553756116,-0.04052082697550452
1107,1107,1107,1107,2023-06-29,184.009994506836,184.5800018310547,196.2400054931641,-0.003088131534099925,-0.06232170120253144
1108,1108,1108,1108,2023-06-30,190.08999633789065,187.0800018310547,195.9900054931641,0.016089344009918127,-0.03010362258232202
1109,1109,1109,1109,2023-07-03,191.38999938964844,184.5200042724609,193.02999877929688,0.0372317090728187,-0.00849608558265369
1110,1110,1110,1110,2023-07-05,186.9499969482422,178.5500030517578,192.8800048828125,0.04704561048956912,-0.030744544714073285
1111,1111,1111,1111,2023-07-06,183.13999938964844,182.72999572753903,188.9900054931641,0.0022437676993150024,-0.030954050126884902
1112,1112,1112,1112,2023-07-07,189.13999938964844,184.22000122070312,186.1000061035156,0.026707187799065002,0.016335266987803854
1113,1113,1113,1113,2023-07-10,190.82000732421875,184.009994506836,184.5800018310547,0.0370089289749409,0.03380650900023019
1114,1114,1114,1114,2023-07-11,189.6199951171875,190.08999633789065,187.0800018310547,-0.002472519489493341,0.013577043303787173
1115,1115,1115,1115,2023-07-12,194.9600067138672,191.38999938964844,184.5200042724609,0.01865305050213517,0.05657924452457008
1116,1116,1116,1116,2023-07-13,196.9499969482422,186.9499969482422,178.5500030517578,0.053490238904729814,0.1030523303388049
1117,1117,1117,1117,2023-07-14,191.3000030517578,183.13999938964844,182.72999572753903,0.04455609746262024,0.0468998386942292
1118,1118,1118,1118,2023-07-17,206.7100067138672,189.13999938964844,184.22000122070312,0.09289419150320866,0.12208232192019208
1119,1119,1119,1119,2023-07-18,201.57000732421875,190.82000732421875,184.009994506836,0.056335811693659865,0.09542966872231706
1120,1120,1120,1120,2023-07-19,198.5800018310547,189.6199951171875,190.08999633789065,0.04725243615964536,0.044663084100821315
1121,1121,1121,1121,2023-07-20,198.5,194.9600067138672,191.38999938964844,0.01815753572130463,0.03714927965424364
1122,1122,1122,1122,2023-07-21,197.9100036621093,196.9499969482422,186.9499969482422,0.004874367751929398,0.05862533775221945
1123,1123,1123,1123,2023-07-24,197.6600036621093,191.3000030517578,183.13999938964844,0.03324621280131779,0.07928363176177644
1124,1124,1124,1124,2023-07-25,200.009994506836,206.7100067138672,189.13999938964844,-0.032412616658203275,0.057470631026038
1125,1125,1125,1125,2023-07-26,197.4100036621093,201.57000732421875,190.82000732421875,-0.020638009182676775,0.03453514351193587
1126,1126,1126,1126,2023-07-27,198.8000030517578,198.5800018310547,189.6199951171875,0.001107871984462383,0.048412657794326686
1127,1127,1127,1127,2023-07-28,208.3999938964844,198.5,194.9600067138672,0.04987402466742763,0.06893714977319632
1128,1128,1128,1128,2023-07-31,207.3999938964844,197.9100036621093,196.9499969482422,0.047951038647734645,0.053059137396120004
1129,1129,1129,1129,2023-08-01,202.67999267578125,197.6600036621093,191.3000030517578,0.025397090562911284,0.05948766044161791
1130,1130,1130,1130,2023-08-02,194.27999877929688,200.009994506836,206.7100067138672,-0.02864854699720154,-0.060132589283769966
1131,1131,1131,1131,2023-08-03,196.2400054931641,197.4100036621093,201.57000732421875,-0.005926742045695876,-0.02644243507161026
1132,1132,1132,1132,2023-08-04,194.3800048828125,198.8000030517578,198.5800018310547,-0.022233390850575407,-0.02115015061695591
1133,1133,1133,1133,2023-08-07,195.6000061035156,208.3999938964844,198.5,-0.06142028871328453,-0.014609541040223717
1134,1134,1134,1134,2023-08-08,196.1000061035156,207.3999938964844,197.9100036621093,-0.05448403146341829,-0.009145558714070301
1135,1135,1135,1135,2023-08-09,203.6000061035156,202.67999267578125,197.6600036621093,0.004539241469216249,0.030051615558807976
1136,1136,1136,1136,2023-08-10,205.009994506836,194.27999877929688,200.009994506836,0.055229543931222924,0.02499875074907365
1137,1137,1137,1137,2023-08-11,204.8699951171875,196.2400054931641,197.4100036621093,0.04397670904225515,0.037789328386047094
1138,1138,1138,1138,2023-08-14,211.42999267578125,194.3800048828125,198.8000030517578,0.0877147204685369,0.06353113395443555
1139,1139,1139,1139,2023-08-15,199.8300018310547,195.6000061035156,208.3999938964844,0.02162574435350728,-0.04112280382160938
1140,1140,1140,1140,2023-08-16,191.88999938964844,196.1000061035156,207.3999938964844,-0.021468672018525203,-0.0747830036802083
1141,1141,1141,1141,2023-08-17,183.44000244140625,203.6000061035156,202.67999267578125,-0.09901769674731475,-0.0949279205133603
1142,1142,1142,1142,2023-08-18,181.9100036621093,205.009994506836,194.27999877929688,-0.11267738873070621,-0.06367096559044128
1143,1143,1143,1143,2023-08-21,181.6999969482422,204.8699951171875,196.2400054931641,-0.11309610348597832,-0.07409298888053895
1144,1144,1144,1144,2023-08-22,176.5,211.42999267578125,194.3800048828125,-0.16520831426856686,-0.09198479490517542
1145,1145,1145,1145,2023-08-23,180.5800018310547,199.8300018310547,195.6000061035156,-0.0963318812170898,-0.0767893854998758
1146,1146,1146,1146,2023-08-24,174.4199981689453,191.88999938964844,196.1000061035156,-0.09104174931612175,-0.11055587587858628
1147,1147,1147,1147,2023-08-25,177.4499969482422,183.44000244140625,203.6000061035156,-0.032653758250343334,-0.12843815506556544
1148,1148,1148,1148,2023-08-28,176.75999450683594,181.9100036621093,205.009994506836,-0.028310752853588528,-0.13779815987975197
1149,1149,1149,1149,2023-08-29,181.6100006103516,181.6999969482422,204.8699951171875,-0.0004953018128901476,-0.1135353885937811
1150,1150,1150,1150,2023-08-30,184.9600067138672,176.5,211.42999267578125,0.047932049370352336,-0.12519503797412812
1151,1151,1151,1151,2023-08-31,189.1199951171875,180.5800018310547,199.8300018310547,0.047292021262257844,-0.05359558932958386
1152,1152,1152,1152,2023-09-01,186.3699951171875,174.4199981689453,191.88999938964844,0.06851276845369125,-0.028766503152945044
1153,1153,1153,1153,2023-09-05,186.47999572753903,177.4499969482422,183.44000244140625,0.05088756796051497,0.01657213936804114
1154,1154,1154,1154,2023-09-06,182.08999633789065,176.75999450683594,181.9100036621093,0.030153892264624282,0.0009894600195583525
1155,1155,1155,1155,2023-09-07,180.5,181.6100006103516,181.6999969482422,-0.006112001578223225,-0.0066042761056512855
1156,1156,1156,1156,2023-09-08,183.2100067138672,184.9600067138672,176.5,-0.00946150484686803,0.03801703520604649
1157,1157,1157,1157,2023-09-11,179.3699951171875,189.1199951171875,180.5800018310547,-0.05155456985898532,-0.006700668410665078
1158,1158,1158,1158,2023-09-12,180.94000244140625,186.3699951171875,174.4199981689453,-0.029135551956026684,0.037381059172730824
1159,1159,1159,1159,2023-09-13,170.5,186.47999572753903,177.4499969482422,-0.08569281474505708,-0.039165945718608985
1160,1160,1160,1160,2023-09-14,177.0,182.08999633789065,176.75999450683594,-0.027953190401769912,0.0013578043710269494
1161,1161,1161,1161,2023-09-15,174.0500030517578,180.5,181.6100006103516,-0.03573405511491512,-0.04162765009187974
1162,1162,1162,1162,2023-09-18,167.74000549316406,183.2100067138672,184.9600067138672,-0.08443862591448836,-0.09310121429300355
1163,1163,1163,1163,2023-09-19,169.17999267578125,179.3699951171875,189.1199951171875,-0.05680996107932568,-0.10543571783116057
1164,1164,1164,1164,2023-09-20,169.24000549316406,180.94000244140625,186.3699951171875,-0.0646623012621601,-0.09191388138016676
1165,1165,1165,1165,2023-09-21,166.24000549316406,170.5,186.47999572753903,-0.024985305025430726,-0.10853705865559482
1166,1166,1166,1166,2023-09-22,162.4499969482422,177.0,182.08999633789065,-0.08220340707207807,-0.10785874998428802
1167,1167,1167,1167,2023-09-25,164.33999633789062,174.0500030517578,180.5,-0.05578860410005104,-0.08952910616127074
1168,1168,1168,1168,2023-09-26,161.38999938964844,167.74000549316406,183.2100067138672,-0.03785624118019004,-0.11909833810713566
1169,1169,1169,1169,2023-09-27,158.61000061035156,169.17999267578125,179.3699951171875,-0.06247779006401877,-0.11573839032148514
1170,1170,1170,1170,2023-09-28,161.5,169.24000549316406,180.94000244140625,-0.045733900035099584,-0.10743894207529647
1171,1171,1171,1171,2023-09-29,161.58999633789062,166.24000549316406,170.5,-0.02797166146306851,-0.05225808599477644
1172,1172,1172,1172,2023-10-02,156.33999633789062,162.4499969482422,177.0,-0.037611577255358464,-0.11672318453169139
1173,1173,1173,1173,2023-10-03,151.25,164.33999633789062,174.0500030517578,-0.07965192058892945,-0.13099685522543603
1174,1174,1174,1174,2023-10-04,151.82000732421875,161.38999938964844,167.74000549316406,-0.05929730529538313,-0.09490877338497583
1175,1175,1175,1175,2023-10-05,145.35000610351562,158.61000061035156,169.17999267578125,-0.08360125121877426,-0.14085581986005713
1176,1176,1176,1176,2023-10-06,148.55999755859375,161.5,169.24000549316406,-0.08012385412635448,-0.12219337782641249
1177,1177,1177,1177,2023-10-09,143.8000030517578,161.58999633789062,166.24000549316406,-0.11009340732289696,-0.13498557326701366
1178,1178,1178,1178,2023-10-10,151.55999755859375,156.33999633789062,162.4499969482422,-0.0305743820600205,-0.0670360085824937
1179,1179,1179,1179,2023-10-11,151.5,151.25,164.33999633789062,0.0016528925619834212,-0.07813068409403512
1180,1180,1180,1180,2023-10-12,149.38999938964844,151.82000732421875,161.38999938964844,-0.016005847828612696,-0.0743540494787912
1181,1181,1181,1181,2023-10-13,147.9199981689453,145.35000610351562,158.61000061035156,0.01768140321644962,-0.06739803543452338
1182,1182,1182,1182,2023-10-16,151.2899932861328,148.55999755859375,161.5,0.018376385113107796,-0.06321985581341916
1183,1183,1183,1183,2023-10-17,158.05999755859375,143.8000030517578,161.58999633789062,0.09916546734497178,-0.021845404166700555
1184,1184,1184,1184,2023-10-18,153.1300048828125,151.55999755859375,156.33999633789062,0.010358982248015458,-0.0205321192930088
1185,1185,1185,1185,2023-10-19,151.97000122070312,151.5,151.25,0.003102318288469519,0.004760338649276941
1186,1186,1186,1186,2023-10-20,150.77000427246094,149.38999938964844,151.82000732421875,0.009237598824892501,-0.006916104604813289
1187,1187,1187,1187,2023-10-23,151.32000732421875,147.9199981689453,145.35000610351562,0.02298545969011001,0.04107327808745609
1188,1188,1188,1188,2023-10-24,155.89999389648438,151.2899932861328,148.55999755859375,0.03047128570911317,0.04940762290330314
1189,1189,1189,1189,2023-10-25,151.36000061035156,158.05999755859375,143.8000030517578,-0.0423889475625131,0.052572999987160474
1190,1190,1190,1190,2023-10-26,151.14999389648438,153.1300048828125,151.55999755859375,-0.01293026136741382,-0.0027052234673655695
1191,1191,1191,1191,2023-10-27,143.25999450683594,151.97000122070312,151.5,-0.05731398726001069,-0.054389475202403004
1192,1192,1192,1192,2023-10-30,136.32000732421875,150.77000427246094,149.38999938964844,-0.09584132479116447,-0.08748906967553904
1193,1193,1193,1193,2023-10-31,142.4499969482422,151.32000732421875,147.9199981689453,-0.05861756507169369,-0.03697945706067152
1194,1194,1194,1194,2023-11-01,142.83999633789062,155.89999389648438,151.2899932861328,-0.08377163611222094,-0.05585297986140314
1195,1195,1195,1195,2023-11-02,147.58999633789062,151.36000061035156,158.05999755859375,-0.024907533412120708,-0.06624067684691592
1196,1196,1196,1196,2023-11-03,151.94000244140625,151.14999389648438,153.1300048828125,0.005226652840375934,-0.007771190514340609
1197,1197,1197,1197,2023-11-06,146.97000122070312,143.25999450683594,151.97000122070312,0.02589701840097547,-0.03290123024174085
1198,1198,1198,1198,2023-11-07,144.3300018310547,136.32000732421875,150.77000427246094,0.05875875936380526,-0.042714082767871586
1199,1199,1199,1199,2023-11-08,137.8300018310547,142.4499969482422,151.32000732421875,-0.032432398849865374,-0.08914885567154596
