,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DG,DG_6m,DG_12m,DG_6m_ret,DG_12m_ret
968,968,968,968,2022-12-07,244.42874145507807,248.2379608154297,252.9994964599609,-0.015345031629484973,-0.0338765694193357
969,969,969,969,2022-12-08,244.1636505126953,251.01632690429688,253.00930786132807,-0.027299723791330277,-0.03496178628132118
970,970,970,970,2022-12-09,238.8228759765625,232.0290985107422,252.7638702392578,0.029279851145505242,-0.05515422061507147
971,971,971,971,2022-12-12,240.34461975097656,239.51011657714844,251.65447998046875,0.0034842084574717713,-0.04494201824012811
972,972,972,972,2022-12-13,239.01925659179688,241.4441680908203,252.53810119628903,-0.010043363309199083,-0.0535319008912023
973,973,973,973,2022-12-14,242.9659118652344,240.97293090820312,248.4833984375,0.00827055947537314,-0.02220464870876826
974,974,974,974,2022-12-15,242.3768615722656,244.42874145507807,248.2379608154297,-0.008394593330545708,-0.023610809659856735
975,975,975,975,2022-12-16,243.7218780517578,244.1636505126953,251.01632690429688,-0.0018093293576250113,-0.029059658957244494
976,976,976,976,2022-12-19,238.01785278320312,238.8228759765625,232.0290985107422,-0.003370795992919784,0.025810358747671014
977,977,977,977,2022-12-20,236.53536987304688,240.34461975097656,239.51011657714844,-0.015849116497288263,-0.012420129665559942
978,978,978,978,2022-12-21,240.0795135498047,239.01925659179688,241.4441680908203,0.004435864177330995,-0.005652050127391339
979,979,979,979,2022-12-22,241.05148315429688,242.9659118652344,240.97293090820312,-0.007879412779515316,0.00032597954383373207
980,980,980,980,2022-12-23,243.0346527099609,242.3768615722656,244.42874145507807,0.0027139188676192916,-0.005703456708152199
981,981,981,981,2022-12-27,242.6615600585937,243.7218780517578,244.1636505126953,-0.00435052446518136,-0.006151982291170421
982,982,982,982,2022-12-28,240.5409545898437,238.01785278320312,238.8228759765625,0.010600472935694993,0.0071939449110804965
983,983,983,983,2022-12-29,243.4862365722656,236.53536987304688,240.34461975097656,0.029386162005916372,0.013071300803588093
984,984,984,984,2022-12-30,242.2956695556641,240.0795135498047,239.01925659179688,0.00923092509265544,0.013707736399928505
985,985,985,985,2023-01-03,242.7581329345703,241.05148315429688,242.9659118652344,0.007080021902130307,-0.0008551772924398904
986,986,986,986,2023-01-04,239.58984375,243.0346527099609,242.3768615722656,-0.014174147273030901,-0.011498695891128397
987,987,987,987,2023-01-05,241.47900390625,242.6615600585937,243.7218780517578,-0.004873273509237053,-0.009202596678790975
988,988,988,988,2023-01-06,244.568588256836,240.5409545898437,238.01785278320312,0.01674406619804092,0.027522034154301656
989,989,989,989,2023-01-09,237.1791839599609,243.4862365722656,236.53536987304688,-0.025903117568753298,0.0027218512278293083
990,990,990,990,2023-01-10,237.8777770996093,242.2956695556641,240.0795135498047,-0.018233476744163868,-0.009170863509512461
991,991,991,991,2023-01-11,233.0072631835937,242.7581329345703,241.05148315429688,-0.0401670157580456,-0.03337137720722538
992,992,992,992,2023-01-12,228.8255157470703,239.58984375,243.0346527099609,-0.04492814818211466,-0.058465477266107735
993,993,993,993,2023-01-13,229.7700958251953,241.47900390625,242.6615600585937,-0.04848830702316653,-0.05312528375027992
994,994,994,994,2023-01-17,228.3433990478516,244.568588256836,240.5409545898437,-0.06634208147755005,-0.05070885148348503
995,995,995,995,2023-01-18,222.5971527099609,237.1791839599609,243.4862365722656,-0.06148107522143109,-0.08579164127047034
996,996,996,996,2023-01-19,220.86541748046875,237.8777770996093,242.2956695556641,-0.07151722967386209,-0.0884466986739606
997,997,997,997,2023-01-20,226.9068298339844,233.0072631835937,242.7581329345703,-0.026181301244685096,-0.06529669226306933
998,998,998,998,2023-01-23,227.35943603515625,228.8255157470703,239.58984375,-0.00640697654336142,-0.05104727113393659
999,999,999,999,2023-01-24,230.3604736328125,229.7700958251953,241.47900390625,0.0025694283910049354,-0.046043465864858635
1000,1000,1000,1000,2023-01-25,234.5914001464844,228.3433990478516,244.568588256836,0.027362302237269764,-0.04079505132471861
1001,1001,1001,1001,2023-01-26,233.3319702148437,222.5971527099609,237.1791839599609,0.04822531364033211,-0.016220705716597283
1002,1002,1002,1002,2023-01-27,232.31851196289065,220.86541748046875,237.8777770996093,0.05185553543453536,-0.023370258476859473
1003,1003,1003,1003,2023-01-30,229.1502227783203,226.9068298339844,233.0072631835937,0.009886846270679817,-0.016553305474577784
1004,1004,1004,1004,2023-01-31,229.8488311767578,227.35943603515625,228.8255157470703,0.010949161314846911,0.004472033751771853
1005,1005,1005,1005,2023-02-01,231.8265380859375,230.3604736328125,229.7700958251953,0.006364218782870967,0.008949999578303114
1006,1006,1006,1006,2023-02-02,227.5955810546875,234.5914001464844,228.3433990478516,-0.029821293906888924,-0.0032749709266058913
1007,1007,1007,1007,2023-02-03,224.42727661132807,233.3319702148437,222.5971527099609,-0.03816319553345604,0.008221686032757969
1008,1008,1008,1008,2023-02-06,224.6732788085937,232.31851196289065,220.86541748046875,-0.03290841134312261,0.01724064080091514
1009,1009,1009,1009,2023-02-07,224.7224884033203,229.1502227783203,226.9068298339844,-0.019322409209627467,-0.009626600628382387
1010,1010,1010,1010,2023-02-08,223.9845123291016,229.8488311767578,227.35943603515625,-0.02551380756487931,-0.01484400104481609
1011,1011,1011,1011,2023-02-09,225.3226776123047,231.8265380859375,230.3604736328125,-0.02805485742629621,-0.021869185894008436
1012,1012,1012,1012,2023-02-10,225.90321350097656,227.5955810546875,234.5914001464844,-0.007435854184287938,-0.03703540129809846
1013,1013,1013,1013,2023-02-13,229.7602386474609,224.42727661132807,233.3319702148437,0.02376253954802765,-0.015307510428571147
1014,1014,1014,1014,2023-02-14,227.6644744873047,224.6732788085937,232.31851196289065,0.013313535523996611,-0.02003300312258105
1015,1015,1015,1015,2023-02-15,228.422103881836,224.7224884033203,229.1502227783203,0.01646304072548266,-0.0031774740938772528
1016,1016,1016,1016,2023-02-16,225.1455841064453,223.9845123291016,229.8488311767578,0.005183714558075092,-0.02046234930251012
1017,1017,1017,1017,2023-02-17,224.16163635253903,225.3226776123047,231.8265380859375,-0.005152793638301123,-0.03306309017372766
1018,1018,1018,1018,2023-02-21,222.9710693359375,225.90321350097656,227.5955810546875,-0.012979647874847067,-0.020318987290174118
1019,1019,1019,1019,2023-02-22,221.652572631836,229.7602386474609,224.42727661132807,-0.035287506939201685,-0.012363488170368031
1020,1020,1020,1020,2023-02-23,213.6236114501953,227.6644744873047,224.6732788085937,-0.06167349152180679,-0.049181048218074674
1021,1021,1021,1021,2023-02-24,210.80953979492188,228.422103881836,224.7224884033203,-0.07710534045350181,-0.06191168808805725
1022,1022,1022,1022,2023-02-27,212.6298370361328,225.1455841064453,223.9845123291016,-0.05558957383057195,-0.050694019755639586
1023,1023,1023,1023,2023-02-28,212.82662963867188,224.16163635253903,225.3226776123047,-0.050566220421591646,-0.05545845676099148
1024,1024,1024,1024,2023-03-01,210.35693359375,222.9710693359375,225.90321350097656,-0.05657297056409827,-0.06881832120178921
1025,1025,1025,1025,2023-03-02,212.7577362060547,221.652572631836,229.7602386474609,-0.04012963314689599,-0.07400106537795903
1026,1026,1026,1026,2023-03-03,214.1942901611328,213.6236114501953,227.6644744873047,0.0026714215112431106,-0.05916682590248845
1027,1027,1027,1027,2023-03-06,215.7981414794922,210.80953979492188,228.422103881836,0.02366402246038435,-0.05526594050142475
1028,1028,1028,1028,2023-03-07,215.76858520507807,212.6298370361328,225.1455841064453,0.01476156033742293,-0.04164860234138079
1029,1029,1029,1029,2023-03-08,214.164779663086,212.82662963867188,224.16163635253903,0.006287512172165499,-0.0445966439758273
1030,1030,1030,1030,2023-03-09,213.968002319336,210.35693359375,222.9710693359375,0.01716638792881353,-0.04037773619427332
1031,1031,1031,1031,2023-03-10,212.6199951171875,212.7577362060547,221.652572631836,-0.0006474081334170156,-0.04075106102942272
1032,1032,1032,1032,2023-03-13,213.318588256836,214.1942901611328,213.6236114501953,-0.00408835316589462,-0.0014278533692444473
1033,1033,1033,1033,2023-03-14,212.0493011474609,215.7981414794922,210.80953979492188,-0.017371976914766663,0.005880954693725293
1034,1034,1034,1034,2023-03-15,215.05030822753903,215.76858520507807,212.6298370361328,-0.0033289228682495953,0.011383497373395057
1035,1035,1035,1035,2023-03-16,208.6842193603516,214.164779663086,212.82662963867188,-0.025590390312338784,-0.0194637780307525
1036,1036,1036,1036,2023-03-17,205.47659301757807,213.968002319336,210.35693359375,-0.039685416556279995,-0.023200283883188066
1037,1037,1037,1037,2023-03-20,206.9524841308593,212.6199951171875,212.7577362060547,-0.02665558798082235,-0.027285739069779602
1038,1038,1038,1038,2023-03-21,206.71633911132807,213.318588256836,214.1942901611328,-0.030950182070203835,-0.03491199996124672
1039,1039,1039,1039,2023-03-22,203.1249542236328,212.0493011474609,215.7981414794922,-0.0420861888039048,-0.058727045418339396
1040,1040,1040,1040,2023-03-23,199.5926055908203,215.05030822753903,215.76858520507807,-0.07187947212967183,-0.0749691137793912
1041,1041,1041,1041,2023-03-24,202.5050811767578,208.6842193603516,214.164779663086,-0.029609992564525345,-0.0544426516099924
1042,1042,1042,1042,2023-03-27,202.7018585205078,205.47659301757807,213.968002319336,-0.01350389577869282,-0.052653404605862764
1043,1043,1043,1043,2023-03-28,204.787826538086,206.9524841308593,212.6199951171875,-0.010459684027781746,-0.03683646298074994
1044,1044,1044,1044,2023-03-29,203.813720703125,206.71633911132807,213.318588256836,-0.014041552886827402,-0.04455714633863561
1045,1045,1045,1045,2023-03-30,204.35487365722656,203.1249542236328,212.0493011474609,0.0060549893453252235,-0.036286030883372566
1046,1046,1046,1046,2023-03-31,207.0803985595703,199.5926055908203,215.05030822753903,0.03751538262945742,-0.03706067540036251
1047,1047,1047,1047,2023-04-03,208.4677581787109,202.5050811767578,208.6842193603516,0.029444579697970763,-0.0010372666524769425
1048,1048,1048,1048,2023-04-04,210.75048828125,202.7018585205078,205.47659301757807,0.03970673885028986,0.025666647408450816
1049,1049,1049,1049,2023-04-05,208.60549926757807,204.787826538086,206.9524841308593,0.018642088223843167,0.007987413843622004
1050,1050,1050,1050,2023-04-06,209.02859497070312,203.813720703125,206.71633911132807,0.02558647302834971,0.011185646327307452
1051,1051,1051,1051,2023-04-10,213.8732147216797,204.35487365722656,203.1249542236328,0.046577509477061296,0.0529145251460017
1052,1052,1052,1052,2023-04-11,215.7084350585937,207.0803985595703,199.5926055908203,0.04166515304702467,0.08074361983535616
1053,1053,1053,1053,2023-04-12,213.36013793945312,208.4677581787109,202.5050811767578,0.023468280195866997,0.05360387354043916
1054,1054,1054,1054,2023-04-13,213.68576049804688,210.75048828125,202.7018585205078,0.013927712532175507,0.05418747542676239
1055,1055,1055,1055,2023-04-14,210.3902282714844,208.60549926757807,204.787826538086,0.008555522314476871,0.027357103340107436
1056,1056,1056,1056,2023-04-17,210.67637634277344,209.02859497070312,203.813720703125,0.007883042854980093,0.03367121514672
1057,1057,1057,1057,2023-04-18,213.3798675537109,213.8732147216797,204.35487365722656,-0.00230672722907721,0.044163340638610604
1058,1058,1058,1058,2023-04-19,213.6265411376953,215.7084350585937,207.0803985595703,-0.009651425640044509,0.031611599280565894
1059,1059,1059,1059,2023-04-20,214.9980316162109,213.36013793945312,208.4677581787109,0.007676662063382134,0.03132510031552149
1060,1060,1060,1060,2023-04-21,215.31378173828125,213.68576049804688,210.75048828125,0.007618763348759661,0.021652587826707537
1061,1061,1061,1061,2023-04-24,219.4676971435547,210.3902282714844,208.60549926757807,0.04314586730880321,0.05207052505381782
1062,1062,1062,1062,2023-04-25,216.5175323486328,210.67637634277344,209.02859497070312,0.027725728471595268,0.03582733443230257
1063,1063,1063,1063,2023-04-26,216.3399200439453,213.3798675537109,213.8732147216797,0.013872220112280731,0.011533493455342825
1064,1064,1064,1064,2023-04-27,218.5994415283203,213.6265411376953,215.7084350585937,0.023278476373493673,0.013402380249716739
1065,1065,1065,1065,2023-04-28,218.5106201171875,214.9980316162109,213.36013793945312,0.01633777051153129,0.024139852117999405
1066,1066,1066,1066,2023-05-01,217.1687469482422,215.31378173828125,213.68576049804688,0.008615171750667061,0.01629957205420407
1067,1067,1067,1067,2023-05-02,217.306884765625,219.4676971435547,210.3902282714844,-0.00984569668362767,0.03287536950250103
1068,1068,1068,1068,2023-05-03,214.28761291503903,216.5175323486328,210.67637634277344,-0.01029902479215028,0.01714115571453556
1069,1069,1069,1069,2023-05-04,213.68576049804688,216.3399200439453,213.3798675537109,-0.01226846873826748,0.0014335604752353515
1070,1070,1070,1070,2023-05-05,216.0340576171875,218.5994415283203,213.6265411376953,-0.01173554650092945,0.011269744230612222
1071,1071,1071,1071,2023-05-08,217.070068359375,218.5106201171875,214.9980316162109,-0.006592593792649204,0.009637468434422036
1072,1072,1072,1072,2023-05-09,217.6719512939453,217.1687469482422,215.31378173828125,0.002317112166342561,0.010952246236288099
1073,1073,1073,1073,2023-05-10,215.27430725097656,217.306884765625,219.4676971435547,-0.009353488808422572,-0.019107093878308667
1074,1074,1074,1074,2023-05-11,214.39614868164065,214.28761291503903,216.5175323486328,0.0005064957564515638,-0.009797745448051454
1075,1075,1075,1075,2023-05-12,215.59991455078125,213.68576049804688,216.3399200439453,0.008957798817632812,-0.0034205683953925092
1076,1076,1076,1076,2023-05-15,215.1361541748047,216.0340576171875,218.5994415283203,-0.004156305039522468,-0.015843075029388642
1077,1077,1077,1077,2023-05-16,212.07745361328125,217.070068359375,218.5106201171875,-0.023000014621214926,-0.029440978660241535
1078,1078,1078,1078,2023-05-17,213.448959350586,217.6719512939453,217.1687469482422,-0.01940071708024782,-0.01712855855148776
1079,1079,1079,1079,2023-05-18,214.9289703369141,215.27430725097656,217.306884765625,-0.0016041715264231149,-0.010942655734426432
1080,1080,1080,1080,2023-05-19,212.21560668945312,214.39614868164065,214.28761291503903,-0.010170621093690602,-0.009669276713663466
1081,1081,1081,1081,2023-05-22,209.04833984375,215.59991455078125,213.68576049804688,-0.030387649831318142,-0.021702057467414937
1082,1082,1082,1082,2023-05-23,205.4074859619141,215.1361541748047,216.0340576171875,-0.04522098226681959,-0.04918933510985435
1083,1083,1083,1083,2023-05-24,206.06857299804688,212.07745361328125,217.070068359375,-0.028333424948563612,-0.050681770381692415
1084,1084,1084,1084,2023-05-25,200.8983459472656,213.448959350586,217.6719512939453,-0.058799131377849645,-0.07705910314567155
1085,1085,1085,1085,2023-05-26,202.36851501464844,214.9289703369141,215.27430725097656,-0.05844002929235825,-0.05995045298778723
1086,1086,1086,1086,2023-05-30,201.1252899169922,212.21560668945312,214.39614868164065,-0.052259666220920376,-0.06189877405099531
1087,1087,1087,1087,2023-05-31,198.4119110107422,209.04833984375,215.59991455078125,-0.05088023583903056,-0.07972175488033739
1088,1088,1088,1088,2023-06-01,159.70436096191406,205.4074859619141,215.1361541748047,-0.22249980221496957,-0.25765912487145515
1089,1089,1089,1089,2023-06-02,163.90762329101562,206.06857299804688,212.07745361328125,-0.20459669853408868,-0.22713319828001277
1090,1090,1090,1090,2023-06-05,156.75418090820312,200.8983459472656,213.448959350586,-0.21973384017133724,-0.265612812612793
1091,1091,1091,1091,2023-06-06,155.0176239013672,202.36851501464844,214.9289703369141,-0.23398348853750173,-0.2787495159058002
1092,1092,1092,1092,2023-06-07,153.46852111816406,201.1252899169922,212.21560668945312,-0.23695065309040386,-0.27682735726999064
1093,1093,1093,1093,2023-06-08,153.7744140625,198.4119110107422,209.04833984375,-0.22497387742929142,-0.2644073893270985
1094,1094,1094,1094,2023-06-09,151.01168823242188,159.70436096191406,205.4074859619141,-0.054429776852275125,-0.26481896448300857
1095,1095,1095,1095,2023-06-12,151.93919372558594,163.90762329101562,206.06857299804688,-0.07301935886276567,-0.26267653764445675
1096,1096,1096,1096,2023-06-13,157.9678192138672,156.75418090820312,200.8983459472656,0.0077423026207816825,-0.21369278343718856
1097,1097,1097,1097,2023-06-14,159.96090698242188,155.0176239013672,202.36851501464844,0.03188852310237933,-0.20955635331492595
1098,1098,1098,1098,2023-06-15,161.5001220703125,153.46852111816406,201.1252899169922,0.052333865561683846,-0.19701733115230646
1099,1099,1099,1099,2023-06-16,162.13162231445312,153.7744140625,198.4119110107422,0.05434719620233075,-0.18285338068400958
1100,1100,1100,1100,2023-06-20,162.79269409179688,151.01168823242188,159.70436096191406,0.07801386765005147,0.01933781339020113
1101,1101,1101,1101,2023-06-21,164.82525634765625,151.93919372558594,163.90762329101562,0.08481065553989686,0.005598476984876921
1102,1102,1102,1102,2023-06-22,169.92640686035156,157.9678192138672,156.75418090820312,0.07570268239440625,0.08403109809149023
1103,1103,1103,1103,2023-06-23,168.87063598632812,159.96090698242188,155.0176239013672,0.05569941538831946,0.08936411058509819
1104,1104,1104,1104,2023-06-26,165.45672607421875,161.5001220703125,153.46852111816406,0.024499077481710207,0.07811507447070731
1105,1105,1105,1105,2023-06-27,167.14395141601562,162.13162231445312,153.7744140625,0.030915185020730318,0.08694253484901404
1106,1106,1106,1106,2023-06-28,164.82525634765625,162.79269409179688,151.01168823242188,0.01248558645213671,0.09147350299119839
1107,1107,1107,1107,2023-06-29,164.54898071289062,164.82525634765625,151.93919372558594,-0.0016761729414992432,0.08299232527243072
1108,1108,1108,1108,2023-06-30,167.51890563964844,169.92640686035156,157.9678192138672,-0.014167905184281682,0.06046222878376484
1109,1109,1109,1109,2023-07-03,168.2983856201172,168.87063598632812,159.96090698242188,-0.0033886907742638472,0.052121976518997304
1110,1110,1110,1110,2023-07-05,167.89382934570312,165.45672607421875,161.5001220703125,0.014729550918293643,0.039589488809222084
1111,1111,1111,1111,2023-07-06,166.51246643066406,167.14395141601562,162.13162231445312,-0.003778090562067793,0.027020294089911134
1112,1112,1112,1112,2023-07-07,167.07489013671875,164.82525634765625,162.79269409179688,0.013648598757932229,0.026304595969811828
1113,1113,1113,1113,2023-07-10,167.3224334716797,164.54898071289062,164.82525634765625,0.016854876564858623,0.015150451935328935
1114,1114,1114,1114,2023-07-11,168.21353149414062,167.51890563964844,169.92640686035156,0.004146552007606941,-0.010080101132360242
1115,1115,1115,1115,2023-07-12,166.9461669921875,168.2983856201172,168.87063598632812,-0.008034650023214795,-0.011396113853070489
1116,1116,1116,1116,2023-07-13,164.02528381347656,167.89382934570312,165.45672607421875,-0.023041618309038614,-0.008651460080867812
1117,1117,1117,1117,2023-07-14,161.54995727539062,166.51246643066406,167.14395141601562,-0.029802628365605432,-0.03346812189872028
1118,1118,1118,1118,2023-07-17,159.53997802734375,167.07489013671875,164.82525634765625,-0.04509900981056536,-0.03206594934191742
1119,1119,1119,1119,2023-07-18,162.8668212890625,167.3224334716797,164.54898071289062,-0.026628899007563933,-0.010222849248535892
1120,1120,1120,1120,2023-07-19,164.6094512939453,168.21353149414062,167.51890563964844,-0.021425625918333746,-0.017367916382892812
1121,1121,1121,1121,2023-07-20,167.1243896484375,166.9461669921875,168.2983856201172,0.0010675456613409295,-0.00697568171764662
1122,1122,1122,1122,2023-07-21,165.441162109375,164.02528381347656,167.89382934570312,0.008632073440022259,-0.014608441810436856
1123,1123,1123,1123,2023-07-24,166.0154266357422,161.54995727539062,166.51246643066406,0.027641414678552856,-0.002985000496217194
1124,1124,1124,1124,2023-07-25,163.06484985351562,159.53997802734375,167.07489013671875,0.02209397211755748,-0.024001453958291896
1125,1125,1125,1125,2023-07-26,163.2529754638672,162.8668212890625,167.3224334716797,0.0023709812210268577,-0.024321054406020726
1126,1126,1126,1126,2023-07-27,166.2926788330078,164.6094512939453,168.21353149414062,0.010225582588552218,-0.011419132837120927
1127,1127,1127,1127,2023-07-28,168.90663146972656,167.1243896484375,166.9461669921875,0.010664163531356463,0.011743093674206895
1128,1128,1128,1128,2023-07-31,167.19371032714844,165.441162109375,164.02528381347656,0.010593181258088613,0.019316695816694374
1129,1129,1129,1129,2023-08-01,166.77784729003906,166.0154266357422,161.54995727539062,0.00459246872261887,0.03236082573353194
1130,1130,1130,1130,2023-08-02,166.22337341308594,163.06484985351562,159.53997802734375,0.019369738864063457,0.041891665452008064
1131,1131,1131,1131,2023-08-03,167.17388916015625,163.2529754638672,162.8668212890625,0.02401741031150073,0.02644533636135371
1132,1132,1132,1132,2023-08-04,166.1144561767578,166.2926788330078,164.6094512939453,-0.0010717408457228128,0.009142882568297983
1133,1133,1133,1133,2023-08-07,165.3124542236328,168.90663146972656,167.1243896484375,-0.021279077173106398,-0.010841837200520343
1134,1134,1134,1134,2023-08-08,163.63912963867188,167.19371032714844,165.441162109375,-0.02126025363945394,-0.010892286101760962
1135,1135,1135,1135,2023-08-09,165.4015655517578,166.77784729003906,166.0154266357422,-0.00825218553089846,-0.003697614712223407
1136,1136,1136,1136,2023-08-10,165.42137145996094,166.22337341308594,163.06484985351562,-0.004824844645234805,0.014451438237990777
1137,1137,1137,1137,2023-08-11,163.22328186035156,167.17388916015625,163.2529754638672,-0.023631724545332022,-0.0001818870586048904
1138,1138,1138,1138,2023-08-14,161.96580505371094,166.1144561767578,166.2926788330078,-0.024974654334914748,-0.02601962882347908
1139,1139,1139,1139,2023-08-15,160.9459686279297,165.3124542236328,168.90663146972656,-0.026413530766388527,-0.04713055237990271
1140,1140,1140,1140,2023-08-16,162.06480407714844,163.63912963867188,167.19371032714844,-0.009620715809230185,-0.030676430590386716
1141,1141,1141,1141,2023-08-17,158.91619873046875,165.4015655517578,166.77784729003906,-0.03920982730516931,-0.047138446066510964
1142,1142,1142,1142,2023-08-18,161.38162231445312,165.42137145996094,166.22337341308594,-0.02442096271995664,-0.029127980013980648
1143,1143,1143,1143,2023-08-21,160.6786346435547,163.22328186035156,167.17388916015625,-0.015589977041228664,-0.03885328354345441
1144,1144,1144,1144,2023-08-22,158.2528076171875,161.96580505371094,166.1144561767578,-0.02292457618009025,-0.047326697149132846
1145,1145,1145,1145,2023-08-23,156.94581604003906,160.9459686279297,165.3124542236328,-0.024854009218075346,-0.05061105784731412
1146,1146,1146,1146,2023-08-24,151.47039794921875,162.06480407714844,163.63912963867188,-0.06537141847829209,-0.07436321444829641
1147,1147,1147,1147,2023-08-25,153.45066833496094,158.91619873046875,165.4015655517578,-0.03439253165611944,-0.0722538337344647
1148,1148,1148,1148,2023-08-28,155.0249786376953,161.38162231445312,165.42137145996094,-0.039388894383350914,-0.06284794238199143
1149,1149,1149,1149,2023-08-29,153.4605712890625,160.6786346435547,163.22328186035156,-0.04492235928258015,-0.059811997773955516
1150,1150,1150,1150,2023-08-30,156.10421752929688,158.2528076171875,161.96580505371094,-0.013576947671525952,-0.036190278080427185
1151,1151,1151,1151,2023-08-31,137.13328552246094,156.94581604003906,160.9459686279297,-0.12623802926051675,-0.14795451733567944
1152,1152,1152,1152,2023-09-01,128.9844970703125,151.47039794921875,162.06480407714844,-0.14845079423667173,-0.20411777372148343
1153,1153,1153,1153,2023-09-05,125.964599609375,153.45066833496094,158.91619873046875,-0.17911990233622033,-0.2073520470810003
1154,1154,1154,1154,2023-09-06,125.21209716796876,155.0249786376953,161.38162231445312,-0.19231017950598417,-0.22412418853993055
1155,1155,1155,1155,2023-09-07,122.49913787841795,153.4605712890625,160.6786346435547,-0.20175497295865497,-0.23761402285893918
1156,1156,1156,1156,2023-09-08,125.94479370117188,156.10421752929688,158.2528076171875,-0.1932005701413213,-0.2041544437819296
1157,1157,1157,1157,2023-09-11,125.39032745361328,137.13328552246094,156.94581604003906,-0.08563171241838496,-0.20105976306100148
1158,1158,1158,1158,2023-09-12,122.6674575805664,128.9844970703125,151.47039794921875,-0.048975184097531654,-0.1901555733570376
1159,1159,1159,1159,2023-09-13,118.81584930419922,125.964599609375,153.45066833496094,-0.05675205833499697,-0.22570653752487313
1160,1160,1160,1160,2023-09-14,116.62765502929688,125.21209716796876,155.0249786376953,-0.06855920739955412,-0.24768475342374197
1161,1161,1161,1161,2023-09-15,114.5384750366211,122.49913787841795,153.4605712890625,-0.06498546014011897,-0.25362929334549844
1162,1162,1162,1162,2023-09-18,112.53840637207033,125.94479370117188,156.10421752929688,-0.10644653848027075,-0.27908157669763367
1163,1163,1163,1163,2023-09-19,113.96419525146484,125.39032745361328,137.13328552246094,-0.09112451043223735,-0.1689530749790229
1164,1164,1164,1164,2023-09-20,114.5186767578125,122.6674575805664,128.9844970703125,-0.06642985012876701,-0.1121516200866709
1165,1165,1165,1165,2023-09-21,108.67689514160156,118.81584930419922,125.964599609375,-0.08533334754557298,-0.13724256276274294
1166,1166,1166,1166,2023-09-22,107.07288360595705,116.62765502929688,125.21209716796876,-0.08192543544616127,-0.14486789992566318
1167,1167,1167,1167,2023-09-25,106.79563903808594,114.5384750366211,122.49913787841795,-0.06760030632553438,-0.12819272945347548
1168,1168,1168,1168,2023-09-26,104.75597381591795,112.53840637207033,125.94479370117188,-0.06915356994146848,-0.16823895027791658
1169,1169,1169,1169,2023-09-27,103.31037139892578,113.96419525146484,125.39032745361328,-0.09348395633410245,-0.17608978701212596
1170,1170,1170,1170,2023-09-28,104.3302230834961,114.5186767578125,122.6674575805664,-0.0889676161370887,-0.14948736085955516
1171,1171,1171,1171,2023-09-29,104.75597381591795,108.67689514160156,118.81584930419922,-0.03607870210659592,-0.11833333322631356
1172,1172,1172,1172,2023-10-02,102.75589752197266,107.07288360595705,116.62765502929688,-0.040318201383942265,-0.11894055062531805
1173,1173,1173,1173,2023-10-03,104.54803466796876,106.79563903808594,114.5384750366211,-0.02104584410338728,-0.08722344492065315
1174,1174,1174,1174,2023-10-04,105.9738311767578,104.75597381591795,112.53840637207033,0.011625660250936365,-0.05833186559981107
1175,1175,1175,1175,2023-10-05,105.33024597167967,103.31037139892578,113.96419525146484,0.019551517871853274,-0.07576019170524695
1176,1176,1176,1176,2023-10-06,103.2194595336914,104.3302230834961,114.5186767578125,-0.01064661338752948,-0.09866702571159647
1177,1177,1177,1177,2023-10-09,101.55671691894533,104.75597381591795,108.67689514160156,-0.030540090272985432,-0.06551694556031373
1178,1178,1178,1178,2023-10-10,104.90211486816406,102.75589752197266,107.07288360595705,0.020886561238321777,-0.020273748727845153
1179,1179,1179,1179,2023-10-11,103.20951080322266,104.54803466796876,106.79563903808594,-0.0128029557800593,-0.033579350872036784
1180,1180,1180,1180,2023-10-12,101.38745880126952,105.9738311767578,104.75597381591795,-0.043278348291839075,-0.0321558274143654
1181,1181,1181,1181,2023-10-13,110.67691040039062,105.33024597167967,103.31037139892578,0.050760960248289244,0.07130493194162923
1182,1182,1182,1182,2023-10-16,113.0764389038086,103.2194595336914,104.3302230834961,0.09549535925345376,0.08383204369564945
1183,1183,1183,1183,2023-10-17,116.82009887695312,101.55671691894533,104.75597381591795,0.15029416488709302,0.11516407725095279
1184,1184,1184,1184,2023-10-18,115.51578521728516,104.90211486816406,102.75589752197266,0.10117689583722744,0.12417669450635671
1185,1185,1185,1185,2023-10-19,115.0080108642578,103.20951080322266,104.54803466796876,0.11431601573550654,0.10004947706103318
1186,1186,1186,1186,2023-10-20,114.71926879882812,101.38745880126952,105.9738311767578,0.13149367934835432,0.08252450180350168
1187,1187,1187,1187,2023-10-23,116.1629638671875,110.67691040039062,105.33024597167967,0.04956818406793473,0.10284527293727619
1188,1188,1188,1188,2023-10-24,116.03353118896484,113.0764389038086,103.2194595336914,0.026151268237866843,0.124143952246629
1189,1189,1189,1189,2023-10-25,118.95079803466795,116.82009887695312,101.55671691894533,0.01823914872695931,0.17127455124022206
1190,1190,1190,1190,2023-10-26,120.41441345214844,115.51578521728516,104.90211486816406,0.04240657002546411,0.14787403098097207
1191,1191,1191,1191,2023-10-27,118.80144500732422,115.0080108642578,103.20951080322266,0.0329840861915589,0.15107071124316107
1192,1192,1192,1192,2023-10-30,119.40879821777344,114.71926879882812,101.38745880126952,0.04087830639130807,0.17774722465258463
1193,1193,1193,1193,2023-10-31,118.52266693115234,116.1629638671875,110.67691040039062,0.020313729827544424,0.07088882859467693
