,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,O,O_6m,O_12m,O_6m_ret,O_12m_ret
964,964,964,964,2022-12-01,59.058475494384766,61.15533447265625,60.01276397705078,-0.03428742555907416,-0.015901425287309534
965,965,965,965,2022-12-02,59.143096923828125,60.424835205078125,60.6308708190918,-0.021212110498934122,-0.024538224095491556
966,966,966,966,2022-12-05,58.52251815795898,60.7338981628418,59.78799819946289,-0.036410967709558095,-0.021166121623307332
967,967,967,967,2022-12-06,58.96443939208984,57.82129287719727,60.32182693481445,0.019770338192202308,-0.022502427590454954
968,968,968,968,2022-12-07,59.7730712890625,58.34573745727539,60.593406677246094,0.02446337802881149,-0.013538360576970887
969,969,969,969,2022-12-08,60.23381042480469,59.30293273925781,61.15533447265625,0.01569699241755451,-0.015068579966046824
970,970,970,970,2022-12-09,60.60051345825195,59.058475494384766,61.15533447265625,0.02611035843642462,-0.009072324093859163
971,971,971,971,2022-12-12,60.807376861572266,59.143096923828125,60.424835205078125,0.028139884860740594,0.006330868014713165
972,972,972,972,2022-12-13,61.08005905151367,58.52251815795898,60.7338981628418,0.04370182579381843,0.00569963231643289
973,973,973,973,2022-12-14,60.79796600341797,58.96443939208984,57.82129287719727,0.031095464151468022,0.051480570186188235
974,974,974,974,2022-12-15,60.77915954589844,59.7730712890625,58.34573745727539,0.01683179791733469,0.04170693858150232
975,975,975,975,2022-12-16,59.68845748901367,60.23381042480469,59.30293273925781,-0.009053933861146501,0.006500939025240626
976,976,976,976,2022-12-19,59.74486923217773,60.60051345825195,59.058475494384766,-0.014119422051822816,0.011622273213913514
977,977,977,977,2022-12-20,59.340553283691406,60.807376861572266,59.143096923828125,-0.024122461016861108,0.003338620568307249
978,978,978,978,2022-12-21,60.40305709838867,61.08005905151367,58.52251815795898,-0.011083845753227406,0.03213359574435781
979,979,979,979,2022-12-22,59.660247802734375,60.79796600341797,58.96443939208984,-0.018713096431871357,0.011800475300336455
980,980,980,980,2022-12-23,60.56291198730469,60.77915954589844,59.7730712890625,-0.003557922817778447,0.013213988861681791
981,981,981,981,2022-12-27,60.28082656860352,59.68845748901367,60.23381042480469,0.009924348936289462,0.000780560676258979
982,982,982,982,2022-12-28,59.45338439941406,59.74486923217773,60.60051345825195,-0.004878826190595764,-0.01892936203631601
983,983,983,983,2022-12-29,60.20560073852539,59.340553283691406,60.807376861572266,0.01457767760773021,-0.00989643286893982
984,984,984,984,2022-12-30,59.87428283691406,60.40305709838867,61.08005905151367,-0.008754097671137773,-0.019740914356069617
985,985,985,985,2023-01-03,60.22353744506836,59.660247802734375,60.79796600341797,0.009441624248636815,-0.009448154208272608
986,986,986,986,2023-01-04,60.98813247680664,60.56291198730469,60.77915954589844,0.007021136790633431,0.0034382333100606566
987,987,987,987,2023-01-05,59.836517333984375,60.28082656860352,59.68845748901367,-0.00737065597654829,0.0024805439979405097
988,988,988,988,2023-01-06,60.48784255981445,59.45338439941406,59.74486923217773,0.01739948315558948,0.012435767910871531
989,989,989,989,2023-01-09,61.07308197021485,60.20560073852539,59.340553283691406,0.01440864672137332,0.029196368935771266
990,990,990,990,2023-01-10,60.54447555541992,59.87428283691406,60.40305709838867,0.011193331873908807,0.002341246682281195
991,991,991,991,2023-01-11,62.30020904541016,60.22353744506836,59.660247802734375,0.03448272367321503,0.04424992084184387
992,992,992,992,2023-01-12,62.81939315795898,60.98813247680664,60.56291198730469,0.030026508548179454,0.03725846556267465
993,993,993,993,2023-01-13,62.47956466674805,59.836517333984375,60.28082656860352,0.04417114248162535,0.03647491620975396
994,994,994,994,2023-01-17,63.14031982421875,60.48784255981445,59.45338439941406,0.04385141132751347,0.06201388637584482
995,995,995,995,2023-01-18,62.33796691894531,61.07308197021485,60.20560073852539,0.020711005698833773,0.03541806998456587
996,996,996,996,2023-01-19,61.648887634277344,60.54447555541992,59.87428283691406,0.0182413352948525,0.029638848488539926
997,997,997,997,2023-01-20,62.65890121459961,62.30020904541016,60.22353744506836,0.005757479383865283,0.040438736627728344
998,998,998,998,2023-01-23,63.17807769775391,62.81939315795898,60.98813247680664,0.0057097740325671165,0.0359077271595436
999,999,999,999,2023-01-24,63.33855438232422,62.47956466674805,59.836517333984375,0.01374833067672343,0.05852675263155471
1000,1000,1000,1000,2023-01-25,63.53675842285156,63.14031982421875,60.48784255981445,0.006278691646423251,0.050405432463922484
1001,1001,1001,1001,2023-01-26,64.15977478027344,62.33796691894531,61.07308197021485,0.029224691650546086,0.050540970104701044
1002,1002,1002,1002,2023-01-27,64.47128295898438,61.648887634277344,60.54447555541992,0.04578177211323675,0.06485822806359964
1003,1003,1003,1003,2023-01-30,63.97099304199219,62.65890121459961,62.30020904541016,0.020940230389594916,0.02681827271822157
1004,1004,1004,1004,2023-01-31,64.26374816894531,63.17807769775391,62.81939315795898,0.0171842909875366,0.02299218343855247
1005,1005,1005,1005,2023-02-01,64.3300552368164,63.33855438232422,62.47956466674805,0.01565398617258129,0.02961753302761405
1006,1006,1006,1006,2023-02-02,64.29216003417969,63.53675842285156,63.14031982421875,0.011889206029378485,0.018242546334380938
1007,1007,1007,1007,2023-02-03,64.03636169433594,64.15977478027344,62.33796691894531,-0.0019235274182328732,0.02724494973663405
1008,1008,1008,1008,2023-02-06,64.16900634765625,64.47128295898438,61.648887634277344,-0.0046885465505692725,0.04087857559294705
1009,1009,1009,1009,2023-02-07,63.82793045043945,63.97099304199219,62.65890121459961,-0.0022363665897576768,0.018657033768211928
1010,1010,1010,1010,2023-02-08,63.685829162597656,64.26374816894531,63.17807769775391,-0.0089929240483817,0.008036829915478716
1011,1011,1011,1011,2023-02-09,62.74786758422852,64.3300552368164,63.33855438232422,-0.02459484368175069,-0.009325864852080312
1012,1012,1012,1012,2023-02-10,63.33525848388672,64.29216003417969,63.53675842285156,-0.014883642885606174,-0.0031713915529624215
1013,1013,1013,1013,2023-02-13,63.61949920654297,64.03636169433594,64.15977478027344,-0.006509777831894548,-0.008420783513981123
1014,1014,1014,1014,2023-02-14,62.25520324707031,64.16900634765625,64.47128295898438,-0.029824415391712544,-0.03437312878237431
1015,1015,1015,1015,2023-02-15,62.90893173217773,63.82793045043945,63.97099304199219,-0.014398065420205053,-0.016602232657499827
1016,1016,1016,1016,2023-02-16,62.82366180419922,63.685829162597656,64.26374816894531,-0.013537821046456289,-0.022409000498386678
1017,1017,1017,1017,2023-02-17,62.64364242553711,62.74786758422852,64.3300552368164,-0.001661015150060785,-0.02621500642384267
1018,1018,1018,1018,2023-02-21,61.79096603393555,63.33525848388672,64.29216003417969,-0.024382823831753386,-0.038903561474905035
1019,1019,1019,1019,2023-02-22,62.0751953125,63.61949920654297,64.03636169433594,-0.02427406555070999,-0.030625824608792596
1020,1020,1020,1020,2023-02-23,62.605751037597656,62.25520324707031,64.16900634765625,0.005630819148338961,-0.024361532132649133
1021,1021,1021,1021,2023-02-24,61.563602447509766,62.90893173217773,63.82793045043945,-0.02138534620799848,-0.035475504014467085
1022,1022,1022,1022,2023-02-27,61.35515975952149,62.82366180419922,63.685829162597656,-0.023374983286624795,-0.03659635799238292
1023,1023,1023,1023,2023-02-28,60.827247619628906,62.64364242553711,62.74786758422852,-0.02899567674512704,-0.03060852963682803
1024,1024,1024,1024,2023-03-01,60.41825485229492,61.79096603393555,63.33525848388672,-0.022215402505387782,-0.046056552091500835
1025,1025,1025,1025,2023-03-02,60.96041488647461,62.0751953125,63.61949920654297,-0.01795854882797132,-0.04179668738723563
1026,1026,1026,1026,2023-03-03,61.34087753295898,62.605751037597656,62.25520324707031,-0.02020379092456004,-0.014686735669028006
1027,1027,1027,1027,2023-03-06,61.16016387939453,61.563602447509766,62.90893173217773,-0.006553199489247152,-0.02779840325739802
1028,1028,1028,1028,2023-03-07,60.77970123291016,61.35515975952149,62.82366180419922,-0.009379138264276499,-0.03253488435073093
1029,1029,1029,1029,2023-03-08,61.388450622558594,60.827247619628906,62.64364242553711,0.009226177821476611,-0.020037018193355016
1030,1030,1030,1030,2023-03-09,60.3421516418457,60.41825485229492,61.79096603393555,-0.0012596062338322556,-0.023447026079737254
1031,1031,1031,1031,2023-03-10,58.382755279541016,60.96041488647461,62.0751953125,-0.04228415459005519,-0.05948334136317157
1032,1032,1032,1032,2023-03-13,59.72389602661133,61.34087753295898,62.605751037597656,-0.026360586469908798,-0.046031793616782
1033,1033,1033,1033,2023-03-14,60.132904052734375,61.16016387939453,61.563602447509766,-0.01679622423324234,-0.023239354714422844
1034,1034,1034,1034,2023-03-15,59.980712890625,60.77970123291016,61.35515975952149,-0.013145644451646898,-0.022401487899038397
1035,1035,1035,1035,2023-03-16,59.38147735595703,61.388450622558594,60.827247619628906,-0.032693010594798344,-0.02376846430258872
1036,1036,1036,1036,2023-03-17,58.382755279541016,60.3421516418457,60.41825485229492,-0.032471436781612795,-0.033690141791253514
1037,1037,1037,1037,2023-03-20,58.94394302368164,58.382755279541016,60.96041488647461,0.009612217536730139,-0.03307838154560139
1038,1038,1038,1038,2023-03-21,58.27812194824219,59.72389602661133,61.34087753295898,-0.024207631694438403,-0.049930090795834214
1039,1039,1039,1039,2023-03-22,56.49943542480469,60.132904052734375,61.16016387939453,-0.06042396729656141,-0.07620529702602852
1040,1040,1040,1040,2023-03-23,56.37578582763672,59.980712890625,60.77970123291016,-0.06010143743309415,-0.0724570097572127
1041,1041,1041,1041,2023-03-24,58.059349060058594,59.38147735595703,61.388450622558594,-0.022264994991166298,-0.05423009586882532
1042,1042,1042,1042,2023-03-27,57.74546813964844,58.382755279541016,60.3421516418457,-0.010915674274727172,-0.043032663429199536
1043,1043,1043,1043,2023-03-28,58.07837677001953,58.94394302368164,58.382755279541016,-0.014684566543408106,-0.005213500254725889
1044,1044,1044,1044,2023-03-29,59.01052474975586,58.27812194824219,59.72389602661133,0.012567371374186287,-0.011944486617845751
1045,1045,1045,1045,2023-03-30,59.55268478393555,56.49943542480469,60.132904052734375,0.05404035166323817,-0.009648948074917452
1046,1046,1046,1046,2023-03-31,60.47431945800781,56.37578582763672,59.980712890625,0.07270024834601774,0.00822942148558492
1047,1047,1047,1047,2023-04-03,60.04454040527344,58.059349060058594,59.38147735595703,0.034192449232617106,0.011166159530550779
1048,1048,1048,1048,2023-04-04,60.01588439941406,57.74546813964844,58.382755279541016,0.03931765267319287,0.027972799708638307
1049,1049,1049,1049,2023-04-05,59.89173889160156,58.07837677001953,58.94394302368164,0.031222672230710513,0.016079614279267407
1050,1050,1050,1050,2023-04-06,59.75802993774414,59.01052474975586,58.27812194824219,0.012667319790125697,0.025393886076430006
1051,1051,1051,1051,2023-04-10,59.834434509277344,59.55268478393555,56.49943542480469,0.004731100308307257,0.05902712229596019
1052,1052,1052,1052,2023-04-11,59.30915069580078,60.47431945800781,56.37578582763672,-0.0192671661731737,0.052032354407130166
1053,1053,1053,1053,2023-04-12,59.1372299194336,60.04454040527344,58.059349060058594,-0.015110624208560908,0.01856515577293183
1054,1054,1054,1054,2023-04-13,58.764766693115234,60.01588439941406,57.74546813964844,-0.0208464428845615,0.01765157658782468
1055,1055,1055,1055,2023-04-14,58.03892517089844,59.89173889160156,58.07837677001953,-0.030936048192832466,-0.0006792820549602618
1056,1056,1056,1056,2023-04-17,58.79341506958008,59.75802993774414,59.01052474975586,-0.016142012532357586,-0.0036791687770354464
1057,1057,1057,1057,2023-04-18,58.36363983154297,59.834434509277344,59.55268478393555,-0.024581074255934143,-0.01996626947561775
1058,1058,1058,1058,2023-04-19,58.86982345581055,59.30915069580078,60.47431945800781,-0.0074074107424596525,-0.0265318571019455
1059,1059,1059,1059,2023-04-20,59.14678955078125,59.1372299194336,60.04454040527344,0.00016165165938053505,-0.014951415206657881
1060,1060,1060,1060,2023-04-21,59.52881240844727,58.764766693115234,60.01588439941406,0.013001765485126215,-0.008115717961019397
1061,1061,1061,1061,2023-04-24,59.29960250854492,58.03892517089844,59.89173889160156,0.021721238529734288,-0.009886778945062069
1062,1062,1062,1062,2023-04-25,59.25185394287109,58.79341506958008,59.75802993774414,0.007797452703648178,-0.008470426407972131
1063,1063,1063,1063,2023-04-26,58.55465698242188,58.36363983154297,59.834434509277344,0.0032728793377221344,-0.02138864580824329
1064,1064,1064,1064,2023-04-27,59.49061584472656,58.86982345581055,59.30915069580078,0.010545171574737333,0.003059648415073779
1065,1065,1065,1065,2023-04-28,60.26258850097656,59.14678955078125,59.1372299194336,0.018864911496799586,0.01902961270042769
1066,1066,1066,1066,2023-05-01,59.68720626831055,59.52881240844727,58.764766693115234,0.0026607932101261333,0.015697153704574918
1067,1067,1067,1067,2023-05-02,58.872066497802734,59.29960250854492,58.03892517089844,-0.007209761830706762,0.014354871742560116
1068,1068,1068,1068,2023-05-03,58.46929550170898,59.25185394287109,58.79341506958008,-0.013207324144095645,-0.005512854925802779
1069,1069,1069,1069,2023-05-04,59.38032531738281,58.55465698242188,58.36363983154297,0.014100814136931872,0.017419843737887852
1070,1070,1070,1070,2023-05-05,60.36808395385742,59.49061584472656,58.86982345581055,0.014749689453897874,0.025450399034600668
1071,1071,1071,1071,2023-05-08,60.18587493896485,60.26258850097656,59.14678955078125,-0.001272988165957556,0.017567908521754605
1072,1072,1072,1072,2023-05-09,59.66802215576172,59.68720626831055,59.52881240844727,-0.00032141079719150145,0.0023385272052678374
1073,1073,1073,1073,2023-05-10,59.81187057495117,58.872066497802734,59.29960250854492,0.01596349734357494,0.008638642499035898
1074,1074,1074,1074,2023-05-11,59.26525115966797,58.46929550170898,59.25185394287109,0.01361322470416515,0.00022610628875519012
1075,1075,1075,1075,2023-05-12,59.48581314086914,59.38032531738281,58.55465698242188,0.0017764776956425976,0.01590234161437909
1076,1076,1076,1076,2023-05-15,59.399505615234375,60.36808395385742,59.49061584472656,-0.01604454332795091,-0.00153150590556983
1077,1077,1077,1077,2023-05-16,57.81718444824219,60.18587493896485,60.26258850097656,-0.03935625249487151,-0.040579140617146736
1078,1078,1078,1078,2023-05-17,58.16241455078125,59.66802215576172,59.68720626831055,-0.025233073773588854,-0.02554637438842311
1079,1079,1079,1079,2023-05-18,57.606204986572266,59.81187057495117,58.872066497802734,-0.03687671974102458,-0.02150190381507522
1080,1080,1080,1080,2023-05-19,57.51030731201172,59.26525115966797,58.46929550170898,-0.029611683293608415,-0.016401569087987844
1081,1081,1081,1081,2023-05-22,57.86513519287109,59.48581314086914,59.38032531738281,-0.027244780938946,-0.025516702988964135
1082,1082,1082,1082,2023-05-23,57.63497161865234,59.399505615234375,60.36808395385742,-0.029706206782459832,-0.045274127588580626
1083,1083,1083,1083,2023-05-24,56.66640472412109,57.81718444824219,60.18587493896485,-0.019903766243603127,-0.05847668108859261
1084,1084,1084,1084,2023-05-25,56.04305648803711,58.16241455078125,59.66802215576172,-0.03643861897950851,-0.060752234392179694
1085,1085,1085,1085,2023-05-26,56.25403594970703,57.606204986572266,59.81187057495117,-0.023472628290310382,-0.059483754496287844
1086,1086,1086,1086,2023-05-30,56.50337219238281,57.51030731201172,59.26525115966797,-0.017508776542715432,-0.046601995490482495
1087,1087,1087,1087,2023-05-31,57.249813079833984,57.86513519287109,59.48581314086914,-0.010633728081446026,-0.03758879542824867
1088,1088,1088,1088,2023-06-01,57.05718612670898,57.63497161865234,59.399505615234375,-0.010024911537500847,-0.0394333162248518
1089,1089,1089,1089,2023-06-02,57.50024032592773,56.66640472412109,57.81718444824219,0.014714813933690563,-0.005481832526767039
1090,1090,1090,1090,2023-06-05,57.7795524597168,56.04305648803711,58.16241455078125,0.03098503330292779,-0.006582637499173649
1091,1091,1091,1091,2023-06-06,57.79881286621094,56.25403594970703,57.606204986572266,0.02746073042447983,0.0033435266163353017
1092,1092,1092,1092,2023-06-07,58.75233840942383,56.50337219238281,57.51030731201172,0.039802336210726263,0.021596669457419004
1093,1093,1093,1093,2023-06-08,58.61749267578125,57.249813079833984,57.86513519287109,0.023889677928556008,0.013001913508064344
1094,1094,1094,1094,2023-06-09,58.6656494140625,57.05718612670898,57.63497161865234,0.028190371740056452,0.0178828542196523
1095,1095,1095,1095,2023-06-12,58.72344207763672,57.50024032592773,56.66640472412109,0.021272985030593494,0.036300826980823375
1096,1096,1096,1096,2023-06-13,58.93532943725586,57.7795524597168,56.04305648803711,0.020003217891742198,0.051608051567211266
1097,1097,1097,1097,2023-06-14,58.92570495605469,57.79881286621094,56.25403594970703,0.019496803376432892,0.04749293026257195
1098,1098,1098,1098,2023-06-15,58.97386169433594,58.75233840942383,56.50337219238281,0.0037704590303859753,0.04372286831910843
1099,1099,1099,1099,2023-06-16,59.12796401977539,58.61749267578125,57.249813079833984,0.008708515507778625,0.032806237067051214
1100,1100,1100,1100,2023-06-20,58.10702133178711,58.6656494140625,57.05718612670898,-0.009522234695342635,0.018399701708856186
1101,1101,1101,1101,2023-06-21,57.41355895996094,58.72344207763672,57.50024032592773,-0.022305966260356747,-0.00150749571611275
1102,1102,1102,1102,2023-06-22,57.27871322631836,58.93532943725586,57.7795524597168,-0.02810905151045573,-0.0086681051008074
1103,1103,1103,1103,2023-06-23,56.594871520996094,58.92570495605469,57.79881286621094,-0.039555461182804175,-0.02082986285551658
1104,1104,1104,1104,2023-06-26,57.741024017333984,58.97386169433594,58.75233840942383,-0.020904815143220623,-0.01721317686186985
1105,1105,1105,1105,2023-06-27,57.97218322753906,59.12796401977539,58.61749267578125,-0.019547109585065003,-0.011008820384240114
1106,1106,1106,1106,2023-06-28,57.93365478515625,58.10702133178711,58.6656494140625,-0.0029835731148727396,-0.012477397526784895
1107,1107,1107,1107,2023-06-29,58.001075744628906,57.41355895996094,58.72344207763672,0.010233066810536817,-0.012301157892835923
1108,1108,1108,1108,2023-06-30,57.83277130126953,57.27871322631836,58.93532943725586,0.009673018888570084,-0.01870793200808596
1109,1109,1109,1109,2023-07-03,58.22935104370117,56.594871520996094,58.92570495605469,0.02888034690738195,-0.011817489716463125
1110,1110,1110,1110,2023-07-05,58.64527893066406,57.741024017333984,58.97386169433594,0.015660527826084625,-0.005571667756385623
1111,1111,1111,1111,2023-07-06,57.93917465209961,57.97218322753906,59.12796401977539,-0.0005693864471154608,-0.020105366172902372
1112,1112,1112,1112,2023-07-07,57.61996841430664,57.93365478515625,58.10702133178711,-0.005414579349652615,-0.008381997671149444
1113,1113,1113,1113,2023-07-10,57.37815856933594,58.001075744628906,57.41355895996094,-0.010739752104522826,-0.0006165858948002922
1114,1114,1114,1114,2023-07-11,58.51953125,57.83277130126953,57.27871322631836,0.011874927195740126,0.021662812479375182
1115,1115,1115,1115,2023-07-12,58.33574295043945,58.22935104370117,56.594871520996094,0.001827118194369648,0.030760232909045726
1116,1116,1116,1116,2023-07-13,58.95479965209961,58.64527893066406,57.741024017333984,0.005277845498893319,0.021021027171275186
1117,1117,1117,1117,2023-07-14,58.82905578613281,57.93917465209961,57.97218322753906,0.015358885233981434,0.014780753645770917
1118,1118,1118,1118,2023-07-17,59.28366470336914,57.61996841430664,57.93365478515625,0.028873606404987484,0.023302688622344414
1119,1119,1119,1119,2023-07-18,58.99349212646485,57.37815856933594,58.001075744628906,0.028152411952658607,0.01711030992261975
1120,1120,1120,1120,2023-07-19,59.70926284790039,58.51953125,57.83277130126953,0.020330504576630437,0.032446855034070854
1121,1121,1121,1121,2023-07-20,60.57012939453125,58.33574295043945,58.22935104370117,0.03830218543698116,0.0401992862512468
1122,1122,1122,1122,2023-07-21,60.69587326049805,58.95479965209961,58.64527893066406,0.02953234713157804,0.034966059795851434
1123,1123,1123,1123,2023-07-24,61.29557418823242,58.82905578613281,57.93917465209961,0.04192687387447447,0.0579297091525135
1124,1124,1124,1124,2023-07-25,61.02474594116211,59.28366470336914,57.61996841430664,0.029368650647773054,0.059090235912210076
1125,1125,1125,1125,2023-07-26,61.66313934326172,58.99349212646485,57.37815856933594,0.04525324947833087,0.07467964955249995
1126,1126,1126,1126,2023-07-27,60.15420913696289,59.70926284790039,58.51953125,0.007451880459417692,0.027933885525832647
1127,1127,1127,1127,2023-07-28,59.45777130126953,60.57012939453125,58.33574295043945,-0.018364796383646964,0.019233977216735365
1128,1128,1128,1128,2023-07-31,59.22077560424805,60.69587326049805,58.95479965209961,-0.024303096355811404,0.004511523297814568
1129,1129,1129,1129,2023-08-01,59.036224365234375,61.29557418823242,58.82905578613281,-0.03685991774968633,0.0035215350022734793
1130,1130,1130,1130,2023-08-02,58.63799285888672,61.02474594116211,59.28366470336914,-0.039111233409748425,-0.010891226912389751
1131,1131,1131,1131,2023-08-03,57.15188217163086,61.66313934326172,58.99349212646485,-0.07315970642555081,-0.031217171393856713
1132,1132,1132,1132,2023-08-04,57.5209846496582,60.15420913696289,59.70926284790039,-0.04377456748386799,-0.03664888986850279
1133,1133,1133,1133,2023-08-07,58.38544464111328,59.45777130126953,60.57012939453125,-0.018035096786975457,-0.0360686822903703
1134,1134,1134,1134,2023-08-08,57.30729293823242,59.22077560424805,60.69587326049805,-0.032311003131785476,-0.05582884206513217
1135,1135,1135,1135,2023-08-09,57.80266189575195,59.036224365234375,61.29557418823242,-0.02089500950892198,-0.056984738926730505
1136,1136,1136,1136,2023-08-10,57.10332107543945,58.63799285888672,61.02474594116211,-0.02617196988888204,-0.06425958527551356
1137,1137,1137,1137,2023-08-11,56.93819808959961,57.15188217163086,61.66313934326172,-0.0037388809241581944,-0.07662505191893754
1138,1138,1138,1138,2023-08-14,56.27770614624024,57.5209846496582,60.15420913696289,-0.021614346676962715,-0.06444275548360023
1139,1139,1139,1139,2023-08-15,55.78234100341797,58.38544464111328,59.45777130126953,-0.044584804546684675,-0.061815810068432286
1140,1140,1140,1140,2023-08-16,55.2384033203125,57.30729293823242,59.22077560424805,-0.03610168116211376,-0.0672462027608075
1141,1141,1141,1141,2023-08-17,55.24812316894531,57.80266189575195,59.036224365234375,-0.04419413644675729,-0.06416570905438568
1142,1142,1142,1142,2023-08-18,55.26754379272461,57.10332107543945,58.63799285888672,-0.03214834528257282,-0.05747892964674195
1143,1143,1143,1143,2023-08-21,54.61676406860352,56.93819808959961,57.15188217163086,-0.04077111849136872,-0.044357561058342876
1144,1144,1144,1144,2023-08-22,54.70418167114258,56.27770614624024,57.5209846496582,-0.027959996646074847,-0.04897000626244252
1145,1145,1145,1145,2023-08-23,55.47151947021485,55.78234100341797,58.38544464111328,-0.005572041753932,-0.04990841790809164
1146,1146,1146,1146,2023-08-24,54.74303817749024,55.2384033203125,57.30729293823242,-0.008967767224366874,-0.04474569691341057
1147,1147,1147,1147,2023-08-25,54.393367767333984,55.24812316894531,57.80266189575195,-0.015471211555866615,-0.05898161116812728
1148,1148,1148,1148,2023-08-28,54.84988021850586,55.26754379272461,57.10332107543945,-0.007557122056756405,-0.03946251837010606
1149,1149,1149,1149,2023-08-29,54.84988021850586,54.61676406860352,56.93819808959961,0.00426821606658212,-0.03667692236778397
1150,1150,1150,1150,2023-08-30,54.93729782104492,54.70418167114258,56.27770614624024,0.004261395432322512,-0.023817749815747802
1151,1151,1151,1151,2023-08-31,54.67970657348633,55.47151947021485,55.78234100341797,-0.014274224039485417,-0.019766729221064372
1152,1152,1152,1152,2023-09-01,54.83582305908203,54.74303817749024,55.2384033203125,0.0016949165534247967,-0.007288050288058012
1153,1153,1153,1153,2023-09-05,53.90888214111328,54.393367767333984,55.24812316894531,-0.008907071691039214,-0.024240480056430425
1154,1154,1154,1154,2023-09-06,53.65519332885742,54.84988021850586,55.26754379272461,-0.021781030056750472,-0.02917355021084611
1155,1155,1155,1155,2023-09-07,53.74300765991211,54.84988021850586,54.61676406860352,-0.02018003602167029,-0.015997952709060126
1156,1156,1156,1156,2023-09-08,53.9771842956543,54.93729782104492,54.70418167114258,-0.017476533493113178,-0.01328961248079108
1157,1157,1157,1157,2023-09-11,53.83081817626953,54.67970657348633,55.47151947021485,-0.01552474309780616,-0.029577363476158025
1158,1158,1158,1158,2023-09-12,53.811309814453125,54.83582305908203,54.74303817749024,-0.018683283800173145,-0.01702003385373363
1159,1159,1159,1159,2023-09-13,53.72349548339844,53.90888214111328,54.393367767333984,-0.0034388889242699117,-0.012315330185122986
1160,1160,1160,1160,2023-09-14,53.78203201293945,53.65519332885742,54.84988021850586,0.0023639591288884265,-0.019468560392701173
1161,1161,1161,1161,2023-09-15,52.78679656982422,53.74300765991211,54.84988021850586,-0.017792288368727593,-0.037613275370208976
1162,1162,1162,1162,2023-09-18,52.42578125,53.9771842956543,54.93729782104492,-0.02874182982863005,-0.04571605577008975
1163,1163,1163,1163,2023-09-19,52.6892204284668,53.83081817626953,54.67970657348633,-0.021207140936713276,-0.036402648619637934
1164,1164,1164,1164,2023-09-20,52.49407577514648,53.811309814453125,54.83582305908203,-0.024478758161594727,-0.04270469837595903
1165,1165,1165,1165,2023-09-21,50.79631805419922,53.72349548339844,53.90888214111328,-0.054485982396729415,-0.05773750007960721
1166,1166,1166,1166,2023-09-22,50.30845260620117,53.78203201293945,53.65519332885742,-0.06458624333685592,-0.06237496344750415
1167,1167,1167,1167,2023-09-25,49.94743347167969,52.78679656982422,53.74300765991211,-0.053789267063947266,-0.07062452128193064
1168,1168,1168,1168,2023-09-26,49.04000473022461,52.42578125,53.9771842956543,-0.06458228068418892,-0.09146789759144924
1169,1169,1169,1169,2023-09-27,48.45457458496094,52.6892204284668,53.83081817626953,-0.08037025048140545,-0.09987296818904057
1170,1170,1170,1170,2023-09-28,48.41554260253906,52.49407577514648,53.811309814453125,-0.077695113446276,-0.10027199171548173
1171,1171,1171,1171,2023-09-29,48.98046875,50.79631805419922,53.72349548339844,-0.035747656006518524,-0.0882858922473524
1172,1172,1172,1172,2023-10-02,48.04872894287109,50.30845260620117,53.78203201293945,-0.04491737563503484,-0.10660257441907339
1173,1173,1173,1173,2023-10-03,47.950645446777344,49.94743347167969,52.78679656982422,-0.03997779037104132,-0.09161668139209422
1174,1174,1174,1174,2023-10-04,48.617584228515625,49.04000473022461,52.42578125,-0.008613794065330471,-0.07263977628343643
1175,1175,1175,1175,2023-10-05,49.09817123413086,48.45457458496094,52.6892204284668,0.013282474455356796,-0.06815529182503854
1176,1176,1176,1176,2023-10-06,49.14720916748047,48.41554260253906,52.49407577514648,0.015112224827219745,-0.06375703464143267
1177,1177,1177,1177,2023-10-09,49.57875442504883,48.98046875,50.79631805419922,0.012214780509809398,-0.02396952526856888
1178,1178,1178,1178,2023-10-10,49.2354736328125,48.04872894287109,50.30845260620117,0.024698773850031053,-0.021328005887750412
1179,1179,1179,1179,2023-10-11,49.971073150634766,47.950645446777344,49.94743347167969,0.042135568458614214,0.0004732911645697335
1180,1180,1180,1180,2023-10-12,49.31393814086914,48.617584228515625,49.04000473022461,0.014323087487861708,0.005585917296531129
1181,1181,1181,1181,2023-10-13,49.61798858642578,49.09817123413086,48.45457458496094,0.010587305784081291,0.02401040585806613
1182,1182,1182,1182,2023-10-16,49.76510620117188,49.14720916748047,48.41554260253906,0.012572372758456796,0.027874594109414064
1183,1183,1183,1183,2023-10-17,49.99068832397461,49.57875442504883,48.98046875,0.00830867785411038,0.02062494704023443
1184,1184,1184,1184,2023-10-18,48.9510498046875,49.2354736328125,48.04872894287109,-0.005776806987705108,0.01877928681296126
1185,1185,1185,1185,2023-10-19,48.47046661376953,49.971073150634766,47.950645446777344,-0.030029503916030542,0.01084075432455145
1186,1186,1186,1186,2023-10-20,48.40180969238281,49.31393814086914,48.617584228515625,-0.018496361938905803,-0.004438199461302195
1187,1187,1187,1187,2023-10-23,48.06834030151367,49.61798858642578,49.09817123413086,-0.03123158211487953,-0.02097493464076916
1188,1188,1188,1188,2023-10-24,48.647003173828125,49.76510620117188,49.14720916748047,-0.022467610594939846,-0.010177709011874425
1189,1189,1189,1189,2023-10-25,48.33315658569336,49.99068832397461,49.57875442504883,-0.03315680967501955,-0.025123621071168944
