,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,JNJ,JNJ_6m,JNJ_12m,JNJ_6m_ret,JNJ_12m_ret
724,724,724,724,2021-12-17,159.0953826904297,156.89190673828125,149.4965057373047,0.014044548236794352,0.0642080355375807
725,725,725,725,2021-12-20,158.6414337158203,156.50416564941406,148.5602569580078,0.013656301463527587,0.0678591769039687
726,726,726,726,2021-12-21,158.13076782226562,159.30343627929688,150.72592163085938,-0.007361225121191306,0.04912788796569023
727,727,727,727,2021-12-22,158.81167602539062,161.0435333251953,154.09263610839844,-0.013858720395173552,0.030624694574453937
728,728,728,728,2021-12-23,159.11428833007812,161.8473663330078,154.4897918701172,-0.01688676229248154,0.02993399372205019
729,729,729,729,2021-12-27,160.45718383789062,163.61582946777344,155.4165802001953,-0.01930525695562335,0.032432856463592286
730,730,730,730,2021-12-28,161.1002655029297,159.0953826904297,156.89190673828125,0.012601766176967732,0.026823300526703342
731,731,731,731,2021-12-29,162.235107421875,158.6414337158203,156.50416564941406,0.02265280653282642,0.03661846155136117
732,732,732,732,2021-12-30,162.95382690429688,158.13076782226562,159.30343627929688,0.030500446867191666,0.022914701090314127
733,733,733,733,2021-12-31,161.78118896484375,158.81167602539062,161.0435333251953,0.0186983288242506,0.004580473518044803
734,734,734,734,2022-01-03,162.22564697265625,159.11428833007812,161.8473663330078,0.01955423787035193,0.0023372678111430734
735,735,735,735,2022-01-04,161.79063415527344,160.45718383789062,163.61582946777344,0.008310318587729792,-0.011155371203612652
736,736,736,736,2022-01-05,162.8687286376953,161.1002655029297,159.0953826904297,0.010977406705350523,0.023717507594848586
737,737,737,737,2022-01-06,162.31077575683594,162.235107421875,158.6414337158203,0.00046641159341764826,0.02312978365783458
738,738,738,738,2022-01-07,164.50479125976562,162.95382690429688,158.13076782226562,0.009517814861627283,0.04030855933529787
739,739,739,739,2022-01-10,163.6914825439453,161.78118896484375,158.81167602539062,0.01180788441057068,0.03072700094024894
740,740,740,740,2022-01-11,161.95138549804688,162.22564697265625,159.11428833007812,-0.0016906172342502357,0.017830561904555564
741,741,741,741,2022-01-12,160.57066345214844,161.79063415527344,160.45718383789062,-0.007540428464815618,0.0007072267600836124
742,742,742,742,2022-01-13,159.59661865234375,162.8687286376953,161.1002655029297,-0.020090474167268946,-0.009333608767755797
743,743,743,743,2022-01-14,158.7265625,162.31077575683594,162.235107421875,-0.022082410980559852,-0.021626298879633965
744,744,744,744,2022-01-18,158.02671813964844,164.50479125976562,162.95382690429688,-0.03937923674142607,-0.03023622616449595
745,745,745,745,2022-01-19,157.5349884033203,163.6914825439453,161.78118896484375,-0.03761035116150413,-0.026246565430089408
746,746,746,746,2022-01-20,156.27719116210938,161.95138549804688,162.22564697265625,-0.03503640502048022,-0.03666778910457669
747,747,747,747,2022-01-21,155.91783142089844,160.57066345214844,161.79063415527344,-0.02897685001243444,-0.03629878061259573
748,748,748,748,2022-01-24,154.12100219726562,159.59661865234375,162.8687286376953,-0.034309100664631886,-0.0537102887312958
749,749,749,749,2022-01-25,158.52796936035156,158.7265625,162.31077575683594,-0.0012511651264950352,-0.02330594736452707
750,750,750,750,2022-01-26,159.23724365234375,158.02671813964844,164.50479125976562,0.007660258511636986,-0.03202063336321925
751,751,751,751,2022-01-27,161.32723999023438,157.5349884033203,163.6914825439453,0.024072440194714995,-0.014443283895826498
752,752,752,752,2022-01-28,162.46206665039062,156.27719116210938,161.95138549804688,0.039576315918460336,0.003153299064242443
753,753,753,753,2022-01-31,162.93492126464844,155.91783142089844,160.57066345214844,0.04500505028708002,0.014724095682674854
754,754,754,754,2022-02-01,161.60150146484375,154.12100219726562,159.59661865234375,0.04853653402800706,0.012562188531495933
755,755,755,755,2022-02-02,163.3888702392578,158.52796936035156,158.7265625,0.030662733513332707,0.02937320424398293
756,756,756,756,2022-02-03,163.37937927246094,159.23724365234375,158.02671813964844,0.026012354428594175,0.03387187429965066
757,757,757,757,2022-02-04,162.31077575683594,161.32723999023438,157.5349884033203,0.006096526331579755,0.03031572479180733
758,758,758,758,2022-02-07,161.77171325683594,162.46206665039062,156.27719116210938,-0.004249320520095856,0.03515882294702233
759,759,759,759,2022-02-08,162.19728088378906,162.93492126464844,155.91783142089844,-0.0045272086249776855,0.040274094410275074
760,760,760,760,2022-02-09,162.1783447265625,161.60150146484375,154.12100219726562,0.0035695414738721176,0.05227932867309004
761,761,761,761,2022-02-10,160.2207794189453,163.3888702392578,158.52796936035156,-0.019389881426276623,0.010678305320027226
762,762,762,762,2022-02-11,158.60362243652344,163.37937927246094,159.23724365234375,-0.029231086916869597,-0.003979101881489977
763,763,763,763,2022-02-14,156.6082000732422,162.31077575683594,161.32723999023438,-0.035133685098868606,-0.029251352203619407
764,764,764,764,2022-02-15,158.225341796875,161.77171325683594,162.46206665039062,-0.02192207394336343,-0.026078240544808673
765,765,765,765,2022-02-16,158.13076782226562,162.19728088378906,162.93492126464844,-0.025071400946832245,-0.029485106109203074
766,766,766,766,2022-02-17,157.1661376953125,162.1783447265625,161.60150146484375,-0.030905525886953167,-0.027446302969506453
767,767,767,767,2022-02-18,155.4814910888672,160.2207794189453,163.3888702392578,-0.02957973583242801,-0.04839606968829324
768,768,768,768,2022-02-22,153.36856079101562,158.60362243652344,163.37937927246094,-0.03300720100263155,-0.06127345155811059
769,769,769,769,2022-02-23,153.4447021484375,156.6082000732422,162.31077575683594,-0.020200078433474045,-0.05462406033768852
770,770,770,770,2022-02-24,150.5132598876953,158.225341796875,161.77171325683594,-0.04874112971789457,-0.06959469701149923
771,771,771,771,2022-02-25,157.9941864013672,158.13076782226562,162.19728088378906,-0.0008637245159774931,-0.025913470679162054
772,772,772,772,2022-02-28,156.63316345214844,157.1661376953125,162.1783447265625,-0.0033911518790218365,-0.03419187243379129
773,773,773,773,2022-03-01,156.0906524658203,155.4814910888672,160.2207794189453,0.003917902849317034,-0.02577772351441099
774,774,774,774,2022-03-02,158.03224182128906,153.36856079101562,158.60362243652344,0.030408324928003383,-0.0036025697676801416
775,775,775,775,2022-03-03,160.35459899902344,153.4447021484375,156.6082000732422,0.045031837227599514,0.02392211215012452
776,776,776,776,2022-03-04,161.3063507080078,150.5132598876953,158.225341796875,0.07170857124724894,0.019472284756307356
777,777,777,777,2022-03-07,163.90469360351562,157.9941864013672,158.13076782226562,0.037409649916696486,0.0365136137689519
778,778,778,778,2022-03-08,160.58302307128906,156.63316345214844,157.1661376953125,0.025217262628723702,0.021740595182154543
779,779,779,779,2022-03-09,161.19215393066406,156.0906524658203,155.4814910888672,0.032682940228985435,0.03672889166294957
780,780,780,780,2022-03-10,161.4776611328125,158.03224182128906,153.36856079101562,0.021802002375057805,0.05287328967536298
781,781,781,781,2022-03-11,161.18264770507812,160.35459899902344,153.4447021484375,0.005163860040332979,0.050428235372735
782,782,782,782,2022-03-14,163.40977478027344,161.3063507080078,150.5132598876953,0.013039933412622995,0.08568357965405027
783,783,783,783,2022-03-15,167.64515686035156,163.90469360351562,157.9941864013672,0.022820964882702466,0.06108433910642219
784,784,784,784,2022-03-16,166.10330200195312,160.58302307128906,156.63316345214844,0.034376479064125,0.06046062239365946
785,785,785,785,2022-03-17,168.27334594726562,161.19215393066406,156.0906524658203,0.04393012838359045,0.07804883437278853
786,786,786,786,2022-03-18,166.40786743164062,161.4776611328125,158.03224182128906,0.030531816377827647,0.052999473486069704
787,787,787,787,2022-03-21,167.35011291503906,161.18264770507812,160.35459899902344,0.03826382863027411,0.043625277726261125
788,788,788,788,2022-03-22,166.56011962890625,163.40977478027344,161.3063507080078,0.019278802953304863,0.03257013067271397
789,789,789,789,2022-03-23,165.9319610595703,167.64515686035156,163.90469360351562,-0.010219178608352752,0.012368574758198303
790,790,790,790,2022-03-24,166.78855895996094,166.10330200195312,160.58302307128906,0.004125486668529632,0.03864378543874469
791,791,791,791,2022-03-25,168.38754272460938,168.27334594726562,161.19215393066406,0.0006786385372019588,0.044638579598857975
792,792,792,792,2022-03-28,169.253662109375,166.40786743164062,161.4776611328125,0.017101322922147277,0.04815527375125206
793,793,793,793,2022-03-29,169.16799926757812,167.35011291503906,161.18264770507812,0.010862773384933355,0.04954225331445783
794,794,794,794,2022-03-30,170.92877197265625,166.56011962890625,163.40977478027344,0.02622868159246816,0.04601314212991925
795,795,795,795,2022-03-31,168.68258666992188,165.9319610595703,167.64515686035156,0.016576828193840765,0.006188248017415132
796,796,796,796,2022-04-01,169.59629821777344,166.78855895996094,166.10330200195312,0.01683412384710703,0.02102905946914424
797,797,797,797,2022-04-04,167.959228515625,168.38754272460938,168.27334594726562,-0.0025436217077225987,-0.0018667093702353643
798,798,798,798,2022-04-05,169.0442657470703,169.253662109375,166.40786743164062,-0.0012371747807109479,0.01584299081600027
799,799,799,799,2022-04-06,173.44143676757812,169.16799926757812,167.35011291503906,0.025261500511338353,0.03639868385168965
800,800,800,800,2022-04-07,172.9940948486328,170.92877197265625,166.56011962890625,0.012082944563054365,0.038628545861166375
801,801,801,801,2022-04-08,173.3367462158203,168.68258666992188,165.9319610595703,0.02759122703640826,0.04462543026048871
802,802,802,802,2022-04-11,171.16668701171875,169.59629821777344,166.78855895996094,0.009259569993260275,0.026249570588404714
803,803,803,803,2022-04-12,171.22381591796875,167.959228515625,168.38754272460938,0.019436784934029783,0.0168437233982206
804,804,804,804,2022-04-13,171.94717407226562,169.0442657470703,169.253662109375,0.017172474395190207,0.015914054262235355
805,805,805,805,2022-04-14,171.22381591796875,173.44143676757812,169.16799926757812,-0.01278599215354237,0.012152515010471099
806,806,806,806,2022-04-18,169.09185791015625,172.9940948486328,170.92877197265625,-0.022557052839814906,-0.01074666389572998
807,807,807,807,2022-04-19,174.25047302246094,173.3367462158203,168.68258666992188,0.005271397015281121,0.0330080683635372
808,808,808,808,2022-04-20,175.02137756347656,171.16668701171875,169.59629821777344,0.022520097917732684,0.03198819433391731
809,809,809,809,2022-04-21,174.5169677734375,171.22381591796875,167.959228515625,0.01923302455218301,0.03904363764806429
810,810,810,810,2022-04-22,172.78472900390625,171.94717407226562,169.0442657470703,0.004871001434944233,0.022127122977555036
811,811,811,811,2022-04-25,177.03915405273438,171.22381591796875,173.44143676757812,0.03396337188018106,0.0207431243202707
812,812,812,812,2022-04-26,175.77328491210938,169.09185791015625,172.9940948486328,0.039513593880452724,0.016065230815585307
813,813,813,813,2022-04-27,173.31773376464844,174.25047302246094,173.3367462158203,-0.005352864997343665,-0.00010968505863262479
814,814,814,814,2022-04-28,174.6121368408203,175.02137756347656,171.16668701171875,-0.0023382327824943427,0.02012920790402206
815,815,815,815,2022-04-29,171.75682067871094,174.5169677734375,171.22381591796875,-0.015815923975426083,0.0031129125226221355
816,816,816,816,2022-05-02,170.02459716796875,172.78472900390625,171.94717407226562,-0.015974396880149677,-0.011181206755330853
817,817,817,817,2022-05-03,169.69143676757812,177.03915405273438,171.22381591796875,-0.04150334610708539,-0.008949567805011216
818,818,818,818,2022-05-04,171.5093536376953,175.77328491210938,169.09185791015625,-0.024258130446535908,0.014296937519153285
819,819,819,819,2022-05-05,168.23524475097656,173.31773376464844,174.25047302246094,-0.02932469115118641,-0.034520585035708984
820,820,820,820,2022-05-06,167.86407470703125,174.6121368408203,175.02137756347656,-0.0386460085528918,-0.040893877971275305
821,821,821,821,2022-05-09,168.77777099609375,171.75682067871094,174.5169677734375,-0.017344578636500296,-0.03288618207482563
822,822,822,822,2022-05-10,168.5493621826172,170.02459716796875,172.78472900390625,-0.008676597444863599,-0.024512390913859705
823,823,823,823,2022-05-11,167.63563537597656,169.69143676757812,177.03915405273438,-0.012114938919500884,-0.05311547452354415
824,824,824,824,2022-05-12,169.29173278808594,171.5093536376953,175.77328491210938,-0.012930028611115807,-0.036874500736925775
825,825,825,825,2022-05-13,168.32095336914062,168.23524475097656,173.31773376464844,0.0005094569707491114,-0.02883017384875941
826,826,826,826,2022-05-16,169.4915771484375,167.86407470703125,174.6121368408203,0.00969535884462891,-0.029325336629095866
827,827,827,827,2022-05-17,170.1959228515625,168.77777099609375,171.75682067871094,0.008402480060609285,-0.009087836052043996
828,828,828,828,2022-05-18,167.03604125976562,168.5493621826172,170.02459716796875,-0.008978502815168987,-0.01757719740544783
829,829,829,829,2022-05-19,165.55123901367188,167.63563537597656,169.69143676757812,-0.012434088716457903,-0.02439838941063932
830,830,830,830,2022-05-20,168.4446258544922,169.29173278808594,171.5093536376953,-0.005003829304849328,-0.01786915825988833
831,831,831,831,2022-05-23,171.88348388671875,168.32095336914062,168.23524475097656,0.02116510420283335,0.02168534388345522
832,832,832,832,2022-05-24,173.7609405517578,169.4915771484375,167.86407470703125,0.025189236392444858,0.035128813922920665
833,833,833,833,2022-05-25,172.05589294433594,170.1959228515625,168.77777099609375,0.010928405696272847,0.01942271146783936
834,834,834,834,2022-05-26,171.9026336669922,167.03604125976562,168.5493621826172,0.029134984105964934,0.019894892753980598
835,835,835,835,2022-05-27,173.46397399902344,165.55123901367188,167.63563537597656,0.047796289731773633,0.03476789770847333
836,836,836,836,2022-05-31,171.96966552734375,168.4446258544922,169.29173278808594,0.020926993989684117,0.015818449579046767
837,837,837,837,2022-06-01,170.226318359375,171.88348388671875,168.32095336914062,-0.009641214442895008,0.01131983245161261
838,838,838,838,2022-06-02,169.6898956298828,173.7609405517578,169.4915771484375,-0.023428999111928528,0.0011700786834476506
839,839,839,839,2022-06-03,168.99063110351562,172.05589294433594,170.1959228515625,-0.017815500465374945,-0.007081789785869819
840,840,840,840,2022-06-06,168.9714813232422,171.9026336669922,167.03604125976562,-0.01705123581427026,0.01158696080725874
841,841,841,841,2022-06-07,170.8297882080078,173.46397399902344,165.55123901367188,-0.015185780253313297,0.03188468552566981
842,842,842,842,2022-06-08,169.81442260742188,171.96966552734375,168.4446258544922,-0.012532692398469436,0.00813203001271745
843,843,843,843,2022-06-09,166.394775390625,170.226318359375,171.88348388671875,-0.022508522804687625,-0.031932727752429835
844,844,844,844,2022-06-10,165.2836151123047,169.6898956298828,173.7609405517578,-0.025966664079921653,-0.04878729024218187
845,845,845,845,2022-06-13,163.6168975830078,168.99063110351562,172.05589294433594,-0.03179900261580848,-0.04904798793528298
846,846,846,846,2022-06-14,161.10723876953125,168.9714813232422,171.9026336669922,-0.04654183352199326,-0.06279947355765159
847,847,847,847,2022-06-15,162.83143615722656,170.8297882080078,173.46397399902344,-0.04682059337942979,-0.06129536639035338
848,848,848,848,2022-06-16,162.91763305664062,169.81442260742188,171.96966552734375,-0.04061368548609856,-0.05263737905720256
849,849,849,849,2022-06-17,162.32376098632812,166.394775390625,170.226318359375,-0.02446599897586832,-0.04642382828466818
850,850,850,850,2022-06-21,165.72422790527344,165.2836151123047,169.6898956298828,0.002665798377349038,-0.023370087593542088
851,851,851,851,2022-06-22,168.33929443359375,163.6168975830078,168.99063110351562,0.02886252532804634,-0.003854276806167456
852,852,852,852,2022-06-23,172.09420776367188,161.10723876953125,168.9714813232422,0.06819661908461994,0.01848078987042734
853,853,853,853,2022-06-24,174.6134490966797,162.83143615722656,170.8297882080078,0.0723571149251343,0.022148718489686248
854,854,854,854,2022-06-27,174.45059204101562,162.91763305664062,169.81442260742188,0.07079012116733496,0.027301387964623558
855,855,855,855,2022-06-28,169.48875427246094,162.32376098632812,166.394775390625,0.04414013846522624,0.018594206906872968
856,856,856,856,2022-06-29,169.53663635253906,165.72422790527344,165.2836151123047,0.023004532864348448,0.025731656688078752
857,857,857,857,2022-06-30,170.0347442626953,168.33929443359375,163.6168975830078,0.01007162252168281,0.039224840309855624
858,858,858,858,2022-07-01,171.96009826660156,172.09420776367188,161.10723876953125,-0.0007792795516655682,0.06736419530220905
859,859,859,859,2022-07-05,170.6382293701172,174.6134490966797,162.83143615722656,-0.022765827873667988,0.047944017427645536
860,860,860,860,2022-07-06,170.79147338867188,174.45059204101562,162.91763305664062,-0.02097510022484439,0.04833019105607672
861,861,861,861,2022-07-07,170.98304748535156,169.48875427246094,162.32376098632812,0.008816474103576777,0.053345772956509885
862,862,862,862,2022-07-08,170.77230834960938,169.53663635253906,165.72422790527344,0.0072885249091578785,0.030460726884311562
863,863,863,863,2022-07-11,170.83937072753906,170.0347442626953,168.33929443359375,0.004732129708741484,0.01485141245457422
864,864,864,864,2022-07-12,168.44464111328125,171.96009826660156,172.09420776367188,-0.020443446990068947,-0.021206795381529586
865,865,865,865,2022-07-13,168.05191040039062,170.6382293701172,174.6134490966797,-0.01515673820147767,-0.037577510382124535
866,866,866,866,2022-07-14,168.28179931640625,170.79147338867188,174.45059204101562,-0.014694375676204463,-0.03536125989849903
867,867,867,867,2022-07-15,170.7244110107422,170.98304748535156,169.48875427246094,-0.0015126439633235123,0.007290493953922672
868,868,868,868,2022-07-18,166.8928680419922,170.77230834960938,169.53663635253906,-0.022717033839439016,-0.015594082597282122
869,869,869,869,2022-07-19,164.4598388671875,170.83937072753906,170.0347442626953,-0.03734228142601792,-0.03278686023660471
870,870,870,870,2022-07-20,163.52113342285156,168.44464111328125,171.96009826660156,-0.029229233164613233,-0.049075133875920995
871,871,871,871,2022-07-21,164.09585571289062,168.05191040039062,170.6382293701172,-0.023540670725340385,-0.03834060914354687
872,872,872,872,2022-07-22,164.87171936035156,168.28179931640625,170.79147338867188,-0.020264104436172548,-0.034660711749050055
873,873,873,873,2022-07-25,165.19740295410156,170.7244110107422,170.98304748535156,-0.0323738592736621,-0.033837533114185914
874,874,874,874,2022-07-26,166.36602783203125,166.8928680419922,170.77230834960938,-0.0031567568832742143,-0.025802078569773013
875,875,875,875,2022-07-27,165.90625,164.4598388671875,170.83937072753906,0.00879492004112059,-0.028875783764192087
876,876,876,876,2022-07-28,166.8641357421875,163.52113342285156,168.44464111328125,0.020443854866705413,-0.009382936498590344
877,877,877,877,2022-07-29,167.170654296875,164.09585571289062,168.05191040039062,0.018737819859169225,-0.005243951713586603
878,878,878,878,2022-08-01,166.5863494873047,164.87171936035156,168.28179931640625,0.01039978313809864,-0.010075063589697786
879,879,879,879,2022-08-02,165.63804626464844,165.19740295410156,170.7244110107422,0.0026673743210678946,-0.02979283815349465
880,880,880,880,2022-08-03,167.2377166748047,166.36602783203125,166.8928680419922,0.005239584391913965,0.002066287414545176
881,881,881,881,2022-08-04,164.5556182861328,165.90625,164.4598388671875,-0.00814093329134491,0.0005823878924182679
882,882,882,882,2022-08-05,163.90426635742188,166.8641357421875,163.52113342285156,-0.01773819983305913,0.0023430178506624877
883,883,883,883,2022-08-08,163.0325927734375,167.170654296875,164.09585571289062,-0.024753516344374615,-0.006479523415347299
884,884,884,884,2022-08-09,163.01341247558594,166.5863494873047,164.87171936035156,-0.02144795790720555,-0.011271228880096906
885,885,885,885,2022-08-10,163.4827880859375,165.63804626464844,165.19740295410156,-0.013011854627090758,-0.010379187792924682
886,886,886,886,2022-08-11,160.1014404296875,167.2377166748047,166.36602783203125,-0.042671452271700994,-0.037655448555090176
887,887,887,887,2022-08-12,158.3389129638672,164.5556182861328,165.90625,-0.03777874852899821,-0.045612127548738
888,888,888,888,2022-08-15,159.0956573486328,163.90426635742188,166.8641357421875,-0.029337912402493838,-0.04655571048267271
889,889,889,889,2022-08-16,160.5133514404297,163.0325927734375,167.170654296875,-0.015452378510036557,-0.03982339415040359
890,890,890,890,2022-08-17,160.52288818359375,163.01341247558594,166.5863494873047,-0.01527803298004815,-0.03639830827899271
891,891,891,891,2022-08-18,159.7470245361328,163.4827880859375,165.63804626464844,-0.02285111230083081,-0.03556563157659587
892,892,892,892,2022-08-19,162.18006896972656,160.1014404296875,167.2377166748047,0.01298319699348327,-0.03024226714905931
893,893,893,893,2022-08-22,161.61109924316406,158.3389129638672,164.5556182861328,0.020665711403763387,-0.01789376183953051
894,894,894,894,2022-08-23,160.2032012939453,159.0956573486328,163.90426635742188,0.006961497024934538,-0.022580651167467103
895,895,895,895,2022-08-24,159.67283630371094,160.5133514404297,163.0325927734375,-0.005236418834795087,-0.020607882218959372
896,896,896,896,2022-08-25,161.16751098632812,160.52288818359375,163.01341247558594,0.004015768779322748,-0.011323617248576223
897,897,897,897,2022-08-26,158.40953063964844,159.7470245361328,163.4827880859375,-0.008372574702834923,-0.031032364358884235
898,898,898,898,2022-08-29,157.1848602294922,162.18006896972656,160.1014404296875,-0.030800386089161247,-0.01821707657574889
899,899,899,899,2022-08-30,156.63519287109375,161.61109924316406,158.3389129638672,-0.03078938510642415,-0.010759958249569546
900,900,900,900,2022-08-31,155.58409118652344,160.2032012939453,159.0956573486328,-0.02883282025648537,-0.022072042823986893
901,901,901,901,2022-09-01,159.44137573242188,159.67283630371094,160.5133514404297,-0.0014495926586335361,-0.0066784208191282834
902,902,902,902,2022-09-02,156.9341583251953,161.16751098632812,160.52288818359375,-0.02626678686805517,-0.022356499431370302
903,903,903,903,2022-09-06,157.35842895507812,158.40953063964844,159.7470245361328,-0.006635343721593134,-0.014952363513440092
904,904,904,904,2022-09-07,158.21670532226562,157.1848602294922,162.18006896972656,0.006564532304618398,-0.024438043914019825
905,905,905,905,2022-09-08,159.48959350585938,156.63519287109375,161.61109924316406,0.018223239506045763,-0.013127227939416564
906,906,906,906,2022-09-09,159.79818725585938,155.58409118652344,160.2032012939453,0.02708564890663423,-0.0025281269963064457
907,907,907,907,2022-09-12,159.73068237304688,159.44137573242188,159.67283630371094,0.0018145016580295437,0.0003622787111134951
908,908,908,908,2022-09-13,155.5744171142578,156.9341583251953,161.16751098632812,-0.008664405668266761,-0.034703606439295154
909,909,909,909,2022-09-14,158.78565979003906,157.35842895507812,158.40953063964844,0.009069935715794175,0.002374409853194148
910,910,910,910,2022-09-15,159.19065856933594,158.21670532226562,157.1848602294922,0.0061558180287379916,0.012760760399667337
911,911,911,911,2022-09-16,161.6207733154297,159.48959350585938,156.63519287109375,0.013362500729503735,0.03182924828674305
912,912,912,912,2022-09-19,160.3478546142578,159.79818725585938,155.58409118652344,0.003439759660842423,0.030618576689973365
913,913,913,913,2022-09-20,159.0845947265625,159.73068237304688,159.44137573242188,-0.004044856234793115,-0.0022376939751079794
914,914,914,914,2022-09-21,157.45489501953125,155.5744171142578,156.9341583251953,0.012087320911460475,0.0033181857913742174
915,915,915,915,2022-09-22,160.25140380859375,158.78565979003906,157.35842895507812,0.009230959650215365,0.018384619576632177
916,916,916,916,2022-09-23,160.77215576171875,159.19065856933594,158.21670532226562,0.009934610526747711,0.016151584210074565
917,917,917,917,2022-09-26,159.7885284423828,161.6207733154297,159.48959350585938,-0.01133669166073692,0.0018743225181800938
918,918,918,918,2022-09-27,159.05564880371094,160.3478546142578,159.79818725585938,-0.008058765822938407,-0.004646726379689992
919,919,919,919,2022-09-28,160.42498779296875,159.0845947265625,159.73068237304688,0.008425662262962375,0.004346725435632637
920,920,920,920,2022-09-29,158.6602783203125,157.45489501953125,155.5744171142578,0.007655419671974917,0.019835274097722344
921,921,921,921,2022-09-30,157.53201293945312,160.25140380859375,158.78565979003906,-0.016969529155505536,-0.007895214544207718
922,922,922,922,2022-10-03,157.3777313232422,160.77215576171875,159.19065856933594,-0.021113260703597536,-0.011388402198889813
923,923,923,923,2022-10-04,159.71139526367188,159.7885284423828,161.6207733154297,-0.0004827203771311517,-0.011813939585794131
924,924,924,924,2022-10-05,159.21958923339844,159.05564880371094,160.3478546142578,0.0010307111436815841,-0.007036360938994735
925,925,925,925,2022-10-06,156.13375854492188,160.42498779296875,159.0845947265625,-0.02674913245799826,-0.018548849350954244
926,926,926,926,2022-10-07,154.48475646972656,158.6602783203125,157.45489501953125,-0.026317373792551613,-0.01886342466162305
927,927,927,927,2022-10-10,154.68727111816406,157.53201293945312,160.25140380859375,-0.018058182385966348,-0.034721272688977844
928,928,928,928,2022-10-11,156.9244842529297,157.3777313232422,160.77215576171875,-0.0028799949427505966,-0.023932449562296787
929,929,929,929,2022-10-12,156.8859405517578,159.71139526367188,159.7885284423828,-0.01769100261912715,-0.018165183188802114
930,930,930,930,2022-10-13,159.25814819335938,159.21958923339844,159.05564880371094,0.0002421747232648208,0.0012731354791324367
931,931,931,931,2022-10-14,158.59278869628906,156.13375854492188,160.42498779296875,0.015749509742697176,-0.011420908437556943
932,932,932,932,2022-10-17,160.64678955078125,154.48475646972656,158.6602783203125,0.03988764472216544,0.012520532873756096
933,933,933,933,2022-10-18,160.0874786376953,154.68727111816406,157.53201293945312,0.03491048410444897,0.016221881829342033
934,934,934,934,2022-10-19,158.8145751953125,156.9244842529297,157.3777313232422,0.012044589162621522,0.009129905863995091
935,935,935,935,2022-10-20,159.21958923339844,156.8859405517578,159.71139526367188,0.014874810792052662,-0.0030793421437556034
936,936,936,936,2022-10-21,162.691162109375,159.25814819335938,159.21958923339844,0.021556284277822524,0.021803679388266772
937,937,937,937,2022-10-24,164.88015747070312,158.59278869628906,156.13375854492188,0.03964473306825189,0.05601862792065426
938,938,938,938,2022-10-25,164.6198272705078,160.64678955078125,154.48475646972656,0.024731510233328757,0.06560563664912378
939,939,939,939,2022-10-26,166.06626892089844,160.0874786376953,154.68727111816406,0.03734702010476498,0.07356130676092976
940,940,940,940,2022-10-27,166.1627197265625,158.8145751953125,156.9244842529297,0.04626870375224157,0.058870580442645926
941,941,941,941,2022-10-28,168.63137817382812,159.21958923339844,156.8859405517578,0.05911200365322533,0.0748660943151589
942,942,942,942,2022-10-31,167.7635040283203,162.691162109375,159.25814819335938,0.03117773487618991,0.05340609527014206
943,943,943,943,2022-11-01,166.91488647460938,164.88015747070312,158.59278869628906,0.01234065417646013,0.05247462918542545
944,944,944,944,2022-11-02,164.3497772216797,164.6198272705078,160.64678955078125,-0.0016404466782994342,0.02305049283121785
945,945,945,945,2022-11-03,164.62945556640625,166.06626892089844,160.0874786376953,-0.00865204814817977,0.028371843740447655
946,946,946,946,2022-11-04,165.36233520507812,166.1627197265625,158.8145751953125,-0.004816871815780832,0.04122896152140387
947,947,947,947,2022-11-07,166.80880737304688,168.63137817382812,159.21958923339844,-0.01080801699255829,0.04766510312071892
948,948,948,948,2022-11-08,167.63812255859375,167.7635040283203,162.691162109375,-0.0007473703559828238,0.03040706320539388
949,949,949,949,2022-11-09,166.29771423339844,166.91488647460938,164.88015747070312,-0.0036975266511344307,0.008597497627615969
950,950,950,950,2022-11-10,168.24566650390625,164.3497772216797,164.6198272705078,0.02370486500247382,0.02202553175712163
951,951,951,951,2022-11-11,163.21189880371094,164.62945556640625,166.06626892089844,-0.008610590114741079,-0.017188139022663917
952,952,952,952,2022-11-14,165.77699279785156,165.36233520507812,166.1627197265625,0.002507569769495621,-0.002321380688434127
953,953,953,953,2022-11-15,166.23988342285156,166.80880737304688,168.63137817382812,-0.0034106349607966324,-0.014181789752743201
954,954,954,954,2022-11-16,167.27169799804688,167.63812255859375,167.7635040283203,-0.002185806873486018,-0.0029315436222077107
955,955,955,955,2022-11-17,168.6217498779297,166.29771423339844,166.91488647460938,0.013975150862683972,0.010225950718781185
956,956,956,956,2022-11-18,169.9139404296875,168.24566650390625,164.3497772216797,0.009915702201711785,0.03385561758628186
957,957,957,957,2022-11-21,170.78744506835938,163.21189880371094,164.62945556640625,0.04641540426999913,0.03740515013407908
958,958,958,958,2022-11-22,171.61241149902344,165.77699279785156,165.36233520507812,0.03520041353559589,0.03779625079794702
959,959,959,959,2022-11-23,171.7967987060547,166.23988342285156,166.80880737304688,0.033427088426598806,0.029902445869376626
960,960,960,960,2022-11-25,172.02003479003906,167.27169799804688,167.63812255859375,0.028386970711851367,0.02613911540266578
961,961,961,961,2022-11-28,172.1073760986328,168.6217498779297,166.29771423339844,0.02067127297176352,0.034935307992751685
962,962,962,962,2022-11-29,170.90390014648438,169.9139404296875,168.24566650390625,0.005826241886294881,0.01579971536750646
963,963,963,963,2022-11-30,172.7576446533203,170.78744506835938,163.21189880371094,0.01153597434619602,0.05848682552912221
