,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MU,MU_6m,MU_12m,MU_6m_ret,MU_12m_ret
724,724,724,724,2021-12-17,81.70939636230469,83.60936737060547,83.8259506225586,-0.022724379672423578,-0.025249391680436384
725,725,725,725,2021-12-20,80.75445556640625,84.20989227294922,81.59124755859375,-0.041033619842938074,-0.010255903877270267
726,726,726,726,2021-12-21,89.26995086669922,83.03839111328125,80.35084533691406,0.07504432190788535,0.11100201239186736
727,727,727,727,2021-12-22,88.93524932861328,81.994873046875,81.16793060302734,0.084644027410965,0.09569442842609854
728,728,728,728,2021-12-23,92.9518051147461,84.32804107666016,84.49537658691406,0.10226448910684782,0.10008155320940593
729,729,729,729,2021-12-27,92.9616470336914,81.40420532226562,84.68241882324219,0.14197597858331523,0.09776797032369222
730,730,730,730,2021-12-28,91.49481964111328,81.70939636230469,83.60936737060547,0.11975884921997704,0.09431302398874619
731,731,731,731,2021-12-29,94.67459106445312,80.75445556640625,84.20989227294922,0.17237606767839608,0.12426923380432209
732,732,732,732,2021-12-30,92.43004608154295,89.26995086669922,83.03839111328125,0.03539931616588987,0.11310015575144727
733,733,733,733,2021-12-31,91.79932403564452,88.93524932861328,81.994873046875,0.03220404427549939,0.11957395169286356
734,734,734,734,2022-01-03,94.36162567138672,92.9518051147461,84.32804107666016,0.015167220850635932,0.11898277804894497
735,735,735,735,2022-01-04,94.9430694580078,92.9616470336914,81.40420532226562,0.021314407473850716,0.16631651991618956
736,736,736,736,2022-01-05,93.03119659423828,91.49481964111328,81.70939636230469,0.016791955644608114,0.13856179014873637
737,737,737,737,2022-01-06,94.26307678222656,94.67459106445312,80.75445556640625,-0.004346618005948488,0.16728019675288208
738,738,738,738,2022-01-07,93.08047485351562,92.43004608154295,89.26995086669922,0.007036984179352723,0.04268540477306182
739,739,739,739,2022-01-10,92.52859497070312,91.79932403564452,88.93524932861328,0.007944186329470693,0.04040406553325693
740,740,740,740,2022-01-11,92.83409881591795,94.36162567138672,92.9518051147461,-0.016188009104340373,-0.0012663153629220991
741,741,741,741,2022-01-12,93.7309112548828,94.9430694580078,92.9616470336914,-0.01276721102493028,0.008275070910830573
742,742,742,742,2022-01-13,94.23351287841795,93.03119659423828,91.49481964111328,0.012923796835846879,0.029932768303682522
743,743,743,743,2022-01-14,95.94828033447266,94.26307678222656,94.67459106445312,0.017877663341494543,0.013453337962161527
744,744,744,744,2022-01-18,91.52339935302734,93.08047485351562,92.43004608154295,-0.01672827199193716,-0.009809004397939525
745,745,745,745,2022-01-19,88.69499969482422,92.52859497070312,91.79932403564452,-0.041431465344229146,-0.0338164182953562
746,746,746,746,2022-01-20,83.83647918701172,92.83409881591795,94.36162567138672,-0.09692149483507928,-0.11154053789862317
747,747,747,747,2022-01-21,80.74200439453125,93.7309112548828,94.9430694580078,-0.13857655587099504,-0.1495745307640124
748,748,748,748,2022-01-24,81.7472152709961,94.23351287841795,93.03119659423828,-0.13250379006385915,-0.1212924452907772
749,749,749,749,2022-01-25,79.54956817626953,95.94828033447266,94.26307678222656,-0.17091199655728828,-0.15608984035126772
750,750,750,750,2022-01-26,80.78144073486328,91.52339935302734,93.08047485351562,-0.1173684401376941,-0.1321333409397386
751,751,751,751,2022-01-27,77.57856750488281,88.69499969482422,92.52859497070312,-0.1253332457093419,-0.16157197102748466
752,752,752,752,2022-01-28,78.12057495117188,83.83647918701172,92.83409881591795,-0.06817920183753823,-0.15849266651386074
753,753,753,753,2022-01-31,81.07708740234375,80.74200439453125,93.7309112548828,0.0041500456958583065,-0.13500160921437598
754,754,754,754,2022-02-01,80.26897430419922,81.7472152709961,94.23351287841795,-0.018083074290621837,-0.14819078847496725
755,755,755,755,2022-02-02,83.28459930419922,79.54956817626953,95.94828033447266,0.046952248938088914,-0.13198445022806293
756,756,756,756,2022-02-03,80.78144073486328,80.78144073486328,91.52339935302734,0.0,-0.1173684401376941
757,757,757,757,2022-02-04,79.99302673339844,77.57856750488281,88.69499969482422,0.03112276117193913,-0.09811120121051853
758,758,758,758,2022-02-07,79.69738006591797,78.12057495117188,83.83647918701172,0.020184248717212583,-0.04937109908755566
759,759,759,759,2022-02-08,82.90027618408203,81.07708740234375,80.74200439453125,0.0224871025853548,0.02673047078450974
760,760,760,760,2022-02-09,86.84226989746094,80.26897430419922,81.7472152709961,0.08189086319143168,0.06232695033799596
761,761,761,761,2022-02-10,89.70021057128906,83.28459930419922,79.54956817626953,0.07703238438665783,0.1276014770127636
762,762,762,762,2022-02-11,88.45848083496094,80.78144073486328,80.78144073486328,0.09503470141483161,0.09503470141483161
763,763,763,763,2022-02-14,88.55703735351562,79.99302673339844,77.57856750488281,0.10705946467883276,0.14151421200116676
764,764,764,764,2022-02-15,94.60799407958984,79.69738006591797,78.12057495117188,0.18709039119402981,0.2110509188997034
765,765,765,765,2022-02-16,94.66712188720705,82.90027618408203,81.07708740234375,0.1419397647963978,0.1676186814336702
766,766,766,766,2022-02-17,92.37091827392578,86.84226989746094,80.26897430419922,0.06366310303718214,0.15076739268977368
767,767,767,767,2022-02-18,89.48339080810547,89.70021057128906,83.28459930419922,-0.002417160024516085,0.07442902476200919
768,768,768,768,2022-02-22,89.2567367553711,88.45848083496094,80.78144073486328,0.009024074490940892,0.10491637613056448
769,769,769,769,2022-02-23,86.04400634765625,88.55703735351562,79.99302673339844,-0.028377541536619755,0.07564383873640113
770,770,770,770,2022-02-24,87.54196166992188,94.60799407958984,79.69738006591797,-0.07468747729418723,0.09842960455557792
771,771,771,771,2022-02-25,88.79354858398438,94.66712188720705,82.90027618408203,-0.06204449006298984,0.07108869440695464
772,772,772,772,2022-02-28,87.57152557373047,92.37091827392578,86.84226989746094,-0.051957832507009694,0.008397473685690215
773,773,773,773,2022-03-01,85.00923919677734,89.48339080810547,89.70021057128906,-0.049999799637932996,-0.052296102145530377
774,774,774,774,2022-03-02,91.94715881347656,89.2567367553711,88.45848083496094,0.030142509752280056,0.03943859249656945
775,775,775,775,2022-03-03,87.88688659667969,86.04400634765625,88.55703735351562,0.02141788053867888,-0.007567447792553472
776,776,776,776,2022-03-04,80.72230529785156,87.54196166992188,94.60799407958984,-0.07790157133768505,-0.1467707767914075
777,777,777,777,2022-03-07,74.60234069824219,88.79354858398438,94.66712188720705,-0.15982251089243937,-0.21195089476652118
778,778,778,778,2022-03-08,76.04118347167969,87.57152557373047,92.37091827392578,-0.1316677084989556,-0.1767843722611948
779,779,779,779,2022-03-09,78.28812408447266,85.00923919677734,89.48339080810547,-0.07906334859375475,-0.12510999664329592
780,780,780,780,2022-03-10,74.6220703125,91.94715881347656,89.2567367553711,-0.1884244029347566,-0.16396147758550494
781,781,781,781,2022-03-11,71.76409912109375,87.88688659667969,86.04400634765625,-0.1834492960204036,-0.16596051058879446
782,782,782,782,2022-03-14,68.39370727539062,80.72230529785156,87.54196166992188,-0.15272851756364625,-0.21873229739504807
783,783,783,783,2022-03-15,72.04991912841797,74.60234069824219,88.79354858398438,-0.03421369284039577,-0.18856808543618042
784,784,784,784,2022-03-16,78.51478576660156,76.04118347167969,87.57152557373047,0.03252977113175959,-0.10342105779011035
785,785,785,785,2022-03-17,79.35245513916016,78.28812408447266,85.00923919677734,0.01359505119242721,-0.06654316767290436
786,786,786,786,2022-03-18,78.25856018066406,74.6220703125,91.94715881347656,0.048732095651263574,-0.14887462331034185
787,787,787,787,2022-03-21,77.21392822265625,71.76409912109375,87.88688659667969,0.07594088364944884,-0.12143971401561349
788,788,788,788,2022-03-22,77.9727554321289,68.39370727539062,80.72230529785156,0.14005744882592452,-0.03406183527065143
789,789,789,789,2022-03-23,74.5530776977539,72.04991912841797,74.60234069824219,0.034742003871988336,-0.0006603412175436585
790,790,790,790,2022-03-24,77.07594299316406,78.51478576660156,76.04118347167969,-0.01832575558079852,0.013607882916101044
791,791,791,791,2022-03-25,76.9675521850586,79.35245513916016,78.28812408447266,-0.03005455785733613,-0.016868099917545232
792,792,792,792,2022-03-28,78.7020263671875,78.25856018066406,74.6220703125,0.005666679600284885,0.05467492442385469
793,793,793,793,2022-03-29,80.86028289794922,77.21392822265625,71.76409912109375,0.04722405347359393,0.12675117347333642
794,794,794,794,2022-03-30,78.01217651367188,77.9727554321289,68.39370727539062,0.0005055750732996245,0.14063383345418035
795,795,795,795,2022-03-31,76.7605972290039,74.5530776977539,72.04991912841797,0.02961003890677083,0.06538075486510775
796,796,796,796,2022-04-01,75.07539367675781,77.07594299316406,78.51478576660156,-0.025955560693998625,-0.04380566101355643
797,797,797,797,2022-04-04,76.5438003540039,76.9675521850586,79.35245513916016,-0.00550559059012079,-0.035394680356527375
798,798,798,798,2022-04-05,73.52815246582031,78.7020263671875,78.25856018066406,-0.06574003415399077,-0.06044588226416836
799,799,799,799,2022-04-06,72.71018981933594,80.86028289794922,77.21392822265625,-0.1007922899416418,-0.058328056957977936
800,800,800,800,2022-04-07,72.21743774414062,78.01217651367188,77.9727554321289,-0.0742799269100729,-0.07381190591626552
801,801,801,801,2022-04-08,71.19112396240234,76.7605972290039,74.5530776977539,-0.0725564087260272,-0.04509476790456968
802,802,802,802,2022-04-11,71.08256530761719,75.07539367675781,77.07594299316406,-0.05318424817500145,-0.07775938188752918
803,803,803,803,2022-04-12,71.01348114013672,76.5438003540039,76.9675521850586,-0.072250387206936,-0.07735819674511768
804,804,804,804,2022-04-13,71.4279556274414,73.52815246582031,78.7020263671875,-0.028563166188014688,-0.09242545682125924
805,805,805,805,2022-04-14,69.20755767822266,72.71018981933594,80.86028289794922,-0.04817250717975463,-0.14410937981051886
806,806,806,806,2022-04-18,70.21414947509766,72.21743774414062,78.01217651367188,-0.027739675231076788,-0.09995910109247608
807,807,807,807,2022-04-19,71.77336120605469,71.19112396240234,76.7605972290039,0.008178508938274875,-0.06497130302504728
808,808,808,808,2022-04-20,72.2371826171875,71.08256530761719,75.07539367675781,0.016243326399006275,-0.037804810878387385
809,809,809,809,2022-04-21,69.98716735839844,71.01348114013672,76.5438003540039,-0.014452379537808757,-0.08565857672707655
810,810,810,810,2022-04-22,68.49703979492188,71.4279556274414,73.52815246582031,-0.04103317541113449,-0.06842430419065892
811,811,811,811,2022-04-25,69.19769287109375,69.20755767822266,72.71018981933594,-0.00014253944886732928,-0.048308180145997914
812,812,812,812,2022-04-26,66.19766998291016,70.21414947509766,72.21743774414062,-0.05720327771843192,-0.08335615260344631
813,813,813,813,2022-04-27,65.595703125,71.77336120605469,71.19112396240234,-0.08607173994985695,-0.07859716950609474
814,814,814,814,2022-04-28,69.25690460205078,72.2371826171875,71.08256530761719,-0.04125684179753175,-0.025683663746034924
815,815,815,815,2022-04-29,67.29308319091797,69.98716735839844,71.01348114013672,-0.03849397352637929,-0.05239002354886646
816,816,816,816,2022-05-02,69.67137145996094,68.49703979492188,71.4279556274414,0.01714426884074083,-0.024592390361031446
817,817,817,817,2022-05-03,70.32270050048828,69.19769287109375,69.20755767822266,0.016257877722748226,0.0161130208849507
818,818,818,818,2022-05-04,72.65166473388672,66.19766998291016,70.21414947509766,0.09749579936337271,0.034715442357577286
819,819,819,819,2022-05-05,70.35230255126953,65.595703125,71.77336120605469,0.07251388733809727,-0.019799249065477476
820,820,820,820,2022-05-06,69.4246597290039,69.25690460205078,72.2371826171875,0.0024222151988606555,-0.038934559547930236
821,821,821,821,2022-05-09,67.03648376464844,67.29308319091797,69.98716735839844,-0.003813161978944102,-0.04216035174905419
822,822,822,822,2022-05-10,68.00360107421875,69.67137145996094,68.49703979492188,-0.023937671252827752,-0.007203796283466679
823,823,823,823,2022-05-11,66.07925415039062,70.32270050048828,69.19769287109375,-0.060342482866797664,-0.045065645851984804
824,824,824,824,2022-05-12,66.81938934326172,72.65166473388672,66.19766998291016,-0.08027724363905275,0.009391861685042135
825,825,825,825,2022-05-13,70.97400665283203,70.35230255126953,65.595703125,0.00883701142701665,0.08199170481613827
826,826,826,826,2022-05-16,69.5430908203125,69.4246597290039,69.25690460205078,0.0017058937237990346,0.0041322409643651525
827,827,827,827,2022-05-17,73.50035095214844,67.03648376464844,67.29308319091797,0.09642312401398212,0.09224228504465692
828,828,828,828,2022-05-18,70.1154556274414,68.00360107421875,69.67137145996094,0.031055040025274483,0.006373983433578312
829,829,829,829,2022-05-19,68.4871597290039,66.07925415039062,70.32270050048828,0.03643966036803459,-0.026101682080193034
830,830,830,830,2022-05-20,67.99373626708984,66.81938934326172,72.65166473388672,0.017574942473588262,-0.06411316910435905
831,831,831,831,2022-05-23,68.67464447021484,70.97400665283203,70.35230255126953,-0.032397243597426795,-0.0238465269822844
832,832,832,832,2022-05-24,65.74372863769531,69.5430908203125,69.4246597290039,-0.054633208530148525,-0.05302051325389201
833,833,833,833,2022-05-25,66.97728729248047,73.50035095214844,67.03648376464844,-0.08874874167491709,-0.0008830485855403358
834,834,834,834,2022-05-26,69.67137145996094,70.1154556274414,68.00360107421875,-0.006333613088676304,0.024524736328624508
835,835,835,835,2022-05-27,72.35559844970703,68.4871597290039,66.07925415039062,0.05648414587508244,0.09498206933498365
836,836,836,836,2022-05-31,72.86875915527344,67.99373626708984,66.81938934326172,0.07169811744178545,0.09053315020487762
837,837,837,837,2022-06-01,72.58258056640625,68.67464447021484,70.97400665283203,0.056905079397773006,0.022664268081165728
838,838,838,838,2022-06-02,74.3786392211914,65.74372863769531,69.5430908203125,0.13134196618329796,0.06953312462589767
839,839,839,839,2022-06-03,69.02005767822266,66.97728729248047,73.50035095214844,0.030499449415168023,-0.06095608001712294
840,840,840,840,2022-06-06,69.52335357666016,69.67137145996094,70.1154556274414,-0.002124515137266192,-0.00844467236906199
841,841,841,841,2022-06-07,69.82927703857422,72.35559844970703,68.4871597290039,-0.03491535506943266,0.01959662679662766
842,842,842,842,2022-06-08,67.69767761230469,72.86875915527344,67.99373626708984,-0.07096431451439811,-0.004354204828841746
843,843,843,843,2022-06-09,65.15161895751953,72.58258056640625,68.67464447021484,-0.10237940771598886,-0.051300236642991215
844,844,844,844,2022-06-10,61.79634475708008,74.3786392211914,65.74372863769531,-0.16916542969673576,-0.060041983660049536
845,845,845,845,2022-06-13,58.06606674194336,69.02005767822266,66.97728729248047,-0.15870735703159988,-0.13304839462403206
846,846,846,846,2022-06-14,57.92790222167969,69.52335357666016,69.67137145996094,-0.16678498315238355,-0.16855516106827384
847,847,847,847,2022-06-15,58.34237289428711,69.82927703857422,72.35559844970703,-0.16449982917539951,-0.1936716143003121
848,848,848,848,2022-06-16,54.28643798828125,67.69767761230469,72.86875915527344,-0.19810487001973343,-0.25501080823121725
849,849,849,849,2022-06-17,55.016700744628906,65.15161895751953,72.58258056640625,-0.15555896192692986,-0.2420123352559257
850,850,850,850,2022-06-21,56.05289459228516,61.79634475708008,74.3786392211914,-0.09294158396216279,-0.246384510671244
851,851,851,851,2022-06-22,55.59894561767578,58.06606674194336,69.02005767822266,-0.042488173604593116,-0.1944523448983082
852,852,852,852,2022-06-23,55.48052215576172,57.92790222167969,69.52335357666016,-0.0422487259516543,-0.2019872560579815
853,853,853,853,2022-06-24,57.67131805419922,58.34237289428711,69.82927703857422,-0.011502014861545007,-0.17410976455704752
854,854,854,854,2022-06-27,58.00685119628906,54.28643798828125,67.69767761230469,0.0685330138774427,-0.14314857994854213
855,855,855,855,2022-06-28,57.09895324707031,55.016700744628906,65.15161895751953,0.0378476439746287,-0.12359885816037441
856,856,856,856,2022-06-29,55.28315353393555,56.05289459228516,61.79634475708008,-0.013732405149609495,-0.1053976776255574
857,857,857,857,2022-06-30,54.55288696289063,55.59894561767578,58.06606674194336,-0.018814361372575972,-0.06050314712491145
858,858,858,858,2022-07-01,52.94432830810547,55.48052215576172,57.92790222167969,-0.04571322960039703,-0.08603062984229903
859,859,859,859,2022-07-05,55.98381805419922,57.67131805419922,58.34237289428711,-0.0292606456196145,-0.040426104100384275
860,860,860,860,2022-07-06,56.61539459228516,58.00685119628906,54.28643798828125,-0.023987797567141755,0.04290126024674268
861,861,861,861,2022-07-07,58.07592391967773,57.09895324707031,55.016700744628906,0.017110132796655853,0.05560535498573094
862,862,862,862,2022-07-08,58.47638320922852,55.28315353393555,56.05289459228516,0.05776135171689889,0.043235744283523836
863,863,863,863,2022-07-11,57.16131210327149,54.55288696289063,55.59894561767578,0.04781461230741524,0.028100649539998024
864,864,864,864,2022-07-12,58.51593399047852,52.94432830810547,55.48052215576172,0.10523517552153128,0.05471130618048026
865,865,865,865,2022-07-13,58.19953155517578,55.98381805419922,57.67131805419922,0.039577749035113685,0.009159032926560728
866,866,866,866,2022-07-14,58.68402862548828,56.61539459228516,58.00685119628906,0.036538366430197255,0.01167409392569363
867,867,867,867,2022-07-15,60.83956527709961,58.07592391967773,57.09895324707031,0.047586696360511604,0.06551104385125006
868,868,868,868,2022-07-18,59.77168655395508,58.47638320922852,55.28315353393555,0.022150879955963765,0.0811916964408379
869,869,869,869,2022-07-19,61.69980239868164,57.16131210327149,54.55288696289063,0.07939793766823633,0.13100893158326654
870,870,870,870,2022-07-20,62.58970260620117,58.51593399047852,52.94432830810547,0.06961810805900348,0.18217955740160097
871,871,871,871,2022-07-21,62.92588806152344,58.19953155517578,55.98381805419922,0.08120952832527273,0.124001367691704
872,872,872,872,2022-07-22,60.60226440429688,58.68402862548828,56.61539459228516,0.03268752714730039,0.07042024242210254
873,873,873,873,2022-07-25,59.47505569458008,60.83956527709961,58.07592391967773,-0.022427996917873116,0.02409142516333329
874,874,874,874,2022-07-26,58.99054718017578,59.77168655395508,58.47638320922852,-0.013068718967368831,0.008792677363570478
875,875,875,875,2022-07-27,61.19552993774414,61.69980239868164,57.16131210327149,-0.008172999609935117,0.07057601874470909
876,876,876,876,2022-07-28,61.37350082397461,62.58970260620117,58.51593399047852,-0.01943133984640577,0.04883399509543951
877,877,877,877,2022-07-29,61.165863037109375,62.92588806152344,58.19953155517578,-0.02796980827180795,0.050968305116362966
878,878,878,878,2022-08-01,61.83823394775391,60.60226440429688,58.68402862548828,0.020394774941270954,0.053748956848127305
879,879,879,879,2022-08-02,61.76901626586914,59.47505569458008,60.83956527709961,0.03857012901457635,0.0152770813620422
880,880,880,880,2022-08-03,63.52904510498047,58.99054718017578,59.77168655395508,0.07693602012103185,0.06286184592823352
881,881,881,881,2022-08-04,64.122314453125,61.19552993774414,61.69980239868164,0.04782676967350974,0.03926288189368865
882,882,882,882,2022-08-05,61.75913238525391,61.37350082397461,62.58970260620117,0.0062833561081245826,-0.013270077766194266
883,883,883,883,2022-08-08,60.76046371459961,61.165863037109375,62.92588806152344,-0.006627868918710589,-0.03441229696761161
884,884,884,884,2022-08-09,58.48627471923828,61.83823394775391,60.60226440429688,-0.05420528715855055,-0.03491601684950518
885,885,885,885,2022-08-10,60.71102523803711,61.76901626586914,59.47505569458008,-0.017128183218560245,0.020781309559490868
886,886,886,886,2022-08-11,61.620697021484375,63.52904510498047,58.99054718017578,-0.030038985795278195,0.044585954310192966
887,887,887,887,2022-08-12,64.31018829345703,64.122314453125,61.19552993774414,0.0029299291819757656,0.05089682790363148
888,888,888,888,2022-08-15,63.97399139404297,61.75913238525391,61.37350082397461,0.035862858224314786,0.042371553441717946
889,889,889,889,2022-08-16,63.1434211730957,60.76046371459961,61.165863037109375,0.03921888202975499,0.03233107550181291
890,890,890,890,2022-08-17,60.92856216430664,58.48627471923828,61.83823394775391,0.041758300674688,-0.014710507163187114
891,891,891,891,2022-08-18,62.27329635620117,60.71102523803711,61.76901626586914,0.02573290620671731,0.008163965055902445
892,892,892,892,2022-08-19,59.83100891113281,61.620697021484375,63.52904510498047,-0.0290436200312304,-0.05821016493694697
893,893,893,893,2022-08-22,57.655704498291016,64.31018829345703,64.122314453125,-0.10347479881104704,-0.10084804346170684
894,894,894,894,2022-08-23,57.210750579833984,63.97399139404297,61.75913238525391,-0.10571860011909084,-0.07364711306251992
895,895,895,895,2022-08-24,57.655704498291016,63.1434211730957,60.76046371459961,-0.08690876377700785,-0.051098346301175046
896,896,896,896,2022-08-25,60.51327133178711,60.92856216430664,58.48627471923828,-0.006816028768241944,0.03465764612773459
897,897,897,897,2022-08-26,56.98333358764648,62.27329635620117,60.71102523803711,-0.08494753093358487,-0.0614005715728736
898,898,898,898,2022-08-29,56.37028503417969,59.83100891113281,61.620697021484375,-0.05784164332066255,-0.08520533264130559
899,899,899,899,2022-08-30,55.66825485229492,57.655704498291016,64.31018829345703,-0.03447099750650007,-0.13437891678574587
900,900,900,900,2022-08-31,55.89567184448242,57.210750579833984,63.97399139404297,-0.022986566720820334,-0.12627505918464188
901,901,901,901,2022-09-01,56.66691970825195,57.655704498291016,63.1434211730957,-0.01714981715414421,-0.1025681115232836
902,902,902,902,2022-09-02,55.69791793823242,60.51327133178711,60.92856216430664,-0.07957516239954499,-0.08584880457163402
903,903,903,903,2022-09-06,54.61025619506836,56.98333358764648,62.27329635620117,-0.04164511345985178,-0.12305499482957316
904,904,904,904,2022-09-07,54.382843017578125,56.37028503417969,59.83100891113281,-0.03525690912147228,-0.09105923488014156
905,905,905,905,2022-09-08,54.76845932006836,55.66825485229492,57.655704498291016,-0.016163530446822838,-0.05007735493559429
906,906,906,906,2022-09-09,56.79545593261719,55.89567184448242,57.210750579833984,0.01609756280661978,-0.007259031615697409
907,907,907,907,2022-09-12,57.28984832763672,56.66691970825195,57.655704498291016,0.010992808901417295,-0.0063455329153967455
908,908,908,908,2022-09-13,53.01832580566406,55.69791793823242,60.51327133178711,-0.048109377006515075,-0.12385622791782558
909,909,909,909,2022-09-14,52.51404571533203,54.61025619506836,56.98333358764648,-0.0383849230124218,-0.07843149199827348
910,910,910,910,2022-09-15,52.098758697509766,54.382843017578125,56.37028503417969,-0.04200009034706176,-0.07577620610007407
911,911,911,911,2022-09-16,52.256961822509766,54.76845932006836,55.66825485229492,-0.04585663954651953,-0.061278964803843206
912,912,912,912,2022-09-19,51.515380859375,56.79545593261719,55.89567184448242,-0.09296650562162112,-0.07836547697815732
913,913,913,913,2022-09-20,50.2299690246582,57.28984832763672,56.66691970825195,-0.12323089533425802,-0.11359274011600085
914,914,914,914,2022-09-21,49.53782272338867,53.01832580566406,55.69791793823242,-0.06564717066006565,-0.11059830318388453
915,915,915,915,2022-09-22,49.102760314941406,52.51404571533203,54.61025619506836,-0.06495948567517551,-0.10085094383102922
916,916,916,916,2022-09-23,49.53782272338867,52.098758697509766,54.382843017578125,-0.04915541249245736,-0.08909097107378883
917,917,917,917,2022-09-26,48.33151245117188,52.256961822509766,54.76845932006836,-0.07511820883637732,-0.11753017975690694
918,918,918,918,2022-09-27,50.0124397277832,51.515380859375,56.79545593261719,-0.02917460972858721,-0.11942885383086699
919,919,919,919,2022-09-28,50.42772674560547,50.2299690246582,57.28984832763672,0.0039370464443286846,-0.11977901464823659
920,920,920,920,2022-09-29,49.448829650878906,49.53782272338867,53.01832580566406,-0.0017964671763369688,-0.0673257048490924
921,921,921,921,2022-09-30,49.53782272338867,49.102760314941406,52.51404571533203,0.008860243409063218,-0.05667479912092199
922,922,922,922,2022-10-03,51.139644622802734,49.53782272338867,52.098758697509766,0.03233533109354414,-0.018409537936896703
923,923,923,923,2022-10-04,53.35450744628906,48.33151245117188,52.256961822509766,0.10392794970345243,0.021002859437314836
924,924,924,924,2022-10-05,54.11587142944336,50.0124397277832,51.515380859375,0.08204822088254571,0.05047988633078515
925,925,925,925,2022-10-06,54.00709915161133,50.42772674560547,50.2299690246582,0.07098024513503942,0.07519674410109456
926,926,926,926,2022-10-07,52.42667770385742,49.448829650878906,49.53782272338867,0.060220799440610984,0.058316147574746235
927,927,927,927,2022-10-10,50.91065216064453,49.53782272338867,49.102760314941406,0.027712752837796728,0.03681853798253787
928,928,928,928,2022-10-11,53.219364166259766,51.139644622802734,49.53782272338867,0.0406674617861873,0.07431778872132178
929,929,929,929,2022-10-12,52.26813888549805,53.35450744628906,48.33151245117188,-0.020361326770463428,0.08145051198849274
930,930,930,930,2022-10-13,54.35886001586914,54.11587142944336,50.0124397277832,0.0044901538126866924,0.0869067838270523
931,931,931,931,2022-10-14,52.23841094970703,54.00709915161133,50.42772674560547,-0.03274917982428849,0.035906520498851346
932,932,932,932,2022-10-17,53.01128387451172,52.42667770385742,49.448829650878906,0.011150929188314507,0.07204324649915139
933,933,933,933,2022-10-18,52.06996154785156,50.91065216064453,49.53782272338867,0.022771450335166143,0.05111526274785927
934,934,934,934,2022-10-19,52.54558181762695,53.219364166259766,51.139644622802734,-0.012660473479688461,0.027492118985068537
935,935,935,935,2022-10-20,53.20945358276367,52.26813888549805,53.35450744628906,0.018009340246985417,-0.0027186805851673324
936,936,936,936,2022-10-21,55.537994384765625,54.35886001586914,54.11587142944336,0.021691668452065604,0.02627922119255599
937,937,937,937,2022-10-24,55.72625732421875,52.23841094970703,54.00709915161133,0.06676784976996464,0.031832077627078625
938,938,938,938,2022-10-25,55.35963439941406,53.01128387451172,52.42667770385742,0.04429906905219183,0.05594397402261553
939,939,939,939,2022-10-26,54.943477630615234,52.06996154785156,50.91065216064453,0.05518567706494171,0.07921378530460466
940,940,940,940,2022-10-27,51.73307037353516,52.54558181762695,53.219364166259766,-0.015462983108871509,-0.027927687900993203
941,941,941,941,2022-10-28,53.54635620117188,53.20945358276367,52.26813888549805,0.00633163086112476,0.024454999602606442
942,942,942,942,2022-10-31,53.60580062866211,55.537994384765625,54.35886001586914,-0.03479048491951897,-0.013853480131614027
943,943,943,943,2022-11-01,54.35886001586914,55.72625732421875,52.23841094970703,-0.024537756059840987,0.04059176049982827
944,944,944,944,2022-11-02,52.96174621582031,55.35963439941406,53.01128387451172,-0.043314740236419125,-0.0009344738529379892
945,945,945,945,2022-11-03,52.9914665222168,54.943477630615234,52.06996154785156,-0.035527622068661224,0.017697439117914104
946,946,946,946,2022-11-04,55.6469841003418,51.73307037353516,52.54558181762695,0.07565593340094612,0.05902308387180977
947,947,947,947,2022-11-07,56.04333114624024,53.54635620117188,53.20945358276367,0.04663202358134888,0.053258911202098025
948,948,948,948,2022-11-08,56.96484375,53.60580062866211,55.537994384765625,0.06266193363301564,0.02569140965640937
949,949,949,949,2022-11-09,55.45872497558594,54.35886001586914,55.72625732421875,0.020233407385580104,-0.004800831088947799
950,950,950,950,2022-11-10,59.71944046020508,52.96174621582031,55.35963439941406,0.12759575971772175,0.07875424229386097
951,951,951,951,2022-11-11,61.94889068603516,52.9914665222168,54.943477630615234,0.1690352192850324,0.12750217782931927
952,952,952,952,2022-11-14,61.21564865112305,55.6469841003418,51.73307037353516,0.10007127323809528,0.18329819222249055
953,953,953,953,2022-11-15,62.52359390258789,56.04333114624024,53.54635620117188,0.11562950709403697,0.16765356857689495
954,954,954,954,2022-11-16,58.33222961425781,56.96484375,53.60580062866211,0.02400403080641844,0.08817010342475062
955,955,955,955,2022-11-17,58.20341873168945,55.45872497558594,54.35886001586914,0.049490747530019696,0.07072552137219135
956,956,956,956,2022-11-18,58.044883728027344,59.71944046020508,52.96174621582031,-0.028040395544120966,0.0959775286013631
957,957,957,957,2022-11-21,56.63785171508789,61.94889068603516,52.9914665222168,-0.08573259201467043,0.06881079977928772
958,958,958,958,2022-11-22,58.08451461791992,61.21564865112305,55.6469841003418,-0.05114924210062555,0.04380346135529667
959,959,959,959,2022-11-23,58.39168548583984,62.52359390258789,56.04333114624024,-0.06608558719746005,0.041902476022914525
960,960,960,960,2022-11-25,57.87643432617188,58.33222961425781,56.96484375,-0.007813781353807947,0.01600268720427911
961,961,961,961,2022-11-28,55.24073028564453,58.20341873168945,55.45872497558594,-0.05090230970284659,-0.003930755531025509
962,962,962,962,2022-11-29,54.616485595703125,58.044883728027344,59.71944046020508,-0.05906460504578104,-0.08544880570176105
963,963,963,963,2022-11-30,57.12337493896485,56.63785171508789,61.94889068603516,0.00857241595813596,-0.07789511149645345
