,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MRK,MRK_6m,MRK_12m,MRK_6m_ret,MRK_12m_ret
966,966,966,966,2022-12-05,106.31126403808594,103.88565063476562,96.5701675415039,0.023348878199243472,0.1008706595895208
967,967,967,967,2022-12-06,105.267578125,104.8037109375,98.8701400756836,0.00442605689579656,0.0647054615723135
968,968,968,968,2022-12-07,106.38856506347656,105.18059539794922,100.72559356689452,0.011484719790347375,0.05622177339487333
969,969,969,969,2022-12-08,107.12301635742188,106.41756439208984,102.05919647216795,0.006629093320843493,0.04961649768264498
970,970,970,970,2022-12-09,105.12261199951172,106.10832214355467,103.30582427978516,-0.009289659134458672,0.017586498461172217
971,971,971,971,2022-12-12,105.30622863769533,106.34024810791016,103.228515625,-0.009723688712532819,0.020127316566703968
972,972,972,972,2022-12-13,107.1810073852539,106.31126403808594,103.88565063476562,0.008181102492172299,0.031721000257041165
973,973,973,973,2022-12-14,108.51371002197266,105.267578125,104.8037109375,0.03083695810991327,0.035399501136797795
974,974,974,974,2022-12-15,106.64595794677734,106.38856506347656,105.18059539794922,0.00241936605825277,0.01393187158984932
975,975,975,975,2022-12-16,106.22766876220705,107.12301635742188,106.41756439208984,-0.008358125318535192,-0.0017844387904156767
976,976,976,976,2022-12-19,106.4611358642578,105.12261199951172,106.10832214355467,0.012732977608588048,0.0033250334523788894
977,977,977,977,2022-12-20,106.72379302978516,105.30622863769533,106.34024810791016,0.013461353715048974,0.003606770989341701
978,978,978,978,2022-12-21,108.085693359375,107.1810073852539,106.31126403808594,0.00844073027667358,0.01669088724834822
979,979,979,979,2022-12-22,108.21214294433594,108.51371002197266,105.267578125,-0.002779068908211224,0.027972191170194893
980,980,980,980,2022-12-23,108.81527709960938,106.64595794677734,106.38856506347656,0.02034131620735824,0.022809895355623278
981,981,981,981,2022-12-27,109.06819152832033,106.22766876220705,107.12301635742188,0.026739952022027724,0.01815833083348095
982,982,982,982,2022-12-28,108.05650329589844,106.4611358642578,105.12261199951172,0.014985444394232328,0.027909231330746964
983,983,983,983,2022-12-29,107.80358123779295,106.72379302978516,105.30622863769533,0.010117595873925245,0.023715146125778963
984,984,984,984,2022-12-30,107.93003845214844,108.085693359375,107.1810073852539,-0.001440106478375669,0.006988468247944413
985,985,985,985,2023-01-03,108.1148681640625,108.21214294433594,108.51371002197266,-0.0008989266604162438,-0.0036754973894947973
986,986,986,986,2023-01-04,109.02928161621094,108.81527709960938,106.64595794677734,0.00196667712756593,0.022347998136253988
987,987,987,987,2023-01-05,110.54682159423828,109.06819152832033,106.22766876220705,0.013556932091736584,0.04065939582746325
988,988,988,988,2023-01-06,111.7141571044922,108.05650329589844,106.4611358642578,0.03384945558137997,0.04934214911000212
989,989,989,989,2023-01-09,107.37556457519533,107.80358123779295,106.72379302978516,-0.003970338069321788,0.006107087528535171
990,990,990,990,2023-01-10,107.79383850097656,107.93003845214844,108.085693359375,-0.001261928126081946,-0.0027002172935880475
991,991,991,991,2023-01-11,108.0467758178711,108.1148681640625,108.21214294433594,-0.0006298148196238751,-0.0015281753227076589
992,992,992,992,2023-01-12,108.72771453857422,109.02928161621094,108.81527709960938,-0.0027659274019455893,-0.0008046899605373969
993,993,993,993,2023-01-13,109.19466400146484,110.54682159423828,109.06819152832033,-0.01223153749039052,0.0011595724782111905
994,994,994,994,2023-01-17,107.4436492919922,111.7141571044922,108.05650329589844,-0.03822709603855823,-0.0056716068465404446
995,995,995,995,2023-01-18,105.8288345336914,107.37556457519533,107.80358123779295,-0.014404860618178583,-0.01831800652100468
996,996,996,996,2023-01-19,106.90862274169922,107.79383850097656,107.93003845214844,-0.00821211835098834,-0.00946368337394854
997,997,997,997,2023-01-20,106.9475326538086,108.0467758178711,108.1148681640625,-0.010173771088879513,-0.010797178316700129
998,998,998,998,2023-01-23,106.88916778564452,108.72771453857422,109.02928161621094,-0.016909642226291988,-0.019628798785446766
999,999,999,999,2023-01-24,105.56617736816406,109.19466400146484,110.54682159423828,-0.033229523314913134,-0.045054612645089476
1000,1000,1000,1000,2023-01-25,105.63426971435548,107.4436492919922,111.7141571044922,-0.016840265474597715,-0.05442360706754357
1001,1001,1001,1001,2023-01-26,103.96109771728516,105.8288345336914,107.37556457519533,-0.017648657141845825,-0.031799291313798106
1002,1002,1002,1002,2023-01-27,102.51165008544922,106.90862274169922,107.79383850097656,-0.041128325699915536,-0.04900269337267815
1003,1003,1003,1003,2023-01-30,103.20232391357422,106.9475326538086,108.0467758178711,-0.035019122436023786,-0.044836616989505695
1004,1004,1004,1004,2023-01-31,104.48640441894533,106.88916778564452,108.72771453857422,-0.022479016503502924,-0.03900854660312181
1005,1005,1005,1005,2023-02-01,104.06809997558594,105.56617736816406,109.19466400146484,-0.014190884144204219,-0.046948851143588266
1006,1006,1006,1006,2023-02-02,100.64391326904295,105.63426971435548,107.4436492919922,-0.04724183220849543,-0.06328653268719564
1007,1007,1007,1007,2023-02-03,100.13806915283205,103.96109771728516,105.8288345336914,-0.036773645607798056,-0.05377329728645608
1008,1008,1008,1008,2023-02-06,101.19839477539062,102.51165008544922,106.90862274169922,-0.01281079086097947,-0.05341223018189112
1009,1009,1009,1009,2023-02-07,102.80347442626952,103.20232391357422,106.9475326538086,-0.003864733585250635,-0.038748516442669856
1010,1010,1010,1010,2023-02-08,103.73735809326172,104.48640441894533,106.88916778564452,-0.007168840097896867,-0.029486708126528205
1011,1011,1011,1011,2023-02-09,103.81517791748048,104.06809997558594,105.56617736816406,-0.0024303514541419435,-0.01658674676243066
1012,1012,1012,1012,2023-02-10,105.61482238769533,100.64391326904295,105.63426971435548,0.04939105562562984,-0.00018410054533191111
1013,1013,1013,1013,2023-02-13,106.56815338134766,100.13806915283205,103.96109771728516,0.06421218506522153,0.025077223320132624
1014,1014,1014,1014,2023-02-14,105.78019714355467,101.19839477539062,102.51165008544922,0.04527544511287296,0.03188463999341473
1015,1015,1015,1015,2023-02-15,104.7490463256836,102.80347442626952,103.20232391357422,0.018925157055945885,0.01498728278061523
1016,1016,1016,1016,2023-02-16,103.61089324951172,103.73735809326172,104.48640441894533,-0.0012190867983770115,-0.008379187457950854
1017,1017,1017,1017,2023-02-17,106.53895568847656,103.81517791748048,104.06809997558594,0.026236797216310004,0.023742681123901432
1018,1018,1018,1018,2023-02-21,106.1012191772461,105.61482238769533,100.64391326904295,0.004605383776202121,0.05422390416809986
1019,1019,1019,1019,2023-02-22,106.1887664794922,106.56815338134766,100.13806915283205,-0.0035600401228483847,0.06042354698716523
1020,1020,1020,1020,2023-02-23,107.57984161376952,105.78019714355467,101.19839477539062,0.017013056496506085,0.06305877531498871
1021,1021,1021,1021,2023-02-24,106.89888763427734,104.7490463256836,102.80347442626952,0.02052373156610421,0.03983730346531278
1022,1022,1022,1022,2023-02-27,106.38331604003906,103.61089324951172,103.73735809326172,0.026758024215184584,0.025506317062736317
1023,1023,1023,1023,2023-02-28,103.34823608398438,106.53895568847656,103.81517791748048,-0.029948853767836403,-0.004497818554694
1024,1024,1024,1024,2023-03-01,103.74708557128906,106.1012191772461,105.61482238769533,-0.022187620690996557,-0.017684419423157238
1025,1025,1025,1025,2023-03-02,104.09728240966795,106.1887664794922,106.56815338134766,-0.019695907007528546,-0.023185828911174267
1026,1026,1026,1026,2023-03-03,103.97080993652344,107.57984161376952,105.78019714355467,-0.03354747156259197,-0.017105160095095218
1027,1027,1027,1027,2023-03-06,108.07595825195312,106.89888763427734,104.7490463256836,0.011011065163772038,0.03176078487555456
1028,1028,1028,1028,2023-03-07,108.24132537841795,106.38331604003906,103.61089324951172,0.017465232402415376,0.0446905917291478
1029,1029,1029,1029,2023-03-08,105.33271026611328,103.34823608398438,106.53895568847656,0.019201819569675704,-0.011322106684529376
1030,1030,1030,1030,2023-03-09,104.67121887207033,103.74708557128906,106.1012191772461,0.008907559144360366,-0.013477699090214013
1031,1031,1031,1031,2023-03-10,104.75878143310548,104.09728240966795,106.1887664794922,0.006354623368881374,-0.013466443709588494
1032,1032,1032,1032,2023-03-13,102.85212707519533,103.97080993652344,107.57984161376952,-0.010759585906958802,-0.04394610056731185
1033,1033,1033,1033,2023-03-14,104.78182983398438,108.07595825195312,106.89888763427734,-0.030479752122940074,-0.019804301495969234
1034,1034,1034,1034,2023-03-15,105.4283218383789,108.24132537841795,106.38331604003906,-0.025988258460478253,-0.00897691703180914
1035,1035,1035,1035,2023-03-16,105.14425659179688,105.33271026611328,103.34823608398438,-0.0017891277442714237,0.017378337317271564
1036,1036,1036,1036,2023-03-17,101.97053527832033,104.67121887207033,103.74708557128906,-0.025801587321255814,-0.017123857341977966
1037,1037,1037,1037,2023-03-20,103.68473815917967,104.75878143310548,104.09728240966795,-0.010252536916073751,-0.0039630645578694335
1038,1038,1038,1038,2023-03-21,103.3810806274414,102.85212707519533,103.97080993652344,0.005142854769151883,-0.0056720661255026394
1039,1039,1039,1039,2023-03-22,102.26439666748048,104.78182983398438,108.07595825195312,-0.024025474364138266,-0.05377293598382338
1040,1040,1040,1040,2023-03-23,102.09786987304688,105.4283218383789,108.24132537841795,-0.03158972757280154,-0.056757024028421754
1041,1041,1041,1041,2023-03-24,102.65621185302734,105.14425659179688,105.33271026611328,-0.02366315402684238,-0.025409945365727493
1042,1042,1042,1042,2023-03-27,104.74263763427734,101.97053527832033,104.67121887207033,0.027185327098566248,0.0006823151863197818
1043,1043,1043,1043,2023-03-28,103.37128448486328,103.68473815917967,104.75878143310548,-0.0030231418806803134,-0.013244683923019807
1044,1044,1044,1044,2023-03-29,102.77375793457033,103.3810806274414,102.85212707519533,-0.005874601901867504,-0.0007619593571235317
1045,1045,1045,1045,2023-03-30,103.75330352783205,102.26439666748048,104.78182983398438,0.014559386344328962,-0.009815884183182466
1046,1046,1046,1046,2023-03-31,104.21369171142578,102.09786987304688,105.4283218383789,0.020723467012679242,-0.011520909237416777
1047,1047,1047,1047,2023-04-03,106.64295959472656,102.65621185302734,105.14425659179688,0.0388359132850824,0.014253779060402039
1048,1048,1048,1048,2023-04-04,106.60377502441406,104.74263763427734,101.97053527832033,0.017768670258573538,0.04543704447022545
1049,1049,1049,1049,2023-04-05,109.62077331542967,103.37128448486328,103.68473815917967,0.060456720274976394,0.05725080915126424
1050,1050,1050,1050,2023-04-06,110.0321807861328,102.77375793457033,103.3810806274414,0.0706252549039168,0.064335757745271
1051,1051,1051,1051,2023-04-10,110.30644989013672,103.75330352783205,102.26439666748048,0.06316084538500277,0.07863981487912652
1052,1052,1052,1052,2023-04-11,110.18890380859376,104.21369171142578,102.09786987304688,0.05733615227559263,0.07924782314858914
1053,1053,1053,1053,2023-04-12,111.42313385009766,106.64295959472656,102.65621185302734,0.044824095969739686,0.08540079395898514
1054,1054,1054,1054,2023-04-13,113.2156982421875,106.60377502441406,104.74263763427734,0.06202334970088241,0.08089409240862322
1055,1055,1055,1055,2023-04-14,112.9512176513672,109.62077331542967,103.37128448486328,0.030381507402381658,0.09267499397191603
1056,1056,1056,1056,2023-04-17,112.65736389160156,110.0321807861328,102.77375793457033,0.0238583211448955,0.09616857606125007
1057,1057,1057,1057,2023-04-18,112.48104858398438,110.30644989013672,103.75330352783205,0.019714157204891558,0.08412016542500833
1058,1058,1058,1058,2023-04-19,111.79535675048828,110.18890380859376,104.21369171142578,0.014579080890804175,0.07275114156839013
1059,1059,1059,1059,2023-04-20,111.83454132080078,111.42313385009766,106.64295959472656,0.0036922985064897773,0.0486818984188333
1060,1060,1060,1060,2023-04-21,113.00999450683594,113.2156982421875,106.60377502441406,-0.0018169188420454896,0.060093739466118734
1061,1061,1061,1061,2023-04-24,113.5683364868164,112.9512176513672,109.62077331542967,0.005463587274942006,0.03601108669456088
1062,1062,1062,1062,2023-04-25,114.1462631225586,112.65736389160156,110.0321807861328,0.013216173177899249,0.03738981002677977
1063,1063,1063,1063,2023-04-26,111.10968017578124,112.48104858398438,110.30644989013672,-0.012191995233572173,0.007281807060643519
1064,1064,1064,1064,2023-04-27,112.80429077148438,111.79535675048828,110.18890380859376,0.009024829387573652,0.02373548399604486
1065,1065,1065,1065,2023-04-28,113.10794830322266,111.83454132080078,111.42313385009766,0.011386526625696725,0.015120867587440578
1066,1066,1066,1066,2023-05-01,113.96015167236328,113.00999450683594,113.2156982421875,0.008407726853485231,0.00657553185410098
1067,1067,1067,1067,2023-05-02,115.47844696044922,113.5683364868164,112.9512176513672,0.016819040700261967,0.022374520271950527
1068,1068,1068,1068,2023-05-03,115.80169677734376,114.1462631225586,112.65736389160156,0.014502740689879001,0.027910584600290056
1069,1069,1069,1069,2023-05-04,114.96908569335938,111.10968017578124,112.48104858398438,0.03473509699130051,0.022119611620772694
1070,1070,1070,1070,2023-05-05,115.27274322509766,112.80429077148438,111.79535675048828,0.021882611350430015,0.0311049275719959
1071,1071,1071,1071,2023-05-08,115.95841979980467,113.10794830322266,111.83454132080078,0.025201336770254157,0.03687481908808854
1072,1072,1072,1072,2023-05-09,115.0278549194336,113.96015167236328,113.00999450683594,0.009369092892575148,0.017855592519965935
1073,1073,1073,1073,2023-05-10,115.48824310302734,115.47844696044922,113.5683364868164,8.483091724875713e-05,0.016905298392160706
1074,1074,1074,1074,2023-05-11,115.14540100097656,115.80169677734376,114.1462631225586,-0.005667410708403375,0.008753136993588706
1075,1075,1075,1075,2023-05-12,114.74378967285156,114.96908569335938,111.10968017578124,-0.001959622616367618,0.03270740669328709
1076,1076,1076,1076,2023-05-15,113.98953247070312,115.27274322509766,112.80429077148438,-0.011131952953429392,0.010507062196949413
1077,1077,1077,1077,2023-05-16,113.70547485351562,115.95841979980467,113.10794830322266,-0.019428903482633042,0.005282798947878531
1078,1078,1078,1078,2023-05-17,112.4124755859375,115.0278549194336,113.96015167236328,-0.022736921724984982,-0.013580853164142592
1079,1079,1079,1079,2023-05-18,111.66802215576172,115.48824310302734,115.47844696044922,-0.03307887317895719,-0.032996848372861765
1080,1080,1080,1080,2023-05-19,113.1275405883789,115.14540100097656,115.80169677734376,-0.01752445512418288,-0.023092547547956532
1081,1081,1081,1081,2023-05-22,112.1479949951172,114.74378967285156,114.96908569335938,-0.02262252872364845,-0.024537819721089815
1082,1082,1082,1082,2023-05-23,110.95294952392578,113.98953247070312,115.27274322509766,-0.026639138532810303,-0.0374745458493726
1083,1083,1083,1083,2023-05-24,111.27620697021484,113.70547485351562,115.95841979980467,-0.02136456390011432,-0.04037837733278349
1084,1084,1084,1084,2023-05-25,110.00279235839844,112.4124755859375,115.0278549194336,-0.021436083628430525,-0.0436856147978657
1085,1085,1085,1085,2023-05-26,108.7979507446289,111.66802215576172,115.48824310302734,-0.025701820053098623,-0.057930505986050984
1086,1086,1086,1086,2023-05-30,106.93682098388672,113.1275405883789,115.14540100097656,-0.05472336419844459,-0.07128882218248755
1087,1087,1087,1087,2023-05-31,108.15145874023438,112.1479949951172,114.74378967285156,-0.03563627022540017,-0.05745261640227084
1088,1088,1088,1088,2023-06-01,108.66082000732422,110.95294952392578,113.98953247070312,-0.020658572182502333,-0.046747384149052995
1089,1089,1089,1089,2023-06-02,110.21829223632812,111.27620697021484,113.70547485351562,-0.009507106349966543,-0.030668555068961822
1090,1090,1090,1090,2023-06-05,110.79622650146484,110.00279235839844,112.4124755859375,0.007212854565376237,-0.014377844416717411
1091,1091,1091,1091,2023-06-06,107.75963592529295,108.7979507446289,111.66802215576172,-0.009543514489285698,-0.0350000488503065
1092,1092,1092,1092,2023-06-07,106.38827514648438,106.93682098388672,113.1275405883789,-0.005129625440099761,-0.05957227927738429
1093,1093,1093,1093,2023-06-08,108.06329345703124,108.15145874023438,112.1479949951172,-0.0008152019790588216,-0.03642242144644503
1094,1094,1094,1094,2023-06-09,108.44532012939452,108.66082000732422,110.95294952392578,-0.0019832344161876403,-0.022600835807348396
1095,1095,1095,1095,2023-06-12,107.61270904541016,110.21829223632812,111.27620697021484,-0.023640206521537532,-0.032922562913968556
1096,1096,1096,1096,2023-06-13,107.74004364013672,110.79622650146484,110.00279235839844,-0.027583817227635588,-0.02056992072428021
1097,1097,1097,1097,2023-06-14,107.14839935302734,107.75963592529295,108.7979507446289,-0.005672221950428269,-0.015161603507343635
1098,1098,1098,1098,2023-06-15,107.87810516357422,106.38827514648438,106.93682098388672,0.01400370496691039,0.008802245765556549
1099,1099,1099,1099,2023-06-16,107.79920959472656,108.06329345703124,108.15145874023438,-0.0024437887635700983,-0.003256998561192437
1100,1100,1100,1100,2023-06-20,108.6965560913086,108.44532012939452,108.66082000732422,0.0023167063513143127,0.00032887736335851514
1101,1101,1101,1101,2023-06-21,109.6136245727539,107.61270904541016,110.21829223632812,0.018593673043761028,-0.0054860917485248795
1102,1102,1102,1102,2023-06-22,112.13800048828124,107.74004364013672,110.79622650146484,0.040820076728706134,0.012110285965367673
1103,1103,1103,1103,2023-06-23,113.0057601928711,107.14839935302734,107.75963592529295,0.054665873454116776,0.04868357453634253
1104,1104,1104,1104,2023-06-26,111.50690460205078,107.87810516357422,106.38827514648438,0.033637960483030804,0.04811272152423407
1105,1105,1105,1105,2023-06-27,111.74356842041016,107.79920959472656,108.06329345703124,0.03658986777836781,0.03405666110706029
1106,1106,1106,1106,2023-06-28,110.87581634521484,108.6965560913086,108.44532012939452,0.02004902760742122,0.022412181668331144
1107,1107,1107,1107,2023-06-29,111.96051025390624,109.6136245727539,107.61270904541016,0.021410528940174034,0.04040230235874276
1108,1108,1108,1108,2023-06-30,113.78477478027344,112.13800048828124,107.74004364013672,0.014685247505945132,0.05610477716462392
1109,1109,1109,1109,2023-07-03,112.7395248413086,113.0057601928711,107.14839935302734,-0.0023559449634080742,0.05218113870147412
1110,1110,1110,1110,2023-07-05,112.11827850341795,111.50690460205078,107.87810516357422,0.005482834480510901,0.03930522633313238
1111,1111,1111,1111,2023-07-06,110.1954116821289,111.74356842041016,107.79920959472656,-0.013854548947789591,0.022228382716449557
1112,1112,1112,1112,2023-07-07,107.4836654663086,110.87581634521484,108.6965560913086,-0.030594145691290264,-0.011158500955459227
1113,1113,1113,1113,2023-07-10,108.43030548095705,111.96051025390624,109.6136245727539,-0.03153080282452558,-0.010795365050732864
1114,1114,1114,1114,2023-07-11,107.18783569335938,113.78477478027344,112.13800048828124,-0.05797734450547731,-0.04414350865333261
1115,1115,1115,1115,2023-07-12,105.9749526977539,112.7395248413086,113.0057601928711,-0.06000177979352361,-0.06221636386603169
1116,1116,1116,1116,2023-07-13,104.84095001220705,112.11827850341795,111.50690460205078,-0.06490760104730875,-0.05978064419986728
1117,1117,1117,1117,2023-07-14,105.84675598144533,110.1954116821289,111.74356842041016,-0.039463128584952045,-0.05277093368612851
1118,1118,1118,1118,2023-07-17,104.10137939453124,107.4836654663086,110.87581634521484,-0.03146790777094921,-0.061099319707294986
1119,1119,1119,1119,2023-07-18,104.4760971069336,108.43030548095705,111.96051025390624,-0.036467741711913804,-0.06684868736306526
1120,1120,1120,1120,2023-07-19,104.4760971069336,107.18783569335938,113.78477478027344,-0.025298939650050034,-0.08180951881581322
1121,1121,1121,1121,2023-07-20,106.95117950439452,105.9749526977539,112.7395248413086,0.00921186357520587,-0.05134264442804526
1122,1122,1122,1122,2023-07-21,108.85432434082033,104.84095001220705,112.11827850341795,0.03828059864152311,-0.02911170423026188
1123,1123,1123,1123,2023-07-24,107.2765884399414,105.84675598144533,110.1954116821289,0.01350851469408032,-0.026487702143236036
1124,1124,1124,1124,2023-07-25,106.03411102294922,104.10137939453124,107.4836654663086,0.018565859930569806,-0.01348627660836288
1125,1125,1125,1125,2023-07-26,105.6495361328125,104.4760971069336,108.43030548095705,0.011231650668170223,-0.025645683979308886
1126,1126,1126,1126,2023-07-27,103.80555725097656,104.4760971069336,107.18783569335938,-0.006418117392638756,-0.03155468547810558
1127,1127,1127,1127,2023-07-28,104.86066436767578,106.95117950439452,105.9749526977539,-0.01954644302574371,-0.01051463861707147
1128,1128,1128,1128,2023-07-31,105.1663589477539,108.85432434082033,104.84095001220705,-0.03387982439282322,0.0031038342890727932
1129,1129,1129,1129,2023-08-01,103.81541442871094,107.2765884399414,105.84675598144533,-0.03226402015168672,-0.019191344447915593
1130,1130,1130,1130,2023-08-02,104.22956848144533,106.03411102294922,104.10137939453124,-0.017018509648403013,0.0012313870158076057
1131,1131,1131,1131,2023-08-03,104.2591552734375,105.6495361328125,104.4760971069336,-0.013160312011471054,-0.0020764733704978777
1132,1132,1132,1132,2023-08-04,103.53931427001952,103.80555725097656,104.4760971069336,-0.002564823965188423,-0.008966480016527223
1133,1133,1133,1133,2023-08-07,104.61414337158205,104.86066436767578,106.95117950439452,-0.002350938720255935,-0.021851429256247168
1134,1134,1134,1134,2023-08-08,104.92969512939452,105.1663589477539,108.85432434082033,-0.002250375697393503,-0.03605395775677123
1135,1135,1135,1135,2023-08-09,104.6240005493164,103.81541442871094,107.2765884399414,0.007788690389139763,-0.024726624226217297
1136,1136,1136,1136,2023-08-10,104.10137939453124,104.22956848144533,106.03411102294922,-0.0012298725666979315,-0.018227451616958268
1137,1137,1137,1137,2023-08-11,105.94537353515624,104.2591552734375,105.6495361328125,0.016173335159836544,0.002800177011395899
1138,1138,1138,1138,2023-08-14,107.3949203491211,103.53931427001952,103.80555725097656,0.03723808783441007,0.034577754729126164
1139,1139,1139,1139,2023-08-15,107.14839935302734,104.61414337158205,104.86066436767578,0.024224793128055255,0.021816903403644394
1140,1140,1140,1140,2023-08-16,107.21742248535156,104.92969512939452,105.1663589477539,0.021802477869929282,0.019503038406194273
1141,1141,1141,1141,2023-08-17,107.40477752685548,104.6240005493164,103.81541442871094,0.026578767423716565,0.03457447160324478
1142,1142,1142,1142,2023-08-18,107.68087768554688,104.10137939453124,104.22956848144533,0.034384734494725455,0.03311257308635929
1143,1143,1143,1143,2023-08-21,108.11476135253906,105.94537353515624,104.2591552734375,0.020476475234314506,0.03698098329100774
1144,1144,1144,1144,2023-08-22,105.73829650878906,107.3949203491211,103.53931427001952,-0.01542553255728163,0.02123813794086793
1145,1145,1145,1145,2023-08-23,109.75167083740234,107.14839935302734,104.61414337158205,0.024295943757385086,0.049109301096813995
1146,1146,1146,1146,2023-08-24,107.92740631103516,107.21742248535156,104.92969512939452,0.006621907235091262,0.028568759090970453
1147,1147,1147,1147,2023-08-25,108.67683410644533,107.40477752685548,104.6240005493164,0.011843575387247451,0.03873713044664684
1148,1148,1148,1148,2023-08-28,107.41464233398438,107.68087768554688,104.10137939453124,-0.0024724478225369717,0.031827272210258384
1149,1149,1149,1149,2023-08-29,108.45989227294922,108.11476135253906,105.94537353515624,0.003192264553817603,0.023734106114209785
1150,1150,1150,1150,2023-08-30,108.67683410644533,105.73829650878906,107.3949203491211,0.02779066520531659,0.011936446837121917
1151,1151,1151,1151,2023-08-31,107.46395111083984,109.75167083740234,107.14839935302734,-0.020844509328261318,0.0029449974028341597
1152,1152,1152,1152,2023-09-01,108.31197357177734,107.92740631103516,107.21742248535156,0.0035632030258738734,0.010208705460862166
1153,1153,1153,1153,2023-09-05,106.01439666748048,108.67683410644533,107.40477752685548,-0.02449866579989879,-0.012945242207939467
1154,1154,1154,1154,2023-09-06,105.00858306884766,107.41464233398438,107.68087768554688,-0.022399732595632105,-0.02481679824808769
1155,1155,1155,1155,2023-09-07,106.43841552734376,108.45989227294922,108.11476135253906,-0.018638011740950478,-0.015505244651367156
1156,1156,1156,1156,2023-09-08,107.53297424316406,108.67683410644533,105.73829650878906,-0.01052533295330349,0.016972826247733552
1157,1157,1157,1157,2023-09-11,107.0892333984375,107.46395111083984,109.75167083740234,-0.0034869154588952345,-0.0242587417453467
1158,1158,1158,1158,2023-09-12,107.50337982177734,108.31197357177734,107.92740631103516,-0.007465414241244139,-0.003928812001984139
1159,1159,1159,1159,2023-09-13,106.31021881103516,106.01439666748048,108.67683410644533,0.002790395954263891,-0.021776630823567733
1160,1160,1160,1160,2023-09-14,107.46187591552734,105.00858306884766,107.41464233398438,0.0233627840218662,0.00043973131145480515
1161,1161,1161,1161,2023-09-15,106.7470474243164,106.43841552734376,108.45989227294922,0.00289962881769279,-0.015792426239206292
1162,1162,1162,1162,2023-09-18,107.0448989868164,107.53297424316406,108.67683410644533,-0.004538842711110824,-0.015016402833657239
1163,1163,1163,1163,2023-09-19,106.58820343017578,107.0892333984375,107.46395111083984,-0.004678621298908503,-0.00814922280087027
1164,1164,1164,1164,2023-09-20,106.53855895996094,107.50337982177734,108.31197357177734,-0.008974795614946407,-0.01637320928919439
1165,1165,1165,1165,2023-09-21,105.96273803710938,106.31021881103516,106.01439666748048,-0.003268554780640809,-0.0004872793884130866
1166,1166,1166,1166,2023-09-22,105.57553100585938,107.46187591552734,105.00858306884766,-0.01755361977070613,0.005399062823655099
1167,1167,1167,1167,2023-09-25,105.0791244506836,106.7470474243164,106.43841552734376,-0.015625003350236644,-0.012770681242534776
1168,1168,1168,1168,2023-09-26,104.63236236572266,107.0448989868164,107.53297424316406,-0.02253761406595256,-0.02697416209173442
1169,1169,1169,1169,2023-09-27,103.19279479980467,106.58820343017578,107.0892333984375,-0.031855388505496185,-0.03638497050525791
1170,1170,1170,1170,2023-09-28,103.55020904541016,106.53855895996094,107.50337982177734,-0.028049468133634625,-0.036772525504973785
1171,1171,1171,1171,2023-09-29,102.20990753173828,105.96273803710938,106.31021881103516,-0.03541651126509027,-0.03856930523852198
1172,1172,1172,1172,2023-10-02,101.81278228759766,105.57553100585938,107.46187591552734,-0.035640348501329244,-0.0525683511459476
1173,1173,1173,1173,2023-10-03,101.03838348388672,105.0791244506836,106.7470474243164,-0.03845426946522856,-0.05347842472624009
1174,1174,1174,1174,2023-10-04,101.43551635742188,104.63236236572266,107.0448989868164,-0.03055312845873448,-0.052402147906976726
1175,1175,1175,1175,2023-10-05,102.85523223876952,103.19279479980467,106.58820343017578,-0.0032711834357237457,-0.03502236712200213
1176,1176,1176,1176,2023-10-06,103.13321685791016,103.55020904541016,106.53855895996094,-0.00402695650104512,-0.03196347064662819
1177,1177,1177,1177,2023-10-09,103.74876403808594,102.20990753173828,105.96273803710938,0.015055844814944264,-0.02089389194763991
1178,1178,1178,1178,2023-10-10,102.86516571044922,101.81278228759766,105.57553100585938,0.010336456771005587,-0.025672286651911125
1179,1179,1179,1179,2023-10-11,102.71623992919922,101.03838348388672,105.0791244506836,0.016606129150711135,-0.022486716879653312
1180,1180,1180,1180,2023-10-12,102.84530639648438,101.43551635742188,104.63236236572266,0.013898386775051286,-0.017079380880190453
1181,1181,1181,1181,2023-10-13,103.26229095458984,102.85523223876952,103.19279479980467,0.003957588806716039,0.0006734593720423288
1182,1182,1182,1182,2023-10-16,103.39134979248048,103.13321685791016,103.55020904541016,0.0025029078160720974,-0.0015341277858744728
1183,1183,1183,1183,2023-10-17,103.42113494873048,103.74876403808594,102.20990753173828,-0.0031579083605774994,0.01185039147615008
1184,1184,1184,1184,2023-10-18,101.25680541992188,102.86516571044922,101.81278228759766,-0.015635616580394696,-0.00546077668426026
1185,1185,1185,1185,2023-10-19,99.70802307128906,102.71623992919922,101.03838348388672,-0.029286672292362703,-0.013166881404133135
1186,1186,1186,1186,2023-10-20,101.93191528320312,102.84530639648438,101.43551635742188,-0.00888121339986081,0.004893738836327488
1187,1187,1187,1187,2023-10-23,102.6070327758789,103.26229095458984,102.85523223876952,-0.006345570804729639,-0.0024130951580025872
1188,1188,1188,1188,2023-10-24,102.2893295288086,103.39134979248048,103.13321685791016,-0.010658727890522579,-0.008182497887797013
1189,1189,1189,1189,2023-10-25,102.88501739501952,103.42113494873048,103.74876403808594,-0.005183829726648659,-0.008325368027992552
1190,1190,1190,1190,2023-10-26,104.79122161865234,101.25680541992188,102.86516571044922,0.03490546817147644,0.018724083074193487
