,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BK,BK_6m,BK_12m,BK_6m_ret,BK_12m_ret
968,968,968,968,2022-12-07,42.709468841552734,42.9296760559082,42.66160202026367,-0.005129486979326137,0.0011220118097376997
969,969,969,969,2022-12-08,42.69032287597656,43.94451522827149,42.74776458740234,-0.028540361539545422,-0.0013437360287771316
970,970,970,970,2022-12-09,42.80521011352539,43.81047821044922,43.31262969970703,-0.02294583711446596,-0.011715280039555576
971,971,971,971,2022-12-12,42.93924331665039,43.293487548828125,43.55198287963867,-0.008182390752840218,-0.014069154203188994
972,972,972,972,2022-12-13,43.77218246459961,42.16375350952149,43.724308013916016,0.03814719566451541,0.0010949161429463228
973,973,973,973,2022-12-14,43.02540588378906,41.01487731933594,42.89137649536133,0.04901949477501644,0.0031248563086387904
974,974,974,974,2022-12-15,42.3552360534668,42.709468841552734,42.9296760559082,-0.008294010618584369,-0.01338095357843605
975,975,975,975,2022-12-16,42.21162414550781,42.69032287597656,43.94451522827149,-0.01121328437499669,-0.03943361472443396
976,976,976,976,2022-12-19,42.288211822509766,42.80521011352539,43.81047821044922,-0.012077929056871217,-0.03474662797851813
977,977,977,977,2022-12-20,42.403099060058594,42.93924331665039,43.293487548828125,-0.012486113288910694,-0.020566337783836763
978,978,978,978,2022-12-21,42.87222671508789,43.77218246459961,42.16375350952149,-0.020559992644633374,0.016802896957606173
979,979,979,979,2022-12-22,42.58501052856445,43.02540588378906,41.01487731933594,-0.010235704839464121,0.03828204085565545
980,980,980,980,2022-12-23,42.74776458740234,42.3552360534668,42.709468841552734,0.009267532671522138,0.0008966570385522399
981,981,981,981,2022-12-27,42.910526275634766,42.21162414550781,42.69032287597656,0.01655710113682818,0.005158157278358777
982,982,982,982,2022-12-28,42.728614807128906,42.288211822509766,42.80521011352539,0.010414320342216898,-0.0017893921369230847
983,983,983,983,2022-12-29,43.7147331237793,42.403099060058594,42.93924331665039,0.030932504764874302,0.018060164717159655
984,984,984,984,2022-12-30,43.58070373535156,42.87222671508789,43.77218246459961,0.016525314277980874,-0.004374438706658101
985,985,985,985,2023-01-03,44.32746887207031,42.58501052856445,43.02540588378906,0.040917175360026814,0.03026265439071274
986,986,986,986,2023-01-04,45.418907165527344,42.74776458740234,42.3552360534668,0.06248613474661524,0.0723327597134189
987,987,987,987,2023-01-05,45.19869995117188,42.910526275634766,42.21162414550781,0.05332429765226099,0.07076429457836797
988,988,988,988,2023-01-06,45.90717697143555,42.728614807128906,42.288211822509766,0.07438954383740803,0.08557858071925906
989,989,989,989,2023-01-09,46.08908081054688,43.7147331237793,42.403099060058594,0.05431458725927851,0.08692717825335272
990,990,990,990,2023-01-10,45.96461486816406,43.58070373535156,42.87222671508789,0.05470107016373693,0.07213033681751546
991,991,991,991,2023-01-11,46.12738037109375,44.32746887207031,42.58501052856445,0.04060487875402963,0.08318349105850764
992,992,992,992,2023-01-12,46.10823059082031,45.418907165527344,42.74776458740234,0.015177014778906095,0.0786115025160472
993,993,993,993,2023-01-13,46.941162109375,45.19869995117188,42.910526275634766,0.03855115656170427,0.09393116756130038
994,994,994,994,2023-01-17,47.563472747802734,45.90717697143555,42.728614807128906,0.03607923391581602,0.11315269550622475
995,995,995,995,2023-01-18,47.13264083862305,46.08908081054688,43.7147331237793,0.022642239977963774,0.07818663115627089
996,996,996,996,2023-01-19,46.835845947265625,45.96461486816406,43.58070373535156,0.018954386577597404,0.07469228197142619
997,997,997,997,2023-01-20,47.50149154663086,46.12738037109375,44.32746887207031,0.029789490850822498,0.07160396826899418
998,998,998,998,2023-01-23,47.597957611083984,46.10823059082031,45.418907165527344,0.03230935130614743,0.0479767255873238
999,999,999,999,2023-01-24,47.713714599609375,46.941162109375,45.19869995117188,0.016457890165443523,0.055643517427591105
1000,1000,1000,1000,2023-01-25,48.225006103515625,47.563472747802734,45.90717697143555,0.0139084326163601,0.050489472125944124
1001,1001,1001,1001,2023-01-26,48.8231201171875,47.13264083862305,46.08908081054688,0.03586642395770845,0.059320760114073945
1002,1002,1002,1002,2023-01-27,48.29253387451172,46.835845947265625,45.96461486816406,0.031101988184140783,0.050645893869112335
1003,1003,1003,1003,2023-01-30,48.01277542114258,47.50149154663086,46.12738037109375,0.010763533056847407,0.0408736640771894
1004,1004,1004,1004,2023-01-31,48.78453063964844,47.597957611083984,46.10823059082031,0.024929074441802035,0.058043867971826923
1005,1005,1005,1005,2023-02-01,49.00640869140625,47.713714599609375,46.941162109375,0.02709271543086822,0.043996494531156616
1006,1006,1006,1006,2023-02-02,48.39865112304688,48.225006103515625,47.563472747802734,0.003600725713927888,0.017559238781249986
1007,1007,1007,1007,2023-02-03,48.45653533935547,48.8231201171875,47.13264083862305,-0.007508425863650969,0.028088697708776644
1008,1008,1008,1008,2023-02-06,48.75558853149414,48.29253387451172,46.835845947265625,0.009588535117781793,0.04098874580785905
1009,1009,1009,1009,2023-02-07,49.614166259765625,48.01277542114258,47.50149154663086,0.033353431968397906,0.044475965792796446
1010,1010,1010,1010,2023-02-08,49.951805114746094,48.78453063964844,47.597957611083984,0.02392714370298732,0.04945269969134092
1011,1011,1011,1011,2023-02-09,49.74922561645508,49.00640869140625,47.713714599609375,0.015157546632856844,0.04266092116127895
1012,1012,1012,1012,2023-02-10,49.585227966308594,48.39865112304688,48.225006103515625,0.024516733746256847,0.028205737493806282
1013,1013,1013,1013,2023-02-13,50.08686065673828,48.45653533935547,48.8231201171875,0.03364510702148138,0.025884059366084955
1014,1014,1014,1014,2023-02-14,49.88428115844727,48.75558853149414,48.29253387451172,0.023150015433083038,0.03296052528682214
1015,1015,1015,1015,2023-02-15,49.942161560058594,49.614166259765625,48.01277542114258,0.006610920328191661,0.04018484917800458
1016,1016,1016,1016,2023-02-16,49.4791145324707,49.951805114746094,48.78453063964844,-0.009462932944856672,0.014237789801707423
1017,1017,1017,1017,2023-02-17,49.68169403076172,49.74922561645508,49.00640869140625,-0.0013574399371358847,0.013779531236572495
1018,1018,1018,1018,2023-02-21,48.64947128295898,49.585227966308594,48.39865112304688,-0.01887168259033578,0.0051823791385099405
1019,1019,1019,1019,2023-02-22,48.389007568359375,50.08686065673828,48.45653533935547,-0.033898173415476185,-0.0013935740663911789
1020,1020,1020,1020,2023-02-23,48.5144157409668,49.88428115844727,48.75558853149414,-0.02746086313500995,-0.004946567107308231
1021,1021,1021,1021,2023-02-24,48.678409576416016,49.942161560058594,49.614166259765625,-0.025304310910188366,-0.018860675365383606
1022,1022,1022,1022,2023-02-27,49.04499816894531,49.4791145324707,49.951805114746094,-0.008773729433668498,-0.018153637165218006
1023,1023,1023,1023,2023-02-28,49.083587646484375,49.68169403076172,49.74922561645508,-0.012038767919367088,-0.01337986595213525
1024,1024,1024,1024,2023-03-01,48.73629379272461,48.64947128295898,49.585227966308594,0.0017846547449744676,-0.017120707283241776
1025,1025,1025,1025,2023-03-02,48.417945861816406,48.389007568359375,50.08686065673828,0.000598034448550111,-0.033320411242371506
1026,1026,1026,1026,2023-03-03,49.517696380615234,48.5144157409668,49.88428115844727,0.020680051987130188,-0.007348703225123265
1027,1027,1027,1027,2023-03-06,49.33440399169922,48.678409576416016,49.942161560058594,0.013476085619712252,-0.012169228350849548
1028,1028,1028,1028,2023-03-07,47.7523078918457,49.04499816894531,49.4791145324707,-0.026357229592438358,-0.034899707825041704
1029,1029,1029,1029,2023-03-08,48.04170989990234,49.083587646484375,49.68169403076172,-0.02122660132519194,-0.03300982711748801
1030,1030,1030,1030,2023-03-09,46.305267333984375,48.73629379272461,48.64947128295898,-0.04988123366703645,-0.048185599702410986
1031,1031,1031,1031,2023-03-10,45.63963317871094,48.417945861816406,48.389007568359375,-0.05738187842653841,-0.0568181603180099
1032,1032,1032,1032,2023-03-13,42.562259674072266,49.517696380615234,48.5144157409668,-0.14046365673153216,-0.12268840046791252
1033,1033,1033,1033,2023-03-14,44.11541366577149,49.33440399169922,48.678409576416016,-0.105788048575713,-0.09373757175614938
1034,1034,1034,1034,2023-03-15,42.45613861083984,47.7523078918457,49.04499816894531,-0.11090917936366906,-0.13434315025171029
1035,1035,1035,1035,2023-03-16,42.83237075805664,48.04170989990234,49.083587646484375,-0.10843367466935827,-0.1273585976121181
1036,1036,1036,1036,2023-03-17,41.07663345336914,46.305267333984375,48.73629379272461,-0.11291661147106336,-0.15716542525642174
1037,1037,1037,1037,2023-03-20,41.74226760864258,45.63963317871094,48.417945861816406,-0.08539432284233006,-0.13787611461721327
1038,1038,1038,1038,2023-03-21,43.54624557495117,42.562259674072266,49.517696380615234,0.02311874201261732,-0.12059225776103988
1039,1039,1039,1039,2023-03-22,42.39826202392578,44.11541366577149,49.33440399169922,-0.03892407435766654,-0.14059442106446607
1040,1040,1040,1040,2023-03-23,41.71333312988281,42.45613861083984,47.7523078918457,-0.01749583229331586,-0.12646456325504885
1041,1041,1041,1041,2023-03-24,41.24062728881836,42.83237075805664,48.04170989990234,-0.0371621612595161,-0.14156620622484972
1042,1042,1042,1042,2023-03-27,42.09920501708984,41.07663345336914,46.305267333984375,0.024894239808662455,-0.0908333448667431
1043,1043,1043,1043,2023-03-28,42.359676361083984,41.74226760864258,45.63963317871094,0.014790972982827943,-0.07186641498154989
1044,1044,1044,1044,2023-03-29,43.46907043457031,43.54624557495117,42.562259674072266,-0.0017722570421835337,0.021305512617095568
1045,1045,1045,1045,2023-03-30,43.31472396850586,42.39826202392578,44.11541366577149,0.021615554525864944,-0.01814988528344852
1046,1046,1046,1046,2023-03-31,43.83565521240234,41.71333312988281,42.45613861083984,0.05087874603334264,0.03249274773213329
1047,1047,1047,1047,2023-04-03,43.5558967590332,41.24062728881836,42.83237075805664,0.056140500822173145,0.016892037217913547
1048,1048,1048,1048,2023-04-04,43.10248947143555,42.09920501708984,41.07663345336914,0.023831434677648478,0.04931893993616088
1049,1049,1049,1049,2023-04-05,43.29542922973633,42.359676361083984,41.74226760864258,0.02209065198411242,0.03720836720361054
1050,1050,1050,1050,2023-04-06,43.26648712158203,43.46907043457031,43.54624557495117,-0.004660401314383056,-0.006424398927517783
1051,1051,1051,1051,2023-04-10,43.6330680847168,43.31472396850586,42.39826202392578,0.007349558926946109,0.029123978244537607
1052,1052,1052,1052,2023-04-11,44.12506103515625,43.83565521240234,41.71333312988281,0.006602064491830317,0.057816715287748455
1053,1053,1053,1053,2023-04-12,44.21188735961914,43.5558967590332,41.24062728881836,0.0150608907036196,0.07204691747272185
1054,1054,1054,1054,2023-04-13,44.56882095336914,43.10248947143555,42.09920501708984,0.03401964712282668,0.05866181879863963
1055,1055,1055,1055,2023-04-14,44.723175048828125,43.29542922973633,42.359676361083984,0.03297682560243986,0.05579595716447683
1056,1056,1056,1056,2023-04-17,42.66837692260742,43.26648712158203,43.46907043457031,-0.013823867819309554,-0.018419844361937665
1057,1057,1057,1057,2023-04-18,43.30507278442383,43.6330680847168,43.31472396850586,-0.007517126681445885,-0.00022281532000634208
1058,1058,1058,1058,2023-04-19,43.64271545410156,44.12506103515625,43.83565521240234,-0.010931329492561703,-0.004401434343022759
1059,1059,1059,1059,2023-04-20,43.25683975219727,44.21188735961914,43.5558967590332,-0.0216016022942771,-0.00686605096183468
1060,1060,1060,1060,2023-04-21,42.49473190307617,44.56882095336914,43.10248947143555,-0.04653677180428484,-0.014100289236475327
1061,1061,1061,1061,2023-04-24,42.30179214477539,44.723175048828125,43.29542922973633,-0.054141569810486456,-0.022950161313529227
1062,1062,1062,1062,2023-04-25,40.98981094360352,42.66837692260742,43.26648712158203,-0.03933981323096747,-0.05261985267213587
1063,1063,1063,1063,2023-04-26,40.31452178955078,43.30507278442383,43.6330680847168,-0.06905775241991285,-0.07605576322808227
1064,1064,1064,1064,2023-04-27,40.88877487182617,43.64271545410156,44.12506103515625,-0.06310195306640975,-0.07334349431837828
1065,1065,1065,1065,2023-04-28,41.45329284667969,43.25683975219727,44.21188735961914,-0.04169391282047996,-0.062394859791916724
1066,1066,1066,1066,2023-05-01,41.01530456542969,42.49473190307617,44.56882095336914,-0.03481437042645252,-0.07973099381869175
1067,1067,1067,1067,2023-05-02,40.49945068359375,42.30179214477539,44.723175048828125,-0.04260674004101839,-0.09444151406117685
1068,1068,1068,1068,2023-05-03,39.70133972167969,40.98981094360352,42.66837692260742,-0.03143393912444725,-0.06953714706114533
1069,1069,1069,1069,2023-05-04,39.010292053222656,40.31452178955078,43.30507278442383,-0.032351363192063776,-0.0991750031822124
1070,1070,1070,1070,2023-05-05,40.07119369506836,40.88877487182617,43.64271545410156,-0.019995247578844855,-0.08183546147098297
1071,1071,1071,1071,2023-05-08,40.392391204833984,41.45329284667969,43.25683975219727,-0.02559269889052196,-0.0662195519546197
1072,1072,1072,1072,2023-05-09,40.43132019042969,41.01530456542969,42.49473190307617,-0.01423820647408336,-0.04855688270613878
1073,1073,1073,1073,2023-05-10,39.92519760131836,40.49945068359375,42.30179214477539,-0.014179280770048042,-0.056181887881328496
1074,1074,1074,1074,2023-05-11,39.594276428222656,39.70133972167969,40.98981094360352,-0.0026967173956239376,-0.03404588806962139
1075,1075,1075,1075,2023-05-12,39.07842254638672,39.010292053222656,40.31452178955078,0.0017464748295425991,-0.03066138920403738
1076,1076,1076,1076,2023-05-15,39.61374282836914,40.07119369506836,40.88877487182617,-0.011415953070435192,-0.031182935841288173
1077,1077,1077,1077,2023-05-16,38.61122512817383,40.392391204833984,41.45329284667969,-0.044096574219329554,-0.06856072276375269
1078,1078,1078,1078,2023-05-17,39.574806213378906,40.43132019042969,41.01530456542969,-0.021184417748830398,-0.03512099610897257
1079,1079,1079,1079,2023-05-18,39.98360061645508,39.92519760131836,40.49945068359375,0.0014628109225636177,-0.012737211454268982
1080,1080,1080,1080,2023-05-19,39.79866790771485,39.594276428222656,39.70133972167969,0.005162147106355652,0.002451508858831275
1081,1081,1081,1081,2023-05-22,40.14906311035156,39.07842254638672,39.010292053222656,0.027397230855313426,0.02919155425894404
1082,1082,1082,1082,2023-05-23,40.04199600219727,39.61374282836914,40.07119369506836,0.010810722321381805,-0.0007286454477316573
1083,1083,1083,1083,2023-05-24,39.34120941162109,38.61122512817383,40.392391204833984,0.018906011944039625,-0.02602425263417174
1084,1084,1084,1084,2023-05-25,39.302284240722656,39.574806213378906,40.43132019042969,-0.006886249074395168,-0.027924785646111006
1085,1085,1085,1085,2023-05-26,39.69160461425781,39.98360061645508,39.92519760131836,-0.007302894128976889,-0.005850765959711457
1086,1086,1086,1086,2023-05-30,39.60400772094727,39.79866790771485,39.594276428222656,-0.00489112317072915,0.00024577523830382475
1087,1087,1087,1087,2023-05-31,39.12708282470703,40.14906311035156,39.07842254638672,-0.02545464841447409,0.0012451955618870691
1088,1088,1088,1088,2023-06-01,40.14906311035156,40.04199600219727,39.61374282836914,0.0026738704071698205,0.013513499199047097
1089,1089,1089,1089,2023-06-02,41.59929275512695,39.34120941162109,38.61122512817383,0.05739740534867366,0.07738857332379201
1090,1090,1090,1090,2023-06-05,41.38516616821289,39.302284240722656,39.574806213378906,0.052996459817266306,0.04574526392050826
1091,1091,1091,1091,2023-06-06,42.25141143798828,39.69160461425781,39.98360061645508,0.06449239955421082,0.05671852425916568
1092,1092,1092,1092,2023-06-07,42.54340362548828,39.60400772094727,39.79866790771485,0.07421965790058938,0.06896551724137923
1093,1093,1093,1093,2023-06-08,42.67966842651367,39.12708282470703,40.14906311035156,0.09079607640882803,0.06303024579195338
1094,1094,1094,1094,2023-06-09,43.24419021606445,40.14906311035156,40.04199600219727,0.07709089243765899,0.07997089390078016
1095,1095,1095,1095,2023-06-12,42.55313873291016,41.59929275512695,39.34120941162109,0.022929379674745842,0.08164287192300446
1096,1096,1096,1096,2023-06-13,42.9619255065918,41.38516616821289,39.302284240722656,0.03809962564775171,0.09311523074471184
1097,1097,1097,1097,2023-06-14,42.99112701416016,42.25141143798828,39.69160461425781,0.017507476105444342,0.0831289748038333
1098,1098,1098,1098,2023-06-15,43.67244338989258,42.54340362548828,39.60400772094727,0.026538538720204174,0.10272787788578874
1099,1099,1099,1099,2023-06-16,43.45832061767578,42.67966842651367,39.12708282470703,0.018244101228265253,0.11069667044622511
1100,1100,1100,1100,2023-06-20,43.17605972290039,43.24419021606445,40.14906311035156,-0.0015754831533127955,0.07539395388203673
1101,1101,1101,1101,2023-06-21,42.82566452026367,42.55313873291016,41.59929275512695,0.006404363942787983,0.02948059170995343
1102,1102,1102,1102,2023-06-22,42.09568405151367,42.9619255065918,41.38516616821289,-0.020163003516805,0.017168419245022104
1103,1103,1103,1103,2023-06-23,41.69662857055664,42.99112701416016,42.25141143798828,-0.030110828292013614,-0.01313051679340671
1104,1104,1104,1104,2023-06-26,41.88155364990234,43.67244338989258,42.54340362548828,-0.0410073172229406,-0.015557052778669145
1105,1105,1105,1105,2023-06-27,42.66993713378906,43.45832061767578,42.67966842651367,-0.018141140124178223,-0.00022800769273467747
1106,1106,1106,1106,2023-06-28,42.39740753173828,43.17605972290039,43.24419021606445,-0.018034350428441592,-0.0195814207664734
1107,1107,1107,1107,2023-06-29,43.02032852172852,42.82566452026367,42.55313873291016,0.004545498678082183,0.010978973648706258
1108,1108,1108,1108,2023-06-30,43.331787109375,42.09568405151367,42.9619255065918,0.029364128074238494,0.008609055539804844
1109,1109,1109,1109,2023-07-03,43.86710739135742,41.69662857055664,42.99112701416016,0.052054060369125965,0.020375841203435607
1110,1110,1110,1110,2023-07-05,43.29285430908203,41.88155364990234,43.67244338989258,0.033697428490286896,-0.008691729872352338
1111,1111,1111,1111,2023-07-06,42.65047073364258,42.66993713378906,43.45832061767578,-0.00045620878431218426,-0.018589072761008296
1112,1112,1112,1112,2023-07-07,43.19552612304688,42.39740753173828,43.17605972290039,0.01882470268285008,0.0004508609695146326
1113,1113,1113,1113,2023-07-10,42.93273162841797,43.02032852172852,42.82566452026367,-0.0020361744394004067,0.002500068810459055
1114,1114,1114,1114,2023-07-11,43.45832061767578,43.331787109375,42.09568405151367,0.0029201082332790396,0.03236998273967018
1115,1115,1115,1115,2023-07-12,44.01310729980469,43.86710739135742,41.69662857055664,0.003328231951670313,0.05555554030773102
1116,1116,1116,1116,2023-07-13,44.344032287597656,43.29285430908203,41.88155364990234,0.0242806346518738,0.05879625809204092
1117,1117,1117,1117,2023-07-14,41.39489364624024,42.65047073364258,42.66993713378906,-0.029438762710113364,-0.029881541272277934
1118,1118,1118,1118,2023-07-17,42.3779411315918,43.19552612304688,42.39740753173828,-0.01892753867903152,-0.0004591412843323317
1119,1119,1119,1119,2023-07-18,44.12017059326172,42.93273162841797,43.02032852172852,0.027658127489324835,0.02556563627768882
1120,1120,1120,1120,2023-07-19,44.38296127319336,43.45832061767578,43.331787109375,0.021276493025400134,0.02425873092113795
1121,1121,1121,1121,2023-07-20,44.41216278076172,44.01310729980469,43.86710739135742,0.009066741828491764,0.012425150000012986
1122,1122,1122,1122,2023-07-21,43.79897689819336,44.344032287597656,43.29285430908203,-0.012291516158685956,0.011690672680021219
1123,1123,1123,1123,2023-07-24,44.29536056518555,41.39489364624024,42.65047073364258,0.07006822976120253,0.0385667450616316
1124,1124,1124,1124,2023-07-25,43.60431289672852,42.3779411315918,43.19552612304688,0.02893891804060522,0.0094636368710308
1125,1125,1125,1125,2023-07-26,44.40242767333984,44.12017059326172,42.93273162841797,0.006397461212927169,0.03423253050008701
1126,1126,1126,1126,2023-07-27,44.34348678588867,44.38296127319336,43.45832061767578,-0.0008894063436125643,0.02036816323392099
1127,1127,1127,1127,2023-07-28,44.186309814453125,44.41216278076172,44.01310729980469,-0.005085385447754609,0.003935248503784017
1128,1128,1128,1128,2023-07-31,44.55960464477539,43.79897689819336,44.344032287597656,0.017366335938623356,0.0048613611811307855
1129,1129,1129,1129,2023-08-01,44.36313247680664,44.29536056518555,41.39489364624024,0.0015300002247720101,0.0717054343932586
1130,1130,1130,1130,2023-08-02,44.43190002441406,43.60431289672852,42.3779411315918,0.018979478696191876,0.04846764231523948
1131,1131,1131,1131,2023-08-03,44.75607681274414,44.40242767333984,44.12017059326172,0.007964635222335925,0.01441304988017289
1132,1132,1132,1132,2023-08-04,44.58907318115234,44.34348678588867,44.38296127319336,0.0055382743456660055,0.004643942225717623
1133,1133,1133,1133,2023-08-07,45.512489318847656,44.186309814453125,44.41216278076172,0.030013357303730892,0.024775342365505715
1134,1134,1134,1134,2023-08-08,44.91324996948242,44.55960464477539,43.79897689819336,0.007936455619978133,0.025440618713060026
1135,1135,1135,1135,2023-08-09,44.47119140625,44.36313247680664,44.29536056518555,0.0024357822229945647,0.003969509195115295
1136,1136,1136,1136,2023-08-10,45.08025360107422,44.43190002441406,43.60431289672852,0.014592074079746942,0.03384850273506834
1137,1137,1137,1137,2023-08-11,45.1981315612793,44.75607681274414,44.40242767333984,0.009876977161887401,0.017920278904417053
1138,1138,1138,1138,2023-08-14,44.38278198242188,44.58907318115234,44.34348678588867,-0.004626496673127867,0.0008861548647030038
1139,1139,1139,1139,2023-08-15,43.61654281616211,45.512489318847656,44.186309814453125,-0.04165771925598449,-0.012894649964741989
1140,1140,1140,1140,2023-08-16,43.34148406982422,44.91324996948242,44.55960464477539,-0.03499559485733461,-0.027336880222836424
1141,1141,1141,1141,2023-08-17,43.32183837890625,44.47119140625,44.36313247680664,-0.025844889489113565,-0.023472059788491872
1142,1142,1142,1142,2023-08-18,43.24324798583984,45.08025360107422,44.43190002441406,-0.04074967349319902,-0.026752221667790343
1143,1143,1143,1143,2023-08-21,42.98783493041992,45.1981315612793,44.75607681274414,-0.048902389424276826,-0.03950842004589461
1144,1144,1144,1144,2023-08-22,42.05459976196289,44.38278198242188,44.58907318115234,-0.05245687891716844,-0.05684068401450337
1145,1145,1145,1145,2023-08-23,42.76189422607422,43.61654281616211,45.512489318847656,-0.01959459725384749,-0.06043605027849708
1146,1146,1146,1146,2023-08-24,42.80118942260742,43.34148406982422,44.91324996948242,-0.012465993235173278,-0.04702533324375546
1147,1147,1147,1147,2023-08-25,42.95836639404297,43.32183837890625,44.47119140625,-0.008390040646111152,-0.03401809046191684
1148,1148,1148,1148,2023-08-28,43.46919250488281,43.24324798583984,45.08025360107422,0.005224966429833389,-0.03573762273939418
1149,1149,1149,1149,2023-08-29,43.55760192871094,42.98783493041992,45.1981315612793,0.013254145020637598,-0.03629640376492427
1150,1150,1150,1150,2023-08-30,43.7049560546875,42.05459976196289,44.38278198242188,0.03924318153224471,-0.015272272206885096
1151,1151,1151,1151,2023-08-31,44.0782470703125,42.76189422607422,43.61654281616211,0.030783314632391257,0.010585530726183734
1152,1152,1152,1152,2023-09-01,44.61854553222656,42.80118942260742,43.34148406982422,0.04246041136088663,0.029465106924925877
1153,1153,1153,1153,2023-09-05,44.40242767333984,42.95836639404297,43.32183837890625,0.03361536763411732,0.024943292687221952
1154,1154,1154,1154,2023-09-06,43.8916015625,43.46919250488281,43.24324798583984,0.009717435113839379,0.014993174815926658
1155,1155,1155,1155,2023-09-07,44.0586051940918,43.55760192871094,42.98783493041992,0.011502085587742794,0.02490868091879994
1156,1156,1156,1156,2023-09-08,43.989837646484375,43.7049560546875,42.05459976196289,0.006518290315643105,0.046017270298024604
1157,1157,1157,1157,2023-09-11,44.12736892700195,44.0782470703125,42.76189422607422,0.0011144240062699318,0.03193204430348007
1158,1158,1158,1158,2023-09-12,44.57925415039063,44.61854553222656,42.80118942260742,-0.0008806065138889929,0.04154241393217095
1159,1159,1159,1159,2023-09-13,44.47119140625,44.40242767333984,42.95836639404297,0.0015486480472655106,0.03521607405482752
1160,1160,1160,1160,2023-09-14,45.0114860534668,43.8916015625,43.46919250488281,0.02551477847925243,0.03548015179740771
1161,1161,1161,1161,2023-09-15,44.41225051879883,44.0586051940918,43.55760192871094,0.00802670268723027,0.019621112096268822
1162,1162,1162,1162,2023-09-18,44.00948333740234,43.989837646484375,43.7049560546875,0.000446596122400722,0.006967797481223448
1163,1163,1163,1163,2023-09-19,43.34148406982422,44.12736892700195,44.0782470703125,-0.01780946556042784,-0.016714888850117293
1164,1164,1164,1164,2023-09-20,42.928897857666016,44.57925415039063,44.61854553222656,-0.037020724643733294,-0.037868730466352085
1165,1165,1165,1165,2023-09-21,42.3984260559082,44.47119140625,44.40242767333984,-0.04660917067426462,-0.04513270382814849
1166,1166,1166,1166,2023-09-22,41.94654083251953,45.0114860534668,43.8916015625,-0.0680925134821494,-0.04431510040048947
1167,1167,1167,1167,2023-09-25,42.13318634033203,44.41225051879883,44.0586051940918,-0.051316115527676676,-0.04370131204285066
1168,1168,1168,1168,2023-09-26,41.50448226928711,44.00948333740234,43.989837646484375,-0.05691957455874752,-0.05649839849763327
1169,1169,1169,1169,2023-09-27,41.4258918762207,43.34148406982422,44.12736892700195,-0.044197660387388815,-0.06121998923729599
1170,1170,1170,1170,2023-09-28,41.92689514160156,42.928897857666016,44.57925415039063,-0.02334098395413431,-0.059497608457987794
1171,1171,1171,1171,2023-09-29,41.89742660522461,42.3984260559082,44.47119140625,-0.01181646342302789,-0.05787487853684248
1172,1172,1172,1172,2023-10-02,41.32765579223633,41.94654083251953,45.0114860534668,-0.014754137719108495,-0.08184200487970206
1173,1173,1173,1173,2023-10-03,40.59089279174805,42.13318634033203,44.41225051879883,-0.036605196106604954,-0.08604287516196185
1174,1174,1174,1174,2023-10-04,40.512306213378906,41.50448226928711,44.00948333740234,-0.023905274844071567,-0.07946417132898453
1175,1175,1175,1175,2023-10-05,40.95436096191406,41.4258918762207,43.34148406982422,-0.011382516898261641,-0.055077096669427394
1176,1176,1176,1176,2023-10-06,41.406246185302734,41.92689514160156,42.928897857666016,-0.01241801842326784,-0.035469153608642556
1177,1177,1177,1177,2023-10-09,41.190128326416016,41.89742660522461,42.3984260559082,-0.016881664009416597,-0.028498645867157446
1178,1178,1178,1178,2023-10-10,41.5536003112793,41.32765579223633,41.94654083251953,0.005467150621337957,-0.009367650190968857
1179,1179,1179,1179,2023-10-11,41.406246185302734,40.59089279174805,42.13318634033203,0.020087101748115455,-0.01725338665719267
1180,1180,1180,1180,2023-10-12,40.52212905883789,40.512306213378906,41.50448226928711,0.00024246571911379355,-0.023668605334613457
1181,1181,1181,1181,2023-10-13,40.45336532592773,40.95436096191406,41.4258918762207,-0.012233022911827152,-0.023476297220078046
1182,1182,1182,1182,2023-10-16,41.10171890258789,41.406246185302734,41.92689514160156,-0.007354621845023335,-0.019681310438723565
1183,1183,1183,1183,2023-10-17,42.673484802246094,41.190128326416016,41.89742660522461,0.03601242666871651,0.018522812972114888
1184,1184,1184,1184,2023-10-18,42.38860321044922,41.5536003112793,41.32765579223633,0.020094598131446872,0.02567160894744469
1185,1185,1185,1185,2023-10-19,41.44553756713867,41.406246185302734,40.59089279174805,0.0009489240261022491,0.021055086907681098
1186,1186,1186,1186,2023-10-20,40.92489242553711,40.52212905883789,40.512306213378906,0.009939343663666111,0.010184219332888711
1187,1187,1187,1187,2023-10-23,40.75789260864258,40.45336532592773,40.95436096191406,0.007527860296944633,-0.004797251102372058
1188,1188,1188,1188,2023-10-24,41.03295135498047,41.10171890258789,41.406246185302734,-0.0016731063674101376,-0.009015423147794688
1189,1189,1189,1189,2023-10-25,41.11153793334961,42.673484802246094,41.190128326416016,-0.036602280693379674,-0.0019079909740413736
1190,1190,1190,1190,2023-10-26,41.79623794555664,42.38860321044922,41.5536003112793,-0.013974635161994486,0.005839148291838514
1191,1191,1191,1191,2023-10-27,41.31000518798828,41.44553756713867,41.406246185302734,-0.0032701320119407074,-0.0023243110926731703
1192,1192,1192,1192,2023-10-30,42.01454544067383,40.92489242553711,40.52212905883789,0.026625678176658507,0.036829663606000596
1193,1193,1193,1193,2023-10-31,42.173316955566406,40.75789260864258,40.45336532592773,0.03472761363092869,0.04251689855173346
