,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TRV,TRV_6m,TRV_12m,TRV_6m_ret,TRV_12m_ret
724,724,724,724,2021-12-17,151.4029083251953,146.904541015625,138.44090270996094,0.03062102286607904,0.09362843900541651
725,725,725,725,2021-12-20,146.94284057617188,147.63194274902344,142.89447021484375,-0.004667703750421026,0.028331189830098635
726,726,726,726,2021-12-21,148.84744262695312,146.60784912109375,141.94288635253906,0.015276081869324276,0.04864320045786186
727,727,727,727,2021-12-22,148.05308532714844,150.0055389404297,144.47415161132812,-0.013015876794100323,0.024772138655283715
728,728,728,728,2021-12-23,148.01478576660156,151.57516479492188,145.68270874023438,-0.02348919780583736,0.016007919172655427
729,729,729,729,2021-12-27,149.34512329101562,155.0685577392578,146.24415588378906,-0.036909058365435565,0.021204043255517835
730,730,730,730,2021-12-28,150.37881469726562,151.4029083251953,146.904541015625,-0.006764028771032993,0.02364987261538154
731,731,731,731,2021-12-29,150.7425079345703,146.94284057617188,147.63194274902344,0.02585813193415687,0.021069730084327887
732,732,732,732,2021-12-30,150.0821075439453,148.84744262695312,146.60784912109375,0.008294834598445489,0.02369762904018824
733,733,733,733,2021-12-31,149.7183837890625,148.05308532714844,150.0055389404297,0.011247982156091574,-0.0019142969879346605
734,734,734,734,2022-01-03,149.06756591796875,148.01478576660156,151.57516479492188,0.00711266881828454,-0.016543599872352766
735,735,735,735,2022-01-04,152.1781463623047,149.34512329101562,155.0685577392578,0.018969638973537872,-0.018639570903943303
736,736,736,736,2022-01-05,152.91513061523438,150.37881469726562,151.4029083251953,0.0168661784113322,0.00998806632426752
737,737,737,737,2022-01-06,155.36524963378906,150.7425079345703,146.94284057617188,0.030666477309938767,0.05731758706033174
738,738,738,738,2022-01-07,159.1074981689453,150.0821075439453,148.84744262695312,0.06013635317825794,0.06893000887967093
739,739,739,739,2022-01-10,157.02102661132812,149.7183837890625,148.05308532714844,0.04877585929964545,0.06057247145078737
740,740,740,740,2022-01-11,156.15965270996094,149.06756591796875,148.01478576660156,0.04757632385233235,0.05502738730577006
741,741,741,741,2022-01-12,155.97781372070312,152.1781463623047,149.34512329101562,0.024968548042057392,0.04441183135764648
742,742,742,742,2022-01-13,156.05438232421875,152.91513061523438,150.37881469726562,0.020529372707291937,0.0377418031813781
743,743,743,743,2022-01-14,156.20750427246094,155.36524963378906,150.7425079345703,0.005421126285685807,0.036253850441858804
744,744,744,744,2022-01-18,156.5520782470703,159.1074981689453,150.0821075439453,-0.016060964764599395,0.04310954056419103
745,745,745,745,2022-01-19,153.20223999023438,157.02102661132812,149.7183837890625,-0.024320224517104583,0.023269394933358667
746,746,746,746,2022-01-20,158.0929718017578,156.15965270996094,149.06756591796875,0.012380400815745096,0.06054573862670898
747,747,747,747,2022-01-21,155.6332550048828,155.97781372070312,152.1781463623047,-0.0022090238835972276,0.022704368039496492
748,748,748,748,2022-01-24,161.5863800048828,156.05438232421875,152.91513061523438,0.03544916585021474,0.05670628769540853
749,749,749,749,2022-01-25,161.36627197265625,156.20750427246094,155.36524963378906,0.03302509520411556,0.0386252547014998
750,750,750,750,2022-01-26,160.65797424316406,156.5520782470703,159.1074981689453,0.026227029638110855,0.009744833474613523
751,751,751,751,2022-01-27,158.5524139404297,153.20223999023438,157.02102661132812,0.03492229585243889,0.009752753259550273
752,752,752,752,2022-01-28,159.6626434326172,158.0929718017578,156.15965270996094,0.009928788186913673,0.02243211138002743
753,753,753,753,2022-01-31,159.0500946044922,155.6332550048828,155.97781372070312,0.021954431265362784,0.019696909518749584
754,754,754,754,2022-02-01,160.7824249267578,161.5863800048828,156.05438232421875,-0.004975388879314591,0.03029740358534805
755,755,755,755,2022-02-02,165.30947875976562,161.36627197265625,156.20750427246094,0.02443637532741394,0.05826848415316088
756,756,756,756,2022-02-03,164.68739318847656,160.65797424316406,156.5520782470703,0.02508072795200178,0.051965550585455045
757,757,757,757,2022-02-04,164.52468872070312,158.5524139404297,153.20223999023438,0.03766751089969089,0.07390524271179388
758,758,758,758,2022-02-07,163.9791259765625,159.6626434326172,158.0929718017578,0.02703501865649005,0.03723223181727331
759,759,759,759,2022-02-08,165.0989227294922,159.0500946044922,155.6332550048828,0.03803096213203494,0.06082034154148097
760,760,760,760,2022-02-09,165.31907653808594,160.7824249267578,161.5863800048828,0.02821609148757842,0.023100316580458857
761,761,761,761,2022-02-10,165.03192138671875,165.30947875976562,161.36627197265625,-0.0016790166851244903,0.022716329560390713
762,762,762,762,2022-02-11,164.39068603515625,164.68739318847656,160.65797424316406,-0.001801638532105132,0.023233903014004964
763,763,763,763,2022-02-14,163.44314575195312,164.52468872070312,158.5524139404297,-0.006573742683604333,0.03084615169190008
764,764,764,764,2022-02-15,164.237548828125,163.9791259765625,159.6626434326172,0.0015759496827629782,0.028653574168328033
765,765,765,765,2022-02-16,164.87879943847656,165.0989227294922,159.0500946044922,-0.0013332812072691658,0.03664697495766056
766,766,766,766,2022-02-17,163.2708740234375,165.31907653808594,160.7824249267578,-0.012389390005917322,0.015477121319779075
767,767,767,767,2022-02-18,163.3091583251953,165.03192138671875,165.30947875976562,-0.010438968697979889,-0.012100458180484996
768,768,768,768,2022-02-22,163.7398681640625,164.39068603515625,164.68739318847656,-0.00395897046718674,-0.0057534763655507914
769,769,769,769,2022-02-23,162.84017944335938,163.44314575195312,164.52468872070312,-0.003689150167905053,-0.010238641327584452
770,770,770,770,2022-02-24,159.35635375976562,164.237548828125,163.9791259765625,-0.02972033559431375,-0.028191223665002374
771,771,771,771,2022-02-25,165.9986114501953,164.87879943847656,165.0989227294922,0.006791728321242418,0.0054493918302376265
772,772,772,772,2022-02-28,164.45767211914062,163.2708740234375,165.31907653808594,0.007268890442350129,-0.005210556682167633
773,773,773,773,2022-03-01,160.6197509765625,163.3091583251953,165.03192138671875,-0.016468196739324537,-0.0267352544470304
774,774,774,774,2022-03-02,166.22830200195312,163.7398681640625,164.39068603515625,0.015197482847593813,0.011178345994637962
775,775,775,775,2022-03-03,166.15174865722656,162.84017944335938,163.44314575195312,0.020336315184539933,0.016572141296057108
776,776,776,776,2022-03-04,165.96031188964844,159.35635375976562,164.237548828125,0.04144144851505871,0.010489459163362858
777,777,777,777,2022-03-07,162.50518798828125,165.9986114501953,164.87879943847656,-0.021044895685541354,-0.014396098578344008
778,778,778,778,2022-03-08,161.22268676757812,164.45767211914062,163.2708740234375,-0.019670625942090014,-0.012544719124645276
779,779,779,779,2022-03-09,164.87875366210938,160.6197509765625,163.3091583251953,0.026516058328146297,0.0096111899235225
780,780,780,780,2022-03-10,165.37905883789062,166.22830200195312,163.7398681640625,-0.0051088963421674904,0.010010944140896205
781,781,781,781,2022-03-11,167.1493377685547,166.15174865722656,162.84017944335938,0.0060040843348940776,0.02646250047086296
782,782,782,782,2022-03-14,170.46868896484375,165.96031188964844,159.35635375976562,0.027165392881359773,0.06973261462690283
783,783,783,783,2022-03-15,173.3646697998047,162.50518798828125,165.9986114501953,0.06682544690392622,0.04437421665915209
784,784,784,784,2022-03-16,172.49876403808594,161.22268676757812,164.45767211914062,0.0699410082823122,0.04889459892828829
785,785,785,785,2022-03-17,174.17283630371094,164.87875366210938,160.6197509765625,0.05636919515202177,0.08437994234672974
786,786,786,786,2022-03-18,173.48011779785156,165.37905883789062,166.22830200195312,0.048984792977337266,0.04362563840550582
787,787,787,787,2022-03-21,175.6256561279297,167.1493377685547,166.15174865722656,0.05071104960709949,0.057019607360545566
788,788,788,788,2022-03-22,175.7795867919922,170.46868896484375,165.96031188964844,0.031154682184736604,0.05916640424773889
789,789,789,789,2022-03-23,174.740478515625,173.3646697998047,162.50518798828125,0.0079359232616949,0.07529169178417905
790,790,790,790,2022-03-24,177.2420196533203,172.49876403808594,161.22268676757812,0.027497331019642024,0.09936153035854045
791,791,791,791,2022-03-25,180.6383056640625,174.17283630371094,164.87875366210938,0.03712099715180339,0.0955826730365128
792,792,792,792,2022-03-28,179.68582153320312,173.48011779785156,165.37905883789062,0.03577184414056478,0.08650891349754519
793,793,793,793,2022-03-29,176.8475341796875,175.6256561279297,167.1493377685547,0.006957286758079162,0.058021147679098384
794,794,794,794,2022-03-30,178.52163696289062,175.7795867919922,170.46868896484375,0.015599366348171273,0.0472400418337684
795,795,795,795,2022-03-31,175.80845642089844,174.740478515625,173.3646697998047,0.006111794555821559,0.014096220550102512
796,796,796,796,2022-04-01,178.23300170898438,177.2420196533203,172.49876403808594,0.005591123694044908,0.03324219569267384
797,797,797,797,2022-04-04,174.93295288085938,180.6383056640625,174.17283630371094,-0.031584401559952124,0.004364151111502901
798,798,798,798,2022-04-05,174.5192108154297,179.68582153320312,173.48011779785156,-0.028753580408784396,0.005989695134914097
799,799,799,799,2022-04-06,175.6641387939453,176.8475341796875,175.6256561279297,-0.006691613718174838,0.00021911756439263463
800,800,800,800,2022-04-07,175.1927032470703,178.52163696289062,175.7795867919922,-0.01864722827134002,-0.00333874686835145
801,801,801,801,2022-04-08,177.85777282714844,175.80845642089844,174.740478515625,0.011656529202120902,0.01783956606965975
802,802,802,802,2022-04-11,178.60824584960938,178.23300170898438,177.2420196533203,0.0021053572403930687,0.0077082522471891846
803,803,803,803,2022-04-12,177.93475341796875,174.93295288085938,180.6383056640625,0.017159720268106415,-0.014966660787450126
804,804,804,804,2022-04-13,176.7513427734375,174.5192108154297,179.68582153320312,0.012790179072998953,-0.016331164778203622
805,805,805,805,2022-04-14,177.2612762451172,175.6641387939453,176.8475341796875,0.009091994883744237,0.0023395410478797007
806,806,806,806,2022-04-18,178.20413208007812,175.1927032470703,178.52163696289062,0.01718923663596228,-0.0017785232547385954
807,807,807,807,2022-04-19,169.48731994628906,177.85777282714844,175.80845642089844,-0.04706262058613664,-0.03595467819520637
808,808,808,808,2022-04-20,170.97860717773438,178.60824584960938,178.23300170898438,-0.04271716927503599,-0.04070174693626516
809,809,809,809,2022-04-21,169.58352661132812,177.93475341796875,174.93295288085938,-0.046934208445629455,-0.030579866065455152
810,810,810,810,2022-04-22,166.5528564453125,176.7513427734375,174.5192108154297,-0.057699625745969985,-0.045647435218706955
811,811,811,811,2022-04-25,167.83248901367188,177.2612762451172,175.6641387939453,-0.053191466467877424,-0.04458308812511813
812,812,812,812,2022-04-26,166.11988830566406,178.20413208007812,175.1927032470703,-0.06781124339464739,-0.051787630267974505
813,813,813,813,2022-04-27,166.97618103027344,169.48731994628906,177.85777282714844,-0.01481608722594352,-0.061181423920394606
814,814,814,814,2022-04-28,167.89019775390625,170.97860717773438,178.60824584960938,-0.018063133597864045,-0.06000869693736244
815,815,815,815,2022-04-29,164.5804901123047,169.58352661132812,177.93475341796875,-0.02950190150538612,-0.07505146155621945
816,816,816,816,2022-05-02,163.64724731445312,166.5528564453125,176.7513427734375,-0.017445567688678,-0.07413859070808526
817,817,817,817,2022-05-03,165.2539825439453,167.83248901367188,177.2612762451172,-0.015363571647421082,-0.06773782720918797
818,818,818,818,2022-05-04,168.80419921875,166.11988830566406,178.20413208007812,0.01615887742560207,-0.05274811953913705
819,819,819,819,2022-05-05,165.4945068359375,166.97618103027344,169.48731994628906,-0.008873566188864368,-0.0235581818841486
820,820,820,820,2022-05-06,165.13851928710938,167.89019775390625,170.97860717773438,-0.01638975058466663,-0.03415683392808411
821,821,821,821,2022-05-09,165.4079132080078,164.5804901123047,169.58352661132812,0.0050274676854984435,-0.024622753676366682
822,822,822,822,2022-05-10,166.43739318847656,163.64724731445312,166.5528564453125,0.017049757449705716,-0.0006932529366366902
823,823,823,823,2022-05-11,165.8505096435547,165.2539825439453,167.83248901367188,0.003609759295517989,-0.011809271147469769
824,824,824,824,2022-05-12,166.80299377441406,168.80419921875,166.11988830566406,-0.01185518756996451,0.004112123332836948
825,825,825,825,2022-05-13,166.2353515625,165.4945068359375,166.97618103027344,0.004476551764324821,-0.004436737402918056
826,826,826,826,2022-05-16,167.89019775390625,165.13851928710938,167.89019775390625,0.016662850549197472,0.0
827,827,827,827,2022-05-17,170.6707305908203,165.4079132080078,164.5804901123047,0.031817204393324694,0.03700463204575355
828,828,828,828,2022-05-18,167.717041015625,166.43739318847656,163.64724731445312,0.007688463527540046,0.024869307415551267
829,829,829,829,2022-05-19,162.88714599609375,165.8505096435547,165.2539825439453,-0.0178676788743658,-0.014322417598753856
830,830,830,830,2022-05-20,161.8673095703125,166.80299377441406,168.80419921875,-0.0295899017902318,-0.04109429552429633
831,831,831,831,2022-05-23,165.58111572265625,166.2353515625,165.4945068359375,-0.003935599941254253,0.0005233339062100661
832,832,832,832,2022-05-24,167.32252502441406,167.89019775390625,165.13851928710938,-0.003381214252450193,0.013225295628984002
833,833,833,833,2022-05-25,167.0146484375,170.6707305908203,165.4079132080078,-0.021421846268917077,0.009713774863187252
834,834,834,834,2022-05-26,168.2461700439453,167.717041015625,166.43739318847656,0.0031548912687471287,0.010867611062740368
835,835,835,835,2022-05-27,171.0940399169922,162.88714599609375,165.8505096435547,0.050383926065567186,0.03161600337983206
836,836,836,836,2022-05-31,172.25820922851562,161.8673095703125,166.80299377441406,0.0641939356735246,0.032704541631184636
837,837,837,837,2022-06-01,169.6123809814453,165.58111572265625,166.2353515625,0.024346165570845235,0.020314748861800513
838,838,838,838,2022-06-02,171.3153533935547,167.32252502441406,167.89019775390625,0.023863065469266864,0.020401165079744876
839,839,839,839,2022-06-03,167.59193420410156,167.0146484375,170.6707305908203,0.0034564978102360477,-0.01803939302340074
840,840,840,840,2022-06-06,170.27626037597656,168.2461700439453,167.717041015625,0.012066190460686244,0.015259149248364912
841,841,841,841,2022-06-07,171.87338256835938,171.0940399169922,162.88714599609375,0.004555054353414523,0.05516848194074897
842,842,842,842,2022-06-08,169.30450439453125,172.25820922851562,161.8673095703125,-0.017146961222997636,0.04594624352478127
843,843,843,843,2022-06-09,165.9095001220703,169.6123809814453,165.58111572265625,-0.021831430217232106,0.001983223738895923
844,844,844,844,2022-06-10,163.75259399414062,171.3153533935547,167.32252502441406,-0.04414525172207129,-0.021335627284805536
845,845,845,845,2022-06-13,162.21469116210938,167.59193420410156,167.0146484375,-0.0320853331488109,-0.028739738222344324
846,846,846,846,2022-06-14,160.86056518554688,170.27626037597656,168.2461700439453,-0.05529658197589882,-0.04389761060515873
847,847,847,847,2022-06-15,160.11578369140625,171.87338256835938,171.0940399169922,-0.06840849177025277,-0.06416504181508687
848,848,848,848,2022-06-16,156.09210205078125,169.30450439453125,172.25820922851562,-0.07803928425295203,-0.09384810889499384
849,849,849,849,2022-06-17,156.57571411132812,165.9095001220703,169.6123809814453,-0.05625829746864841,-0.0768615285905534
850,850,850,850,2022-06-21,157.3011474609375,163.75259399414062,171.3153533935547,-0.03939752266418428,-0.08180356083101914
851,851,851,851,2022-06-22,157.80409240722656,162.21469116210938,167.59193420410156,-0.02718988473414574,-0.058402821372983804
852,852,852,852,2022-06-23,154.5348663330078,160.86056518554688,170.27626037597656,-0.03932411181847206,-0.0924462048215714
853,853,853,853,2022-06-24,161.2571258544922,160.11578369140625,171.87338256835938,0.0071282301892590105,-0.06176789305723229
854,854,854,854,2022-06-27,162.0019073486328,156.09210205078125,169.30450439453125,0.037861014235870405,-0.04313291646913986
855,855,855,855,2022-06-28,161.98255920410156,156.57571411132812,165.9095001220703,0.03453182457739956,-0.02366917455045947
856,856,856,856,2022-06-29,160.3672637939453,157.3011474609375,163.75259399414062,0.019492015045657674,-0.020673444723058543
857,857,857,857,2022-06-30,163.58816528320312,157.80409240722656,162.21469116210938,0.036653503643304,0.008467014369994086
858,858,858,858,2022-07-01,165.57098388671875,154.5348663330078,160.86056518554688,0.07141506519266128,0.029282619365029516
859,859,859,859,2022-07-05,161.72142028808594,161.2571258544922,160.11578369140625,0.0028792180880905516,0.010027972006646513
860,860,860,860,2022-07-06,164.3329315185547,162.0019073486328,156.09210205078125,0.014388868674894306,0.052794660072502886
861,861,861,861,2022-07-07,164.07177734375,161.98255920410156,156.57571411132812,0.012897796836361719,0.04787500587154936
862,862,862,862,2022-07-08,163.46240234375,160.3672637939453,157.3011474609375,0.01930031402033272,0.039168531077260704
863,863,863,863,2022-07-11,162.99813842773438,163.58816528320312,157.80409240722656,-0.003606782033696021,0.03291452041119536
864,864,864,864,2022-07-12,159.86431884765625,165.57098388671875,154.5348663330078,-0.03446657684275711,0.034487055517710585
865,865,865,865,2022-07-13,157.9685516357422,161.72142028808594,161.2571258544922,-0.02320576115185291,-0.020393357511018673
866,866,866,866,2022-07-14,150.578857421875,164.3329315185547,162.0019073486328,-0.0836963959054472,-0.07051182367979825
867,867,867,867,2022-07-15,151.06246948242188,164.07177734375,161.98255920410156,-0.07929034518881373,-0.0674152191157823
868,868,868,868,2022-07-18,149.91148376464844,163.46240234375,160.3672637939453,-0.08289929907309768,-0.06519896755694121
869,869,869,869,2022-07-19,153.16140747070312,162.99813842773438,163.58816528320312,-0.06034873190525658,-0.06373784921696046
870,870,870,870,2022-07-20,153.01629638671875,159.86431884765625,165.57098388671875,-0.04283646601255264,-0.07582661650781597
871,871,871,871,2022-07-21,151.69119262695312,157.9685516357422,161.72142028808594,-0.03973802977736951,-0.0620216397015636
872,872,872,872,2022-07-22,151.29461669921875,150.578857421875,164.3329315185547,0.004753384967840502,-0.07934085212776598
873,873,873,873,2022-07-25,154.7379608154297,151.06246948242188,164.07177734375,0.02433093637089989,-0.0568886171615296
874,874,874,874,2022-07-26,155.589111328125,149.91148376464844,163.46240234375,0.037873199710237504,-0.04816576107249437
875,875,875,875,2022-07-27,153.75140380859375,153.16140747070312,162.99813842773438,0.0038521214164441986,-0.05672908113143993
876,876,876,876,2022-07-28,150.6369171142578,153.01629638671875,159.86431884765625,-0.015549842262862823,-0.05772020798582167
877,877,877,877,2022-07-29,153.49990844726562,151.69119262695312,157.9685516357422,0.011923670642900008,-0.028288182313532584
878,878,878,878,2022-08-01,151.14955139160156,151.29461669921875,150.578857421875,-0.0009588266309936699,0.0037900006647524354
879,879,879,879,2022-08-02,151.5751190185547,154.7379608154297,151.06246948242188,-0.020439986285250455,0.003393626079920997
880,880,880,880,2022-08-03,152.9389190673828,155.589111328125,149.91148376464844,-0.017033275902920586,0.020194819147326015
881,881,881,881,2022-08-04,152.5326690673828,153.75140380859375,153.16140747070312,-0.0079266576500866,-0.004105070681337142
882,882,882,882,2022-08-05,153.75140380859375,150.6369171142578,153.01629638671875,0.02067545429101947,0.004804111975218461
883,883,883,883,2022-08-08,154.7379608154297,153.49990844726562,151.69119262695312,0.008065492551022624,0.020085333470673872
884,884,884,884,2022-08-09,157.5816192626953,151.14955139160156,151.29461669921875,0.0425543298797455,0.04155470102399894
885,885,885,885,2022-08-10,159.6031494140625,151.5751190185547,154.7379608154297,0.052964038210816744,0.0314414677109256
886,886,886,886,2022-08-11,163.2786407470703,152.9389190673828,155.589111328125,0.06760687039465707,0.04942202801537121
887,887,887,887,2022-08-12,165.9385223388672,152.5326690673828,153.75140380859375,0.08788840681442611,0.07926508785211017
888,888,888,888,2022-08-15,166.5188751220703,153.75140380859375,150.6369171142578,0.08303970563657992,0.10543204356582825
889,889,889,889,2022-08-16,167.83433532714844,154.7379608154297,153.49990844726562,0.08463582202262576,0.09338394416572138
890,890,890,890,2022-08-17,168.25990295410156,157.5816192626953,151.14955139160156,0.0677635103723937,0.1132014710263356
891,891,891,891,2022-08-18,168.40499877929688,159.6031494140625,151.5751190185547,0.055148343861307625,0.11103326106365774
892,892,892,892,2022-08-19,166.98313903808594,163.2786407470703,152.9389190673828,0.022688198983442875,0.09182894750626192
893,893,893,893,2022-08-22,163.59780883789062,165.9385223388672,152.5326690673828,-0.014105907826493347,0.07254275322239123
894,894,894,894,2022-08-23,162.77566528320312,166.5188751220703,153.75140380859375,-0.022479192440635565,0.058693847672725896
895,895,895,895,2022-08-24,162.96914672851562,167.83433532714844,154.7379608154297,-0.028988041029562983,0.053194354311700165
896,896,896,896,2022-08-25,163.4430694580078,168.25990295410156,157.5816192626953,-0.028627340272552648,0.03719628103034789
897,897,897,897,2022-08-26,161.3731689453125,168.40499877929688,159.6031494140625,-0.04175546976013422,0.011090129096751111
898,898,898,898,2022-08-29,159.94168090820312,166.98313903808594,163.2786407470703,-0.04216867745118136,-0.020437209812619428
899,899,899,899,2022-08-30,158.10394287109375,163.59780883789062,165.9385223388672,-0.03358153758795601,-0.04721374734056172
900,900,900,900,2022-08-31,156.3435821533203,162.77566528320312,166.5188751220703,-0.03951501668687418,-0.0611059434631106
901,901,901,901,2022-09-01,157.9491729736328,162.96914672851562,167.83433532714844,-0.030803215551256535,-0.058898331704577145
902,902,902,902,2022-09-02,157.36883544921875,163.4430694580078,168.25990295410156,-0.037164218886317935,-0.06472764641884832
903,903,903,903,2022-09-06,156.57571411132812,161.3731689453125,168.40499877929688,-0.029728949771136826,-0.07024307326810186
904,904,904,904,2022-09-07,158.64561462402344,159.94168090820312,166.98313903808594,-0.008103367907728476,-0.049930337051340645
905,905,905,905,2022-09-08,160.02688598632812,158.10394287109375,163.59780883789062,0.012162524730975344,-0.021827449138398514
906,906,906,906,2022-09-09,159.67669677734375,156.3435821533203,162.77566528320312,0.021319164996199014,-0.01903827885125009
907,907,907,907,2022-09-12,160.82456970214844,157.9491729736328,162.96914672851562,0.018204569700378315,-0.013159405135376723
908,908,908,908,2022-09-13,157.79930114746094,157.36883544921875,163.4430694580078,0.002735393554978094,-0.03453048409615733
909,909,909,909,2022-09-14,158.79150390625,156.57571411132812,161.3731689453125,0.014151554776537179,-0.015998105855734912
910,910,910,910,2022-09-15,159.68646240234375,158.64561462402344,159.94168090820312,0.00656083548724018,-0.0015956972842235961
911,911,911,911,2022-09-16,157.90631103515625,160.02688598632812,158.10394287109375,-0.013251366719421398,-0.0012500120638904155
912,912,912,912,2022-09-19,159.81288146972656,159.67669677734375,156.3435821533203,0.0008528776905543101,0.02219022532695991
913,913,913,913,2022-09-20,156.56390380859375,160.82456970214844,157.9491729736328,-0.026492630457184196,-0.008770347694510017
914,914,914,914,2022-09-21,152.7799072265625,157.79930114746094,157.36883544921875,-0.03180872085236863,-0.029160336667402253
915,915,915,915,2022-09-22,152.7215576171875,158.79150390625,156.57571411132812,-0.038225888285850496,-0.024615289261272322
916,916,916,916,2022-09-23,151.24298095703125,159.68646240234375,158.64561462402344,-0.052875374144355614,-0.04666144528820293
917,917,917,917,2022-09-26,146.4959716796875,157.90631103515625,160.02688598632812,-0.07226018568015535,-0.08455400617991549
918,918,918,918,2022-09-27,147.11851501464844,159.81288146972656,159.67669677734375,-0.07943268614102816,-0.0786475548163843
919,919,919,919,2022-09-28,148.7527313232422,156.56390380859375,160.82456970214844,-0.049891273118106816,-0.07506215251353465
920,920,920,920,2022-09-29,150.46478271484375,152.7799072265625,157.79930114746094,-0.015153331048208929,-0.046480043823281525
921,921,921,921,2022-09-30,149.0251007080078,152.7215576171875,158.79150390625,-0.024203897385889905,-0.061504570194185204
922,922,922,922,2022-10-03,152.78965759277344,151.24298095703125,159.68646240234375,0.010226435805186895,-0.04318966495853116
923,923,923,923,2022-10-04,157.06973266601562,146.4959716796875,157.90631103515625,0.07217782758864932,-0.005297941315052124
924,924,924,924,2022-10-05,156.1650848388672,147.11851501464844,159.81288146972656,0.06149171518838403,-0.022825423065476635
925,925,925,925,2022-10-06,154.8518829345703,148.7527313232422,156.56390380859375,0.04100194703702331,-0.010934965419081899
926,926,926,926,2022-10-07,152.60482788085938,150.46478271484375,152.7799072265625,0.014222897394345013,-0.0011459579265452602
927,927,927,927,2022-10-10,153.18846130371094,149.0251007080078,152.7215576171875,0.02793731106990216,0.0030572218736386603
928,928,928,928,2022-10-11,155.11451721191406,152.78965759277344,151.24298095703125,0.01521607977770989,0.025598121845950228
929,929,929,929,2022-10-12,154.8226776123047,157.06973266601562,146.4959716796875,-0.01430609841610253,0.056839146067602986
930,930,930,930,2022-10-13,160.9996337890625,156.1650848388672,147.11851501464844,0.030957937590106344,0.09435330945960096
931,931,931,931,2022-10-14,158.849853515625,154.8518829345703,148.7527313232422,0.025818030141383286,0.06787856668286385
932,932,932,932,2022-10-17,160.30899047851562,152.60482788085938,150.46478271484375,0.05048439623201828,0.0654253280139867
933,933,933,933,2022-10-18,162.2252960205078,153.18846130371094,149.0251007080078,0.05899161490290372,0.08857699306886424
934,934,934,934,2022-10-19,169.42364501953125,155.11451721191406,152.78965759277344,0.09224879827378363,0.10886854312542527
935,935,935,935,2022-10-20,166.21356201171875,154.8226776123047,157.06973266601562,0.07357374626951141,0.05821509459843588
936,936,936,936,2022-10-21,171.427490234375,160.9996337890625,156.1650848388672,0.06476944201609047,0.09773250794987698
937,937,937,937,2022-10-24,174.8905029296875,158.849853515625,154.8518829345703,0.10097994463989024,0.12940507803566148
938,938,938,938,2022-10-25,171.2913055419922,160.30899047851562,152.60482788085938,0.06850716875388474,0.12245010803800782
939,939,939,939,2022-10-26,171.59286499023438,162.2252960205078,153.18846130371094,0.0577441940284229,0.12014223218832987
940,940,940,940,2022-10-27,172.76019287109375,169.42364501953125,155.11451721191406,0.019693519468181986,0.1137590212466868
941,941,941,941,2022-10-28,177.00135803222656,166.21356201171875,154.8226776123047,0.06490322384010527,0.1432521434325018
942,942,942,942,2022-10-31,179.4332275390625,171.427490234375,160.9996337890625,0.04670042881536718,0.11449463154774131
943,943,943,943,2022-11-01,177.79901123046875,174.8905029296875,158.849853515625,0.01663045306668587,0.11928973993658643
944,944,944,944,2022-11-02,177.34181213378906,171.2913055419922,160.30899047851562,0.03532290546009986,0.10624994645921726
945,945,945,945,2022-11-03,176.8651885986328,171.59286499023438,162.2252960205078,0.030725774108955495,0.09024420319919946
946,946,946,946,2022-11-04,178.07139587402344,172.76019287109375,169.42364501953125,0.03074321065902419,0.0510421721448342
947,947,947,947,2022-11-07,179.11224365234375,177.00135803222656,166.21356201171875,0.011925815957484653,0.07760306370015457
948,948,948,948,2022-11-08,179.86123657226562,179.4332275390625,171.427490234375,0.0023853387640253576,0.049197163922542586
949,949,949,949,2022-11-09,177.18617248535156,177.79901123046875,174.8905029296875,-0.0034468062610472083,0.013126324855884386
950,950,950,950,2022-11-10,178.3048553466797,177.34181213378906,171.2913055419922,0.005430435165307168,0.0409451593733583
951,951,951,951,2022-11-11,176.77761840820312,176.8651885986328,171.59286499023438,-0.0004951239479262792,0.030215437094449182
952,952,952,952,2022-11-14,177.72119140625,178.07139587402344,172.76019287109375,-0.001966652005250702,0.028716097456883194
953,953,953,953,2022-11-15,174.60841369628906,179.11224365234375,177.00135803222656,-0.025145293611511077,-0.013519355797834143
954,954,954,954,2022-11-16,176.2036895751953,179.86123657226562,179.4332275390625,-0.02033538224675091,-0.0179985502582799
955,955,955,955,2022-11-17,177.94491577148438,177.18617248535156,177.79901123046875,0.004282181140266683,0.0008206150304541637
956,956,956,956,2022-11-18,179.53050231933594,178.3048553466797,177.34181213378906,0.0068738844507245656,0.012341647799875233
957,957,957,957,2022-11-21,180.4935302734375,176.77761840820312,176.8651885986328,0.021020262059724404,0.020514730476660636
958,958,958,958,2022-11-22,182.03048706054688,177.72119140625,178.07139587402344,0.02424750599632386,0.02223316758478311
959,959,959,959,2022-11-23,182.8864898681641,174.60841369628906,179.11224365234375,0.0474093773411961,0.021071961016501772
960,960,960,960,2022-11-25,183.761962890625,176.2036895751953,179.86123657226562,0.04289509109401579,0.021687420773358834
961,961,961,961,2022-11-28,181.2425537109375,177.94491577148438,177.18617248535156,0.018531790723866015,0.022893328348865927
962,962,962,962,2022-11-29,182.1083068847656,179.53050231933594,178.3048553466797,0.014358588274010708,0.02133117200140644
963,963,963,963,2022-11-30,184.637435913086,180.4935302734375,176.77761840820312,0.0229587489001446,0.04446160987831327
964,964,964,964,2022-12-01,183.9856872558593,182.03048706054688,177.72119140625,0.01074105896701849,0.03524900885505189
