,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MET,MET_6m,MET_12m,MET_6m_ret,MET_12m_ret
1192,1192,1192,1192,2023-10-30,58.90545654296875,59.599395751953125,61.93895721435547,-0.011643393363793164,-0.04897564970118107
1193,1193,1193,1193,2023-10-31,59.4903450012207,57.98351287841797,61.52259826660156,0.025987251340951367,-0.03303263065344397
1194,1194,1194,1194,2023-11-01,59.46060562133789,58.69727325439453,62.80142593383789,0.01300456264186356,-0.05319656779799231
1195,1195,1195,1195,2023-11-02,59.4903450012207,58.449440002441406,63.38631439208984,0.01780863937679844,-0.06146388898350785
1196,1196,1196,1196,2023-11-03,61.22519302368164,59.08389663696289,62.53376388549805,0.036241624344375944,-0.020925829192249723
1197,1197,1197,1197,2023-11-06,59.90671157836914,57.78524398803711,61.38380813598633,0.03671296413962066,-0.024063292950885495
1198,1198,1198,1198,2023-11-07,59.53000259399414,58.90545654296875,59.599395751953125,0.010602516094070369,-0.0011643265352520027
1199,1199,1199,1199,2023-11-08,59.34999847412109,59.4903450012207,57.98351287841797,-0.0023591479776547963,0.023566795591850598
1200,1200,1200,1200,2023-11-09,59.310001373291016,59.46060562133789,58.69727325439453,-0.002532840802294656,0.010438783352693548
1201,1201,1201,1201,2023-11-10,60.4900016784668,59.4903450012207,58.449440002441406,0.016803679273091898,0.03491156931426809
1202,1202,1202,1202,2023-11-13,60.459999084472656,61.22519302368164,59.08389663696289,-0.012498024120773499,0.02329065152837062
1203,1203,1203,1203,2023-11-14,62.40999984741211,59.90671157836914,57.78524398803711,0.041786441002828134,0.08003350925250796
1204,1204,1204,1204,2023-11-15,61.81999969482422,59.53000259399414,58.90545654296875,0.0384679489508557,0.04947832209278347
1205,1205,1205,1205,2023-11-16,62.02999877929688,59.34999847412109,59.4903450012207,0.045155861399800656,0.04269018406304537
1206,1206,1206,1206,2023-11-17,62.54999923706055,59.310001373291016,59.46060562133789,0.05462818729976626,0.051956981995723295
1207,1207,1207,1207,2023-11-20,62.5099983215332,60.4900016784668,59.4903450012207,0.03339389299083928,0.05075871253142905
1208,1208,1208,1208,2023-11-21,62.25,60.459999084472656,61.22519302368164,0.02960636689766427,0.01673832168927536
1209,1209,1209,1209,2023-11-22,62.970001220703125,62.40999984741211,59.90671157836914,0.008972943032529601,0.05113433139000856
1210,1210,1210,1210,2023-11-24,63.54999923706055,61.81999969482422,59.53000259399414,0.027984463778332413,0.0675289176532301
1211,1211,1211,1211,2023-11-27,63.220001220703125,62.02999877929688,59.34999847412109,0.01918430541390581,0.0652064506500285
1212,1212,1212,1212,2023-11-28,63.18999862670898,62.54999923706055,59.310001373291016,0.01023180491534248,0.06541893717043878
1213,1213,1213,1213,2023-11-29,63.15999984741211,62.5099983215332,60.4900016784668,0.010398360955562458,0.044139495699431874
1214,1214,1214,1214,2023-11-30,63.630001068115234,62.25,60.459999084472656,0.02216869185727277,0.05243139317970491
1215,1215,1215,1215,2023-12-01,63.7599983215332,62.970001220703125,62.40999984741211,0.012545610378205785,0.021631124457967443
1216,1216,1216,1216,2023-12-04,64.55000305175781,63.54999923706055,61.81999969482422,0.01573570144299996,0.0441605203883908
1217,1217,1217,1217,2023-12-05,63.970001220703125,63.220001220703125,62.02999877929688,0.011863334158785044,0.03127522939842042
1218,1218,1218,1218,2023-12-06,63.540000915527344,63.18999862670898,62.54999923706055,0.005538887425619032,0.01582736515654859
1219,1219,1219,1219,2023-12-07,63.459999084472656,63.15999984741211,62.5099983215332,0.004749829603947431,0.015197581002209137
1220,1220,1220,1220,2023-12-08,64.08999633789062,63.630001068115234,62.25,0.007229219897119998,0.029558174102660706
1221,1221,1221,1221,2023-12-11,64.94000244140625,63.7599983215332,62.970001220703125,0.01850696598080881,0.03128475754349247
1222,1222,1222,1222,2023-12-12,65.19999694824219,64.55000305175781,63.54999923706055,0.010069618369548339,0.025963772320856338
1223,1223,1223,1223,2023-12-13,66.2300033569336,63.970001220703125,63.220001220703125,0.03532909321719768,0.0476115482143451
1224,1224,1224,1224,2023-12-14,66.9000015258789,63.540000915527344,63.18999862670898,0.052880084386817794,0.05871186864691258
1225,1225,1225,1225,2023-12-15,66.36000061035156,63.459999084472656,63.15999984741211,0.04569810223316684,0.05066499003594549
1226,1226,1226,1226,2023-12-18,65.22000122070312,64.08999633789062,63.630001068115234,0.01763153295960529,0.024988215085613774
1227,1227,1227,1227,2023-12-19,66.4000015258789,64.94000244140625,63.7599983215332,0.022482276402591372,0.04140532110795414
1228,1228,1228,1228,2023-12-20,65.22000122070312,65.19999694824219,64.55000305175781,0.00030681400916043877,0.010379521878691289
1229,1229,1229,1229,2023-12-21,65.58999633789062,66.2300033569336,63.970001220703125,-0.009663400069508943,0.02532429398583802
1230,1230,1230,1230,2023-12-22,65.86000061035156,66.9000015258789,63.540000915527344,-0.015545603763925775,0.036512427784011425
1231,1231,1231,1231,2023-12-26,66.23999786376953,66.36000061035156,63.459999084472656,-0.001808359636502388,0.04380710399312138
1232,1232,1232,1232,2023-12-27,66.0199966430664,65.22000122070312,64.08999633789062,0.012266105602422694,0.030113908807243073
1233,1233,1233,1233,2023-12-28,66.29000091552734,66.4000015258789,64.94000244140625,-0.0016566356599960752,0.020788395801788928
1234,1234,1234,1234,2023-12-29,66.12999725341797,65.22000122070312,65.19999694824219,0.013952714131903132,0.014263809029225083
1235,1235,1235,1235,2024-01-02,67.3499984741211,65.58999633789062,66.2300033569336,0.026833392811362877,0.016910690931895456
1236,1236,1236,1236,2024-01-03,67.12000274658203,65.86000061035156,66.9000015258789,0.019131523300235598,0.0032885084556839583
1237,1237,1237,1237,2024-01-04,67.48999786376953,66.23999786376953,66.36000061035156,0.018870773555439646,0.017028288773730083
1238,1238,1238,1238,2024-01-05,68.91999816894531,66.0199966430664,65.22000122070312,0.043926108351044046,0.05673101623720411
1239,1239,1239,1239,2024-01-08,69.5199966430664,66.29000091552734,66.4000015258789,0.048725232809319285,0.04698787719110986
1240,1240,1240,1240,2024-01-09,69.22000122070312,66.12999725341797,65.22000122070312,0.0467262074039394,0.061330878950217826
1241,1241,1241,1241,2024-01-10,69.30000305175781,67.3499984741211,65.58999633789062,0.028953298022508456,0.05656360605289379
1242,1242,1242,1242,2024-01-11,69.30000305175781,67.12000274658203,65.86000061035156,0.03247914505317562,0.052232043873767786
1243,1243,1243,1243,2024-01-12,68.83000183105469,67.48999786376953,66.23999786376953,0.019854852714471738,0.03910030269946274
1244,1244,1244,1244,2024-01-16,68.22000122070312,68.91999816894531,66.0199966430664,-0.010156659414387481,0.033323306414735576
1245,1245,1245,1245,2024-01-17,67.41000366210938,69.5199966430664,66.29000091552734,-0.030350878636980938,0.01689550054478417
1246,1246,1246,1246,2024-01-18,67.72000122070312,69.22000122070312,66.12999725341797,-0.02167003717924465,0.024043611573006274
1247,1247,1247,1247,2024-01-19,68.88999938964844,69.30000305175781,67.3499984741211,-0.005916358500058894,0.022865641431589312
1248,1248,1248,1248,2024-01-22,69.5,69.30000305175781,67.12000274658203,0.002885958722004922,0.03545883724713006
1249,1249,1249,1249,2024-01-23,69.45999908447266,68.83000183105469,67.48999786376953,0.009152945469394602,0.029189528568064782
1250,1250,1250,1250,2024-01-24,69.68000030517578,68.22000122070312,68.91999816894531,0.021401334774963088,0.01102730929225304
1251,1251,1251,1251,2024-01-25,70.38999938964844,67.41000366210938,69.5199966430664,0.04420702515425168,0.012514424461911977
1252,1252,1252,1252,2024-01-26,70.87999725341797,67.72000122070312,69.22000122070312,0.04666266945885367,0.023981450497552848
1253,1253,1253,1253,2024-01-29,70.36000061035156,68.88999938964844,69.30000305175781,0.02133838341888583,0.015295779392709097
1254,1254,1254,1254,2024-01-30,70.80999755859375,69.5,69.30000305175781,0.018848885735161858,0.021789241563354267
1255,1255,1255,1255,2024-01-31,69.31999969482422,69.45999908447266,68.83000183105469,-0.002015539756604068,0.007118957587306962
1256,1256,1256,1256,2024-02-01,65.3499984741211,69.68000030517578,68.22000122070312,-0.06214124299785717,-0.04206981376762353
1257,1257,1257,1257,2024-02-02,65.94999694824219,70.38999938964844,67.41000366210938,-0.06307717687037229,-0.021658606060688368
1258,1258,1258,1258,2024-02-05,65.11000061035156,70.87999725341797,67.72000122070312,-0.08140514766721674,-0.03854105970620747
