,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GM,GM_6m,GM_12m,GM_6m_ret,GM_12m_ret
1190,1190,1190,1190,2023-10-26,28.46868705749512,29.39603805541992,31.39034080505371,-0.031546802197509605,-0.09307492918612137
1191,1191,1191,1191,2023-10-27,27.142475128173828,29.2464656829834,30.891765594482425,-0.07193999362575099,-0.12136860403272831
1192,1192,1192,1192,2023-10-30,27.28207778930664,29.57552528381348,30.233646392822266,-0.07754545261659407,-0.09762529352782112
1193,1193,1193,1193,2023-10-31,28.11968421936035,29.136777877807617,29.57552528381348,-0.034907554387540785,-0.049224520967338536
1194,1194,1194,1194,2023-11-01,27.92025375366211,28.47865867614746,29.97438621520996,-0.01960783788433995,-0.06852959212574361
1195,1195,1195,1195,2023-11-02,28.717973709106445,28.927377700805664,30.24361801147461,-0.0072389552162339665,-0.05044516505232033
1196,1196,1196,1196,2023-11-03,29.68521308898925,28.46868705749512,29.39603805541992,0.042732073630134204,0.009837211158325365
1197,1197,1197,1197,2023-11-06,29.02709197998047,27.142475128173828,29.2464656829834,0.06943422966796464,-0.0075008619975086566
1198,1198,1198,1198,2023-11-07,28.329086303710938,27.28207778930664,29.57552528381348,0.03837715450011214,-0.04214427193233017
1199,1199,1199,1199,2023-11-08,27.48150634765625,28.11968421936035,29.136777877807617,-0.022695058263304313,-0.05681038367019042
1200,1200,1200,1200,2023-11-09,26.574098587036133,27.92025375366211,28.47865867614746,-0.04821428839805619,-0.06687674833177826
1201,1201,1201,1201,2023-11-10,26.77352905273437,28.717973709106445,28.927377700805664,-0.06770828179132615,-0.0744570997879046
1202,1202,1202,1202,2023-11-13,26.82338523864746,29.68521308898925,28.46868705749512,-0.09640583821186344,-0.05779338595857342
1203,1203,1203,1203,2023-11-14,28.11968421936035,29.02709197998047,27.142475128173828,-0.03126071882246906,0.03600294691519057
1204,1204,1204,1204,2023-11-15,28.05985450744629,28.329086303710938,27.28207778930664,-0.009503723253841079,0.028508705390632105
1205,1205,1205,1205,2023-11-16,27.4017333984375,27.48150634765625,28.11968421936035,-0.00290278663074639,-0.025531965982339977
1206,1206,1206,1206,2023-11-17,27.95016860961914,26.574098587036133,27.92025375366211,0.05178237817083686,0.0010714392577146903
1207,1207,1207,1207,2023-11-20,28.43877220153809,26.77352905273437,28.717973709106445,0.06219737209554177,-0.009722186892309193
1208,1208,1208,1208,2023-11-21,27.820537567138672,26.82338523864746,29.68521308898925,0.03717473837174379,-0.06281496165315448
1209,1209,1209,1209,2023-11-22,28.019969940185547,28.11968421936035,29.02709197998047,-0.0035460668191341638,-0.03469593304384466
1210,1210,1210,1210,2023-11-24,28.099740982055664,28.05985450744629,28.329086303710938,0.0014214783116137664,-0.00809575427871212
1211,1211,1211,1211,2023-11-27,28.4188289642334,27.4017333984375,27.48150634765625,0.03711792794297808,0.03410739588723777
1212,1212,1212,1212,2023-11-28,28.80771827697754,27.95016860961914,26.574098587036133,0.030681377251630337,0.08405251010211323
1213,1213,1213,1213,2023-11-29,31.51000022888184,28.43877220153809,26.77352905273437,0.10799439601607141,0.17690873574485821
1214,1214,1214,1214,2023-11-30,31.600000381469727,27.820537567138672,26.82338523864746,0.13585153792266458,0.17807652167408228
1215,1215,1215,1215,2023-12-01,32.36000061035156,28.019969940185547,28.11968421936035,0.1548906254871334,0.1507953061603644
1216,1216,1216,1216,2023-12-04,33.06999969482422,28.099740982055664,28.05985450744629,0.1768791646849177,0.17855207289290753
1217,1217,1217,1217,2023-12-05,32.68000030517578,28.4188289642334,27.4017333984375,0.14994183420806295,0.19262529234881387
1218,1218,1218,1218,2023-12-06,32.90999984741211,28.80771827697754,27.95016860961914,0.14240216913371517,0.1774526410579873
1219,1219,1219,1219,2023-12-07,33.5099983215332,31.51000022888184,28.43877220153809,0.0634718526856175,0.17832085309649348
1220,1220,1220,1220,2023-12-08,33.75,31.600000381469727,27.820537567138672,0.06803796179037502,0.21313256145938553
1221,1221,1221,1221,2023-12-11,33.58000183105469,32.36000061035156,28.019969940185547,0.03770090227726586,0.19843104409955425
1222,1222,1222,1222,2023-12-12,33.41999816894531,33.06999969482422,28.099740982055664,0.010583564479919705,0.1893347412094344
1223,1223,1223,1223,2023-12-13,33.9900016784668,32.68000030517578,28.4188289642334,0.04008572096260177,0.19603808169734993
1224,1224,1224,1224,2023-12-14,36.25,32.90999984741211,28.80771827697754,0.10148891425323225,0.2583433249196332
1225,1225,1225,1225,2023-12-15,35.72999954223633,33.5099983215332,31.51000022888184,0.06624892067740196,0.1339257150968367
1226,1226,1226,1226,2023-12-18,35.439998626708984,33.75,31.600000381469727,0.050074033383969985,0.12151893034441352
1227,1227,1227,1227,2023-12-19,35.869998931884766,33.58000183105469,32.36000061035156,0.06819526432283562,0.1084671895961089
1228,1228,1228,1228,2023-12-20,35.470001220703125,33.41999816894531,33.06999969482422,0.06134060933799579,0.0725733761120817
1229,1229,1229,1229,2023-12-21,36.25,33.9900016784668,32.68000030517578,0.06649009149549245,0.10924111571256057
1230,1230,1230,1230,2023-12-22,36.02000045776367,36.25,32.90999984741211,-0.006344814958243572,0.09450017091373875
1231,1231,1231,1231,2023-12-26,36.130001068115234,35.72999954223633,33.5099983215332,0.011195117016614242,0.07818570211322395
1232,1232,1232,1232,2023-12-27,36.08000183105469,35.439998626708984,33.75,0.01805878186076937,0.06903709129050917
1233,1233,1233,1233,2023-12-28,36.20000076293945,35.869998931884766,33.58000183105469,0.009199939807116975,0.07802259645685306
1234,1234,1234,1234,2023-12-29,35.91999816894531,35.470001220703125,33.41999816894531,0.012686691084169865,0.07480550978375167
1235,1235,1235,1235,2024-01-02,36.04999923706055,36.25,33.9900016784668,-0.005517262425915992,0.06060598578607279
1236,1236,1236,1236,2024-01-03,35.27000045776367,36.02000045776367,36.25,-0.02082176542111469,-0.027034470130657295
1237,1237,1237,1237,2024-01-04,35.4900016784668,36.130001068115234,35.72999954223633,-0.017713793820317347,-0.006716984798329828
1238,1238,1238,1238,2024-01-05,35.9900016784668,36.08000183105469,35.439998626708984,-0.002494460865310355,0.01551927407083209
1239,1239,1239,1239,2024-01-08,36.70000076293945,36.20000076293945,35.869998931884766,0.013812154405032029,0.023139165201282008
1240,1240,1240,1240,2024-01-09,36.540000915527344,35.91999816894531,35.470001220703125,0.017260656408330632,0.03016632810826292
1241,1241,1241,1241,2024-01-10,36.310001373291016,36.04999923706055,36.25,0.007212264680526825,0.0016552102976832295
1242,1242,1242,1242,2024-01-11,35.86000061035156,35.27000045776367,36.02000045776367,0.01672810164248295,-0.004441972386972082
1243,1243,1243,1243,2024-01-12,35.2599983215332,35.4900016784668,36.130001068115234,-0.0064807930700422345,-0.02407978745812467
1244,1244,1244,1244,2024-01-16,35.38999938964844,35.9900016784668,36.08000183105469,-0.01667136040111239,-0.019124235210330687
1245,1245,1245,1245,2024-01-17,35.0099983215332,36.70000076293945,36.20000076293945,-0.04604911188756311,-0.0328729949261366
1246,1246,1246,1246,2024-01-18,34.58000183105469,36.540000915527344,35.91999816894531,-0.053639820343840516,-0.037305022444269476
1247,1247,1247,1247,2024-01-19,35.5099983215332,36.310001373291016,36.04999923706055,-0.022032581148462294,-0.014979221274773469
1248,1248,1248,1248,2024-01-22,35.31999969482422,35.86000061035156,35.27000045776367,-0.015058586345128577,0.0014176137343808737
1249,1249,1249,1249,2024-01-23,35.22999954223633,35.2599983215332,35.4900016784668,-0.0008507878821580883,-0.00732606717198947
1250,1250,1250,1250,2024-01-24,34.70000076293945,35.38999938964844,35.9900016784668,-0.01949699459194698,-0.03584331356947856
1251,1251,1251,1251,2024-01-25,35.15999984741211,35.0099983215332,36.70000076293945,0.004284533935171586,-0.04196187693495834
1252,1252,1252,1252,2024-01-26,35.18000030517578,34.58000183105469,36.540000915527344,0.017351024937837467,-0.03721950126645024
1253,1253,1253,1253,2024-01-29,35.38999938964844,35.5099983215332,36.310001373291016,-0.0033792998467138124,-0.02533742629707847
1254,1254,1254,1254,2024-01-30,38.150001525878906,35.31999969482422,35.86000061035156,0.08012462784560537,0.0638594778736925
1255,1255,1255,1255,2024-01-31,38.79999923706055,35.22999954223633,35.2599983215332,0.10133408291828783,0.10039708122633328
1256,1256,1256,1256,2024-02-01,38.869998931884766,34.70000076293945,35.38999938964844,0.12017285525246968,0.09833285115156642
1257,1257,1257,1257,2024-02-02,38.90999984741211,35.15999984741211,35.0099983215332,0.10665529056525336,0.11139679271221725
1258,1258,1258,1258,2024-02-05,38.0099983215332,35.18000030517578,34.58000183105469,0.08044337668584567,0.09919017665864316
