,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GRMN,GRMN_6m,GRMN_12m,GRMN_6m_ret,GRMN_12m_ret
726,726,726,726,2021-12-21,125.5194091796875,126.6343765258789,126.98223876953124,-0.008804618278067222,-0.011519954318168324
727,727,727,727,2021-12-22,126.70997619628906,126.73831176757812,125.98564910888672,-0.0002235754200436979,0.00574928249785267
728,728,728,728,2021-12-23,127.06900787353516,127.96664428710938,129.70880126953125,-0.007014612429472322,-0.0203516906343979
729,729,729,729,2021-12-27,128.4485321044922,126.88948822021484,130.65838623046875,0.012286627569745079,-0.016913220725676137
730,730,730,730,2021-12-28,128.2784881591797,124.94300842285156,127.26432037353516,0.026696009472092053,0.007968987558082619
731,731,731,731,2021-12-29,128.52415466308594,122.18392944335938,127.96944427490234,0.051890827612199875,0.004334709674850057
732,732,732,732,2021-12-30,129.17611694335938,125.5194091796875,126.6343765258789,0.029132608156537065,0.020071488384207026
733,733,733,733,2021-12-31,128.66587829589844,126.70997619628906,126.73831176757812,0.01543605451065222,0.015209027968237532
734,734,734,734,2022-01-03,126.19026947021484,127.06900787353516,127.96664428710938,-0.006915442388555348,-0.013881545669893525
735,735,735,735,2022-01-04,126.20917510986328,128.4485321044922,126.88948822021484,-0.01743388544765312,-0.005361461535496881
736,736,736,736,2022-01-05,125.71783447265624,128.2784881591797,124.94300842285156,-0.019961676531032646,0.006201435835308189
737,737,737,737,2022-01-06,125.46270751953124,128.52415466308594,122.18392944335938,-0.023820013845490706,0.026834773534532674
738,738,738,738,2022-01-07,123.7335433959961,129.17611694335938,125.5194091796875,-0.042132970677154824,-0.01422780584582617
739,739,739,739,2022-01-10,122.88316345214844,128.66587829589844,126.70997619628906,-0.04494365499492603,-0.030201353192683356
740,740,740,740,2022-01-11,124.517822265625,126.19026947021484,127.06900787353516,-0.013253376917343074,-0.020077166341372688
741,741,741,741,2022-01-12,124.7256851196289,126.20917510986328,128.4485321044922,-0.011754216671989282,-0.02898318045265602
742,742,742,742,2022-01-13,124.86743927001952,125.71783447265624,128.2784881591797,-0.006764316345440058,-0.02659096578163156
743,743,743,743,2022-01-14,125.0847625732422,125.46270751953124,128.52415466308594,-0.0030124086572115294,-0.02676066688677925
744,744,744,744,2022-01-18,125.46270751953124,123.7335433959961,129.17611694335938,0.013974901842107146,-0.02874687296457734
745,745,745,745,2022-01-19,123.99811553955078,122.88316345214844,128.66587829589844,0.00907326973101985,-0.03627817116837306
746,746,746,746,2022-01-20,116.49568176269533,124.517822265625,126.19026947021484,-0.06442564089995573,-0.0768251605153103
747,747,747,747,2022-01-21,114.74763488769533,124.7256851196289,126.20917510986328,-0.07999996329836367,-0.0908138430679929
748,748,748,748,2022-01-24,116.60906982421876,124.86743927001952,125.71783447265624,-0.06613709301703907,-0.07245403714314402
749,749,749,749,2022-01-25,114.6814956665039,125.0847625732422,125.46270751953124,-0.08316973780596781,-0.08593160522499466
750,750,750,750,2022-01-26,113.8783187866211,125.46270751953124,123.7335433959961,-0.09233332327940358,-0.0796487705668818
751,751,751,751,2022-01-27,112.309814453125,123.99811553955078,122.88316345214844,-0.09426192515560972,-0.08604391929689192
752,752,752,752,2022-01-28,114.56809997558594,116.49568176269533,124.517822265625,-0.01654637972792783,-0.0799060095093378
753,753,753,753,2022-01-31,117.56340789794922,114.74763488769533,124.7256851196289,0.02453883265663581,-0.057424236353643465
754,754,754,754,2022-02-01,118.45162200927734,116.60906982421876,124.86743927001952,0.015801105247097214,-0.05138102693744118
755,755,755,755,2022-02-02,120.21856689453124,114.6814956665039,125.0847625732422,0.04828216789332118,-0.038903185157037945
756,756,756,756,2022-02-03,118.2059326171875,113.8783187866211,125.46270751953124,0.03800208746210276,-0.05784009484423125
757,757,757,757,2022-02-04,117.88468170166016,112.309814453125,123.99811553955078,0.04963829096932537,-0.04930263505448729
758,758,758,758,2022-02-07,118.19650268554688,114.56809997558594,116.49568176269533,0.03167027043945159,0.014599862390746399
759,759,759,759,2022-02-08,119.39649963378906,117.56340789794922,114.74763488769533,0.015592366439658223,0.04051381756707784
760,760,760,760,2022-02-09,121.60755157470705,118.45162200927734,116.60906982421876,0.02664319417409522,0.042865291336456
761,761,761,761,2022-02-10,117.36497497558594,120.21856689453124,114.6814956665039,-0.023736698853254357,0.023399409760800793
762,762,762,762,2022-02-11,116.43899536132812,118.2059326171875,113.8783187866211,-0.014947957490269448,0.022486076383908316
763,763,763,763,2022-02-14,114.10511016845705,117.88468170166016,112.309814453125,-0.03206160018965287,0.01598520774051626
764,764,764,764,2022-02-15,113.27359008789062,118.19650268554688,114.56809997558594,-0.04165023910016441,-0.01129904299688278
765,765,765,765,2022-02-16,112.99958801269533,119.39649963378906,117.56340789794922,-0.05357704489423254,-0.038820071371319154
766,766,766,766,2022-02-17,107.07510375976562,121.60755157470705,118.45162200927734,-0.11950284029864477,-0.09604358350298225
767,767,767,767,2022-02-18,108.20897674560548,117.36497497558594,120.21856689453124,-0.0780130378069358,-0.09989796467513934
768,768,768,768,2022-02-22,105.66722106933594,116.43899536132812,118.2059326171875,-0.09251002431415445,-0.10607514589355216
769,769,769,769,2022-02-23,103.7396469116211,114.10511016845705,117.88468170166016,-0.0908413588272522,-0.11999043968950085
770,770,770,770,2022-02-24,104.32547760009766,113.27359008789062,118.19650268554688,-0.07899557594007567,-0.11735563041448072
771,771,771,771,2022-02-25,105.66722106933594,112.99958801269533,119.39649963378906,-0.06488843961568791,-0.11498895366751405
772,772,772,772,2022-02-28,104.35382080078124,107.07510375976562,121.60755157470705,-0.02541471232276249,-0.1418804223134642
773,773,773,773,2022-03-01,103.93807220458984,108.20897674560548,117.36497497558594,-0.03946904101178539,-0.11440297903006524
774,774,774,774,2022-03-02,107.63260650634766,105.66722106933594,116.43899536132812,0.01859976459229573,-0.07563092439652963
775,775,775,775,2022-03-03,105.8750991821289,103.7396469116211,114.10511016845705,0.020584726612064452,-0.07212657675171519
776,776,776,776,2022-03-04,104.4766616821289,104.32547760009766,113.27359008789062,0.0014491578232767033,-0.07766089517367691
777,777,777,777,2022-03-07,102.65302276611328,105.66722106933594,112.99958801269533,-0.0285253863281294,-0.0915628581355502
778,778,778,778,2022-03-08,103.91918182373048,104.35382080078124,107.07510375976562,-0.0041650509173066785,-0.029473909669196163
779,779,779,779,2022-03-09,104.61840057373048,103.93807220458984,108.20897674560548,0.006545516524507855,-0.03318186974742665
780,780,780,780,2022-03-10,105.00579833984376,107.63260650634766,105.66722106933594,-0.024405319649570822,-0.0062594882575568445
781,781,781,781,2022-03-11,103.74909210205078,105.8750991821289,103.7396469116211,-0.020080331414102592,9.104706552287567e-05
782,782,782,782,2022-03-14,103.96775817871094,104.4766616821289,104.32547760009766,-0.004870977835856882,-0.0034288788282180738
783,783,783,783,2022-03-15,104.28147888183594,102.65302276611328,105.66722106933594,0.015863693750479912,-0.013114210570473017
784,784,784,784,2022-03-16,106.4110336303711,103.91918182373048,104.35382080078124,0.02397874735837835,0.019713823737390612
785,785,785,785,2022-03-17,110.76521301269533,104.61840057373048,103.93807220458984,0.05875460153525136,0.06568469727499915
786,786,786,786,2022-03-18,113.71236419677734,105.00579833984376,107.63260650634766,0.08291509606693714,0.056486206994077914
787,787,787,787,2022-03-21,110.94583892822266,103.74909210205078,105.8750991821289,0.0693668414861206,0.04789360090582706
788,788,788,788,2022-03-22,112.69512939453124,103.96775817871094,104.4766616821289,0.08394305473836172,0.07866319214340023
789,789,789,789,2022-03-23,110.15676879882812,104.28147888183594,102.65302276611328,0.05634068465455533,0.07309814977208728
790,790,790,790,2022-03-24,111.0599136352539,106.4110336303711,103.91918182373048,0.0436879508287753,0.06871428052268214
791,791,791,791,2022-03-25,110.82225036621094,110.76521301269533,104.61840057373048,0.0005149392301451172,0.05929979581467837
792,792,792,792,2022-03-28,113.00885009765624,113.71236419677734,105.00579833984376,-0.006186786319064552,0.0762153317658818
793,793,793,793,2022-03-29,115.40459442138672,110.94583892822266,103.74909210205078,0.04018857792448349,0.11234317412504424
794,794,794,794,2022-03-30,114.35883331298828,112.69512939453124,103.96775817871094,0.014762873314893898,0.09994516873602333
795,795,795,795,2022-03-31,112.76166534423828,110.15676879882812,104.28147888183594,0.02364717641788583,0.08132015918197188
796,796,796,796,2022-04-01,110.38493347167967,111.0599136352539,106.4110336303711,-0.006077621902273567,0.03734481007967938
797,797,797,797,2022-04-04,112.89476776123048,110.82225036621094,110.76521301269533,0.018701275133566897,0.019225844383931934
798,798,798,798,2022-04-05,111.26908111572266,113.00885009765624,113.71236419677734,-0.015394979954491794,-0.0214865208221916
799,799,799,799,2022-04-06,108.64517211914062,115.40459442138672,110.94583892822266,-0.058571518197662376,-0.02073684629642092
800,800,800,800,2022-04-07,109.66241455078124,114.35883331298828,112.69512939453124,-0.04106738960298273,-0.026910788958171006
801,801,801,801,2022-04-08,108.6071319580078,112.76166534423828,110.15676879882812,-0.036843490857886296,-0.014067558968167693
802,802,802,802,2022-04-11,106.23040771484376,110.38493347167967,111.0599136352539,-0.037636710248158955,-0.04348559045589884
803,803,803,803,2022-04-12,106.30645751953124,112.89476776123048,110.82225036621094,-0.05835797683408461,-0.04074807028153027
804,804,804,804,2022-04-13,107.4948272705078,111.26908111572266,113.00885009765624,-0.033920059439419115,-0.04879284075878576
805,805,805,805,2022-04-14,105.82160186767578,108.64517211914062,115.40459442138672,-0.02598891599498332,-0.08303822392650795
806,806,806,806,2022-04-18,105.11810302734376,109.66241455078124,114.35883331298828,-0.041439097817175474,-0.08080469184530414
807,807,807,807,2022-04-19,107.61841583251952,108.6071319580078,112.76166534423828,-0.009103602200549399,-0.04561168457398601
808,808,808,808,2022-04-20,109.0254364013672,106.23040771484376,110.38493347167967,0.026311004039692554,-0.012315965843846421
809,809,809,809,2022-04-21,107.64694213867188,106.30645751953124,112.89476776123048,0.012609625514935052,-0.046484223552836546
810,810,810,810,2022-04-22,105.05155181884766,107.4948272705078,111.26908111572266,-0.022729237431227345,-0.05587831978596658
811,811,811,811,2022-04-25,107.24764251708984,105.82160186767578,108.64517211914062,0.013475893619501633,-0.012863246242716064
812,812,812,812,2022-04-26,104.5761947631836,105.11810302734376,109.66241455078124,-0.005155232529445497,-0.04638070216156309
813,813,813,813,2022-04-27,104.10086059570312,107.61841583251952,108.6071319580078,-0.032685439658306836,-0.04149148661845703
814,814,814,814,2022-04-28,105.18463134765624,109.0254364013672,106.23040771484376,-0.035228522631832404,-0.009844416393418376
815,815,815,815,2022-04-29,104.32902526855467,107.64694213867188,106.30645751953124,-0.030822211984833037,-0.018601243020568647
816,816,816,816,2022-05-02,106.29695892333984,105.05155181884766,107.4948272705078,0.011855199499001934,-0.011143497576432737
817,817,817,817,2022-05-03,106.27793884277344,107.24764251708984,105.82160186767578,-0.009041724848747879,0.004312323448555144
818,818,818,818,2022-05-04,108.56910705566406,104.5761947631836,105.11810302734376,0.03818184723131823,0.03282977840099166
819,819,819,819,2022-05-05,103.38783264160156,104.10086059570312,107.61841583251952,-0.006849395384642909,-0.03931095954340913
820,820,820,820,2022-05-06,100.8019561767578,105.18463134765624,109.0254364013672,-0.04166649742216444,-0.07542717090657092
821,821,821,821,2022-05-09,97.6361312866211,104.32902526855467,107.64694213867188,-0.06415179251129122,-0.09299670434813423
822,822,822,822,2022-05-10,96.24812316894533,106.29695892333984,105.05155181884766,-0.09453549618142532,-0.0838010338493912
823,823,823,823,2022-05-11,93.12035369873048,106.27793884277344,107.24764251708984,-0.12380354086004774,-0.13172586815703835
824,824,824,824,2022-05-12,94.5654067993164,108.56910705566406,104.5761947631836,-0.12898420771912467,-0.09572721580219057
825,825,825,825,2022-05-13,96.36221313476562,103.38783264160156,104.10086059570312,-0.06795402638133019,-0.0743379777713088
826,826,826,826,2022-05-16,96.27664947509766,100.8019561767578,105.18463134765624,-0.0448930444735115,-0.08468900597384721
827,827,827,827,2022-05-17,99.39492797851562,97.6361312866211,104.32902526855467,0.018013789247050438,-0.04729362013435978
828,828,828,828,2022-05-18,96.2101058959961,96.24812316894533,106.29695892333984,-0.00039499235618856154,-0.09489314773923374
829,829,829,829,2022-05-19,95.81080627441406,93.12035369873048,106.27793884277344,0.02889220743714005,-0.0984882910068886
830,830,830,830,2022-05-20,95.6872329711914,94.5654067993164,108.56910705566406,0.011862965642982948,-0.118651377300801
831,831,831,831,2022-05-23,96.37171936035156,96.36221313476562,103.38783264160156,9.865096780869997e-05,-0.06786207914399045
832,832,832,832,2022-05-24,94.06153869628906,96.27664947509766,100.8019561767578,-0.023007767624708797,-0.06686792336300806
833,833,833,833,2022-05-25,94.44181060791016,99.39492797851562,97.6361312866211,-0.04983269741566787,-0.032716583877475336
834,834,834,834,2022-05-26,97.43648529052734,96.2101058959961,96.24812316894533,0.012746887482454117,0.012346860203144683
835,835,835,835,2022-05-27,100.33611297607422,95.81080627441406,93.12035369873048,0.04723169418592632,0.07748852952909369
836,836,836,836,2022-05-31,100.41216278076172,95.6872329711914,94.5654067993164,0.04937889478936919,0.06182764056472689
837,837,837,837,2022-06-01,98.40621185302734,96.37171936035156,96.36221313476562,0.021110887158383385,0.021211620735641645
838,838,838,838,2022-06-02,101.71461486816406,94.06153869628906,96.27664947509766,0.08136243865397175,0.05648270294733271
839,839,839,839,2022-06-03,99.64209747314452,94.44181060791016,99.39492797851562,0.055063396516445096,0.0024867415234941515
840,840,840,840,2022-06-06,99.45195770263672,97.43648529052734,96.2101058959961,0.020684986800373784,0.033695543482148205
841,841,841,841,2022-06-07,100.57379150390624,100.33611297607422,95.81080627441406,0.0023688233556415916,0.04971240108188213
842,842,842,842,2022-06-08,98.4537353515625,100.41216278076172,95.6872329711914,-0.01950388653090973,0.02891192789746566
843,843,843,843,2022-06-09,96.8565673828125,98.40621185302734,96.37171936035156,-0.0157474253000337,0.005031019739805576
844,844,844,844,2022-06-10,95.00272369384766,101.71461486816406,94.06153869628906,-0.06598748058984372,0.01000605572270663
845,845,845,845,2022-06-13,92.7210464477539,99.64209747314452,94.44181060791016,-0.06945910614994799,-0.018220363937115458
846,846,846,846,2022-06-14,91.95099639892578,99.45195770263672,97.43648529052734,-0.07542296277504112,-0.056298098964114196
847,847,847,847,2022-06-15,92.19818115234376,100.57379150390624,100.33611297607422,-0.08327825993551374,-0.08110670806702469
848,848,848,848,2022-06-16,88.87425994873047,98.4537353515625,100.41216278076172,-0.09729925805887674,-0.11490543090106442
849,849,849,849,2022-06-17,89.53520965576172,96.8565673828125,98.40621185302734,-0.07558968818411771,-0.09014677051601916
850,850,850,850,2022-06-21,91.62344360351562,95.00272369384766,101.71461486816406,-0.03557034955357674,-0.09921063239267991
851,851,851,851,2022-06-22,92.41851043701172,92.7210464477539,99.64209747314452,-0.00326286234175166,-0.07249533298995137
852,852,852,852,2022-06-23,94.71746826171876,91.95099639892578,99.45195770263672,0.030086371775578824,-0.047605794297927995
853,853,853,853,2022-06-24,95.91484832763672,92.19818115234376,100.57379150390624,0.04031171904738251,-0.04632363070540668
854,854,854,854,2022-06-27,95.93401336669922,88.87425994873047,98.4537353515625,0.0794352990623084,-0.025592954659015787
855,855,855,855,2022-06-28,94.04693603515624,89.53520965576172,96.8565673828125,0.050390526774225064,-0.029008165616189685
856,856,856,856,2022-06-29,94.86115264892578,91.62344360351562,95.00272369384766,0.035337124627412786,-0.0014901788013793604
857,857,857,857,2022-06-30,94.1139907836914,92.41851043701172,92.7210464477539,0.018345679222294464,0.015022957454674524
858,858,858,858,2022-07-01,94.3438720703125,94.71746826171876,91.95099639892578,-0.003944321974210352,0.026023379464049867
859,859,859,859,2022-07-05,95.74242401123048,95.91484832763672,92.19818115234376,-0.0017976811662908654,0.03844157026297923
860,860,860,860,2022-07-06,96.37464904785156,95.93401336669922,88.87425994873047,0.004593112137069255,0.0843932664356124
861,861,861,861,2022-07-07,99.6410903930664,94.04693603515624,89.53520965576172,0.059482579590035556,0.11287046488369246
862,862,862,862,2022-07-08,98.64488220214844,94.86115264892578,91.62344360351562,0.03988702906895902,0.07663364661359884
863,863,863,863,2022-07-11,96.36505126953124,94.1139907836914,92.41851043701172,0.0239184468440361,0.04270292621962679
864,864,864,864,2022-07-12,97.46665954589844,94.3438720703125,94.71746826171876,0.033100056284085744,0.02902517703052654
865,865,865,865,2022-07-13,95.98190307617188,95.74242401123048,95.91484832763672,0.00250128474826683,0.0006991070694926105
866,866,866,866,2022-07-14,93.83619689941406,96.37464904785156,95.93401336669922,-0.02633941781906901,-0.02186728558166784
867,867,867,867,2022-07-15,95.6945343017578,99.6410903930664,94.04693603515624,-0.03960771681381792,0.017518893608460262
868,868,868,868,2022-07-18,95.56999969482422,98.64488220214844,94.86115264892578,-0.03117123198568983,0.007472469246940561
869,869,869,869,2022-07-19,98.89391326904295,96.36505126953124,94.1139907836914,0.02624252222352408,0.050788649440417055
870,870,870,870,2022-07-20,101.74847412109376,97.46665954589844,94.3438720703125,0.043931069302513226,0.07848524645313226
871,871,871,871,2022-07-21,103.34817504882812,95.98190307617188,95.74242401123048,0.07674646716277689,0.0794397166788412
872,872,872,872,2022-07-22,100.53192901611328,93.83619689941406,96.37464904785156,0.07135553590131738,0.04313665480843998
873,873,873,873,2022-07-25,99.69856262207033,95.6945343017578,99.6410903930664,0.041841766089654175,0.0005767924535671209
874,874,874,874,2022-07-26,98.18507385253906,95.56999969482422,98.64488220214844,0.027362918971072014,-0.004661248909670901
875,875,875,875,2022-07-27,89.62142181396484,98.89391326904295,96.36505126953124,-0.09376200363163001,-0.06998003287213106
876,876,876,876,2022-07-28,93.91283416748048,101.74847412109376,97.46665954589844,-0.07700990134051411,-0.03646195935077068
877,877,877,877,2022-07-29,93.51051330566406,103.34817504882812,95.98190307617188,-0.09518950613802457,-0.025748497282310656
878,878,878,878,2022-08-01,94.13314056396484,100.53192901611328,93.83619689941406,-0.06364931534460894,0.003164489550541827
879,879,879,879,2022-08-02,92.41851043701172,99.69856262207033,95.6945343017578,-0.07302063333305286,-0.03423417950303875
880,880,880,880,2022-08-03,93.70208740234376,98.18507385253906,95.56999969482422,-0.0456585331587992,-0.01954496493088942
881,881,881,881,2022-08-04,93.69252014160156,89.62142181396484,98.89391326904295,0.04542550480941321,-0.052595685169125606
882,882,882,882,2022-08-05,93.49134826660156,93.91283416748048,101.74847412109376,-0.004488054317765111,-0.08115233103805719
883,883,883,883,2022-08-08,94.4013671875,93.51051330566406,103.34817504882812,0.009526777795817898,-0.0865695776156773
884,884,884,884,2022-08-09,91.11575317382812,94.13314056396484,100.53192901611328,-0.03205446426262981,-0.09366353490318413
885,885,885,885,2022-08-10,94.18104553222656,92.41851043701172,99.69856262207033,0.019071234613937005,-0.05534199234906867
886,886,886,886,2022-08-11,94.5163116455078,93.70208740234376,98.18507385253906,0.008689499516354005,-0.037365783444245904
887,887,887,887,2022-08-12,95.8573760986328,93.69252014160156,89.62142181396484,0.02310596356848338,0.06958106843710299
888,888,888,888,2022-08-15,95.3401107788086,93.49134826660156,93.91283416748048,0.01977469088300099,0.015197886678435912
889,889,889,889,2022-08-16,95.3975830078125,94.4013671875,93.51051330566406,0.010552980851790128,0.020180294551266575
890,890,890,890,2022-08-17,94.5163116455078,91.11575317382812,94.13314056396484,0.037321301237472904,0.004070522658091713
891,891,891,891,2022-08-18,94.91862487792967,94.18104553222656,92.41851043701172,0.00783150517744824,0.02705209626400462
892,892,892,892,2022-08-19,93.0411376953125,94.5163116455078,93.70208740234376,-0.015607612321226316,-0.007053735144589068
893,893,893,893,2022-08-22,90.3302764892578,95.8573760986328,93.69252014160156,-0.05765961717633361,-0.03588593462169931
894,894,894,894,2022-08-23,89.88007354736328,95.3401107788086,93.49134826660156,-0.057269046436423054,-0.03862683324386662
895,895,895,895,2022-08-24,89.94711303710938,95.3975830078125,94.4013671875,-0.05713425643348602,-0.047184212295819705
896,896,896,896,2022-08-25,91.1349105834961,94.5163116455078,91.11575317382812,-0.03577584655116428,0.00021025354014714281
897,897,897,897,2022-08-26,87.60025024414062,94.91862487792967,94.18104553222656,-0.07710156613837238,-0.0698738822753262
898,898,898,898,2022-08-29,86.75729370117188,93.0411376953125,94.5163116455078,-0.06753834002673864,-0.08209184012000847
899,899,899,899,2022-08-30,85.73234558105469,90.3302764892578,95.8573760986328,-0.05090132663050029,-0.10562599279955176
900,900,900,900,2022-08-31,84.76484680175781,89.88007354736328,95.3401107788086,-0.05691168847241701,-0.11092145677893805
901,901,901,901,2022-09-01,85.63655090332031,89.94711303710938,95.3975830078125,-0.04792329612636548,-0.10231949066982982
902,902,902,902,2022-09-02,84.78401184082031,91.1349105834961,94.5163116455078,-0.0696867830561726,-0.10296952595007491
903,903,903,903,2022-09-06,84.09432983398438,87.60025024414062,94.91862487792967,-0.0400218081613386,-0.11403763021078228
904,904,904,904,2022-09-07,86.91056060791016,86.75729370117188,93.0411376953125,0.0017666169632515327,-0.06589103744064828
905,905,905,905,2022-09-08,86.13465881347656,85.73234558105469,90.3302764892578,0.004692665640898763,-0.046447523896156584
906,906,906,906,2022-09-09,87.01592254638672,84.76484680175781,89.88007354736328,0.026556713420288203,-0.03186636245315566
907,907,907,907,2022-09-12,89.02752685546875,85.63655090332031,89.94711303710938,0.03959729713982396,-0.010223631983176995
908,908,908,908,2022-09-13,85.06181335449219,84.78401184082031,91.1349105834961,0.0032765790110691473,-0.06663853829581423
909,909,909,909,2022-09-14,85.33224487304688,84.09432983398438,87.60025024414062,0.014720552996930314,-0.0258903983124803
910,910,910,910,2022-09-15,83.98006439208984,86.91056060791016,86.75729370117188,-0.03371852851163859,-0.032011479272831656
911,911,911,911,2022-09-16,82.8017349243164,86.13465881347656,85.73234558105469,-0.0386943413379921,-0.03418325530318733
912,912,912,912,2022-09-19,84.35673522949219,87.01592254638672,84.76484680175781,-0.03055977847591007,-0.004814632334794289
913,913,913,913,2022-09-20,82.54095458984375,89.02752685546875,85.63655090332031,-0.07286029944598582,-0.03614807323302116
914,914,914,914,2022-09-21,81.50749969482422,85.06181335449219,84.78401184082031,-0.04178506805228199,-0.038645401118169054
915,915,915,915,2022-09-22,80.1070327758789,85.33224487304688,84.09432983398438,-0.06123373532410614,-0.04741457677321448
916,916,916,916,2022-09-23,79.94283294677734,83.98006439208984,86.91056060791016,-0.04807368837517556,-0.08017124285467614
917,917,917,917,2022-09-26,79.51786804199219,82.8017349243164,86.13465881347656,-0.03965939705642385,-0.07681914414745572
918,918,918,918,2022-09-27,78.89006805419922,84.35673522949219,87.01592254638672,-0.06480415772873283,-0.093383535500135
919,919,919,919,2022-09-28,81.03423309326172,82.54095458984375,89.02752685546875,-0.018254229116553278,-0.08978451996295145
920,920,920,920,2022-09-29,78.97698974609375,81.50749969482422,85.06181335449219,-0.031046344915560686,-0.07153413933277142
921,921,921,921,2022-09-30,77.56685638427734,80.1070327758789,85.33224487304688,-0.031709780072723404,-0.09100180711667083
922,922,922,922,2022-10-03,79.5564956665039,79.94283294677734,83.98006439208984,-0.004832669371757747,-0.05267403350553512
923,923,923,923,2022-10-04,80.64790344238281,79.51786804199219,82.8017349243164,0.01421108774940838,-0.02601191247867296
924,924,924,924,2022-10-05,80.30986022949219,78.89006805419922,84.35673522949219,0.017997096596716666,-0.04797334781852913
925,925,925,925,2022-10-06,79.653076171875,81.03423309326172,82.54095458984375,-0.01704411664878913,-0.03498721855494613
926,926,926,926,2022-10-07,76.97769927978516,78.97698974609375,81.50749969482422,-0.025314847688373443,-0.05557525911111594
927,927,927,927,2022-10-10,76.86180114746094,77.56685638427734,80.1070327758789,-0.009089645625490639,-0.04051119503449074
928,928,928,928,2022-10-11,75.81868743896484,79.5564956665039,79.94283294677734,-0.046983067771206644,-0.05158868351035528
929,929,929,929,2022-10-12,75.78971862792969,80.64790344238281,79.51786804199219,-0.06023944339636744,-0.04688442366304035
930,930,930,930,2022-10-13,77.6827621459961,80.30986022949219,78.89006805419922,-0.03271202410250673,-0.015303648963437055
931,931,931,931,2022-10-14,76.7265853881836,79.653076171875,81.03423309326172,-0.03674046156581123,-0.053158369501942304
932,932,932,932,2022-10-17,78.98664855957031,76.97769927978516,78.97698974609375,0.026097808827507007,0.00012229908366490072
933,933,933,933,2022-10-18,80.08772277832031,76.86180114746094,77.56685638427734,0.04197041420705694,0.0324992723896691
934,934,934,934,2022-10-19,78.42646026611328,75.81868743896484,79.5564956665039,0.034394855875706565,-0.014204187740089358
935,935,935,935,2022-10-20,78.09808349609375,75.78971862792969,80.64790344238281,0.030457493575037464,-0.03161669228153874
936,936,936,936,2022-10-21,79.94283294677734,77.6827621459961,80.30986022949219,0.02909359474800466,-0.004570139727127276
937,937,937,937,2022-10-24,79.83659362792969,76.7265853881836,79.653076171875,0.04053364585445318,0.0023039594310041434
938,938,938,938,2022-10-25,81.99042510986328,78.98664855957031,76.97769927978516,0.038028915077053416,0.06511919526015886
939,939,939,939,2022-10-26,82.01939392089844,80.08772277832031,76.86180114746094,0.024119441477002956,0.0671021586332925
940,940,940,940,2022-10-27,83.00455474853516,78.42646026611328,75.81868743896484,0.05837436073090241,0.09477699433078479
941,941,941,941,2022-10-28,85.46745300292969,78.09808349609375,75.78971862792969,0.09436043980777753,0.12769191587199802
942,942,942,942,2022-10-31,85.03284454345703,79.94283294677734,77.6827621459961,0.06367064324663607,0.09461664588660312
943,943,943,943,2022-11-01,84.5788803100586,79.83659362792969,76.7265853881836,0.05939991257930988,0.10234125345403822
944,944,944,944,2022-11-02,81.64271545410156,81.99042510986328,78.98664855957031,-0.00424085684756248,0.03362678304458111
945,945,945,945,2022-11-03,81.15013885498047,82.01939392089844,80.08772277832031,-0.01059816495055177,0.013265654707162566
946,946,946,946,2022-11-04,83.57440948486328,83.00455474853516,78.42646026611328,0.00686534296888297,0.06564046370679244
947,947,947,947,2022-11-07,83.6227035522461,85.46745300292969,78.09808349609375,-0.02158423336448745,0.07073950869010348
948,948,948,948,2022-11-08,83.8641586303711,85.03284454345703,79.94283294677734,-0.013743935291835041,0.049051622754029855
949,949,949,949,2022-11-09,82.6568603515625,84.5788803100586,79.83659362792969,-0.022724585043572776,0.03532548917074774
950,950,950,950,2022-11-10,88.19113159179688,81.64271545410156,81.99042510986328,0.08020821087677743,0.07562720248888755
951,951,951,951,2022-11-11,90.55746459960938,81.15013885498047,82.01939392089844,0.11592494945005938,0.1040981927633513
952,952,952,952,2022-11-14,88.16215515136719,83.57440948486328,83.00455474853516,0.054894143970407816,0.06213635406463114
953,953,953,953,2022-11-15,89.36946105957031,83.6227035522461,85.46745300292969,0.06872245530466192,0.04565490042749798
954,954,954,954,2022-11-16,87.26393127441406,83.8641586303711,85.03284454345703,0.040539041940757636,0.02623794067969598
955,955,955,955,2022-11-17,87.68890380859375,82.6568603515625,84.5788803100586,0.060878715155990415,0.036770686572511924
956,956,956,956,2022-11-18,87.92070007324219,88.19113159179688,81.64271545410156,-0.003066425315942367,0.07689583307245607
957,957,957,957,2022-11-21,87.36051177978516,90.55746459960938,81.15013885498047,-0.03530302923076767,0.07652941834028093
958,958,958,958,2022-11-22,87.38948822021484,88.16215515136719,83.57440948486328,-0.008764156568379478,0.04564888652958454
959,959,959,959,2022-11-23,87.5536880493164,89.36946105957031,83.6227035522461,-0.020317600539669578,0.0470085793700068
960,960,960,960,2022-11-25,87.968994140625,87.26393127441406,83.8641586303711,0.008079659670543249,0.048946243273552126
961,961,961,961,2022-11-28,86.60714721679688,87.68890380859375,82.6568603515625,-0.012336299632141778,0.04779139745246441
962,962,962,962,2022-11-29,86.74237060546875,87.92070007324219,88.19113159179688,-0.013402184773231296,-0.016427513290495965
963,963,963,963,2022-11-30,89.81375885009766,87.36051177978516,90.55746459960938,0.02808187612838786,-0.008212528396195018
964,964,964,964,2022-12-01,91.13697052001952,87.38948822021484,88.16215515136719,0.04288252942231807,0.03374254365203311
