,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PRU,PRU_6m,PRU_12m,PRU_6m_ret,PRU_12m_ret
723,723,723,723,2021-12-16,97.82006072998048,95.70160675048828,92.5782470703125,0.022136033567496938,0.05662035980965241
724,724,724,724,2021-12-17,95.40284729003906,96.4439697265625,90.57748413085938,-0.010795101440507104,0.05327331847955041
725,725,725,725,2021-12-20,91.9897918701172,96.90569305419922,93.62841796875,-0.050728713960412675,-0.017501375481744352
726,726,726,726,2021-12-21,95.93699645996094,95.13126373291016,93.00374603271484,0.008469694351091128,0.031539056783952635
727,727,727,727,2021-12-22,96.78800201416016,96.92378997802734,94.33456420898438,-0.0014009766219208464,0.026007835258988976
728,728,728,728,2021-12-23,98.00113677978516,96.80609130859376,95.7378158569336,0.012344734252123457,0.0236408247106219
729,729,729,729,2021-12-27,98.5262222290039,97.82006072998048,95.70160675048828,0.007218984467538769,0.029514817717532393
730,730,730,730,2021-12-28,98.73443603515624,95.40284729003906,96.4439697265625,0.034921271636565,0.0237491915263095
731,731,731,731,2021-12-29,98.7525405883789,91.9897918701172,96.90569305419922,0.07351629545819827,0.019058194374057535
732,732,732,732,2021-12-30,98.34514617919922,95.93699645996094,95.13126373291016,0.025101366606190556,0.03378366186023074
733,733,733,733,2021-12-31,97.99207305908205,96.78800201416016,96.92378997802734,0.012440292390225594,0.01102188720949604
734,734,734,734,2022-01-03,99.51301574707033,98.00113677978516,96.80609130859376,0.015427157449025009,0.0279623358601222
735,735,735,735,2022-01-04,102.94418334960938,98.5262222290039,97.82006072998048,0.044840459937018906,0.05238314698836022
736,736,736,736,2022-01-05,100.85289001464844,98.73443603515624,95.40284729003906,0.021456080214383277,0.05712662545637048
737,737,737,737,2022-01-06,102.50057983398438,98.7525405883789,91.9897918701172,0.03795385134675233,0.11426037335433503
738,738,738,738,2022-01-07,103.92192840576172,98.34514617919922,95.93699645996094,0.05670622743699805,0.08323099784693877
739,739,739,739,2022-01-10,103.6231689453125,97.99207305908205,96.78800201416016,0.0574648102692481,0.07061998170137196
740,740,740,740,2022-01-11,104.46511840820312,99.51301574707033,98.00113677978516,0.04976336636927403,0.06595823110647125
741,741,741,741,2022-01-12,104.70051574707033,102.94418334960938,98.5262222290039,0.01706101637133073,0.06266650012943309
742,742,742,742,2022-01-13,105.3976058959961,100.85289001464844,98.73443603515624,0.04506282250005489,0.06748577424868585
743,743,743,743,2022-01-14,106.28482818603516,102.50057983398438,98.7525405883789,0.036919287268227796,0.07627436775578644
744,744,744,744,2022-01-18,104.77294158935548,103.92192840576172,98.34514617919922,0.008188966435178191,0.06535955926532333
745,745,745,745,2022-01-19,102.47342681884766,103.6231689453125,97.99207305908205,-0.011095415611846682,0.045731798704408355
746,746,746,746,2022-01-20,101.78536987304688,104.46511840820312,99.51301574707033,-0.025652089194835193,0.022834742861698842
747,747,747,747,2022-01-21,99.59449005126952,104.70051574707033,102.94418334960938,-0.04876791350422438,-0.032538927303584986
748,748,748,748,2022-01-24,99.07846069335938,105.3976058959961,100.85289001464844,-0.05995530115619807,-0.01759423375008229
749,749,749,749,2022-01-25,100.40023803710938,106.28482818603516,102.50057983398438,-0.055366229116217025,-0.020491023565689437
750,750,750,750,2022-01-26,101.19691467285156,104.77294158935548,103.92192840576172,-0.03413120660981073,-0.026221739479952433
751,751,751,751,2022-01-27,100.13768768310548,102.47342681884766,103.6231689453125,-0.022793608140686983,-0.03363611919691911
752,752,752,752,2022-01-28,99.7574462890625,101.78536987304688,104.46511840820312,-0.019923527187784784,-0.04506453628612317
753,753,753,753,2022-01-31,101.0067901611328,99.59449005126952,104.70051574707033,0.014180504454977871,-0.03527896266395314
754,754,754,754,2022-02-01,102.90796661376952,99.07846069335938,105.3976058959961,0.038651245625042296,-0.023621402602667207
755,755,755,755,2022-02-02,103.93099212646484,100.40023803710938,106.28482818603516,0.03516679002345047,-0.022146491646486854
756,756,756,756,2022-02-03,102.65447998046876,101.19691467285156,104.77294158935548,0.014403258363451243,-0.020219548833417034
757,757,757,757,2022-02-04,107.13582611083984,100.13768768310548,102.47342681884766,0.06988516101830289,0.04549861790251608
758,758,758,758,2022-02-07,107.9777603149414,99.7574462890625,101.78536987304688,0.08240301182188725,0.06083772598771375
759,759,759,759,2022-02-08,109.84273529052734,101.0067901611328,99.59449005126952,0.08747872410655622,0.1028997209984428
760,760,760,760,2022-02-09,109.71598815917967,102.90796661376952,99.07846069335938,0.0661564091627791,0.10736468240804298
761,761,761,761,2022-02-10,109.88800048828124,103.93099212646484,100.40023803710938,0.057316958492687364,0.09449940196023277
762,762,762,762,2022-02-11,108.51190948486328,102.65447998046876,101.19691467285156,0.057059657849408696,0.07228476120699501
763,763,763,763,2022-02-14,105.89652252197266,107.13582611083984,100.13768768310548,-0.011567592595823517,0.05750916535132622
764,764,764,764,2022-02-15,107.90836334228516,107.9777603149414,99.7574462890625,-0.0006426969077135691,0.08170735475328961
765,765,765,765,2022-02-16,108.05467224121094,109.84273529052734,101.0067901611328,-0.01627839150752286,0.06977631967944808
766,766,766,766,2022-02-17,104.47906494140624,109.71598815917967,102.90796661376952,-0.04773163242330303,0.01526702333487262
767,767,767,767,2022-02-18,104.314453125,109.88800048828124,103.93099212646484,-0.050720254609379456,0.0036895731551234157
768,768,768,768,2022-02-22,103.11648559570312,108.51190948486328,102.65447998046876,-0.04972195139477098,0.004500588920447246
769,769,769,769,2022-02-23,101.40641784667967,105.89652252197266,107.13582611083984,-0.04240086990922032,-0.053477986516225484
770,770,770,770,2022-02-24,99.63232421875,107.90836334228516,107.9777603149414,-0.07669506669546622,-0.07728847192097765
771,771,771,771,2022-02-25,103.153076171875,108.05467224121094,109.84273529052734,-0.04536218534256509,-0.060902153437444984
772,772,772,772,2022-02-28,102.11058044433594,104.47906494140624,109.71598815917967,-0.022669464915278326,-0.0693190467720124
773,773,773,773,2022-03-01,96.7334442138672,104.314453125,109.88800048828124,-0.07267457848864411,-0.11970875997345021
774,774,774,774,2022-03-02,100.01641845703124,103.11648559570312,108.51190948486328,-0.03006373928245154,-0.07829086289387532
775,775,775,775,2022-03-03,100.171875,101.40641784667967,105.89652252197266,-0.012174208229564165,-0.05405888111939505
776,776,776,776,2022-03-04,97.3278579711914,99.63232421875,107.90836334228516,-0.02312970479840426,-0.09805083724171038
777,777,777,777,2022-03-07,93.32244110107422,103.153076171875,108.05467224121094,-0.09530142420979137,-0.13634052868394153
778,778,778,778,2022-03-08,94.83133697509766,102.11058044433594,104.47906494140624,-0.07128784732750049,-0.09234125488890244
779,779,779,779,2022-03-09,97.7485122680664,96.7334442138672,104.314453125,0.010493455106953542,-0.06294373080847793
780,780,780,780,2022-03-10,97.0718002319336,100.01641845703124,103.11648559570312,-0.029441348435834014,-0.05861997069478686
781,781,781,781,2022-03-11,96.98035430908205,100.171875,101.40641784667967,-0.031860446766299955,-0.043646779282644266
782,782,782,782,2022-03-14,99.91582489013672,97.3278579711914,99.63232421875,0.026590197019555672,0.002845468813557739
783,783,783,783,2022-03-15,100.40049743652344,93.32244110107422,103.153076171875,0.07584516919979856,-0.02668440765416613
784,784,784,784,2022-03-16,104.21385955810548,94.83133697509766,102.11058044433594,0.0989390520295168,0.0205980526662084
785,785,785,785,2022-03-17,105.5307159423828,97.7485122680664,96.7334442138672,0.0796145485362929,0.09094343533417226
786,786,786,786,2022-03-18,105.37525939941406,97.0718002319336,100.01641845703124,0.08553935486558428,0.053579612478176
787,787,787,787,2022-03-21,106.16170501708984,96.98035430908205,100.171875,0.09467227433245196,0.05979552660953824
788,788,788,788,2022-03-22,108.82283782958984,99.91582489013672,97.3278579711914,0.08914516743715928,0.11810575202221041
789,789,789,789,2022-03-23,106.93902587890624,100.40049743652344,93.32244110107422,0.06512446262048321,0.1459090077067784
790,790,790,790,2022-03-24,108.96915435791016,104.21385955810548,94.83133697509766,0.045630157255171166,0.14908381378747237
791,791,791,791,2022-03-25,110.52375793457033,105.5307159423828,97.7485122680664,0.04731363705438718,0.1306950394443751
792,792,792,792,2022-03-28,109.79216766357422,105.37525939941406,97.0718002319336,0.04191598947736219,0.13104081104139276
793,793,793,793,2022-03-29,110.52375793457033,106.16170501708984,96.98035430908205,0.041088760931055957,0.13965100171035316
794,794,794,794,2022-03-30,110.01165771484376,108.82283782958984,99.91582489013672,0.010924360262645871,0.10104338162456261
795,795,795,795,2022-03-31,108.06381225585938,106.93902587890624,100.40049743652344,0.01051801592270718,0.07632745867799051
796,796,796,796,2022-04-01,108.2741470336914,108.96915435791016,104.21385955810548,-0.006378018883545611,0.03896110836699296
797,797,797,797,2022-04-04,106.42689514160156,110.52375793457033,105.5307159423828,-0.0370677116805429,0.008492117116954523
798,798,798,798,2022-04-05,106.8567123413086,109.79216766357422,105.37525939941406,-0.026736472962811564,0.014058830795179666
799,799,799,799,2022-04-06,106.74697875976562,110.52375793457033,106.16170501708984,-0.034171650017913224,0.00551304015493681
800,800,800,800,2022-04-07,104.84485626220705,110.01165771484376,108.82283782958984,-0.04696594488221739,-0.03655465752154052
801,801,801,801,2022-04-08,106.72867584228516,108.06381225585938,106.93902587890624,-0.012355074152048728,-0.001967009095999006
802,802,802,802,2022-04-11,106.53663635253906,108.2741470336914,108.96915435791016,-0.016047327351483842,-0.022322996078151358
803,803,803,803,2022-04-12,105.66789245605467,106.42689514160156,110.52375793457033,-0.007131681183943472,-0.04393503776256236
804,804,804,804,2022-04-13,106.35375213623048,106.8567123413086,109.79216766357422,-0.004706865802417859,-0.03131749377496351
805,805,805,805,2022-04-14,107.2133560180664,106.74697875976562,110.52375793457033,0.0043689972654903375,-0.029951948597908395
806,806,806,806,2022-04-18,108.3656005859375,104.84485626220705,110.01165771484376,0.033580515527871,-0.014962569995744746
807,807,807,807,2022-04-19,109.2069091796875,106.72867584228516,108.06381225585938,0.02321993895121932,0.010577980731622194
808,808,808,808,2022-04-20,110.70665740966795,106.53663635253906,108.2741470336914,0.039141662435539404,0.02246621601387111
809,809,809,809,2022-04-21,109.6092758178711,105.66789245605467,106.42689514160156,0.037299725301662257,0.02990203436861849
810,810,810,810,2022-04-22,105.92393493652344,106.35375213623048,106.8567123413086,-0.0040413919685361455,-0.00872923548130311
811,811,811,811,2022-04-25,104.2413101196289,107.2133560180664,106.74697875976562,-0.027720855020494706,-0.023472970094785883
812,812,812,812,2022-04-26,100.9491958618164,108.3656005859375,104.84485626220705,-0.06843873594591154,-0.03715642845318001
813,813,813,813,2022-04-27,101.31497955322266,109.2069091796875,106.72867584228516,-0.07226584550140114,-0.050723915070982506
814,814,814,814,2022-04-28,102.5312271118164,110.70665740966795,106.53663635253906,-0.07384768440436706,-0.03759654310342975
815,815,815,815,2022-04-29,99.22996520996094,109.6092758178711,105.66789245605467,-0.09469372487376548,-0.060926049497685875
816,816,816,816,2022-05-02,99.13851928710938,105.92393493652344,106.35375213623048,-0.06405932382969282,-0.06784182696139374
817,817,817,817,2022-05-03,100.34563446044922,104.2413101196289,107.2133560180664,-0.037371706617165046,-0.06405658597665687
818,818,818,818,2022-05-04,102.02826690673828,100.9491958618164,108.3656005859375,0.010689248544376362,-0.05848104606012405
819,819,819,819,2022-05-05,98.52581024169922,101.31497955322266,109.2069091796875,-0.027529683407360617,-0.09780607306094302
820,820,820,820,2022-05-06,97.55647277832033,102.5312271118164,110.70665740966795,-0.048519406951706645,-0.11878404550401711
821,821,821,821,2022-05-09,96.12074279785156,99.22996520996094,109.6092758178711,-0.031333502995093854,-0.1230601417569106
822,822,822,822,2022-05-10,95.33429718017578,99.13851928710938,105.92393493652344,-0.038372795299841056,-0.09997398380917077
823,823,823,823,2022-05-11,94.23692321777344,100.34563446044922,104.2413101196289,-0.06087670156775482,-0.095973341954109
824,824,824,824,2022-05-12,91.59408569335938,102.02826690673828,100.9491958618164,-0.1022675531959839,-0.09267146794574477
825,825,825,825,2022-05-13,92.5359878540039,98.52581024169922,101.31497955322266,-0.060794449423976715,-0.08665048088577054
826,826,826,826,2022-05-16,92.3896713256836,97.55647277832033,102.5312271118164,-0.05296215930620374,-0.09891187369749166
827,827,827,827,2022-05-17,95.06908416748048,96.12074279785156,99.22996520996094,-0.010941016473237086,-0.041931699095897446
828,828,828,828,2022-05-18,92.90177917480467,95.33429718017578,99.13851928710938,-0.025515665162704315,-0.06290935306631762
829,829,829,829,2022-05-19,91.06368255615234,94.23692321777344,100.34563446044922,-0.03367300791737449,-0.09249980783125467
830,830,830,830,2022-05-20,90.2589340209961,91.59408569335938,102.02826690673828,-0.014576832797186579,-0.11535364896965528
831,831,831,831,2022-05-23,93.86930084228516,92.5359878540039,98.52581024169922,0.014408588692918611,-0.04726182294762071
832,832,832,832,2022-05-24,93.39717864990234,92.3896713256836,97.55647277832033,0.010904977902423507,-0.04263473258067907
833,833,833,833,2022-05-25,94.57286071777344,95.06908416748048,96.12074279785156,-0.005219609024873617,-0.016103517669785683
834,834,834,834,2022-05-26,96.79461669921876,92.90177917480467,95.33429718017578,0.04190272305861109,0.01531788204493778
835,835,835,835,2022-05-27,98.37760925292967,91.06368255615234,94.23692321777344,0.08031661460942296,0.04393910469240869
836,836,836,836,2022-05-31,98.35909271240234,90.2589340209961,91.59408569335938,0.0897435669860891,0.07385855721832302
837,837,837,837,2022-06-01,97.4981689453125,93.86930084228516,92.5359878540039,0.03865873156043209,0.053624338015794804
838,838,838,838,2022-06-02,97.89623260498048,93.39717864990234,92.3896713256836,0.048171197675496824,0.05960148142410482
839,839,839,839,2022-06-03,96.23916625976562,94.57286071777344,95.06908416748048,0.017619278187690712,0.012307703419377036
840,840,840,840,2022-06-06,97.5074234008789,96.79461669921876,92.90177917480467,0.00736411513333568,0.04957541466895066
841,841,841,841,2022-06-07,98.32205200195312,98.37760925292967,91.06368255615234,-0.0005647347135028236,0.07970652231557929
842,842,842,842,2022-06-08,97.28524780273438,98.35909271240234,90.2589340209961,-0.01091759673717041,0.0778461861748092
843,843,843,843,2022-06-09,94.95240020751952,97.4981689453125,93.86930084228516,-0.026110938957437546,0.011538376823048146
844,844,844,844,2022-06-10,91.08284759521484,97.89623260498048,93.39717864990234,-0.06959803077671256,-0.024779453599586
845,845,845,845,2022-06-13,87.25031280517578,96.23916625976562,94.57286071777344,-0.09340119832633864,-0.07742758183502318
846,846,846,846,2022-06-14,87.14847564697266,97.5074234008789,96.79461669921876,-0.10623752933474473,-0.09965575959891126
847,847,847,847,2022-06-15,87.80574798583984,98.32205200195312,98.37760925292967,-0.10695773534002706,-0.10746206730750574
848,848,848,848,2022-06-16,84.54717254638672,97.28524780273438,98.35909271240234,-0.13093532209710457,-0.14042341978896722
849,849,849,849,2022-06-17,84.64899444580078,94.95240020751952,97.4981689453125,-0.1085112723764805,-0.1317888801247019
850,850,850,850,2022-06-21,86.9262924194336,91.08284759521484,97.89623260498048,-0.045634883905404156,-0.1120568166275766
851,851,851,851,2022-06-22,86.2505111694336,87.25031280517578,96.23916625976562,-0.011459003453370697,-0.10378991712553887
852,852,852,852,2022-06-23,85.62100982666016,87.14847564697266,97.5074234008789,-0.017527166240980163,-0.12190265273804379
853,853,853,853,2022-06-24,90.17562866210938,87.80574798583984,98.32205200195312,0.026990040294989637,-0.08285448863172551
854,854,854,854,2022-06-27,89.74977111816406,84.54717254638672,97.28524780273438,0.06153486172376654,-0.07745754731334009
855,855,855,855,2022-06-28,90.42556762695312,84.64899444580078,94.95240020751952,0.0682414861389875,-0.047674756727296486
856,856,856,856,2022-06-29,89.17583465576172,86.9262924194336,91.08284759521484,0.025878732127141868,-0.020937124714503486
857,857,857,857,2022-06-30,88.57410430908203,86.2505111694336,87.25031280517578,0.026940050651802938,0.015172341064979111
858,858,858,858,2022-07-01,90.18487548828124,85.62100982666016,87.14847564697266,0.05330310482042466,0.034841686200096644
859,859,859,859,2022-07-05,88.25011444091797,90.17562866210938,87.80574798583984,-0.02135293371123992,0.005060790042467289
860,860,860,860,2022-07-06,87.7779769897461,89.74977111816406,84.54717254638672,-0.021969907041009762,0.03821303949090438
861,861,861,861,2022-07-07,89.42578125,90.42556762695312,84.64899444580078,-0.011056456743270937,0.05643052035612439
862,862,862,862,2022-07-08,89.15731811523438,89.17583465576172,86.9262924194336,-0.0002076407874265218,0.025665717859398862
863,863,863,863,2022-07-11,88.96290588378906,88.57410430908203,86.2505111694336,0.004389562589877327,0.03144786828019086
864,864,864,864,2022-07-12,88.88884735107422,90.18487548828124,85.62100982666016,-0.014370792554627698,0.038166304403905116
865,865,865,865,2022-07-13,86.37086486816406,88.25011444091797,90.17562866210938,-0.021294585108011743,-0.042192816955031964
866,866,866,866,2022-07-14,83.7232666015625,87.7779769897461,89.74977111816406,-0.04619279832180745,-0.06714785387772293
867,867,867,867,2022-07-15,85.472900390625,89.42578125,90.42556762695312,-0.04420292229065659,-0.05477065133569459
868,868,868,868,2022-07-18,85.77839660644531,89.15731811523438,89.17583465576172,-0.0378984202331194,-0.03809819176272655
869,869,869,869,2022-07-19,88.10197448730469,88.96290588378906,88.57410430908203,-0.009677419908124318,-0.005330336958642379
870,870,870,870,2022-07-20,88.7037124633789,88.88884735107422,90.18487548828124,-0.002082768459850781,-0.016423629981002663
871,871,871,871,2022-07-21,88.93514251708984,86.37086486816406,88.25011444091797,0.029689150998312597,0.007762347737582775
872,872,872,872,2022-07-22,88.41673278808594,83.7232666015625,87.7779769897461,0.056059281691188234,0.007276948276154327
873,873,873,873,2022-07-25,89.67572784423828,85.472900390625,89.42578125,0.049171461766310376,0.0027950171722797013
874,874,874,874,2022-07-26,88.91663360595703,85.77839660644531,89.15731811523438,0.03658540056315207,-0.0026995485549067277
875,875,875,875,2022-07-27,90.38853454589844,88.10197448730469,88.96290588378906,0.025953562016061804,0.01602497859019647
876,876,876,876,2022-07-28,90.81437683105467,88.7037124633789,88.88884735107422,0.02379454375764878,0.021662216772543097
877,877,877,877,2022-07-29,92.5640106201172,88.93514251708984,86.37086486816406,0.04080353390483449,0.07170410718251241
878,878,878,878,2022-08-01,92.24925994873048,88.41673278808594,83.7232666015625,0.04334617486749037,0.1018354119858107
879,879,879,879,2022-08-02,90.7125473022461,89.67572784423828,85.472900390625,0.011561873908720433,0.06130184991588039
880,880,880,880,2022-08-03,89.62018585205078,88.91663360595703,85.77839660644531,0.007912493057391501,0.0447873753485013
881,881,881,881,2022-08-04,88.82404327392578,90.38853454589844,88.10197448730469,-0.01730851462336991,0.008195829785008213
882,882,882,882,2022-08-05,89.34246063232422,90.81437683105467,88.7037124633789,-0.016207964532628072,0.0072009181037266945
883,883,883,883,2022-08-08,90.07378387451172,92.5640106201172,88.93514251708984,-0.026902753337097463,0.012803053159813338
884,884,884,884,2022-08-09,91.25872802734376,92.24925994873048,88.41673278808594,-0.010737559541802555,0.032143183192138824
885,885,885,885,2022-08-10,94.1007308959961,90.7125473022461,89.67572784423828,0.037350771139309735,0.04934448995433627
886,886,886,886,2022-08-11,95.3412094116211,89.62018585205078,88.91663360595703,0.06383632777792769,0.07225392533567132
887,887,887,887,2022-08-12,97.6555404663086,88.82404327392578,90.38853454589844,0.09942687663009475,0.0803974304586168
888,888,888,888,2022-08-15,97.03529357910156,89.34246063232422,90.81437683105467,0.08610500418648726,0.06850145279992281
889,889,889,889,2022-08-16,97.36856842041016,90.07378387451172,92.5640106201172,0.08098676698273644,0.051905246629933455
890,890,890,890,2022-08-17,96.80386352539062,91.25872802734376,92.24925994873048,0.06076279625972192,0.049372792575154145
891,891,891,891,2022-08-18,97.59074401855467,94.1007308959961,90.7125473022461,0.03708805542026972,0.07582409402958379
892,892,892,892,2022-08-19,95.72075653076172,95.3412094116211,89.62018585205078,0.003980934597777042,0.06807139062155088
893,893,893,893,2022-08-22,92.82666015625,97.6555404663086,88.82404327392578,-0.049448093646305424,0.04506231347722478
894,894,894,894,2022-08-23,93.03271484375,97.03529357910156,89.34246063232422,-0.04124868991186925,0.04130459565706923
895,895,895,895,2022-08-24,93.19193267822266,97.36856842041016,90.07378387451172,-0.04289511297068638,0.034617717493194755
896,896,896,896,2022-08-25,94.95274353027344,96.80386352539062,91.25872802734376,-0.01912237722445509,0.040478489923975625
897,897,897,897,2022-08-26,92.27406311035156,97.59074401855467,94.1007308959961,-0.05447935623067146,-0.01941183419354564
898,898,898,898,2022-08-29,91.76829528808594,95.72075653076172,95.3412094116211,-0.04129157965237751,-0.03747502413263548
899,899,899,899,2022-08-30,90.87853240966795,92.82666015625,97.6555404663086,-0.020986726693633773,-0.069397066713063
900,900,900,900,2022-08-31,89.67967987060547,93.03271484375,97.03529357910156,-0.036041461100818295,-0.07580348795976921
901,901,901,901,2022-09-01,88.9491195678711,93.19193267822266,97.36856842041016,-0.045527686661476774,-0.08646988436952519
902,902,902,902,2022-09-02,88.87419891357422,94.95274353027344,96.80386352539062,-0.06401652433308802,-0.08191475343064736
903,903,903,903,2022-09-06,88.20922088623047,92.27406311035156,97.59074401855467,-0.044051839564709594,-0.09613127993511883
904,904,904,904,2022-09-07,89.70777893066406,91.76829528808594,95.72075653076172,-0.022453466646115028,-0.06281790719200253
905,905,905,905,2022-09-08,90.80359649658205,90.87853240966795,92.82666015625,-0.000824572218531272,-0.021793993840375614
906,906,906,906,2022-09-09,92.23660278320312,89.67967987060547,93.03271484375,0.02851173104416649,-0.008557334501997027
907,907,907,907,2022-09-12,93.4354476928711,88.9491195678711,93.19193267822266,0.050437015529724016,0.0026130482290700474
908,908,908,908,2022-09-13,89.71714782714844,88.87419891357422,94.95274353027344,0.00948474274737432,-0.05513896185059419
909,909,909,909,2022-09-14,88.11554718017578,88.20922088623047,92.27406311035156,-0.001061949137670104,-0.04506700788934115
910,910,910,910,2022-09-15,86.67317962646484,89.70777893066406,91.76829528808594,-0.03382760492314374,-0.05552152457039905
911,911,911,911,2022-09-16,86.09249877929688,90.80359649658205,90.87853240966795,-0.051882281088530435,-0.05266407261944217
912,912,912,912,2022-09-19,88.44336700439453,92.23660278320312,89.67967987060547,-0.0411250595137852,-0.013785875105651102
913,913,913,913,2022-09-20,87.12274932861328,93.4354476928711,88.9491195678711,-0.06756213535796496,-0.020532752298511925
914,914,914,914,2022-09-21,86.04566192626953,89.71714782714844,88.87419891357422,-0.040922900357382,-0.03182630079237392
915,915,915,915,2022-09-22,85.21208953857422,88.11554718017578,88.20922088623047,-0.0329505715451629,-0.03397752885179495
916,916,916,916,2022-09-23,83.05789184570312,86.67317962646484,89.70777893066406,-0.04171172439204973,-0.07412832158179605
917,917,917,917,2022-09-26,81.80284881591797,86.09249877929688,90.80359649658205,-0.049826059461645755,-0.09912325092765328
918,918,918,918,2022-09-27,81.65299224853516,88.44336700439453,92.23660278320312,-0.07677652927349521,-0.11474414945164602
919,919,919,919,2022-09-28,82.7207260131836,87.12274932861328,93.4354476928711,-0.05052668045203612,-0.11467512538611202
920,920,920,920,2022-09-29,80.82878875732422,86.04566192626953,89.71714782714844,-0.06062912472467852,-0.09907090545219721
921,921,921,921,2022-09-30,80.34175109863281,85.21208953857422,88.11554718017578,-0.05715548657842362,-0.08822275217388553
922,922,922,922,2022-10-03,83.53556823730469,83.05789184570312,86.67317962646484,0.005751125883244779,-0.036200487886590915
923,923,923,923,2022-10-04,88.2654037475586,81.80284881591797,86.09249877929688,0.07900158766088206,0.02523919039488076
924,924,924,924,2022-10-05,87.80647277832031,81.65299224853516,88.44336700439453,0.07536135982690273,-0.0072011530954331215
925,925,925,925,2022-10-06,87.05718994140625,82.7207260131836,87.12274932861328,0.052422943284268664,-0.000752494471446874
926,926,926,926,2022-10-07,85.30574798583984,80.82878875732422,86.04566192626953,0.055388176630445374,-0.008599084763432963
927,927,927,927,2022-10-10,85.37129974365234,80.34175109863281,85.21208953857422,0.06260192958509125,0.0018683992604835442
928,928,928,928,2022-10-11,85.0809555053711,83.53556823730469,83.05789184570312,0.01849975167076523,0.024357271954677406
929,929,929,929,2022-10-12,84.47217559814453,88.2654037475586,81.80284881591797,-0.04297525404475344,0.03263122031646337
930,930,930,930,2022-10-13,89.07088470458984,87.80647277832031,81.65299224853516,0.014399985402690163,0.09084654771102718
931,931,931,931,2022-10-14,88.66814422607422,87.05718994140625,82.7207260131836,0.018504551844048978,0.0718975582001391
932,932,932,932,2022-10-17,89.81079864501953,85.30574798583984,80.82878875732422,0.05281063428372379,0.11112389565384184
933,933,933,933,2022-10-18,91.16886901855467,85.37129974365234,80.34175109863281,0.06791005047727872,0.13476328026046858
934,934,934,934,2022-10-19,90.30719757080078,85.0809555053711,83.53556823730469,0.06142669689575553,0.08106282720504754
935,935,935,935,2022-10-20,89.16455078125,84.47217559814453,88.2654037475586,0.05554935870751443,0.010186856860282312
936,936,936,936,2022-10-21,92.05864715576172,89.07088470458984,87.80647277832031,0.0335436485343219,0.048426661986259445
937,937,937,937,2022-10-24,93.77263641357422,88.66814422607422,87.05718994140625,0.05756850142803538,0.0771383325913435
938,938,938,938,2022-10-25,94.97148895263672,89.81079864501953,85.30574798583984,0.057461801759663755,0.11330703024140076
939,939,939,939,2022-10-26,94.72797393798828,91.16886901855467,85.37129974365234,0.03903859900586526,0.10959976271219452
940,940,940,940,2022-10-27,95.36486053466795,90.30719757080078,85.0809555053711,0.056005092616255414,0.12087199736076837
941,941,941,941,2022-10-28,98.59613037109376,89.16455078125,84.47217559814453,0.1057772344188952,0.16720245066423356
942,942,942,942,2022-10-31,98.52120208740234,92.05864715576172,89.07088470458984,0.07020041170826774,0.10609883817989663
943,943,943,943,2022-11-01,99.27985382080078,93.77263641357422,88.66814422607422,0.0587294718145448,0.11967894092460352
944,944,944,944,2022-11-02,98.6148681640625,94.97148895263672,89.81079864501953,0.038362873443447576,0.09802907503184977
945,945,945,945,2022-11-03,95.37422943115234,94.72797393798828,91.16886901855467,0.006822224378905339,0.04612715346662677
946,946,946,946,2022-11-04,98.39944458007812,95.36486053466795,90.30719757080078,0.03182077788817206,0.08960799611717585
947,947,947,947,2022-11-07,96.66673278808594,98.59613037109376,89.16455078125,-0.019568694793051233,0.0841386172094476
948,948,948,948,2022-11-08,96.75103759765624,98.52120208740234,92.05864715576172,-0.017967345629580578,0.05097175101818596
949,949,949,949,2022-11-09,95.92681884765624,99.27985382080078,93.77263641357422,-0.033773568796714226,0.02297239916110727
950,950,950,950,2022-11-10,100.89080810546876,98.6148681640625,94.97148895263672,0.023079075029739382,0.06232732810774477
951,951,951,951,2022-11-11,103.2229461669922,95.37422943115234,94.72797393798828,0.08229389409122922,0.08967754588063892
952,952,952,952,2022-11-14,101.36847686767578,98.39944458007812,95.36486053466795,0.030173262666959744,0.06295417724461871
953,953,953,953,2022-11-15,101.06876373291016,96.66673278808594,98.59613037109376,0.045538220004542884,0.02507840168280384
954,954,954,954,2022-11-16,100.90953826904295,96.75103759765624,98.52120208740234,0.04298145812843934,0.02424184978500188
955,955,955,955,2022-11-17,100.01976776123048,95.92681884765624,99.27985382080078,0.04266741003967156,0.007452810534605003
956,956,956,956,2022-11-18,100.52554321289062,100.89080810546876,98.6148681640625,-0.003620398125826263,0.019375121463929723
957,957,957,957,2022-11-21,101.33065032958984,103.2229461669922,95.37422943115234,-0.01833212388978933,0.06245314833958626
958,958,958,958,2022-11-22,102.82720947265624,101.36847686767578,98.39944458007812,0.014390396798450888,0.04499786468789235
959,959,959,959,2022-11-23,101.40641784667967,101.06876373291016,96.66673278808594,0.003340835499500372,0.0490311912060184
960,960,960,960,2022-11-25,102.07893371582033,100.90953826904295,96.75103759765624,0.011588552151131193,0.05506810314862354
961,961,961,961,2022-11-28,99.97616577148438,100.01976776123048,95.92681884765624,-0.0004359337231235605,0.04221287615363334
962,962,962,962,2022-11-29,100.9612274169922,100.52554321289062,100.89080810546876,0.004334064658361392,0.0006979754929687942
