,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NFLX,NFLX_6m,NFLX_12m,NFLX_6m_ret,NFLX_12m_ret
736,736,736,736,2022-01-05,567.52001953125,610.7100219726562,586.72998046875,-0.07072096557691665,-0.03274071817866331
737,737,737,737,2022-01-06,553.2899780273438,610.5399780273438,593.739990234375,-0.09376945336974474,-0.06812748487947373
738,738,738,738,2022-01-07,541.0599975585938,612.0900268554688,604.9199829101562,-0.11604506883045018,-0.1055676571376335
739,739,739,739,2022-01-10,539.8499755859375,602.4400024414062,614.239990234375,-0.10389420789094483,-0.1211090385372866
740,740,740,740,2022-01-11,540.8400268554688,597.3699951171875,614.0900268554688,-0.09463141557792698,-0.11928218469055185
741,741,741,741,2022-01-12,537.219970703125,591.1500244140625,613.1199951171875,-0.09122904759141648,-0.12379309926037474
742,742,742,742,2022-01-13,519.2000122070312,567.52001953125,610.7100219726562,-0.08514238381252037,-0.1498419977946952
743,743,743,743,2022-01-14,525.6900024414062,553.2899780273438,610.5399780273438,-0.049883382461291426,-0.1389752983254069
744,744,744,744,2022-01-18,510.7999877929688,541.0599975585938,612.0900268554688,-0.05592727221041316,-0.16548225688770668
745,745,745,745,2022-01-19,515.8599853515625,539.8499755859375,602.4400024414062,-0.044438253809934825,-0.14371558452123967
746,746,746,746,2022-01-20,508.25,540.8400268554688,597.3699951171875,-0.06025816366616288,-0.14918726391623438
747,747,747,747,2022-01-21,397.5,537.219970703125,591.1500244140625,-0.2600796290581985,-0.3275818597927066
748,748,748,748,2022-01-24,387.1499938964844,519.2000122070312,567.52001953125,-0.2543336194258252,-0.31782143259676443
749,749,749,749,2022-01-25,366.4200134277344,525.6900024414062,553.2899780273438,-0.30297321287068646,-0.33774326667882315
750,750,750,750,2022-01-26,359.70001220703125,510.7999877929688,541.0599975585938,-0.2958104526172768,-0.335193853121478
751,751,751,751,2022-01-27,386.7000122070313,515.8599853515625,539.8499755859375,-0.2503779645876345,-0.28368985885880915
752,752,752,752,2022-01-28,384.3599853515625,508.25,540.8400268554688,-0.24375802193494833,-0.28932777482041494
753,753,753,753,2022-01-31,427.1400146484375,397.5,537.219970703125,0.07456607458726405,-0.20490667148991593
754,754,754,754,2022-02-01,457.1300048828125,387.1499938964844,519.2000122070312,0.1807568438320557,-0.11954931792156487
755,755,755,755,2022-02-02,429.4800109863281,366.4200134277344,525.6900024414062,0.1720975799566431,-0.18301658964077738
756,756,756,756,2022-02-03,405.6000061035156,359.70001220703125,510.7999877929688,0.12760631731662508,-0.20595141778290638
757,757,757,757,2022-02-04,410.1700134277344,386.7000122070313,515.8599853515625,0.0606930449439389,-0.20488112070138487
758,758,758,758,2022-02-07,402.1000061035156,384.3599853515625,508.25,0.04615470243534037,-0.20885389846824276
759,759,759,759,2022-02-08,403.5299987792969,427.1400146484375,397.5,-0.05527465247800101,0.015169808249803518
760,760,760,760,2022-02-09,412.8900146484375,457.1300048828125,387.1499938964844,-0.09677769947679571,0.06648591284450722
761,761,761,761,2022-02-10,406.2699890136719,429.4800109863281,366.4200134277344,-0.054042147198778756,0.10875491000929394
762,762,762,762,2022-02-11,391.30999755859375,405.6000061035156,359.70001220703125,-0.03523177596125293,0.08787874417243247
763,763,763,763,2022-02-14,396.5700073242188,410.1700134277344,386.7000122070313,-0.03315699748468248,0.02552364832071241
764,764,764,764,2022-02-15,407.4599914550781,402.1000061035156,384.3599853515625,0.013329980776430661,0.060099924507975855
765,765,765,765,2022-02-16,398.0799865722656,403.5299987792969,427.1400146484375,-0.013505841507491123,-0.06803396328974254
766,766,766,766,2022-02-17,386.6700134277344,412.8900146484375,457.1300048828125,-0.0635035973030944,-0.15413556472439582
767,767,767,767,2022-02-18,391.2900085449219,406.2699890136719,429.4800109863281,-0.03687198383793466,-0.08892148985863269
768,768,768,768,2022-02-22,377.3800048828125,391.30999755859375,405.6000061035156,-0.03559835619506602,-0.06957593884626556
769,769,769,769,2022-02-23,367.4599914550781,396.5700073242188,410.1700134277344,-0.07340448175986636,-0.10412760702747248
770,770,770,770,2022-02-24,390.0299987792969,407.4599914550781,402.1000061035156,-0.04277718804621067,-0.03001742636410576
771,771,771,771,2022-02-25,390.7999877929688,398.0799865722656,403.5299987792969,-0.01828777890087485,-0.031546628565006674
772,772,772,772,2022-02-28,394.5199890136719,386.6700134277344,412.8900146484375,0.02030148528030251,-0.04449132936868694
773,773,773,773,2022-03-01,386.239990234375,391.2900085449219,406.2699890136719,-0.012906075290105679,-0.049302186528532466
774,774,774,774,2022-03-02,380.0299987792969,377.3800048828125,391.30999755859375,0.007022083476063479,-0.028826247347814915
775,775,775,775,2022-03-03,368.0700073242188,367.4599914550781,396.5700073242188,0.0016600878553474363,-0.07186625179321648
776,776,776,776,2022-03-04,361.7300109863281,390.0299987792969,407.4599914550781,-0.0725584900688181,-0.11223182994100578
777,777,777,777,2022-03-07,350.260009765625,390.7999877929688,398.0799865722656,-0.1037358733204986,-0.12012655350599899
778,778,778,778,2022-03-08,341.760009765625,394.5199890136719,386.6700134277344,-0.13373208130708558,-0.11614555590694309
779,779,779,779,2022-03-09,358.7900085449219,386.239990234375,391.2900085449219,-0.0710697555496419,-0.08305859922377457
780,780,780,780,2022-03-10,356.7699890136719,380.0299987792969,377.3800048828125,-0.06120572018087789,-0.05461342838113703
781,781,781,781,2022-03-11,340.32000732421875,368.0700073242188,367.4599914550781,-0.07539326608472108,-0.07385833767477579
782,782,782,782,2022-03-14,331.010009765625,361.7300109863281,390.0299987792969,-0.08492522126361313,-0.15132166550878323
783,783,783,783,2022-03-15,343.75,350.260009765625,390.7999877929688,-0.018586220476557225,-0.12039403598419285
784,784,784,784,2022-03-16,357.5299987792969,341.760009765625,394.5199890136719,0.04614345904451134,-0.09375948307930504
785,785,785,785,2022-03-17,371.3999938964844,358.7900085449219,386.239990234375,0.03514586541220166,-0.03842169820086605
786,786,786,786,2022-03-18,380.6000061035156,356.7699890136719,380.0299987792969,0.06679378261530444,0.0014999008658518331
787,787,787,787,2022-03-21,374.5899963378906,340.32000732421875,368.0700073242188,0.10069930734640375,0.017713991588368172
788,788,788,788,2022-03-22,382.9200134277344,331.010009765625,361.7300109863281,0.15682306314200223,0.058579608541816874
789,789,789,789,2022-03-23,374.489990234375,343.75,350.260009765625,0.08942542613636362,0.06917712497342587
790,790,790,790,2022-03-24,375.7099914550781,357.5299987792969,341.760009765625,0.0508488595022869,0.09933866081270204
791,791,791,791,2022-03-25,373.8500061035156,371.3999938964844,358.7900085449219,0.006596694257658298,0.04197440619840509
792,792,792,792,2022-03-28,378.510009765625,380.6000061035156,356.7699890136719,-0.005491319769769465,0.06093567682656187
793,793,793,793,2022-03-29,391.8200073242188,374.5899963378906,340.32000732421875,0.045996986451251276,0.15132815847331793
794,794,794,794,2022-03-30,381.4700012207031,382.9200134277344,331.010009765625,-0.0037867234831926444,0.15244249408290345
795,795,795,795,2022-03-31,374.5899963378906,374.489990234375,343.75,0.00026704613240280395,0.08971635298295455
796,796,796,796,2022-04-01,373.4700012207031,375.7099914550781,357.5299987792969,-0.00596201933757412,0.04458367828106646
797,797,797,797,2022-04-04,391.5,373.8500061035156,371.3999938964844,0.047211431345001165,0.05411956498070869
798,798,798,798,2022-04-05,380.1499938964844,378.510009765625,380.6000061035156,0.004332736489253808,-0.0011823757220562614
799,799,799,799,2022-04-06,368.3500061035156,391.8200073242188,374.5899963378906,-0.05989995605630849,-0.016658187072209896
800,800,800,800,2022-04-07,362.1499938964844,381.4700012207031,382.9200134277344,-0.05064620353473348,-0.054241143849666607
801,801,801,801,2022-04-08,355.8800048828125,374.5899963378906,374.489990234375,-0.04994792076134669,-0.04969421302800492
802,802,802,802,2022-04-11,348.0,373.4700012207031,375.7099914550781,-0.06819825190096473,-0.07375367194191662
803,803,803,803,2022-04-12,344.1000061035156,391.5,373.8500061035156,-0.12107278134478772,-0.07957736930399428
804,804,804,804,2022-04-13,350.42999267578125,380.1499938964844,378.510009765625,-0.07817967038767315,-0.07418566580902586
805,805,805,805,2022-04-14,341.1300048828125,368.3500061035156,391.8200073242188,-0.07389711081762174,-0.12937063318326647
806,806,806,806,2022-04-18,337.8599853515625,362.1499938964844,381.4700012207031,-0.06707168011678843,-0.11432095768891049
807,807,807,807,2022-04-19,348.6099853515625,355.8800048828125,374.5899963378906,-0.020428288837536557,-0.06935585904673602
808,808,808,808,2022-04-20,226.19000244140625,348.0,373.4700012207031,-0.3500287286166487,-0.3943556331108409
809,809,809,809,2022-04-21,218.22000122070312,344.1000061035156,391.5,-0.36582389610578503,-0.4426053608666587
810,810,810,810,2022-04-22,215.5200042724609,350.42999267578125,380.1499938964844,-0.3849841372685797,-0.4330658747001126
811,811,811,811,2022-04-25,209.9100036621093,341.1300048828125,368.3500061035156,-0.38466273661790873,-0.43013438256026715
812,812,812,812,2022-04-26,198.3999938964844,337.8599853515625,362.1499938964844,-0.4127745145965186,-0.4521607145099267
813,813,813,813,2022-04-27,188.5399932861328,348.6099853515625,355.8800048828125,-0.45916640025099686,-0.4702147052397141
814,814,814,814,2022-04-28,199.5200042724609,226.19000244140625,348.0,-0.11790971254732674,-0.42666665438948015
815,815,815,815,2022-04-29,190.3600006103516,218.22000122070312,344.1000061035156,-0.1276693266176574,-0.446788732246969
816,816,816,816,2022-05-02,199.4600067138672,215.5200042724609,350.42999267578125,-0.07451743337147787,-0.43081354084207024
817,817,817,817,2022-05-03,199.8699951171875,209.9100036621093,341.1300048828125,-0.0478300622636505,-0.41409435623861846
818,818,818,818,2022-05-04,204.009994506836,198.3999938964844,337.8599853515625,0.028276213623668944,-0.3961700013259871
819,819,819,819,2022-05-05,188.32000732421875,188.5399932861328,348.6099853515625,-0.0011667867282683098,-0.45979743771738557
820,820,820,820,2022-05-06,180.97000122070312,199.5200042724609,226.19000244140625,-0.09297314882985985,-0.199920424124038
821,821,821,821,2022-05-09,173.10000610351562,190.3600006103516,218.22000122070312,-0.09067027974099184,-0.20676379279988222
822,822,822,822,2022-05-10,177.66000366210938,199.4600067138672,215.5200042724609,-0.10929510838245748,-0.1756681507972171
823,823,823,823,2022-05-11,166.3699951171875,199.8699951171875,209.9100036621093,-0.16760894990945652,-0.2074222656629926
824,824,824,824,2022-05-12,174.30999755859375,204.009994506836,198.3999938964844,-0.14558108792678315,-0.12142135624489814
825,825,825,825,2022-05-13,187.63999938964844,188.32000732421875,188.5399932861328,-0.0036109170992096873,-0.004773490657329793
826,826,826,826,2022-05-16,186.509994506836,180.97000122070312,199.5200042724609,0.03061277144700103,-0.06520654313869545
827,827,827,827,2022-05-17,190.5599975585937,173.10000610351562,190.3600006103516,0.10086649820588,0.001050624856066662
828,828,828,828,2022-05-18,177.19000244140625,177.66000366210938,199.4600067138672,-0.002645509461977835,-0.11165147660106167
829,829,829,829,2022-05-19,183.47999572753903,166.3699951171875,199.8699951171875,0.10284306733494586,-0.08200330109598841
830,830,830,830,2022-05-20,186.3500061035156,174.30999755859375,204.009994506836,0.06907239236736618,-0.08656432958596372
831,831,831,831,2022-05-23,187.44000244140625,187.63999938964844,188.32000732421875,-0.0010658545560260357,-0.004672922942794089
832,832,832,832,2022-05-24,180.33999633789065,186.509994506836,180.97000122070312,-0.03308132727825053,-0.003481266942382044
833,833,833,833,2022-05-25,187.8300018310547,190.5599975585937,173.10000610351562,-0.014326174236539813,0.08509529294141305
834,834,834,834,2022-05-26,191.3999938964844,177.19000244140625,177.66000366210938,0.08019635001572478,0.07733868035096436
835,835,835,835,2022-05-27,195.19000244140625,183.47999572753903,166.3699951171875,0.06382170801473164,0.173228395564468
836,836,836,836,2022-05-31,197.44000244140625,186.3500061035156,174.30999755859375,0.05951164998476188,0.13269465439030492
837,837,837,837,2022-06-01,192.9100036621093,187.44000244140625,187.63999938964844,0.029182677920701394,0.028085718874456544
838,838,838,838,2022-06-02,205.08999633789065,180.33999633789065,186.509994506836,0.13724077022618775,0.09961933611216556
839,839,839,839,2022-06-03,198.97999572753903,187.8300018310547,190.5599975585937,0.05936215614006812,0.04418554931160901
840,840,840,840,2022-06-06,197.13999938964844,191.3999938964844,177.19000244140625,0.029989580335453958,0.1125909852325857
841,841,841,841,2022-06-07,198.6100006103516,195.19000244140625,183.47999572753903,0.017521379815403026,0.08246133221672869
842,842,842,842,2022-06-08,202.8300018310547,197.44000244140625,186.3500061035156,0.027299429310167378,0.08843571337681966
843,843,843,843,2022-06-09,192.7700042724609,192.9100036621093,187.44000244140625,-0.0007257238452682557,0.02843577551019738
844,844,844,844,2022-06-10,182.94000244140625,205.08999633789065,180.33999633789065,-0.10800133742258089,0.014417246070273615
845,845,845,845,2022-06-13,169.69000244140625,198.97999572753903,187.8300018310547,-0.14720069311007133,-0.0965766874983296
846,846,846,846,2022-06-14,167.5399932861328,197.13999938964844,191.3999938964844,-0.1501471350063821,-0.12466040423834024
847,847,847,847,2022-06-15,180.11000061035156,198.6100006103516,195.19000244140625,-0.09314737396479222,-0.07725806466743357
848,848,848,848,2022-06-16,173.35000610351562,202.8300018310547,197.44000244140625,-0.14534336864077013,-0.12201173034851309
849,849,849,849,2022-06-17,175.50999450683594,192.7700042724609,192.9100036621093,-0.08953680231925343,-0.09019754717204953
850,850,850,850,2022-06-21,170.91000366210938,182.94000244140625,205.08999633789065,-0.06575925778261626,-0.16665850741675825
851,851,851,851,2022-06-22,178.88999938964844,169.69000244140625,198.97999572753903,0.05421649369955617,-0.10096490486108756
852,852,852,852,2022-06-23,181.7100067138672,167.5399932861328,197.13999938964844,0.08457690101213111,-0.07826921336894077
853,853,853,853,2022-06-24,190.8500061035156,180.11000061035156,198.6100006103516,0.05963025626988294,-0.03907151947529641
854,854,854,854,2022-06-27,189.13999938964844,173.35000610351562,202.8300018310547,0.09108735350550745,-0.0674949579343257
855,855,855,855,2022-06-28,179.60000610351562,175.50999450683594,192.7700042724609,0.023303582272748535,-0.06831974828579046
856,856,856,856,2022-06-29,178.36000061035156,170.91000366210938,182.94000244140625,0.04359017487923578,-0.025035540450053406
857,857,857,857,2022-06-30,174.8699951171875,178.88999938964844,169.69000244140625,-0.022471934072204824,0.030526210155308986
858,858,858,858,2022-07-01,179.9499969482422,181.7100067138672,167.5399932861328,-0.009685816414042758,0.07407188826201616
859,859,859,859,2022-07-05,185.8800048828125,190.8500061035156,180.11000061035156,-0.026041399328053494,0.03203600162627129
860,860,860,860,2022-07-06,184.0599975585937,189.13999938964844,173.35000610351562,-0.026858421526106735,0.061782469443252275
861,861,861,861,2022-07-07,189.2700042724609,179.60000610351562,175.50999450683594,0.05384185879911274,0.07840014925810412
862,862,862,862,2022-07-08,186.97999572753903,178.36000061035156,170.91000366210938,0.0483291942570625,0.09402604716573637
863,863,863,863,2022-07-11,177.33999633789062,174.8699951171875,178.88999938964844,0.014124785781848281,-0.008664559545230266
864,864,864,864,2022-07-12,174.4499969482422,179.9499969482422,181.7100067138672,-0.030564046086546615,-0.03995382476132481
865,865,865,865,2022-07-13,176.55999755859375,185.8800048828125,190.8500061035156,-0.050139913274128256,-0.07487559909833619
866,866,866,866,2022-07-14,174.77999877929688,184.0599975585937,189.13999938964844,-0.05041833588171496,-0.07592260049006583
867,867,867,867,2022-07-15,189.1100006103516,189.2700042724609,179.60000610351562,-0.0008453725286495795,0.05295096984214309
868,868,868,868,2022-07-18,190.9199981689453,186.97999572753903,178.36000061035156,0.021071785920604658,0.07041936261276738
869,869,869,869,2022-07-19,201.6300048828125,177.33999633789062,174.8699951171875,0.13696858602974982,0.15302802374811098
870,870,870,870,2022-07-20,216.44000244140625,174.4499969482422,179.9499969482422,0.24069937648449558,0.2027785835620739
871,871,871,871,2022-07-21,223.8800048828125,176.55999755859375,185.8800048828125,0.2680109196791023,0.20443296213574436
872,872,872,872,2022-07-22,220.44000244140625,174.77999877929688,184.0599975585937,0.26124272789226,0.19765296840901758
873,873,873,873,2022-07-25,218.509994506836,189.1100006103516,189.2700042724609,0.15546504046108645,0.15448824205806577
874,874,874,874,2022-07-26,213.9100036621093,190.9199981689453,186.97999572753903,0.12041695848341716,0.14402614477439468
875,875,875,875,2022-07-27,226.75,201.6300048828125,177.33999633789062,0.124584607989209,0.2786173716163114
876,876,876,876,2022-07-28,226.0200042724609,216.44000244140625,174.4499969482422,0.044261697112335296,0.29561483649391573
877,877,877,877,2022-07-29,224.8999938964844,223.8800048828125,176.55999755859375,0.004555962977603967,0.2737879304843578
878,878,878,878,2022-08-01,226.2100067138672,220.44000244140625,174.77999877929688,0.026174941973132304,0.29425568310887473
879,879,879,879,2022-08-02,221.4199981689453,218.509994506836,189.1100006103516,0.013317485402336127,0.17085292927033668
880,880,880,880,2022-08-03,226.72999572753903,213.9100036621093,190.9199981689453,0.059931708877347,0.1875654614604878
881,881,881,881,2022-08-04,229.9100036621093,226.75,201.6300048828125,0.01393606907214684,0.14025689676361974
882,882,882,882,2022-08-05,226.77999877929688,226.0200042724609,216.44000244140625,0.003362509921554624,0.04777303742957506
883,883,883,883,2022-08-08,233.4900054931641,224.8999938964844,223.8800048828125,0.038194805823931866,0.04292478292280655
884,884,884,884,2022-08-09,229.94000244140625,226.2100067138672,220.44000244140625,0.016489083669305238,0.043095626450671665
885,885,885,885,2022-08-10,244.1100006103516,221.4199981689453,218.509994506836,0.10247494638715349,0.11715714039210545
886,886,886,886,2022-08-11,242.6999969482422,226.72999572753903,213.9100036621093,0.07043620836077769,0.1345892795720267
887,887,887,887,2022-08-12,249.3000030517578,229.9100036621093,226.75,0.08433734539948645,0.09944874554248218
888,888,888,888,2022-08-15,249.1100006103516,226.77999877929688,226.0200042724609,0.09846548174994196,0.10215908283081143
889,889,889,889,2022-08-16,245.69000244140625,233.4900054931641,224.8999938964844,0.05225061741925119,0.09244112542969196
890,890,890,890,2022-08-17,241.1499938964844,229.94000244140625,226.2100067138672,0.04875181062909961,0.0660447669828983
891,891,891,891,2022-08-18,245.1699981689453,244.1100006103516,221.4199981689453,0.004342294686589643,0.1072622174889486
892,892,892,892,2022-08-19,241.1600036621093,242.6999969482422,226.72999572753903,-0.006345254658001953,0.06364401802358244
893,893,893,893,2022-08-22,226.5399932861328,249.3000030517578,229.9100036621093,-0.09129566581232551,-0.01465795451392915
894,894,894,894,2022-08-23,224.5500030517578,249.1100006103516,226.77999877929688,-0.09859097386061833,-0.00983329984805803
895,895,895,895,2022-08-24,229.6100006103516,245.69000244140625,233.4900054931641,-0.06544833599767463,-0.016617434543364618
896,896,896,896,2022-08-25,233.97999572753903,241.1499938964844,229.94000244140625,-0.02973252477884425,0.0175697714327121
897,897,897,897,2022-08-26,223.27999877929688,245.1699981689453,244.1100006103516,-0.08928498410545382,-0.08533039113093754
898,898,898,898,2022-08-29,224.57000732421875,241.1600036621093,242.6999969482422,-0.06879248667260296,-0.07470123548411012
899,899,899,899,2022-08-30,220.6499938964844,226.5399932861328,249.3000030517578,-0.025999821507052823,-0.11492181630389031
900,900,900,900,2022-08-31,223.5599975585937,224.5500030517578,249.1100006103516,-0.004408842038340688,-0.10256514386880133
901,901,901,901,2022-09-01,230.0399932861328,229.6100006103516,245.69000244140625,0.001872708830792158,-0.06369819284366585
902,902,902,902,2022-09-02,226.1100006103516,233.97999572753903,241.1499938964844,-0.03363533319468792,-0.06236779459587649
903,903,903,903,2022-09-06,218.38999938964844,223.27999877929688,245.1699981689453,-0.021900749804652286,-0.10923032581190018
904,904,904,904,2022-09-07,228.9600067138672,224.57000732421875,241.1600036621093,0.01954846705468749,-0.050588807277244796
905,905,905,905,2022-09-08,227.44000244140625,220.6499938964844,226.5399932861328,0.030772756549938052,0.0039728488653067995
906,906,906,906,2022-09-09,233.57000732421875,223.5599975585937,224.5500030517578,0.04477549595160246,0.04016924582442272
907,907,907,907,2022-09-12,236.52999877929688,230.0399932861328,229.6100006103516,0.028212509487824278,0.03013805213427312
908,908,908,908,2022-09-13,218.1300048828125,226.1100006103516,233.97999572753903,-0.035292537729415874,-0.06774079465828886
909,909,909,909,2022-09-14,224.1199951171875,218.38999938964844,223.27999877929688,0.02623744559527963,0.0037620760591321467
910,910,910,910,2022-09-15,235.3800048828125,228.9600067138672,224.57000732421875,0.028039823465625613,0.048136426085550355
911,911,911,911,2022-09-16,240.1300048828125,227.44000244140625,220.6499938964844,0.0557949450632611,0.08828466587434813
912,912,912,912,2022-09-19,243.6300048828125,233.57000732421875,223.5599975585937,0.043070588017019906,0.08977459090801143
913,913,913,913,2022-09-20,242.8500061035156,236.52999877929688,230.0399932861328,0.02671968611523079,0.055686025001092654
914,914,914,914,2022-09-21,236.8699951171875,218.1300048828125,226.1100006103516,0.08591202409060061,0.0475874330095567
915,915,915,915,2022-09-22,237.0500030517578,224.1199951171875,218.38999938964844,0.05769234435245063,0.08544348969394178
916,916,916,916,2022-09-23,226.4100036621093,235.3800048828125,228.9600067138672,-0.038108594760073444,-0.01113732956404323
917,917,917,917,2022-09-26,224.07000732421875,240.1300048828125,227.44000244140625,-0.06688042823482765,-0.014817072990736091
918,918,918,918,2022-09-27,224.3600006103516,243.6300048828125,233.57000732421875,-0.07909536545685292,-0.03943146133948072
919,919,919,919,2022-09-28,245.1999969482422,242.8500061035156,236.52999877929688,0.009676717256185352,0.03665496221912723
920,920,920,920,2022-09-29,239.7100067138672,236.8699951171875,218.1300048828125,0.011989748196155503,0.09893183582262455
921,921,921,921,2022-09-30,235.44000244140625,237.0500030517578,224.1199951171875,-0.006791818559901186,0.05050868985741208
922,922,922,922,2022-10-03,239.0399932861328,226.4100036621093,235.3800048828125,0.05578370840394631,0.015549274906092814
923,923,923,923,2022-10-04,240.7400054931641,224.07000732421875,240.1300048828125,0.07439638338041665,0.002540293165984364
924,924,924,924,2022-10-05,236.72999572753903,224.3600006103516,243.6300048828125,0.055134583185665775,-0.028321672277568655
925,925,925,925,2022-10-06,240.0200042724609,245.1999969482422,242.8500061035156,-0.021125582138056487,-0.01165329116709346
926,926,926,926,2022-10-07,224.75,239.7100067138672,236.8699951171875,-0.062408770159204874,-0.05116728740248988
927,927,927,927,2022-10-10,229.97999572753903,235.44000244140625,237.0500030517578,-0.023190650090254117,-0.029824961962456098
928,928,928,928,2022-10-11,214.2899932861328,239.0399932861328,226.4100036621093,-0.10353915953458903,-0.05353124941450993
929,929,929,929,2022-10-12,220.8699951171875,240.7400054931641,224.07000732421875,-0.08253721825449079,-0.01428130540648831
930,930,930,930,2022-10-13,232.509994506836,236.72999572753903,224.3600006103516,-0.017826220998035214,0.03632552092312835
931,931,931,931,2022-10-14,230.0,240.0200042724609,245.1999969482422,-0.04174653818057017,-0.06199020039731351
932,932,932,932,2022-10-17,245.1000061035156,224.75,239.7100067138672,0.09054507721252758,0.022485500140518644
933,933,933,933,2022-10-18,240.8600006103516,229.97999572753903,235.44000244140625,0.04730848371569785,0.02302071913329251
934,934,934,934,2022-10-19,272.3800048828125,214.2899932861328,239.0399932861328,0.2710813076517038,0.1394746173573198
935,935,935,935,2022-10-20,268.1600036621094,220.8699951171875,240.7400054931641,0.21410788966528083,0.11389880179147815
936,936,936,936,2022-10-21,289.57000732421875,232.509994506836,236.72999572753903,0.24540886054558464,0.2232079269645879
937,937,937,937,2022-10-24,282.45001220703125,230.0,240.0200042724609,0.2280435313349185,0.1767769651666431
938,938,938,938,2022-10-25,291.0199890136719,245.1000061035156,224.75,0.1873520267917188,0.29486090773602625
939,939,939,939,2022-10-26,298.6199951171875,240.8600006103516,229.97999572753903,0.2398073335567097,0.29846073860688027
940,940,940,940,2022-10-27,296.94000244140625,272.3800048828125,214.2899932861328,0.0901681368614422,0.3856923409620636
941,941,941,941,2022-10-28,295.7200012207031,268.1600036621094,220.8699951171875,0.10277445249933792,0.33888716330075663
942,942,942,942,2022-10-31,291.8800048828125,289.57000732421875,232.509994506836,0.007977337086597425,0.25534390683679176
943,943,943,943,2022-11-01,286.75,282.45001220703125,230.0,0.01522388956321552,0.24673913043478257
944,944,944,944,2022-11-02,273.0,291.0199890136719,245.1000061035156,-0.061920107531944546,0.11383106161450329
945,945,945,945,2022-11-03,269.0599975585937,298.6199951171875,240.8600006103516,-0.09898867471012307,0.1170804487120396
946,946,946,946,2022-11-04,260.7900085449219,296.94000244140625,272.3800048828125,-0.12174174445767938,-0.042550833872247895
947,947,947,947,2022-11-07,258.6000061035156,295.7200012207031,268.1600036621094,-0.1255241274312181,-0.035650348404080656
948,948,948,948,2022-11-08,263.4599914550781,291.8800048828125,289.57000732421875,-0.0973688260665364,-0.09016823292719811
949,949,949,949,2022-11-09,254.6600036621093,286.75,282.45001220703125,-0.11190931591243491,-0.09838912141576517
950,950,950,950,2022-11-10,274.9700012207031,273.0,291.0199890136719,0.007216121687557253,-0.05515080887524437
951,951,951,951,2022-11-11,290.1300048828125,269.0599975585937,298.6199951171875,0.07830969863749582,-0.02843074935770218
952,952,952,952,2022-11-14,299.2699890136719,260.7900085449219,296.94000244140625,0.14755159019875452,0.007846657752774044
953,953,953,953,2022-11-15,310.20001220703125,258.6000061035156,295.7200012207031,0.1995359817697009,0.04896527433570963
954,954,954,954,2022-11-16,306.0199890136719,263.4599914550781,291.8800048828125,0.16154254512625132,0.04844451108097125
955,955,955,955,2022-11-17,295.2799987792969,254.6600036621093,286.75,0.15950677190393603,0.02974716226433083
956,956,956,956,2022-11-18,287.9800109863281,274.9700012207031,273.0,0.047314287769095964,0.05487183511475502
957,957,957,957,2022-11-21,285.04998779296875,290.1300048828125,269.0599975585937,-0.017509450950775163,0.05942908785945744
958,958,958,958,2022-11-22,286.69000244140625,299.2699890136719,260.7900085449219,-0.04203557668353752,0.09931359733063938
959,959,959,959,2022-11-23,291.5,310.20001220703125,258.6000061035156,-0.06028372492310097,0.1272234846093343
960,960,960,960,2022-11-25,285.5400085449219,306.0199890136719,263.4599914550781,-0.06692366905429514,0.08380785624373854
961,961,961,961,2022-11-28,281.1700134277344,295.2799987792969,254.6600036621093,-0.04778510366395938,0.10409962060944355
962,962,962,962,2022-11-29,280.9599914550781,287.9800109863281,274.9700012207031,-0.02437675971747666,0.021784159027468553
963,963,963,963,2022-11-30,305.5299987792969,285.04998779296875,290.1300048828125,0.07184708599672951,0.053079632017738465
964,964,964,964,2022-12-01,316.95001220703125,286.69000244140625,299.2699890136719,0.10554958145709858,0.05907716724830592
965,965,965,965,2022-12-02,320.4100036621094,291.5,310.20001220703125,0.099176684947202,0.03291422002995881
966,966,966,966,2022-12-05,312.5899963378906,285.5400085449219,306.0199890136719,0.09473274141445986,0.02146920972513744
967,967,967,967,2022-12-06,305.5599975585937,281.1700134277344,295.2799987792969,0.08674461345831941,0.03481440944796432
968,968,968,968,2022-12-07,308.4200134277344,280.9599914550781,287.9800109863281,0.09773641375215791,0.07097715696099693
969,969,969,969,2022-12-08,310.260009765625,305.5299987792969,285.04998779296875,0.015481330819318018,0.08844070532276693
970,970,970,970,2022-12-09,320.010009765625,316.95001220703125,286.69000244140625,0.009654511565675428,0.11622312267770374
971,971,971,971,2022-12-12,315.17999267578125,320.4100036621094,291.5,-0.01632287046768821,0.08123496629770588
972,972,972,972,2022-12-13,320.3399963378906,312.5899963378906,285.5400085449219,0.024792859946876522,0.1218742969516089
973,973,973,973,2022-12-14,317.8299865722656,305.5599975585937,281.1700134277344,0.04015574391840682,0.13038365186105993
974,974,974,974,2022-12-15,290.4100036621094,308.4200134277344,280.9599914550781,-0.05839442637157177,0.033634725563914225
975,975,975,975,2022-12-16,290.7099914550781,310.260009765625,305.5299987792969,-0.06301172466704696,-0.048505899202795355
976,976,976,976,2022-12-19,288.29998779296875,320.010009765625,316.95001220703125,-0.09909071905557154,-0.09039287998306922
977,977,977,977,2022-12-20,288.19000244140625,315.17999267578125,320.4100036621094,-0.08563357719897857,-0.10055866187836304
