,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NVR,NVR_6m,NVR_12m,NVR_6m_ret,NVR_12m_ret
1219,1219,1219,1219,2023-12-07,6444.7998046875,6107.10986328125,6307.1201171875,0.055294558140602135,0.021829247729848955
1220,1220,1220,1220,2023-12-08,6535.89013671875,6155.39013671875,6244.22021484375,0.06181574060272843,0.046710383657136756
1221,1221,1221,1221,2023-12-11,6529.10009765625,6320.35009765625,6222.89013671875,0.033028233685569175,0.04920703310037222
1222,1222,1222,1222,2023-12-12,6538.240234375,6388.0498046875,6195.06005859375,0.023511155091072045,0.05539577865838319
1223,1223,1223,1223,2023-12-13,6684.85986328125,6359.080078125,6146.89990234375,0.051230646752966846,0.087517280171161
1224,1224,1224,1224,2023-12-14,6934.39990234375,6364.66015625,6128.66015625,0.08951613002216208,0.13147078244696897
1225,1225,1225,1225,2023-12-15,6880.72998046875,6444.7998046875,6107.10986328125,0.06764060777561842,0.12667532343553534
1226,1226,1226,1226,2023-12-18,6840.0,6535.89013671875,6155.39013671875,0.046529218961737895,0.11122119769425276
1227,1227,1227,1227,2023-12-19,6936.64990234375,6529.10009765625,6320.35009765625,0.06242051716036601,0.09751039027348174
1228,1228,1228,1228,2023-12-20,6847.14013671875,6538.240234375,6388.0498046875,0.04724511355818639,0.07186705584142028
1229,1229,1229,1229,2023-12-21,6939.97998046875,6684.85986328125,6359.080078125,0.03816386916183978,0.09134967561456331
1230,1230,1230,1230,2023-12-22,6980.169921875,6934.39990234375,6364.66015625,0.0066004297669335354,0.09670740471831452
1231,1231,1231,1231,2023-12-26,7008.2001953125,6880.72998046875,6444.7998046875,0.01852568189793513,0.08741937805658773
1232,1232,1232,1232,2023-12-27,7024.81982421875,6840.0,6535.89013671875,0.027020442137244194,0.07480690116762889
1233,1233,1233,1233,2023-12-28,6981.7099609375,6936.64990234375,6529.10009765625,0.006495939571424136,0.06932193663928099
1234,1234,1234,1234,2023-12-29,7000.4501953125,6847.14013671875,6538.240234375,0.02239037839631819,0.07069332792444927
1235,1235,1235,1235,2024-01-02,6969.0,6939.97998046875,6684.85986328125,0.004181571072671808,0.04250502516582011
1236,1236,1236,1236,2024-01-03,6948.93994140625,6980.169921875,6934.39990234375,-0.00447410031822848,0.0020967984637842996
1237,1237,1237,1237,2024-01-04,6912.7099609375,7008.2001953125,6880.72998046875,-0.013625500372958732,0.004647759839366827
1238,1238,1238,1238,2024-01-05,6937.75,7024.81982421875,6840.0,-0.012394598921749989,0.014290935672514715
1239,1239,1239,1239,2024-01-08,7066.93017578125,6981.7099609375,6936.64990234375,0.012206209556191006,0.018781439927288313
1240,1240,1240,1240,2024-01-09,7034.759765625,7000.4501953125,6847.14013671875,0.004901051983124516,0.027401166787884623
1241,1241,1241,1241,2024-01-10,7147.31005859375,6969.0,6939.97998046875,0.025586175720153648,0.029874737205077162
1242,1242,1242,1242,2024-01-11,7242.240234375,6948.93994140625,6980.169921875,0.04220791882529862,0.03754497604402207
1243,1243,1243,1243,2024-01-12,7208.89990234375,6912.7099609375,7008.2001953125,0.04284715300945163,0.028637838737182397
1244,1244,1244,1244,2024-01-16,7160.72998046875,6937.75,7024.81982421875,0.03214010024413527,0.019347137670554515
1245,1245,1245,1245,2024-01-17,7104.60009765625,7066.93017578125,6981.7099609375,0.0053304505546265535,0.017601724707316357
1246,1246,1246,1246,2024-01-18,7184.9599609375,7034.759765625,7000.4501953125,0.02135114777429159,0.026356842842557127
1247,1247,1247,1247,2024-01-19,7207.990234375,7147.31005859375,6969.0,0.00848993191617442,0.03429333252618738
1248,1248,1248,1248,2024-01-22,7416.009765625,7242.240234375,6948.93994140625,0.023993892169609232,0.06721454324790566
1249,1249,1249,1249,2024-01-23,6938.39990234375,7208.89990234375,6912.7099609375,-0.037523062279177344,0.003716334339415317
1250,1250,1250,1250,2024-01-24,6857.43017578125,7160.72998046875,6937.75,-0.042355989614852874,-0.01157721512287846
1251,1251,1251,1251,2024-01-25,7019.10986328125,7104.60009765625,7066.93017578125,-0.012033081834289638,-0.0067667730274005855
1252,1252,1252,1252,2024-01-26,7035.81005859375,7184.9599609375,7034.759765625,-0.02075862679188667,0.00014930047417993642
1253,1253,1253,1253,2024-01-29,7106.330078125,7207.990234375,7147.31005859375,-0.01410381437049979,-0.005733622878089206
1254,1254,1254,1254,2024-01-30,7120.669921875,7416.009765625,7242.240234375,-0.03982462983247026,-0.016786285536755763
1255,1255,1255,1255,2024-01-31,7075.2900390625,6938.39990234375,7208.89990234375,0.01972935239326712,-0.01853401560449064
1256,1256,1256,1256,2024-02-01,7211.31005859375,6857.43017578125,7160.72998046875,0.05160532061446532,0.0070635365755948865
1257,1257,1257,1257,2024-02-02,7319.97998046875,7019.10986328125,7104.60009765625,0.04286442626598963,0.030315553282661556
1258,1258,1258,1258,2024-02-05,7223.490234375,7035.81005859375,7184.9599609375,0.026674991823011363,0.005362628831194316
