,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,APA,APA_6m,APA_12m,APA_6m_ret,APA_12m_ret
963,963,963,963,2022-11-30,45.34799957275391,43.81865310668945,47.1967658996582,0.03490172238614497,-0.039171462104730326
964,964,964,964,2022-12-01,45.22217559814453,46.24818801879883,45.69646453857422,-0.02218492149870277,-0.010379116748284178
965,965,965,965,2022-12-02,45.59967041015625,45.28024291992188,47.46779251098633,0.007054456196254888,-0.039355571472966755
966,966,966,966,2022-12-05,44.24454879760742,44.94147109985352,45.90940475463867,-0.015507331762630527,-0.036263941254063736
967,967,967,967,2022-12-06,42.46353912353516,43.518592834472656,45.43511581420898,-0.024243745999566135,-0.06540264369139148
968,968,968,968,2022-12-07,42.26026916503906,45.096336364746094,44.85435485839844,-0.06288908209235633,-0.05783353035727956
969,969,969,969,2022-12-08,41.398807525634766,45.34799957275391,43.81865310668945,-0.08708635627428885,-0.05522409771845016
970,970,970,970,2022-12-09,40.51798629760742,45.22217559814453,46.24818801879883,-0.10402394927523395,-0.12390110762528062
971,971,971,971,2022-12-12,42.50225830078125,45.59967041015625,45.28024291992188,-0.06792619511313669,-0.06135092128488573
972,972,972,972,2022-12-13,44.3607063293457,44.24454879760742,44.94147109985352,0.002625352385660751,-0.012922691587408108
973,973,973,973,2022-12-14,43.59603118896485,42.46353912353516,43.518592834472656,0.02666975218751877,0.001779431490047001
974,974,974,974,2022-12-15,43.605712890625,42.26026916503906,45.096336364746094,0.03183708367619653,-0.03305420338505327
975,975,975,975,2022-12-16,42.38610458374024,41.398807525634766,45.34799957275391,0.02384844195075253,-0.06531478823584635
976,976,976,976,2022-12-19,42.43449783325195,40.51798629760742,45.22217559814453,0.047300266147671355,-0.0616440436140131
977,977,977,977,2022-12-20,42.71520233154297,42.50225830078125,45.59967041015625,0.005010181559171434,-0.06325633612410575
978,978,978,978,2022-12-21,45.173770904541016,44.3607063293457,44.24454879760742,0.01832848578106283,0.021001956900594365
979,979,979,979,2022-12-22,43.25724792480469,43.59603118896485,42.46353912353516,-0.007770965726024981,0.018691536731322955
980,980,980,980,2022-12-23,45.73517990112305,43.605712890625,42.26026916503906,0.0488345877027474,0.08222642223392884
981,981,981,981,2022-12-27,46.1126708984375,42.38610458374024,41.398807525634766,0.08791952814005022,0.11386471385398811
982,982,982,982,2022-12-28,43.731536865234375,42.43449783325195,40.51798629760742,0.03056567411447131,0.0793117047827403
983,983,983,983,2022-12-29,44.43814086914063,42.71520233154297,42.50225830078125,0.040335488153016685,0.045547757831112756
984,984,984,984,2022-12-30,45.18345260620117,45.173770904541016,44.3607063293457,0.0002143213078362738,0.01854673527394235
985,985,985,985,2023-01-03,42.22155380249024,43.25724792480469,43.59603118896485,-0.023942672546224508,-0.031527580584503334
986,986,986,986,2023-01-04,40.79868698120117,45.73517990112305,43.605712890625,-0.10793644915345912,-0.0643728934432195
987,987,987,987,2023-01-05,40.42118453979492,46.1126708984375,42.38610458374024,-0.1234256495612236,-0.046357646290975385
988,988,988,988,2023-01-06,41.51495361328125,43.731536865234375,42.43449783325195,-0.05068615033548618,-0.021669732574286393
989,989,989,989,2023-01-09,41.97956466674805,44.43814086914063,42.71520233154297,-0.05532581143825266,-0.017221916897059653
990,990,990,990,2023-01-10,41.85374069213867,45.18345260620117,45.173770904541016,-0.07369317132718445,-0.07349464403620565
991,991,991,991,2023-01-11,42.41514587402344,42.22155380249024,43.25724792480469,0.0045851479658660654,-0.019467305276681057
992,992,992,992,2023-01-12,43.896087646484375,40.79868698120117,45.73517990112305,0.07591912618929109,-0.04021176386787351
993,993,993,993,2023-01-13,43.886417388916016,40.42118453979492,46.1126708984375,0.08572813707895044,-0.04827856348691617
994,994,994,994,2023-01-17,43.69282531738281,41.51495361328125,43.731536865234375,0.05245993345888822,-0.0008852089504848282
995,995,995,995,2023-01-18,42.64745330810547,41.97956466674805,44.43814086914063,0.01590985153513169,-0.04029618534916424
996,996,996,996,2023-01-19,43.712181091308594,41.85374069213867,45.18345260620117,0.04440320909043605,-0.03256217553172669
997,997,997,997,2023-01-20,43.88738250732422,42.41514587402344,42.22155380249024,0.03471016314958453,0.03945446234941086
998,998,998,998,2023-01-23,44.15018081665039,43.896087646484375,40.79868698120117,0.0057885151909742305,0.08214710039549766
999,999,999,999,2023-01-24,42.884857177734375,43.886417388916016,40.42118453979492,-0.022821644389559914,0.06095003563079526
1000,1000,1000,1000,2023-01-25,42.9140510559082,43.69282531738281,41.51495361328125,-0.017823847641291857,0.03370104795635287
1001,1001,1001,1001,2023-01-26,44.15018081665039,42.64745330810547,41.97956466674805,0.03523604323307428,0.05170649498472968
1002,1002,1002,1002,2023-01-27,44.51031112670898,43.712181091308594,41.85374069213867,0.018258755694052553,0.06347271213130257
1003,1003,1003,1003,2023-01-30,42.98218536376953,43.88738250732422,42.41514587402344,-0.020625452962559798,0.013368797349660122
1004,1004,1004,1004,2023-01-31,43.14765548706055,44.15018081665039,43.896087646484375,-0.022707162485997356,-0.017050088050017176
1005,1005,1005,1005,2023-02-01,42.24245834350586,42.884857177734375,43.886417388916016,-0.014979619299328006,-0.03745940414414772
1006,1006,1006,1006,2023-02-02,41.23019790649414,42.9140510559082,43.69282531738281,-0.03923780458806714,-0.05636228357860251
1007,1007,1007,1007,2023-02-03,40.918731689453125,44.15018081665039,42.64745330810547,-0.07319220595306342,-0.04053516645327537
1008,1008,1008,1008,2023-02-06,40.899261474609375,44.51031112670898,43.712181091308594,-0.08112838487738061,-0.06435093254265734
1009,1009,1009,1009,2023-02-07,42.52472305297852,42.98218536376953,43.88738250732422,-0.010643067748170143,-0.031049002617512866
1010,1010,1010,1010,2023-02-08,40.9965934753418,43.14765548706055,44.15018081665039,-0.0498535085495857,-0.07142863931645049
1011,1011,1011,1011,2023-02-09,39.95513534545898,42.24245834350586,42.884857177734375,-0.054147487805915606,-0.06831599835189606
1012,1012,1012,1012,2023-02-10,42.39818954467773,41.23019790649414,42.9140510559082,0.028328547945185134,-0.012020806671419026
1013,1013,1013,1013,2023-02-13,41.37619018554688,40.918731689453125,44.15018081665039,0.011179684149684066,-0.06283078754815319
1014,1014,1014,1014,2023-02-14,41.3372688293457,40.899261474609375,44.51031112670898,0.010709419655615227,-0.07128780314139949
1015,1015,1015,1015,2023-02-15,40.20820236206055,42.52472305297852,42.98218536376953,-0.054474680247346696,-0.06453797028308439
1016,1016,1016,1016,2023-02-16,39.06940460205078,40.9965934753418,43.14765548706055,-0.04700851241335846,-0.09451848168744148
1017,1017,1017,1017,2023-02-17,37.0740852355957,39.95513534545898,42.24245834350586,-0.07210712928271223,-0.12235019718507256
1018,1018,1018,1018,2023-02-21,37.044883728027344,42.39818954467773,41.23019790649414,-0.12626260399655176,-0.10151089228236687
1019,1019,1019,1019,2023-02-22,36.8502197265625,41.37619018554688,40.918731689453125,-0.10938586754092572,-0.09942908284078833
1020,1020,1020,1020,2023-02-23,38.07661056518555,41.3372688293457,40.899261474609375,-0.07887938309667386,-0.06901471585681695
1021,1021,1021,1021,2023-02-24,38.173946380615234,40.20820236206055,42.52472305297852,-0.05059305967293837,-0.10231169917186678
1022,1022,1022,1022,2023-02-27,38.18367767333984,39.06940460205078,40.9965934753418,-0.02267060216895278,-0.0686134032988337
1023,1023,1023,1023,2023-02-28,37.35634994506836,37.0740852355957,39.95513534545898,0.0076135313300096374,-0.06504258784061356
1024,1024,1024,1024,2023-03-01,38.5730094909668,37.044883728027344,42.39818954467773,0.04125065620824997,-0.09022036305772185
1025,1025,1025,1025,2023-03-02,39.19594192504883,36.8502197265625,41.37619018554688,0.06365558240607938,-0.05269330624015833
1026,1026,1026,1026,2023-03-03,40.05247116088867,38.07661056518555,41.3372688293457,0.05189171426696548,-0.031080855238915572
1027,1027,1027,1027,2023-03-06,39.07914352416992,38.173946380615234,40.20820236206055,0.023712432938669092,-0.02808031126892596
1028,1028,1028,1028,2023-03-07,38.08634567260742,38.18367767333984,39.06940460205078,-0.0025490473066813735,-0.02516186103823448
1029,1029,1029,1029,2023-03-08,37.463417053222656,37.35634994506836,37.0740852355957,0.0028661019695912504,0.010501454456741222
1030,1030,1030,1030,2023-03-09,36.02288818359375,38.5730094909668,37.044883728027344,-0.06611154641616035,-0.027588034880519086
1031,1031,1031,1031,2023-03-10,34.99115753173828,39.19594192504883,36.8502197265625,-0.10727601345442872,-0.05044914816299351
1032,1032,1032,1032,2023-03-13,33.599300384521484,40.05247116088867,38.07661056518555,-0.16111791830384548,-0.11758688901679148
1033,1033,1033,1033,2023-03-14,33.90103530883789,39.07914352416992,38.173946380615234,-0.13250311415165594,-0.11193265242147277
1034,1034,1034,1034,2023-03-15,31.19517707824707,38.08634567260742,38.18367767333984,-0.1809354106481431,-0.18302324503362855
1035,1035,1035,1035,2023-03-16,31.93491172790528,37.463417053222656,37.35634994506836,-0.14757077063908153,-0.1451276215458731
1036,1036,1036,1036,2023-03-17,30.89344787597656,36.02288818359375,38.5730094909668,-0.14239392137228302,-0.1990915854462606
1037,1037,1037,1037,2023-03-20,32.0030403137207,34.99115753173828,39.19594192504883,-0.0853963523586565,-0.18351138556849889
1038,1038,1038,1038,2023-03-21,34.105430603027344,33.599300384521484,40.05247116088867,0.01506371301525733,-0.1484812393715329
1039,1039,1039,1039,2023-03-22,33.43383026123047,33.90103530883789,39.07914352416992,-0.013781438925129952,-0.14445846950171526
1040,1040,1040,1040,2023-03-23,33.102901458740234,31.19517707824707,38.08634567260742,0.06115446550304893,-0.13084595347385597
1041,1041,1041,1041,2023-03-24,33.58956527709961,31.93491172790528,37.463417053222656,0.05181331212976126,-0.10340358890967238
1042,1042,1042,1042,2023-03-27,34.43635940551758,30.89344787597656,36.02288818359375,0.11468164847653894,-0.04404224253175626
1043,1043,1043,1043,2023-03-28,34.9424934387207,32.0030403137207,34.99115753173828,0.09184918358334104,-0.0013907540204532998
1044,1044,1044,1044,2023-03-29,34.95222473144531,34.105430603027344,33.599300384521484,0.024828718284612528,0.04026644398664603
1045,1045,1045,1045,2023-03-30,34.43635940551758,33.43383026123047,33.90103530883789,0.029985470897411215,0.015790789036467245
1046,1046,1046,1046,2023-03-31,35.098228454589844,33.102901458740234,31.19517707824707,0.060276498672982015,0.12511714123477247
1047,1047,1047,1047,2023-04-03,38.154483795166016,33.58956527709961,31.93491172790528,0.13590287580109406,0.19475776605406936
1048,1048,1048,1048,2023-04-04,37.08381652832031,34.43635940551758,30.89344787597656,0.07687970414138912,0.20037804382325097
1049,1049,1049,1049,2023-04-05,36.97675704956055,34.9424934387207,32.0030403137207,0.05821747135496702,0.15541388215254837
1050,1050,1050,1050,2023-04-06,37.05461883544922,34.95222473144531,34.105430603027344,0.06015050887769258,0.08647268720190548
1051,1051,1051,1051,2023-04-10,38.04740905761719,34.43635940551758,33.43383026123047,0.10486153921140184,0.1379913327410942
1052,1052,1052,1052,2023-04-11,38.85527038574219,35.098228454589844,33.102901458740234,0.10704363429662012,0.1737723484502336
1053,1053,1053,1053,2023-04-12,38.582740783691406,38.154483795166016,33.58956527709961,0.011224289937311394,0.1486525790197113
1054,1054,1054,1054,2023-04-13,39.39060592651367,37.08381652832031,34.43635940551758,0.0622047462787898,0.1438667329102825
1055,1055,1055,1055,2023-04-14,39.69233703613281,36.97675704956055,34.9424934387207,0.07344018792487761,0.13593316131666433
1056,1056,1056,1056,2023-04-17,38.43674850463867,37.05461883544922,34.95222473144531,0.0372997945364697,0.09969390503656417
1057,1057,1057,1057,2023-04-18,38.36860656738281,38.04740905761719,34.43635940551758,0.008442033707977803,0.11418881756807275
1058,1058,1058,1058,2023-04-19,37.75541687011719,38.85527038574219,35.098228454589844,-0.0283064177576432,0.07570719470828058
1059,1059,1059,1059,2023-04-20,36.93251419067383,38.582740783691406,38.154483795166016,-0.04277110851894472,-0.03202689390459024
1060,1060,1060,1060,2023-04-21,36.47208023071289,39.39060592651367,37.08381652832031,-0.07409192184668412,-0.016496044767675078
1061,1061,1061,1061,2023-04-24,37.0794563293457,39.69233703613281,36.97675704956055,-0.0658283412339401,0.0027774009399339494
1062,1062,1062,1062,2023-04-25,35.54141616821289,38.43674850463867,37.05461883544922,-0.07532719205102278,-0.04083708630106553
1063,1063,1063,1063,2023-04-26,34.64994430541992,38.36860656738281,38.04740905761719,-0.0969193982959008,-0.08929556141529393
1064,1064,1064,1064,2023-04-27,34.93404006958008,37.75541687011719,38.85527038574219,-0.07472773536690003,-0.10091887862916515
1065,1065,1065,1065,2023-04-28,36.09981536865234,36.93251419067383,38.582740783691406,-0.022546497043836933,-0.06435326689099752
1066,1066,1066,1066,2023-05-01,36.1488037109375,36.47208023071289,39.39060592651367,-0.008863670997936723,-0.08229886642576689
1067,1067,1067,1067,2023-05-02,33.66050720214844,37.0794563293457,39.69233703613281,-0.09220602095213071,-0.15196459277501007
1068,1068,1068,1068,2023-05-03,33.4743766784668,35.54141616821289,38.43674850463867,-0.0581586136006248,-0.12910488059553216
1069,1069,1069,1069,2023-05-04,31.603256225585938,34.64994430541992,38.36860656738281,-0.08792764724177127,-0.17632515087342537
1070,1070,1070,1070,2023-05-05,32.5437126159668,34.93404006958008,37.75541687011719,-0.0684240199201791,-0.1380385832337444
1071,1071,1071,1071,2023-05-08,32.40656280517578,36.09981536865234,36.93251419067383,-0.10230668843485635,-0.12254652803033206
1072,1072,1072,1072,2023-05-09,32.48493576049805,36.1488037109375,36.47208023071289,-0.10135516460620464,-0.10932045677113023
1073,1073,1073,1073,2023-05-10,32.13226318359375,33.66050720214844,37.0794563293457,-0.04540169312888853,-0.1334214046131148
1074,1074,1074,1074,2023-05-11,32.40656280517578,33.4743766784668,35.54141616821289,-0.031899440086599506,-0.0882028264771515
1075,1075,1075,1075,2023-05-12,32.30860137939453,31.603256225585938,34.64994430541992,0.022318749333100296,-0.06757133302690932
1076,1076,1076,1076,2023-05-15,32.269412994384766,32.5437126159668,34.93404006958008,-0.00842865178963792,-0.07627594947186256
1077,1077,1077,1077,2023-05-16,30.986083984375,32.40656280517578,36.09981536865234,-0.04383306027672618,-0.14165533347070525
1078,1078,1078,1078,2023-05-17,31.897151947021484,32.48493576049805,36.1488037109375,-0.018094042660577236,-0.11761528259452747
1079,1079,1079,1079,2023-05-18,32.04409408569336,32.13226318359375,33.66050720214844,-0.0027439429770825807,-0.048021056448962485
1080,1080,1080,1080,2023-05-19,32.72985076904297,32.40656280517578,33.4743766784668,0.009976002879748647,-0.022241666113017144
1081,1081,1081,1081,2023-05-22,32.78862762451172,32.30860137939453,31.603256225585938,0.014857537145613886,0.0375078881259745
1082,1082,1082,1082,2023-05-23,33.219669342041016,32.269412994384766,32.5437126159668,0.02944758703300887,0.02077073178622446
1083,1083,1083,1083,2023-05-24,33.68010330200195,30.986083984375,32.40656280517578,0.08694287793789734,0.039298845251887426
1084,1084,1084,1084,2023-05-25,32.6220817565918,31.897151947021484,32.48493576049805,0.022727101490890522,0.004221833686385734
1085,1085,1085,1085,2023-05-26,32.72985076904297,32.04409408569336,32.13226318359375,0.021400407872843585,0.01859774339687159
1086,1086,1086,1086,2023-05-30,31.583669662475582,32.72985076904297,32.40656280517578,-0.03501944187449468,-0.02539279304773323
1087,1087,1087,1087,2023-05-31,31.133031845092773,32.78862762451172,32.30860137939453,-0.050492987946262,-0.03638565224465273
1088,1088,1088,1088,2023-06-01,31.38773727416992,33.219669342041016,32.269412994384766,-0.05514600548876336,-0.027322335251907748
1089,1089,1089,1089,2023-06-02,32.99435043334961,33.68010330200195,30.986083984375,-0.020360770942516204,0.06481188297260454
1090,1090,1090,1090,2023-06-05,32.39677047729492,32.6220817565918,31.897151947021484,-0.006906710643974967,0.01566342133314169
1091,1091,1091,1091,2023-06-06,32.66127395629883,32.72985076904297,32.04409408569336,-0.0020952375624334607,0.019260331371983463
1092,1092,1092,1092,2023-06-07,33.6996955871582,31.583669662475582,32.72985076904297,0.06699746885956892,0.0296318130186084
1093,1093,1093,1093,2023-06-08,33.307838439941406,31.133031845092773,32.78862762451172,0.06985527801049773,0.01583508835366887
1094,1094,1094,1094,2023-06-09,32.72985076904297,31.38773727416992,33.219669342041016,0.042759166841170204,-0.014744835896911224
1095,1095,1095,1095,2023-06-12,32.3869743347168,32.99435043334961,33.68010330200195,-0.018408487836720555,-0.03839444777499512
1096,1096,1096,1096,2023-06-13,33.02374267578125,32.39677047729492,32.6220817565918,0.01935292281450507,0.012312547132535157
1097,1097,1097,1097,2023-06-14,32.9649658203125,32.66127395629883,32.72985076904297,0.009298224693256474,0.007183505141181712
1098,1098,1098,1098,2023-06-15,33.964195251464844,33.6996955871582,31.583669662475582,0.007848725624911346,0.0753720392351227
1099,1099,1099,1099,2023-06-16,33.68010330200195,33.307838439941406,31.133031845092773,0.011176494167635331,0.08181250928539585
1100,1100,1100,1100,2023-06-20,32.818016052246094,32.72985076904297,31.38773727416992,0.0026937270146834003,0.04556807537869911
1101,1101,1101,1101,2023-06-21,33.5135612487793,32.3869743347168,32.99435043334961,0.034785185624915504,0.01573635512172067
1102,1102,1102,1102,2023-06-22,32.53391647338867,33.02374267578125,32.39677047729492,-0.014832546607498998,0.004233323077368789
1103,1103,1103,1103,2023-06-23,31.91674423217773,32.9649658203125,32.66127395629883,-0.0317980486874605,-0.02279548939570719
1104,1104,1104,1104,2023-06-26,32.35758209228516,33.964195251464844,33.6996955871582,-0.04730314224390131,-0.039825686003658545
1105,1105,1105,1105,2023-06-27,32.09307861328125,33.68010330200195,33.307838439941406,-0.04712054100577445,-0.036470689289865965
1106,1106,1106,1106,2023-06-28,32.52412414550781,32.818016052246094,32.72985076904297,-0.008955200286038245,-0.006285596136287319
1107,1107,1107,1107,2023-06-29,33.22946548461914,33.5135612487793,32.3869743347168,-0.008477038953014993,0.026013271298370277
1108,1108,1108,1108,2023-06-30,33.4743766784668,32.53391647338867,33.02374267578125,0.028907070129333468,0.013645758056854973
1109,1109,1109,1109,2023-07-03,33.36661529541016,31.91674423217773,32.9649658203125,0.045426659207009834,0.012184131398376152
1110,1110,1110,1110,2023-07-05,33.65070724487305,32.35758209228516,33.964195251464844,0.03996359026146745,-0.00922995537714899
1111,1111,1111,1111,2023-07-06,32.9649658203125,32.09307861328125,33.68010330200195,0.027167453067915792,-0.021233233024167908
1112,1112,1112,1112,2023-07-07,34.19931411743164,32.52412414550781,32.818016052246094,0.051506074827081916,0.04208962732501953
1113,1113,1113,1113,2023-07-10,34.36585235595703,33.22946548461914,33.5135612487793,0.03419816884697968,0.025431230684527018
1114,1114,1114,1114,2023-07-11,36.52106475830078,33.4743766784668,32.53391647338867,0.09101552835765991,0.12255359074808658
1115,1115,1115,1115,2023-07-12,36.746376037597656,33.36661529541016,31.91674423217773,0.10129168668337796,0.15131968882185665
1116,1116,1116,1116,2023-07-13,37.81418991088867,33.65070724487305,32.35758209228516,0.12372645352498401,0.16863459707962836
1117,1117,1117,1117,2023-07-14,35.89409255981445,32.9649658203125,32.09307861328125,0.08885574932697393,0.11843718679454485
1118,1118,1118,1118,2023-07-17,35.59040069580078,34.19931411743164,32.52412414550781,0.04067586190742034,0.09427699072156193
1119,1119,1119,1119,2023-07-18,37.10884475708008,34.36585235595703,33.22946548461914,0.07981738304382757,0.11674516023306425
1120,1120,1120,1120,2023-07-19,37.25579452514648,36.52106475830078,33.4743766784668,0.020117972236247672,0.1129645484664743
1121,1121,1121,1121,2023-07-20,37.44315719604492,36.746376037597656,33.36661529541016,0.018961901378637736,0.12217427103538192
1122,1122,1122,1122,2023-07-21,38.10385894775391,37.81418991088867,33.65070724487305,0.00766032638932268,0.13233456493130147
1123,1123,1123,1123,2023-07-24,38.73497772216797,35.89409255981445,32.9649658203125,0.07914631516646975,0.17503466963402947
1124,1124,1124,1124,2023-07-25,39.020957946777344,35.59040069580078,34.19931411743164,0.0963899586379573,0.1409865651921971
1125,1125,1125,1125,2023-07-26,39.43513107299805,37.10884475708008,34.36585235595703,0.06268819013758531,0.14750918046594874
1126,1126,1126,1126,2023-07-27,38.93220520019531,37.25579452514648,36.52106475830078,0.04499731374450522,0.06602054068937058
1127,1127,1127,1127,2023-07-28,39.59291076660156,37.44315719604492,36.746376037597656,0.0574137901700158,0.07746436617563135
1128,1128,1128,1128,2023-07-31,39.92819213867188,38.10385894775391,37.81418991088867,0.04787791161570798,0.05590499843484631
1129,1129,1129,1129,2023-08-01,39.68165969848633,38.73497772216797,35.89409255981445,0.024439977301873528,0.10552062661453876
1130,1130,1130,1130,2023-08-02,38.46872329711914,39.020957946777344,35.59040069580078,-0.014152257625541176,0.08087356548525637
1131,1131,1131,1131,2023-08-03,41.08195495605469,39.43513107299805,37.10884475708008,0.0417603248232703,0.1070663941435841
1132,1132,1132,1132,2023-08-04,41.289039611816406,38.93220520019531,37.25579452514648,0.06053688455359496,0.10825819548547311
1133,1133,1133,1133,2023-08-07,41.58487701416016,39.59291076660156,37.44315719604492,0.05031118472953788,0.1106135307028202
1134,1134,1134,1134,2023-08-08,42.728790283203125,39.92819213867188,38.10385894775391,0.0701408702604085,0.12137698026309307
1135,1135,1135,1135,2023-08-09,43.606441497802734,39.68165969848633,38.73497772216797,0.09890669465788804,0.12576394933220358
1136,1136,1136,1136,2023-08-10,43.537410736083984,38.46872329711914,39.020957946777344,0.13176125965543628,0.11574428273818538
1137,1137,1137,1137,2023-08-11,44.25728225708008,41.08195495605469,39.43513107299805,0.07729250724367986,0.12228059227585142
1138,1138,1138,1138,2023-08-14,44.04033279418945,41.289039611816406,38.93220520019531,0.06663495223525762,0.13120570919955266
1139,1139,1139,1139,2023-08-15,43.25143432617188,41.58487701416016,39.59291076660156,0.04007604282307331,0.09240350074631176
1140,1140,1140,1140,2023-08-16,43.034481048583984,42.728790283203125,39.92819213867188,0.007154210623674606,0.07779688344325386
1141,1141,1141,1141,2023-08-17,43.43879699707031,43.606441497802734,39.68165969848633,-0.0038444893684083103,0.09468195955340297
1142,1142,1142,1142,2023-08-18,43.606441497802734,43.537410736083984,38.46872329711914,0.0015855504622726002,0.1335557242438652
1143,1143,1143,1143,2023-08-21,43.29087829589844,44.25728225708008,41.08195495605469,-0.021836043966008356,0.05376870069125572
1144,1144,1144,1144,2023-08-22,42.018775939941406,44.04033279418945,41.289039611816406,-0.045902397325089384,0.017673850856927187
1145,1145,1145,1145,2023-08-23,41.94974899291992,43.25143432617188,41.58487701416016,-0.03009577262653451,0.008774150723964258
1146,1146,1146,1146,2023-08-24,41.64405059814453,43.034481048583984,42.728790283203125,-0.0323096832251728,-0.025386622880475218
1147,1147,1147,1147,2023-08-25,42.13711166381836,43.43879699707031,43.606441497802734,-0.029965961841432742,-0.03369524738812757
1148,1148,1148,1148,2023-08-28,42.30475616455078,43.606441497802734,43.537410736083984,-0.02985075801971926,-0.028312537440624008
1149,1149,1149,1149,2023-08-29,42.9654541015625,43.29087829589844,44.25728225708008,-0.0075171538935205895,-0.029189052956610673
1150,1150,1150,1150,2023-08-30,43.11337661743164,42.018775939941406,44.04033279418945,0.026050275216364716,-0.02104789219213421
1151,1151,1151,1151,2023-08-31,43.231712341308594,41.94974899291992,43.25143432617188,0.030559499857914174,-0.0004559845279247243
1152,1152,1152,1152,2023-09-01,44.45450592041016,41.64405059814453,43.034481048583984,0.06748755901259162,0.03299737413408188
1153,1153,1153,1153,2023-09-05,44.6911735534668,42.13711166381836,43.43879699707031,0.06061312199149893,0.028830829649378886
1154,1154,1154,1154,2023-09-06,44.03047180175781,42.30475616455078,43.606441497802734,0.04079247332131164,0.009724029051451977
1155,1155,1155,1155,2023-09-07,43.754356384277344,42.9654541015625,43.29087829589844,0.018361316066857425,0.010706137334774768
1156,1156,1156,1156,2023-09-08,43.64588165283203,43.11337661743164,42.018775939941406,0.012351271859905477,0.03872330110749278
1157,1157,1157,1157,2023-09-11,42.29489135742188,43.231712341308594,41.94974899291992,-0.02166976354049166,0.00822751918158593
1158,1158,1158,1158,2023-09-12,43.58671569824219,44.45450592041016,41.64405059814453,-0.019520860803663775,0.046649282963463934
1159,1159,1159,1159,2023-09-13,41.51585006713867,44.6911735534668,42.13711166381836,-0.07105034918202113,-0.014743810673030655
1160,1160,1160,1160,2023-09-14,42.38364028930664,44.03047180175781,42.30475616455078,-0.03740208644290355,0.0018646632650245465
1161,1161,1161,1161,2023-09-15,41.870853424072266,43.754356384277344,42.9654541015625,-0.04304720982895993,-0.025476297187568386
1162,1162,1162,1162,2023-09-18,42.11738967895508,43.64588165283203,43.11337661743164,-0.0350203023972544,-0.02310157581287342
1163,1163,1163,1163,2023-09-19,41.58487701416016,42.29489135742188,43.231712341308594,-0.01678723648351743,-0.038093224578912954
1164,1164,1164,1164,2023-09-20,40.70722961425781,43.58671569824219,44.45450592041016,-0.06606338738434703,-0.08429463399866255
1165,1165,1165,1165,2023-09-21,39.58304977416992,41.51585006713867,44.6911735534668,-0.04655572004049202,-0.11429826905721585
1166,1166,1166,1166,2023-09-22,39.66194152832031,42.38364028930664,44.03047180175781,-0.06421578567598896,-0.09921606775204028
1167,1167,1167,1167,2023-09-25,40.45083999633789,41.870853424072266,43.754356384277344,-0.03391412669219651,-0.07550142799327142
1168,1168,1168,1168,2023-09-26,40.48042297363281,42.11738967895508,43.64588165283203,-0.038866765433476336,-0.0725259419520472
1169,1169,1169,1169,2023-09-27,41.791969299316406,41.58487701416016,42.29489135742188,0.004979990324023964,-0.01189084643474847
1170,1170,1170,1170,2023-09-28,41.64405059814453,40.70722961425781,43.58671569824219,0.02301362663988793,-0.04457011887628881
1171,1171,1171,1171,2023-09-29,40.529727935791016,39.58304977416992,41.51585006713867,0.023916251198988103,-0.023752907136742163
1172,1172,1172,1172,2023-10-02,38.98151016235352,39.66194152832031,42.38364028930664,-0.017155775530578454,-0.08026988960199044
1173,1173,1173,1173,2023-10-03,39.10970687866211,40.45083999633789,41.870853424072266,-0.033154641975227106,-0.0659443579390413
1174,1174,1174,1174,2023-10-04,37.48260116577149,40.48042297363281,42.11738967895508,-0.07405608903380212,-0.11004453382588109
1175,1175,1175,1175,2023-10-05,37.206485748291016,41.791969299316406,41.58487701416016,-0.10972164336607115,-0.10528806576434624
1176,1176,1176,1176,2023-10-06,37.06842803955078,41.64405059814453,40.70722961425781,-0.1098745797508377,-0.0893895656665501
1177,1177,1177,1177,2023-10-09,38.62650680541992,40.529727935791016,39.58304977416992,-0.04695864559925644,-0.024165469164384445
1178,1178,1178,1178,2023-10-10,38.35039138793945,38.98151016235352,39.66194152832031,-0.016190208429215036,-0.03306822837818857
1179,1179,1179,1179,2023-10-11,38.389835357666016,39.10970687866211,40.45083999633789,-0.018406466794279375,-0.05095084895291324
1180,1180,1180,1180,2023-10-12,38.675811767578125,37.48260116577149,40.48042297363281,0.03183371923761391,-0.04457985054232594
1181,1181,1181,1181,2023-10-13,40.67764663696289,37.206485748291016,41.791969299316406,0.09329451085907281,-0.026663559555489602
1182,1182,1182,1182,2023-10-16,41.6046028137207,37.06842803955078,41.64405059814453,0.12237300080084257,-0.0009472609858366399
1183,1183,1183,1183,2023-10-17,41.84127426147461,38.62650680541992,40.529727935791016,0.08322697861986339,0.03236010682729984
1184,1184,1184,1184,2023-10-18,42.39350509643555,38.35039138793945,38.98151016235352,0.10542561789258786,0.08752854673591282
1185,1185,1185,1185,2023-10-19,42.69919967651367,38.389835357666016,39.10970687866211,0.11225274291224907,0.09178009973298873
1186,1186,1186,1186,2023-10-20,41.81645584106445,38.675811767578125,37.48260116577149,0.08120434788440889,0.11562310353344873
1187,1187,1187,1187,2023-10-23,40.8543586730957,40.67764663696289,37.206485748291016,0.0043442050055138015,0.09804400634564758
1188,1188,1188,1188,2023-10-24,40.66590881347656,41.6046028137207,37.06842803955078,-0.02256226322955235,0.09704972571503134
