,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BRO,BRO_6m,BRO_12m,BRO_6m_ret,BRO_12m_ret
726,726,726,726,2021-12-21,65.45092010498047,65.90373229980469,64.19093322753906,-0.006870812608371191,0.01962873593027692
727,727,727,727,2021-12-22,66.51405334472656,65.91357421875,64.86029815673828,0.009110098080612694,0.02549718757061359
728,728,728,728,2021-12-23,66.96685791015625,66.99639129638672,66.00218200683594,-0.0004408205525551212,0.01461581835613246
729,729,729,729,2021-12-27,68.37450408935547,66.18919372558594,66.6223373413086,0.03301612001544574,0.02629998913233056
730,730,730,730,2021-12-28,68.25637817382812,64.84060668945312,66.01202392578125,0.052679511478577856,0.03399917340165559
731,731,731,731,2021-12-29,68.73873138427734,64.91936492919922,66.15966033935547,0.0588324679276131,0.03898253152590181
732,732,732,732,2021-12-30,68.71903228759766,65.45092010498047,65.90373229980469,0.049932257291039894,0.042718369499709086
733,733,733,733,2021-12-31,69.18170166015625,66.51405334472656,65.91357421875,0.04010653660819474,0.04958200917098177
734,734,734,734,2022-01-03,67.71498107910156,66.96685791015625,66.99639129638672,0.011171543540970719,0.010725798342419157
735,735,735,735,2022-01-04,68.0398178100586,68.37450408935547,66.18919372558594,-0.004894898818710081,0.02795961062987362
736,736,736,736,2022-01-05,66.39592742919922,68.25637817382812,64.84060668945312,-0.027256804336891483,0.023986832004751824
737,737,737,737,2022-01-06,67.46888732910156,68.73873138427734,64.91936492919922,-0.018473486920741022,0.03927214018009639
738,738,738,738,2022-01-07,67.52794647216797,68.71903228759766,65.45092010498047,-0.01733269191633613,0.03173410494239093
739,739,739,739,2022-01-10,67.01607513427734,69.18170166015625,66.51405334472656,-0.03130345848555727,0.007547604818923359
740,740,740,740,2022-01-11,67.2818603515625,67.71498107910156,66.96685791015625,-0.006396231980528966,0.0047038557763732225
741,741,741,741,2022-01-12,68.344970703125,68.0398178100586,68.37450408935547,0.00448491637526538,-0.00043193565531196576
742,742,742,742,2022-01-13,67.50827026367188,66.39592742919922,68.25637817382812,0.016753178659320467,-0.01096026379030901
743,743,743,743,2022-01-14,66.00218200683594,67.46888732910156,68.73873138427734,-0.02173898785541384,-0.039810879868337756
744,744,744,744,2022-01-18,64.92919921875,67.52794647216797,68.71903228759766,-0.038484026083764555,-0.05514968623229055
745,745,745,745,2022-01-19,63.6199836730957,67.01607513427734,69.18170166015625,-0.050675773750955,-0.08039290525667575
746,746,746,746,2022-01-20,63.236083984375,67.2818603515625,67.71498107910156,-0.060131755365375295,-0.06614337068919085
747,747,747,747,2022-01-21,62.1434326171875,68.344970703125,68.0398178100586,-0.09073876281073512,-0.0866608021986709
748,748,748,748,2022-01-24,63.60031509399414,67.50827026367188,66.39592742919922,-0.05788853949914807,-0.04210517788438395
749,749,749,749,2022-01-25,63.413272857666016,66.00218200683594,67.46888732910156,-0.03922459940645273,-0.06011088417173627
750,750,750,750,2022-01-26,62.26155471801758,64.92919921875,67.52794647216797,-0.04108543664222597,-0.07798832971058822
751,751,751,751,2022-01-27,61.001556396484375,63.6199836730957,67.01607513427734,-0.041157308214127,-0.08974740352582455
752,752,752,752,2022-01-28,63.37389755249024,63.236083984375,67.2818603515625,0.002179350134162261,-0.05808345338033605
753,753,753,753,2022-01-31,65.24420928955078,62.1434326171875,68.344970703125,0.04989709357486749,-0.04536926977470257
754,754,754,754,2022-02-01,65.62811279296875,63.60031509399414,67.50827026367188,0.03188345365864542,-0.02785077240699041
755,755,755,755,2022-02-02,67.01607513427734,63.413272857666016,66.00218200683594,0.05681464012586113,0.01536150922004964
756,756,756,756,2022-02-03,65.69796752929688,62.26155471801758,64.92919921875,0.055193173810753615,0.01184010152284265
757,757,757,757,2022-02-04,66.57538604736328,61.001556396484375,63.6199836730957,0.09137192524484727,0.04645399454129984
758,758,758,758,2022-02-07,66.64439392089844,63.37389755249024,63.236083984375,0.05160636310397937,0.05389818157249571
759,759,759,759,2022-02-08,67.06832885742188,65.24420928955078,62.1434326171875,0.027958336651391358,0.07925046996635099
760,760,760,760,2022-02-09,69.03019714355469,65.62811279296875,63.60031509399414,0.05183882646935456,0.08537508094945423
761,761,761,761,2022-02-10,68.12319946289062,67.01607513427734,63.413272857666016,0.0165202800431834,0.07427351393447634
762,762,762,762,2022-02-11,65.96417236328125,65.69796752929688,62.26155471801758,0.004051949306737246,0.05946876305985005
763,763,763,763,2022-02-14,65.04730987548828,66.57538604736328,61.001556396484375,-0.022952569449434246,0.06632213533550213
764,764,764,764,2022-02-15,65.63882446289062,66.64439392089844,63.37389755249024,-0.015088582832658681,0.03573911338693403
765,765,765,765,2022-02-16,65.66839599609375,67.06832885742188,65.24420928955078,-0.02087323309194411,0.0065015226816598215
766,766,766,766,2022-02-17,64.70225524902344,69.03019714355469,65.62811279296875,-0.0626963571541147,-0.014107636263532841
767,767,767,767,2022-02-18,65.20504760742188,68.12319946289062,67.01607513427734,-0.042836388755615906,-0.02702377785071397
768,768,768,768,2022-02-22,64.75154113769531,65.96417236328125,65.69796752929688,-0.018383179567654895,-0.014405717972622467
769,769,769,769,2022-02-23,63.322052001953125,65.04730987548828,66.57538604736328,-0.02652312412054547,-0.048866919721586854
770,770,770,770,2022-02-24,65.21490478515625,65.63882446289062,66.64439392089844,-0.0064583679126374305,-0.021449503126082514
771,771,771,771,2022-02-25,66.6345443725586,65.66839599609375,67.06832885742188,0.014712531984522936,-0.006467799216906767
772,772,772,772,2022-02-28,66.65425872802734,64.70225524902344,69.03019714355469,0.03016901762529156,-0.034418827032847044
773,773,773,773,2022-03-01,65.92472076416016,65.20504760742188,68.12319946289062,0.011037077391173655,-0.0322720999022964
774,774,774,774,2022-03-02,66.75284576416016,64.75154113769531,65.96417236328125,0.030907443920277222,0.011956087261058679
775,775,775,775,2022-03-03,67.14718627929688,63.322052001953125,65.04730987548828,0.06040761719512444,0.032282294345886475
776,776,776,776,2022-03-04,67.44296264648438,65.21490478515625,65.63882446289062,0.03416485646445744,0.027485839339090212
777,777,777,777,2022-03-07,65.29377746582031,66.6345443725586,65.66839599609375,-0.020121198687004682,-0.0057047004817313285
778,778,778,778,2022-03-08,60.265869140625,66.65425872802734,64.70225524902344,-0.09584368214894123,-0.06856617425967382
779,779,779,779,2022-03-09,62.64180374145508,65.92472076416016,65.20504760742188,-0.04979796629627642,-0.039310512913037665
780,780,780,780,2022-03-10,62.28688430786133,66.75284576416016,64.75154113769531,-0.06690293732310992,-0.03806329218624849
781,781,781,781,2022-03-11,61.82353210449219,67.14718627929688,63.322052001953125,-0.07928335452004043,-0.023665055854707906
782,782,782,782,2022-03-14,62.66151428222656,67.44296264648438,65.21490478515625,-0.07089617918063174,-0.03915348050175904
783,783,783,783,2022-03-15,65.04730987548828,65.29377746582031,66.6345443725586,-0.003774748527316407,-0.023819994749209483
784,784,784,784,2022-03-16,65.93458557128906,60.265869140625,66.65425872802734,0.0940618049900952,-0.010797106898672415
785,785,785,785,2022-03-17,67.06832885742188,62.64180374145508,65.92472076416016,0.0706640749719889,0.01734718145189995
786,786,786,786,2022-03-18,68.60627746582031,62.28688430786133,66.75284576416016,0.10145624120038699,0.027765583331209376
787,787,787,787,2022-03-21,68.52742004394531,61.82353210449219,67.14718627929688,0.1084358610912497,0.020555347753625774
788,788,788,788,2022-03-22,68.23165130615234,62.66151428222656,67.44296264648438,0.08889247391689192,0.01169415797763862
789,789,789,789,2022-03-23,67.7091293334961,65.04730987548828,65.29377746582031,0.04092128426376118,0.03699206817893419
790,790,790,790,2022-03-24,68.01476287841797,65.93458557128906,60.265869140625,0.03154910718108339,0.12857847813845713
791,791,791,791,2022-03-25,69.37525939941406,67.06832885742188,62.64180374145508,0.03439672020002771,0.10749140758702191
792,792,792,792,2022-03-28,71.09064483642578,68.60627746582031,62.28688430786133,0.036211954100602295,0.14134212405055746
793,793,793,793,2022-03-29,71.4554214477539,68.52742004394531,61.82353210449219,0.04272744256139993,0.15579649067902168
794,794,794,794,2022-03-30,71.68216705322266,68.23165130615234,62.66151428222656,0.05057060295357663,0.1439584228744808
795,795,795,795,2022-03-31,71.24838256835938,67.7091293334961,65.04730987548828,0.0522714332572638,0.09533173170021958
796,796,796,796,2022-04-01,71.53429412841797,68.01476287841797,65.93458557128906,0.05174657825818563,0.0849282437829908
797,797,797,797,2022-04-04,71.17937469482422,69.37525939941406,67.06832885742188,0.026005168283744107,0.061296380980982335
798,798,798,798,2022-04-05,71.33711242675781,71.09064483642578,68.60627746582031,0.003466948300991479,0.039804447374338414
799,799,799,799,2022-04-06,71.84976959228516,71.4554214477539,68.52742004394531,0.005518799505221494,0.048482046255488465
800,800,800,800,2022-04-07,72.36243438720703,71.68216705322266,68.23165130615234,0.009490049784338872,0.06054057027756876
801,801,801,801,2022-04-08,71.92863464355469,71.24838256835938,67.7091293334961,0.009547614285035033,0.062318115025165266
802,802,802,802,2022-04-11,71.48499298095703,71.53429412841797,68.01476287841797,-0.0006891959732269193,0.05102171875159489
803,803,803,803,2022-04-12,70.92305755615234,71.17937469482422,69.37525939941406,-0.0036010029558536383,0.022310520640033138
804,804,804,804,2022-04-13,70.8343276977539,71.33711242675781,71.09064483642578,-0.007048010662333959,-0.003605497449933659
805,805,805,805,2022-04-14,70.25267791748047,71.84976959228516,71.4554214477539,-0.02222820871754294,-0.016832082239593982
806,806,806,806,2022-04-18,68.93161010742188,72.36243438720703,71.68216705322266,-0.04741167580718775,-0.038371565186618106
807,807,807,807,2022-04-19,69.16822814941406,71.92863464355469,71.24838256835938,-0.03837701782912928,-0.029195812507736618
808,808,808,808,2022-04-20,70.05548858642578,71.48499298095703,71.53429412841797,-0.019997265648638463,-0.020672679586904774
809,809,809,809,2022-04-21,69.68086242675781,70.92305755615234,71.17937469482422,-0.017514686650544342,-0.0210526191679985
810,810,810,810,2022-04-22,66.7725601196289,70.8343276977539,71.33711242675781,-0.05734179613387924,-0.06398566120566429
811,811,811,811,2022-04-25,67.48238372802734,70.25267791748047,71.84976959228516,-0.03943328954245906,-0.06078496686963297
812,812,812,812,2022-04-26,64.75154113769531,68.93161010742188,72.36243438720703,-0.06064081432614754,-0.1051774075038201
813,813,813,813,2022-04-27,63.79526138305664,69.16822814941406,71.92863464355469,-0.07767969355454618,-0.11307559639917142
814,814,814,814,2022-04-28,64.84027099609375,70.05548858642578,71.48499298095703,-0.07444409703742405,-0.09295268430163206
815,815,815,815,2022-04-29,61.10384750366211,69.68086242675781,70.92305755615234,-0.12308996508347014,-0.13844876956575103
816,816,816,816,2022-05-02,59.23070907592773,66.7725601196289,70.8343276977539,-0.1129483582805465,-0.16381349268024636
817,817,817,817,2022-05-03,59.11240768432617,67.48238372802734,70.25267791748047,-0.12403201519132001,-0.15857431436620506
818,818,818,818,2022-05-04,60.6404914855957,64.75154113769531,68.93161010742188,-0.06348960317959673,-0.12028035626768951
819,819,819,819,2022-05-05,58.12653732299805,63.79526138305664,69.16822814941406,-0.08885807405068724,-0.15963529964312884
820,820,820,820,2022-05-06,57.51720428466797,64.84027099609375,70.05548858642578,-0.1129401003254128,-0.1789764735747954
821,821,821,821,2022-05-09,55.8778076171875,61.10384750366211,69.68086242675781,-0.08552718200210552,-0.1980896092392489
822,822,822,822,2022-05-10,56.83576202392578,59.23070907592773,66.7725601196289,-0.04043421207286013,-0.14881559248140974
823,823,823,823,2022-05-11,55.39388656616211,59.11240768432617,67.48238372802734,-0.0629059323386355,-0.17913559797450573
824,824,824,824,2022-05-12,55.3642578125,60.6404914855957,64.75154113769531,-0.08700842529201791,-0.14497389807654282
825,825,825,825,2022-05-13,57.181419372558594,58.12653732299805,63.79526138305664,-0.01625966372618437,-0.10367293537345101
826,826,826,826,2022-05-16,56.74687576293945,57.51720428466797,64.84027099609375,-0.013393010514140324,-0.12482050288842683
827,827,827,827,2022-05-17,57.55670166015625,55.8778076171875,61.10384750366211,0.030045810932144423,-0.05805110460995555
828,828,828,828,2022-05-18,54.574180603027344,56.83576202392578,59.23070907592773,-0.03979152104877903,-0.07861679432085122
829,829,829,829,2022-05-19,54.031005859375,55.39388656616211,59.11240768432617,-0.024603449789703635,-0.08596167918057107
830,830,830,830,2022-05-20,54.31740951538086,55.3642578125,60.6404914855957,-0.018908377687721578,-0.10427161481230418
831,831,831,831,2022-05-23,55.275367736816406,57.181419372558594,58.12653732299805,-0.0333334089404731,-0.04905108264643798
832,832,832,832,2022-05-24,55.26549530029297,56.74687576293945,57.51720428466797,-0.026105057639383755,-0.03914844284208763
833,833,833,833,2022-05-25,55.48276519775391,57.55670166015625,55.8778076171875,-0.03603292757545251,-0.007069755172571912
834,834,834,834,2022-05-26,57.37893295288086,54.574180603027344,56.83576202392578,0.051393393704896706,0.009556851348740958
835,835,835,835,2022-05-27,59.20597839355469,54.031005859375,55.39388656616211,0.0957778307449697,0.06881791590556552
836,836,836,836,2022-05-31,58.63317489624024,54.31740951538086,55.3642578125,0.0794545509324649,0.05904381658670399
837,837,837,837,2022-06-01,57.2900505065918,55.275367736816406,57.181419372558594,0.036448111559708396,0.0018997628115076104
838,838,838,838,2022-06-02,58.87019348144531,55.26549530029297,56.74687576293945,0.0652251130939061,0.03741735011767067
839,839,839,839,2022-06-03,58.01099395751953,55.48276519775391,57.55670166015625,0.04556782184078978,0.00789295224117681
840,840,840,840,2022-06-06,58.18875503540039,57.37893295288086,54.574180603027344,0.014113578640170044,0.06623231704870602
841,841,841,841,2022-06-07,58.5146713256836,59.20597839355469,54.031005859375,-0.011676305106822493,0.08298319446389946
842,842,842,842,2022-06-08,57.7147216796875,58.63317489624024,54.31740951538086,-0.015664395083126115,0.06254554837238024
843,843,843,843,2022-06-09,56.134578704833984,57.2900505065918,55.275367736816406,-0.020168804033867338,0.015544192706388849
844,844,844,844,2022-06-10,55.05809783935547,58.87019348144531,55.26549530029297,-0.06475425706374383,-0.0037527477101322315
845,845,845,845,2022-06-13,53.813743591308594,58.01099395751953,55.48276519775391,-0.07235267110376553,-0.030081802889537435
846,846,846,846,2022-06-14,53.981632232666016,58.18875503540039,57.37893295288086,-0.0723013028921976,-0.05920815437618332
847,847,847,847,2022-06-15,54.25815200805664,58.5146713256836,59.20597839355469,-0.07274277067943924,-0.08356970900149296
848,848,848,848,2022-06-16,52.61875915527344,57.7147216796875,58.63317489624024,-0.08829571340040909,-0.10257700954468474
849,849,849,849,2022-06-17,52.83602523803711,56.134578704833984,57.2900505065918,-0.05876152530049761,-0.07774517964584804
850,850,850,850,2022-06-21,54.18902206420898,55.05809783935547,58.87019348144531,-0.015784703962752555,-0.07951683424841716
851,851,851,851,2022-06-22,54.80133056640625,53.813743591308594,58.01099395751953,0.018351947089909615,-0.05532853640576585
852,852,852,852,2022-06-23,56.5789909362793,53.981632232666016,58.18875503540039,0.04811560147752503,-0.027664522090939392
853,853,853,853,2022-06-24,58.32702255249024,54.25815200805664,58.5146713256836,0.07499095331940953,-0.003206867080376097
854,854,854,854,2022-06-27,58.28752136230469,52.61875915527344,57.7147216796875,0.1077327230447076,0.009924672006497381
855,855,855,855,2022-06-28,56.993778228759766,52.83602523803711,56.134578704833984,0.07869163079529784,0.015306065240884958
856,856,856,856,2022-06-29,57.28017807006836,54.18902206420898,55.05809783935547,0.05704395259609307,0.04035882672874602
857,857,857,857,2022-06-30,57.61596298217773,54.80133056640625,53.813743591308594,0.051360658339505205,0.07065517351376438
858,858,858,858,2022-07-01,58.59367370605469,56.5789909362793,53.981632232666016,0.03560831920888052,0.0854372363827447
859,859,859,859,2022-07-05,59.15659713745117,58.32702255249024,54.25815200805664,0.01422281729217989,0.09028035323921779
860,860,860,860,2022-07-06,59.67013931274414,58.28752136230469,52.61875915527344,0.023720650975109336,0.13400886434175852
861,861,861,861,2022-07-07,59.69976806640625,56.993778228759766,52.83602523803711,0.04747868840674618,0.12990649462079285
862,862,862,862,2022-07-08,59.33436584472656,57.28017807006836,54.18902206420898,0.03586210524948785,0.09495177407742905
863,863,863,863,2022-07-11,58.90970230102539,57.61596298217773,54.80133056640625,0.02245452912499024,0.07496846686305858
864,864,864,864,2022-07-12,58.307273864746094,58.59367370605469,56.5789909362793,-0.0048878969894492474,0.03054637242317093
865,865,865,865,2022-07-13,58.15913391113281,59.15659713745117,58.32702255249024,-0.01686140303169803,-0.0028784023941277326
866,866,866,866,2022-07-14,57.57645034790039,59.67013931274414,58.28752136230469,-0.03508771705509639,-0.012199369569764529
867,867,867,867,2022-07-15,58.573917388916016,59.69976806640625,56.993778228759766,-0.01885854357487471,0.027724765917675143
868,868,868,868,2022-07-18,58.03074645996094,59.33436584472656,57.28017807006836,-0.021970730894421253,0.013103457691322928
869,869,869,869,2022-07-19,60.09481048583984,58.90970230102539,57.61596298217773,0.02011736842190448,0.04302362358204248
870,870,870,870,2022-07-20,59.92691421508789,58.307273864746094,58.59367370605469,0.027777672372384155,0.02275400098177216
871,871,871,871,2022-07-21,61.58606719970703,58.15913391113281,59.15659713745117,0.0589233892961778,0.04106845524956326
872,872,872,872,2022-07-22,61.20091247558594,57.57645034790039,59.67013931274414,0.06295042688087005,0.025653923058880146
873,873,873,873,2022-07-25,61.61569595336914,58.573917388916016,59.69976806640625,0.05193059812367484,0.03209271910121547
874,874,874,874,2022-07-26,60.92438125610352,58.03074645996094,59.33436584472656,0.049863821726626956,0.02679754622368269
875,875,875,875,2022-07-27,62.29713439941406,60.09481048583984,58.90970230102539,0.03664748912209581,0.05750210858440741
876,876,876,876,2022-07-28,63.580997467041016,59.92691421508789,58.307273864746094,0.060975661767565636,0.09044709609521862
877,877,877,877,2022-07-29,64.29206848144531,61.58606719970703,58.15913391113281,0.04393853033289896,0.10545092675698409
878,878,878,878,2022-08-01,62.39588928222656,61.20091247558594,57.57645034790039,0.01952547369481339,0.08370503747982294
879,879,879,879,2022-08-02,62.09961700439453,61.61569595336914,58.573917388916016,0.007853860019557679,0.060192313791627816
880,880,880,880,2022-08-03,63.49211502075195,60.92438125610352,58.03074645996094,0.04214624279653534,0.09411163726041605
881,881,881,881,2022-08-04,63.511863708496094,62.29713439941406,60.09481048583984,0.019498959635829705,0.05686103666907183
882,882,882,882,2022-08-05,64.09454345703125,63.580997467041016,59.92691421508789,0.008077035756736128,0.06954520012468901
883,883,883,883,2022-08-08,64.46983337402344,64.29206848144531,61.58606719970703,0.002764958365423009,0.046824976905330384
884,884,884,884,2022-08-09,64.8091049194336,62.39588928222656,61.20091247558594,0.038675875365629775,0.058956513847518544
885,885,885,885,2022-08-10,65.6498794555664,62.09961700439453,61.61569595336914,0.05717044037357977,0.06547330902908799
886,886,886,886,2022-08-11,65.81803131103516,63.49211502075195,60.92438125610352,0.03663315184134275,0.08032334434978572
887,887,887,887,2022-08-12,66.81708526611328,63.511863708496094,62.29713439941406,0.05204101036599007,0.07255471556235382
888,888,888,888,2022-08-15,67.25228881835938,64.09454345703125,63.580997467041016,0.04926699202475904,0.05774195903770574
889,889,889,889,2022-08-16,67.40068054199219,64.46983337402344,64.29206848144531,0.04546075295348384,0.04835140840808405
890,890,890,890,2022-08-17,67.20285034179688,64.8091049194336,62.39588928222656,0.0369353260678269,0.07703970750104494
891,891,891,891,2022-08-18,67.07425689697266,65.6498794555664,62.09961700439453,0.021696573599503832,0.08010741664036503
892,892,892,892,2022-08-19,66.54011535644531,65.81803131103516,63.49211502075195,0.010970915280006155,0.04800596632663989
893,893,893,893,2022-08-22,65.21465301513672,66.81708526611328,63.511863708496094,-0.02398237284063698,0.026810570611752294
894,894,894,894,2022-08-23,64.34420013427734,67.25228881835938,64.09454345703125,-0.04324148270903372,0.0038951315319604163
895,895,895,895,2022-08-24,64.64095306396484,67.40068054199219,64.46983337402344,-0.040945098118229994,0.0026542598450449706
896,896,896,896,2022-08-25,65.84770965576172,67.20285034179688,64.8091049194336,-0.02016492870678621,0.01602559914412094
897,897,897,897,2022-08-26,64.3837661743164,67.07425689697266,65.6498794555664,-0.04011212120901908,-0.01928584319955895
898,898,898,898,2022-08-29,63.67158889770508,66.54011535644531,65.81803131103516,-0.04310973077479607,-0.032611768698864174
899,899,899,899,2022-08-30,63.10776901245117,65.21465301513672,66.81708526611328,-0.0323069111813955,-0.05551448763275091
900,900,900,900,2022-08-31,62.35601043701172,64.34420013427734,67.25228881835938,-0.030899283744557415,-0.07280463560982942
901,901,901,901,2022-09-01,62.96929168701172,64.64095306396484,67.40068054199219,-0.0258607167394167,-0.06574694527334346
902,902,902,902,2022-09-02,62.2076416015625,65.84770965576172,67.20285034179688,-0.05528010120972693,-0.07433031061671502
903,903,903,903,2022-09-06,62.67254257202149,64.3837661743164,67.07425689697266,-0.02657849492155906,-0.0656244963207312
904,904,904,904,2022-09-07,64.55192565917969,63.67158889770508,66.54011535644531,0.01382621003677098,-0.029879564930346048
905,905,905,905,2022-09-08,64.83879089355469,63.10776901245117,65.21465301513672,0.027429616165990378,-0.00576346118861959
906,906,906,906,2022-09-09,64.70030975341797,62.35601043701172,64.34420013427734,0.03759540259193339,0.005534447835196854
907,907,907,907,2022-09-12,64.59149932861328,62.96929168701172,64.64095306396484,0.025761884851186467,-0.0007650526950403469
908,908,908,908,2022-09-13,62.07904815673828,62.2076416015625,65.84770965576172,-0.0020671647648669023,-0.05723299289717476
909,909,909,909,2022-09-14,61.84165191650391,62.67254257202149,64.3837661743164,-0.01325765034285531,-0.039483776872105025
910,910,910,910,2022-09-15,60.82283401489258,64.55192565917969,63.67158889770508,-0.05776886756215316,-0.044741382021882936
911,911,911,911,2022-09-16,60.872291564941406,64.83879089355469,63.10776901245117,-0.061174788640415145,-0.035423173445866984
912,912,912,912,2022-09-19,61.08001327514648,64.70030975341797,62.35601043701172,-0.0559548554260243,-0.020463098150805825
913,913,913,913,2022-09-20,60.77337265014648,64.59149932861328,62.96929168701172,-0.0591119066464435,-0.03487285592761691
914,914,914,914,2022-09-21,59.744659423828125,62.07904815673828,62.2076416015625,-0.03760348784691814,-0.039592920006671806
915,915,915,915,2022-09-22,58.59724426269531,61.84165191650391,62.67254257202149,-0.05246314665379681,-0.06502525894243016
916,916,916,916,2022-09-23,58.28071594238281,60.82283401489258,64.55192565917969,-0.04179545582975175,-0.09714984723937614
917,917,917,917,2022-09-26,57.98397445678711,60.872291564941406,64.83879089355469,-0.04744879868819962,-0.10572091709762255
918,918,918,918,2022-09-27,58.80496597290039,61.08001327514648,64.70030975341797,-0.03724700078236243,-0.09111770566455657
919,919,919,919,2022-09-28,59.586387634277344,60.77337265014648,64.59149932861328,-0.019531333610563917,-0.07748870588793921
920,920,920,920,2022-09-29,60.229339599609375,59.744659423828125,62.07904815673828,0.008112527219260368,-0.029796019946354946
921,921,921,921,2022-09-30,59.82379150390625,58.59724426269531,61.84165191650391,0.020931824638582786,-0.03262947140095962
922,922,922,922,2022-10-03,61.36686706542969,58.28071594238281,60.82283401489258,0.05295321227861871,0.00894455280403239
923,923,923,923,2022-10-04,62.613189697265625,57.98397445678711,60.872291564941406,0.07983611478596497,0.028599188359238026
924,924,924,924,2022-10-05,63.018741607666016,58.80496597290039,61.08001327514648,0.0716567991333843,0.03174079749763914
925,925,925,925,2022-10-06,61.97024917602539,59.586387634277344,60.77337265014648,0.04000681424723118,0.01969409420090873
926,926,926,926,2022-10-07,60.55575942993164,60.229339599609375,59.744659423828125,0.005419614966596598,0.013576108959791444
927,927,927,927,2022-10-10,61.39654159545898,59.82379150390625,58.59724426269531,0.026289709361701608,0.04777182558644277
928,928,928,928,2022-10-11,61.2877311706543,61.36686706542969,58.28071594238281,-0.0012895540958773877,0.05159537215095744
929,929,929,929,2022-10-12,60.0216178894043,62.613189697265625,57.98397445678711,-0.04139018983686282,0.03514149300227354
930,930,930,930,2022-10-13,61.88122177124024,63.018741607666016,58.80496597290039,-0.018050500651180856,0.052312857382784905
931,931,931,931,2022-10-14,58.83463668823242,61.97024917602539,59.586387634277344,-0.05059867483970115,-0.012616152377938006
932,932,932,932,2022-10-17,60.625,60.55575942993164,60.229339599609375,0.0011434184084253562,0.0065692302625413035
933,933,933,933,2022-10-18,61.48555755615234,61.39654159545898,59.82379150390625,0.0014498530109381402,0.02777767858691438
934,934,934,934,2022-10-19,62.217533111572266,61.2877311706543,61.36686706542969,0.01517109416775364,0.013861976125253195
935,935,935,935,2022-10-20,60.229339599609375,60.0216178894043,62.613189697265625,0.003460781590190143,-0.0380726506536746
936,936,936,936,2022-10-21,60.862396240234375,61.88122177124024,63.018741607666016,-0.016464211627433833,-0.034217525015912575
937,937,937,937,2022-10-24,62.39558029174805,58.83463668823242,61.97024917602539,0.06052461277844268,0.006863472736966303
938,938,938,938,2022-10-25,54.50215911865234,60.625,60.55575942993164,-0.1009953135067656,-0.09996737499896857
939,939,939,939,2022-10-26,55.34294128417969,61.48555755615234,61.39654159545898,-0.09990340034507839,-0.09859839257993364
940,940,940,940,2022-10-27,56.08480453491211,62.217533111572266,61.2877311706543,-0.09856913750763108,-0.08489344500703988
941,941,941,941,2022-10-28,58.00374603271485,60.229339599609375,60.0216178894043,-0.03695198356299023,-0.03361908471723596
942,942,942,942,2022-10-31,58.152130126953125,60.862396240234375,61.88122177124024,-0.04453104512322126,-0.06026208819975565
943,943,943,943,2022-11-01,58.12735366821289,62.39558029174805,58.83463668823242,-0.06840591278385211,-0.012021541388407941
944,944,944,944,2022-11-02,56.63080596923828,54.50215911865234,60.625,0.039056193094145764,-0.06588361287854383
945,945,945,945,2022-11-03,56.03614807128906,55.34294128417969,61.48555755615234,0.012525658575857745,-0.08862909765251037
946,946,946,946,2022-11-04,55.27301025390625,56.08480453491211,62.217533111572266,-0.014474406886816005,-0.11161681459167905
947,947,947,947,2022-11-07,55.520782470703125,58.00374603271485,60.229339599609375,-0.04280695182361671,-0.07817713360643896
948,948,948,948,2022-11-08,55.94695663452149,58.152130126953125,60.862396240234375,-0.03792076898331109,-0.08076316263182926
949,949,949,949,2022-11-09,55.23337173461914,58.12735366821289,62.39558029174805,-0.049786920459383155,-0.1147871135045141
950,950,950,950,2022-11-10,58.166988372802734,56.63080596923828,54.50215911865234,0.027126267713705188,0.0672419095576009
951,951,951,951,2022-11-11,56.16498947143555,56.03614807128906,55.34294128417969,0.0022992551162255292,0.014853713376647981
952,952,952,952,2022-11-14,55.144168853759766,55.27301025390625,56.08480453491211,-0.002331000239621961,-0.016771667280516378
953,953,953,953,2022-11-15,55.30274963378906,55.520782470703125,58.00374603271485,-0.003927049065439836,-0.046565895888903364
954,954,954,954,2022-11-16,56.343387603759766,55.94695663452149,58.152130126953125,0.0070858361756473975,-0.031103633164333844
955,955,955,955,2022-11-17,55.88748550415039,55.23337173461914,58.12735366821289,0.011842727485008142,-0.03853380590569322
956,956,956,956,2022-11-18,56.43258285522461,58.166988372802734,56.63080596923828,-0.029817694986407184,-0.0035002700495088135
957,957,957,957,2022-11-21,57.48313903808594,56.16498947143555,56.03614807128906,0.02346923909459253,0.02582245597888022
958,958,958,958,2022-11-22,57.41376495361328,55.144168853759766,55.27301025390625,0.04115749946059388,0.03873056107986694
959,959,959,959,2022-11-23,58.10752487182617,55.30274963378906,55.520782470703125,0.05071674114958369,0.046590524953210144
960,960,960,960,2022-11-25,58.73191452026367,56.343387603759766,55.94695663452149,0.04239231998795412,0.049778541198141735
961,961,961,961,2022-11-28,57.37411880493164,55.88748550415039,55.23337173461914,0.02660046855518039,0.038758218140261036
962,962,962,962,2022-11-29,56.84884262084961,56.43258285522461,58.166988372802734,0.007376230974451392,-0.022661406217301283
963,963,963,963,2022-11-30,59.0589714050293,57.48313903808594,56.16498947143555,0.02741381896175299,0.05152643952805458
964,964,964,964,2022-12-01,58.39493942260742,57.41376495361328,55.144168853759766,0.01708953366473831,0.05895039559792026
965,965,965,965,2022-12-02,58.98960113525391,58.10752487182617,55.30274963378906,0.015180069455263068,0.06666669425804184
