,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CRM,CRM_6m,CRM_12m,CRM_6m_ret,CRM_12m_ret
1203,1203,1203,1203,2023-11-14,221.17999267578125,207.4199981689453,196.57000732421875,0.06633880353054633,0.1251970516080374
1204,1204,1204,1204,2023-11-15,219.4199981689453,211.83999633789065,199.2700042724609,0.03578173131651852,0.10111905186158077
1205,1205,1205,1205,2023-11-16,221.4499969482422,211.47000122070312,200.8300018310547,0.04719343486040528,0.10267387805201422
1206,1206,1206,1206,2023-11-17,221.22000122070312,210.009994506836,203.9100036621093,0.0533784439173548,0.08489037932281884
1207,1207,1207,1207,2023-11-20,225.1300048828125,213.6300048828125,208.1100006103516,0.05383138949188515,0.08178369238644989
1208,1208,1208,1208,2023-11-21,224.32000732421875,215.27999877929688,207.47000122070312,0.04199186453075754,0.08121659037149609
1209,1209,1209,1209,2023-11-22,223.83999633789065,221.17999267578125,207.4199981689453,0.012026420789372994,0.0791630426858414
1210,1210,1210,1210,2023-11-24,224.3800048828125,219.4199981689453,211.83999633789065,0.022605080463304672,0.05919566069534943
1211,1211,1211,1211,2023-11-27,224.7899932861328,221.4499969482422,211.47000122070312,0.015082395050433295,0.06298761993918989
1212,1212,1212,1212,2023-11-28,224.9199981689453,221.22000122070312,210.009994506836,0.016725417809535292,0.07099663850343085
1213,1213,1213,1213,2023-11-29,230.3500061035156,225.1300048828125,213.6300048828125,0.023186608215196802,0.07826616504490991
1214,1214,1214,1214,2023-11-30,251.8999938964844,224.32000732421875,215.27999877929688,0.1229492941857977,0.17010402882215736
1215,1215,1215,1215,2023-12-01,260.0,223.83999633789065,221.17999267578125,0.16154397897471884,0.17551319563123147
1216,1216,1216,1216,2023-12-04,250.6600036621093,224.3800048828125,219.4199981689453,0.1171227302228739,0.14237537942694867
1217,1217,1217,1217,2023-12-05,251.0200042724609,224.7899932861328,221.4499969482422,0.11668673770962834,0.1335290482353444
1218,1218,1218,1218,2023-12-06,249.1300048828125,224.9199981689453,221.22000122070312,0.10763830211167891,0.12616401549634104
1219,1219,1219,1219,2023-12-07,248.8500061035156,230.3500061035156,225.1300048828125,0.0803125657035424,0.10536134991446455
1220,1220,1220,1220,2023-12-08,250.8099975585937,251.8999938964844,224.32000732421875,-0.0043270995009973,0.118090180855281
1221,1221,1221,1221,2023-12-11,252.1000061035156,260.0,223.83999633789065,-0.030384591909555447,0.1262509391885709
1222,1222,1222,1222,2023-12-12,256.45001220703125,250.6600036621093,224.3800048828125,0.023099052343136917,0.1429272066420002
1223,1223,1223,1223,2023-12-13,257.32000732421875,251.0200042724609,224.7899932861328,0.02509761351497608,0.144712909869964
1224,1224,1224,1224,2023-12-14,257.2099914550781,249.1300048828125,224.9199981689453,0.03243281184081526,0.14356212675174684
1225,1225,1225,1225,2023-12-15,261.6000061035156,248.8500061035156,230.3500061035156,0.051235682890425016,0.13566311774247053
1226,1226,1226,1226,2023-12-18,263.5899963378906,250.8099975585937,251.8999938964844,0.05095490173317874,0.04640731530231834
1227,1227,1227,1227,2023-12-19,264.3399963378906,252.1000061035156,260.0,0.048552121927950775,0.016692293607271536
1228,1228,1228,1228,2023-12-20,260.25,256.45001220703125,250.6600036621093,0.014817654950630477,0.038258981081074506
1229,1229,1229,1229,2023-12-21,267.25,257.32000732421875,251.0200042724609,0.03859005282581718,0.06465618457213806
1230,1230,1230,1230,2023-12-22,266.3399963378906,257.2099914550781,249.1300048828125,0.035496307243597425,0.06908036413828778
1231,1231,1231,1231,2023-12-26,266.2200012207031,261.6000061035156,248.8500061035156,0.017660531381483935,0.06980106365744687
1232,1232,1232,1232,2023-12-27,266.7200012207031,263.5899963378906,250.8099975585937,0.011874520756850693,0.06343448752832348
1233,1233,1233,1233,2023-12-28,265.5799865722656,264.3399963378906,252.1000061035156,0.004690891471413883,0.053470766134035674
1234,1234,1234,1234,2023-12-29,263.1400146484375,260.25,256.45001220703125,0.011104763298511067,0.026086964800007273
1235,1235,1235,1235,2024-01-02,256.1300048828125,267.25,257.32000732421875,-0.0416089620848924,-0.0046246013039586975
1236,1236,1236,1236,2024-01-03,251.83999633789065,266.3399963378906,257.2099914550781,-0.05444169182012237,-0.020877863596233337
1237,1237,1237,1237,2024-01-04,251.2400054931641,266.2200012207031,261.6000061035156,-0.05626923468879497,-0.03960244789234468
1238,1238,1238,1238,2024-01-05,251.1199951171875,266.7200012207031,263.5899963378906,-0.058488324955454196,-0.04730832502732041
1239,1239,1239,1239,2024-01-08,260.8699951171875,265.5799865722656,264.3399963378906,-0.01773473790652713,-0.013127038165906657
1240,1240,1240,1240,2024-01-09,261.3399963378906,263.1400146484375,260.25,-0.006840534355642358,0.004188266428013954
1241,1241,1241,1241,2024-01-10,264.1300048828125,256.1300048828125,267.25,0.03123413831839139,-0.011674443843545323
1242,1242,1242,1242,2024-01-11,271.3800048828125,251.83999633789065,266.3399963378906,0.0775889804203509,0.018923213239546266
1243,1243,1243,1243,2024-01-12,271.92999267578125,251.2400054931641,266.2200012207031,0.08235148356251765,0.02144839391817288
1244,1244,1244,1244,2024-01-16,269.19000244140625,251.1199951171875,266.7200012207031,0.07195766038377882,0.009260652404763814
1245,1245,1245,1245,2024-01-17,271.44000244140625,260.8699951171875,265.5799865722656,0.04051829463741319,0.02206497539507213
1246,1246,1246,1246,2024-01-18,274.4599914550781,261.3399963378906,263.1400146484375,0.05020278296868286,0.04301883475139445
1247,1247,1247,1247,2024-01-19,280.8800048828125,264.1300048828125,256.1300048828125,0.06341574107580672,0.09663061542252294
1248,1248,1248,1248,2024-01-22,280.29998779296875,271.3800048828125,251.83999633789065,0.03286897615765061,0.11300822692553436
1249,1249,1249,1249,2024-01-23,276.7699890136719,271.92999267578125,251.2400054931641,0.01779868520667849,0.10161591690142835
1250,1250,1250,1250,2024-01-24,276.8800048828125,269.19000244140625,251.1199951171875,0.028567191840938033,0.10258048051332525
1251,1251,1251,1251,2024-01-25,279.0299987792969,271.44000244140625,260.8699951171875,0.027961966805275962,0.06961323265234687
1252,1252,1252,1252,2024-01-26,279.94000244140625,274.4599914550781,261.3399963378906,0.019966520283248856,0.07117167813635139
1253,1253,1253,1253,2024-01-29,287.8599853515625,280.8800048828125,264.1300048828125,0.02485039998365912,0.08984204759045977
1254,1254,1254,1254,2024-01-30,287.7300109863281,280.29998779296875,271.3800048828125,0.026507397491744467,0.06024764466555266
1255,1255,1255,1255,2024-01-31,281.0899963378906,276.7699890136719,271.92999267578125,0.015608655185535225,0.0336851539323606
1256,1256,1256,1256,2024-02-01,283.79998779296875,276.8800048828125,269.19000244140625,0.02499271449047069,0.05427387800088379
1257,1257,1257,1257,2024-02-02,285.6600036621094,279.0299987792969,271.44000244140625,0.023760903529432387,0.052387271930461665
1258,1258,1258,1258,2024-02-05,281.8099975585937,279.94000244140625,274.4599914550781,0.0066799853571439805,0.026779881703518083
