,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,SYK,SYK_6m,SYK_12m,SYK_6m_ret,SYK_12m_ret
966,966,966,966,2022-12-05,234.64010620117188,229.5508270263672,218.2281188964844,0.02217059829725687,0.0752056489680526
967,967,967,967,2022-12-06,232.3124542236328,224.15579223632807,215.9793701171875,0.036388361442407646,0.07562335281181354
968,968,968,968,2022-12-07,238.7628173828125,224.0867156982422,220.54592895507807,0.06549295721899617,0.08259906911020298
969,969,969,969,2022-12-08,244.44390869140625,230.6850433349609,221.57167053222656,0.0596435085584075,0.10322726774699764
970,970,970,970,2022-12-09,241.2779083251953,237.4707946777344,223.41604614257807,0.01603192364192596,0.0799488778492583
971,971,971,971,2022-12-12,245.7556610107422,239.7787322998047,227.13438415527344,0.02492685090796254,0.08198352233072237
972,972,972,972,2022-12-13,250.47018432617188,234.64010620117188,229.5508270263672,0.06746535526807107,0.09113170085595823
973,973,973,973,2022-12-14,250.3419647216797,232.3124542236328,224.15579223632807,0.07760888480258132,0.11682130639632748
974,974,974,974,2022-12-15,241.642822265625,238.7628173828125,224.0867156982422,0.012062200112988863,0.07834514648795188
975,975,975,975,2022-12-16,236.55352783203125,244.44390869140625,230.6850433349609,-0.032278901534568694,0.02543938008390567
976,976,976,976,2022-12-19,235.754638671875,241.2779083251953,237.4707946777344,-0.022891733817072213,-0.007226808703732823
977,977,977,977,2022-12-20,235.33053588867188,245.7556610107422,239.7787322998047,-0.04242069167071849,-0.018551255019444546
978,978,978,978,2022-12-21,238.2302398681641,250.47018432617188,234.64010620117188,-0.04886787020553496,0.01530059683792584
979,979,979,979,2022-12-22,238.4570770263672,250.3419647216797,232.3124542236328,-0.04747461221104354,0.026449820881403685
980,980,980,980,2022-12-23,239.512435913086,241.642822265625,238.7628173828125,-0.00881626167317806,0.0031395949272605694
981,981,981,981,2022-12-27,240.68614196777344,236.55352783203125,244.44390869140625,0.017470101476045663,-0.015372715743867227
982,982,982,982,2022-12-28,238.34860229492188,235.754638671875,241.2779083251953,0.01100281053921126,-0.012140796687964084
983,983,983,983,2022-12-29,242.8897857666016,235.33053588867188,245.7556610107422,0.03212184024221054,-0.011661482109318833
984,984,984,984,2022-12-30,241.8905334472656,238.2302398681641,250.47018432617188,0.015364521234277895,-0.03425418040070405
985,985,985,985,2023-01-03,243.4141540527344,238.4570770263672,250.3419647216797,0.020788131298862922,-0.027673389384186398
986,986,986,986,2023-01-04,249.8054656982422,239.512435913086,241.642822265625,0.042974928403681334,0.03377978851631047
987,987,987,987,2023-01-05,247.16387939453125,240.68614196777344,236.55352783203125,0.0269136285695466,0.04485391386779081
988,988,988,988,2023-01-06,253.52549743652344,238.34860229492188,235.754638671875,0.06367520092617274,0.07537861763722087
989,989,989,989,2023-01-09,258.2250061035156,242.8897857666016,235.33053588867188,0.06313653860953217,0.0972864406584042
990,990,990,990,2023-01-10,261.005126953125,241.8905334472656,238.2302398681641,0.0790216683284406,0.09560031966371896
991,991,991,991,2023-01-11,256.0582580566406,243.4141540527344,238.4570770263672,0.05194481829995379,0.0738127853019317
992,992,992,992,2023-01-12,253.6244354248047,249.8054656982422,239.512435913086,0.015287774892706718,0.05891969432785382
993,993,993,993,2023-01-13,257.0575561523437,247.16387939453125,240.68614196777344,0.040028813198953905,0.06801976237901686
994,994,994,994,2023-01-17,253.67388916015625,253.52549743652344,238.34860229492188,0.000585312819157302,0.06429778365669447
995,995,995,995,2023-01-18,249.3404693603516,258.2250061035156,242.8897857666016,-0.03440618272113605,0.026558068604616514
996,996,996,996,2023-01-19,250.6167449951172,261.005126953125,241.8905334472656,-0.039801447884483476,0.036075043630237724
997,997,997,997,2023-01-20,253.49581909179688,256.0582580566406,243.4141540527344,-0.010007249851230915,0.04141774367351836
998,998,998,998,2023-01-23,254.7523193359375,253.6244354248047,249.8054656982422,0.004447063269923834,0.019802823864834673
999,999,999,999,2023-01-24,253.03082275390625,257.0575561523437,247.16387939453125,-0.015664715166166965,0.02373705807558557
1000,1000,1000,1000,2023-01-25,250.2605743408203,253.67388916015625,253.52549743652344,-0.013455522878749848,-0.012878085749622015
1001,1001,1001,1001,2023-01-26,249.726318359375,249.3404693603516,258.2250061035156,0.0015474784338589398,-0.03291194711302947
1002,1002,1002,1002,2023-01-27,251.4676055908203,250.6167449951172,261.005126953125,0.003395066820932824,-0.036541509638688296
1003,1003,1003,1003,2023-01-30,246.8868408203125,253.49581909179688,256.0582580566406,-0.026071350190951748,-0.03581769752686281
1004,1004,1004,1004,2023-01-31,251.11143493652344,254.7523193359375,253.6244354248047,-0.014291859673367213,-0.009908353207655818
1005,1005,1005,1005,2023-02-01,275.9841613769531,253.03082275390625,257.0575561523437,0.09071360703502496,0.07362788905295847
1006,1006,1006,1006,2023-02-02,279.4766540527344,250.2605743408203,253.67388916015625,0.1167426383035699,0.10171628218420081
1007,1007,1007,1007,2023-02-03,280.1296081542969,249.726318359375,249.3404693603516,0.12174643823951814,0.12348231666095177
1008,1008,1008,1008,2023-02-06,268.59356689453125,251.4676055908203,250.6167449951172,0.0681040457019253,0.07173033030879195
1009,1009,1009,1009,2023-02-07,269.5532531738281,246.8868408203125,253.49581909179688,0.09180891244832501,0.06334397995028263
1010,1010,1010,1010,2023-02-08,265.3681945800781,251.11143493652344,254.7523193359375,0.056774633330252566,0.04167135856432247
1011,1011,1011,1011,2023-02-09,261.5492553710937,275.9841613769531,253.03082275390625,-0.05230338557778147,0.033665592691339175
1012,1012,1012,1012,2023-02-10,261.5294494628906,279.4766540527344,250.2605743408203,-0.06421718712310509,0.04502856733127958
1013,1013,1013,1013,2023-02-13,264.1513061523437,280.1296081542969,249.726318359375,-0.05703896174071055,0.05776318606599595
1014,1014,1014,1014,2023-02-14,261.8460693359375,268.59356689453125,251.4676055908203,-0.025121590351578682,0.041271573412937634
1015,1015,1015,1015,2023-02-15,262.4595031738281,269.5532531738281,246.8868408203125,-0.026316692217494442,0.06307611333910512
1016,1016,1016,1016,2023-02-16,260.41143798828125,265.3681945800781,251.11143493652344,-0.018678789293647302,0.037035362623405454
1017,1017,1017,1017,2023-02-17,260.3620300292969,261.5492553710937,275.9841613769531,-0.004539203677381365,-0.0566051735350086
1018,1018,1018,1018,2023-02-21,258.4426574707031,261.5294494628906,279.4766540527344,-0.011802846671864042,-0.0752620881816567
1019,1019,1019,1019,2023-02-22,258.8680725097656,264.1513061523437,280.1296081542969,-0.02000078560857499,-0.0758989233041738
1020,1020,1020,1020,2023-02-23,260.5500183105469,261.8460693359375,268.59356689453125,-0.00494966767565963,-0.029946914503513944
1021,1021,1021,1021,2023-02-24,259.5210876464844,262.4595031738281,269.5532531738281,-0.011195691113526252,-0.03721774977382397
1022,1022,1022,1022,2023-02-27,259.8277282714844,260.41143798828125,265.3681945800781,-0.002241490317422823,-0.020878411285727205
1023,1023,1023,1023,2023-02-28,260.0849914550781,260.3620300292969,261.5492553710937,-0.0010640513679647245,-0.005598425099463733
1024,1024,1024,1024,2023-03-01,257.2059326171875,258.4426574707031,261.5294494628906,-0.004785296922803162,-0.016531663468807967
1025,1025,1025,1025,2023-03-02,259.30340576171875,258.8680725097656,264.1513061523437,0.001681679968226657,-0.018352740560855008
1026,1026,1026,1026,2023-03-03,268.6430358886719,260.5500183105469,261.8460693359375,0.03106128193965052,0.025957871240809727
1027,1027,1027,1027,2023-03-06,264.5569152832031,259.5210876464844,262.4595031738281,0.019404310001885028,0.007991374227306558
1028,1028,1028,1028,2023-03-07,261.8757629394531,259.8277282714844,260.41143798828125,0.007882279083889054,0.005623120714220553
1029,1029,1029,1029,2023-03-08,262.7662048339844,260.0849914550781,260.3620300292969,0.01030898924196233,0.009233968579892338
1030,1030,1030,1030,2023-03-09,265.4968566894531,257.2059326171875,258.4426574707031,0.03223457557102871,0.02729502663293748
1031,1031,1031,1031,2023-03-10,261.8757629394531,259.30340576171875,258.8680725097656,0.009920259898545947,0.011618622569123715
1032,1032,1032,1032,2023-03-13,263.874267578125,268.6430358886719,260.5500183105469,-0.017751319310295055,0.012758583895457587
1033,1033,1033,1033,2023-03-14,272.7587890625,264.5569152832031,259.5210876464844,0.031002303494947148,0.05100819180462057
1034,1034,1034,1034,2023-03-15,270.1270751953125,261.8757629394531,259.8277282714844,0.031508499157163694,0.039639137024924054
1035,1035,1035,1035,2023-03-16,272.28387451171875,262.7662048339844,260.0849914550781,0.03622105698009248,0.046903448708794926
1036,1036,1036,1036,2023-03-17,271.5220947265625,265.4968566894531,257.2059326171875,0.0226941972580752,0.05566031064564303
1037,1037,1037,1037,2023-03-20,273.8866882324219,261.8757629394531,259.30340576171875,0.04586497489554131,0.05624022726529132
1038,1038,1038,1038,2023-03-21,275.1629943847656,263.874267578125,268.6430358886719,0.04278070351554231,0.02426997027682365
1039,1039,1039,1039,2023-03-22,269.4444274902344,272.7587890625,264.5569152832031,-0.012151254900556685,0.018474331702118763
1040,1040,1040,1040,2023-03-23,271.3638000488281,270.1270751953125,261.8757629394531,0.004578307645101587,0.03623106240484231
1041,1041,1041,1041,2023-03-24,273.7481689453125,272.28387451171875,262.7662048339844,0.005377822818996014,0.041793670225844126
1042,1042,1042,1042,2023-03-27,275.1530456542969,271.5220947265625,265.4968566894531,0.013372579978770949,0.03637025720473375
1043,1043,1043,1043,2023-03-28,274.4604797363281,273.8866882324219,261.8757629394531,0.002094995954748047,0.048056057787160045
1044,1044,1044,1044,2023-03-29,276.0632629394531,275.1629943847656,263.874267578125,0.0032717646379027965,0.04619243654639171
1045,1045,1045,1045,2023-03-30,278.4739074707031,269.4444274902344,272.7587890625,0.03351147420109846,0.020953012835430718
1046,1046,1046,1046,2023-03-31,283.196044921875,271.3638000488281,270.1270751953125,0.04360288612894503,0.04838082120095932
1047,1047,1047,1047,2023-04-03,285.2693786621094,273.7481689453125,272.28387451171875,0.042086892347756644,0.047691051016800934
1048,1048,1048,1048,2023-04-04,284.81304931640625,275.1530456542969,271.5220947265625,0.03510774754151269,0.048949808682156926
1049,1049,1049,1049,2023-04-05,285.7356262207031,274.4604797363281,273.8866882324219,0.04108112940415665,0.04326219015882282
1050,1050,1050,1050,2023-04-06,285.3883972167969,276.0632629394531,275.1629943847656,0.03377897579725753,0.03716125729367836
1051,1051,1051,1051,2023-04-10,285.9439392089844,278.4739074707031,269.4444274902344,0.026824889290811393,0.06123530507732622
1052,1052,1052,1052,2023-04-11,288.2157287597656,283.196044921875,271.3638000488281,0.017725119852134208,0.062100872363613835
1053,1053,1053,1053,2023-04-12,287.7891540527344,285.2693786621094,273.7481689453125,0.008832968341861758,0.051291612877333526
1054,1054,1054,1054,2023-04-13,289.287109375,284.81304931640625,275.1530456542969,0.015708760779508335,0.051368007528658
1055,1055,1055,1055,2023-04-14,289.4359130859375,285.7356262207031,274.4604797363281,0.012950036767120698,0.05456316830749608
1056,1056,1056,1056,2023-04-17,290.4477844238281,285.3883972167969,276.0632629394531,0.017728076040834484,0.05210588808960748
1057,1057,1057,1057,2023-04-18,288.6026306152344,285.9439392089844,278.4739074707031,0.009297946351319197,0.036372252023636475
1058,1058,1058,1058,2023-04-19,296.92578125,288.2157287597656,283.196044921875,0.030220600824649724,0.04848138444840422
1059,1059,1059,1059,2023-04-20,299.69354248046875,287.7891540527344,285.2693786621094,0.041364965496764494,0.0505633092693214
1060,1060,1060,1060,2023-04-21,301.1221008300781,289.287109375,284.81304931640625,0.040910884279107496,0.05726230435303448
1061,1061,1061,1061,2023-04-24,299.634033203125,289.4359130859375,285.7356262207031,0.035234466961808986,0.04864079137155519
1062,1062,1062,1062,2023-04-25,297.1043395996094,290.4477844238281,285.3883972167969,0.022918250827721476,0.04105262336195259
1063,1063,1063,1063,2023-04-26,296.4198303222656,288.6026306152344,285.9439392089844,0.02708637717669715,0.03663617120985685
1064,1064,1064,1064,2023-04-27,295.8444519042969,296.92578125,288.2157287597656,-0.0036417496020417772,0.0264687953615812
1065,1065,1065,1065,2023-04-28,297.2630615234375,299.69354248046875,287.7891540527344,-0.008109887643607316,0.03291961263059662
1066,1066,1066,1066,2023-05-01,297.5011901855469,301.1221008300781,289.287109375,-0.012024725633056454,0.028394216487189095
1067,1067,1067,1067,2023-05-02,291.5489501953125,299.634033203125,289.4359130859375,-0.026983193201993605,0.007300535330415636
1068,1068,1068,1068,2023-05-03,284.85272216796875,297.1043395996094,290.4477844238281,-0.04123675018732964,-0.019263573543721435
1069,1069,1069,1069,2023-05-04,282.3627319335937,296.4198303222656,288.6026306152344,-0.047422935143674905,-0.021621073475105335
1070,1070,1070,1070,2023-05-05,282.4420471191406,295.8444519042969,296.92578125,-0.045302200865648845,-0.0487789711957165
1071,1071,1071,1071,2023-05-08,285.97369384765625,297.2630615234375,299.69354248046875,-0.037977701023210186,-0.04577959377855678
1072,1072,1072,1072,2023-05-09,281.3905029296875,297.5011901855469,301.1221008300781,-0.05415335396074006,-0.06552690037030884
1073,1073,1073,1073,2023-05-10,283.3249816894531,291.5489501953125,299.634033203125,-0.028207848117271617,-0.05442990350370447
1074,1074,1074,1074,2023-05-11,282.84881591796875,284.85272216796875,297.1043395996094,-0.0070348853777790765,-0.04798153975418862
1075,1075,1075,1075,2023-05-12,283.196044921875,282.3627319335937,296.4198303222656,0.0029512144983683264,-0.04461167589905779
1076,1076,1076,1076,2023-05-15,286.6185302734375,282.4420471191406,295.8444519042969,0.014787044623476797,-0.031185041907914046
1077,1077,1077,1077,2023-05-16,283.66229248046875,285.97369384765625,297.2630615234375,-0.008082566393043278,-0.045753310126278146
1078,1078,1078,1078,2023-05-17,281.7178649902344,281.3905029296875,297.5011901855469,0.00116337281158585,-0.05305298168880834
1079,1079,1079,1079,2023-05-18,282.9877014160156,283.3249816894531,291.5489501953125,-0.0011904360548311566,-0.029364704532674812
1080,1080,1080,1080,2023-05-19,283.0968322753906,282.84881591796875,284.85272216796875,0.0008768513193768701,-0.006164202606927294
1081,1081,1081,1081,2023-05-22,283.89044189453125,283.196044921875,282.3627319335937,0.002452000955196265,0.0054104518343336405
1082,1082,1082,1082,2023-05-23,271.9761047363281,286.6185302734375,282.4420471191406,-0.05108680699444079,-0.03705518526566165
1083,1083,1083,1083,2023-05-24,270.38885498046875,283.66229248046875,285.97369384765625,-0.04679309817294075,-0.05449745624326496
1084,1084,1084,1084,2023-05-25,270.2301330566406,281.7178649902344,281.3905029296875,-0.040777435019933694,-0.03966150156757631
1085,1085,1085,1085,2023-05-26,270.40869140625,282.9877014160156,283.3249816894531,-0.04445073035620517,-0.045588250658956775
1086,1086,1086,1086,2023-05-30,269.3273620605469,283.0968322753906,282.84881591796875,-0.04863872938517766,-0.04780452699983495
1087,1087,1087,1087,2023-05-31,273.3847961425781,283.89044189453125,283.196044921875,-0.03700598611860306,-0.034644723876717576
1088,1088,1088,1088,2023-06-01,276.3510131835937,271.9761047363281,286.6185302734375,0.016085635359425865,-0.03582293538400494
1089,1089,1089,1089,2023-06-02,276.0830993652344,270.38885498046875,283.66229248046875,0.021059464100977587,-0.026719071643109715
1090,1090,1090,1090,2023-06-05,275.745849609375,270.2301330566406,281.7178649902344,0.020411182462683586,-0.021198568223802172
1091,1091,1091,1091,2023-06-06,274.3470764160156,270.40869140625,282.9877014160156,0.014564565174603583,-0.030533570740933214
1092,1092,1092,1092,2023-06-07,275.7557678222656,269.3273620605469,283.0968322753906,0.023868372350053235,-0.02593128433872327
1093,1093,1093,1093,2023-06-08,274.5653381347656,273.3847961425781,283.89044189453125,0.004318243036353087,-0.032847543924110045
1094,1094,1094,1094,2023-06-09,278.4045104980469,276.3510131835937,271.9761047363281,0.007430757321265746,0.023635921133405846
1095,1095,1095,1095,2023-06-12,277.69024658203125,276.0830993652344,270.38885498046875,0.005821244474913501,0.02700330086493352
1096,1096,1096,1096,2023-06-13,279.4957275390625,275.745849609375,270.2301330566406,0.013599036703542788,0.03428779158569917
1097,1097,1097,1097,2023-06-14,291.23150634765625,274.3470764160156,270.40869140625,0.06154404906446809,0.07700497655278027
1098,1098,1098,1098,2023-06-15,293.294921875,275.7557678222656,269.3273620605469,0.06360394268902114,0.08899043762610725
1099,1099,1099,1099,2023-06-16,292.0052795410156,274.5653381347656,273.3847961425781,0.06351836515390707,0.06811089592826658
1100,1100,1100,1100,2023-06-20,295.42779541015625,278.4045104980469,276.3510131835937,0.06114586606968353,0.0690309834829117
1101,1101,1101,1101,2023-06-21,295.1996459960937,277.69024658203125,276.0830993652344,0.06305370688952183,0.06924200240728884
1102,1102,1102,1102,2023-06-22,295.5171203613281,279.4957275390625,275.745849609375,0.05732249635202913,0.07170106378740182
1103,1103,1103,1103,2023-06-23,295.5071716308594,291.23150634765625,274.3470764160156,0.014681328050060172,0.07712892548837269
1104,1104,1104,1104,2023-06-26,294.4754638671875,293.294921875,275.7557678222656,0.0040251020530475135,0.06788505710236814
1105,1105,1105,1105,2023-06-27,296.3702697753906,292.0052795410156,274.5653381347656,0.014948326418056768,0.07941618482782564
1106,1106,1106,1106,2023-06-28,297.8880310058594,295.42779541015625,278.4045104980469,0.008327705225865678,0.06998277604395775
1107,1107,1107,1107,2023-06-29,300.1157531738281,295.1996459960937,277.69024658203125,0.016653499570251862,0.08075727134036104
1108,1108,1108,1108,2023-06-30,303.4175720214844,295.5171203613281,279.4957275390625,0.026734328117763217,0.08558930289579658
1109,1109,1109,1109,2023-07-03,296.3664245605469,295.5071716308594,291.23150634765625,0.0029077227633611535,0.01763174004518886
1110,1110,1110,1110,2023-07-05,295.7398986816406,294.4754638671875,293.294921875,0.004293854563799604,0.008336239819667357
1111,1111,1111,1111,2023-07-06,294.05914306640625,296.3702697753906,292.0052795410156,-0.007798105763901053,0.007033652023754389
1112,1112,1112,1112,2023-07-07,292.6568603515625,297.8880310058594,295.42779541015625,-0.017560862169027414,-0.009379398626817581
1113,1113,1113,1113,2023-07-10,293.68121337890625,300.1157531738281,295.1996459960937,-0.0214401934149554,-0.005143748096525624
1114,1114,1114,1114,2023-07-11,294.78515625,303.4175720214844,295.5171203613281,-0.02845061251387615,-0.002476892406210407
1115,1115,1115,1115,2023-07-12,296.3962707519531,296.3664245605469,295.5071716308594,0.00010070706035780752,0.00300872265193064
1116,1116,1116,1116,2023-07-13,297.9974670410156,295.7398986816406,294.4754638671875,0.007633627959700018,0.01196026021175256
1117,1117,1117,1117,2023-07-14,300.77215576171875,294.05914306640625,296.3702697753906,0.022828784119106604,0.01485265708218364
1118,1118,1118,1118,2023-07-17,296.9830322265625,292.6568603515625,297.8880310058594,0.014782403767344077,-0.0030380501567687235
1119,1119,1119,1119,2023-07-18,295.013916015625,293.68121337890625,300.1157531738281,0.004537922672633865,-0.016999564682124935
1120,1120,1120,1120,2023-07-19,292.8657531738281,294.78515625,303.4175720214844,-0.0065111931027628245,-0.03477655818466929
1121,1121,1121,1121,2023-07-20,294.41717529296875,296.3962707519531,296.3664245605469,-0.00667719419668622,-0.006577159576927394
1122,1122,1122,1122,2023-07-21,293.9696655273437,297.9974670410156,295.7398986816406,-0.013516227348058463,-0.005985777239352341
1123,1123,1123,1123,2023-07-24,289.1363220214844,300.77215576171875,294.05914306640625,-0.0386865390207618,-0.016740921549275423
1124,1124,1124,1124,2023-07-25,289.3153076171875,296.9830322265625,292.6568603515625,-0.025818729615251,-0.01141798873383959
1125,1125,1125,1125,2023-07-26,288.5296325683594,295.013916015625,293.68121337890625,-0.02197958501361741,-0.01754140399815196
1126,1126,1126,1126,2023-07-27,280.4640808105469,292.8657531738281,294.78515625,-0.04234592890729816,-0.04858139948982976
1127,1127,1127,1127,2023-07-28,281.4486389160156,294.41717529296875,296.3962707519531,-0.044048165206558965,-0.0504312412501533
1128,1128,1128,1128,2023-07-31,281.8564147949219,293.9696655273437,297.9974670410156,-0.04120578465363833,-0.054165065248263145
1129,1129,1129,1129,2023-08-01,277.73907470703125,289.1363220214844,300.77215576171875,-0.03941824823242457,-0.07657983165481264
1130,1130,1130,1130,2023-08-02,273.0648803710937,289.3153076171875,296.9830322265625,-0.05616857047742474,-0.08053709895864392
1131,1131,1131,1131,2023-08-03,274.1091003417969,288.5296325683594,295.013916015625,-0.049979380274384644,-0.07086043925033325
1132,1132,1132,1132,2023-08-04,282.1547546386719,280.4640808105469,292.8657531738281,0.006028129603045551,-0.036573066051867165
1133,1133,1133,1133,2023-08-07,284.70074462890625,281.4486389160156,294.41717529296875,0.011554881648800697,-0.033002254893566785
1134,1134,1134,1134,2023-08-08,280.7823181152344,281.8564147949219,293.9696655273437,-0.0038107938060200075,-0.044859551710728085
1135,1135,1135,1135,2023-08-09,280.4541320800781,277.73907470703125,289.1363220214844,0.009775568583249683,-0.03002801543820255
1136,1136,1136,1136,2023-08-10,281.4586181640625,273.0648803710937,289.3153076171875,0.03073898694538002,-0.0271561484866909
1137,1137,1137,1137,2023-08-11,280.5635070800781,274.1091003417969,288.5296325683594,0.023546853169898352,-0.027609384233329592
1138,1138,1138,1138,2023-08-14,283.2288513183594,282.1547546386719,280.4640808105469,0.003806764415729802,0.009857841688041713
1139,1139,1139,1139,2023-08-15,283.2984313964844,284.70074462890625,281.4486389160156,-0.004925569247280048,0.0065723980318155295
1140,1140,1140,1140,2023-08-16,280.0662536621094,280.7823181152344,281.8564147949219,-0.0025502476720458134,-0.006351323010033383
1141,1141,1141,1141,2023-08-17,276.4064636230469,280.4541320800781,277.73907470703125,-0.014432550617138107,-0.004798068422277479
1142,1142,1142,1142,2023-08-18,276.3865661621094,281.4586181640625,273.0648803710937,-0.018020595834079667,0.012164456251208655
1143,1143,1143,1143,2023-08-21,274.7257080078125,280.5635070800781,274.1091003417969,-0.020807406968288977,0.0022494972448807715
1144,1144,1144,1144,2023-08-22,273.96990966796875,283.2288513183594,282.1547546386719,-0.03269067260377101,-0.029008353877235438
1145,1145,1145,1145,2023-08-23,274.447265625,283.2984313964844,284.70074462890625,-0.031243257252974055,-0.036014935673143955
1146,1146,1146,1146,2023-08-24,271.9410705566406,280.0662536621094,280.7823181152344,-0.029011646348765407,-0.03148790713724803
1147,1147,1147,1147,2023-08-25,276.59539794921875,276.4064636230469,280.4541320800781,0.000683538017510088,-0.013758877796664404
1148,1148,1148,1148,2023-08-28,276.7843933105469,276.3865661621094,281.4586181640625,0.001439386703781187,-0.016607147736336203
1149,1149,1149,1149,2023-08-29,283.45758056640625,274.7257080078125,280.5635070800781,0.03178396598524902,0.010315217101638519
1150,1150,1150,1150,2023-08-30,285.56597900390625,273.96990966796875,283.2288513183594,0.042326069129237975,0.008251728856958351
1151,1151,1151,1151,2023-08-31,281.9956359863281,274.447265625,283.2984313964844,0.027503900773571788,-0.004598667926731137
1152,1152,1152,1152,2023-09-01,282.8907165527344,271.9410705566406,280.0662536621094,0.040264774914950285,0.01008498115603973
1153,1153,1153,1153,2023-09-05,284.7206420898437,276.59539794921875,276.4064636230469,0.029375919486978264,0.030079537062256856
1154,1154,1154,1154,2023-09-06,287.5152282714844,276.7843933105469,276.3865661621094,0.03876965327628756,0.04026484450350498
1155,1155,1155,1155,2023-09-07,287.4356689453125,283.45758056640625,274.7257080078125,0.014034157671695358,0.04626418484701311
1156,1156,1156,1156,2023-09-08,287.95281982421875,285.56597900390625,273.96990966796875,0.008358281433377135,0.05103812376036565
1157,1157,1157,1157,2023-09-11,298.0770263671875,281.9956359863281,274.447265625,0.057027089531410446,0.0860994577168599
1158,1158,1158,1158,2023-09-12,293.1541442871094,282.8907165527344,271.9410705566406,0.03628053921119667,0.07800614187127874
1159,1159,1159,1159,2023-09-13,295.690185546875,284.7206420898437,276.59539794921875,0.03852739083655843,0.06903508785479473
1160,1160,1160,1160,2023-09-14,293.38287353515625,287.5152282714844,276.7843933105469,0.02040811994184666,0.05996898895230052
1161,1161,1161,1161,2023-09-15,291.16510009765625,287.4356689453125,283.45758056640625,0.012974837695085562,0.027191086284758414
1162,1162,1162,1162,2023-09-18,291.6126403808594,287.95281982421875,285.56597900390625,0.012709792384998142,0.021174305840088836
1163,1163,1163,1163,2023-09-19,292.09991455078125,298.0770263671875,281.9956359863281,-0.020052239145204376,0.035831329549167235
1164,1164,1164,1164,2023-09-20,287.38592529296875,293.1541442871094,282.8907165527344,-0.019676402693087458,0.015890266018667276
1165,1165,1165,1165,2023-09-21,282.8907165527344,295.690185546875,284.7206420898437,-0.04328675627318568,-0.006427091213610958
1166,1166,1166,1166,2023-09-22,283.7161865234375,293.38287353515625,287.5152282714844,-0.032949050144743364,-0.01321335837022053
1167,1167,1167,1167,2023-09-25,285.8046569824219,291.16510009765625,287.4356689453125,-0.01841032154415656,-0.005674354783020807
1168,1168,1168,1168,2023-09-26,272.0504455566406,291.6126403808594,287.95281982421875,-0.06708280820292845,-0.055225624382792105
1169,1169,1169,1169,2023-09-27,265.0788879394531,292.09991455078125,298.0770263671875,-0.09250610926361824,-0.11070339378347616
1170,1170,1170,1170,2023-09-28,272.6784973144531,287.38592529296875,293.1541442871094,-0.05117657715325652,-0.0698460089058226
1171,1171,1171,1171,2023-09-29,272.5388488769531,282.8907165527344,295.690185546875,-0.036593168563209266,-0.0782959252675357
1172,1172,1172,1172,2023-10-02,273.1073303222656,283.7161865234375,293.38287353515625,-0.03739249540595202,-0.06910949834452762
1173,1173,1173,1173,2023-10-03,265.1586608886719,285.8046569824219,291.16510009765625,-0.07223813744581431,-0.08931853165184245
1174,1174,1174,1174,2023-10-04,265.48779296875,272.0504455566406,291.6126403808594,-0.024122925343727397,-0.08958749997252913
1175,1175,1175,1175,2023-10-05,264.1015014648437,265.0788879394531,292.09991455078125,-0.003687153217696748,-0.09585217828288706
1176,1176,1176,1176,2023-10-06,265.13873291015625,272.6784973144531,287.38592529296875,-0.027650747963459787,-0.07741225448021904
1177,1177,1177,1177,2023-10-09,266.086181640625,272.5388488769531,282.8907165527344,-0.023676137412767195,-0.05940292108870526
1178,1178,1178,1178,2023-10-10,273.70574951171875,273.1073303222656,283.7161865234375,0.0021911502292779605,-0.03528327775155615
1179,1179,1179,1179,2023-10-11,259.3542175292969,265.1586608886719,285.8046569824219,-0.0218904535870017,-0.09254726543784697
1180,1180,1180,1180,2023-10-12,253.1708374023437,265.48779296875,272.0504455566406,-0.04639367945574846,-0.0693974535335441
1181,1181,1181,1181,2023-10-13,257.1900634765625,264.1015014648437,265.0788879394531,-0.026169627775483262,-0.029760289565921694
1182,1182,1182,1182,2023-10-16,263.3834228515625,265.13873291015625,272.6784973144531,-0.0066203456557535345,-0.034088036110055064
1183,1183,1183,1183,2023-10-17,268.0907897949219,266.086181640625,272.5388488769531,0.0075336800353063005,-0.016320825821200535
1184,1184,1184,1184,2023-10-18,269.4571228027344,273.70574951171875,273.1073303222656,-0.015522606728443855,-0.01336546886245793
1185,1185,1185,1185,2023-10-19,267.7018737792969,259.3542175292969,265.1586608886719,0.03218631387421733,0.009591287277215477
1186,1186,1186,1186,2023-10-20,264.9791564941406,253.1708374023437,265.48779296875,0.046641703337382934,-0.0019158563522702066
1187,1187,1187,1187,2023-10-23,262.8648376464844,257.1900634765625,264.1015014648437,0.02206451560846956,-0.004682532327533684
1188,1188,1188,1188,2023-10-24,264.350830078125,263.3834228515625,265.13873291015625,0.00367299967510748,-0.0029716625080886683
1189,1189,1189,1189,2023-10-25,258.36688232421875,268.0907897949219,266.086181640625,-0.03627094939793163,-0.02901052308996599
1190,1190,1190,1190,2023-10-26,257.8881530761719,269.4571228027344,273.70574951171875,-0.042934362269695825,-0.057790515777490614
1191,1191,1191,1191,2023-10-27,261.2092590332031,267.7018737792969,259.3542175292969,-0.02425315390749372,0.007152540342617364
1192,1192,1192,1192,2023-10-30,261.8774719238281,264.9791564941406,253.1708374023437,-0.011705390761107215,0.03439035321294792
1193,1193,1193,1193,2023-10-31,269.4970397949219,262.8648376464844,257.1900634765625,0.025230465237640054,0.0478516788401544
