,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PH,PH_6m,PH_12m,PH_6m_ret,PH_12m_ret
724,724,724,724,2021-12-17,292.7509460449219,307.9491577148437,283.5508117675781,-0.04935298989840109,0.03244615742763224
725,725,725,725,2021-12-20,286.72393798828125,308.5392761230469,294.995361328125,-0.07070522239141308,-0.028039164082459545
726,726,726,726,2021-12-21,295.3823547363281,303.8666687011719,295.4500732421875,-0.02792117345778189,-0.0002292045661598241
727,727,727,727,2021-12-22,296.4949035644531,301.2546081542969,301.50616455078125,-0.015799607577806518,-0.01662075796624085
728,728,728,728,2021-12-23,301.7286376953125,304.84375,304.21490478515625,-0.010218717965146062,-0.008172732666072435
729,729,729,729,2021-12-27,306.2174377441406,302.9379577636719,305.9272155761719,0.010825582916971888,0.0009486641043758848
730,730,730,730,2021-12-28,307.0784912109375,292.7509460449219,307.9491577148437,0.04894107212831034,-0.002827306008456154
731,731,731,731,2021-12-29,308.22003173828125,286.72393798828125,308.5392761230469,0.07497139548522314,-0.0010346960969672692
732,732,732,732,2021-12-30,304.7373046875,295.3823547363281,303.8666687011719,0.03167064586346924,0.0028651908090133738
733,733,733,733,2021-12-31,307.7556457519531,296.4949035644531,301.2546081542969,0.03797954721016672,0.021579877690456994
734,734,734,734,2022-01-03,305.7047424316406,301.7286376953125,304.84375,0.013177750599673743,0.002824372917734408
735,735,735,735,2022-01-04,313.4827880859375,306.2174377441406,302.9379577636719,0.023726115649453705,0.034808547598686346
736,736,736,736,2022-01-05,307.9975280761719,307.0784912109375,292.7509460449219,0.002992840239673722,0.05208038517802249
737,737,737,737,2022-01-06,313.56988525390625,308.22003173828125,286.72393798828125,0.017357254444019032,0.0936299475167024
738,738,738,738,2022-01-07,313.1925354003906,304.7373046875,295.3823547363281,0.027745965403091155,0.06029534391098168
739,739,739,739,2022-01-10,307.10748291015625,307.7556457519531,296.4949035644531,-0.002106095698791166,0.03579346295035424
740,740,740,740,2022-01-11,310.8997802734375,305.7047424316406,301.7286376953125,0.016993644915268336,0.030395333529414925
741,741,741,741,2022-01-12,314.5179138183594,313.4827880859375,306.2174377441406,0.0033020177558777952,0.027106477460484113
742,742,742,742,2022-01-13,317.1105651855469,307.9975280761719,307.0784912109375,0.029588020288010997,0.032669412745414794
743,743,743,743,2022-01-14,316.2786560058594,313.56988525390625,308.22003173828125,0.008638491383698321,0.02614568632067682
744,744,744,744,2022-01-18,317.2074279785156,313.1925354003906,304.7373046875,0.012819247345701612,0.04092089514214026
745,745,745,745,2022-01-19,312.563720703125,307.10748291015625,307.7556457519531,0.017766541346584397,0.015623027611480822
746,746,746,746,2022-01-20,303.9924621582031,310.8997802734375,305.7047424316406,-0.022217185580380105,-0.0056010916278813605
747,747,747,747,2022-01-21,303.2668762207031,314.5179138183594,313.4827880859375,-0.03577232680029141,-0.032588429902677185
748,748,748,748,2022-01-24,303.9343566894531,317.1105651855469,307.9975280761719,-0.04155083413377958,-0.013192220769102647
749,749,749,749,2022-01-25,301.6415405273437,316.2786560058594,313.56988525390625,-0.04627917565908879,-0.03804046653556625
750,750,750,750,2022-01-26,303.6635437011719,317.2074279785156,313.1925354003906,-0.042697248181278624,-0.030425347420993676
751,751,751,751,2022-01-27,298.6231994628906,312.563720703125,307.10748291015625,-0.0446005736330326,-0.027626430221980858
752,752,752,752,2022-01-28,298.50714111328125,303.9924621582031,310.8997802734375,-0.018044266643911788,-0.039860559403602225
753,753,753,753,2022-01-31,299.90985107421875,303.2668762207031,314.5179138183594,-0.011069541086449863,-0.046445884645467506
754,754,754,754,2022-02-01,306.8753356933594,303.9343566894531,317.1105651855469,0.00967636247491166,-0.03227653259108121
755,755,755,755,2022-02-02,309.2938232421875,301.6415405273437,316.2786560058594,0.025368796026786322,-0.02208442659988563
756,756,756,756,2022-02-03,301.4094543457031,303.6635437011719,317.2074279785156,-0.007422983108196002,-0.04980329033745856
757,757,757,757,2022-02-04,293.0992736816406,298.6231994628906,312.563720703125,-0.018497979363912287,-0.06227353250626244
758,758,758,758,2022-02-07,293.8731994628906,298.50714111328125,303.9924621582031,-0.0155237212520557,-0.03328787373038955
759,759,759,759,2022-02-08,294.8019714355469,299.90985107421875,303.2668762207031,-0.017031383331946093,-0.027912394820843844
760,760,760,760,2022-02-09,304.01171875,306.8753356933594,303.9343566894531,-0.009331531766439527,0.0002545354246539233
761,761,761,761,2022-02-10,295.470458984375,309.2938232421875,301.6415405273437,-0.04469330849516617,-0.020458327895355954
762,762,762,762,2022-02-11,291.6948547363281,301.4094543457031,303.6635437011719,-0.032230573624385306,-0.03941430972900006
763,763,763,763,2022-02-14,292.2868957519531,293.0992736816406,298.6231994628906,-0.002771681824670358,-0.021218390675386556
764,764,764,764,2022-02-15,297.3340148925781,293.8731994628906,298.50714111328125,0.011776560217171328,-0.00392997707300391
765,765,765,765,2022-02-16,301.10968017578125,294.8019714355469,299.90985107421875,0.0213964265894111,0.00400063251428695
766,766,766,766,2022-02-17,294.1115417480469,304.01171875,306.8753356933594,-0.032565116379919545,-0.04159276572838211
767,767,767,767,2022-02-18,291.2095031738281,295.470458984375,309.2938232421875,-0.014420919861813375,-0.058469709736811426
768,768,768,768,2022-02-22,286.6282653808594,291.6948547363281,301.4094543457031,-0.017369484833898108,-0.04904022999852686
769,769,769,769,2022-02-23,281.3967590332031,292.2868957519531,293.0992736816406,-0.037258381668919704,-0.03992679511430164
770,770,770,770,2022-02-24,280.6882019042969,297.3340148925781,293.8731994628906,-0.055983547641850206,-0.04486628104465418
771,771,771,771,2022-02-25,289.2294616699219,301.10968017578125,294.8019714355469,-0.03945478770036204,-0.01890255257958251
772,772,772,772,2022-02-28,287.676513671875,294.1115417480469,304.01171875,-0.021879549635914985,-0.05373215593560077
773,773,773,773,2022-03-01,279.1643371582031,291.2095031738281,295.470458984375,-0.04136254443741494,-0.05518697836061559
774,774,774,774,2022-03-02,288.5694885253906,286.6282653808594,291.6948547363281,0.006772615889615308,-0.010714505793263385
775,775,775,775,2022-03-03,286.2982482910156,281.3967590332031,292.2868957519531,0.01741842825287887,-0.020488935863959168
776,776,776,776,2022-03-04,275.50518798828125,280.6882019042969,297.3340148925781,-0.018465378597504523,-0.07341516883691657
777,777,777,777,2022-03-07,263.9259338378906,289.2294616699219,301.10968017578125,-0.08748599705554361,-0.12348904331532473
778,778,778,778,2022-03-08,263.6347351074219,287.676513671875,294.1115417480469,-0.08357226753615099,-0.10362329359632272
779,779,779,779,2022-03-09,269.9048156738281,279.1643371582031,291.2095031738281,-0.033168711944490226,-0.0731593140601694
780,780,780,780,2022-03-10,267.52685546875,288.5694885253906,286.6282653808594,-0.07292050578240228,-0.06664175246892778
781,781,781,781,2022-03-11,263.0135498046875,286.2982482910156,281.3967590332031,-0.0813302163925913,-0.06532843267873789
782,782,782,782,2022-03-14,265.9156799316406,275.50518798828125,280.6882019042969,-0.034806996291657955,-0.05262965052479507
783,783,783,783,2022-03-15,270.9336853027344,263.9259338378906,289.2294616699219,0.026551962374216975,-0.06325695958341626
784,784,784,784,2022-03-16,277.504638671875,263.6347351074219,287.676513671875,0.052610304020832555,-0.03535872591810563
785,785,785,785,2022-03-17,280.3678894042969,269.9048156738281,279.1643371582031,0.038765791208086764,0.00431126790171521
786,786,786,786,2022-03-18,281.8529357910156,267.52685546875,288.5694885253906,0.05355006433714493,-0.023275339221402236
787,787,787,787,2022-03-21,280.047607421875,263.0135498046875,286.2982482910156,0.06476494321238158,-0.021832620026326466
788,788,788,788,2022-03-22,281.6879577636719,265.9156799316406,275.50518798828125,0.0593130793794705,0.022441572953804556
789,789,789,789,2022-03-23,278.3102111816406,270.9336853027344,263.9259338378906,0.02722631506917983,0.054501189536702244
790,790,790,790,2022-03-24,280.63970947265625,277.504638671875,263.6347351074219,0.011297363589255927,0.06450202534315319
791,791,791,791,2022-03-25,281.8917541503906,280.3678894042969,269.9048156738281,0.005435232791214162,0.044411725098852495
792,792,792,792,2022-03-28,278.2519836425781,281.8529357910156,267.52685546875,-0.012775996596705586,0.04008991230071457
793,793,793,793,2022-03-29,289.025634765625,280.047607421875,263.0135498046875,0.03205893250223402,0.09890017065757228
794,794,794,794,2022-03-30,283.0758972167969,281.6879577636719,265.9156799316406,0.004927223244273193,0.06453255140715153
795,795,795,795,2022-03-31,275.4178771972656,278.3102111816406,270.9336853027344,-0.010392482446457185,0.01655088362128443
796,796,796,796,2022-04-01,273.9037170410156,280.63970947265625,277.504638671875,-0.02400227838140967,-0.012976077257999097
797,797,797,797,2022-04-04,275.78668212890625,281.8917541503906,280.3678894042969,-0.021657504810258743,-0.016339985599365225
798,798,798,798,2022-04-05,266.36212158203125,278.2519836425781,281.8529357910156,-0.042730556328467006,-0.054960627482944835
799,799,799,799,2022-04-06,265.3915405273437,289.025634765625,280.047607421875,-0.0817716195224224,-0.0523341978510562
800,800,800,800,2022-04-07,268.4974975585937,283.0758972167969,281.6879577636719,-0.051499968035209176,-0.04682649663051841
801,801,801,801,2022-04-08,266.0029602050781,275.4178771972656,278.3102111816406,-0.03418411719673575,-0.04422134180527826
802,802,802,802,2022-04-11,262.4700622558594,273.9037170410156,280.63970947265625,-0.04174333560958621,-0.06474367882912602
803,803,803,803,2022-04-12,262.3147277832031,275.78668212890625,281.8917541503906,-0.048849183875406155,-0.06944873725090606
804,804,804,804,2022-04-13,265.5079650878906,266.36212158203125,278.2519836425781,-0.003206749101814621,-0.04580027925715535
805,805,805,805,2022-04-14,265.818603515625,265.3915405273437,289.025634765625,0.001609180863235915,-0.08029402398447771
806,806,806,806,2022-04-18,263.3435363769531,268.4974975585937,283.0758972167969,-0.019195565055558195,-0.0697069621039883
807,807,807,807,2022-04-19,274.6316833496094,266.0029602050781,275.4178771972656,0.0324384478198243,-0.002854549078864399
808,808,808,808,2022-04-20,280.93084716796875,262.4700622558594,273.9037170410156,0.07033482124949386,0.02565547559144976
809,809,809,809,2022-04-21,278.533447265625,262.3147277832031,275.78668212890625,0.061829237037068996,0.009959745392762898
810,810,810,810,2022-04-22,268.92449951171875,265.5079650878906,266.36212158203125,0.012867916872840945,0.009619903590152079
811,811,811,811,2022-04-25,270.0795288085937,265.818603515625,265.3915405273437,0.016029447287041476,0.017664422430099913
812,812,812,812,2022-04-26,263.4017944335937,263.3435363769531,268.4974975585937,0.00022122455497508575,-0.018978587030920036
813,813,813,813,2022-04-27,263.71240234375,274.6316833496094,266.0029602050781,-0.03975972791150617,-0.008611023950869545
814,814,814,814,2022-04-28,268.23541259765625,280.93084716796875,262.4700622558594,-0.04519060366027339,0.021965744558618328
815,815,815,815,2022-04-29,262.8582458496094,278.533447265625,262.3147277832031,-0.05627762686994964,0.002072007435493406
816,816,816,816,2022-05-02,265.03240966796875,268.92449951171875,265.5079650878906,-0.014472797572615326,-0.001791115455856307
817,817,817,817,2022-05-03,268.3033142089844,270.0795288085937,265.818603515625,-0.006576635435661338,0.009347392020338186
818,818,818,818,2022-05-04,282.0373229980469,263.4017944335937,263.3435363769531,0.07074943663358901,0.07098631270119826
819,819,819,819,2022-05-05,268.0412902832031,263.71240234375,274.6316833496094,0.016415185258562115,-0.02399720595244137
820,820,820,820,2022-05-06,263.55712890625,268.23541259765625,280.93084716796875,-0.017440962198468246,-0.061843398248576764
821,821,821,821,2022-05-09,263.2173767089844,262.8582458496094,278.533447265625,0.0013662529711184757,-0.054988263373749735
822,822,822,822,2022-05-10,257.9276123046875,265.03240966796875,268.92449951171875,-0.026807277540818908,-0.04089209881211309
823,823,823,823,2022-05-11,257.1026306152344,268.3033142089844,270.0795288085937,-0.041746348258022925,-0.04804843318042107
824,824,824,824,2022-05-12,254.0590362548828,282.0373229980469,263.4017944335937,-0.09920065346584572,-0.03546960717864922
825,825,825,825,2022-05-13,258.8487548828125,268.0412902832031,263.71240234375,-0.03429522142158814,-0.01844299857614473
826,826,826,826,2022-05-16,258.89752197265625,263.55712890625,268.23541259765625,-0.01767968467759118,-0.03481229616391668
827,827,827,827,2022-05-17,265.7747802734375,263.2173767089844,262.8582458496094,0.009715937437065891,0.011095464836575086
828,828,828,828,2022-05-18,256.8977355957031,257.9276123046875,265.03240966796875,-0.00399289048497764,-0.03069312950237557
829,829,829,829,2022-05-19,256.25390625,257.1026306152344,268.3033142089844,-0.003301111167954285,-0.0449096500895213
830,830,830,830,2022-05-20,252.429931640625,254.0590362548828,282.0373229980469,-0.0064123073057059665,-0.10497685569660198
831,831,831,831,2022-05-23,255.21987915039065,258.8487548828125,268.0412902832031,-0.014019289890209174,-0.04783371666083913
832,832,832,832,2022-05-24,255.64910888671875,258.89752197265625,263.55712890625,-0.012547099953627905,-0.030004955860420734
833,833,833,833,2022-05-25,256.13690185546875,265.7747802734375,263.2173767089844,-0.036263329455311744,-0.026899724258493296
834,834,834,834,2022-05-26,261.4435729980469,256.8977355957031,257.9276123046875,0.017695124450212596,0.013631579271187189
835,835,835,835,2022-05-27,266.0381774902344,256.25390625,257.1026306152344,0.03818193987134344,0.034754785875265704
836,836,836,836,2022-05-31,265.50164794921875,252.429931640625,254.0590362548828,0.051783543352550865,0.045039184053489834
837,837,837,837,2022-06-01,265.8235778808594,255.21987915039065,258.8487548828125,0.041547307230799246,0.026945553596363858
838,838,838,838,2022-06-02,271.9887390136719,255.64910888671875,258.89752197265625,0.0639142854755399,0.050565246593585744
839,839,839,839,2022-06-03,270.0572204589844,256.13690185546875,265.7747802734375,0.05434718114678572,0.016113041956580476
840,840,840,840,2022-06-06,270.99371337890625,261.4435729980469,256.8977355957031,0.03652849550419335,0.05486999622833144
841,841,841,841,2022-06-07,276.8077087402344,266.0381774902344,256.25390625,0.04048114955379045,0.08020873824331942
842,842,842,842,2022-06-08,276.0858154296875,265.50164794921875,252.429931640625,0.03986479015186051,0.09371267359348057
843,843,843,843,2022-06-09,270.1742553710937,265.8235778808594,255.21987915039065,0.016366785538430628,0.05859408863637561
844,844,844,844,2022-06-10,257.1513366699219,271.9887390136719,255.64910888671875,-0.054551531793396,0.00587613150597277
845,845,845,845,2022-06-13,246.94764709472656,270.0572204589844,256.13690185546875,-0.0855728772035097,-0.03587634071535484
846,846,846,846,2022-06-14,246.4404144287109,270.99371337890625,261.4435729980469,-0.09060468098706287,-0.05738583816496434
847,847,847,847,2022-06-15,248.54747009277344,276.8077087402344,266.0381774902344,-0.10209339463873568,-0.06574510306177006
848,848,848,848,2022-06-16,234.64659118652344,276.0858154296875,265.50164794921875,-0.15009544832526045,-0.11621418172363596
849,849,849,849,2022-06-17,230.57876586914065,270.1742553710937,265.8235778808594,-0.14655537570582833,-0.13258723057107913
850,850,850,850,2022-06-21,235.9732818603516,257.1513366699219,271.9887390136719,-0.08235638625808239,-0.13241525102813145
851,851,851,851,2022-06-22,237.89501953125,246.94764709472656,270.0572204589844,-0.03665808388935188,-0.11909402338168218
852,852,852,852,2022-06-23,234.0808258056641,246.4404144287109,270.99371337890625,-0.050152442129665964,-0.13621307709684827
853,853,853,853,2022-06-24,246.8988800048828,248.54747009277344,276.8077087402344,-0.006632898284079314,-0.10804911782069992
854,854,854,854,2022-06-27,245.6990203857422,234.64659118652344,276.0858154296875,0.04710244944676423,-0.11006286214542638
855,855,855,855,2022-06-28,243.87481689453125,230.57876586914065,270.1742553710937,0.057663813817688814,-0.09734250378682174
856,856,856,856,2022-06-29,241.270248413086,235.9732818603516,257.1513366699219,0.02244731484418283,-0.06175775114566395
857,857,857,857,2022-06-30,240.0216217041016,237.89501953125,246.94764709472656,0.008939246298816483,-0.028046533231265047
858,858,858,858,2022-07-01,242.9578399658203,234.0808258056641,246.4404144287109,0.03792285903641668,-0.0141315070864646
859,859,859,859,2022-07-05,240.2752227783203,246.8988800048828,248.54747009277344,-0.026827408963667643,-0.03328236377286564
860,860,860,860,2022-07-06,238.138900756836,245.6990203857422,234.64659118652344,-0.03076984033976593,0.014883274257909251
861,861,861,861,2022-07-07,244.81130981445312,243.87481689453125,230.57876586914065,0.003840055860818481,0.06172530194471504
862,862,862,862,2022-07-08,241.9628448486328,241.270248413086,235.9732818603516,0.002870625118937209,0.02538237778896435
863,863,863,863,2022-07-11,241.9725952148437,240.0216217041016,237.89501953125,0.008128324010522991,0.01714023139966603
864,864,864,864,2022-07-12,242.99688720703125,242.9578399658203,234.0808258056641,0.0001607161193746265,0.038089669970531315
865,865,865,865,2022-07-13,239.18267822265625,240.2752227783203,246.8988800048828,-0.004547054594439159,-0.03125247786492169
866,866,866,866,2022-07-14,238.6656646728516,238.138900756836,245.6990203857422,0.0022120028031602512,-0.02862590050969016
867,867,867,867,2022-07-15,242.27500915527344,244.81130981445312,243.87481689453125,-0.010360226662330274,-0.0065599546506258655
868,868,868,868,2022-07-18,241.6897125244141,241.9628448486328,241.270248413086,-0.001128819279627824,0.0017385654223305291
869,869,869,869,2022-07-19,253.6200714111328,241.9725952148437,240.0216217041016,0.04813551793312598,0.056655103029823684
870,870,870,870,2022-07-20,258.69268798828125,242.99688720703125,242.9578399658203,0.06459260018371071,0.0647636973751271
871,871,871,871,2022-07-21,261.7264404296875,239.18267822265625,240.2752227783203,0.09425332291849808,0.08927769331904112
872,872,872,872,2022-07-22,261.3070068359375,238.6656646728516,238.138900756836,0.09486635706112678,0.0972882045120318
873,873,873,873,2022-07-25,260.9948425292969,242.27500915527344,244.81130981445312,0.07726687717108272,0.0661061481477696
874,874,874,874,2022-07-26,263.69696044921875,241.6897125244141,241.9628448486328,0.09105579089379567,0.08982418608188536
875,875,875,875,2022-07-27,270.2620849609375,253.6200714111328,241.9725952148437,0.06561788843134186,0.11691195740978855
876,876,876,876,2022-07-28,276.0175476074219,258.69268798828125,242.99688720703125,0.06697081295133267,0.1358892320799867
877,877,877,877,2022-07-29,282.0071105957031,261.7264404296875,239.18267822265625,0.07748804489420325,0.17904487353043774
878,878,878,878,2022-08-01,280.26092529296875,261.3070068359375,238.6656646728516,0.0725350563176117,0.17428254993081405
879,879,879,879,2022-08-02,278.59283447265625,260.9948425292969,242.27500915527344,0.06742658886596198,0.149903307997016
880,880,880,880,2022-08-03,282.9533386230469,263.69696044921875,241.6897125244141,0.07302464973818457,0.17072975786863331
881,881,881,881,2022-08-04,286.2797546386719,270.2620849609375,253.6200714111328,0.05926717275214344,0.1287740479127768
882,882,882,882,2022-08-05,285.64569091796875,276.0175476074219,258.69268798828125,0.03488235945143936,0.10418927237289544
883,883,883,883,2022-08-08,285.3823547363281,282.0071105957031,261.7264404296875,0.011968649065249526,0.09038412117554384
884,884,884,884,2022-08-09,282.65093994140625,280.26092529296875,261.3070068359375,0.008527819730628217,0.08168144193266746
885,885,885,885,2022-08-10,292.3473815917969,278.59283447265625,260.9948425292969,0.049371503560658336,0.1201270444988991
886,886,886,886,2022-08-11,294.8544311523437,282.9533386230469,263.69696044921875,0.04206026543885932,0.11815635132861191
887,887,887,887,2022-08-12,300.4538269042969,286.2797546386719,270.2620849609375,0.049511263147178575,0.11171282848544273
888,888,888,888,2022-08-15,298.9124755859375,285.64569091796875,276.0175476074219,0.04644489691174325,0.08294736395194313
889,889,889,889,2022-08-16,298.6100769042969,285.3823547363281,282.0071105957031,0.046350876108616434,0.05887428254387683
890,890,890,890,2022-08-17,291.8596496582031,282.65093994140625,280.26092529296875,0.0325797951307214,0.041385449481085246
891,891,891,891,2022-08-18,293.37164306640625,292.3473815917969,278.59283447265625,0.0035035767005415774,0.05304805711074567
892,892,892,892,2022-08-19,288.5136413574219,294.8544311523437,282.9533386230469,-0.021504814325295607,0.019650952914828324
893,893,893,893,2022-08-22,278.07586669921875,300.4538269042969,286.2797546386719,-0.07448052978937802,-0.028656891751942637
894,894,894,894,2022-08-23,278.5635681152344,298.9124755859375,285.64569091796875,-0.06807647432852904,-0.024793382249089113
895,895,895,895,2022-08-24,278.4075012207031,298.6100769042969,285.3823547363281,-0.06765537148991985,-0.024440381123315258
896,896,896,896,2022-08-25,285.2165222167969,291.8596496582031,282.65093994140625,-0.022761376741135764,0.00907685739846631
897,897,897,897,2022-08-26,270.6641540527344,293.37164306640625,292.3473815917969,-0.07740178558611377,-0.074169391978132
898,898,898,898,2022-08-29,267.8418884277344,288.5136413574219,294.8544311523437,-0.07164913531446693,-0.09161314828825695
899,899,899,899,2022-08-30,264.2062072753906,278.07586669921875,300.4538269042969,-0.04987724964579632,-0.12064289545711848
900,900,900,900,2022-08-31,259.6885986328125,278.5635681152344,298.9124755859375,-0.06775821264112258,-0.1312219467462411
901,901,901,901,2022-09-01,262.28546142578125,278.4075012207031,298.6100769042969,-0.05790806542292615,-0.12164564523439536
902,902,902,902,2022-09-02,259.5611877441406,285.2165222167969,291.8596496582031,-0.08995037970891218,-0.11066436196948515
903,903,903,903,2022-09-06,261.1879272460937,270.6641540527344,293.37164306640625,-0.03501101518154637,-0.10970288567742592
904,904,904,904,2022-09-07,267.5380249023437,267.8418884277344,288.5136413574219,-0.0011344884370939612,-0.07270233863601883
905,905,905,905,2022-09-08,269.25299072265625,264.2062072753906,278.07586669921875,0.019101683867726926,-0.03172830523299519
906,906,906,906,2022-09-09,273.398193359375,259.6885986328125,278.5635681152344,0.05279243986351223,-0.018542894143725897
907,907,907,907,2022-09-12,276.8868408203125,262.28546142578125,278.4075012207031,0.05566980081609674,-0.005461995074569348
908,908,908,908,2022-09-13,264.8627624511719,259.5611877441406,285.2165222167969,0.020425144271789986,-0.07136248491997887
909,909,909,909,2022-09-14,265.3429260253906,261.1879272460937,270.6641540527344,0.015908081292677956,-0.019659891964515563
910,910,910,910,2022-09-15,262.1777038574219,267.5380249023437,267.8418884277344,-0.02003573528240865,-0.021147493409496065
911,911,911,911,2022-09-16,254.88682556152344,269.25299072265625,264.2062072753906,-0.05335563821436129,-0.03527313688036593
912,912,912,912,2022-09-19,259.8453674316406,273.398193359375,259.6885986328125,-0.049571746474269984,0.0006036799445701124
913,913,913,913,2022-09-20,253.7696228027344,276.8868408203125,262.28546142578125,-0.08348976769387229,-0.032467825615475676
914,914,914,914,2022-09-21,253.4462738037109,264.8627624511719,259.5611877441406,-0.04310341152454611,-0.023558660651751273
915,915,915,915,2022-09-22,245.4106292724609,265.3429260253906,261.1879272460937,-0.07511900562603424,-0.060405923581480336
916,916,916,916,2022-09-23,239.71707153320312,262.1777038574219,267.5380249023437,-0.08566949818293224,-0.10398878207797091
917,917,917,917,2022-09-26,235.17007446289065,254.88682556152344,269.25299072265625,-0.0773549243088425,-0.12658324116768183
918,918,918,918,2022-09-27,233.51394653320312,259.8453674316406,273.398193359375,-0.1013349637852008,-0.14588335912573147
919,919,919,919,2022-09-28,242.88233947753903,253.7696228027344,276.8868408203125,-0.04290223236710444,-0.12281010264709868
920,920,920,920,2022-09-29,240.6382293701172,253.4462738037109,264.8627624511719,-0.050535540496891684,-0.09146069782278488
921,921,921,921,2022-09-30,237.4533843994141,245.4106292724609,265.3429260253906,-0.0324242063053124,-0.10510753779547821
922,922,922,922,2022-10-03,247.2039337158203,239.71707153320312,262.1777038574219,0.03123207761020974,-0.05711305698879965
923,923,923,923,2022-10-04,257.75811767578125,235.17007446289065,254.88682556152344,0.09604981953796576,0.011264968708885936
924,924,924,924,2022-10-05,257.91485595703125,233.51394653320312,259.8453674316406,0.1044944414930633,-0.007429462736591841
925,925,925,925,2022-10-06,255.7001953125,242.88233947753903,253.7696228027344,0.052773931042221056,0.0076075792226175665
926,926,926,926,2022-10-07,249.09527587890625,240.6382293701172,253.4462738037109,0.035144235107305244,-0.017167338306083857
927,927,927,927,2022-10-10,247.8017120361328,237.4533843994141,245.4106292724609,0.043580459646395564,0.00974319152662817
928,928,928,928,2022-10-11,249.88902282714844,247.2039337158203,239.71707153320312,0.010861838122749434,0.042433153504198406
929,929,929,929,2022-10-12,248.095703125,257.75811767578125,235.17007446289065,-0.03748636371924097,0.05496289734835713
930,930,930,930,2022-10-13,253.96563720703125,257.91485595703125,233.51394653320312,-0.015312102652427106,0.0875823092258865
931,931,931,931,2022-10-14,249.14425659179688,255.7001953125,242.88233947753903,-0.025639161959539747,0.02578168971744832
932,932,932,932,2022-10-17,256.7291259765625,249.09527587890625,240.6382293701172,0.03064630620039277,0.06686758229797496
933,933,933,933,2022-10-18,261.48193359375,247.8017120361328,237.4533843994141,0.055206323819193104,0.10119270043301687
934,934,934,934,2022-10-19,260.2569885253906,249.88902282714844,247.2039337158203,0.041490280689175485,0.05280277952443835
935,935,935,935,2022-10-20,254.7006072998047,248.095703125,257.75811767578125,0.026622404546349232,-0.011861936312797083
936,936,936,936,2022-10-21,263.9906311035156,253.96563720703125,257.91485595703125,0.039473820185807584,0.023557290346611914
937,937,937,937,2022-10-24,271.5362854003906,249.14425659179688,255.7001953125,0.08987575758280997,0.0619322565183682
938,938,938,938,2022-10-25,276.21063232421875,256.7291259765625,249.09527587890625,0.07588350668647847,0.10885536206834456
939,939,939,939,2022-10-26,273.3099975585937,261.48193359375,247.8017120361328,0.04523472731856226,0.10293829414197675
940,940,940,940,2022-10-27,277.89617919921875,260.2569885253906,249.88902282714844,0.06777605002567388,0.11207837805441834
941,941,941,941,2022-10-28,285.8044738769531,254.7006072998047,248.095703125,0.12211932632157607,0.1519928409761857
942,942,942,942,2022-10-31,284.7951354980469,263.9906311035156,253.96563720703125,0.07880773763661875,0.12139240028714449
943,943,943,943,2022-11-01,283.1488037109375,271.5362854003906,249.14425659179688,0.04276599090034616,0.13648537431410412
944,944,944,944,2022-11-02,277.8667907714844,276.21063232421875,256.7291259765625,0.005995998174761041,0.08233450222882621
945,945,945,945,2022-11-03,280.43426513671875,273.3099975585937,261.48193359375,0.026066619010516545,0.07248046273213626
946,946,946,946,2022-11-04,292.8895568847656,277.89617919921875,260.2569885253906,0.05395316239594061,0.12538594465520525
947,947,947,947,2022-11-07,294.6142883300781,285.8044738769531,254.7006072998047,0.030824620530320646,0.15670822874517754
948,948,948,948,2022-11-08,293.25213623046875,284.7951354980469,263.9906311035156,0.02969503224706549,0.11084296819412187
949,949,949,949,2022-11-09,283.4329528808594,283.1488037109375,271.5362854003906,0.0010035330052531322,0.04381244098896997
950,950,950,950,2022-11-10,298.6137390136719,277.8667907714844,276.21063232421875,0.07466508748521017,0.08110877738825106
951,951,951,951,2022-11-11,303.7822570800781,280.43426513671875,273.3099975585937,0.08325655900849571,0.11149339502281341
952,952,952,952,2022-11-14,302.1972045898437,292.8895568847656,277.89617919921875,0.031778694344981595,0.08744641779764795
953,953,953,953,2022-11-15,306.23358154296875,294.6142883300781,285.8044738769531,0.03943900100280495,0.07147931377313199
954,954,954,954,2022-11-16,304.56982421875,293.25213623046875,284.7951354980469,0.038593710292315064,0.06943478401104475
955,955,955,955,2022-11-17,299.4209899902344,283.4329528808594,283.1488037109375,0.05640853311822047,0.05746867394823574
956,956,956,956,2022-11-18,300.8879089355469,298.6137390136719,277.8667907714844,0.007615757832799774,0.08284947654286223
957,957,957,957,2022-11-21,302.6402587890625,303.7822570800781,280.43426513671875,-0.0037592659360438097,0.07918430952621924
958,958,958,958,2022-11-22,304.58953857421875,302.1972045898437,292.8895568847656,0.007916466294326074,0.039946735601967376
959,959,959,959,2022-11-23,301.5966796875,306.23358154296875,294.6142883300781,-0.015141715784746879,0.023700111074039132
960,960,960,960,2022-11-25,301.2816772460937,304.56982421875,293.25213623046875,-0.010796036610293602,0.02738101457277864
961,961,961,961,2022-11-28,290.49169921875,299.4209899902344,283.4329528808594,-0.0298218597559764,0.024904465998552228
962,962,962,962,2022-11-29,289.7238464355469,300.8879089355469,298.6137390136719,-0.037103725900768714,-0.0297705410591238
963,963,963,963,2022-11-30,294.3016662597656,302.6402587890625,303.7822570800781,-0.027552819848428722,-0.031208507407374242
964,964,964,964,2022-12-01,292.9036865234375,304.58953857421875,302.1972045898437,-0.03836590089562053,-0.03075315696258607
