,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MRNA,MRNA_6m,MRNA_12m,MRNA_6m_ret,MRNA_12m_ret
976,976,976,976,2022-12-19,189.88999938964844,177.35000610351562,181.47999572753903,0.07070759996937048,0.04634121589211171
977,977,977,977,2022-12-20,201.1600036621093,165.1300048828125,182.3500061035156,0.21819171388546943,0.1031532598244922
978,978,978,978,2022-12-21,210.0399932861328,197.5399932861328,175.92999267578125,0.06327832552820833,0.19388394264991748
979,979,979,979,2022-12-22,208.33999633789065,208.9499969482422,173.5399932861328,-0.002919361661932185,0.2005301624875575
980,980,980,980,2022-12-23,199.0800018310547,207.25,179.0,-0.03942098030854191,0.11217878117907643
981,981,981,981,2022-12-27,180.1699981689453,193.2899932861328,184.6999969482422,-0.06787725993536353,-0.024526252594180065
982,982,982,982,2022-12-28,176.5,189.88999938964844,177.35000610351562,-0.07051450541201265,-0.004792816883352646
983,983,983,983,2022-12-29,178.86000061035156,201.1600036621093,165.1300048828125,-0.11085704238311356,0.08314658342851011
984,984,984,984,2022-12-30,179.6199951171875,210.0399932861328,197.5399932861328,-0.14482955218678195,-0.0907157982079535
985,985,985,985,2023-01-03,178.99000549316406,208.33999633789065,208.9499969482422,-0.14087545051659733,-0.14338354578918389
986,986,986,986,2023-01-04,177.36000061035156,199.0800018310547,207.25,-0.10910187372378755,-0.14422195121663905
987,987,987,987,2023-01-05,173.50999450683594,180.1699981689453,193.2899932861328,-0.03696510922903096,-0.10233327883671639
988,988,988,988,2023-01-06,180.3500061035156,176.5,189.88999938964844,0.02181306574229791,-0.05023957721205252
989,989,989,989,2023-01-09,183.9499969482422,178.86000061035156,201.1600036621093,0.028457991281008788,-0.08555381984768173
990,990,990,990,2023-01-10,189.6499938964844,179.6199951171875,210.0399932861328,0.05584010161426156,-0.09707674748337836
991,991,991,991,2023-01-11,186.63999938964844,178.99000549316406,208.33999633789065,0.042739782455487596,-0.10415665416950792
992,992,992,992,2023-01-12,188.0599975585937,177.36000061035156,199.0800018310547,0.060329256379229035,-0.05535465225589509
993,993,993,993,2023-01-13,192.0,173.50999450683594,180.1699981689453,0.10656449817613001,0.06566022063208155
994,994,994,994,2023-01-17,190.69000244140625,180.3500061035156,176.5,0.05733294143586454,0.08039661439890233
995,995,995,995,2023-01-18,197.0200042724609,183.9499969482422,178.86000061035156,0.07105195727671698,0.1015319445384053
996,996,996,996,2023-01-19,190.3800048828125,189.6499938964844,179.6199951171875,0.0038492539405330373,0.05990429828597299
997,997,997,997,2023-01-20,193.97999572753903,186.63999938964844,178.99000549316406,0.03932702722832149,0.08374763827216869
998,998,998,998,2023-01-23,196.94000244140625,188.0599975585937,177.36000061035156,0.04721899924541795,0.11039694273609468
999,999,999,999,2023-01-24,196.759994506836,192.0,173.50999450683594,0.02479163805643747,0.13399804470101606
1000,1000,1000,1000,2023-01-25,193.07000732421875,190.69000244140625,180.3500061035156,0.012481015534853812,0.07052953030343811
1001,1001,1001,1001,2023-01-26,193.2400054931641,197.0200042724609,183.9499969482422,-0.019185862842990398,0.05050290132668955
1002,1002,1002,1002,2023-01-27,189.3500061035156,190.3800048828125,189.6499938964844,-0.005410225616555242,-0.001581797008295971
1003,1003,1003,1003,2023-01-30,180.8699951171875,193.97999572753903,186.63999938964844,-0.0675842916749293,-0.030915153725514677
1004,1004,1004,1004,2023-01-31,176.05999755859375,196.94000244140625,188.0599975585937,-0.10602216220153005,-0.06380942335310369
1005,1005,1005,1005,2023-02-01,174.3000030517578,196.759994506836,192.0,-0.11414917707927597,-0.0921874841054281
1006,1006,1006,1006,2023-02-02,176.35000610351562,193.07000732421875,190.69000244140625,-0.08660071780401157,-0.07520056717339918
1007,1007,1007,1007,2023-02-03,173.25,193.2400054931641,197.0200042724609,-0.10344651689564999,-0.12064766905389535
1008,1008,1008,1008,2023-02-06,170.27000427246094,189.3500061035156,190.3800048828125,-0.10076578408254089,-0.10563084407278056
1009,1009,1009,1009,2023-02-07,171.05999755859375,180.8699951171875,193.97999572753903,-0.054237838355874035,-0.11815650414354228
1010,1010,1010,1010,2023-02-08,164.33999633789062,176.05999755859375,196.94000244140625,-0.06656822323766443,-0.1655326784776232
1011,1011,1011,1011,2023-02-09,164.47999572753906,174.3000030517578,196.759994506836,-0.056339685325781264,-0.16405773368821386
1012,1012,1012,1012,2023-02-10,169.27999877929688,176.35000610351562,193.07000732421875,-0.04009076880932305,-0.12321959725713261
1013,1013,1013,1013,2023-02-13,171.47999572753906,173.25,193.2400054931641,-0.010216474877119408,-0.11260613303177947
1014,1014,1014,1014,2023-02-14,175.6199951171875,170.27000427246094,189.3500061035156,0.03142063023717134,-0.07251127828758586
1015,1015,1015,1015,2023-02-15,177.27999877929688,171.05999755859375,180.8699951171875,0.03636151823615319,-0.01984849026818758
1016,1016,1016,1016,2023-02-16,172.30999755859375,164.33999633789062,176.05999755859375,0.0484970268851439,-0.021299557264573887
1017,1017,1017,1017,2023-02-17,166.60000610351562,164.47999572753906,174.3000030517578,0.01288916847668431,-0.044176688545184306
1018,1018,1018,1018,2023-02-21,160.08999633789062,169.27999877929688,176.35000610351562,-0.05428876717672915,-0.0922030575722268
1019,1019,1019,1019,2023-02-22,158.1699981689453,171.47999572753906,173.25,-0.07761836884893403,-0.08704185761070526
1020,1020,1020,1020,2023-02-23,147.57000732421875,175.6199951171875,170.27000427246094,-0.15971978460796332,-0.1333176506645195
1021,1021,1021,1021,2023-02-24,139.25999450683594,177.27999877929688,171.05999755859375,-0.2144630219667002,-0.1858997048147698
1022,1022,1022,1022,2023-02-27,138.27000427246094,172.30999755859375,164.33999633789062,-0.1975508894923962,-0.1586344934061492
1023,1023,1023,1023,2023-02-28,138.80999755859375,166.60000610351562,164.47999572753906,-0.16680676786803217,-0.15606759992545016
1024,1024,1024,1024,2023-03-01,135.66000366210938,160.08999633789062,169.27999877929688,-0.15260161930554728,-0.19860583270100585
1025,1025,1025,1025,2023-03-02,137.86000061035156,158.1699981689453,171.47999572753906,-0.12840613133787948,-0.19605782572216524
1026,1026,1026,1026,2023-03-03,143.1999969482422,147.57000732421875,175.6199951171875,-0.029613133828579552,-0.18460311507987537
1027,1027,1027,1027,2023-03-06,144.02999877929688,139.25999450683594,177.27999877929688,0.034252509411285326,-0.18755640923370198
1028,1028,1028,1028,2023-03-07,141.0500030517578,138.27000427246094,172.30999755859375,0.020105581061666156,-0.1814171838532237
1029,1029,1029,1029,2023-03-08,142.0800018310547,138.80999755859375,166.60000610351562,0.02355741178570825,-0.14717889180163424
1030,1030,1030,1030,2023-03-09,137.36000061035156,135.66000366210938,160.08999633789062,0.012531305486887634,-0.1419826113279712
1031,1031,1031,1031,2023-03-10,138.2899932861328,137.86000061035156,158.1699981689453,0.003119053198008981,-0.12568758369446376
1032,1032,1032,1032,2023-03-13,147.89999389648438,143.1999969482422,147.57000732421875,0.032821208438579275,0.0022361357720923625
1033,1033,1033,1033,2023-03-14,151.27999877929688,144.02999877929688,139.25999450683594,0.050336735828967694,0.08631340475796812
1034,1034,1034,1034,2023-03-15,149.60000610351562,141.0500030517578,138.27000427246094,0.06061682287678094,0.08194114038449674
1035,1035,1035,1035,2023-03-16,151.77999877929688,142.0800018310547,138.80999755859375,0.06827137403739836,0.0934370826944817
1036,1036,1036,1036,2023-03-17,150.02000427246094,137.36000061035156,135.66000366210938,0.09216659584926723,0.10585286910442848
1037,1037,1037,1037,2023-03-20,154.52000427246094,138.2899932861328,137.86000061035156,0.11736215036721398,0.12084726235565113
1038,1038,1038,1038,2023-03-21,152.10000610351562,147.89999389648438,143.1999969482422,0.028397649630539146,0.062150903246808165
1039,1039,1039,1039,2023-03-22,148.17999267578125,151.27999877929688,144.02999877929688,-0.020491843789860464,0.02881339951160866
1040,1040,1040,1040,2023-03-23,149.4199981689453,149.60000610351562,141.0500030517578,-0.0012032615456295526,0.059340623439165574
1041,1041,1041,1041,2023-03-24,150.8800048828125,151.77999877929688,142.0800018310547,-0.0059295948328017545,0.06193695761787632
1042,1042,1042,1042,2023-03-27,148.35000610351562,150.02000427246094,137.36000061035156,-0.0111318365643579,0.08000877580322197
1043,1043,1043,1043,2023-03-28,146.9199981689453,154.52000427246094,138.2899932861328,-0.04918460971638816,0.062405129089538214
1044,1044,1044,1044,2023-03-29,148.8000030517578,152.10000610351562,147.89999389648438,-0.021696271659002453,0.006085254850675348
1045,1045,1045,1045,2023-03-30,147.44000244140625,148.17999267578125,151.27999877929688,-0.0049938606488806325,-0.025383371026415857
1046,1046,1046,1046,2023-03-31,153.5800018310547,149.4199981689453,149.60000610351562,0.027841009992556565,0.026604248430211364
1047,1047,1047,1047,2023-04-03,159.47999572753906,150.8800048828125,151.77999877929688,0.05699887703083073,0.05073130195131137
1048,1048,1048,1048,2023-04-04,156.52000427246094,148.35000610351562,150.02000427246094,0.05507244915948606,0.043327555091885905
1049,1049,1049,1049,2023-04-05,154.61000061035156,146.9199981689453,154.52000427246094,0.052341427560891995,0.000582425157922728
1050,1050,1050,1050,2023-04-06,158.27000427246094,148.8000030517578,152.10000610351562,0.06364248001667794,0.04056540382218099
1051,1051,1051,1051,2023-04-10,160.14999389648438,147.44000244140625,148.17999267578125,0.08620449840353994,0.08078014450232529
1052,1052,1052,1052,2023-04-11,155.25,153.5800018310547,149.4199981689453,0.010873799642106885,0.03901754719915651
1053,1053,1053,1053,2023-04-12,155.55999755859375,159.47999572753906,150.8800048828125,-0.024579873802118568,0.031017978024431958
1054,1054,1054,1054,2023-04-13,160.52999877929688,156.52000427246094,148.35000610351562,0.02561969331316627,0.08210308173012337
1055,1055,1055,1055,2023-04-14,157.10000610351562,154.61000061035156,146.9199981689453,0.01610507394951366,0.06928946407189707
1056,1056,1056,1056,2023-04-17,143.97000122070312,158.27000427246094,148.8000030517578,-0.09035194708872585,-0.03245968905911012
1057,1057,1057,1057,2023-04-18,142.6300048828125,160.14999389648438,147.44000244140625,-0.10939737546912565,-0.03262342294456544
1058,1058,1058,1058,2023-04-19,142.82000732421875,155.25,153.5800018310547,-0.08006436506139292,-0.07006116928343598
1059,1059,1059,1059,2023-04-20,141.13999938964844,155.55999755859375,159.47999572753906,-0.09269734118833362,-0.11499872604225103
1060,1060,1060,1060,2023-04-21,140.85000610351562,160.52999877929688,156.52000427246094,-0.12259386298780262,-0.10011498684646014
1061,1061,1061,1061,2023-04-24,138.13999938964844,157.10000610351562,154.61000061035156,-0.12068749826383929,-0.1065261053986466
1062,1062,1062,1062,2023-04-25,134.89999389648438,143.97000122070312,158.27000427246094,-0.06299928629100038,-0.1476591251981343
1063,1063,1063,1063,2023-04-26,130.72000122070312,142.6300048828125,160.14999389648438,-0.08350279222029655,-0.18376518137617803
1064,1064,1064,1064,2023-04-27,130.07000732421875,142.82000732421875,155.25,-0.08927320645668324,-0.16218996892612725
1065,1065,1065,1065,2023-04-28,132.88999938964844,141.13999938964844,155.55999755859375,-0.058452600507840735,-0.14573154104355368
1066,1066,1066,1066,2023-05-01,133.39999389648438,140.85000610351562,160.52999877929688,-0.05289323311463667,-0.16900271032900172
1067,1067,1067,1067,2023-05-02,131.39999389648438,138.13999938964844,157.10000610351562,-0.04879112149228171,-0.16359014136573058
1068,1068,1068,1068,2023-05-03,130.13999938964844,134.89999389648438,143.97000122070312,-0.03528535746627626,-0.09606169142037846
1069,1069,1069,1069,2023-05-04,134.3300018310547,130.72000122070312,142.6300048828125,0.02761628348103029,-0.05819254552067954
1070,1070,1070,1070,2023-05-05,137.0399932861328,130.07000732421875,142.82000732421875,0.053586419385218687,-0.04047061855251555
1071,1071,1071,1071,2023-05-08,131.75,132.88999938964844,141.13999938964844,-0.00857851903743212,-0.06652968279902882
1072,1072,1072,1072,2023-05-09,133.77000427246094,133.39999389648438,140.85000610351562,0.0027736911012430365,-0.050266251503399584
1073,1073,1073,1073,2023-05-10,130.8300018310547,131.39999389648438,138.13999938964844,-0.004337839360013418,-0.05291731280506673
1074,1074,1074,1074,2023-05-11,128.41000366210938,130.13999938964844,134.89999389648438,-0.013293343596532003,-0.048109640682082566
1075,1075,1075,1075,2023-05-12,129.3000030517578,134.3300018310547,130.72000122070312,-0.03744508829548776,-0.010862898987797909
1076,1076,1076,1076,2023-05-15,130.25999450683594,137.0399932861328,130.07000732421875,-0.049474599470685665,0.0014606532783811854
1077,1077,1077,1077,2023-05-16,125.11000061035156,131.75,132.88999938964844,-0.050398477340785064,-0.05854465208089166
1078,1078,1078,1078,2023-05-17,125.56999969482422,133.77000427246094,133.39999389648438,-0.061299277235089766,-0.058695611393626224
1079,1079,1079,1079,2023-05-18,125.33000183105467,130.8300018310547,131.39999389648438,-0.04203928703679416,-0.0461947667228324
1080,1080,1080,1080,2023-05-19,126.23999786376952,128.41000366210938,130.13999938964844,-0.016899040078293903,-0.029967738928613596
1081,1081,1081,1081,2023-05-22,126.73999786376952,129.3000030517578,134.3300018310547,-0.019798956903067877,-0.05650267150916166
1082,1082,1082,1082,2023-05-23,137.75,130.25999450683594,137.0399932861328,0.05750042844329295,0.00518101830598261
1083,1083,1083,1083,2023-05-24,131.58999633789062,125.11000061035156,131.75,0.05179438650728385,-0.0012144490482685066
1084,1084,1084,1084,2023-05-25,126.47000122070312,125.56999969482422,133.77000427246094,0.0071673292033622715,-0.0545713001315995
1085,1085,1085,1085,2023-05-26,126.23999786376952,125.33000183105467,130.8300018310547,0.007260799644298377,-0.03508372623285905
1086,1086,1086,1086,2023-05-30,128.88999938964844,126.23999786376952,128.41000366210938,0.02099177416605036,0.003737993254809835
1087,1087,1087,1087,2023-05-31,127.70999908447266,126.73999786376952,129.3000030517578,0.007653473544679823,-0.012297014151257946
1088,1088,1088,1088,2023-06-01,128.52000427246094,137.75,130.25999450683594,-0.06700541363004764,-0.01335782517850237
1089,1089,1089,1089,2023-06-02,130.50999450683594,131.58999633789062,125.11000061035156,-0.008207324729164855,0.04316196842890574
1090,1090,1090,1090,2023-06-05,128.89999389648438,126.47000122070312,125.56999969482422,0.019213984757860958,0.02651902691529129
1091,1091,1091,1091,2023-06-06,126.9000015258789,126.23999786376952,125.33000183105467,0.00522816597970488,0.01252692628968921
1092,1092,1092,1092,2023-06-07,125.61000061035156,128.88999938964844,126.23999786376952,-0.02544804713188864,-0.004990472624197939
1093,1093,1093,1093,2023-06-08,124.94000244140624,127.70999908447266,126.73999786376952,-0.021689739745704872,-0.014202268050359734
1094,1094,1094,1094,2023-06-09,123.26000213623048,128.52000427246094,137.75,-0.04092749736515189,-0.10519054710540487
1095,1095,1095,1095,2023-06-12,123.5199966430664,130.50999450683594,131.58999633789062,-0.05355910013009313,-0.061326847932288486
1096,1096,1096,1096,2023-06-13,127.9800033569336,128.89999389648438,126.47000122070312,-0.007137242692886403,0.011939607192660295
1097,1097,1097,1097,2023-06-14,126.0500030517578,126.9000015258789,126.23999786376952,-0.006698175444448395,-0.0015050286377281674
1098,1098,1098,1098,2023-06-15,129.97999572753906,125.61000061035156,128.88999938964844,0.03479018466645378,0.00845679527544596
1099,1099,1099,1099,2023-06-16,128.72999572753906,124.94000244140624,127.70999908447266,0.030334506259596328,0.007986818967806508
1100,1100,1100,1100,2023-06-20,124.2300033569336,123.26000213623048,128.52000427246094,0.007869553820314179,-0.03338002468808354
1101,1101,1101,1101,2023-06-21,121.06999969482422,123.5199966430664,130.50999450683594,-0.019834820392052754,-0.07233158539070561
1102,1102,1102,1102,2023-06-22,120.4800033569336,127.9800033569336,128.89999389648438,-0.058602905167009944,-0.06532188470321121
1103,1103,1103,1103,2023-06-23,118.5,126.0500030517578,126.9000015258789,-0.059896889083435156,-0.06619386465622601
1104,1104,1104,1104,2023-06-26,120.41000366210938,129.97999572753906,125.61000061035156,-0.07362665317738637,-0.041397953371346885
1105,1105,1105,1105,2023-06-27,120.66999816894533,128.72999572753906,124.94000244140624,-0.06261165094460941,-0.034176438202515924
1106,1106,1106,1106,2023-06-28,123.0,124.2300033569336,123.26000213623048,-0.009901016853389177,-0.002109379618078555
1107,1107,1107,1107,2023-06-29,122.11000061035156,121.06999969482422,123.5199966430664,0.008590079442874599,-0.011415123632081081
1108,1108,1108,1108,2023-06-30,121.5,120.4800033569336,127.9800033569336,0.00846610735928155,-0.0506329362944381
1109,1109,1109,1109,2023-07-03,121.7300033569336,118.5,126.0500030517578,0.027257412294798167,-0.034272110989559845
1110,1110,1110,1110,2023-07-05,123.54000091552734,120.41000366210938,129.97999572753906,0.02599449512684404,-0.049546045727767885
1111,1111,1111,1111,2023-07-06,118.29000091552734,120.66999816894533,128.72999572753906,-0.01972318960414532,-0.08109993908574564
1112,1112,1112,1112,2023-07-07,118.87000274658205,123.0,124.2300033569336,-0.03357721344242237,-0.04314578173962835
1113,1113,1113,1113,2023-07-10,123.08999633789062,122.11000061035156,121.06999969482422,0.00802551570420662,0.016684534964550357
1114,1114,1114,1114,2023-07-11,122.12999725341795,121.5,120.4800033569336,0.005185162579571578,0.013695168081927278
1115,1115,1115,1115,2023-07-12,125.91999816894533,121.7300033569336,118.5,0.03442039510773642,0.06261601830333619
1116,1116,1116,1116,2023-07-13,126.61000061035156,123.54000091552734,120.41000366210938,0.0248502482764541,0.051490713061021154
1117,1117,1117,1117,2023-07-14,121.3499984741211,118.29000091552734,120.66999816894533,0.02586860710888783,0.00563520606193868
1118,1118,1118,1118,2023-07-17,122.5999984741211,118.87000274658205,123.0,0.03137878052792664,-0.0032520449258447437
1119,1119,1119,1119,2023-07-18,122.61000061035156,123.08999633789062,122.11000061035156,-0.0038995510749828544,0.004094668720832084
1120,1120,1120,1120,2023-07-19,125.16999816894533,122.12999725341795,121.5,0.024891517103856176,0.03020574624646355
1121,1121,1121,1121,2023-07-20,124.7699966430664,125.91999816894533,121.7300033569336,-0.009132794969834546,0.02497324572660209
1122,1122,1122,1122,2023-07-21,126.43000030517578,126.61000061035156,123.54000091552734,-0.0014216910536928307,0.023393227847104514
1123,1123,1123,1123,2023-07-24,123.01000213623048,121.3499984741211,118.29000091552734,0.013679469987495807,0.03990194593094776
1124,1124,1124,1124,2023-07-25,121.87000274658205,122.5999984741211,118.87000274658205,-0.005954288226954096,0.025237653997499
1125,1125,1125,1125,2023-07-26,120.6500015258789,122.61000061035156,123.08999633789062,-0.015985637996213997,-0.01982285225936442
1126,1126,1126,1126,2023-07-27,118.51000213623048,125.16999816894533,122.12999725341795,-0.053207606696020426,-0.02964050764429349
1127,1127,1127,1127,2023-07-28,118.66000366210938,124.7699966430664,125.91999816894533,-0.04897005005487087,-0.05765561159789179
1128,1128,1128,1128,2023-07-31,117.66000366210938,126.43000030517578,126.61000061035156,-0.06936642111759439,-0.07068949455095763
1129,1129,1129,1129,2023-08-01,113.94000244140624,123.01000213623048,121.3499984741211,-0.07373383901562292,-0.06106300886600424
1130,1130,1130,1130,2023-08-02,110.22000122070312,121.87000274658205,122.5999984741211,-0.09559367574729671,-0.10097877167617741
1131,1131,1131,1131,2023-08-03,109.9499969482422,120.6500015258789,122.61000061035156,-0.08868631945555006,-0.10325425005373112
1132,1132,1132,1132,2023-08-04,108.19000244140624,118.51000213623048,125.16999816894533,-0.08708125482067852,-0.1356554763596044
1133,1133,1133,1133,2023-08-07,101.1999969482422,118.66000366210938,124.7699966430664,-0.14714314996639866,-0.1889075926021836
1134,1134,1134,1134,2023-08-08,99.73999786376952,117.66000366210938,126.43000030517578,-0.15230329118297248,-0.2111049780667732
1135,1135,1135,1135,2023-08-09,101.81999969482422,113.94000244140624,123.01000213623048,-0.10637179644449057,-0.1722624345452728
1136,1136,1136,1136,2023-08-10,100.27999877929688,110.22000122070312,121.87000274658205,-0.09018329097549649,-0.17715601444745743
1137,1137,1137,1137,2023-08-11,101.48999786376952,109.9499969482422,120.6500015258789,-0.0769440592931998,-0.15880649332606644
1138,1138,1138,1138,2023-08-14,100.0,108.19000244140624,118.51000213623048,-0.07570017798864359,-0.1561893663199223
1139,1139,1139,1139,2023-08-15,96.41000366210938,101.1999969482422,118.66000366210938,-0.04733195089504427,-0.18751052851269123
1140,1140,1140,1140,2023-08-16,98.91999816894533,99.73999786376952,117.66000366210938,-0.00822137269287082,-0.15927252175667728
1141,1141,1141,1141,2023-08-17,106.23999786376952,101.81999969482422,113.94000244140624,0.043409921255086914,-0.067579466496821
1142,1142,1142,1142,2023-08-18,101.62000274658205,100.27999877929688,110.22000122070312,0.013362624487404995,-0.07802575194043548
1143,1143,1143,1143,2023-08-21,111.08000183105467,101.48999786376952,109.9499969482422,0.09449210926339613,0.010277443512294093
1144,1144,1144,1144,2023-08-22,116.23999786376952,100.0,108.19000244140624,0.16239997863769506,0.07440609336082615
1145,1145,1145,1145,2023-08-23,115.45999908447266,96.41000366210938,101.1999969482422,0.19759355563483116,0.14090911626730196
1146,1146,1146,1146,2023-08-24,112.6500015258789,98.91999816894533,99.73999786376952,0.13879906602388048,0.12943657447980494
1147,1147,1147,1147,2023-08-25,111.93000030517578,106.23999786376952,101.81999969482422,0.05355800598473737,0.09929287606220139
1148,1148,1148,1148,2023-08-28,113.83000183105467,101.62000274658205,100.27999877929688,0.12015350083114718,0.13512169143100583
1149,1149,1149,1149,2023-08-29,115.98999786376952,111.08000183105467,101.48999786376952,0.04420234022126346,0.1428712218465451
1150,1150,1150,1150,2023-08-30,116.62000274658205,116.23999786376952,100.0,0.0032691404834495064,0.1662000274658204
1151,1151,1151,1151,2023-08-31,113.06999969482422,115.45999908447266,96.41000366210938,-0.020699804335697847,0.17280360335949752
1152,1152,1152,1152,2023-09-01,112.55999755859376,112.6500015258789,98.91999816894533,-0.0007989699606392175,0.13788919977892333
1153,1153,1153,1153,2023-09-05,109.36000061035156,111.93000030517578,106.23999786376952,-0.02296077626924997,0.029367496322644904
1154,1154,1154,1154,2023-09-06,108.23999786376952,113.83000183105467,101.62000274658205,-0.04910835348647169,0.06514460675322242
1155,1155,1155,1155,2023-09-07,108.3499984741211,115.98999786376952,111.08000183105467,-0.06586774317059318,-0.024576911342563124
1156,1156,1156,1156,2023-09-08,107.63999938964844,116.62000274658205,116.23999786376952,-0.07700225643492187,-0.07398484714530085
1157,1157,1157,1157,2023-09-11,105.8000030517578,113.06999969482422,115.45999908447266,-0.064296424008916,-0.08366530494814428
1158,1158,1158,1158,2023-09-12,105.23999786376952,112.55999755859376,112.6500015258789,-0.0650319816417354,-0.06577899300256207
1159,1159,1159,1159,2023-09-13,108.58999633789062,109.36000061035156,111.93000030517578,-0.007041004646703097,-0.029840113983549355
1160,1160,1160,1160,2023-09-14,112.80999755859376,108.23999786376952,113.83000183105467,0.042220988405561766,-0.008960768304078437
1161,1161,1161,1161,2023-09-15,114.58999633789062,108.3499984741211,115.98999786376952,0.05759112091967333,-0.01207001941256347
1162,1162,1162,1162,2023-09-18,104.13999938964844,107.63999938964844,116.62000274658205,-0.032515793569733,-0.1070142605300134
1163,1163,1163,1163,2023-09-19,106.73999786376952,105.8000030517578,113.06999969482422,0.008884638798657418,-0.055983035713623175
1164,1164,1164,1164,2023-09-20,103.52999877929688,105.23999786376952,112.55999755859376,-0.016248566316831248,-0.08022387149214594
1165,1165,1165,1165,2023-09-21,100.2300033569336,108.58999633789062,109.36000061035156,-0.076986769158219,-0.08348570960554436
1166,1166,1166,1166,2023-09-22,99.98999786376952,112.80999755859376,108.23999786376952,-0.11364240734218178,-0.07621951369939439
1167,1167,1167,1167,2023-09-25,98.16999816894533,114.58999633789062,108.3499984741211,-0.14329346970679513,-0.09395478032800542
1168,1168,1168,1168,2023-09-26,98.12000274658205,104.13999938964844,107.63999938964844,-0.05780676664440987,-0.08844292732299952
1169,1169,1169,1169,2023-09-27,99.44000244140624,106.73999786376952,105.8000030517578,-0.06839044002680372,-0.060113425585065716
1170,1170,1170,1170,2023-09-28,100.2699966430664,103.52999877929688,105.23999786376952,-0.031488478457148195,-0.04722540214355242
1171,1171,1171,1171,2023-09-29,103.29000091552734,100.2300033569336,108.58999633789062,0.030529756121993268,-0.048807400323246375
1172,1172,1172,1172,2023-10-02,103.30999755859376,99.98999786376952,112.80999755859376,0.03320331798934073,-0.08421239434089767
1173,1173,1173,1173,2023-10-03,103.08000183105467,98.16999816894533,114.58999633789062,0.050015317853622676,-0.10044502028690638
1174,1174,1174,1174,2023-10-04,104.26000213623048,98.12000274658205,104.13999938964844,0.06257642904379468,0.0011523213682098632
1175,1175,1175,1175,2023-10-05,102.97000122070312,99.44000244140624,106.73999786376952,0.03549878009483054,-0.035319437123073394
1176,1176,1176,1176,2023-10-06,103.87999725341795,100.2699966430664,103.52999877929688,0.036002799752772985,0.0033806479112126198
1177,1177,1177,1177,2023-10-09,101.83999633789062,103.29000091552734,100.2300033569336,-0.014038189222425945,0.016062984406212344
1178,1178,1178,1178,2023-10-10,104.43000030517578,103.30999755859376,99.98999786376952,0.010841184522793146,0.0444044658092253
1179,1179,1179,1179,2023-10-11,102.76000213623048,103.08000183105467,98.16999816894533,-0.003104381928016098,0.04675566927673769
1180,1180,1180,1180,2023-10-12,100.77999877929688,104.26000213623048,98.12000274658205,-0.03337812474228119,0.02710962044696319
1181,1181,1181,1181,2023-10-13,98.3000030517578,102.97000122070312,99.44000244140624,-0.045352997121324456,-0.01146419309794533
1182,1182,1182,1182,2023-10-16,91.94000244140624,103.87999725341795,100.2699966430664,-0.11494026884582786,-0.08307564057584105
1183,1183,1183,1183,2023-10-17,86.33000183105469,101.83999633789062,103.29000091552734,-0.15229767345411116,-0.16419787911845296
1184,1184,1184,1184,2023-10-18,86.01000213623047,104.43000030517578,103.30999755859376,-0.17638607790018723,-0.16745712739516183
1185,1185,1185,1185,2023-10-19,82.37000274658203,102.76000213623048,103.08000183105467,-0.19842350102929274,-0.2009119006266198
1186,1186,1186,1186,2023-10-20,80.4000015258789,100.77999877929688,104.26000213623048,-0.20222263842301824,-0.22885095071430273
1187,1187,1187,1187,2023-10-23,78.63999938964844,98.3000030517578,102.97000122070312,-0.20000003104534803,-0.23628242733440796
1188,1188,1188,1188,2023-10-24,79.76000213623047,91.94000244140624,103.87999725341795,-0.1324777026511189,-0.2321909487381496
1189,1189,1189,1189,2023-10-25,76.76000213623047,86.33000183105469,101.83999633789062,-0.11085369502890119,-0.24626860863631905
1190,1190,1190,1190,2023-10-26,75.9800033569336,86.01000213623047,104.43000030517578,-0.11661433008001154,-0.2724312636704277
1191,1191,1191,1191,2023-10-27,71.91000366210938,82.37000274658203,102.76000213623048,-0.12698796571190718,-0.3002140699960555
1192,1192,1192,1192,2023-10-30,74.06999969482422,80.4000015258789,100.77999877929688,-0.07873136456368357,-0.26503273871798916
1193,1193,1193,1193,2023-10-31,75.95999908447266,78.63999938964844,98.3000030517578,-0.034079353077011265,-0.2272635124489516
1194,1194,1194,1194,2023-11-01,76.19999694824219,79.76000213623047,91.94000244140624,-0.044633965554662036,-0.1711986629888902
1195,1195,1195,1195,2023-11-02,71.2300033569336,76.76000213623047,86.33000183105469,-0.07204271268104534,-0.1749102068093471
1196,1196,1196,1196,2023-11-03,77.52999877929688,75.9800033569336,86.01000213623047,0.020400044141638318,-0.0985932234195529
1197,1197,1197,1197,2023-11-06,72.06999969482422,71.91000366210938,82.37000274658203,0.002224948193114251,-0.1250455591636509
1198,1198,1198,1198,2023-11-07,73.66000366210938,74.06999969482422,80.4000015258789,-0.005535250903254574,-0.08383081761012257
1199,1199,1199,1199,2023-11-08,71.33999633789062,75.95999908447266,78.63999938964844,-0.060821521883436036,-0.0928281168415005
1200,1200,1200,1200,2023-11-09,69.51000213623047,76.19999694824219,79.76000213623047,-0.08779521102285359,-0.12851052815285724
1201,1201,1201,1201,2023-11-10,70.05000305175781,71.2300033569336,76.76000213623047,-0.016566057132733736,-0.08741530611950776
1202,1202,1202,1202,2023-11-13,70.20999908447266,77.52999877929688,75.9800033569336,-0.09441506268640498,-0.07594108999120486
