,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,COO,COO_6m,COO_12m,COO_6m_ret,COO_12m_ret
729,729,729,729,2021-12-27,419.8887634277344,394.7372131347656,414.7904968261719,0.06371720085175214,0.01229118468376833
730,730,730,730,2021-12-28,420.2686462402344,393.3377380371094,408.292724609375,0.06846764395788596,0.029331704703572825
731,731,731,731,2021-12-29,420.5385437011719,389.5989685058594,399.4456481933594,0.07941390428719064,0.05280542072047334
732,732,732,732,2021-12-30,423.87744140625,395.6569519042969,394.2174377441406,0.07132565058222262,0.07523767551185712
733,733,733,733,2021-12-31,418.7991638183594,404.4839172363281,392.1981201171875,0.03539138633704253,0.06782552576545653
734,734,734,734,2022-01-03,421.458251953125,411.07177734375,400.4153137207031,0.02526681514476614,0.052552780853680536
735,735,735,735,2022-01-04,416.8598327636719,419.8887634277344,394.7372131347656,-0.0072136502042493555,0.05604391704856426
736,736,736,736,2022-01-05,410.3420104980469,420.2686462402344,393.3377380371094,-0.023619739019296815,0.043230717057037626
737,737,737,737,2022-01-06,410.5919189453125,420.5385437011719,389.5989685058594,-0.023652112047373497,0.05388348567749701
738,738,738,738,2022-01-07,408.5026245117188,423.87744140625,395.6569519042969,-0.036271845096365385,0.03246669253654133
739,739,739,739,2022-01-10,415.95013427734375,418.7991638183594,404.4839172363281,-0.006802853938484232,0.028347769966627023
740,740,740,740,2022-01-11,422.1480407714844,421.458251953125,411.07177734375,0.0016366717585021284,0.026944840386043056
741,741,741,741,2022-01-12,420.5585632324219,416.8598327636719,419.8887634277344,0.008872839688651268,0.0015951839225694098
742,742,742,742,2022-01-13,415.9900817871094,410.3420104980469,420.2686462402344,0.013764301837404513,-0.01018054639907462
743,743,743,743,2022-01-14,410.3819885253906,410.5919189453125,420.5385437011719,-0.0005112872665908874,-0.024151306290246533
744,744,744,744,2022-01-18,399.7355346679688,408.5026245117188,423.87744140625,-0.021461526359173977,-0.05695492229590782
745,745,745,745,2022-01-19,398.0161437988281,415.95013427734375,418.7991638183594,-0.043115722296071524,-0.04962526627332331
746,746,746,746,2022-01-20,393.4373168945313,422.1480407714844,421.458251953125,-0.06801103192255409,-0.06648567189926613
747,747,747,747,2022-01-21,388.1986999511719,420.5585632324219,416.8598327636719,-0.07694496346128687,-0.06875484409827681
748,748,748,748,2022-01-24,393.2073974609375,415.9900817871094,410.3420104980469,-0.05476737384770469,-0.041756906674782046
749,749,749,749,2022-01-25,389.4884033203125,410.3819885253906,410.5919189453125,-0.05091252976319505,-0.05139778610160817
750,750,750,750,2022-01-26,382.2602233886719,399.7355346679688,408.5026245117188,-0.04371718239613698,-0.0642404712929674
751,751,751,751,2022-01-27,379.3609924316406,398.0161437988281,415.95013427734375,-0.04687033844691613,-0.08796521224658749
752,752,752,752,2022-01-28,385.0995178222656,393.4373168945313,422.1480407714844,-0.021192191778038216,-0.0877619208690672
753,753,753,753,2022-01-31,398.1960754394531,388.1986999511719,420.5585632324219,0.025753243093134426,-0.05317330271696341
754,754,754,754,2022-02-01,396.5665283203125,393.2073974609375,415.9900817871094,0.00854289843239453,-0.04669234752750007
755,755,755,755,2022-02-02,397.4862976074219,389.4884033203125,410.3819885253906,0.02053435793961733,-0.03142362793334652
756,756,756,756,2022-02-03,390.72802734375,382.2602233886719,399.7355346679688,0.022151935872407824,-0.022533666744690817
757,757,757,757,2022-02-04,388.55859375,379.3609924316406,398.0161437988281,0.024244984333798403,-0.023761724734482903
758,758,758,758,2022-02-07,386.7990417480469,385.0995178222656,393.4373168945313,0.004413207098757255,-0.016872510210473868
759,759,759,759,2022-02-08,404.9643249511719,398.1960754394531,388.1986999511719,0.016997278298760854,0.043188256431844874
760,760,760,760,2022-02-09,406.723876953125,396.5665283203125,393.2073974609375,0.025613227308504127,0.03437493694032101
761,761,761,761,2022-02-10,402.5849609375,397.4862976074219,389.4884033203125,0.012827268161867078,0.03362502581730786
762,762,762,762,2022-02-11,393.897216796875,390.72802734375,382.2602233886719,0.008110985727514342,0.030442595635620018
763,763,763,763,2022-02-14,391.2479248046875,388.55859375,379.3609924316406,0.0069213011832593985,0.031334092355815635
764,764,764,764,2022-02-15,397.84619140625,386.7990417480469,385.0995178222656,0.028560436986291737,0.0330996872083007
765,765,765,765,2022-02-16,401.1853332519531,404.9643249511719,398.1960754394531,-0.009331665695921254,0.0075069996840151365
766,766,766,766,2022-02-17,388.8485412597656,406.723876953125,396.5665283203125,-0.043949560638702145,-0.019462023416945917
767,767,767,767,2022-02-18,388.8785095214844,402.5849609375,397.4862976074219,-0.03404610888617743,-0.021655559292861448
768,768,768,768,2022-02-22,394.55706787109375,393.897216796875,390.72802734375,0.0016751859268886449,0.00979975906354702
769,769,769,769,2022-02-23,395.3468627929688,391.2479248046875,388.55859375,0.010476574387781046,0.017470387097747286
770,770,770,770,2022-02-24,399.5557556152344,397.84619140625,386.7990417480469,0.004297048070113885,0.03298021062703915
771,771,771,771,2022-02-25,410.7828369140625,401.1853332519531,404.9643249511719,0.023922867728771058,0.014367961828717135
772,772,772,772,2022-02-28,408.9132995605469,388.8485412597656,406.723876953125,0.05160044637373917,0.005383068788150425
773,773,773,773,2022-03-01,411.1926879882813,388.8785095214844,402.5849609375,0.05738084754093142,0.021381144071394242
774,774,774,774,2022-03-02,415.62158203125,394.55706787109375,393.897216796875,0.053387750151869806,0.05515237048648114
775,775,775,775,2022-03-03,417.03118896484375,395.3468627929688,391.2479248046875,0.0548488636502229,0.06590006623812084
776,776,776,776,2022-03-04,424.4292602539063,399.5557556152344,397.84619140625,0.062252900350219686,0.06681745212564238
777,777,777,777,2022-03-07,401.1053161621094,410.7828369140625,401.1853332519531,-0.023558727099344923,-0.00019945168282986536
778,778,778,778,2022-03-08,380.290771484375,408.9132995605469,388.8485412597656,-0.06999656921634023,-0.022007977058794537
779,779,779,779,2022-03-09,386.629150390625,411.1926879882813,388.8785095214844,-0.05973729182255383,-0.00578422071620055
780,780,780,780,2022-03-10,385.199462890625,415.62158203125,394.55706787109375,-0.07319667807418528,-0.02371673388328699
781,781,781,781,2022-03-11,379.8608703613281,417.03118896484375,395.3468627929688,-0.08913078826497345,-0.039170647067332975
782,782,782,782,2022-03-14,381.71038818359375,424.4292602539063,399.5557556152344,-0.10065015791973642,-0.0446630218207279
783,783,783,783,2022-03-15,390.3681335449219,401.1053161621094,410.7828369140625,-0.026768986060628497,-0.049697069922645
784,784,784,784,2022-03-16,407.0137939453125,380.290771484375,408.9132995605469,0.07026997356951492,-0.004645252715614112
785,785,785,785,2022-03-17,417.7110290527344,386.629150390625,411.1926879882813,0.08039196897260914,0.015852278639348905
786,786,786,786,2022-03-18,421.2001037597656,385.199462890625,415.62158203125,0.09345973797311036,0.013422117545609513
787,787,787,787,2022-03-21,417.9609375,379.8608703613281,417.03118896484375,0.10030005749850113,0.0022294460456639964
788,788,788,788,2022-03-22,418.5007934570313,381.71038818359375,424.4292602539063,0.0963830338715912,-0.013968091628104085
789,789,789,789,2022-03-23,407.0137939453125,390.3681335449219,401.1053161621094,0.04264093036803973,0.014730489836776828
790,790,790,790,2022-03-24,411.8325500488281,407.0137939453125,380.290771484375,0.011839294331540628,0.08294121480081484
791,791,791,791,2022-03-25,408.3034973144531,417.7110290527344,386.629150390625,-0.022521626397117633,0.056059784684961755
792,792,792,792,2022-03-28,412.642333984375,421.2001037597656,385.199462890625,-0.020317587054232034,0.07124327455654389
793,793,793,793,2022-03-29,417.50103759765625,417.9609375,379.8608703613281,-0.0011003418288192401,0.09908935132098318
794,794,794,794,2022-03-30,421.2900695800781,418.5007934570313,381.71038818359375,0.0066649243362382204,0.10369034383588072
795,795,795,795,2022-03-31,417.4810485839844,407.0137939453125,390.3681335449219,0.025717198764222404,0.06945473441402839
796,796,796,796,2022-04-01,428.3082580566406,411.8325500488281,407.0137939453125,0.04000584219450132,0.052318777466763944
797,797,797,797,2022-04-04,417.2111511230469,408.3034973144531,417.7110290527344,0.02181625645428542,-0.0011967075200793875
798,798,798,798,2022-04-05,420.4103088378906,412.642333984375,421.2001037597656,0.01882495859915756,-0.0018751061902051447
799,799,799,799,2022-04-06,419.5105285644531,417.50103759765625,417.9609375,0.004813140054356957,0.003707502126208073
800,800,800,800,2022-04-07,415.8714904785156,421.2900695800781,418.5007934570313,-0.01286187236020897,-0.006282671430073772
801,801,801,801,2022-04-08,411.3426818847656,417.4810485839844,407.0137939453125,-0.014703342151790921,0.010635727839815479
802,802,802,802,2022-04-11,406.8538208007813,428.3082580566406,411.8325500488281,-0.05009111277285283,-0.012089207731289187
803,803,803,803,2022-04-12,402.7449340820313,417.2111511230469,408.3034973144531,-0.03467361071744002,-0.013613802646762374
804,804,804,804,2022-04-13,404.5044555664063,420.4103088378906,412.642333984375,-0.03783411809156556,-0.01972138519911737
805,805,805,805,2022-04-14,399.5157470703125,419.5105285644531,417.50103759765625,-0.047662168486120926,-0.043078433123982074
806,806,806,806,2022-04-18,395.1168823242188,415.8714904785156,421.2900695800781,-0.04990630189729017,-0.0621262857725261
807,807,807,807,2022-04-19,410.662841796875,411.3426818847656,417.4810485839844,-0.0016527341261441952,-0.016331775562592465
808,808,808,808,2022-04-20,418.4707946777344,406.8538208007813,428.3082580566406,0.028553188597536527,-0.022968185165379906
809,809,809,809,2022-04-21,409.34320068359375,402.7449340820313,417.2111511230469,0.016383239224601942,-0.01885843755200267
810,810,810,810,2022-04-22,390.8080139160156,404.5044555664063,420.4103088378906,-0.0338598041675765,-0.07041286642970879
811,811,811,811,2022-04-25,393.9572143554688,399.5157470703125,419.5105285644531,-0.013913175527134891,-0.06091221189710461
812,812,812,812,2022-04-26,382.58013916015625,395.1168823242188,415.8714904785156,-0.031729201471516366,-0.08005201626120906
813,813,813,813,2022-04-27,377.2815856933594,410.662841796875,411.3426818847656,-0.08128628331079168,-0.0828046728225208
814,814,814,814,2022-04-28,373.0626525878906,418.4707946777344,406.8538208007813,-0.10850970406384675,-0.0830548135111081
815,815,815,815,2022-04-29,360.9458312988281,409.34320068359375,402.7449340820313,-0.11823176567717042,-0.10378554575360477
816,816,816,816,2022-05-02,356.9468688964844,390.8080139160156,404.5044555664063,-0.0866439372116048,-0.11756999463288864
817,817,817,817,2022-05-03,353.9976501464844,393.9572143554688,399.5157470703125,-0.10143122845042962,-0.11393317349220078
818,818,818,818,2022-05-04,362.3854675292969,382.58013916015625,395.1168823242188,-0.05278546783738147,-0.0828398285651174
819,819,819,819,2022-05-05,347.7992553710937,377.2815856933594,410.662841796875,-0.0781441009586612,-0.15307834073986015
820,820,820,820,2022-05-06,337.4619445800781,373.0626525878906,418.4707946777344,-0.09542822837090414,-0.19358304361488698
821,821,821,821,2022-05-09,311.5286865234375,360.9458312988281,409.34320068359375,-0.13691014132942858,-0.2389547792581097
822,822,822,822,2022-05-10,316.9472961425781,356.9468688964844,390.8080139160156,-0.11206029871495038,-0.18899489044078333
823,823,823,823,2022-05-11,315.99755859375,353.9976501464844,393.9572143554688,-0.1073456039524836,-0.19788863592525952
824,824,824,824,2022-05-12,317.5771484375,362.3854675292969,382.58013916015625,-0.12364822297454403,-0.16990686151495338
825,825,825,825,2022-05-13,327.7044982910156,347.7992553710937,377.2815856933594,-0.05777688356071209,-0.13140606189732829
826,826,826,826,2022-05-16,327.824462890625,337.4619445800781,373.0626525878906,-0.02855872149212424,-0.12126164166649689
827,827,827,827,2022-05-17,340.1612243652344,311.5286865234375,360.9458312988281,0.09190979540705224,-0.057583729001114636
828,828,828,828,2022-05-18,333.6729431152344,316.9472961425781,356.9468688964844,0.05277106691306899,-0.06520277332366653
829,829,829,829,2022-05-19,338.5916442871094,315.99755859375,353.9976501464844,0.07150082359467391,-0.04352007944967995
830,830,830,830,2022-05-20,341.1210021972656,317.5771484375,362.3854675292969,0.07413585604506778,-0.05867913378814549
831,831,831,831,2022-05-23,338.63165283203125,327.7044982910156,347.7992553710937,0.03334453630633982,-0.026358890645929667
832,832,832,832,2022-05-24,340.9610290527344,327.824462890625,337.4619445800781,0.04007195206323644,0.010368826852492408
833,833,833,833,2022-05-25,339.7513122558594,340.1612243652344,311.5286865234375,-0.001205052428124076,0.09059398685680442
834,834,834,834,2022-05-26,343.62030029296875,333.6729431152344,316.9472961425781,0.029811698499926154,0.08415596054932695
835,835,835,835,2022-05-27,352.0781555175781,338.5916442871094,315.99755859375,0.039831199198267386,0.11417998634038096
836,836,836,836,2022-05-31,350.6484680175781,341.1210021972656,317.5771484375,0.027929871684660768,0.10413633267629985
837,837,837,837,2022-06-01,343.1204833984375,338.63165283203125,327.7044982910156,0.013255791444377385,0.04704233596980356
838,838,838,838,2022-06-02,352.71795654296875,340.9610290527344,327.824462890625,0.03448173394741838,0.0759354364004532
839,839,839,839,2022-06-03,342.1806945800781,339.7513122558594,340.1612243652344,0.007150472232434701,0.005936803110384581
840,840,840,840,2022-06-06,344.52008056640625,343.62030029296875,333.6729431152344,0.00261853060680739,0.03250829195169658
841,841,841,841,2022-06-07,347.4193420410156,352.0781555175781,338.5916442871094,-0.01323232754873338,0.026071812175083586
842,842,842,842,2022-06-08,343.97021484375,350.6484680175781,341.1210021972656,-0.01904543662085345,0.0083524984628085
843,843,843,843,2022-06-09,336.9820556640625,343.1204833984375,338.63165283203125,-0.017890006663481395,-0.004871361416373565
844,844,844,844,2022-06-10,332.2633056640625,352.71795654296875,340.9610290527344,-0.057991521269245117,-0.025509435529438962
845,845,845,845,2022-06-13,320.06646728515625,342.1806945800781,339.7513122558594,-0.06462733767625406,-0.05793898142732967
846,846,846,846,2022-06-14,314.8378601074219,344.52008056640625,343.62030029296875,-0.08615526970208964,-0.08376233930593491
847,847,847,847,2022-06-15,315.2577209472656,347.4193420410156,352.0781555175781,-0.09257291463626416,-0.10458028705638955
848,848,848,848,2022-06-16,305.08038330078125,343.97021484375,350.6484680175781,-0.1130616252940233,-0.12995375389608865
849,849,849,849,2022-06-17,304.8604736328125,336.9820556640625,343.1204833984375,-0.09532134275800141,-0.11150604996437008
850,850,850,850,2022-06-21,303.89068603515625,332.2633056640625,352.71795654296875,-0.08539197421214073,-0.1384314849926397
851,851,851,851,2022-06-22,301.3213806152344,320.06646728515625,342.1806945800781,-0.05856623103607206,-0.11940858912273244
852,852,852,852,2022-06-23,307.6297302246094,314.8378601074219,344.52008056640625,-0.022894736612531608,-0.10707750410701022
853,853,853,853,2022-06-24,323.4056091308594,315.2577209472656,347.4193420410156,0.02584516616789445,-0.06912031082979031
854,854,854,854,2022-06-27,321.9859619140625,305.08038330078125,343.97021484375,0.055413522267060644,-0.06391324591774306
855,855,855,855,2022-06-28,313.998046875,304.8604736328125,336.9820556640625,0.02997296807061045,-0.0682054382503241
856,856,856,856,2022-06-29,317.6271057128906,303.89068603515625,332.2633056640625,0.04520184496916513,-0.044050004022923694
857,857,857,857,2022-06-30,313.0382995605469,301.3213806152344,320.06646728515625,0.038885122991900056,-0.021958463141181772
858,858,858,858,2022-07-01,318.4269104003906,307.6297302246094,314.8378601074219,0.03509797368381107,0.011399678208155128
859,859,859,859,2022-07-05,315.8075866699219,323.4056091308594,315.2577209472656,-0.02349378689305015,0.0017441784486802447
860,860,860,860,2022-07-06,312.5184631347656,321.9859619140625,305.08038330078125,-0.029403452010816955,0.024380721413513884
861,861,861,861,2022-07-07,316.96728515625,313.998046875,304.8604736328125,0.009456231689339178,0.03971263109044254
862,862,862,862,2022-07-08,311.4887390136719,317.6271057128906,303.89068603515625,-0.019325701707483822,0.025002585889179363
863,863,863,863,2022-07-11,304.4805603027344,313.0382995605469,301.3213806152344,-0.027337674878205376,0.010484419263742994
864,864,864,864,2022-07-12,297.1024780273437,318.4269104003906,307.6297302246094,-0.06696805978563036,-0.03422052930183128
865,865,865,865,2022-07-13,292.0937805175781,315.8075866699219,323.4056091308594,-0.07508941251981105,-0.09681906475719648
866,866,866,866,2022-07-14,288.4247436523437,312.5184631347656,321.9859619140625,-0.07709534739402624,-0.10423193005748566
867,867,867,867,2022-07-15,293.4334411621094,316.96728515625,313.998046875,-0.07424691788788085,-0.06549278225630883
868,868,868,868,2022-07-18,294.06329345703125,311.4887390136719,317.6271057128906,-0.05594245754057836,-0.0741870320008493
869,869,869,869,2022-07-19,303.0209655761719,304.4805603027344,313.0382995605469,-0.004793720574841509,-0.032000346278515
870,870,870,870,2022-07-20,307.02984619140625,297.1024780273437,318.4269104003906,0.03341395275454051,-0.03579177461683025
871,871,871,871,2022-07-21,315.7975769042969,292.0937805175781,315.8075866699219,0.08115132182793006,-3.1695773146434014e-05
872,872,872,872,2022-07-22,313.35821533203125,288.4247436523437,312.5184631347656,0.086447061940502,0.0026870482749798974
873,873,873,873,2022-07-25,313.6281433105469,293.4334411621094,316.96728515625,0.06882208813166857,-0.01053465768259676
874,874,874,874,2022-07-26,310.79864501953125,294.06329345703125,311.4887390136719,0.05691071254000413,-0.002215470120447427
875,875,875,875,2022-07-27,318.50732421875,303.0209655761719,304.4805603027344,0.051106558297482785,0.046067847162621245
876,876,876,876,2022-07-28,326.37603759765625,307.02984619140625,297.1024780273437,0.06301078428117823,0.0985301764047164
877,877,877,877,2022-07-29,326.9459533691406,315.7975769042969,292.0937805175781,0.03530228627505361,0.11931843529775232
878,878,878,878,2022-08-01,325.33624267578125,313.35821533203125,288.4247436523437,0.03822471139318373,0.1279761873271501
879,879,879,879,2022-08-02,324.7563171386719,313.6281433105469,293.4334411621094,0.03548206392022091,0.10674610178210031
880,880,880,880,2022-08-03,329.0856018066406,310.79864501953125,294.06329345703125,0.058838598816800536,0.11909785794032413
881,881,881,881,2022-08-04,327.4158935546875,318.50732421875,303.0209655761719,0.027969747188040017,0.08050574300075408
882,882,882,882,2022-08-05,330.8553161621094,326.37603759765625,307.02984619140625,0.013724287473503294,0.07759984987208712
883,883,883,883,2022-08-08,333.6148681640625,326.9459533691406,315.7975769042969,0.020397606167623428,0.05641997457493231
884,884,884,884,2022-08-09,325.576171875,325.33624267578125,313.35821533203125,0.0007374806976481185,0.03899038207765737
885,885,885,885,2022-08-10,332.18505859375,324.7563171386719,313.6281433105469,0.02287481740318542,0.05916852705666953
886,886,886,886,2022-08-11,328.6856384277344,329.0856018066406,310.79864501953125,-0.0012153779342228832,0.05755170974789503
887,887,887,887,2022-08-12,334.0148010253906,327.4158935546875,318.50732421875,0.020154511740588132,0.04868797552671067
888,888,888,888,2022-08-15,333.284912109375,330.8553161621094,326.37603759765625,0.007343378898815089,0.02116844901535253
889,889,889,889,2022-08-16,337.2142639160156,333.6148681640625,326.9459533691406,0.01078907475485491,0.03140675222024081
890,890,890,890,2022-08-17,329.015625,325.576171875,325.33624267578125,0.010564204085305562,0.011309475679552428
891,891,891,891,2022-08-18,326.9159545898437,332.18505859375,324.7563171386719,-0.01586195365382226,0.006650024455874259
892,892,892,892,2022-08-19,322.6366882324219,328.6856384277344,329.0856018066406,-0.01840345146884914,-0.019596462254243274
893,893,893,893,2022-08-22,314.3680419921875,334.0148010253906,327.4158935546875,-0.058820025259029296,-0.03985100240810591
894,894,894,894,2022-08-23,311.2685546875,333.284912109375,330.8553161621094,-0.06605866819032546,-0.059200383121583044
895,895,895,895,2022-08-24,309.7588195800781,337.2142639160156,333.6148681640625,-0.08141839558357289,-0.07150774998508946
896,896,896,896,2022-08-25,313.97808837890625,329.015625,325.576171875,-0.04570462761789429,-0.035623256546387094
897,897,897,897,2022-08-26,296.52099609375,326.9159545898437,332.18505859375,-0.09297483976953014,-0.10736203082395657
898,898,898,898,2022-08-29,291.2518615722656,322.6366882324219,328.6856384277344,-0.09727606253367926,-0.11388929870660913
899,899,899,899,2022-08-30,288.2123413085937,314.3680419921875,334.0148010253906,-0.08320088937107617,-0.13712703621572508
900,900,900,900,2022-08-31,287.3924865722656,311.2685546875,333.284912109375,-0.07670568631388064,-0.13769727902368634
901,901,901,901,2022-09-01,300.07037353515625,309.7588195800781,337.2142639160156,-0.031277385606182095,-0.11014922663565085
902,902,902,902,2022-09-02,295.4811706542969,313.97808837890625,329.015625,-0.058911492264031584,-0.10192359206558388
903,903,903,903,2022-09-06,296.13104248046875,296.52099609375,326.9159545898437,-0.0013150961261372274,-0.09416766504405816
904,904,904,904,2022-09-07,306.05938720703125,291.2518615722656,322.6366882324219,0.05084096477471456,-0.051380706627662365
905,905,905,905,2022-09-08,307.8490905761719,288.2123413085937,314.3680419921875,0.06813292303313556,-0.02073668612974866
906,906,906,906,2022-09-09,314.64801025390625,287.3924865722656,311.2685546875,0.09483728682930326,0.01085704134103449
907,907,907,907,2022-09-12,318.7273254394531,300.07037353515625,309.7588195800781,0.062175254706079874,0.0289531896832933
908,908,908,908,2022-09-13,305.5195007324219,295.4811706542969,313.97808837890625,0.03397282492111664,-0.026940057155442676
909,909,909,909,2022-09-14,302.84991455078125,296.13104248046875,296.52099609375,0.022688847525181854,0.02134391338355779
910,910,910,910,2022-09-15,299.9104309082031,306.05938720703125,291.2518615722656,-0.020090729302377874,0.029728803411576132
911,911,911,911,2022-09-16,291.4018249511719,307.8490905761719,288.2123413085937,-0.053426390164795445,0.011066436739303853
912,912,912,912,2022-09-19,290.302001953125,314.64801025390625,287.3924865722656,-0.07737537663478355,0.010123839407081281
913,913,913,913,2022-09-20,283.4831237792969,318.7273254394531,300.07037353515625,-0.11057791048057286,-0.05527786552348868
914,914,914,914,2022-09-21,276.3243408203125,305.5195007324219,295.4811706542969,-0.09555907181741208,-0.06483265851277276
915,915,915,915,2022-09-22,274.1446838378906,302.84991455078125,296.13104248046875,-0.0947836843720733,-0.07424536940948445
916,916,916,916,2022-09-23,275.6344299316406,299.9104309082031,306.05938720703125,-0.08094417024125755,-0.0994086721307127
917,917,917,917,2022-09-26,268.9555358886719,291.4018249511719,307.8490905761719,-0.0770286495846797,-0.12633967706289673
918,918,918,918,2022-09-27,263.76641845703125,290.302001953125,314.64801025390625,-0.09140682226634611,-0.16170956160128247
919,919,919,919,2022-09-28,269.06549072265625,283.4831237792969,318.7273254394531,-0.05085887605734629,-0.15581291829410737
920,920,920,920,2022-09-29,269.35546875,276.3243408203125,305.5195007324219,-0.025219899374858912,-0.11836898101668092
921,921,921,921,2022-09-30,263.8563537597656,274.1446838378906,302.84991455078125,-0.03752883307490573,-0.12875539637795497
922,922,922,922,2022-10-03,273.2148742675781,275.6344299316406,299.9104309082031,-0.008778132922881099,-0.08901176447842851
923,923,923,923,2022-10-04,279.5238037109375,268.9555358886719,291.4018249511719,0.039293735997462775,-0.040761657008238306
924,924,924,924,2022-10-05,277.41412353515625,263.76641845703125,290.302001953125,0.05174163245632535,-0.044394728011726725
925,925,925,925,2022-10-06,269.4854431152344,269.06549072265625,283.4831237792969,0.001560781322978988,-0.049377474318225256
926,926,926,926,2022-10-07,262.3466491699219,269.35546875,276.3243408203125,-0.02602070643898191,-0.05058436621578699
927,927,927,927,2022-10-10,257.6073913574219,263.8563537597656,274.1446838378906,-0.02368319850289935,-0.06032322877450991
928,928,928,928,2022-10-11,256.27764892578125,273.2148742675781,275.6344299316406,-0.061992325224610845,-0.0702262812764719
929,929,929,929,2022-10-12,252.7582092285156,279.5238037109375,268.9555358886719,-0.09575425823162043,-0.06022306477774375
930,930,930,930,2022-10-13,255.19781494140625,277.41412353515625,263.76641845703125,-0.08008355274288892,-0.032485574038383036
931,931,931,931,2022-10-14,248.6288909912109,269.4854431152344,269.06549072265625,-0.0773939841904745,-0.07595399795253088
932,932,932,932,2022-10-17,260.0669860839844,262.3466491699219,269.35546875,-0.008689507158374132,-0.034484106482488563
933,933,933,933,2022-10-18,258.4272766113281,257.6073913574219,263.8563537597656,0.0031826930492404593,-0.02057588180491776
934,934,934,934,2022-10-19,256.4376220703125,256.27764892578125,273.2148742675781,0.0006242180900355443,-0.061406803865423965
935,935,935,935,2022-10-20,255.65774536132807,252.7582092285156,279.5238037109375,0.011471580454943897,-0.08538113045388407
936,936,936,936,2022-10-21,259.947021484375,255.19781494140625,277.41412353515625,0.01860990284755837,-0.06296399703156308
937,937,937,937,2022-10-24,258.5372619628906,248.6288909912109,269.4854431152344,0.03985204990529434,-0.04062624320550856
938,938,938,938,2022-10-25,265.2161560058594,260.0669860839844,262.3466491699219,0.01979939860652724,0.010937844432230337
939,939,939,939,2022-10-26,274.22467041015625,258.4272766113281,257.6073913574219,0.06112897216568691,0.06450621996974637
940,940,940,940,2022-10-27,269.1855163574219,256.4376220703125,256.27764892578125,0.04971148220838684,0.05036673110489942
941,941,941,941,2022-10-28,275.3744812011719,255.65774536132807,252.7582092285156,0.07712160573104332,0.08947789289094543
942,942,942,942,2022-10-31,273.3448181152344,259.947021484375,255.19781494140625,0.05154048911333531,0.07110955545600861
943,943,943,943,2022-11-01,278.9538879394531,258.5372619628906,248.6288909912109,0.07896976173397019,0.12196891852489578
944,944,944,944,2022-11-02,270.38531494140625,265.2161560058594,260.0669860839844,0.019490362176249443,0.039675658232489974
945,945,945,945,2022-11-03,265.51611328125,274.22467041015625,258.4272766113281,-0.03175701557369337,0.027430682870923873
946,946,946,946,2022-11-04,270.57525634765625,269.1855163574219,256.4376220703125,0.005162759159705654,0.05513088977820635
947,947,947,947,2022-11-07,270.5252685546875,275.3744812011719,255.65774536132807,-0.0176095207708874,0.05815401044215096
948,948,948,948,2022-11-08,273.4648132324219,273.3448181152344,259.947021484375,0.0004389880811164204,0.052002102854867394
949,949,949,949,2022-11-09,273.5248107910156,278.9538879394531,258.5372619628906,-0.019462274530534174,0.057970556020958686
950,950,950,950,2022-11-10,301.9800720214844,270.38531494140625,265.2161560058594,0.11685086184109084,0.13861868963523016
951,951,951,951,2022-11-11,324.26641845703125,265.51611328125,274.22467041015625,0.2212683232280881,0.1824844860676753
952,952,952,952,2022-11-14,314.4480285644531,270.57525634765625,269.1855163574219,0.1621462834739984,0.16814616484392175
953,953,953,953,2022-11-15,315.727783203125,270.5252685546875,275.3744812011719,0.16709165428404216,0.14653972955639794
954,954,954,954,2022-11-16,310.2987060546875,273.4648132324219,273.3448181152344,0.13469335373308144,0.13519147059109216
955,955,955,955,2022-11-17,302.9499206542969,273.5248107910156,278.9538879394531,0.1075774800033158,0.08602150302365419
956,956,956,956,2022-11-18,307.34918212890625,301.9800720214844,270.38531494140625,0.0177796835118309,0.13670811669454097
957,957,957,957,2022-11-21,307.1092224121094,324.26641845703125,265.51611328125,-0.05291080132984971,0.1566500376073281
958,958,958,958,2022-11-22,309.17889404296875,314.4480285644531,270.57525634765625,-0.0167567739112231,0.14267246095005648
959,959,959,959,2022-11-23,313.0482482910156,315.727783203125,270.5252685546875,-0.008486851821923658,0.15718672035152959
960,960,960,960,2022-11-25,314.3280334472656,310.2987060546875,273.4648132324219,0.012985318062744389,0.1494277078349875
961,961,961,961,2022-11-28,308.2790222167969,302.9499206542969,273.5248107910156,0.01759070129805762,0.12706054461850957
962,962,962,962,2022-11-29,307.3891906738281,307.34918212890625,301.9800720214844,0.00013017293439587796,0.017912170879802014
963,963,963,963,2022-11-30,316.2977294921875,307.1092224121094,324.26641845703125,0.029919345983521417,-0.02457451191758142
964,964,964,964,2022-12-01,326.5660095214844,309.17889404296875,314.4480285644531,0.05623642432752618,0.038537309368271044
965,965,965,965,2022-12-02,322.2667541503906,313.0482482910156,315.727783203125,0.02944755611858696,0.02071078725136699
966,966,966,966,2022-12-05,321.5068664550781,314.3280334472656,310.2987060546875,0.022838666119218143,0.0361205515256493
967,967,967,967,2022-12-06,313.0482482910156,308.2790222167969,302.9499206542969,0.015470485276370072,0.03333332325986049
968,968,968,968,2022-12-07,314.5279846191406,307.3891906738281,307.34918212890625,0.023223958948145107,0.02335715501342528
969,969,969,969,2022-12-08,319.377197265625,316.2977294921875,307.1092224121094,0.00973597811903848,0.03994661820039136
