,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,URI,URI_6m,URI_12m,URI_6m_ret,URI_12m_ret
1196,1196,1196,1196,2023-11-03,449.9862365722656,402.4073486328125,427.89105224609375,0.11823563386976765,0.051637406788923146
1197,1197,1197,1197,2023-11-06,437.0600280761719,397.6733703613281,409.8023071289063,0.09904273368633354,0.06651431793596863
1198,1198,1198,1198,2023-11-07,440.3599853515625,409.5631408691406,405.0284729003906,0.07519437519955385,0.08723216962542035
1199,1199,1199,1199,2023-11-08,436.55999755859375,404.8988952636719,407.5001220703125,0.07819508194583746,0.07131255652303103
1200,1200,1200,1200,2023-11-09,437.4800109863281,408.09808349609375,404.9786376953125,0.07199721997840647,0.08025453756271506
1201,1201,1201,1201,2023-11-10,456.5299987792969,431.4888916015625,397.8029479980469,0.058034187357150824,0.14762849565795166
1202,1202,1202,1202,2023-11-13,462.5299987792969,449.9862365722656,402.4073486328125,0.027875879721527497,0.14940743589984717
1203,1203,1203,1203,2023-11-14,477.6900024414063,437.0600280761719,397.6733703613281,0.09296200008057776,0.20121194438384116
1204,1204,1204,1204,2023-11-15,479.510009765625,440.3599853515625,409.5631408691406,0.08890459105362858,0.17078409142983175
1205,1205,1205,1205,2023-11-16,474.3599853515625,436.55999755859375,404.8988952636719,0.08658600880602974,0.17155169080581767
1206,1206,1206,1206,2023-11-17,480.9800109863281,437.4800109863281,408.09808349609375,0.09943311444544944,0.17858924223772288
1207,1207,1207,1207,2023-11-20,471.7999877929688,456.5299987792969,431.4888916015625,0.03344794220424063,0.09342325370598337
1208,1208,1208,1208,2023-11-21,466.2300109863281,462.5299987792969,449.9862365722656,0.00799950752771994,0.03609838055892145
1209,1209,1209,1209,2023-11-22,463.4200134277344,477.6900024414063,437.0600280761719,-0.029872906991438075,0.06031204790699474
1210,1210,1210,1210,2023-11-24,467.30999755859375,479.510009765625,440.3599853515625,-0.02544266430015585,0.06119995708855264
1211,1211,1211,1211,2023-11-27,464.1900024414063,474.3599853515625,436.55999755859375,-0.02143937773886828,0.06329028091746802
1212,1212,1212,1212,2023-11-28,455.8800048828125,480.9800109863281,437.4800109863281,-0.052185133540256556,0.042059050549533294
1213,1213,1213,1213,2023-11-29,476.2200012207031,471.7999877929688,456.5299987792969,0.009368405133731939,0.04312970121143156
1214,1214,1214,1214,2023-11-30,476.0199890136719,466.2300109863281,462.5299987792969,0.020998172139611304,0.029165654703430244
1215,1215,1215,1215,2023-12-01,501.8299865722656,463.4200134277344,477.6900024414063,0.08288371678302764,0.05053483222902555
1216,1216,1216,1216,2023-12-04,490.0899963378906,467.30999755859375,479.510009765625,0.048747082019020116,0.022064162075442262
1217,1217,1217,1217,2023-12-05,475.5,464.1900024414063,474.3599853515625,0.024365017555545654,0.002403269001689967
1218,1218,1218,1218,2023-12-06,476.4400024414063,455.8800048828125,480.9800109863281,0.04509958177235451,-0.009439079465302092
1219,1219,1219,1219,2023-12-07,484.0199890136719,476.2200012207031,471.7999877929688,0.01637895882780005,0.025900808683499532
1220,1220,1220,1220,2023-12-08,495.05999755859375,476.0199890136719,466.2300109863281,0.03999833827225063,0.061836402404201074
1221,1221,1221,1221,2023-12-11,505.1400146484375,501.8299865722656,463.4200134277344,0.006595915279556941,0.09002632603654037
1222,1222,1222,1222,2023-12-12,509.5799865722656,490.0899963378906,467.30999755859375,0.039768186210717316,0.09045385126469907
1223,1223,1223,1223,2023-12-13,530.1599731445312,475.5,464.1900024414063,0.11495262490963465,0.1421184651891596
1224,1224,1224,1224,2023-12-14,569.4299926757812,476.4400024414063,455.8800048828125,0.19517670589763525,0.24907867547767903
1225,1225,1225,1225,2023-12-15,571.739990234375,484.0199890136719,476.2200012207031,0.1812321871240432,0.20057954048301996
1226,1226,1226,1226,2023-12-18,568.22998046875,495.05999755859375,476.0199890136719,0.147800232842477,0.19371033482467848
1227,1227,1227,1227,2023-12-19,574.2000122070312,505.1400146484375,501.8299865722656,0.1367145653797739,0.14421223835005725
1228,1228,1228,1228,2023-12-20,558.27001953125,509.5799865722656,490.0899963378906,0.09554934307075547,0.1391173533490222
1229,1229,1229,1229,2023-12-21,570.9500122070312,530.1599731445312,475.5,0.07693911484973581,0.2007360929695714
1230,1230,1230,1230,2023-12-22,570.510009765625,569.4299926757812,476.4400024414063,0.0018966635121706599,0.19744355394630753
1231,1231,1231,1231,2023-12-26,580.469970703125,571.739990234375,484.0199890136719,0.015269144397563217,0.19926859195628954
1232,1232,1232,1232,2023-12-27,578.8599853515625,568.22998046875,495.05999755859375,0.018707222864311923,0.1692723876019704
1233,1233,1233,1233,2023-12-28,578.6900024414062,574.2000122070312,505.1400146484375,0.007819557887358775,0.14560317072516482
1234,1234,1234,1234,2023-12-29,573.4199829101562,558.27001953125,509.5799865722656,0.027137340084331996,0.12527963817283316
1235,1235,1235,1235,2024-01-02,567.0999755859375,570.9500122070312,530.1599731445312,-0.006743211382396308,0.0696770867523333
1236,1236,1236,1236,2024-01-03,547.1599731445312,570.510009765625,569.4299926757812,-0.04092835571927356,-0.03910931952600882
1237,1237,1237,1237,2024-01-04,548.8599853515625,580.469970703125,571.739990234375,-0.05445584947878224,-0.04001819931020256
1238,1238,1238,1238,2024-01-05,541.3900146484375,578.8599853515625,568.22998046875,-0.06473062856533107,-0.0472343359957379
1239,1239,1239,1239,2024-01-08,550.8300170898438,578.6900024414062,574.2000122070312,-0.04814319451524207,-0.040700095124277524
1240,1240,1240,1240,2024-01-09,548.02001953125,573.4199829101562,558.27001953125,-0.04429556718619965,-0.018360290972827764
1241,1241,1241,1241,2024-01-10,549.6799926757812,567.0999755859375,570.9500122070312,-0.03071765766196277,-0.03725373338557236
1242,1242,1242,1242,2024-01-11,551.7000122070312,547.1599731445312,570.510009765625,0.008297461958718166,-0.03297049523516904
1243,1243,1243,1243,2024-01-12,559.1799926757812,548.8599853515625,580.469970703125,0.018802622890441656,-0.03667713939026873
1244,1244,1244,1244,2024-01-16,561.1300048828125,541.3900146484375,578.8599853515625,0.036461681413155755,-0.03062913470859785
1245,1245,1245,1245,2024-01-17,550.3200073242188,550.8300170898438,578.6900024414062,-0.0009258931971781736,-0.04902451225612803
1246,1246,1246,1246,2024-01-18,563.3699951171875,548.02001953125,573.4199829101562,0.028009881097167177,-0.017526399659049563
1247,1247,1247,1247,2024-01-19,572.030029296875,549.6799926757812,567.0999755859375,0.04066008753983619,0.008693447228319329
1248,1248,1248,1248,2024-01-22,578.8800048828125,551.7000122070312,547.1599731445312,0.04926589101756562,0.05797213483286434
1249,1249,1249,1249,2024-01-23,578.0700073242188,559.1799926757812,548.8599853515625,0.033781635423050904,0.0532194416649745
1250,1250,1250,1250,2024-01-24,576.9000244140625,561.1300048828125,541.3900146484375,0.02810403898209546,0.06559044091103927
1251,1251,1251,1251,2024-01-25,651.6400146484375,550.3200073242188,550.8300170898438,0.18411107351313594,0.1830147131254669
1252,1252,1252,1252,2024-01-26,630.75,563.3699951171875,548.02001953125,0.11960169243446606,0.15096160271574255
1253,1253,1253,1253,2024-01-29,647.72998046875,572.030029296875,549.6799926757812,0.1323356245211873,0.17837649013869372
1254,1254,1254,1254,2024-01-30,642.97998046875,578.8800048828125,551.7000122070312,0.1107310237791228,0.16545217734645434
1255,1255,1255,1255,2024-01-31,625.4000244140625,578.0700073242188,559.1799926757812,0.08187592590891501,0.11842346401094561
1256,1256,1256,1256,2024-02-01,645.3699951171875,576.9000244140625,561.1300048828125,0.11868602497056147,0.15012562062505963
1257,1257,1257,1257,2024-02-02,654.2000122070312,651.6400146484375,550.3200073242188,0.003928545670994321,0.18876290794496242
1258,1258,1258,1258,2024-02-05,638.510009765625,630.75,563.3699951171875,0.012302829592746756,0.13337596126823814
