,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MCD,MCD_6m,MCD_12m,MCD_6m_ret,MCD_12m_ret
755,755,755,755,2022-02-02,250.8552398681641,239.76052856445312,246.4842834472656,0.046274135989521126,0.01773320537832035
756,756,756,756,2022-02-03,249.2866973876953,238.9666748046875,245.30789184570312,0.043186032493621074,0.016219639376685135
757,757,757,757,2022-02-04,248.73194885253903,237.905014038086,244.102767944336,0.04550948561647283,0.018964065615424186
758,758,758,758,2022-02-07,248.5310821533203,244.9348602294922,242.1038055419922,0.014682360528258886,0.026547606705064064
759,759,759,759,2022-02-08,248.7510223388672,248.1485137939453,243.50018310546875,0.002428015931710048,0.021564005276842435
760,760,760,760,2022-02-09,248.5406188964844,247.7085418701172,242.56288146972656,0.003359097026228053,0.024644073283339063
761,761,761,761,2022-02-10,245.680892944336,250.8552398681641,239.76052856445312,-0.020626824165791646,0.02469282335724965
762,762,762,762,2022-02-11,244.0453643798828,249.2866973876953,238.9666748046875,-0.02102532169881921,0.021252710568727684
763,763,763,763,2022-02-14,242.3524627685547,248.73194885253903,237.905014038086,-0.025648036424007703,0.018694220247736038
764,764,764,764,2022-02-15,242.7541656494141,248.5310821533203,244.9348602294922,-0.023244241540550714,-0.008903161346796029
765,765,765,765,2022-02-16,242.06553649902344,248.7510223388672,248.1485137939453,-0.026876214525608177,-0.024513454470950324
766,766,766,766,2022-02-17,239.9996032714844,248.5406188964844,247.7085418701172,-0.034364667083078615,-0.03112100430785658
767,767,767,767,2022-02-18,239.6840209960937,245.680892944336,250.8552398681641,-0.024409191436800204,-0.04453253150279568
768,768,768,768,2022-02-22,241.69253540039065,244.0453643798828,249.2866973876953,-0.009640949277896271,-0.03046356691666574
769,769,769,769,2022-02-23,236.99639892578125,242.3524627685547,248.73194885253903,-0.02210030705521837,-0.047181513998892144
770,770,770,770,2022-02-24,234.3566131591797,242.7541656494141,248.5310821533203,-0.0345928254939285,-0.057032983043128205
771,771,771,771,2022-02-25,238.58409118652344,242.06553649902344,248.7510223388672,-0.014382242771325049,-0.040871917054851714
772,772,772,772,2022-02-28,235.41026306152344,239.9996032714844,248.5406188964844,-0.019122282484648756,-0.0528298186962739
773,773,773,773,2022-03-01,230.4668426513672,239.6840209960937,245.680892944336,-0.03845553953251113,-0.061926062343056754
774,774,774,774,2022-03-02,231.72674560546875,241.69253540039065,244.0453643798828,-0.041233337133943615,-0.05047675789997308
775,775,775,775,2022-03-03,227.60076904296875,236.99639892578125,242.3524627685547,-0.03964461032066091,-0.060868759314708254
776,776,776,776,2022-03-04,226.7928924560547,234.3566131591797,242.7541656494141,-0.032274406944034384,-0.06575076951062786
777,777,777,777,2022-03-07,215.7518768310547,238.58409118652344,242.06553649902344,-0.09569881311834272,-0.10870469232647217
778,778,778,778,2022-03-08,214.27078247070312,235.41026306152344,239.9996032714844,-0.08979846637058297,-0.10720359721460526
779,779,779,779,2022-03-09,213.9629821777344,230.4668426513672,239.6840209960937,-0.07161056351432982,-0.10731228019067018
780,780,780,780,2022-03-10,213.51095581054688,231.72674560546875,241.69253540039065,-0.07860892253644103,-0.11660095146570348
781,781,781,781,2022-03-11,218.1947631835937,227.60076904296875,236.99639892578125,-0.041326775383607295,-0.07933300179837566
782,782,782,782,2022-03-14,217.5311279296875,226.7928924560547,234.3566131591797,-0.0408379840570261,-0.07179436928482996
783,783,783,783,2022-03-15,223.6768035888672,215.7518768310547,238.58409118652344,0.036731670074963585,-0.06248232027340761
784,784,784,784,2022-03-16,229.03379821777344,214.27078247070312,235.41026306152344,0.06889887448415344,-0.027086605149765908
785,785,785,785,2022-03-17,228.389404296875,213.9629821777344,230.4668426513672,0.06742485065550685,-0.009014044409133448
786,786,786,786,2022-03-18,229.7839813232422,213.51095581054688,231.72674560546875,0.0762163489499561,-0.008383858657102339
787,787,787,787,2022-03-21,226.32164001464844,218.1947631835937,227.60076904296875,0.03724597562507315,-0.005620055827134873
788,788,788,788,2022-03-22,229.0145721435547,217.5311279296875,226.7928924560547,0.05278988953516106,0.009796072810925871
789,789,789,789,2022-03-23,227.091049194336,223.6768035888672,215.7518768310547,0.01526419168500115,0.052556541012899194
790,790,790,790,2022-03-24,231.07272338867188,229.03379821777344,214.27078247070312,0.00890228947327576,0.07841452168246987
791,791,791,791,2022-03-25,232.3422698974609,228.389404296875,213.9629821777344,0.01730756999325478,0.08589938097076644
792,792,792,792,2022-03-28,233.6502380371093,229.7839813232422,213.51095581054688,0.016825614612484108,0.0943243504770428
793,793,793,793,2022-03-29,238.6802673339844,226.32164001464844,218.1947631835937,0.05460647651075723,0.09388632362892135
794,794,794,794,2022-03-30,239.50738525390625,229.0145721435547,217.5311279296875,0.04581722906162611,0.10102580505775771
795,795,795,795,2022-03-31,237.8242950439453,227.091049194336,223.6768035888672,0.047264063853191374,0.06324970326865964
796,796,796,796,2022-04-01,239.71896362304688,231.07272338867188,229.03379821777344,0.03741783152757394,0.046653225368570306
797,797,797,797,2022-04-04,237.3915100097656,232.3422698974609,228.389404296875,0.021731904894159104,0.03941560135245625
798,798,798,798,2022-04-05,239.0072479248047,233.6502380371093,229.7839813232422,0.022927474556411864,0.040138858019819645
799,799,799,799,2022-04-06,241.844467163086,238.6802673339844,226.32164001464844,0.013257065045406247,0.06858746316716702
800,800,800,800,2022-04-07,244.63357543945312,239.50738525390625,229.0145721435547,0.021403056862369763,0.06820091468287814
801,801,801,801,2022-04-08,241.844467163086,237.8242950439453,227.091049194336,0.016903958943293995,0.06496697259135287
802,802,802,802,2022-04-11,240.8730926513672,239.71896362304688,231.07272338867188,0.004814508668305351,0.04241248867011782
803,803,803,803,2022-04-12,239.6420288085937,237.3915100097656,232.3422698974609,0.009480199181240767,0.03141812686238432
804,804,804,804,2022-04-13,241.7194366455078,239.0072479248047,233.6502380371093,0.011347725829454536,0.034535375081094166
805,805,805,805,2022-04-14,240.9307861328125,241.844467163086,238.6802673339844,-0.0037779695396437107,0.009429010717836084
806,806,806,806,2022-04-18,241.45974731445312,244.63357543945312,239.50738525390625,-0.012973804267458422,0.008151573524453726
807,807,807,807,2022-04-19,245.63380432128903,241.844467163086,237.8242950439453,0.01566848810995425,0.03283730653296235
808,808,808,808,2022-04-20,246.0666046142578,240.8730926513672,239.71896362304688,0.02156119600460138,0.026479511237969877
809,809,809,809,2022-04-21,245.48953247070312,239.6420288085937,237.3915100097656,0.02440099381223293,0.03411251927503378
810,810,810,810,2022-04-22,240.6037750244141,241.7194366455078,239.0072479248047,-0.004615523007071576,0.006679827132739069
811,811,811,811,2022-04-25,243.2101593017578,240.9307861328125,241.844467163086,0.009460697013991437,0.00564698524920515
812,812,812,812,2022-04-26,239.07456970214844,241.45974731445312,244.63357543945312,-0.009878158321761421,-0.022723805296630428
813,813,813,813,2022-04-27,237.68963623046875,245.63380432128903,241.844467163086,-0.03234150980469008,-0.01717976425656853
814,814,814,814,2022-04-28,244.47007751464844,246.0666046142578,240.8730926513672,-0.006488190878693789,0.014933111970656832
815,815,815,815,2022-04-29,239.6324005126953,245.48953247070312,239.6420288085937,-0.023858988605580556,-4.017782667864456e-05
816,816,816,816,2022-05-02,237.20877075195312,240.6037750244141,241.7194366455078,-0.014110353306453605,-0.018660749653201303
817,817,817,817,2022-05-03,236.46823120117188,243.2101593017578,240.9307861328125,-0.02772058585028525,-0.018522144900073756
818,818,818,818,2022-05-04,244.5950927734375,239.07456970214844,241.45974731445312,0.02309121826786864,0.012984961236214732
819,819,819,819,2022-05-05,239.40158081054688,237.68963623046875,245.63380432128903,0.007202436787854705,-0.025372010696827374
820,820,820,820,2022-05-06,241.1904754638672,244.47007751464844,246.0666046142578,-0.01341514709743874,-0.019816297941098515
821,821,821,821,2022-05-09,238.0262908935547,239.6324005126953,245.48953247070312,-0.006702389224930938,-0.030401465602363786
822,822,822,822,2022-05-10,236.2854766845703,237.20877075195312,240.6037750244141,-0.003892326849702754,-0.017947758049122853
823,823,823,823,2022-05-11,235.08328247070312,236.46823120117188,243.2101593017578,-0.005856806740735188,-0.03341503847695537
824,824,824,824,2022-05-12,234.8524627685547,244.5950927734375,239.07456970214844,-0.039831665854012765,-0.017660209276352035
825,825,825,825,2022-05-13,235.66995239257807,239.40158081054688,237.68963623046875,-0.015587317365802544,-0.008497147245967285
826,826,826,826,2022-05-16,234.7082061767578,241.1904754638672,244.47007751464844,-0.026876141251607977,-0.03993074096074478
827,827,827,827,2022-05-17,232.39035034179688,238.0262908935547,239.6324005126953,-0.02367780689519794,-0.030221498242324563
828,828,828,828,2022-05-18,222.2149200439453,236.2854766845703,237.20877075195312,-0.059548969484097936,-0.06320951228100558
829,829,829,829,2022-05-19,220.2432861328125,235.08328247070312,236.46823120117188,-0.06312654894862646,-0.06861363569196
830,830,830,830,2022-05-20,224.96554565429688,234.8524627685547,244.5950927734375,-0.04209841786501212,-0.08025323360564307
831,831,831,831,2022-05-23,228.899169921875,235.66995239257807,239.40158081054688,-0.028729935241911253,-0.04386942998919907
832,832,832,832,2022-05-24,235.1698455810547,234.7082061767578,241.1904754638672,0.0019668652060218506,-0.024962137792685968
833,833,833,833,2022-05-25,234.67935180664065,232.39035034179688,238.0262908935547,0.009849812875092123,-0.014061215987316245
834,834,834,834,2022-05-26,238.60333251953125,222.2149200439453,236.2854766845703,0.07375027955973867,0.00980955692869423
835,835,835,835,2022-05-27,242.23878479003903,220.2432861328125,235.08328247070312,0.09986909950100675,0.030438158954274597
836,836,836,836,2022-05-31,242.5657958984375,224.96554565429688,234.8524627685547,0.07823531462540845,0.032843313793495366
837,837,837,837,2022-06-01,239.7478179931641,228.899169921875,235.66995239257807,0.047394877294626436,0.01730329029724209
838,838,838,838,2022-06-02,240.8057556152344,235.1698455810547,234.7082061767578,0.023965275055798818,0.025979276727480682
839,839,839,839,2022-06-03,240.1868133544922,234.67935180664065,232.39035034179688,0.023468027781111678,0.033548996338395254
840,840,840,840,2022-06-06,239.90635681152344,238.60333251953125,222.2149200439453,0.005461048168241778,0.07961408155707761
841,841,841,841,2022-06-07,240.74774169921875,242.23878479003903,220.2432861328125,-0.006155261603184803,0.09309911746431854
842,842,842,842,2022-06-08,237.5273284912109,242.5657958984375,224.96554565429688,-0.02077154937927106,0.05583869654519291
843,843,843,843,2022-06-09,234.1908721923828,239.7478179931641,228.899169921875,-0.023178295624528777,0.023118049193074475
844,844,844,844,2022-06-10,229.5681610107422,240.8057556152344,235.1698455810547,-0.04666663625120293,-0.023819739969093146
845,845,845,845,2022-06-13,230.622299194336,240.1868133544922,234.67935180664065,-0.03982114599288977,-0.017287641972214884
846,846,846,846,2022-06-14,230.9027404785156,239.90635681152344,238.60333251953125,-0.03752971139518957,-0.03227361478861701
847,847,847,847,2022-06-15,231.03814697265625,240.74774169921875,242.23878479003903,-0.04033098984867445,-0.046238003658625404
848,848,848,848,2022-06-16,227.4502410888672,237.5273284912109,242.5657958984375,-0.04242495996715001,-0.062315277195549856
849,849,849,849,2022-06-17,226.6669158935547,234.1908721923828,239.7478179931641,-0.03212745325380295,-0.05456108926915193
850,850,850,850,2022-06-21,231.70542907714844,229.5681610107422,240.8057556152344,0.009309949851043386,-0.03779115044337522
851,851,851,851,2022-06-22,235.0612335205078,230.622299194336,240.1868133544922,0.019247637117828287,-0.021339971842748606
852,852,852,852,2022-06-23,235.56414794921875,230.9027404785156,239.90635681152344,0.020187752908618517,-0.0180995990269488
853,853,853,853,2022-06-24,239.7419586181641,231.03814697265625,240.74774169921875,0.037672617096162764,-0.0041777466901901095
854,854,854,854,2022-06-27,238.9005889892578,227.4502410888672,237.5273284912109,0.050342210435014856,0.005781484205501508
855,855,855,855,2022-06-28,234.8388061523437,226.6669158935547,234.1908721923828,0.03605241738334075,0.0027666917753679243
856,856,856,856,2022-06-29,239.5872497558593,231.70542907714844,229.5681610107422,0.034016555892121714,0.04364319817262596
857,857,857,857,2022-06-30,238.75555419921875,235.0612335205078,230.622299194336,0.015716418328029613,0.03526655936262779
858,858,858,858,2022-07-01,244.6354522705078,235.56414794921875,230.9027404785156,0.03850884950134503,0.059474009548492024
859,859,859,859,2022-07-05,243.9875030517578,239.7419586181641,231.03814697265625,0.01770880849586942,0.05604856275372638
860,860,860,860,2022-07-06,243.184814453125,238.9005889892578,227.4502410888672,0.017933088746214132,0.06917809050864077
861,861,861,861,2022-07-07,244.6161193847656,234.8388061523437,226.6669158935547,0.04163414638583718,0.07918757539207899
862,862,862,862,2022-07-08,244.9062347412109,239.5872497558593,231.70542907714844,0.022200617899206687,0.05697236235093639
863,863,863,863,2022-07-11,244.9449005126953,238.75555419921875,235.0612335205078,0.02592336054436717,0.04204720125118033
864,864,864,864,2022-07-12,243.20416259765625,244.6354522705078,235.56414794921875,-0.005850704219554026,0.03243284139352354
865,865,865,865,2022-07-13,244.35498046875,243.9875030517578,239.7419586181641,0.001506132127243598,0.019241612428523736
866,866,866,866,2022-07-14,244.28729248046875,243.184814453125,238.9005889892578,0.004533498647203871,0.022547887026989066
867,867,867,867,2022-07-15,246.61798095703125,244.6161193847656,234.8388061523437,0.008183686248071309,0.05015855342513631
868,868,868,868,2022-07-18,244.1132049560547,244.9062347412109,239.5872497558593,-0.0032380955347838247,0.018890634642733994
869,869,869,869,2022-07-19,248.0589599609375,244.9449005126953,238.75555419921875,0.012713305897465554,0.03896623805432364
870,870,870,870,2022-07-20,246.2021484375,243.20416259765625,244.6354522705078,0.012327033418434663,0.006404207372444848
871,871,871,871,2022-07-21,245.128662109375,244.35498046875,243.9875030517578,0.003166220058788305,0.0046771209317844065
872,872,872,872,2022-07-22,245.63153076171875,244.28729248046875,243.184814453125,0.005502694256425356,0.010061139360596716
873,873,873,873,2022-07-25,242.14035034179688,246.61798095703125,244.6161193847656,-0.01815614010729627,-0.01012103801333919
874,874,874,874,2022-07-26,248.6295318603516,244.1132049560547,244.9062347412109,0.01850095288827136,0.015202949500550789
875,875,875,875,2022-07-27,250.3703155517578,248.0589599609375,244.9449005126953,0.009317766998556687,0.022149532518156212
876,876,876,876,2022-07-28,254.7899475097656,246.2021484375,243.20416259765625,0.03488108908377652,0.047638102853018394
877,877,877,877,2022-07-29,254.702865600586,245.128662109375,244.35498046875,0.03905787029890062,0.042347756170082906
878,878,878,878,2022-08-01,255.5345764160156,245.63153076171875,244.28729248046875,0.0403166711683427,0.04604121573964437
879,879,879,879,2022-08-02,252.459213256836,242.14035034179688,246.61798095703125,0.04261521427747739,0.023685346369056726
880,880,880,880,2022-08-03,253.46499633789065,248.6295318603516,244.1132049560547,0.019448471954872204,0.038309240106529474
881,881,881,881,2022-08-04,252.062744140625,250.3703155517578,248.0589599609375,0.006759701465157697,0.016140453786946507
882,882,882,882,2022-08-05,250.69911193847656,254.7899475097656,246.2021484375,-0.016055718097481964,0.018265330053032214
883,883,883,883,2022-08-08,248.3490753173828,254.702865600586,245.128662109375,-0.02494589241554479,0.013137644452899222
884,884,884,884,2022-08-09,251.5017852783203,255.5345764160156,245.63153076171875,-0.015781782623146112,0.023898619604728832
885,885,885,885,2022-08-10,252.7589874267578,252.459213256836,242.14035034179688,0.0011874162406457778,0.04385323251565487
886,886,886,886,2022-08-11,250.7474670410156,253.46499633789065,248.6295318603516,-0.010721517117307844,0.008518437712594862
887,887,887,887,2022-08-12,253.55203247070312,252.062744140625,250.3703155517578,0.00590840322379127,0.012708043730877305
888,888,888,888,2022-08-15,256.70477294921875,250.69911193847656,254.7899475097656,0.02395565331007643,0.007515309996206865
889,889,889,889,2022-08-16,257.5267639160156,248.3490753173828,254.702865600586,0.03695479271224977,0.011087030013466448
890,890,890,890,2022-08-17,258.0393371582031,251.5017852783203,255.5345764160156,0.025994057547735316,0.009802042358877161
891,891,891,891,2022-08-18,257.80718994140625,252.7589874267578,252.459213256836,0.01997239570407472,0.021183527491744014
892,892,892,892,2022-08-19,257.7685546875,250.7474670410156,253.46499633789065,0.02800063238659134,0.0169789060098553
893,893,893,893,2022-08-22,254.2967071533203,253.55203247070312,252.062744140625,0.0029369698809385003,0.008862725907042401
894,894,894,894,2022-08-23,251.9660186767578,256.70477294921875,250.69911193847656,-0.0184599383097499,0.005053495118052753
895,895,895,895,2022-08-24,252.2754669189453,257.5267639160156,248.3490753173828,-0.020391266978304623,0.015809970689621755
896,896,896,896,2022-08-25,253.9195251464844,258.0393371582031,251.5017852783203,-0.015965829307617807,0.009613211554297951
897,897,897,897,2022-08-26,248.49415588378903,257.80718994140625,252.7589874267578,-0.03612402764924383,-0.016873115319804843
898,898,898,898,2022-08-29,247.24659729003903,257.7685546875,250.7474670410156,-0.040819398666439466,-0.013961735256148855
899,899,899,899,2022-08-30,245.14801025390625,254.2967071533203,253.55203247070312,-0.03597646623830697,-0.03314515815513297
900,900,900,900,2022-08-31,245.3133087158203,251.9660186767578,256.70477294921875,-0.02640320308220656,-0.04437573989187915
901,901,901,901,2022-09-01,249.38758850097656,252.2754669189453,257.5267639160156,-0.011447321664839527,-0.03160516325088991
902,902,902,902,2022-09-02,247.48171997070312,253.9195251464844,258.0393371582031,-0.02535372249167267,-0.04091475859367577
903,903,903,903,2022-09-06,247.3650360107422,248.49415588378903,257.80718994140625,-0.004543848804134054,-0.04050373433354337
904,904,904,904,2022-09-07,251.2837677001953,247.24659729003903,257.7685546875,0.016328517578829915,-0.025157401356291742
905,905,905,905,2022-09-08,252.8979034423828,245.14801025390625,254.2967071533203,0.031613118868269785,-0.005500675673689059
906,906,906,906,2022-09-09,252.35337829589844,245.3133087158203,251.9660186767578,0.02869827820158588,0.0015373486519130175
907,907,907,907,2022-09-12,253.179916381836,249.38758850097656,252.2754669189453,0.01520656221768868,0.0035851661437267257
908,908,908,908,2022-09-13,247.3066864013672,247.48171997070312,253.9195251464844,-0.0007072585779533958,-0.026043049431910825
909,909,909,909,2022-09-14,248.65830993652344,247.3650360107422,248.49415588378903,0.005228200179935971,0.0006605952246665492
910,910,910,910,2022-09-15,246.470458984375,251.2837677001953,247.24659729003903,-0.01915487323304954,-0.003139126338525755
911,911,911,911,2022-09-16,247.8706817626953,252.8979034423828,245.14801025390625,-0.01987846325041931,0.011106235396196373
912,912,912,912,2022-09-19,249.9127197265625,252.35337829589844,245.3133087158203,-0.009671590631428528,0.018749129571564715
913,913,913,913,2022-09-20,248.34713745117188,253.179916381836,249.38758850097656,-0.01908831869339711,-0.004172024181550715
914,914,914,914,2022-09-21,244.14645385742188,247.3066864013672,247.48171997070312,-0.012778597254812563,-0.013476818060243367
915,915,915,915,2022-09-22,241.09315490722656,248.65830993652344,247.3650360107422,-0.030423897883115503,-0.02535475993156633
916,916,916,916,2022-09-23,239.15809631347656,246.470458984375,251.2837677001953,-0.0296683127910351,-0.04825489325353394
917,917,917,917,2022-09-26,237.0285797119141,247.8706817626953,252.8979034423828,-0.04374096191481469,-0.06274992206127239
918,918,918,918,2022-09-27,230.16354370117188,249.9127197265625,252.35337829589844,-0.07902429314921955,-0.08793159316737076
919,919,919,919,2022-09-28,230.3969268798828,248.34713745117188,253.179916381836,-0.07227870937235303,-0.0899873490265033
920,920,920,920,2022-09-29,227.9270477294922,244.14645385742188,247.3066864013672,-0.06643310140970382,-0.07836277681721371
921,921,921,921,2022-09-30,224.36813354492188,241.09315490722656,248.65830993652344,-0.06937161434027661,-0.09768495731271665
922,922,922,922,2022-10-03,228.84109497070312,239.15809631347656,246.470458984375,-0.043138833691209966,-0.07152729007085379
923,923,923,923,2022-10-04,231.9138336181641,237.0285797119141,247.8706817626953,-0.02157860499339992,-0.06437569796902354
924,924,924,924,2022-10-05,232.487548828125,230.16354370117188,249.9127197265625,0.01009719041331092,-0.06972502607111375
925,925,925,925,2022-10-06,228.2674102783203,230.3969268798828,248.34713745117188,-0.009242816865663861,-0.08085346736400167
926,926,926,926,2022-10-07,226.75048828125,227.9270477294922,244.14645385742188,-0.0051620001222433265,-0.07125217385434923
927,927,927,927,2022-10-10,228.4618682861328,224.36813354492188,241.09315490722656,0.018245615705455354,-0.05239172645094092
928,928,928,928,2022-10-11,230.50387573242188,228.84109497070312,239.15809631347656,0.00726609336461892,-0.03618619111983212
929,929,929,929,2022-10-12,230.5136108398437,231.9138336181641,237.0285797119141,-0.006037685447543462,-0.02748600561159642
930,930,930,930,2022-10-13,239.9360198974609,232.487548828125,230.16354370117188,0.032038150459586356,0.04245883617857804
931,931,931,931,2022-10-14,236.4451599121093,228.2674102783203,230.3969268798828,0.035825305170887445,0.026251361570372556
932,932,932,932,2022-10-17,239.6734771728516,226.75048828125,227.9270477294922,0.05699211053328601,0.05153591712950312
933,933,933,933,2022-10-18,242.3086395263672,228.4618682861328,224.36813354492188,0.06060867550506166,0.07996013381219913
934,934,934,934,2022-10-19,243.82554626464844,230.50387573242188,228.84109497070312,0.057793694313803545,0.06547972205719277
935,935,935,935,2022-10-20,242.8726348876953,230.5136108398437,231.9138336181641,0.05361515965509911,0.04725376273833848
936,936,936,936,2022-10-21,247.5206451416016,239.9360198974609,232.487548828125,0.03161103217175176,0.0646619416362395
937,937,937,937,2022-10-24,248.2693786621093,236.4451599121093,228.2674102783203,0.050008292639169616,0.08762516015493027
938,938,938,938,2022-10-25,248.66802978515625,239.6734771728516,226.75048828125,0.03752836032757112,0.0966592913207791
939,939,939,939,2022-10-26,249.5237274169922,242.3086395263672,228.4618682861328,0.02977643679865527,0.09218982269934362
940,940,940,940,2022-10-27,257.7889709472656,243.82554626464844,230.50387573242188,0.05726809555657164,0.11837152467890544
941,941,941,941,2022-10-28,266.93914794921875,242.8726348876953,230.5136108398437,0.09909108563281266,0.1580190296645121
942,942,942,942,2022-10-31,265.1305236816406,247.5206451416016,239.9360198974609,0.0711450898569077,0.10500509175298833
943,943,943,943,2022-11-01,265.4125671386719,248.2693786621093,236.4451599121093,0.06905075675842487,0.12251215984852593
944,944,944,944,2022-11-02,262.9037475585937,248.66802978515625,239.6734771728516,0.0572478809830792,0.09692466041617331
945,945,945,945,2022-11-03,265.4125671386719,249.5237274169922,242.3086395263672,0.06367666869262112,0.09534916979215091
946,946,946,946,2022-11-04,267.036376953125,257.7889709472656,243.82554626464844,0.03587200015531722,0.09519441684458907
947,947,947,947,2022-11-07,268.7769470214844,266.93914794921875,242.8726348876953,0.006884711689479239,0.10665801087787119
948,948,948,948,2022-11-08,270.7120056152344,265.1305236816406,247.5206451416016,0.02105182706271802,0.09369465104765484
949,949,949,949,2022-11-09,270.1188049316406,265.4125671386719,248.2693786621093,0.017731782046740197,0.08800693177416807
950,950,950,950,2022-11-10,268.2615661621094,262.9037475585937,248.66802978515625,0.020379392280521103,0.07879395028738312
951,951,951,951,2022-11-11,263.8955993652344,265.4125671386719,249.5237274169922,-0.005715508462132868,0.05759721569173504
952,952,952,952,2022-11-14,264.7512512207031,267.036376953125,257.7889709472656,-0.008557357460039938,0.027007673167141588
953,953,953,953,2022-11-15,260.4436340332031,268.7769470214844,266.93914794921875,-0.031004567469899658,-0.02433331328850763
954,954,954,954,2022-11-16,264.98468017578125,270.7120056152344,265.1305236816406,-0.021156525461207054,-0.0005500819137463919
955,955,955,955,2022-11-17,265.8111572265625,270.1188049316406,265.4125671386719,-0.015947233685445483,0.0015017754893360546
956,956,956,956,2022-11-18,265.8208923339844,268.2615661621094,262.9037475585937,-0.009098112200873754,0.011095866082093453
957,957,957,957,2022-11-21,266.93914794921875,263.8955993652344,265.4125671386719,0.011533153987051126,0.005751727685709973
958,958,958,958,2022-11-22,267.1725158691406,264.7512512207031,267.036376953125,0.009145432315328605,0.0005098141218398133
959,959,959,959,2022-11-23,265.7236328125,260.4436340332031,268.7769470214844,0.020273095938385444,-0.011360030102359642
960,960,960,960,2022-11-25,267.4059143066406,264.98468017578125,270.7120056152344,0.009137260800334612,-0.012212577351640386
961,961,961,961,2022-11-28,265.3444519042969,265.8111572265625,270.1188049316406,-0.001755777775226508,-0.017675011662190654
962,962,962,962,2022-11-29,263.9150085449219,265.8208923339844,268.2615661621094,-0.0071698043458070515,-0.016202684862284378
963,963,963,963,2022-11-30,266.7508544921875,266.93914794921875,263.8955993652344,-0.0007053797034936027,0.01081963903081773
964,964,964,964,2022-12-01,267.3473205566406,267.1725158691406,264.7512512207031,0.0006542764585322214,0.009805692414927902
965,965,965,965,2022-12-02,267.3473205566406,265.7236328125,260.4436340332031,0.0061104378521210645,0.026507411283308135
966,966,966,966,2022-12-05,265.577392578125,267.4059143066406,264.98468017578125,-0.006838000323428961,0.002236779884597695
967,967,967,967,2022-12-06,265.75341796875,265.3444519042969,265.8111572265625,0.0015412648032324672,-0.00021721909048111332
968,968,968,968,2022-12-07,264.3551025390625,263.9150085449219,265.8208923339844,0.001667559554748621,-0.005514200866800989
969,969,969,969,2022-12-08,267.3375549316406,266.7508544921875,266.93914794921875,0.002199432277621094,0.0014925011392397103
970,970,970,970,2022-12-09,266.0174255371094,267.3473205566406,267.1725158691406,-0.004974409381632405,-0.004323387562053749
971,971,971,971,2022-12-12,270.4960021972656,267.3473205566406,265.7236328125,0.011777494661510568,0.017959898162814625
972,972,972,972,2022-12-13,268.20782470703125,265.577392578125,267.4059143066406,0.009904578486033877,0.0029988506517140134
973,973,973,973,2022-12-14,268.4523010253906,265.75341796875,265.3444519042969,0.010155591138842901,0.011712508397253574
974,974,974,974,2022-12-15,265.7142944335937,264.3551025390625,263.9150085449219,0.005141538337926965,0.006817671714056894
975,975,975,975,2022-12-16,260.2284851074219,267.3375549316406,266.7508544921875,-0.026592110584824358,-0.02445116585355367
976,976,976,976,2022-12-19,259.9449157714844,266.0174255371094,267.3473205566406,-0.022827488663060835,-0.02768834477092863
977,977,977,977,2022-12-20,261.33349609375,270.4960021972656,267.3473205566406,-0.03387298159339769,-0.022494425791772743
978,978,978,978,2022-12-21,262.22332763671875,268.20782470703125,265.577392578125,-0.022312910060880875,-0.012629331543796862
979,979,979,979,2022-12-22,259.88623046875,268.4523010253906,265.75341796875,-0.03190909716147461,-0.022077561767013365
980,980,980,980,2022-12-23,261.6464233398437,265.7142944335937,264.3551025390625,-0.015309191785941478,-0.01024636624450459
981,981,981,981,2022-12-27,260.9325561523437,260.2284851074219,267.3375549316406,0.0027055879168307317,-0.02395846996107498
982,982,982,982,2022-12-28,259.2408142089844,259.9449157714844,266.0174255371094,-0.0027086567952687712,-0.025474313626043465
983,983,983,983,2022-12-29,260.0426940917969,261.33349609375,270.4960021972656,-0.004939290298592525,-0.03864496340262147
984,984,984,984,2022-12-30,257.69586181640625,262.22332763671875,268.20782470703125,-0.01726568669963946,-0.039193349046051984
985,985,985,985,2023-01-03,258.4781188964844,259.88623046875,268.4523010253906,-0.005418184602261733,-0.03715439238482399
986,986,986,986,2023-01-04,258.5368347167969,261.6464233398437,265.7142944335937,-0.011884697613496087,-0.027011944284354605
987,987,987,987,2023-01-05,256.35614013671875,260.9325561523437,260.2284851074219,-0.01753869307497613,-0.014880557634206037
988,988,988,988,2023-01-06,263.5043334960937,259.2408142089844,259.9449157714844,0.016446173030733924,0.013692969197129257
989,989,989,989,2023-01-09,261.33349609375,260.0426940917969,261.33349609375,0.004963807987227842,0.0
990,990,990,990,2023-01-10,262.9567565917969,257.69586181640625,262.22332763671875,0.020415130993212127,0.0027969630379116595
991,991,991,991,2023-01-11,262.85894775390625,258.4781188964844,259.88623046875,0.016948548202551317,0.01143853323738786
992,992,992,992,2023-01-12,260.7858581542969,258.5368347167969,261.6464233398437,0.008699044528659217,-0.0032890385985864246
993,993,993,993,2023-01-13,262.93719482421875,256.35614013671875,260.9325561523437,0.02567153134693867,0.0076825931629040944
994,994,994,994,2023-01-17,268.0415954589844,263.5043334960937,259.2408142089844,0.017218927304502696,0.03394828579309017
995,995,995,995,2023-01-18,260.1502685546875,261.33349609375,260.0426940917969,-0.004527653579616264,0.00041368000460972887
