,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WEC,WEC_6m,WEC_12m,WEC_6m_ret,WEC_12m_ret
725,725,725,725,2021-12-20,90.16439819335938,87.55133819580078,83.23371887207031,0.0298460314988529,0.08326768784585337
726,726,726,726,2021-12-21,88.7220687866211,89.07796478271484,85.38785552978516,-0.00399533147127773,0.03904786267495486
727,727,727,727,2021-12-22,88.759521484375,88.75016784667969,86.4087142944336,0.0001053929014700472,0.027205672589122765
728,728,728,728,2021-12-23,88.64714050292969,90.82936096191406,86.48363494873047,-0.024025496115726352,0.025016357782391863
729,729,729,729,2021-12-27,89.23717498779297,92.12183380126952,86.6896743774414,-0.03131351922172432,0.02938643648907835
730,730,730,730,2021-12-28,90.37980651855467,90.18312072753906,86.91446685791016,0.0021809601334359385,0.039870688803852916
731,731,731,731,2021-12-29,90.77316284179688,90.16439819335938,87.55133819580078,0.00675171864544577,0.03679926215166196
732,732,732,732,2021-12-30,90.96048736572266,88.7220687866211,89.07796478271484,0.025229557986131024,0.021133426067824868
733,733,733,733,2021-12-31,90.91365051269533,88.759521484375,88.75016784667969,0.024269272662759134,0.024377223373291734
734,734,734,734,2022-01-03,89.99581146240234,88.64714050292969,90.82936096191406,0.01521392513984221,-0.009177093075236287
735,735,735,735,2022-01-04,89.77103424072266,89.23717498779297,92.12183380126952,0.005982475946854082,-0.025518375650425473
736,736,736,736,2022-01-05,90.81063079833984,90.37980651855467,90.18312072753906,0.004766820115915227,0.006958176493987223
737,737,737,737,2022-01-06,90.23931884765624,90.77316284179688,90.16439819335938,-0.0058810773738383615,0.0008309338918470743
738,738,738,738,2022-01-07,91.04478454589844,90.96048736572266,88.7220687866211,0.0009267450364118801,0.02617968439017737
739,739,739,739,2022-01-10,90.7544403076172,90.91365051269533,88.759521484375,-0.0017512244220783124,0.022475547297687637
740,740,740,740,2022-01-11,89.27464294433594,89.99581146240234,88.64714050292969,-0.008013356470125133,0.00707865406426178
741,741,741,741,2022-01-12,89.63053894042969,89.77103424072266,89.23717498779297,-0.0015650404552122188,0.004408072674762842
742,742,742,742,2022-01-13,91.1103286743164,90.81063079833984,90.37980651855467,0.003300251009621169,0.008082802828436764
743,743,743,743,2022-01-14,90.14564514160156,90.23931884765624,90.77316284179688,-0.001038058656147589,-0.0069130311267106
744,744,744,744,2022-01-18,89.69609832763672,91.04478454589844,90.96048736572266,-0.014813437419710751,-0.01390042066289987
745,745,745,745,2022-01-19,89.93962097167969,90.7544403076172,90.91365051269533,-0.008978286166226535,-0.010713787594302193
746,746,746,746,2022-01-20,90.53900909423828,89.27464294433594,89.99581146240234,0.014162657034547887,0.006035810145040621
747,747,747,747,2022-01-21,90.8387222290039,89.63053894042969,89.77103424072266,0.013479594152359109,0.011893457586978684
748,748,748,748,2022-01-24,89.09668731689453,91.1103286743164,90.81063079833984,-0.022101131526150564,-0.018873819798162272
749,749,749,749,2022-01-25,88.74079132080078,90.14564514160156,90.23931884765624,-0.0155842671999743,-0.01660614847265518
750,750,750,750,2022-01-26,88.14137268066406,89.69609832763672,91.04478454589844,-0.01733325836864885,-0.03188993065023593
751,751,751,751,2022-01-27,89.07796478271484,89.93962097167969,90.7544403076172,-0.009580384925528707,-0.01847265565431122
752,752,752,752,2022-01-28,90.44535064697266,90.53900909423828,89.27464294433594,-0.0010344540789941625,0.013113552337214784
753,753,753,753,2022-01-31,90.88555908203124,90.8387222290039,89.63053894042969,0.0005156044897820511,0.014002148781406598
754,754,754,754,2022-02-01,89.12479400634766,89.09668731689453,91.1103286743164,0.0003154627887920203,-0.02179264082194521
755,755,755,755,2022-02-02,90.0239028930664,88.74079132080078,90.14564514160156,0.014459095452812987,-0.0013505061541677632
756,756,756,756,2022-02-03,89.62117004394531,88.14137268066406,89.69609832763672,0.01678890761824814,-0.0008353572238751772
757,757,757,757,2022-02-04,88.63777160644531,89.07796478271484,89.93962097167969,-0.004941661805400233,-0.01447470370866144
758,758,758,758,2022-02-07,88.71269226074219,90.44535064697266,90.53900909423828,-0.01915696466248884,-0.02017160174124677
759,759,759,759,2022-02-08,88.47855377197266,90.88555908203124,90.8387222290039,-0.02648391377431114,-0.025981964509378286
760,760,760,760,2022-02-09,88.33805847167969,89.12479400634766,89.09668731689453,-0.008827347579753564,-0.00851466949064661
761,761,761,761,2022-02-10,86.16520690917969,90.0239028930664,88.74079132080078,-0.042863015931115744,-0.029023680917046102
762,762,762,762,2022-02-11,86.10667419433594,89.62117004394531,88.14137268066406,-0.03921501859310761,-0.023084488299267014
763,763,763,763,2022-02-14,84.61507415771484,88.63777160644531,89.07796478271484,-0.045383558000435587,-0.05010094961067191
764,764,764,764,2022-02-15,83.92591857910156,88.71269226074219,90.44535064697266,-0.05395816043516588,-0.0720814505249453
765,765,765,765,2022-02-16,84.13360595703125,88.47855377197266,90.88555908203124,-0.049107355734353764,-0.07429071453371183
766,766,766,766,2022-02-17,84.38849639892578,88.33805847167969,89.12479400634766,-0.04470963185159993,-0.05314231197083663
767,767,767,767,2022-02-18,84.96437072753906,86.16520690917969,90.0239028930664,-0.013936439367067677,-0.0562020974755697
768,768,768,768,2022-02-22,84.76612091064453,86.10667419433594,89.62117004394531,-0.015568517727974074,-0.05417301660891205
769,769,769,769,2022-02-23,83.39724731445312,84.61507415771484,88.63777160644531,-0.014392551863652514,-0.059122924651809794
770,770,770,770,2022-02-24,83.71823120117188,83.92591857910156,88.71269226074219,-0.0024746512334439252,-0.056299284040334574
771,771,771,771,2022-02-25,85.76680755615234,84.13360595703125,88.47855377197266,0.019412000478800318,-0.030648627268581197
772,772,772,772,2022-02-28,85.79512786865234,84.38849639892578,88.33805847167969,0.016668521537308356,-0.02878635377573513
773,773,773,773,2022-03-01,84.31298828125,84.96437072753906,86.16520690917969,-0.00766653646359472,-0.021496131610082125
774,774,774,774,2022-03-02,85.52134704589844,84.76612091064453,86.10667419433594,0.008909528089058316,-0.006797697784918122
775,775,775,775,2022-03-03,87.27728271484375,83.39724731445312,84.61507415771484,0.046524741827038696,0.03146258020369741
776,776,776,776,2022-03-04,89.31643676757812,83.71823120117188,83.92591857910156,0.06686961114782708,0.06422948094867631
777,777,777,777,2022-03-07,90.10943603515624,85.76680755615234,84.13360595703125,0.05063297332316741,0.07102786110436021
778,778,778,778,2022-03-08,88.74057006835938,85.79512786865234,84.38849639892578,0.03433111265031674,0.05157188307823657
779,779,779,779,2022-03-09,87.41889190673828,84.31298828125,84.96437072753906,0.036837783700983895,0.02888882902540746
780,780,780,780,2022-03-10,88.32518005371094,85.52134704589844,84.76612091064453,0.03278518293576127,0.041986811533090584
781,781,781,781,2022-03-11,88.60840606689453,87.27728271484375,83.39724731445312,0.015251658972929905,0.06248598029611818
782,782,782,782,2022-03-14,88.53287506103516,89.31643676757812,83.71823120117188,-0.008772872439839707,0.057510100139285925
783,783,783,783,2022-03-15,89.29755401611328,90.10943603515624,85.76680755615234,-0.009009955613596299,0.04116681686734491
784,784,784,784,2022-03-16,89.30699920654297,88.74057006835938,85.79512786865234,0.006382978357556857,0.04093322575691127
785,785,785,785,2022-03-17,90.430419921875,87.41889190673828,84.31298828125,0.034449395885154166,0.07255621898038478
786,786,786,786,2022-03-18,89.38251495361328,88.32518005371094,85.52134704589844,0.011970933988013188,0.04514858618448314
787,787,787,787,2022-03-21,90.34544372558594,88.60840606689453,87.27728271484375,0.01960353126519432,0.035154176611646104
788,788,788,788,2022-03-22,90.0339126586914,88.53287506103516,89.31643676757812,0.016954578698832767,0.008032965902797118
789,789,789,789,2022-03-23,90.13775634765624,89.29755401611328,90.10943603515624,0.009409018430575955,0.00031428797855248547
790,790,790,790,2022-03-24,91.20453643798828,89.30699920654297,88.74057006835938,0.021247351812334614,0.02776595155666506
791,791,791,791,2022-03-25,92.58283996582033,90.430419921875,87.41889190673828,0.023801946798487128,0.05907130537173977
792,792,792,792,2022-03-28,93.0359878540039,89.38251495361328,88.32518005371094,0.04087458159223489,0.05333482249827637
793,793,793,793,2022-03-29,93.63074493408205,90.34544372558594,88.60840606689453,0.036363773014108425,0.05668016264050535
794,794,794,794,2022-03-30,94.67864227294922,90.0339126586914,88.53287506103516,0.05158866783747884,0.06941791066513003
795,795,795,795,2022-03-31,94.2254867553711,90.13775634765624,89.29755401611328,0.04534981314543396,0.05518552880371841
796,796,796,796,2022-04-01,95.47162628173828,91.20453643798828,89.30699920654297,0.04678593862106051,0.06902736773114726
797,797,797,797,2022-04-04,94.86743927001952,92.58283996582033,90.430419921875,0.024676271596794974,0.049065561699014104
798,798,798,798,2022-04-05,96.0380630493164,93.0359878540039,89.38251495361328,0.032267891861625486,0.07446141003256779
799,799,799,799,2022-04-06,98.1527328491211,93.63074493408205,90.34544372558594,0.04829597284762199,0.08641596965585685
800,800,800,800,2022-04-07,98.00167846679688,94.67864227294922,90.0339126586914,0.035098055000278405,0.08849738473890811
801,801,801,801,2022-04-08,98.64363098144533,94.2254867553711,90.13775634765624,0.04688905707162494,0.09436528019382262
802,802,802,802,2022-04-11,97.86007690429688,95.47162628173828,91.20453643798828,0.02501738700365519,0.07297378755752826
803,803,803,803,2022-04-12,98.568115234375,94.86743927001952,92.58283996582033,0.039008915944513944,0.06464778214585243
804,804,804,804,2022-04-13,97.42581176757812,96.0380630493164,93.0359878540039,0.014449986538661141,0.04718414900331824
805,805,805,805,2022-04-14,97.41637420654295,98.1527328491211,93.63074493408205,-0.007502171576924455,0.04043147659592017
806,806,806,806,2022-04-18,97.08595275878906,98.00167846679688,94.67864227294922,-0.009343979841305083,0.025426119640581613
807,807,807,807,2022-04-19,98.67195129394533,98.64363098144533,94.2254867553711,0.00028709722278286165,0.04718961601247207
808,808,808,808,2022-04-20,99.50271606445312,97.86007690429688,95.47162628173828,0.016785590325692157,0.04222290893861014
809,809,809,809,2022-04-21,99.8425750732422,98.568115234375,94.86743927001952,0.01292973732770264,0.05244302830881775
810,810,810,810,2022-04-22,98.16216278076172,97.42581176757812,96.0380630493164,0.0075580690560757,0.02211726959085558
811,811,811,811,2022-04-25,97.1520538330078,97.41637420654295,98.1527328491211,-0.0027133053933493523,-0.010195121287672415
812,812,812,812,2022-04-26,96.88771057128906,97.08595275878906,98.00167846679688,-0.002041924520146954,-0.011366824659898356
813,813,813,813,2022-04-27,96.37792205810548,98.67195129394533,98.64363098144533,-0.023249051080442285,-0.022968628595656848
814,814,814,814,2022-04-28,97.02931213378906,99.50271606445312,97.86007690429688,-0.02485765241887372,-0.008489312463143328
815,815,815,815,2022-04-29,94.45205688476562,99.8425750732422,98.568115234375,-0.053990175879600644,-0.041758517344297585
816,816,816,816,2022-05-02,94.14997100830078,98.16216278076172,97.42581176757812,-0.04087309874601974,-0.033623951392802165
817,817,817,817,2022-05-03,93.98947143554688,97.1520538330078,97.41637420654295,-0.03255291342473321,-0.03517789282251804
818,818,818,818,2022-05-04,95.87757873535156,96.88771057128906,97.08595275878906,-0.010425799412344006,-0.012446435237028708
819,819,819,819,2022-05-05,95.41500091552734,96.37792205810548,98.67195129394533,-0.009991096736839844,-0.03300786429889757
820,820,820,820,2022-05-06,95.02793884277344,97.02931213378906,99.50271606445312,-0.02062648128697464,-0.04497140780339237
821,821,821,821,2022-05-09,96.23631286621094,94.45205688476562,99.8425750732422,0.018890599530533958,-0.03611948314019142
822,822,822,822,2022-05-10,95.02793884277344,94.14997100830078,98.16216278076172,0.009325205574362228,-0.03192904321992529
823,823,823,823,2022-05-11,96.05693817138672,93.98947143554688,97.1520538330078,0.021996790749670314,-0.011272182299958855
824,824,824,824,2022-05-12,95.8648681640625,95.87757873535156,96.88771057128906,-0.00013257084144924214,-0.010556988096792397
825,825,825,825,2022-05-13,97.07245635986328,95.41500091552734,96.37792205810548,0.0173710153375497,0.007206363106055269
826,826,826,826,2022-05-16,97.7190170288086,95.02793884277344,97.02931213378906,0.028318810434135866,0.007108211733672043
827,827,827,827,2022-05-17,98.3656005859375,96.23631286621094,94.45205688476562,0.022125616166183804,0.0414341818510795
828,828,828,828,2022-05-18,96.93932342529295,95.02793884277344,94.14997100830078,0.020113922345321722,0.02962669438046084
829,829,829,829,2022-05-19,97.81412506103516,96.05693817138672,93.98947143554688,0.018293180306384826,0.04069236231540074
830,830,830,830,2022-05-20,98.46070861816406,95.8648681640625,95.87757873535156,0.027078120523350124,0.026941959912678337
831,831,831,831,2022-05-23,99.85843658447266,97.07245635986328,95.41500091552734,0.028700007490088497,0.04656957109793636
832,832,832,832,2022-05-24,102.95822143554688,97.7190170288086,95.02793884277344,0.053614992926031,0.08345211618126669
833,833,833,833,2022-05-25,100.609619140625,98.3656005859375,96.23631286621094,0.0228130417678587,0.045443410539781404
834,834,834,834,2022-05-26,100.21976470947266,96.93932342529295,95.02793884277344,0.03384015039787025,0.05463473090044868
835,835,835,835,2022-05-27,101.2942352294922,97.81412506103516,96.05693817138672,0.03557880997540486,0.05452283986775619
836,836,836,836,2022-05-31,99.90599060058594,98.46070861816406,95.8648681640625,0.014678768848056523,0.04215436284340868
837,837,837,837,2022-06-01,99.52565002441406,99.85843658447266,97.07245635986328,-0.003332583319358151,0.025271779004503614
838,838,838,838,2022-06-02,99.70631408691406,102.95822143554688,97.7190170288086,-0.03158472731260753,0.02033685068198743
839,839,839,839,2022-06-03,99.05973052978516,100.609619140625,98.3656005859375,-0.015404974435630492,0.007056633006995439
840,840,840,840,2022-06-06,99.18334197998048,100.21976470947266,96.93932342529295,-0.0103415003267735,0.023148692144699057
841,841,841,841,2022-06-07,100.4099349975586,101.2942352294922,97.81412506103516,-0.008730015384687317,0.026538191032263292
842,842,842,842,2022-06-08,97.89017486572266,99.90599060058594,98.46070861816406,-0.020177125743363167,-0.005794532260111618
843,843,843,843,2022-06-09,94.6287612915039,99.52565002441406,99.85843658447266,-0.04920227832432067,-0.05237089095166081
844,844,844,844,2022-06-10,94.4290771484375,99.70631408691406,102.95822143554688,-0.0529278109095116,-0.08284082774728896
845,845,845,845,2022-06-13,90.88241577148438,99.05973052978516,100.609619140625,-0.08254933376627782,-0.09668263782556052
846,846,846,846,2022-06-14,87.52589416503906,99.18334197998048,100.21976470947266,-0.11753433169548166,-0.12666035069261927
847,847,847,847,2022-06-15,87.36424255371094,100.4099349975586,101.2942352294922,-0.12992431918380243,-0.13752009326317016
848,848,848,848,2022-06-16,86.72718048095703,97.89017486572266,99.90599060058594,-0.11403590196950886,-0.13191211097957534
849,849,849,849,2022-06-17,85.928466796875,94.6287612915039,99.52565002441406,-0.09194133343696265,-0.13661988868400876
850,850,850,850,2022-06-21,87.3832778930664,94.4290771484375,99.70631408691406,-0.07461472110222434,-0.12359333816217155
851,851,851,851,2022-06-22,88.78102111816406,90.88241577148438,99.05973052978516,-0.023122125831294804,-0.10376274351493919
852,852,852,852,2022-06-23,90.65420532226562,87.52589416503906,99.18334197998048,0.03574155039567839,-0.08599364053931968
853,853,853,853,2022-06-24,92.38475036621094,87.36424255371094,100.4099349975586,0.05746639203577408,-0.07992420900922592
854,854,854,854,2022-06-27,94.40055847167967,86.72718048095703,97.89017486572266,0.08847719882243266,-0.035648280318527736
855,855,855,855,2022-06-28,94.24842071533205,85.928466796875,94.6287612915039,0.09682418677531457,-0.004019291502719957
856,856,856,856,2022-06-29,94.4290771484375,87.3832778930664,94.4290771484375,0.08063097912158046,0.0
857,857,857,857,2022-06-30,95.69371032714844,88.78102111816406,90.88241577148438,0.07786224039689582,0.05293977404563743
858,858,858,858,2022-07-01,97.53836059570312,90.65420532226562,87.52589416503906,0.07593862026549236,0.1143943346843681
859,859,859,859,2022-07-05,94.0011978149414,92.38475036621094,87.36424255371094,0.017496907685769614,0.07596878387802786
860,860,860,860,2022-07-06,96.2832489013672,94.40055847167967,86.72718048095703,0.01994363656495035,0.11018539248498249
861,861,861,861,2022-07-07,94.90450286865234,94.24842071533205,85.928466796875,0.006961200499071785,0.10445939985168895
862,862,862,862,2022-07-08,94.6192626953125,94.4290771484375,87.3832778930664,0.002014057032200256,0.08280743154429371
863,863,863,863,2022-07-11,95.62715911865234,95.69371032714844,88.78102111816406,-0.0006954606344405923,0.07711262963934984
864,864,864,864,2022-07-12,95.52256774902344,97.53836059570312,90.65420532226562,-0.02066666729242206,0.053702554773397804
865,865,865,865,2022-07-13,95.20877075195312,94.0011978149414,92.38475036621094,0.012846356909079537,0.030568036115785846
866,866,866,866,2022-07-14,95.18975830078124,96.2832489013672,94.40055847167967,-0.011357018100896621,0.008360118222587865
867,867,867,867,2022-07-15,95.79830932617188,94.90450286865234,94.24842071533205,0.009417956266591032,0.016444717047526147
868,868,868,868,2022-07-18,93.95365142822266,94.6192626953125,94.4290771484375,-0.007034627496868229,-0.005034738605646849
869,869,869,869,2022-07-19,94.20087432861328,95.62715911865234,95.69371032714844,-0.014915059729729618,-0.015600147527267905
870,870,870,870,2022-07-20,91.40536499023438,95.52256774902344,97.53836059570312,-0.043101885301142895,-0.06287778027037016
871,871,871,871,2022-07-21,91.5004653930664,95.20877075195312,94.0011978149414,-0.038949199003397994,-0.026603197406038892
872,872,872,872,2022-07-22,93.05035400390624,95.18975830078124,96.2832489013672,-0.022475152107382157,-0.0335769194989749
873,873,873,873,2022-07-25,94.09628295898438,95.79830932617188,94.90450286865234,-0.0177667683193915,-0.008516138699831144
874,874,874,874,2022-07-26,95.70323181152344,93.95365142822266,94.6192626953125,0.018621739088420686,0.011456114593721534
875,875,875,875,2022-07-27,95.53206634521484,94.20087432861328,95.62715911865234,0.014131418907618487,-0.0009944117791841345
876,876,876,876,2022-07-28,97.93772888183594,91.40536499023438,95.52256774902344,0.07146586956137058,0.025283670547447068
877,877,877,877,2022-07-29,98.7079086303711,91.5004653930664,95.20877075195312,0.07876947080370633,0.03675226400658249
878,878,878,878,2022-08-01,98.78398895263672,93.05035400390624,95.18975830078124,0.06161862585165223,0.0377585857556062
879,879,879,879,2022-08-02,98.55577850341795,94.09628295898438,95.79830932617188,0.04739289804228952,0.02878411108339618
880,880,880,880,2022-08-03,98.9646453857422,95.70323181152344,93.95365142822266,0.0340784058436161,0.0533347441142058
881,881,881,881,2022-08-04,98.7459487915039,95.53206634521484,94.20087432861328,0.03364192327501181,0.04824875029328757
882,882,882,882,2022-08-05,98.05182647705078,97.93772888183594,91.40536499023438,0.001165001440379676,0.0727141288427271
883,883,883,883,2022-08-08,98.86004638671876,98.7079086303711,91.5004653930664,0.0015412924704683029,0.08043217006642722
884,884,884,884,2022-08-09,100.04861450195312,98.78398895263672,93.05035400390624,0.012801928356251713,0.07520939144146732
885,885,885,885,2022-08-10,100.00108337402344,98.55577850341795,94.09628295898438,0.01466484149942926,0.06275274887970772
886,886,886,886,2022-08-11,99.89383697509766,98.9646453857422,95.70323181152344,0.009389126649559376,0.043787498961656235
887,887,887,887,2022-08-12,101.14813995361328,98.7459487915039,95.53206634521484,0.024326984463752144,0.05878731428360595
888,888,888,888,2022-08-15,101.76092529296876,98.05182647705078,97.93772888183594,0.03782794211167606,0.03903701315910224
889,889,889,889,2022-08-16,102.45988464355467,98.86004638671876,98.7079086303711,0.03641347934183781,0.03801089563383919
890,890,890,890,2022-08-17,102.4215850830078,100.04861450195312,98.78398895263672,0.023718175337734015,0.03682374207540029
891,891,891,891,2022-08-18,102.8332977294922,100.00108337402344,98.55577850341795,0.028321836723265603,0.04340201346921435
892,892,892,892,2022-08-19,103.1109619140625,99.89383697509766,98.9646453857422,0.03220543965857314,0.04189694725989135
893,893,893,893,2022-08-22,102.23966217041016,101.14813995361328,98.7459487915039,0.010791322680747673,0.03538082748369775
894,894,894,894,2022-08-23,101.4449462890625,101.76092529296876,98.05182647705078,-0.003105111347961542,0.034605370791393586
895,895,895,895,2022-08-24,101.36835479736328,102.45988464355467,98.86004638671876,-0.010653241021973514,0.0253723167479869
896,896,896,896,2022-08-25,101.7034683227539,102.4215850830078,100.04861450195312,-0.0070113810450394,0.016540497127708553
897,897,897,897,2022-08-26,100.3342742919922,102.8332977294922,100.00108337402344,-0.024301695002272528,0.00333187308304006
898,898,898,898,2022-08-29,100.70769500732422,103.1109619140625,99.89383697509766,-0.0233075791567271,0.008147229667726519
899,899,899,899,2022-08-30,99.07040405273438,102.23966217041016,101.14813995361328,-0.030998323452921306,-0.020541513683116297
900,900,900,900,2022-08-31,98.75443267822266,101.4449462890625,101.76092529296876,-0.026521908771811598,-0.029544666639876205
901,901,901,901,2022-09-01,100.2002410888672,101.36835479736328,102.45988464355467,-0.011523455331115429,-0.022053934206040626
902,902,902,902,2022-09-02,98.62995910644533,101.7034683227539,102.4215850830078,-0.030220298943541057,-0.0370197939573923
903,903,903,903,2022-09-06,98.67784118652344,100.3342742919922,102.8332977294922,-0.01650914522636826,-0.0404096400166013
904,904,904,904,2022-09-07,101.7034683227539,100.70769500732422,103.1109619140625,0.00988775798470276,-0.013650280873935272
905,905,905,905,2022-09-08,101.50241088867188,99.07040405273438,102.23966217041016,0.024548268064425782,-0.007211010542165663
906,906,906,906,2022-09-09,101.91412353515624,98.75443267822266,101.4449462890625,0.031995433230111114,0.004624944497055861
907,907,907,907,2022-09-12,102.68009948730467,100.2002410888672,101.36835479736328,0.024749026264698326,0.01294037663493297
908,908,908,908,2022-09-13,99.3863754272461,98.62995910644533,101.7034683227539,0.0076692348618376815,-0.022782830651896457
909,909,909,909,2022-09-14,99.9991683959961,98.67784118652344,100.3342742919922,0.013390313302203749,-0.003339894551097067
910,910,910,910,2022-09-15,96.76287078857422,101.7034683227539,100.70769500732422,-0.048578456719890806,-0.03917103075850459
911,911,911,911,2022-09-16,96.98309326171876,101.50241088867188,99.07040405273438,-0.044524239250926856,-0.021068964146997438
912,912,912,912,2022-09-19,97.9310073852539,101.91412353515624,98.75443267822266,-0.03908306338452017,-0.008338109699356666
913,913,913,913,2022-09-20,96.66712951660156,102.68009948730467,100.2002410888672,-0.05856022735395339,-0.03526050969410477
914,914,914,914,2022-09-21,95.68092346191406,99.3863754272461,98.62995910644533,-0.0372832991383667,-0.029899998654045357
915,915,915,915,2022-09-22,95.89156341552734,99.9991683959961,98.67784118652344,-0.041076391397602996,-0.028236103845537097
916,916,916,916,2022-09-23,95.33623504638672,96.76287078857422,101.7034683227539,-0.014743627701008233,-0.06260586174073146
917,917,917,917,2022-09-26,93.07657623291016,96.98309326171876,101.50241088867188,-0.04028039215316093,-0.08301117758673926
918,918,918,918,2022-09-27,90.74032592773438,97.9310073852539,101.91412353515624,-0.07342599294656371,-0.10963934359468197
919,919,919,919,2022-09-28,91.57333374023438,96.66712951660156,102.68009948730467,-0.0526941867606856,-0.10816863055770154
920,920,920,920,2022-09-29,87.90618896484375,95.68092346191406,99.3863754272461,-0.08125689234348843,-0.11551066645755881
921,921,921,921,2022-09-30,85.62738800048828,95.89156341552734,99.9991683959961,-0.10703940002063861,-0.1437189991280292
922,922,922,922,2022-10-03,88.66259765625,95.33623504638672,96.76287078857422,-0.07000105874633711,-0.08371261689851295
923,923,923,923,2022-10-04,89.14134216308594,93.07657623291016,96.98309326171876,-0.04227953185532829,-0.08085688788530454
924,924,924,924,2022-10-05,86.70934295654297,90.74032592773438,97.9310073852539,-0.04442328071867052,-0.11458745016852201
925,925,925,925,2022-10-06,82.84113311767578,91.57333374023438,96.66712951660156,-0.09535746123788813,-0.14302686412707966
926,926,926,926,2022-10-07,81.8453598022461,87.90618896484375,95.68092346191406,-0.06894655807478534,-0.14460106737133693
927,927,927,927,2022-10-10,81.67300415039062,85.62738800048828,95.89156341552734,-0.046181297157810164,-0.14827747883850195
928,928,928,928,2022-10-11,81.55809783935547,88.66259765625,95.33623504638672,-0.08012961502029392,-0.1445215158782741
929,929,929,929,2022-10-12,78.7335433959961,89.14134216308594,93.07657623291016,-0.11675613710245192,-0.15409927413985203
930,930,930,930,2022-10-13,81.11766052246094,86.70934295654297,90.74032592773438,-0.06448765777044896,-0.10604618516509334
931,931,931,931,2022-10-14,80.71552276611328,82.84113311767578,91.57333374023438,-0.025658875869588482,-0.11856957184633454
932,932,932,932,2022-10-17,82.00811767578125,81.8453598022461,87.90618896484375,0.0019886023340651704,-0.06709506302703339
933,933,933,933,2022-10-18,84.05712127685547,81.67300415039062,85.62738800048828,0.02919100566050914,-0.018338370004044258
934,934,934,934,2022-10-19,83.08049774169922,81.55809783935547,88.66259765625,0.018666446897062317,-0.06295890332688991
935,935,935,935,2022-10-20,81.80705261230469,78.7335433959961,89.14134216308594,0.039036846098112976,-0.08227708235941766
936,936,936,936,2022-10-21,82.9655990600586,81.11766052246094,86.70934295654297,0.022780964412626004,-0.04317578439454517
937,937,937,937,2022-10-24,83.0709228515625,80.71552276611328,82.84113311767578,0.029181500716713327,0.0027738603425462305
938,938,938,938,2022-10-25,84.03797149658203,82.00811767578125,81.8453598022461,0.02475186455109002,0.0267896885007739
939,939,939,939,2022-10-26,84.33480072021484,84.05712127685547,81.67300415039062,0.003303461255171891,0.03259089827188011
940,940,940,940,2022-10-27,84.94758605957031,83.08049774169922,81.55809783935547,0.022473244246513202,0.041559186763907796
941,941,941,941,2022-10-28,87.70512390136719,81.80705261230469,78.7335433959961,0.07209734491981146,0.11394864397564164
942,942,942,942,2022-10-31,87.44660186767578,82.9655990600586,81.11766052246094,0.05401037126693198,0.0780217440253026
943,943,943,943,2022-11-01,88.04023742675781,83.0709228515625,80.71552276611328,0.059820144096326855,0.09074728639086094
944,944,944,944,2022-11-02,86.41252899169922,84.03797149658203,82.00811767578125,0.028255768824855032,0.0537070163386848
945,945,945,945,2022-11-03,86.54656982421875,84.33480072021484,84.05712127685547,0.02622605478539719,0.029616152796428707
946,946,946,946,2022-11-04,87.50404357910156,84.94758605957031,83.08049774169922,0.03009452814513769,0.053244094073140236
947,947,947,947,2022-11-07,86.2880630493164,87.70512390136719,81.80705261230469,-0.016157104499896713,0.0547753560838804
948,948,948,948,2022-11-08,87.5615005493164,87.44660186767578,82.9655990600586,0.0013139296346185159,0.0553952667289348
949,949,949,949,2022-11-09,86.5082778930664,88.04023742675781,83.0709228515625,-0.017400674719509568,0.041378558507722873
950,950,950,950,2022-11-10,90.87895965576172,86.41252899169922,84.03797149658203,0.051687304100213716,0.08140353744090456
951,951,951,951,2022-11-11,89.9136962890625,86.54656982421875,84.33480072021484,0.038905371659241794,0.0661517608532205
952,952,952,952,2022-11-14,89.31523895263672,87.50404357910156,84.94758605957031,0.020698419175313676,0.05141585647888269
953,953,953,953,2022-11-15,90.0198745727539,86.2880630493164,87.70512390136719,0.043248294046241975,0.026392422339997834
954,954,954,954,2022-11-16,91.12992095947266,87.5615005493164,87.44660186767578,0.04075330353831075,0.04212078014615672
955,955,955,955,2022-11-17,89.7882080078125,86.5082778930664,88.04023742675781,0.037914638860346406,0.019854223842920238
956,956,956,956,2022-11-18,92.3750991821289,90.87895965576172,86.41252899169922,0.01646299134622997,0.06900122308655554
957,957,957,957,2022-11-21,93.36932373046876,89.9136962890625,86.54656982421875,0.03843271474789334,0.0788333254582756
958,958,958,958,2022-11-22,93.7554168701172,89.31523895263672,87.50404357910156,0.04971355358333729,0.07144096472941319
959,959,959,959,2022-11-23,94.66275787353516,90.0198745727539,86.2880630493164,0.05157620273097452,0.09705507955871417
960,960,960,960,2022-11-25,95.23226928710938,91.12992095947266,87.5615005493164,0.045016480695304395,0.08760435453561732
961,961,961,961,2022-11-28,94.15117645263672,89.7882080078125,86.5082778930664,0.04859177548620419,0.08834875396569286
962,962,962,962,2022-11-29,93.61063385009766,92.3750991821289,90.87895965576172,0.013375191787699636,0.030058378800584595
963,963,963,963,2022-11-30,95.6955795288086,93.36932373046876,89.9136962890625,0.024914561928873757,0.06430481092844831
964,964,964,964,2022-12-01,93.90985870361328,93.7554168701172,89.31523895263672,0.0016472843772858958,0.051442730320780505
