,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HOLX,HOLX_6m,HOLX_12m,HOLX_6m_ret,HOLX_12m_ret
975,975,975,975,2022-12-16,73.7300033569336,74.80000305175781,76.16000366210938,-0.014304808170714,-0.03190651507787068
976,976,976,976,2022-12-19,73.30999755859375,74.0,76.98999786376953,-0.009324357316300658,-0.04779842066871309
977,977,977,977,2022-12-20,74.0999984741211,75.1500015258789,76.5,-0.013972096213414331,-0.03137256896573737
978,978,978,978,2022-12-21,75.41999816894531,75.77999877929688,75.11000061035156,-0.004750601955009759,0.004127247451400251
979,979,979,979,2022-12-22,75.37000274658203,75.88999938964844,74.22000122070312,-0.006851978485288179,0.015494496186536422
980,980,980,980,2022-12-23,75.51000213623047,75.01000213623047,73.80000305175781,0.006665777706444054,0.023170718343648256
981,981,981,981,2022-12-27,75.75,73.7300033569336,74.80000305175781,0.027397213496484163,0.012700493442290961
982,982,982,982,2022-12-28,74.94000244140625,73.30999755859375,74.0,0.022234414637781086,0.012702735694678946
983,983,983,983,2022-12-29,76.0999984741211,74.0999984741211,75.1500015258789,0.026990553862136446,0.012641343033306995
984,984,984,984,2022-12-30,74.80999755859375,75.41999816894531,75.77999877929688,-0.00808804859667489,-0.0128002274522091
985,985,985,985,2023-01-03,75.55000305175781,75.37000274658203,75.88999938964844,0.0023882220859272607,-0.004480120445711888
986,986,986,986,2023-01-04,78.2300033569336,75.51000213623047,75.01000213623047,0.03602173412465093,0.042927624703370526
987,987,987,987,2023-01-05,77.62999725341797,75.75,73.7300033569336,0.024818445589676053,0.05289561533863152
988,988,988,988,2023-01-06,77.83000183105469,74.94000244140625,73.30999755859375,0.0385641752801924,0.06165604178131745
989,989,989,989,2023-01-09,79.79000091552734,76.0999984741211,74.0999984741211,0.048488863540005145,0.07678815868523192
990,990,990,990,2023-01-10,80.56999969482422,74.80999755859375,75.41999816894531,0.07699508520527676,0.06828429661775637
991,991,991,991,2023-01-11,81.08000183105469,75.55000305175781,75.37000274658203,0.07319653945623772,0.07575957113430776
992,992,992,992,2023-01-12,79.87000274658203,78.2300033569336,75.51000213623047,0.020963815918117135,0.057740703046008646
993,993,993,993,2023-01-13,79.94999694824219,77.62999725341797,75.75,0.029885350726610582,0.0554455042672235
994,994,994,994,2023-01-17,79.45999908447266,77.83000183105469,74.94000244140625,0.020943045291919704,0.06031487184165063
995,995,995,995,2023-01-18,78.91999816894531,79.79000091552734,76.0999984741211,-0.01090365630529433,0.037056501332036085
996,996,996,996,2023-01-19,78.76000213623047,80.56999969482422,74.80999755859375,-0.0224649071049956,0.05280049066360326
997,997,997,997,2023-01-20,79.66000366210938,81.08000183105469,75.55000305175781,-0.01751354386873527,0.05440106478269602
998,998,998,998,2023-01-23,81.62999725341797,79.87000274658203,78.2300033569336,0.022035738654225367,0.04346150774110935
999,999,999,999,2023-01-24,81.58999633789062,79.94999694824219,77.62999725341797,0.0205128136616457,0.051011197018924204
1000,1000,1000,1000,2023-01-25,81.69999694824219,79.45999908447266,77.83000183105469,0.02819025786028795,0.04972369299936652
1001,1001,1001,1001,2023-01-26,82.93000030517578,78.91999816894531,79.79000091552734,0.05081097604242446,0.03935329431782697
1002,1002,1002,1002,2023-01-27,82.79000091552734,78.76000213623047,80.56999969482422,0.05116808875050838,0.027553695284992408
1003,1003,1003,1003,2023-01-30,82.1500015258789,79.66000366210938,81.08000183105469,0.03125781759101165,0.0131968385626553
1004,1004,1004,1004,2023-01-31,81.37000274658203,81.62999725341797,79.87000274658203,-0.003185036329583446,0.018780517696478816
1005,1005,1005,1005,2023-02-01,82.77999877929688,81.58999633789062,79.94999694824219,0.014585151303084576,0.03539714745563738
1006,1006,1006,1006,2023-02-02,84.44000244140625,81.69999694824219,79.45999908447266,0.033537400189866506,0.06267308600947041
1007,1007,1007,1007,2023-02-03,84.68000030517578,82.93000030517578,78.91999816894531,0.021102134252503735,0.07298533033287624
1008,1008,1008,1008,2023-02-06,84.33999633789062,82.79000091552734,78.76000213623047,0.01872201238341309,0.07084807072514399
1009,1009,1009,1009,2023-02-07,86.16000366210938,82.1500015258789,79.66000366210938,0.048813171780249354,0.0815967825908066
1010,1010,1010,1010,2023-02-08,85.61000061035156,81.37000274658203,81.62999725341797,0.052107628372270565,0.04875662735327291
1011,1011,1011,1011,2023-02-09,82.44000244140625,82.77999877929688,81.58999633789062,-0.004107228109499039,0.010418018650172112
1012,1012,1012,1012,2023-02-10,81.86000061035156,84.44000244140625,81.69999694824219,-0.030554260498097174,0.0019584292299390516
1013,1013,1013,1013,2023-02-13,83.45999908447266,84.68000030517578,82.93000030517578,-0.014407194335219642,0.006390917368220395
1014,1014,1014,1014,2023-02-14,83.1500015258789,84.33999633789062,82.79000091552734,-0.014109495656654425,0.004348358574351119
1015,1015,1015,1015,2023-02-15,83.62000274658203,86.16000366210938,82.1500015258789,-0.029480046513094105,0.017894110692621812
1016,1016,1016,1016,2023-02-16,82.62000274658203,85.61000061035156,81.37000274658203,-0.03492580122009714,0.015361926481592736
1017,1017,1017,1017,2023-02-17,82.7300033569336,82.44000244140625,82.77999877929688,0.0035177208507903845,-0.0006039553406683718
1018,1018,1018,1018,2023-02-21,81.19000244140625,81.86000061035156,84.44000244140625,-0.008184683165768147,-0.03848886672232399
1019,1019,1019,1019,2023-02-22,81.2300033569336,83.45999908447266,84.68000030517578,-0.026719335633852648,-0.04074157930808742
1020,1020,1020,1020,2023-02-23,81.2699966430664,83.1500015258789,84.33999633789062,-0.022609799739178427,-0.036400282524615024
1021,1021,1021,1021,2023-02-24,80.0999984741211,83.62000274658203,86.16000366210938,-0.04209524224877903,-0.07033431906239918
1022,1022,1022,1022,2023-02-27,80.2699966430664,82.62000274658203,85.61000061035156,-0.028443549084883668,-0.06237593656364804
1023,1023,1023,1023,2023-02-28,79.63999938964844,82.7300033569336,82.44000244140625,-0.03735046345826343,-0.03396413111156682
1024,1024,1024,1024,2023-03-01,79.05999755859375,81.19000244140625,81.86000061035156,-0.02623481732679711,-0.03420477682483358
1025,1025,1025,1025,2023-03-02,80.08000183105469,81.2300033569336,83.45999908447266,-0.01415734923493317,-0.040498409902891996
1026,1026,1026,1026,2023-03-03,80.44000244140625,81.2699966430664,83.1500015258789,-0.010212799753215762,-0.03259169013519769
1027,1027,1027,1027,2023-03-06,80.25,80.0999984741211,83.62000274658203,0.0018726782613780468,-0.04030139483246764
1028,1028,1028,1028,2023-03-07,79.12999725341797,80.2699966430664,82.62000274658203,-0.014202061010636813,-0.04224165307605787
1029,1029,1029,1029,2023-03-08,78.26000213623047,79.63999938964844,82.7300033569336,-0.01732794153684214,-0.0540311983479268
1030,1030,1030,1030,2023-03-09,78.48999786376953,79.05999755859375,81.19000244140625,-0.007209710503744637,-0.03325538239249681
1031,1031,1031,1031,2023-03-10,77.68000030517578,80.08000183105469,81.2300033569336,-0.02997004833918715,-0.043703101133194644
1032,1032,1032,1032,2023-03-13,78.30000305175781,80.44000244140625,81.2699966430664,-0.026603671366211668,-0.03654477315106397
1033,1033,1033,1033,2023-03-14,79.36000061035156,80.25,80.0999984741211,-0.011090335073500768,-0.009238425441526199
1034,1034,1034,1034,2023-03-15,78.33000183105469,79.12999725341797,80.2699966430664,-0.010109888160380609,-0.024168367922552947
1035,1035,1035,1035,2023-03-16,78.3499984741211,78.26000213623047,79.63999938964844,0.0011499659523899197,-0.01619790212724459
1036,1036,1036,1036,2023-03-17,77.06999969482422,78.48999786376953,79.05999755859375,-0.018091453785104128,-0.025170730144466358
1037,1037,1037,1037,2023-03-20,78.30999755859375,77.68000030517578,80.08000183105469,0.008110160285053292,-0.022102949949915462
1038,1038,1038,1038,2023-03-21,79.7699966430664,78.30000305175781,80.44000244140625,0.018773863780527478,-0.008329261287975287
1039,1039,1039,1039,2023-03-22,78.62999725341797,79.36000061035156,80.25,-0.009198630939001973,-0.02018695011317173
1040,1040,1040,1040,2023-03-23,78.52999877929688,78.33000183105469,79.12999725341797,0.0025532611204777123,-0.007582440224275122
1041,1041,1041,1041,2023-03-24,79.19999694824219,78.3499984741211,78.26000213623047,0.010848736320037577,0.012011177949821983
1042,1042,1042,1042,2023-03-27,79.61000061035156,77.06999969482422,78.48999786376953,0.03295706404028853,0.014269369054206837
1043,1043,1043,1043,2023-03-28,78.83000183105469,78.30999755859375,77.68000030517578,0.006640330592168064,0.014804345022669585
1044,1044,1044,1044,2023-03-29,79.19999694824219,79.7699966430664,78.30000305175781,-0.007145539912389642,0.011494174475184415
1045,1045,1045,1045,2023-03-30,80.5,78.62999725341797,79.36000061035156,0.023782307158871863,0.014364911553437443
1046,1046,1046,1046,2023-03-31,80.69999694824219,78.52999877929688,78.33000183105469,0.027632728927501127,0.03025654362040231
1047,1047,1047,1047,2023-04-03,80.58000183105469,79.19999694824219,78.3499984741211,0.017424304747313935,0.02846207275511503
1048,1048,1048,1048,2023-04-04,80.79000091552734,79.61000061035156,77.06999969482422,0.014822262229983618,0.04826782451580769
1049,1049,1049,1049,2023-04-05,82.08999633789062,78.83000183105469,78.30999755859375,0.04135474351278878,0.04826968327343617
1050,1050,1050,1050,2023-04-06,82.86000061035156,79.19999694824219,79.7699966430664,0.046212169231536926,0.03873641841946518
1051,1051,1051,1051,2023-04-10,83.06999969482422,80.5,78.62999725341797,0.03192546204750579,0.05646703035098022
1052,1052,1052,1052,2023-04-11,83.54000091552734,80.69999694824219,78.52999877929688,0.03519211988454751,0.06379730312120246
1053,1053,1053,1053,2023-04-12,83.7300033569336,80.58000183105469,79.19999694824219,0.03909160404939249,0.057197052818724226
1054,1054,1054,1054,2023-04-13,84.91999816894531,80.79000091552734,79.61000061035156,0.05112015356623423,0.06670013211761372
1055,1055,1055,1055,2023-04-14,84.13999938964844,82.08999633789062,78.83000183105469,0.02497262934840183,0.06736010954273386
1056,1056,1056,1056,2023-04-17,83.63999938964844,82.86000061035156,79.19999694824219,0.009413453699630203,0.056060639046587646
1057,1057,1057,1057,2023-04-18,82.51000213623047,83.06999969482422,80.5,-0.006741273150969396,0.024968970636403354
1058,1058,1058,1058,2023-04-19,83.98999786376953,83.54000091552734,80.69999694824219,0.0053866045404669105,0.04076829045777308
1059,1059,1059,1059,2023-04-20,84.05000305175781,83.7300033569336,80.58000183105469,0.003821804395015782,0.0430628089085725
1060,1060,1060,1060,2023-04-21,84.05999755859375,84.91999816894531,80.79000091552734,-0.010127185926695592,0.04047526433977211
1061,1061,1061,1061,2023-04-24,85.62000274658203,84.13999938964844,82.08999633789062,0.017589771424643796,0.04300166361515645
1062,1062,1062,1062,2023-04-25,84.91000366210938,83.63999938964844,82.86000061035156,0.015184173621815233,0.024740562836801594
1063,1063,1063,1063,2023-04-26,83.58999633789062,82.51000213623047,83.06999969482422,0.01308925189308563,0.0062597405197630795
1064,1064,1064,1064,2023-04-27,84.6500015258789,83.98999786376953,83.54000091552734,0.007858122144256852,0.013287055281145488
1065,1065,1065,1065,2023-04-28,86.01000213623047,84.05000305175781,83.7300033569336,0.023319440967369154,0.027230367704363267
1066,1066,1066,1066,2023-05-01,87.66999816894531,84.05999755859375,84.91999816894531,0.042945523616452874,0.03238342038737407
1067,1067,1067,1067,2023-05-02,83.97000122070312,85.62000274658203,84.13999938964844,-0.019271215521477814,-0.0020204203729318193
1068,1068,1068,1068,2023-05-03,84.08999633789062,84.91000366210938,83.63999938964844,-0.009657370025349277,0.005380164413270938
1069,1069,1069,1069,2023-05-04,82.44999694824219,83.58999633789062,82.51000213623047,-0.013637988271231527,-0.0007272474419429686
1070,1070,1070,1070,2023-05-05,83.73999786376953,84.6500015258789,83.98999786376953,-0.010750190734859832,-0.0029765449024715673
1071,1071,1071,1071,2023-05-08,83.0999984741211,86.01000213623047,84.05000305175781,-0.033833316937956215,-0.011302850007652077
1072,1072,1072,1072,2023-05-09,83.66999816894531,87.66999816894531,84.05999755859375,-0.045625642563511426,-0.00463953605728562
1073,1073,1073,1073,2023-05-10,82.06999969482422,83.97000122070312,85.62000274658203,-0.022627146579229263,-0.04146230948234264
1074,1074,1074,1074,2023-05-11,81.8499984741211,84.08999633789062,84.91000366210938,-0.026638101573566053,-0.03603821759524661
1075,1075,1075,1075,2023-05-12,82.7699966430664,82.44999694824219,83.58999633789062,0.003881136527210449,-0.009809782638458109
1076,1076,1076,1076,2023-05-15,82.37000274658203,83.73999786376953,84.6500015258789,-0.016360104515601326,-0.02693442100647625
1077,1077,1077,1077,2023-05-16,81.33999633789062,83.0999984741211,86.01000213623047,-0.021179328141366582,-0.05429607815778292
1078,1078,1078,1078,2023-05-17,81.02999877929688,83.66999816894531,87.66999816894531,-0.03155252118349261,-0.0757385596935084
1079,1079,1079,1079,2023-05-18,81.05999755859375,82.06999969482422,83.97000122070312,-0.012306593639407115,-0.034655277120466454
1080,1080,1080,1080,2023-05-19,81.43000030517578,81.8499984741211,84.08999633789062,-0.0051313155378751585,-0.03163272860693733
1081,1081,1081,1081,2023-05-22,81.62999725341797,82.7699966430664,82.44999694824219,-0.013773099382431098,-0.009945418134326589
1082,1082,1082,1082,2023-05-23,80.41999816894531,82.37000274658203,83.73999786376953,-0.02367372238211607,-0.03964652232527255
1083,1083,1083,1083,2023-05-24,79.62000274658203,81.33999633789062,83.0999984741211,-0.02114572988377883,-0.04187720567314812
1084,1084,1084,1084,2023-05-25,78.51000213623047,81.02999877929688,83.66999816894531,-0.031099551783656976,-0.06167080370069866
1085,1085,1085,1085,2023-05-26,79.02999877929688,81.05999755859375,82.06999969482422,-0.025043163587927575,-0.03704156118961288
1086,1086,1086,1086,2023-05-30,78.66000366210938,81.43000030517578,81.8499984741211,-0.03401690571884164,-0.03897366977985117
1087,1087,1087,1087,2023-05-31,78.88999938964844,81.62999725341797,82.7699966430664,-0.033566065857668526,-0.04687685647916473
1088,1088,1088,1088,2023-06-01,79.1500015258789,80.41999816894531,82.37000274658203,-0.015792050136564484,-0.03909191590790306
1089,1089,1089,1089,2023-06-02,79.05999755859375,79.62000274658203,81.33999633789062,-0.007033473608016427,-0.0280304755587355
1090,1090,1090,1090,2023-06-05,79.04000091552734,78.51000213623047,81.02999877929688,0.006750716658715961,-0.0245587793872456
1091,1091,1091,1091,2023-06-06,79.04000091552734,79.02999877929688,81.05999755859375,0.00012656126009069624,-0.024919771822177306
1092,1092,1092,1092,2023-06-07,78.81999969482422,78.66000366210938,81.43000030517578,0.002034020153394822,-0.03205207663723497
1093,1093,1093,1093,2023-06-08,78.18000030517578,78.88999938964844,81.62999725341797,-0.008999861705738854,-0.0422638376126826
1094,1094,1094,1094,2023-06-09,77.76000213623047,79.1500015258789,80.41999816894531,-0.017561583864202035,-0.03307630058790545
1095,1095,1095,1095,2023-06-12,78.45999908447266,79.05999755859375,79.62000274658203,-0.007589153714258834,-0.014569249209918866
1096,1096,1096,1096,2023-06-13,78.97000122070312,79.04000091552734,78.51000213623047,-0.0008856236590765176,0.005859114405250665
1097,1097,1097,1097,2023-06-14,78.22000122070312,79.04000091552734,79.02999877929688,-0.010374489945927268,-0.010249241694356925
1098,1098,1098,1098,2023-06-15,81.04000091552734,78.81999969482422,78.66000366210938,0.028165455839869846,0.030256765098072513
1099,1099,1099,1099,2023-06-16,81.19999694824219,78.18000030517578,78.88999938964844,0.03862876223174516,0.029281247008056788
1100,1100,1100,1100,2023-06-20,82.04000091552734,77.76000213623047,79.1500015258789,0.055041135052936285,0.03651294167952135
1101,1101,1101,1101,2023-06-21,81.43000030517578,78.45999908447266,79.05999755859375,0.03785369940554695,0.029977268147846292
1102,1102,1102,1102,2023-06-22,81.4800033569336,78.97000122070312,79.04000091552734,0.03178424841625094,0.03087047587479108
1103,1103,1103,1103,2023-06-23,81.45999908447266,78.22000122070312,79.04000091552734,0.041421603339376833,0.030617385386060958
1104,1104,1104,1104,2023-06-26,81.06999969482422,81.04000091552734,78.81999969482422,0.0003701724945455176,0.02854605441146374
1105,1105,1105,1105,2023-06-27,80.81999969482422,81.19999694824219,78.18000030517578,-0.004679769306643933,0.033768219229255436
1106,1106,1106,1106,2023-06-28,80.20999908447266,82.04000091552734,77.76000213623047,-0.02230621417153511,0.03150716153466604
1107,1107,1107,1107,2023-06-29,80.06999969482422,81.43000030517578,78.45999908447266,-0.016701468810692344,0.02052001821486371
1108,1108,1108,1108,2023-06-30,80.97000122070312,81.4800033569336,78.97000122070312,-0.006259230672786553,0.025326072800865962
1109,1109,1109,1109,2023-07-03,79.86000061035156,81.45999908447266,78.22000122070312,-0.01964152335015279,0.020966496600032913
1110,1110,1110,1110,2023-07-05,78.83000183105469,81.06999969482422,81.04000091552734,-0.02763041658075327,-0.027270472106438737
1111,1111,1111,1111,2023-07-06,78.0199966430664,80.81999969482422,81.19999694824219,-0.03464492776949524,-0.03916256680653263
1112,1112,1112,1112,2023-07-07,77.51000213623047,80.20999908447266,82.04000091552734,-0.03366160053684453,-0.055216951837448125
1113,1113,1113,1113,2023-07-10,78.55000305175781,80.06999969482422,81.43000030517578,-0.018983347681524432,-0.035367766702991354
1114,1114,1114,1114,2023-07-11,79.08999633789062,80.97000122070312,81.4800033569336,-0.023218535932685747,-0.02933243643318517
1115,1115,1115,1115,2023-07-12,78.98999786376953,79.86000061035156,81.45999908447266,-0.010894098922273998,-0.030321645574066025
1116,1116,1116,1116,2023-07-13,79.27999877929688,78.83000183105469,81.06999969482422,0.005708447771022529,-0.022079695599673488
1117,1117,1117,1117,2023-07-14,80.31999969482422,78.0199966430664,80.81999969482422,0.02947966099357946,-0.006186587501707419
1118,1118,1118,1118,2023-07-17,78.95999908447266,77.51000213623047,80.20999908447266,0.018707223690868968,-0.015584091937011157
1119,1119,1119,1119,2023-07-18,77.7699966430664,78.55000305175781,80.06999969482422,-0.009930062105503068,-0.028724903965579585
1120,1120,1120,1120,2023-07-19,78.54000091552734,79.08999633789062,80.97000122070312,-0.006954045363886108,-0.030011118544412962
1121,1121,1121,1121,2023-07-20,79.30000305175781,78.98999786376953,79.86000061035156,0.0039246131962547,-0.007012240850410967
1122,1122,1122,1122,2023-07-21,80.87999725341797,79.27999877929688,78.83000183105469,0.020181615776448725,0.026005269247066032
1123,1123,1123,1123,2023-07-24,81.31999969482422,80.31999969482422,78.0199966430664,0.012450199250491734,0.04229688789727826
1124,1124,1124,1124,2023-07-25,81.47000122070312,78.95999908447266,77.51000213623047,0.03178827463694911,0.05109016869219829
1125,1125,1125,1125,2023-07-26,81.9000015258789,77.7699966430664,78.55000305175781,0.05310537560863726,0.042647973825204355
1126,1126,1126,1126,2023-07-27,80.38999938964844,78.54000091552734,79.08999633789062,0.023554856793429835,0.016437009886862253
1127,1127,1127,1127,2023-07-28,80.69000244140625,79.30000305175781,78.98999786376953,0.017528364894780823,0.021521770143210217
1128,1128,1128,1128,2023-07-31,79.41999816894531,80.87999725341797,79.27999877929688,-0.01805142351696798,0.0017658853658433227
1129,1129,1129,1129,2023-08-01,76.61000061035156,81.31999969482422,80.31999969482422,-0.05791931999690392,-0.0461902278208266
1130,1130,1130,1130,2023-08-02,75.66999816894531,81.47000122070312,78.95999908447266,-0.0711918861526164,-0.041666678744609054
1131,1131,1131,1131,2023-08-03,76.18000030517578,81.9000015258789,77.7699966430664,-0.06984128344485696,-0.02044485542654817
1132,1132,1132,1132,2023-08-04,75.93000030517578,80.38999938964844,78.54000091552734,-0.055479526288526815,-0.033231481791790585
1133,1133,1133,1133,2023-08-07,77.06999969482422,80.69000244140625,79.30000305175781,-0.04486308882207224,-0.02812110051847172
1134,1134,1134,1134,2023-08-08,76.33999633789062,79.41999816894531,80.87999725341797,-0.0387811873843511,-0.056132555263353257
1135,1135,1135,1135,2023-08-09,75.94999694824219,76.61000061035156,81.31999969482422,-0.008615111041001544,-0.06603544966471286
1136,1136,1136,1136,2023-08-10,75.30000305175781,75.66999816894531,81.47000122070312,-0.004889588028817227,-0.07573337518715284
1137,1137,1137,1137,2023-08-11,75.29000091552734,76.18000030517578,81.9000015258789,-0.011682848333986806,-0.08070818665690649
1138,1138,1138,1138,2023-08-14,75.26000213623047,75.93000030517578,80.38999938964844,-0.008823892614941098,-0.06381387352117007
1139,1139,1139,1139,2023-08-15,74.81999969482422,77.06999969482422,80.69000244140625,-0.029194239119104348,-0.07274758419848337
1140,1140,1140,1140,2023-08-16,73.62999725341797,76.33999633789062,79.41999816894531,-0.035499072759682226,-0.07290356395136943
1141,1141,1141,1141,2023-08-17,74.0,75.94999694824219,76.61000061035156,-0.02567474689394733,-0.03406866713950785
1142,1142,1142,1142,2023-08-18,73.1500015258789,75.30000305175781,75.66999816894531,-0.028552475946130973,-0.03330245413036903
1143,1143,1143,1143,2023-08-21,75.2300033569336,75.29000091552734,76.18000030517578,-0.0007968861450946552,-0.012470424579108852
1144,1144,1144,1144,2023-08-22,76.86000061035156,75.26000213623047,75.93000030517578,0.021259612393112803,0.01224812724137947
1145,1145,1145,1145,2023-08-23,75.30999755859375,74.81999969482422,77.06999969482422,0.006549022530982773,-0.022836410317887523
1146,1146,1146,1146,2023-08-24,75.16999816894531,73.62999725341797,76.33999633789062,0.020915400963916975,-0.015326149136381306
1147,1147,1147,1147,2023-08-25,75.41000366210938,74.0,75.94999694824219,0.01905410354201864,-0.007109852637661063
1148,1148,1148,1148,2023-08-28,75.55999755859375,73.1500015258789,75.30000305175781,0.03294594644488469,0.0034527821553635984
1149,1149,1149,1149,2023-08-29,76.02999877929688,75.2300033569336,75.29000091552734,0.010633994239873212,0.009828634012101878
1150,1150,1150,1150,2023-08-30,76.33999633789062,76.86000061035156,75.26000213623047,-0.006765603283002131,0.014350175006708321
1151,1151,1151,1151,2023-08-31,74.73999786376953,75.30999755859375,74.81999969482422,-0.00756871216707633,-0.001069257302606208
1152,1152,1152,1152,2023-09-01,75.12000274658203,75.16999816894531,73.62999725341797,-0.0006650980920728244,0.0202363920785682
1153,1153,1153,1153,2023-09-05,74.05999755859375,75.41000366210938,74.0,-0.017902215063728355,0.0008107778188344295
1154,1154,1154,1154,2023-09-06,74.0999984741211,75.55999755859375,73.1500015258789,-0.019322381308184755,0.0129869709969328
1155,1155,1155,1155,2023-09-07,72.94000244140625,76.02999877929688,75.2300033569336,-0.04064180438645537,-0.03043999486032567
1156,1156,1156,1156,2023-09-08,72.2300033569336,76.33999633789062,76.86000061035156,-0.05383800338115918,-0.06023936009173536
1157,1157,1157,1157,2023-09-11,72.79000091552734,74.73999786376953,75.30999755859375,-0.026090406796592358,-0.033461648184303305
1158,1158,1158,1158,2023-09-12,72.01000213623047,75.12000274658203,75.16999816894531,-0.041400432596404135,-0.04203799533974606
1159,1159,1159,1159,2023-09-13,72.04000091552734,74.05999755859375,75.41000366210938,-0.027275137856550113,-0.04468906753647761
1160,1160,1160,1160,2023-09-14,72.3499984741211,74.0999984741211,75.55999755859375,-0.023616734629369418,-0.04248278438579134
1161,1161,1161,1161,2023-09-15,71.80999755859375,72.94000244140625,76.02999877929688,-0.015492251782144528,-0.0555044231021643
1162,1162,1162,1162,2023-09-18,72.0,72.2300033569336,76.33999633789062,-0.003184318790586227,-0.056850884805931146
1163,1163,1163,1163,2023-09-19,72.0199966430664,72.79000091552734,74.73999786376953,-0.010578434713231055,-0.036392845844884
1164,1164,1164,1164,2023-09-20,71.44999694824219,72.01000213623047,75.12000274658203,-0.007776769495560498,-0.04885524047064582
1165,1165,1165,1165,2023-09-21,70.06999969482422,72.04000091552734,74.05999755859375,-0.027345935531193355,-0.053875209226313836
1166,1166,1166,1166,2023-09-22,70.20999908447266,72.3499984741211,74.0999984741211,-0.029578430335612138,-0.05249661902499214
1167,1167,1167,1167,2023-09-25,70.12999725341797,71.80999755859375,72.94000244140625,-0.023395075369623486,-0.038524884753679545
1168,1168,1168,1168,2023-09-26,69.9000015258789,72.0,72.2300033569336,-0.02916664547390413,-0.032258088367249416
1169,1169,1169,1169,2023-09-27,69.23999786376953,72.0199966430664,72.79000091552734,-0.038600373630599316,-0.04877047681147284
1170,1170,1170,1170,2023-09-28,70.05000305175781,71.44999694824219,72.01000213623047,-0.01959403717677577,-0.027218428361725056
1171,1171,1171,1171,2023-09-29,69.4000015258789,70.06999969482422,72.04000091552734,-0.009561840614576211,-0.0366462986687639
1172,1172,1172,1172,2023-10-02,68.87000274658203,70.20999908447266,72.3499984741211,-0.019085548431334143,-0.04809945820225314
1173,1173,1173,1173,2023-10-03,69.30000305175781,70.12999725341797,71.80999755859375,-0.01183508105184905,-0.03495327380825897
1174,1174,1174,1174,2023-10-04,69.16999816894531,69.9000015258789,72.0,-0.010443538497825755,-0.03930558098687065
1175,1175,1175,1175,2023-10-05,69.38999938964844,69.23999786376953,72.0199966430664,0.0021663999206649187,-0.03651759755630546
1176,1176,1176,1176,2023-10-06,69.83999633789062,70.05000305175781,71.44999694824219,-0.002997954385698165,-0.022533249532786348
1177,1177,1177,1177,2023-10-09,70.25,69.4000015258789,70.06999969482422,0.012247816360697605,0.002568864078203781
1178,1178,1178,1178,2023-10-10,70.7699966430664,68.87000274658203,70.20999908447266,0.02758811994644028,0.00797603711573891
1179,1179,1179,1179,2023-10-11,69.41000366210938,69.30000305175781,70.12999725341797,0.0015873103247832088,-0.01026655667341414
1180,1180,1180,1180,2023-10-12,67.9000015258789,69.16999816894531,69.9000015258789,-0.01836051289121743,-0.02861230266582393
1181,1181,1181,1181,2023-10-13,68.9800033569336,69.38999938964844,69.23999786376953,-0.005908575246017511,-0.0037549756622967667
1182,1182,1182,1182,2023-10-16,69.22000122070312,69.83999633789062,70.05000305175781,-0.008877364686388556,-0.011848705137691762
1183,1183,1183,1183,2023-10-17,69.0,70.25,69.4000015258789,-0.017793594306049876,-0.005763710620809492
1184,1184,1184,1184,2023-10-18,67.91000366210938,70.7699966430664,68.87000274658203,-0.04041250694671661,-0.013939292089258704
1185,1185,1185,1185,2023-10-19,67.81999969482422,69.41000366210938,69.30000305175781,-0.022907418000226,-0.021356468856548627
1186,1186,1186,1186,2023-10-20,67.80999755859375,67.9000015258789,69.16999816894531,-0.001325537043631031,-0.019661712394871134
1187,1187,1187,1187,2023-10-23,67.55999755859375,68.9800033569336,69.38999938964844,-0.02058576006429136,-0.026372702797972436
1188,1188,1188,1188,2023-10-24,67.87000274658203,69.22000122070312,69.83999633789062,-0.019503011417418503,-0.028207240758971852
1189,1189,1189,1189,2023-10-25,66.62000274658203,69.0,70.25,-0.03449271381765173,-0.05167255876751553
1190,1190,1190,1190,2023-10-26,65.79000091552734,67.91000366210938,70.7699966430664,-0.03121782701014486,-0.07036874330595255
1191,1191,1191,1191,2023-10-27,65.11000061035156,67.81999969482422,69.41000366210938,-0.03995870092402065,-0.06195076825943413
1192,1192,1192,1192,2023-10-30,65.30999755859375,67.80999755859375,67.9000015258789,-0.036867719952943245,-0.03814438746806248
1193,1193,1193,1193,2023-10-31,66.16999816894531,67.55999755859375,68.9800033569336,-0.020574296031359518,-0.04073651857405758
1194,1194,1194,1194,2023-11-01,66.69000244140625,67.87000274658203,69.22000122070312,-0.01738618325362018,-0.036550111740538016
1195,1195,1195,1195,2023-11-02,66.61000061035156,66.62000274658203,69.0,-0.00015013713326483824,-0.03463767231374548
1196,1196,1196,1196,2023-11-03,68.66999816894531,65.79000091552734,67.91000366210938,0.043775607437911646,0.011191201087505931
1197,1197,1197,1197,2023-11-06,68.80000305175781,65.11000061035156,67.81999969482422,0.056673359035717574,0.014450064307629074
1198,1198,1198,1198,2023-11-07,68.37000274658203,65.30999755859375,67.80999755859375,0.04685354926315766,0.008258445777178824
1199,1199,1199,1199,2023-11-08,68.2699966430664,66.16999816894531,67.55999755859375,0.03173641426979312,0.010509163856272874
1200,1200,1200,1200,2023-11-09,67.19999694824219,66.69000244140625,67.87000274658203,0.0076472407882128834,-0.009871898795135725
