,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TRMB,TRMB_6m,TRMB_12m,TRMB_6m_ret,TRMB_12m_ret
730,730,730,730,2021-12-28,87.7300033569336,85.43000030517578,86.91000366210938,0.026922662338074055,0.009435043841584001
731,731,731,731,2021-12-29,87.4000015258789,83.69000244140625,86.08999633789062,0.04433025422684311,0.015216694665042274
732,732,732,732,2021-12-30,87.5,86.33999633789062,86.06999969482422,0.01343529894962825,0.016614387245800888
733,733,733,733,2021-12-31,87.19000244140625,85.87999725341797,83.87000274658203,0.015253903468611663,0.03958506720043631
734,734,734,734,2022-01-03,86.68000030517578,86.11000061035156,87.18000030517578,0.006619436659900613,-0.005735260360744898
735,735,735,735,2022-01-04,85.11000061035156,88.6500015258789,84.7699966430664,-0.03993232774501354,0.004010899855485306
736,736,736,736,2022-01-05,81.61000061035156,87.7300033569336,85.43000030517578,-0.06975951798021163,-0.0447149675895856
737,737,737,737,2022-01-06,82.02999877929688,87.4000015258789,83.69000244140625,-0.061441677949994,-0.01983514892679794
738,738,738,738,2022-01-07,79.13999938964844,87.5,86.33999633789062,-0.0955428641183036,-0.0833912121106084
739,739,739,739,2022-01-10,78.7699966430664,87.19000244140625,85.87999725341797,-0.09657077144823212,-0.08278994920518101
740,740,740,740,2022-01-11,79.48999786376953,86.68000030517578,86.11000061035156,-0.0829488049849133,-0.07687844268562483
741,741,741,741,2022-01-12,79.16000366210938,85.11000061035156,88.6500015258789,-0.06990949248704992,-0.10705017146558304
742,742,742,742,2022-01-13,75.94000244140625,81.61000061035156,87.7300033569336,-0.06947675685014176,-0.13438960976165903
743,743,743,743,2022-01-14,75.91999816894531,82.02999877929688,87.4000015258789,-0.0744849530815016,-0.1313501505321415
744,744,744,744,2022-01-18,74.77999877929688,79.13999938964844,87.5,-0.055092249734359444,-0.14537144252232148
745,745,745,745,2022-01-19,73.94000244140625,78.7699966430664,87.19000244140625,-0.061317689570897116,-0.1519669644338445
746,746,746,746,2022-01-20,72.66000366210938,79.48999786376953,86.68000030517578,-0.08592268694440586,-0.16174430772618786
747,747,747,747,2022-01-21,70.62000274658203,79.16000366210938,85.11000061035156,-0.10788277564993454,-0.17025023804320327
748,748,748,748,2022-01-24,72.5199966430664,75.94000244140625,81.61000061035156,-0.045035629291408696,-0.11138345667567806
749,749,749,749,2022-01-25,70.37000274658203,75.91999816894531,82.02999877929688,-0.07310320806400494,-0.1421430721227519
750,750,750,750,2022-01-26,68.41999816894531,74.77999877929688,79.13999938964844,-0.08504948802048329,-0.13545617012103883
751,751,751,751,2022-01-27,67.12999725341797,73.94000244140625,78.7699966430664,-0.09210177120814766,-0.1477719929631739
752,752,752,752,2022-01-28,70.26000213623047,72.66000366210938,79.48999786376953,-0.03303057259726583,-0.1161151839928023
753,753,753,753,2022-01-31,72.16000366210938,70.62000274658203,79.16000366210938,0.02180686569856971,-0.08842849515115181
754,754,754,754,2022-02-01,72.9800033569336,72.5199966430664,75.94000244140625,0.0063431706447985015,-0.038978127328301415
755,755,755,755,2022-02-02,72.9000015258789,70.37000274658203,75.91999816894531,0.03595280205413598,-0.039778671178916314
756,756,756,756,2022-02-03,70.73999786376953,68.41999816894531,74.77999877929688,0.033908210419643536,-0.054025153536721326
757,757,757,757,2022-02-04,70.47000122070312,67.12999725341797,73.94000244140625,0.04975426938685157,-0.046929958156992635
758,758,758,758,2022-02-07,70.4000015258789,70.26000213623047,72.66000366210938,0.001992590170677655,-0.031103798820877437
759,759,759,759,2022-02-08,71.5999984741211,72.16000366210938,70.62000274658203,-0.007760603652551268,0.01387702760442755
760,760,760,760,2022-02-09,71.44999694824219,72.9800033569336,72.5199966430664,-0.020964734698741938,-0.014754546943660407
761,761,761,761,2022-02-10,68.52999877929688,72.9000015258789,70.37000274658203,-0.05994516673680339,-0.026147561396457797
762,762,762,762,2022-02-11,66.41999816894531,70.73999786376953,68.41999816894531,-0.061068699820201244,-0.029231219724115243
763,763,763,763,2022-02-14,65.8499984741211,70.47000122070312,67.12999725341797,-0.06555985052579705,-0.019067463602967738
764,764,764,764,2022-02-15,68.36000061035156,70.4000015258789,70.26000213623047,-0.028977285103856776,-0.027042434786650027
765,765,765,765,2022-02-16,68.58999633789062,71.5999984741211,72.16000366210938,-0.042039136876775185,-0.04947349145013047
766,766,766,766,2022-02-17,68.05999755859375,71.44999694824219,72.9800033569336,-0.04744575975425336,-0.06741580668716718
767,767,767,767,2022-02-18,68.3499984741211,68.52999877929688,72.9000015258789,-0.002626591396207023,-0.06241430667381531
768,768,768,768,2022-02-22,67.06999969482422,66.41999816894531,70.73999786376953,0.009786232216170365,-0.051880100081611036
769,769,769,769,2022-02-23,64.68000030517578,65.8499984741211,70.47000122070312,-0.017767626363805022,-0.08216263396099277
770,770,770,770,2022-02-24,67.56999969482422,68.36000061035156,70.4000015258789,-0.011556479059008584,-0.04019888877437572
771,771,771,771,2022-02-25,69.88999938964844,68.58999633789062,71.5999984741211,0.018953245679642405,-0.023882669286518388
772,772,772,772,2022-02-28,69.75,68.05999755859375,71.44999694824219,0.024831068204951068,-0.023792820445795893
773,773,773,773,2022-03-01,68.69999694824219,68.3499984741211,68.52999877929688,0.0051206800575658296,0.0024806387271769648
774,774,774,774,2022-03-02,69.41000366210938,67.06999969482422,66.41999816894531,0.03488898133192819,0.045016645221198415
775,775,775,775,2022-03-03,68.05000305175781,64.68000030517578,65.8499984741211,0.05210270146384577,0.03340933376788646
776,776,776,776,2022-03-04,66.4800033569336,67.56999969482422,68.36000061035156,-0.01613136514449498,-0.027501422420018073
777,777,777,777,2022-03-07,63.540000915527344,69.88999938964844,68.58999633789062,-0.090857040056887,-0.0736258301791679
778,778,778,778,2022-03-08,64.43000030517578,69.75,68.05999755859375,-0.07627239705841171,-0.05333525394697314
779,779,779,779,2022-03-09,67.70999908447266,68.69999694824219,68.3499984741211,-0.014410449894421196,-0.009363561140250165
780,780,780,780,2022-03-10,66.61000061035156,69.41000366210938,67.06999969482422,-0.04034005048304479,-0.006858492419348439
781,781,781,781,2022-03-11,65.47000122070312,68.05000305175781,64.68000030517578,-0.03791332425205585,0.012213990596783075
782,782,782,782,2022-03-14,64.2300033569336,66.4800033569336,67.56999969482422,-0.03384476363395572,-0.04943016653804222
783,783,783,783,2022-03-15,66.22000122070312,63.540000915527344,69.88999938964844,0.04217815968776395,-0.052511063113399925
784,784,784,784,2022-03-16,68.2699966430664,64.43000030517578,69.75,0.059599508298964654,-0.02121868612091171
785,785,785,785,2022-03-17,70.0999984741211,67.70999908447266,68.69999694824219,0.03529758413770989,0.020378480175678115
786,786,786,786,2022-03-18,71.80999755859375,66.61000061035156,69.41000366210938,0.07806630987230578,0.03457706050798737
787,787,787,787,2022-03-21,70.77999877929688,65.47000122070312,68.05000305175781,0.0811058112049432,0.04011749603394832
788,788,788,788,2022-03-22,71.27999877929688,64.2300033569336,66.4800033569336,0.10976171654834954,0.07220209356175755
789,789,789,789,2022-03-23,69.47000122070312,66.22000122070312,63.540000915527344,0.0490788272438738,0.09332704154441807
790,790,790,790,2022-03-24,71.13999938964844,68.2699966430664,64.43000030517578,0.0420390052395514,0.10414401758017111
791,791,791,791,2022-03-25,71.5999984741211,70.0999984741211,67.70999908447266,0.021398003318841008,0.057450885279076935
792,792,792,792,2022-03-28,71.8499984741211,71.80999755859375,66.61000061035156,0.0005570382521555839,0.07866683404526498
793,793,793,793,2022-03-29,73.55999755859375,70.77999877929688,65.47000122070312,0.039276615247837876,0.1235679881938414
794,794,794,794,2022-03-30,72.91000366210938,71.27999877929688,64.2300033569336,0.022867633427708922,0.13513934067448208
795,795,795,795,2022-03-31,72.13999938964844,69.47000122070312,66.22000122070312,0.03843382930803241,0.0893989438208358
796,796,796,796,2022-04-01,72.77999877929688,71.13999938964844,68.2699966430664,0.02305312628224554,0.06606126201836449
797,797,797,797,2022-04-04,74.61000061035156,71.5999984741211,70.0999984741211,0.042039136876775185,0.0643366937860268
798,798,798,798,2022-04-05,73.25,71.8499984741211,71.80999755859375,0.019485059924992942,0.020052952100872545
799,799,799,799,2022-04-06,70.95999908447266,73.55999755859375,70.77999877929688,-0.035345276786477364,0.0025430956241896396
800,800,800,800,2022-04-07,72.62999725341797,72.91000366210938,71.27999877929688,-0.003840438823581094,0.0189393728569085
801,801,801,801,2022-04-08,72.11000061035156,72.13999938964844,69.47000122070312,-0.00041584113599502093,0.0380020058047974
802,802,802,802,2022-04-11,70.86000061035156,72.77999877929688,71.13999938964844,-0.026380849150157926,-0.003935883914803928
803,803,803,803,2022-04-12,69.58999633789062,74.61000061035156,71.5999984741211,-0.06728326271806051,-0.028072656132205887
804,804,804,804,2022-04-13,69.37000274658203,73.25,71.8499984741211,-0.052969245780450036,-0.0345162947836708
805,805,805,805,2022-04-14,67.47000122070312,70.95999908447266,73.55999755859375,-0.049182608635816694,-0.08278951250698008
806,806,806,806,2022-04-18,67.05999755859375,72.62999725341797,72.91000366210938,-0.076690071670932,-0.08023598696588485
807,807,807,807,2022-04-19,69.30999755859375,72.11000061035156,72.13999938964844,-0.03882960793313128,-0.03922930212085329
808,808,808,808,2022-04-20,70.36000061035156,70.86000061035156,72.77999877929688,-0.007056167029258487,-0.033250868501439323
809,809,809,809,2022-04-21,68.94999694824219,69.58999633789062,74.61000061035156,-0.009196715380483056,-0.07586119308145522
810,810,810,810,2022-04-22,66.38999938964844,69.37000274658203,73.25,-0.042958097721574995,-0.09365188546555037
811,811,811,811,2022-04-25,68.47000122070312,67.47000122070312,70.95999908447266,0.014821401836482506,-0.03509016200529225
812,812,812,812,2022-04-26,65.63999938964844,67.05999755859375,72.62999725341797,-0.0211750405702682,-0.09624119686223154
813,813,813,813,2022-04-27,66.05999755859375,69.30999755859375,72.11000061035156,-0.04689078220284881,-0.08389963944736567
814,814,814,814,2022-04-28,67.94999694824219,70.36000061035156,70.86000061035156,-0.03425246789657943,-0.041066943791195354
815,815,815,815,2022-04-29,66.69999694824219,68.94999694824219,69.58999633789062,-0.03263234372133439,-0.04152894872441426
816,816,816,816,2022-05-02,67.22000122070312,66.38999938964844,69.37000274658203,0.012501910508890601,-0.030993245506031664
817,817,817,817,2022-05-03,67.16999816894531,68.47000122070312,67.47000122070312,-0.01898646164131701,-0.00444646578227359
818,818,818,818,2022-05-04,69.95999908447266,65.63999938964844,67.05999755859375,0.06581352429911047,0.04324487968173618
819,819,819,819,2022-05-05,63.27000045776367,66.05999755859375,69.30999755859375,-0.042234290099018135,-0.08714467340334187
820,820,820,820,2022-05-06,64.08000183105469,67.94999694824219,70.36000061035156,-0.05695357308309068,-0.08925524054604606
821,821,821,821,2022-05-09,61.959999084472656,66.69999694824219,68.94999694824219,-0.07106443899011972,-0.1013777835119648
822,822,822,822,2022-05-10,61.88999938964844,67.22000122070312,66.38999938964844,-0.07929190321723911,-0.06778129298645008
823,823,823,823,2022-05-11,61.52999877929688,67.16999816894531,68.47000122070312,-0.08396604947736874,-0.10135829294111087
824,824,824,824,2022-05-12,62.68000030517578,69.95999908447266,65.63999938964844,-0.10405944646320964,-0.045094441072457636
825,825,825,825,2022-05-13,65.91999816894531,63.27000045776367,66.05999755859375,0.04188395277396384,-0.002119276337003484
826,826,826,826,2022-05-16,65.30000305175781,64.08000183105469,67.94999694824219,0.019038720128623288,-0.0389991760927213
827,827,827,827,2022-05-17,67.30999755859375,61.959999084472656,66.69999694824219,0.08634600634559764,0.00914543685549063
828,828,828,828,2022-05-18,64.76000213623047,61.88999938964844,67.22000122070312,0.046372641378019885,-0.03659623683129298
829,829,829,829,2022-05-19,65.02999877929688,61.52999877929688,67.16999816894531,0.05688282251644772,-0.031859452850749426
830,830,830,830,2022-05-20,65.2300033569336,62.68000030517578,69.95999908447266,0.040682881929521075,-0.0676100027078026
831,831,831,831,2022-05-23,67.0,65.91999816894531,63.27000045776367,0.01638352337763682,0.05895368287102065
832,832,832,832,2022-05-24,65.55999755859375,65.30000305175781,64.08000183105469,0.003981538969146214,0.023096062503884296
833,833,833,833,2022-05-25,65.55000305175781,67.30999755859375,61.959999084472656,-0.02614759427533553,0.057940671729041826
834,834,834,834,2022-05-26,67.13999938964844,64.76000213623047,61.88999938964844,0.03675103729013718,0.08482792134068284
835,835,835,835,2022-05-27,69.2300033569336,65.02999877929688,61.52999877929688,0.06458564749310503,0.12514228393301297
836,836,836,836,2022-05-31,68.05000305175781,65.2300033569336,62.68000030517578,0.04323163497928095,0.0856733044102842
837,837,837,837,2022-06-01,67.23999786376953,67.0,65.91999816894531,0.0035820576682019656,0.020024267771385773
838,838,838,838,2022-06-02,70.19999694824219,65.55999755859375,65.30000305175781,0.07077485604695877,0.07503818786349159
839,839,839,839,2022-06-03,68.62999725341797,65.55000305175781,67.30999755859375,0.04698694215510879,0.019610752380062824
840,840,840,840,2022-06-06,68.3499984741211,67.13999938964844,64.76000213623047,0.018022030018951973,0.05543539560635957
841,841,841,841,2022-06-07,68.7699966430664,69.2300033569336,65.02999877929688,-0.006644614929389836,0.05751188580615829
842,842,842,842,2022-06-08,67.1500015258789,68.05000305175781,65.2300033569336,-0.01322559126403533,0.029434279781333617
843,843,843,843,2022-06-09,65.04000091552734,67.23999786376953,67.0,-0.03271857552255508,-0.029253717678696334
844,844,844,844,2022-06-10,62.52000045776367,70.19999694824219,65.55999755859375,-0.1094016641644715,-0.04636969515005096
845,845,845,845,2022-06-13,59.36000061035156,68.62999725341797,65.55000305175781,-0.1350720823845688,-0.0944317643512338
846,846,846,846,2022-06-14,59.15999984741211,68.3499984741211,67.13999938964844,-0.13445499388253146,-0.11885611579952848
847,847,847,847,2022-06-15,59.790000915527344,68.7699966430664,69.2300033569336,-0.13058013909972255,-0.1363570992873685
848,848,848,848,2022-06-16,56.04999923706055,67.1500015258789,68.05000305175781,-0.16530159399237743,-0.17634097393897608
849,849,849,849,2022-06-17,57.4900016784668,65.04000091552734,67.23999786376953,-0.11608239745977766,-0.14500292229420575
850,850,850,850,2022-06-21,58.84000015258789,62.52000045776367,70.19999694824219,-0.058861168877659575,-0.16182332321224913
851,851,851,851,2022-06-22,58.5099983215332,59.36000061035156,68.62999725341797,-0.014319445419111565,-0.14745737049232888
852,852,852,852,2022-06-23,59.43000030517578,59.15999984741211,68.3499984741211,0.0045639022728205525,-0.13050473106188343
853,853,853,853,2022-06-24,61.0099983215332,59.790000915527344,68.7699966430664,0.020404706260658934,-0.11283988222086949
854,854,854,854,2022-06-27,60.16999816894531,56.04999923706055,67.1500015258789,0.07350578033836253,-0.10394643631159972
855,855,855,855,2022-06-28,59.060001373291016,57.4900016784668,65.04000091552734,0.027309091128662644,-0.09194341110177773
856,856,856,856,2022-06-29,59.09999847412109,58.84000015258789,62.52000045776367,0.0044187342090236115,-0.05470252652913876
857,857,857,857,2022-06-30,58.22999954223633,58.5099983215332,59.36000061035156,-0.00478548602510942,-0.0190364059382806
858,858,858,858,2022-07-01,57.9900016784668,59.43000030517578,59.15999984741211,-0.024230163542226624,-0.01977684536786717
859,859,859,859,2022-07-05,58.43999862670898,61.0099983215332,59.790000915527344,-0.04212423808438548,-0.022579064528292614
860,860,860,860,2022-07-06,58.4900016784668,60.16999816894531,56.04999923706055,-0.027920833332276684,0.04353260436429962
861,861,861,861,2022-07-07,60.310001373291016,59.060001373291016,57.4900016784668,0.021164916541388523,0.0490520023046106
862,862,862,862,2022-07-08,59.7599983215332,59.09999847412109,58.84000015258789,0.011167510396825397,0.01563559086606925
863,863,863,863,2022-07-11,58.88999938964844,58.22999954223633,58.5099983215332,0.011334361198704679,0.006494634746475159
864,864,864,864,2022-07-12,57.52000045776367,57.9900016784668,59.43000030517578,-0.008104866478692463,-0.03213864778065245
865,865,865,865,2022-07-13,57.41999816894531,58.43999862670898,61.0099983215332,-0.01745380701117083,-0.058842816773538864
866,866,866,866,2022-07-14,56.970001220703125,58.4900016784668,60.16999816894531,-0.025987355345268526,-0.05318260006020337
867,867,867,867,2022-07-15,58.68000030517578,60.310001373291016,59.060001373291016,-0.027027044122023502,-0.0064341527138379595
868,868,868,868,2022-07-18,58.29999923706055,59.7599983215332,59.09999847412109,-0.02443104292970799,-0.013536366458805293
869,869,869,869,2022-07-19,60.880001068115234,58.88999938964844,58.22999954223633,0.033791844100725,0.0455092142660376
870,870,870,870,2022-07-20,62.91999816894531,57.52000045776367,57.9900016784668,0.09388034889093588,0.08501459471950934
871,871,871,871,2022-07-21,64.48999786376953,57.41999816894531,58.43999862670898,0.12312782863598071,0.10352497226609292
872,872,872,872,2022-07-22,63.150001525878906,56.970001220703125,58.4900016784668,0.10847814942524425,0.07967173386366477
873,873,873,873,2022-07-25,64.18000030517578,58.68000030517578,60.310001373291016,0.09372869753572388,0.06416844376990238
874,874,874,874,2022-07-26,64.12999725341797,58.29999923706055,59.7599983215332,0.0999999672838996,0.07312582086050923
875,875,875,875,2022-07-27,65.83999633789062,60.880001068115234,58.88999938964844,0.08147166857349308,0.11801659059727965
876,876,876,876,2022-07-28,67.70999908447266,62.91999816894531,57.52000045776367,0.07612843380360257,0.17715574662054112
877,877,877,877,2022-07-29,69.43000030517578,64.48999786376953,57.41999816894531,0.0766010638090211,0.20916061510301276
878,878,878,878,2022-08-01,69.72000122070312,63.150001525878906,56.970001220703125,0.10403799740419362,0.22380199625775332
879,879,879,879,2022-08-02,68.55000305175781,64.18000030517578,58.68000030517578,0.06808979005613391,0.16820045492930014
880,880,880,880,2022-08-03,69.7300033569336,64.12999725341797,58.29999923706055,0.08732272483010539,0.19605496174015635
881,881,881,881,2022-08-04,70.30000305175781,65.83999633789062,60.880001068115234,0.06774008143892418,0.15473064747655085
882,882,882,882,2022-08-05,68.0999984741211,67.70999908447266,62.91999816894531,0.00575984928255413,0.08232677139098232
883,883,883,883,2022-08-08,68.23999786376953,69.43000030517578,64.48999786376953,-0.01713960011775395,0.05814855208898595
884,884,884,884,2022-08-09,68.0999984741211,69.72000122070312,63.150001525878906,-0.0232358393318699,0.07838474788023042
885,885,885,885,2022-08-10,70.0,68.55000305175781,64.18000030517578,0.02115239801152713,0.09068245040744993
886,886,886,886,2022-08-11,70.31999969482422,69.7300033569336,64.12999725341797,0.008461154588944364,0.096522730492965
887,887,887,887,2022-08-12,71.73999786376953,70.30000305175781,65.83999633789062,0.020483566849229584,0.08961120677468015
888,888,888,888,2022-08-15,71.68000030517578,68.0999984741211,67.70999908447266,0.05256977843274302,0.05863242171588712
889,889,889,889,2022-08-16,71.91000366210938,68.23999786376953,69.43000030517578,0.053780860393144225,0.03571947783426288
890,890,890,890,2022-08-17,70.61000061035156,68.0999984741211,69.72000122070312,0.03685759460309401,0.012765338124867354
891,891,891,891,2022-08-18,71.44000244140625,70.0,68.55000305175781,0.020571463448660676,0.04215899724273364
892,892,892,892,2022-08-19,70.01000213623047,70.31999969482422,69.7300033569336,-0.004408383958178108,0.0040154706126087625
893,893,893,893,2022-08-22,67.25,71.73999786376953,70.30000305175781,-0.06258709224240289,-0.0433855322810196
894,894,894,894,2022-08-23,66.95999908447266,71.68000030517578,68.0999984741211,-0.0658482310352656,-0.01674007951823453
895,895,895,895,2022-08-24,68.16999816894531,71.91000366210938,68.23999786376953,-0.05200953000555519,-0.001025786884752855
896,896,896,896,2022-08-25,69.4000015258789,70.61000061035156,68.0999984741211,-0.017136369834491516,0.01908961939627396
897,897,897,897,2022-08-26,66.0,71.44000244140625,70.0,-0.07614784792131046,-0.05714285714285716
898,898,898,898,2022-08-29,64.80999755859375,70.01000213623047,70.31999969482422,-0.07427516667572986,-0.07835611718064361
899,899,899,899,2022-08-30,63.90999984741211,67.25,71.73999786376953,-0.04966542977825861,-0.10914410718587109
900,900,900,900,2022-08-31,63.25,66.95999908447266,71.68000030517578,-0.05540619974908223,-0.1176060305424842
901,901,901,901,2022-09-01,62.79999923706055,68.16999816894531,71.91000366210938,-0.0787736405475078,-0.12668619053136065
902,902,902,902,2022-09-02,62.119998931884766,69.4000015258789,70.61000061035156,-0.10489917051773356,-0.12023794937090182
903,903,903,903,2022-09-06,60.220001220703125,66.0,71.44000244140625,-0.08757573908025573,-0.15705488294048642
904,904,904,904,2022-09-07,62.290000915527344,64.80999755859375,70.01000213623047,-0.038882838111328644,-0.1102699755055141
905,905,905,905,2022-09-08,61.38999938964844,63.90999984741211,67.25,-0.03943045632577502,-0.08713755554426117
906,906,906,906,2022-09-09,63.08000183105469,63.25,66.95999908447266,-0.002687718086091917,-0.05794500159002691
907,907,907,907,2022-09-12,64.43000030517578,62.79999923706055,68.16999816894531,0.02595543133626843,-0.054862813029578184
908,908,908,908,2022-09-13,61.68000030517578,62.119998931884766,69.4000015258789,-0.007083043050136628,-0.11123920822716948
909,909,909,909,2022-09-14,61.220001220703125,60.220001220703125,66.0,0.016605778474415134,-0.07242422392874048
910,910,910,910,2022-09-15,59.41999816894531,62.290000915527344,64.80999755859375,-0.046074854782456875,-0.08316617177427632
911,911,911,911,2022-09-16,58.68000030517578,61.38999938964844,63.90999984741211,-0.04414398291930288,-0.08183382185453258
912,912,912,912,2022-09-19,58.91999816894531,63.08000183105469,63.25,-0.06594805867715403,-0.06845852697319665
913,913,913,913,2022-09-20,58.459999084472656,64.43000030517578,62.79999923706055,-0.09265871787095958,-0.06910828352409759
914,914,914,914,2022-09-21,57.369998931884766,61.68000030517578,62.119998931884766,-0.06987680531722285,-0.0764649079470916
915,915,915,915,2022-09-22,56.790000915527344,61.220001220703125,60.220001220703125,-0.07236197675340228,-0.0569578252349251
916,916,916,916,2022-09-23,56.380001068115234,59.41999816894531,62.290000915527344,-0.051161177962117055,-0.09487878889946999
917,917,917,917,2022-09-26,55.43999862670898,58.68000030517578,61.38999938964844,-0.05521475224295502,-0.09692133608235132
918,918,918,918,2022-09-27,55.25,58.91999816894531,63.08000183105469,-0.0622878187881486,-0.12412811673698987
919,919,919,919,2022-09-28,56.91999816894531,58.459999084472656,64.43000030517578,-0.0263428145679937,-0.11656064101597052
920,920,920,920,2022-09-29,55.2599983215332,57.369998931884766,61.68000030517578,-0.03677881557670515,-0.10408563475807653
921,921,921,921,2022-09-30,54.27000045776367,56.790000915527344,61.220001220703125,-0.04437401685398923,-0.11352500203134808
922,922,922,922,2022-10-03,56.220001220703125,56.380001068115234,59.41999816894531,-0.0028378830149152767,-0.05385387153907051
923,923,923,923,2022-10-04,58.790000915527344,55.43999862670898,58.68000030517578,0.060425728207079255,0.0018745843520702188
924,924,924,924,2022-10-05,57.61000061035156,55.25,58.91999816894531,0.04271494317378388,-0.022233496254319363
925,925,925,925,2022-10-06,57.72999954223633,56.91999816894531,58.459999084472656,0.014230523530356365,-0.012487163080203034
926,926,926,926,2022-10-07,54.61000061035156,55.2599983215332,57.369998931884766,-0.011762535847351874,-0.048108739287412994
927,927,927,927,2022-10-10,53.81999969482422,54.27000045776367,56.790000915527344,-0.008291887951791588,-0.05229796043005652
928,928,928,928,2022-10-11,52.4900016784668,56.220001220703125,56.380001068115234,-0.06634648632598661,-0.06899608577425798
929,929,929,929,2022-10-12,52.0,58.790000915527344,55.43999862670898,-0.11549584639883892,-0.06204903881530244
930,930,930,930,2022-10-13,53.47999954223633,57.61000061035156,55.25,-0.07168896067279573,-0.03203620738033797
931,931,931,931,2022-10-14,52.29999923706055,57.72999954223633,56.91999816894531,-0.0940585544471223,-0.081166533389057
932,932,932,932,2022-10-17,54.5,54.61000061035156,55.2599983215332,-0.0020142942523738716,-0.013753136891375028
933,933,933,933,2022-10-18,55.7599983215332,53.81999969482422,54.27000045776367,0.036046054212362844,0.0274552764179381
934,934,934,934,2022-10-19,54.83000183105469,52.4900016784668,56.220001220703125,0.044579921466221695,-0.024724286009737195
935,935,935,935,2022-10-20,53.4900016784668,52.0,58.790000915527344,0.028653878432053803,-0.09015137190890454
936,936,936,936,2022-10-21,55.880001068115234,53.47999954223633,57.61000061035156,0.04487661829509704,-0.03002950050178399
937,937,937,937,2022-10-24,56.09999847412109,52.29999923706055,57.72999954223633,0.07265773025801137,-0.02823490526658856
938,938,938,938,2022-10-25,58.150001525878906,54.5,54.61000061035156,0.06697250506199826,0.06482330847761109
939,939,939,939,2022-10-26,58.02999877929688,55.7599983215332,53.81999969482422,0.04071019594860825,0.07822369209113034
940,940,940,940,2022-10-27,58.2400016784668,54.83000183105469,52.4900016784668,0.062192225670887114,0.10954467167332638
941,941,941,941,2022-10-28,60.2400016784668,53.4900016784668,52.0,0.12619180759377913,0.1584615707397461
942,942,942,942,2022-10-31,60.15999984741211,55.880001068115234,53.47999954223633,0.07659267533083525,0.12490651388095442
943,943,943,943,2022-11-01,59.88999938964844,56.09999847412109,52.29999923706055,0.06755795042090207,0.1451242880173793
944,944,944,944,2022-11-02,53.650001525878906,58.150001525878906,54.5,-0.07738606847666774,-0.015596302277451235
945,945,945,945,2022-11-03,52.060001373291016,58.02999877929688,55.7599983215332,-0.10287777927949493,-0.06635575788411274
946,946,946,946,2022-11-04,53.790000915527344,58.2400016784668,54.83000183105469,-0.07640797793082421,-0.018967734466466935
947,947,947,947,2022-11-07,57.20000076293945,60.2400016784668,53.4900016784668,-0.050464821228815016,0.069358739354203
948,948,948,948,2022-11-08,54.650001525878906,60.15999984741211,55.880001068115234,-0.0915890680769379,-0.022011444501173427
949,949,949,949,2022-11-09,54.04999923706055,59.88999938964844,56.09999847412109,-0.09751210906836794,-0.03654187687734434
950,950,950,950,2022-11-10,59.15999984741211,53.650001525878906,58.150001525878906,0.10270266849620446,0.01736884428255281
951,951,951,951,2022-11-11,62.0,52.060001373291016,58.02999877929688,0.1909335068094835,0.06841291235938263
952,952,952,952,2022-11-14,59.29999923706055,53.790000915527344,58.2400016784668,0.10243536396636599,0.018200507006263855
953,953,953,953,2022-11-15,59.83000183105469,57.20000076293945,60.2400016784668,0.04597903903909106,-0.006806106175104354
954,954,954,954,2022-11-16,58.68000030517578,54.650001525878906,60.15999984741211,0.07374197011483186,-0.024601056283080958
955,955,955,955,2022-11-17,57.77000045776367,54.04999923706055,59.88999938964844,0.06882518544334082,-0.03539821261462883
956,956,956,956,2022-11-18,57.9900016784668,59.15999984741211,53.650001525878906,-0.01977684536786717,0.08089468833462043
957,957,957,957,2022-11-21,57.0099983215332,62.0,52.060001373291016,-0.08048389803978706,0.09508253587526316
958,958,958,958,2022-11-22,57.77999877929688,59.29999923706055,53.790000915527344,-0.025632385789538303,0.07417731540915007
959,959,959,959,2022-11-23,58.709999084472656,59.83000183105469,57.20000076293945,-0.018719751166724752,0.02639857170266935
960,960,960,960,2022-11-25,58.540000915527344,58.68000030517578,54.650001525878906,-0.0023858109904626446,0.0711802247216109
961,961,961,961,2022-11-28,57.459999084472656,57.77000045776367,54.04999923706055,-0.005366130705116823,0.06308972979733118
962,962,962,962,2022-11-29,56.38999938964844,57.9900016784668,59.15999984741211,-0.027591002629897887,-0.04682218500520907
963,963,963,963,2022-11-30,59.75,57.0099983215332,62.0,0.048061774410399716,-0.03629032258064513
964,964,964,964,2022-12-01,61.119998931884766,57.77999877929688,59.29999923706055,0.05780547288250615,0.0306913949112968
965,965,965,965,2022-12-02,61.040000915527344,58.709999084472656,59.83000183105469,0.03968662693559666,0.020223951987990985
966,966,966,966,2022-12-05,59.84999847412109,58.540000915527344,58.68000030517578,0.022377819236526042,0.0199386189989863
967,967,967,967,2022-12-06,58.540000915527344,57.459999084472656,57.77000045776367,0.0187957161201302,0.013328725145616449
968,968,968,968,2022-12-07,57.47999954223633,56.38999938964844,57.9900016784668,0.0193296712960771,-0.008794656345385898
969,969,969,969,2022-12-08,57.709999084472656,59.75,57.0099983215332,-0.03414227473685927,0.012278561367279561
970,970,970,970,2022-12-09,57.5,61.119998931884766,57.77999877929688,-0.05922773225043865,-0.004845946438427506
