,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LLY,LLY_6m,LLY_12m,LLY_6m_ret,LLY_12m_ret
726,726,726,726,2021-12-21,258.7562866210937,242.7843170166016,239.90252685546875,0.06578666118454413,0.078589250445801
727,727,727,727,2021-12-22,260.3388671875,243.6146697998047,240.6351928710937,0.06865020649798614,0.08188193123921561
728,728,728,728,2021-12-23,266.7862854003906,268.9158935546875,239.4434051513672,-0.0079192349925713,0.11419349900966491
729,729,729,729,2021-12-27,271.9735107421875,272.5890197753906,238.67166137695312,-0.002258011102979518,0.1395299683804443
730,730,730,730,2021-12-28,270.039306640625,261.2376403808594,237.2845001220703,0.033692182516017466,0.13804022808781902
731,731,731,731,2021-12-29,271.9832763671875,257.388671875,238.49581909179688,0.056702590622462745,0.14041108730086926
732,732,732,732,2021-12-30,270.8403625488281,258.7562866210937,242.7843170166016,0.04670060807229626,0.11555954633720456
733,733,733,733,2021-12-31,269.83416748046875,260.3388671875,243.6146697998047,0.03647284938875495,0.10762692452884903
734,734,734,734,2022-01-03,265.4479675292969,266.7862854003906,268.9158935546875,-0.005016441790046344,-0.012895950401255796
735,735,735,735,2022-01-04,260.6417541503906,271.9735107421875,272.5890197753906,-0.04166492744412387,-0.04382885867832964
736,736,736,736,2022-01-05,254.6241149902344,270.039306640625,261.2376403808594,-0.057084991967134346,-0.025316127419399037
737,737,737,737,2022-01-06,253.3346710205078,271.9832763671875,257.388671875,-0.06856526473158364,-0.015750502246116738
738,738,738,738,2022-01-07,253.500717163086,270.8403625488281,258.7562866210937,-0.06402164442021108,-0.020310886072127055
739,739,739,739,2022-01-10,254.09657287597656,269.83416748046875,260.3388671875,-0.05832320921934886,-0.023977573456320123
740,740,740,740,2022-01-11,256.25555419921875,265.4479675292969,266.7862854003906,-0.03462981244738139,-0.03947253579908516
741,741,741,741,2022-01-12,250.0034637451172,260.6417541503906,271.9735107421875,-0.040815756630977584,-0.0807800985364947
742,742,742,742,2022-01-13,243.89794921875,254.6241149902344,270.039306640625,-0.042125490635071206,-0.09680574930769081
743,743,743,743,2022-01-14,238.4762725830078,253.3346710205078,271.9832763671875,-0.058651263080753746,-0.12319508843236371
744,744,744,744,2022-01-18,241.3580780029297,253.500717163086,270.8403625488281,-0.0478998217284905,-0.10885484079420871
745,745,745,745,2022-01-19,239.38478088378903,254.09657287597656,269.83416748046875,-0.05789842745879259,-0.11284481457999096
746,746,746,746,2022-01-20,237.5091857910156,256.25555419921875,265.4479675292969,-0.07315497401328253,-0.1052514434309908
747,747,747,747,2022-01-21,237.44078063964844,250.0034637451172,260.6417541503906,-0.0502500362086048,-0.08901479959099412
748,748,748,748,2022-01-24,234.86181640625,243.89794921875,254.6241149902344,-0.03704882653357433,-0.07761361717346504
749,749,749,749,2022-01-25,233.9240264892578,238.4762725830078,253.3346710205078,-0.019088884795301686,-0.07662056067200795
750,750,750,750,2022-01-26,232.3610076904297,241.3580780029297,253.500717163086,-0.03727685597658259,-0.08339112294919615
751,751,751,751,2022-01-27,231.2473602294922,239.38478088378903,254.09657287597656,-0.033993057638226465,-0.08992334051524964
752,752,752,752,2022-01-28,239.43362426757807,237.5091857910156,256.25555419921875,0.008102585464866197,-0.06564513297753904
753,753,753,753,2022-01-31,239.7169342041016,237.44078063964844,250.0034637451172,0.009586194748523624,-0.04114554809329718
754,754,754,754,2022-02-01,242.5401153564453,234.86181640625,243.89794921875,0.032692836441807316,-0.005567221317990034
755,755,755,755,2022-02-02,245.03114318847656,233.9240264892578,238.4762725830078,0.047481726720913775,0.02748646871435456
756,756,756,756,2022-02-03,239.1503143310547,232.3610076904297,241.3580780029297,0.02921878635364794,-0.009147254113650138
757,757,757,757,2022-02-04,236.66905212402344,231.2473602294922,239.38478088378903,0.023445421773250485,-0.011344617438666549
758,758,758,758,2022-02-07,237.91943359375,239.43362426757807,237.5091857910156,-0.0063240519307175,0.0017272923628957049
759,759,759,759,2022-02-08,234.3636169433593,239.7169342041016,237.44078063964844,-0.022331827655464376,-0.012959710155936555
760,760,760,760,2022-02-09,237.6459350585937,242.5401153564453,234.86181640625,-0.02017884872636,0.011854283914452424
761,761,761,761,2022-02-10,234.099853515625,245.03114318847656,233.9240264892578,-0.04461183803253643,0.0007516415863988435
762,762,762,762,2022-02-11,230.2900238037109,239.1503143310547,232.3610076904297,-0.037049044037962275,-0.008912785786666544
763,763,763,763,2022-02-14,230.2213592529297,236.66905212402344,231.2473602294922,-0.027243498096721663,-0.004436811626927439
764,764,764,764,2022-02-15,239.1971130371093,237.91943359375,239.43362426757807,0.0053702189184803295,-0.0009877945555569756
765,765,765,765,2022-02-16,240.9039764404297,234.3636169433593,239.7169342041016,0.027906889227823584,0.004951849731723135
766,766,766,766,2022-02-17,236.3817901611328,237.6459350585937,242.5401153564453,-0.005319446752367951,-0.025390955167403972
767,767,767,767,2022-02-18,235.7343292236328,234.099853515625,245.03114318847656,0.006981959550430572,-0.037941356530719395
768,768,768,768,2022-02-22,234.5767974853516,230.2900238037109,239.1503143310547,0.01861467383969062,-0.019124026069110678
769,769,769,769,2022-02-23,233.77243041992188,230.2213592529297,236.66905212402344,0.01542459474010327,-0.012239123274062957
770,770,770,770,2022-02-24,238.4515991210937,239.1971130371093,237.91943359375,-0.003116734589935999,0.0022367467814856656
771,771,771,771,2022-02-25,246.0736541748047,240.9039764404297,234.3636169433593,0.021459495234414927,0.04996525221863024
772,772,772,772,2022-02-28,245.1907958984375,236.3817901611328,237.6459350585937,0.0372660082288907,0.03174832693007579
773,773,773,773,2022-03-01,244.7493591308593,235.7343292236328,234.099853515625,0.038242329561912314,0.045491295510458274
774,774,774,774,2022-03-02,249.3304443359375,234.5767974853516,230.2900238037109,0.06289474069364087,0.08268017961757557
775,775,775,775,2022-03-03,253.71534729003903,233.77243041992188,230.2213592529297,0.08530910524519086,0.10204955836134211
776,776,776,776,2022-03-04,257.86480712890625,238.4515991210937,239.1971130371093,0.08141362053920997,0.07804314130204748
777,777,777,777,2022-03-07,256.658203125,246.0736541748047,240.9039764404297,0.043013743123740955,0.06539629157373406
778,778,778,778,2022-03-08,254.9807586669922,245.1907958984375,236.3817901611328,0.03992793747694301,0.07868190055241198
779,779,779,779,2022-03-09,257.7862854003906,244.7493591308593,235.7343292236328,0.0532664367981488,0.09354579899068449
780,780,780,780,2022-03-10,260.954833984375,249.3304443359375,234.5767974853516,0.046622423825528836,0.1124494697761853
781,781,781,781,2022-03-11,261.2294616699219,253.71534729003903,233.77243041992188,0.029616317893820465,0.11745196471919006
782,782,782,782,2022-03-14,263.8780517578125,257.86480712890625,238.4515991210937,0.02331936915261279,0.10663150396322729
783,783,783,783,2022-03-15,270.215087890625,256.658203125,246.0736541748047,0.052820773310808145,0.09810653560933758
784,784,784,784,2022-03-16,271.1764221191406,254.9807586669922,245.1907958984375,0.06351719846163051,0.1059812466674599
785,785,785,785,2022-03-17,280.07373046875,257.7862854003906,244.7493591308593,0.08645706280977206,0.14432875927983102
786,786,786,786,2022-03-18,282.16314697265625,260.954833984375,249.3304443359375,0.0812719682730656,0.13168348824855625
787,787,787,787,2022-03-21,284.12506103515625,261.2294616699219,253.71534729003903,0.08764554816624881,0.11985760447653893
788,788,788,788,2022-03-22,279.5930480957031,263.8780517578125,257.86480712890625,0.05955401077583322,0.08426214189024628
789,789,789,789,2022-03-23,278.77886962890625,270.215087890625,256.658203125,0.03169246323413155,0.08618725696109086
790,790,790,790,2022-03-24,282.21221923828125,271.1764221191406,254.9807586669922,0.04069600532708595,0.10679810003567236
791,791,791,791,2022-03-25,283.5168762207031,280.07373046875,257.7862854003906,0.012293711895758452,0.09981365292706723
792,792,792,792,2022-03-28,286.1065673828125,282.16314697265625,260.954833984375,0.013975674897538592,0.0963834737774718
793,793,793,793,2022-03-29,282.89892578125,284.12506103515625,261.2294616699219,-0.004315477309319582,0.08295183848255494
794,794,794,794,2022-03-30,284.3703308105469,279.5930480957031,263.8780517578125,0.017086557578529282,0.07765814138851601
795,795,795,795,2022-03-31,280.9173278808594,278.77886962890625,270.215087890625,0.007670804658902908,0.03960637458766292
796,796,796,796,2022-04-01,287.0973815917969,282.21221923828125,271.1764221191406,0.017310243924594015,0.05871070703064829
797,797,797,797,2022-04-04,285.8711853027344,283.5168762207031,280.07373046875,0.00830394688815117,0.020699745114550305
798,798,798,798,2022-04-05,286.9207763671875,286.1065673828125,282.16314697265625,0.002845824169025679,0.01686127137996629
799,799,799,799,2022-04-06,300.0166015625,282.89892578125,284.12506103515625,0.06050809749092556,0.05593149885985382
800,800,800,800,2022-04-07,302.5572814941406,284.3703308105469,279.5930480957031,0.06395516238193721,0.08213449352494973
801,801,801,801,2022-04-08,305.7552490234375,280.9173278808594,278.77886962890625,0.08841719138490522,0.09676622704741078
802,802,802,802,2022-04-11,303.0771789550781,287.0973815917969,282.21221923828125,0.05565985058687084,0.07393358010192985
803,803,803,803,2022-04-12,302.2138977050781,285.8711853027344,283.5168762207031,0.05716809962863878,0.06594676737980265
804,804,804,804,2022-04-13,296.906982421875,286.9207763671875,286.1065673828125,0.03480475056957055,0.03774962293896422
805,805,805,805,2022-04-14,296.11236572265625,300.0166015625,282.89892578125,-0.013013399323605124,0.04670728213235931
806,806,806,806,2022-04-18,293.1302795410156,302.5572814941406,284.3703308105469,-0.031157742780378528,0.03080472110258503
807,807,807,807,2022-04-19,291.3547668457031,305.7552490234375,280.9173278808594,-0.047098070184333984,0.03715484211522324
808,808,808,808,2022-04-20,287.34259033203125,303.0771789550781,287.0973815917969,-0.0519161115241179,0.0008540960522691599
809,809,809,809,2022-04-21,284.0956420898437,302.2138977050781,285.8711853027344,-0.05995176182438677,-0.006210990488637047
810,810,810,810,2022-04-22,273.4228210449219,296.906982421875,286.9207763671875,-0.0790960225502022,-0.04704418931653653
811,811,811,811,2022-04-25,279.76959228515625,296.11236572265625,300.0166015625,-0.05519112110571878,-0.06748629633125769
812,812,812,812,2022-04-26,277.4447021484375,293.1302795410156,302.5572814941406,-0.053510600873914016,-0.08300107411623958
813,813,813,813,2022-04-27,279.66168212890625,291.3547668457031,305.7552490234375,-0.04013349375879394,-0.08534135383733366
814,814,814,814,2022-04-28,291.6097412109375,287.34259033203125,303.0771789550781,0.014850394694275737,-0.03783669157696734
815,815,815,815,2022-04-29,286.5676574707031,284.0956420898437,302.2138977050781,0.008701349174788264,-0.05177207386287619
816,816,816,816,2022-05-02,284.0466003417969,273.4228210449219,296.906982421875,0.03885476441313429,-0.04331451545927212
817,817,817,817,2022-05-03,282.5849609375,279.76959228515625,296.11236572265625,0.010063168871741413,-0.045683349805884954
818,818,818,818,2022-05-04,289.284912109375,277.4447021484375,293.1302795410156,0.042675927380306566,-0.013118288010579127
819,819,819,819,2022-05-05,286.8031005859375,279.66168212890625,291.3547668457031,0.02553592041164765,-0.015622419049612146
820,820,820,820,2022-05-06,291.2467956542969,291.6097412109375,287.34259033203125,-0.0012446276833327774,0.013587283798598193
821,821,821,821,2022-05-09,283.7228698730469,286.5676574707031,284.0956420898437,-0.00992710629931115,-0.0013121363427283095
822,822,822,822,2022-05-10,280.2601013183594,284.0466003417969,273.4228210449219,-0.013330555686571044,0.02500625312586524
823,823,823,823,2022-05-11,281.2312316894531,282.5849609375,279.76959228515625,-0.004790521206633813,0.005224439841221562
824,824,824,824,2022-05-12,286.2439270019531,289.284912109375,277.4447021484375,-0.010512076434432638,0.031715238335341844
825,825,825,825,2022-05-13,287.04119873046875,286.8031005859375,279.66168212890625,0.000830179813414933,0.026387299630705296
826,826,826,826,2022-05-16,294.6692810058594,291.2467956542969,291.6097412109375,0.01175115195301557,0.010491898460651017
827,827,827,827,2022-05-17,296.6574401855469,283.7228698730469,286.5676574707031,0.04558874763351861,0.035209076990397215
828,828,828,828,2022-05-18,290.5451965332031,280.2601013183594,284.0466003417969,0.03669839255199747,0.022878626899904386
829,829,829,829,2022-05-19,281.7655334472656,281.2312316894531,282.5849609375,0.0018998663647802339,-0.0028997561919638093
830,830,830,830,2022-05-20,294.1476135253906,286.2439270019531,289.284912109375,0.02761171776190574,0.016809384839874042
831,831,831,831,2022-05-23,297.8385925292969,287.04119873046875,286.8031005859375,0.03761618139341327,0.03847758940127877
832,832,832,832,2022-05-24,301.14569091796875,294.6692810058594,291.2467956542969,0.021978571671950498,0.03398799716039336
833,833,833,833,2022-05-25,302.1791687011719,296.6574401855469,283.7228698730469,0.018613146908337708,0.06505044459892617
834,834,834,834,2022-05-26,308.5276794433594,290.5451965332031,280.2601013183594,0.06189220515335969,0.10086194214598398
835,835,835,835,2022-05-27,318.3900756835937,281.7655334472656,281.2312316894531,0.12998233598071574,0.13212915141364112
836,836,836,836,2022-05-31,308.5080261230469,294.1476135253906,286.2439270019531,0.048820428714498654,0.07778016237508445
837,837,837,837,2022-06-01,306.18511962890625,297.8385925292969,287.04119873046875,0.02802365881711033,0.0666939832438953
838,838,838,838,2022-06-02,297.6712341308594,301.14569091796875,294.6692810058594,-0.011537461407859939,0.010187533341625477
839,839,839,839,2022-06-03,296.90350341796875,302.1791687011719,296.6574401855469,-0.01745873253235497,0.0008294524225247457
840,840,840,840,2022-06-06,298.58660888671875,308.5276794433594,290.5451965332031,-0.032221000639476305,0.027676975732058517
841,841,841,841,2022-06-07,307.1890869140625,318.3900756835937,281.7655334472656,-0.03518008136868689,0.09022946545573518
842,842,842,842,2022-06-08,308.55718994140625,308.5080261230469,294.1476135253906,0.00015935993295612683,0.04898756866770171
843,843,843,843,2022-06-09,298.47833251953125,306.18511962890625,297.8385925292969,-0.02517035157918701,0.0021479418929615246
844,844,844,844,2022-06-10,292.3365783691406,297.6712341308594,301.14569091796875,-0.017921300918763206,-0.029251996008894277
845,845,845,845,2022-06-13,286.6966857910156,296.90350341796875,302.1791687011719,-0.03437755873356729,-0.05123610266287759
846,846,846,846,2022-06-14,286.2144470214844,298.58660888671875,308.5276794433594,-0.04143575598170335,-0.07232165510119604
847,847,847,847,2022-06-15,288.3798217773437,307.1890869140625,318.3900756835937,-0.06123025178293784,-0.09425624791167575
848,848,848,848,2022-06-16,283.5372009277344,308.55718994140625,308.5080261230469,-0.0810870393861931,-0.08094060147839721
849,849,849,849,2022-06-17,286.3226318359375,298.47833251953125,306.18511962890625,-0.0407255715380892,-0.06487084616339922
850,850,850,850,2022-06-21,292.661376953125,292.3365783691406,297.6712341308594,0.0011110432563599115,-0.016830169002934214
851,851,851,851,2022-06-22,301.8641967773437,286.6966857910156,296.90350341796875,0.05290438201083436,0.01670809977742671
852,852,852,852,2022-06-23,307.7993469238281,286.2144470214844,298.58660888671875,0.07541513060213734,0.03085449167147547
853,853,853,853,2022-06-24,320.496337890625,288.3798217773437,307.1890869140625,0.11136880491617163,0.04331941316745169
854,854,854,854,2022-06-27,322.120361328125,283.5372009277344,308.55718994140625,0.13607794770543835,0.04395675041406211
855,855,855,855,2022-06-28,312.62225341796875,286.3226318359375,298.47833251953125,0.09185310086525367,0.0473867592968813
856,856,856,856,2022-06-29,317.9175720214844,292.661376953125,292.3365783691406,0.08629835385625428,0.08750527831670118
857,857,857,857,2022-06-30,319.12823486328125,301.8641967773437,286.6966857910156,0.057191406832098,0.1131214648777148
858,858,858,858,2022-07-01,319.6006774902344,307.7993469238281,286.2144470214844,0.038340986374239217,0.11664760747120462
859,859,859,859,2022-07-05,322.0318603515625,320.496337890625,288.3798217773437,0.004791076462975052,0.11669345783909013
860,860,860,860,2022-07-06,324.9550476074219,322.120361328125,283.5372009277344,0.00880008412883071,0.1460755292221556
861,861,861,861,2022-07-07,322.78973388671875,312.62225341796875,286.3226318359375,0.0325232140629359,0.12736367298997475
862,862,862,862,2022-07-08,325.27001953125,317.9175720214844,292.661376953125,0.023126898783904837,0.11142106593501011
863,863,863,863,2022-07-11,325.860595703125,319.12823486328125,301.8641967773437,0.02109609901088194,0.07949402142408157
864,864,864,864,2022-07-12,318.498291015625,319.6006774902344,307.7993469238281,-0.003449262008035192,0.0347594762585528
865,865,865,865,2022-07-13,317.3860778808594,322.0318603515625,320.496337890625,-0.014426468442070628,-0.009704510292492197
866,866,866,866,2022-07-14,321.74639892578125,324.9550476074219,322.120361328125,-0.009874130915230483,-0.0011609399691527855
867,867,867,867,2022-07-15,326.3822631835937,322.78973388671875,312.62225341796875,0.011129626873869869,0.04401481217406533
868,868,868,868,2022-07-18,316.7069091796875,325.27001953125,317.9175720214844,-0.02632615930574511,-0.003808102943473224
869,869,869,869,2022-07-19,321.0672302246094,325.860595703125,319.12823486328125,-0.014709865328063843,0.006075912907420378
870,870,870,870,2022-07-20,316.9628295898437,318.498291015625,319.6006774902344,-0.00482094086246132,-0.008253574182336632
871,871,871,871,2022-07-21,321.7759094238281,317.3860778808594,322.0318603515625,0.0138312038520374,-0.0007948000159206936
872,872,872,872,2022-07-22,323.5771179199219,321.74639892578125,324.9550476074219,0.005689944006375347,-0.004240370160874307
873,873,873,873,2022-07-25,326.33306884765625,326.3822631835937,322.78973388671875,-0.00015072613155386883,0.010977223216711796
874,874,874,874,2022-07-26,326.3428955078125,316.7069091796875,325.27001953125,0.030425563979906478,0.0032984164298592855
875,875,875,875,2022-07-27,323.76416015625,321.0672302246094,325.860595703125,0.008399891604490284,-0.0064335349978460465
876,876,876,876,2022-07-28,325.5948791503906,316.9628295898437,318.498291015625,0.02723363358320907,0.022281400983773292
877,877,877,877,2022-07-29,324.5022888183594,321.7759094238281,317.3860778808594,0.008472913337151722,0.02242130778077578
878,878,878,878,2022-08-01,319.04949951171875,323.5771179199219,321.74639892578125,-0.013992393644236656,-0.008382065574212061
879,879,879,879,2022-08-02,315.16162109375,326.33306884765625,326.3822631835937,-0.03423326907492008,-0.03437883535825581
880,880,880,880,2022-08-03,308.891845703125,326.3428955078125,316.7069091796875,-0.053474581628420115,-0.024676011953147947
881,881,881,881,2022-08-04,300.9784240722656,323.76416015625,321.0672302246094,-0.07037757382715826,-0.06256884621420322
882,882,882,882,2022-08-05,296.5787048339844,325.5948791503906,316.9628295898437,-0.08911741607276269,-0.06431077354476167
883,883,883,883,2022-08-08,297.7401733398437,324.5022888183594,321.7759094238281,-0.082471268772763,-0.07469712734872791
884,884,884,884,2022-08-09,298.2519836425781,319.04949951171875,323.5771179199219,-0.06518585956401646,-0.07826614700119539
885,885,885,885,2022-08-10,299.8169250488281,315.16162109375,326.33306884765625,-0.04868833962609087,-0.08125484766977997
886,886,886,886,2022-08-11,296.4310913085937,308.891845703125,326.3428955078125,-0.040340185627649405,-0.09165759270681817
887,887,887,887,2022-08-12,304.2222595214844,300.9784240722656,323.76416015625,0.010777634507249223,-0.0603584430881251
888,888,888,888,2022-08-15,310.0089111328125,296.5787048339844,325.5948791503906,0.0452837849782437,-0.04786920500177472
889,889,889,889,2022-08-16,306.4243469238281,297.7401733398437,324.5022888183594,0.029166952805096402,-0.055709751571738186
890,890,890,890,2022-08-17,312.8528747558594,298.2519836425781,319.04949951171875,0.04895488350139132,-0.01942214222351968
891,891,891,891,2022-08-18,312.7541198730469,299.8169250488281,315.16162109375,0.04315031522023571,-0.007638941608270833
892,892,892,892,2022-08-19,318.7283630371094,296.4310913085937,308.891845703125,0.07521907243293713,0.031844535460603396
893,893,893,893,2022-08-22,319.0542297363281,304.2222595214844,300.9784240722656,0.04875373103261138,0.06005681543379482
894,894,894,894,2022-08-23,311.1544189453125,310.0089111328125,296.5787048339844,0.003695080274674023,0.04914619247355323
895,895,895,895,2022-08-24,314.8771667480469,306.4243469238281,297.7401733398437,0.0275853400980568,0.057556873215905746
896,896,896,896,2022-08-25,319.0937194824219,312.8528747558594,298.2519836425781,0.019948177658372757,0.0698796218730946
897,897,897,897,2022-08-26,311.608642578125,312.7541198730469,299.8169250488281,-0.0036625490189764465,0.03932972605658103
898,898,898,898,2022-08-29,306.2663269042969,318.7283630371094,296.4310913085937,-0.03909923802846993,0.033178825987131066
899,899,899,899,2022-08-30,303.1953430175781,319.0542297363281,304.2222595214844,-0.04970592846192967,-0.0033755468962773927
900,900,900,900,2022-08-31,297.4580993652344,311.1544189453125,310.0089111328125,-0.04401775692758314,-0.04048532579826769
901,901,901,901,2022-09-01,305.2591247558594,314.8771667480469,306.4243469238281,-0.030545377715125,-0.003802642249763566
902,902,902,902,2022-09-02,297.5567932128906,319.0937194824219,312.8528747558594,-0.06749404627726519,-0.04889225184491375
903,903,903,903,2022-09-06,302.9780578613281,311.608642578125,312.7541198730469,-0.02769687209376115,-0.031257979961021976
904,904,904,904,2022-09-07,307.6982116699219,306.2663269042969,318.7283630371094,0.004675292841032519,-0.03460674557508159
905,905,905,905,2022-09-08,311.5494079589844,303.1953430175781,319.0542297363281,0.0275534078401789,-0.023522088340737102
906,906,906,906,2022-09-09,313.7218322753906,297.4580993652344,311.1544189453125,0.054675710444134884,0.008251251384378877
907,907,907,907,2022-09-12,311.2728881835937,305.2591247558594,314.8771667480469,0.019700519788045767,-0.011446617745189513
908,908,908,908,2022-09-13,302.642333984375,297.5567932128906,319.0937194824219,0.017090991997100513,-0.05155659448494143
909,909,909,909,2022-09-14,305.7331237792969,302.9780578613281,311.608642578125,0.009093285294045073,-0.018855442359417385
910,910,910,910,2022-09-15,305.5948791503906,307.6982116699219,306.2663269042969,-0.006835699525571393,-0.002192365581594191
911,911,911,911,2022-09-16,305.0221862792969,311.5494079589844,303.1953430175781,-0.020950839619463535,0.006025301192086108
912,912,912,912,2022-09-19,301.26971435546875,313.7218322753906,297.4580993652344,-0.039691588658678945,0.012813955976886282
913,913,913,913,2022-09-20,297.9518127441406,311.2728881835937,305.2591247558594,-0.04279548892673268,-0.02393806251512709
914,914,914,914,2022-09-21,292.7675170898437,302.642333984375,297.5567932128906,-0.03262867016826909,-0.016095334511890602
915,915,915,915,2022-09-22,306.9773254394531,305.7331237792969,302.9780578613281,0.0040695677484210435,0.013199858783025986
916,916,916,916,2022-09-23,307.5599670410156,305.5948791503906,307.6982116699219,0.006430369174013295,-0.00044928642307007216
917,917,917,917,2022-09-26,303.6495666503906,305.0221862792969,311.5494079589844,-0.004500064882655419,-0.02535662436448527
918,918,918,918,2022-09-27,307.2044677734375,301.26971435546875,313.7218322753906,0.01969913713585658,-0.020774341570949595
919,919,919,919,2022-09-28,330.1930236816406,297.9518127441406,311.2728881835937,0.10820948072293302,0.06078311416215443
920,920,920,920,2022-09-29,325.8777160644531,292.7675170898437,302.642333984375,0.11309382715586125,0.07677505580325628
921,921,921,921,2022-09-30,319.3010559082031,306.9773254394531,305.7331237792969,0.04014540960348767,0.0443783518160783
922,922,922,922,2022-10-03,317.5235900878906,307.5599670410156,305.5948791503906,0.032395708527131806,0.03903439406662823
923,923,923,923,2022-10-04,325.7591857910156,303.6495666503906,305.0221862792969,0.072812944818331,0.06798521695969573
924,924,924,924,2022-10-05,327.6255187988281,307.2044677734375,301.26971435546875,0.06647380870922448,0.0874824225187869
925,925,925,925,2022-10-06,328.7808837890625,330.1930236816406,297.9518127441406,-0.0042767102612671914,0.10346998986509148
926,926,926,926,2022-10-07,322.56964111328125,325.8777160644531,292.7675170898437,-0.010151276960949307,0.1017945034328791
927,927,927,927,2022-10-10,319.8343200683594,319.3010559082031,306.9773254394531,0.0016700983297393002,0.04188255471475233
928,928,928,928,2022-10-11,323.49786376953125,317.5235900878906,307.5599670410156,0.01881521206026604,0.051820452713178256
929,929,929,929,2022-10-12,320.5057983398437,325.7591857910156,303.6495666503906,-0.01612659805253236,0.05551212167169206
930,930,930,930,2022-10-13,327.9415283203125,327.6255187988281,307.2044677734375,0.0009645448945581059,0.06750247057659498
931,931,931,931,2022-10-14,327.2404479980469,328.7808837890625,330.1930236816406,-0.00468529609526791,-0.008941968702647407
932,932,932,932,2022-10-17,328.59326171875,322.56964111328125,325.8777160644531,0.018673860889944605,0.008333020395171031
933,933,933,933,2022-10-18,330.8348388671875,319.8343200683594,319.3010559082031,0.03439442895458167,0.0361219693626702
934,934,934,934,2022-10-19,325.1667175292969,323.49786376953125,317.5235900878906,0.005158778300170086,0.02407105386812569
935,935,935,935,2022-10-20,324.9494934082031,320.5057983398437,325.7591857910156,0.013864632376003438,-0.0024855550300029172
936,936,936,936,2022-10-21,336.5029602050781,327.9415283203125,327.6255187988281,0.026106580427969872,0.027096306291394257
937,937,937,937,2022-10-24,343.54364013671875,327.2404479980469,328.7808837890625,0.049820223136869624,0.04490150454467323
938,938,938,938,2022-10-25,346.91094970703125,328.59326171875,322.56964111328125,0.05574578094653604,0.07546063079507759
939,939,939,939,2022-10-26,353.37896728515625,330.8348388671875,319.8343200683594,0.06814315111178182,0.10488132483601897
940,940,940,940,2022-10-27,351.8680725097656,325.1667175292969,323.49786376953125,0.0821158917596263,0.08769828774030519
941,941,941,941,2022-10-28,355.39337158203125,324.9494934082031,320.5057983398437,0.09368803088295441,0.10885161336518179
942,942,942,942,2022-10-31,357.5559997558594,336.5029602050781,327.9415283203125,0.06256420311414401,0.09030412094262519
943,943,943,943,2022-11-01,348.1650695800781,343.54364013671875,327.2404479980469,0.013452234020458587,0.06394265045791703
944,944,944,944,2022-11-02,350.5152587890625,346.91094970703125,328.59326171875,0.010389724178712534,0.06671468841341
945,945,945,945,2022-11-03,357.151123046875,353.37896728515625,330.8348388671875,0.01067453388835915,0.0795450813759433
946,946,946,946,2022-11-04,352.9346008300781,351.8680725097656,325.1667175292969,0.0030310460187685795,0.08539583482519064
947,947,947,947,2022-11-07,360.4986877441406,355.39337158203125,324.9494934082031,0.014365254307876052,0.10939913758006825
948,948,948,948,2022-11-08,362.0687561035156,357.5559997558594,336.5029602050781,0.012621117673141002,0.07597495095691498
949,949,949,949,2022-11-09,358.72125244140625,348.1650695800781,343.54364013671875,0.030319477120608118,0.04417957584267107
950,950,950,950,2022-11-10,364.1029968261719,350.5152587890625,346.91094970703125,0.03876504002721992,0.04955752227959209
951,951,951,951,2022-11-11,347.8885803222656,357.151123046875,353.37896728515625,-0.025934519386611843,-0.015536824404323468
952,952,952,952,2022-11-14,352.5823059082031,352.9346008300781,351.8680725097656,-0.0009981875425261189,0.0020298329238657153
953,953,953,953,2022-11-15,346.5319519042969,360.4986877441406,355.39337158203125,-0.03874282019510833,-0.024934116351939317
954,954,954,954,2022-11-16,349.4828796386719,362.0687561035156,357.5559997558594,-0.034761012246097955,-0.022578617398952505
955,955,955,955,2022-11-17,357.24627685546875,358.72125244140625,348.1650695800781,-0.004111759690564765,0.026083051026179804
956,956,956,956,2022-11-18,358.13751220703125,364.1029968261719,350.5152587890625,-0.016384058003204638,0.021745853359712797
957,957,957,957,2022-11-21,357.64239501953125,347.8885803222656,357.151123046875,0.02803717985864962,0.0013755296874475853
958,958,958,958,2022-11-22,357.3551940917969,352.5823059082031,352.9346008300781,0.013536947554130485,0.012525247599192157
959,959,959,959,2022-11-23,358.18701171875,346.5319519042969,360.4986877441406,0.03363343481143688,-0.006412439501114919
960,960,960,960,2022-11-25,361.68255615234375,349.4828796386719,362.0687561035156,0.03490779441409275,-0.0010666481011177842
961,961,961,961,2022-11-28,362.1974792480469,357.24627685546875,358.72125244140625,0.013859353374258587,0.009690607353152192
962,962,962,962,2022-11-29,360.3952331542969,358.13751220703125,364.1029968261719,0.006304061625246549,-0.010183282489281797
963,963,963,963,2022-11-30,367.4555969238281,357.64239501953125,347.8885803222656,0.027438586814521715,0.056245067266757154
964,964,964,964,2022-12-01,366.712890625,357.3551940917969,352.5823059082031,0.026185981588949137,0.04007740740250276
965,965,965,965,2022-12-02,371.09967041015625,358.18701171875,346.5319519042969,0.0360500472349492,0.07089596896001193
966,966,966,966,2022-12-05,365.68310546875,361.68255615234375,349.4828796386719,0.011060940729254343,0.04635484818835023
967,967,967,967,2022-12-06,364.9403991699219,362.1974792480469,357.24627685546875,0.007572995614352429,0.02153730581093205
