,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ORLY,ORLY_6m,ORLY_12m,ORLY_6m_ret,ORLY_12m_ret
981,981,981,981,2022-12-27,843.8400268554688,811.77001953125,836.3599853515625,0.03950627216158753,0.008943566926820523
982,982,982,982,2022-12-28,844.6199951171875,816.4299926757812,827.7999877929688,0.03452837682875409,0.020318926760392042
983,983,983,983,2022-12-29,843.6599731445312,823.6300048828125,834.3499755859375,0.02431913376512873,0.011158384168532764
984,984,984,984,2022-12-30,844.030029296875,833.6199951171875,818.760009765625,0.012487745304410769,0.030863768662179325
985,985,985,985,2023-01-03,840.719970703125,823.780029296875,814.5,0.020563670887614016,0.03219149257596676
986,986,986,986,2023-01-04,826.739990234375,833.5499877929688,807.2000122070312,-0.008169873023002427,0.024207108191088622
987,987,987,987,2023-01-05,834.2899780273438,843.8400268554688,811.77001953125,-0.011317368842661879,0.0277417962652744
988,988,988,988,2023-01-06,842.52001953125,844.6199951171875,816.4299926757812,-0.0024862963203305943,0.03195623273216719
989,989,989,989,2023-01-09,828.7100219726562,843.6599731445312,823.6300048828125,-0.017720351382978117,0.006167838786502955
990,990,990,990,2023-01-10,826.8800048828125,844.030029296875,833.6199951171875,-0.020319211187722175,-0.008085207017410223
991,991,991,991,2023-01-11,825.5,840.719970703125,823.780029296875,-0.018103496090851712,0.0020879004612348595
992,992,992,992,2023-01-12,810.8499755859375,826.739990234375,833.5499877929688,-0.019220087132754804,-0.027232934484391458
993,993,993,993,2023-01-13,815.469970703125,834.2899780273438,843.8400268554688,-0.022558112670510777,-0.033620183031686124
994,994,994,994,2023-01-17,809.739990234375,842.52001953125,844.6199951171875,-0.038907122130003136,-0.04129668381574725
995,995,995,995,2023-01-18,805.0800170898438,828.7100219726562,843.6599731445312,-0.02851420189967513,-0.04572927160558582
996,996,996,996,2023-01-19,793.72998046875,826.8800048828125,844.030029296875,-0.040090489815097885,-0.05959509387364781
997,997,997,997,2023-01-20,793.3800048828125,825.5,840.719970703125,-0.0389097457506814,-0.056308839411439604
998,998,998,998,2023-01-23,794.4000244140625,810.8499755859375,826.739990234375,-0.02028729317034006,-0.03911745676067313
999,999,999,999,2023-01-24,799.0900268554688,815.469970703125,834.2899780273438,-0.020086507702463785,-0.04219150666906524
1000,1000,1000,1000,2023-01-25,800.469970703125,809.739990234375,842.52001953125,-0.011448143407820188,-0.049909851224093416
1001,1001,1001,1001,2023-01-26,800.6300048828125,805.0800170898438,828.7100219726562,-0.005527416048800804,-0.033884008091276896
1002,1002,1002,1002,2023-01-27,771.1699829101562,793.72998046875,826.8800048828125,-0.02842276103174357,-0.06737376843518139
1003,1003,1003,1003,2023-01-30,789.6300048828125,793.3800048828125,825.5,-0.004726612691170473,-0.043452447143776496
1004,1004,1004,1004,2023-01-31,792.3499755859375,794.4000244140625,810.8499755859375,-0.0025806253337379292,-0.022815564601369687
1005,1005,1005,1005,2023-02-01,807.9299926757812,799.0900268554688,815.469970703125,0.011062540543897104,-0.009246174964410492
1006,1006,1006,1006,2023-02-02,805.6599731445312,800.469970703125,809.739990234375,0.006483694118902816,-0.005038675549002836
1007,1007,1007,1007,2023-02-03,794.8400268554688,800.6300048828125,805.0800170898438,-0.007231777465286471,-0.012719220471264392
1008,1008,1008,1008,2023-02-06,809.4500122070312,771.1699829101562,793.72998046875,0.04963889952305722,0.019805263912291204
1009,1009,1009,1009,2023-02-07,801.02001953125,789.6300048828125,793.3800048828125,0.01442449574864857,0.00962970405280883
1010,1010,1010,1010,2023-02-08,787.3599853515625,792.3499755859375,794.4000244140625,-0.006297709835461185,-0.00886208313965331
1011,1011,1011,1011,2023-02-09,817.0,807.9299926757812,799.0900268554688,0.01122622926050787,0.02241296042075458
1012,1012,1012,1012,2023-02-10,825.3200073242188,805.6599731445312,800.469970703125,0.024402396587922093,0.031044308382069286
1013,1013,1013,1013,2023-02-13,849.489990234375,794.8400268554688,800.6300048828125,0.06875592764887717,0.06102692261541476
1014,1014,1014,1014,2023-02-14,861.0,809.4500122070312,771.1699829101562,0.0636852023170813,0.11648536519906183
1015,1015,1015,1015,2023-02-15,861.22998046875,801.02001953125,789.6300048828125,0.0751666119065717,0.09067534812910694
1016,1016,1016,1016,2023-02-16,862.0,787.3599853515625,792.3499755859375,0.09479782569228501,0.08790310665758128
1017,1017,1017,1017,2023-02-17,873.010009765625,817.0,807.9299926757812,0.06855570350749685,0.08055155481269538
1018,1018,1018,1018,2023-02-21,860.1300048828125,825.3200073242188,805.6599731445312,0.04217757627305274,0.06760920680430726
1019,1019,1019,1019,2023-02-22,842.510009765625,849.489990234375,794.8400268554688,-0.008216671825437505,0.05997431092989536
1020,1020,1020,1020,2023-02-23,841.1599731445312,861.0,809.4500122070312,-0.02304300447789631,0.03917469943701679
1021,1021,1021,1021,2023-02-24,831.8200073242188,861.22998046875,801.02001953125,-0.03414880323664993,0.03845095882995864
1022,1022,1022,1022,2023-02-27,845.9600219726562,862.0,787.3599853515625,-0.01860786314077001,0.07442597758499048
1023,1023,1023,1023,2023-02-28,830.0999755859375,873.010009765625,817.0,-0.04915182380464056,0.01603424184325286
1024,1024,1024,1024,2023-03-01,824.219970703125,860.1300048828125,825.3200073242188,-0.04174954248291807,-0.0013328607223035416
1025,1025,1025,1025,2023-03-02,840.8900146484375,842.510009765625,849.489990234375,-0.0019228200239878035,-0.010123692668308815
1026,1026,1026,1026,2023-03-03,838.030029296875,841.1599731445312,861.0,-0.0037209852436932422,-0.02667824704195698
1027,1027,1027,1027,2023-03-06,839.4400024414062,831.8200073242188,861.22998046875,0.009160629763762751,-0.025300998016213883
1028,1028,1028,1028,2023-03-07,828.719970703125,845.9600219726562,862.0,-0.020379274223065513,-0.038607922618184465
1029,1029,1029,1029,2023-03-08,830.5599975585938,830.0999755859375,873.010009765625,0.0005541765885868077,-0.048624886006092494
1030,1030,1030,1030,2023-03-09,822.3099975585938,824.219970703125,860.1300048828125,-0.0023173099565907407,-0.04397010580903005
1031,1031,1031,1031,2023-03-10,819.9199829101562,840.8900146484375,842.510009765625,-0.024937900763452925,-0.026812769692496574
1032,1032,1032,1032,2023-03-13,818.22998046875,838.030029296875,841.1599731445312,-0.023626896574025724,-0.027259966484212805
1033,1033,1033,1033,2023-03-14,821.22998046875,839.4400024414062,831.8200073242188,-0.021693059563154815,-0.01273115188649343
1034,1034,1034,1034,2023-03-15,818.260009765625,828.719970703125,845.9600219726562,-0.012621828008591685,-0.032743878537473736
1035,1035,1035,1035,2023-03-16,819.52001953125,830.5599975585938,830.0999755859375,-0.013292210147124117,-0.012745399790211387
1036,1036,1036,1036,2023-03-17,797.8699951171875,822.3099975585938,824.219970703125,-0.02972115444779666,-0.031969591277264064
1037,1037,1037,1037,2023-03-20,816.0599975585938,819.9199829101562,840.8900146484375,-0.004707758600860257,-0.02952825774750667
1038,1038,1038,1038,2023-03-21,819.6300048828125,818.22998046875,838.030029296875,0.0017110402301079297,-0.021956282914468495
1039,1039,1039,1039,2023-03-22,808.969970703125,821.22998046875,839.4400024414062,-0.014928838519298937,-0.0362980458992459
1040,1040,1040,1040,2023-03-23,801.3800048828125,818.260009765625,828.719970703125,-0.020629145603299648,-0.03299059608412236
1041,1041,1041,1041,2023-03-24,810.760009765625,819.52001953125,830.5599975585938,-0.010689195574057564,-0.023839322687307596
1042,1042,1042,1042,2023-03-27,819.0399780273438,797.8699951171875,822.3099975585938,0.02653312324026791,-0.003976626261335214
1043,1043,1043,1043,2023-03-28,828.8499755859375,816.0599975585938,819.9199829101562,0.015672840312731307,0.010891297763088836
1044,1044,1044,1044,2023-03-29,832.0800170898438,819.6300048828125,818.22998046875,0.015189795557583707,0.01692682613897789
1045,1045,1045,1045,2023-03-30,841.5,808.969970703125,821.22998046875,0.04021166480209537,0.02468251283237377
1046,1046,1046,1046,2023-03-31,848.97998046875,801.3800048828125,818.260009765625,0.059397508417867506,0.037543042964942375
1047,1047,1047,1047,2023-04-03,867.9500122070312,810.760009765625,819.52001953125,0.07053875592351777,0.059095557791843056
1048,1048,1048,1048,2023-04-04,864.4400024414062,819.0399780273438,797.8699951171875,0.05543077948821051,0.08343465443194331
1049,1049,1049,1049,2023-04-05,858.3499755859375,828.8499755859375,816.0599975585938,0.03559148322245598,0.0518221431682262
1050,1050,1050,1050,2023-04-06,861.1300048828125,832.0800170898438,819.6300048828125,0.03491249302509347,0.050632602214133904
1051,1051,1051,1051,2023-04-10,869.75,841.5,808.969970703125,0.033571004159239415,0.07513261492765588
1052,1052,1052,1052,2023-04-11,871.0399780273438,848.97998046875,801.3800048828125,0.025984119845103626,0.08692502024020143
1053,1053,1053,1053,2023-04-12,877.3499755859375,867.9500122070312,810.760009765625,0.010830074597273143,0.08213277050944123
1054,1054,1054,1054,2023-04-13,887.9500122070312,864.4400024414062,819.0399780273438,0.027196809147224332,0.08413512896605746
1055,1055,1055,1055,2023-04-14,892.27001953125,858.3499755859375,828.8499755859375,0.039517731589795435,0.07651570949311925
1056,1056,1056,1056,2023-04-17,897.280029296875,861.1300048828125,832.0800170898438,0.04197975242888208,0.07835786326784389
1057,1057,1057,1057,2023-04-18,909.9199829101562,869.75,841.5,0.046185665892677585,0.0813071692336973
1058,1058,1058,1058,2023-04-19,899.1400146484375,871.0399780273438,848.97998046875,0.03226032941074908,0.059082705521504186
1059,1059,1059,1059,2023-04-20,905.3599853515624,877.3499755859375,867.9500122070312,0.03192569732154893,0.043101529602384225
1060,1060,1060,1060,2023-04-21,903.8099975585938,887.9500122070312,864.4400024414062,0.017861349325444476,0.045543930181384695
1061,1061,1061,1061,2023-04-24,907.0,892.27001953125,858.3499755859375,0.01650843370988553,0.05667854115199611
1062,1062,1062,1062,2023-04-25,897.760009765625,897.280029296875,861.1300048828125,0.0005349282866866645,0.04253713687261107
1063,1063,1063,1063,2023-04-26,894.2000122070312,909.9199829101562,869.75,-0.017276212192690266,0.028111540335764573
1064,1064,1064,1064,2023-04-27,915.6699829101562,899.1400146484375,871.0399780273438,0.018384198225436466,0.05123760792689058
1065,1065,1065,1065,2023-04-28,917.3099975585938,905.3599853515624,877.3499755859375,0.013199183087809097,0.04554627353351104
1066,1066,1066,1066,2023-05-01,929.5999755859376,903.8099975585938,887.9500122070312,0.02853473417754704,0.046905752358045394
1067,1067,1067,1067,2023-05-02,936.52001953125,907.0,892.27001953125,0.032546879306780685,0.049592611016165966
1068,1068,1068,1068,2023-05-03,931.6699829101562,897.760009765625,897.280029296875,0.03777175723541526,0.03832689070348505
1069,1069,1069,1069,2023-05-04,933.6199951171876,894.2000122070312,909.9199829101562,0.044084077803646426,0.026046259728501164
1070,1070,1070,1070,2023-05-05,940.780029296875,915.6699829101562,899.1400146484375,0.027422594226486074,0.04631093486003812
1071,1071,1071,1071,2023-05-08,946.6400146484376,917.3099975585938,905.3599853515624,0.031973942470817196,0.04559515547933746
1072,1072,1072,1072,2023-05-09,953.4600219726562,929.5999755859376,903.8099975585938,0.02566700410214562,0.054934139418881145
1073,1073,1073,1073,2023-05-10,954.77001953125,936.52001953125,907.0,0.01948703670972729,0.05266815824834614
1074,1074,1074,1074,2023-05-11,958.260009765625,931.6699829101562,897.760009765625,0.028540177684390322,0.06738994758275596
1075,1075,1075,1075,2023-05-12,962.0999755859376,933.6199951171876,894.2000122070312,0.03050489558674796,0.07593375358083287
1076,1076,1076,1076,2023-05-15,945.280029296875,940.780029296875,915.6699829101562,0.004783264801404563,0.03233702855761744
1077,1077,1077,1077,2023-05-16,937.5499877929688,946.6400146484376,917.3099975585938,-0.009602411386386067,0.022064504135181684
1078,1078,1078,1078,2023-05-17,939.4299926757812,953.4600219726562,929.5999755859376,-0.0147148584875616,0.0105744592814212
1079,1079,1079,1079,2023-05-18,941.7999877929688,954.77001953125,936.52001953125,-0.013584456437634063,0.005637859470811524
1080,1080,1080,1080,2023-05-19,954.2999877929688,958.260009765625,931.6699829101562,-0.004132513026005147,0.02428972200233992
1081,1081,1081,1081,2023-05-22,928.1400146484376,962.0999755859376,933.6199951171876,-0.03529774638734162,-0.005869604868587008
1082,1082,1082,1082,2023-05-23,911.989990234375,945.280029296875,940.780029296875,-0.0352171187698338,-0.030602306773047983
1083,1083,1083,1083,2023-05-24,928.9400024414062,937.5499877929688,946.6400146484376,-0.009183494708192352,-0.018697722400425665
1084,1084,1084,1084,2023-05-25,935.02001953125,939.4299926757812,953.4600219726562,-0.004694307376721385,-0.019340089795537363
1085,1085,1085,1085,2023-05-26,923.0,941.7999877929688,954.77001953125,-0.0199617626211962,-0.03327504936408421
1086,1086,1086,1086,2023-05-30,928.0800170898438,954.2999877929688,958.260009765625,-0.027475606243865247,-0.03149457596917016
1087,1087,1087,1087,2023-05-31,903.3099975585938,928.1400146484376,962.0999755859376,-0.026752447581143257,-0.06110589285852508
1088,1088,1088,1088,2023-06-01,895.280029296875,911.989990234375,945.280029296875,-0.018322526690458196,-0.05289437886167059
1089,1089,1089,1089,2023-06-02,895.3400268554688,928.9400024414062,937.5499877929688,-0.03617023219759219,-0.045021557769803766
1090,1090,1090,1090,2023-06-05,902.1099853515624,935.02001953125,939.4299926757812,-0.0351971439030645,-0.039726225067522214
1091,1091,1091,1091,2023-06-06,885.9299926757812,923.0,941.7999877929688,-0.04016252147802679,-0.05932256937920999
1092,1092,1092,1092,2023-06-07,883.1099853515625,928.0800170898438,954.2999877929688,-0.0484549078853056,-0.07459918615953143
1093,1093,1093,1093,2023-06-08,906.6799926757812,903.3099975585938,928.1400146484376,0.003730718276445222,-0.02312153514982873
1094,1094,1094,1094,2023-06-09,906.989990234375,895.280029296875,911.989990234375,0.013079662847719886,-0.005482516314367691
1095,1095,1095,1095,2023-06-12,911.780029296875,895.3400268554688,928.9400024414062,0.018361741850350777,-0.018472638813520792
1096,1096,1096,1096,2023-06-13,916.27001953125,902.1099853515624,935.02001953125,0.015696571825628558,-0.020053046574767364
1097,1097,1097,1097,2023-06-14,909.6400146484376,885.9299926757812,923.0,0.026762861816027605,-0.014474523674498752
1098,1098,1098,1098,2023-06-15,927.489990234375,883.1099853515625,928.0800170898438,0.050254221579371094,-0.0006357499834107605
1099,1099,1099,1099,2023-06-16,919.02001953125,906.6799926757812,903.3099975585938,0.013610123698716503,0.017391617512389157
1100,1100,1100,1100,2023-06-20,917.489990234375,906.989990234375,895.280029296875,0.011576754002860179,0.024807836889808588
1101,1101,1101,1101,2023-06-21,937.9299926757812,911.780029296875,895.3400268554688,0.028680122988734347,0.0475684818536406
1102,1102,1102,1102,2023-06-22,932.5499877929688,916.27001953125,902.1099853515624,0.017767653546109985,0.033743116621798075
1103,1103,1103,1103,2023-06-23,924.760009765625,909.6400146484376,885.9299926757812,0.016621954700432928,0.04382966759322038
1104,1104,1104,1104,2023-06-26,931.6500244140624,927.489990234375,883.1099853515625,0.004485260459399898,0.05496488531173882
1105,1105,1105,1105,2023-06-27,935.3900146484376,919.02001953125,906.6799926757812,0.01781244670332338,0.031665000005048904
1106,1106,1106,1106,2023-06-28,937.030029296875,917.489990234375,906.989990234375,0.021297277649327206,0.03312058499646442
1107,1107,1107,1107,2023-06-29,937.4199829101562,937.9299926757812,911.780029296875,-0.0005437610158621764,0.02812076684006093
1108,1108,1108,1108,2023-06-30,955.2999877929688,932.5499877929688,916.27001953125,0.02439547509280615,0.04259657898845792
1109,1109,1109,1109,2023-07-03,947.0800170898438,924.760009765625,909.6400146484376,0.024135999706427214,0.04115914190062986
1110,1110,1110,1110,2023-07-05,947.8400268554688,931.6500244140624,927.489990234375,0.017377772787145807,0.02194097708370024
1111,1111,1111,1111,2023-07-06,944.3300170898438,935.3900146484376,919.02001953125,0.009557513231276182,0.02754020262964807
1112,1112,1112,1112,2023-07-07,934.469970703125,937.030029296875,917.489990234375,-0.00273209877347369,0.01850699260970945
1113,1113,1113,1113,2023-07-10,961.0900268554688,937.4199829101562,937.9299926757812,0.02525020201919581,0.024692710927832984
1114,1114,1114,1114,2023-07-11,967.5599975585938,955.2999877929688,932.5499877929688,0.012833675203900441,0.037542233900492494
1115,1115,1115,1115,2023-07-12,969.22998046875,947.0800170898438,924.760009765625,0.023387636714126803,0.048088120413420254
1116,1116,1116,1116,2023-07-13,956.0599975585938,947.8400268554688,931.6500244140624,0.008672318608864193,0.02620079697833244
1117,1117,1117,1117,2023-07-14,961.4099731445312,944.3300170898438,935.3900146484376,0.018086850725473225,0.027817229271870136
1118,1118,1118,1118,2023-07-17,968.9600219726562,934.469970703125,937.030029296875,0.036908678021595254,0.03407574109416833
1119,1119,1119,1119,2023-07-18,962.4099731445312,961.0900268554688,937.4199829101562,0.0013733846488670487,0.0266582649078968
1120,1120,1120,1120,2023-07-19,963.4500122070312,967.5599975585938,955.2999877929688,-0.004247783457287491,0.008531377073385693
1121,1121,1121,1121,2023-07-20,952.22998046875,969.22998046875,947.0800170898438,-0.017539696813524297,0.005437727843451867
1122,1122,1122,1122,2023-07-21,956.22998046875,956.0599975585938,947.8400268554688,0.00017779523313432577,0.008851655738907338
1123,1123,1123,1123,2023-07-24,957.97998046875,961.4099731445312,944.3300170898438,-0.003567669123051176,0.014454653703555476
1124,1124,1124,1124,2023-07-25,964.3099975585938,968.9600219726562,934.469970703125,-0.004798984796705819,0.031932569040197256
1125,1125,1125,1125,2023-07-26,965.6199951171876,962.4099731445312,961.0900268554688,0.0033353997383964717,0.0047133651740620675
1126,1126,1126,1126,2023-07-27,919.6099853515624,963.4500122070312,967.5599975585938,-0.045503167055903515,-0.049557662912916745
1127,1127,1127,1127,2023-07-28,928.7899780273438,952.22998046875,969.22998046875,-0.024615904689188173,-0.041723845997673537
1128,1128,1128,1128,2023-07-31,925.7899780273438,956.22998046875,956.0599975585938,-0.031833348737386746,-0.03166121332191274
1129,1129,1129,1129,2023-08-01,931.0499877929688,957.97998046875,961.4099731445312,-0.028111226982639126,-0.03157860454917327
1130,1130,1130,1130,2023-08-02,918.4600219726562,964.3099975585938,968.9600219726562,-0.047546925472118806,-0.05211773329635383
1131,1131,1131,1131,2023-08-03,930.780029296875,965.6199951171876,962.4099731445312,-0.03608041050981392,-0.032865353363193184
1132,1132,1132,1132,2023-08-04,925.9299926757812,919.6099853515624,963.4500122070312,0.006872486624645235,-0.03894340033822896
1133,1133,1133,1133,2023-08-07,931.760009765625,928.7899780273438,952.22998046875,0.003197743094288441,-0.021496876934129272
1134,1134,1134,1134,2023-08-08,929.2000122070312,925.7899780273438,956.22998046875,0.0036833777213203245,-0.028267225263600815
1135,1135,1135,1135,2023-08-09,929.739990234375,931.0499877929688,957.97998046875,-0.0014070109830505162,-0.029478685160578055
1136,1136,1136,1136,2023-08-10,936.6400146484376,918.4600219726562,964.3099975585938,0.019793994557035344,-0.028694074499082234
1137,1137,1137,1137,2023-08-11,943.5599975585938,930.780029296875,965.6199951171876,0.01373038511727942,-0.022845423324023728
1138,1138,1138,1138,2023-08-14,945.1500244140624,925.9299926757812,919.6099853515624,0.02075754310834932,0.02777268567036728
1139,1139,1139,1139,2023-08-15,951.3599853515624,931.760009765625,928.7899780273438,0.02103543335248692,0.024300442358513585
1140,1140,1140,1140,2023-08-16,951.0599975585938,929.2000122070312,925.7899780273438,0.023525597357280326,0.02729562873978697
1141,1141,1141,1141,2023-08-17,931.6699829101562,929.739990234375,931.0499877929688,0.0020758413062287318,0.0006659095916612401
1142,1142,1142,1142,2023-08-18,938.0,936.6400146484376,918.4600219726562,0.001451982971358401,0.02127471807142567
1143,1143,1143,1143,2023-08-21,945.489990234375,943.5599975585938,930.780029296875,0.002045437153731511,0.015803906910865084
1144,1144,1144,1144,2023-08-22,934.030029296875,945.1500244140624,925.9299926757812,-0.011765322784688226,0.008748001128774385
1145,1145,1145,1145,2023-08-23,947.1699829101562,951.3599853515624,931.760009765625,-0.004404223959301512,0.016538564633620023
1146,1146,1146,1146,2023-08-24,935.1400146484376,951.0599975585938,929.2000122070312,-0.01673919936809809,0.00639259832476502
1147,1147,1147,1147,2023-08-25,931.0399780273438,931.6699829101562,929.739990234375,-0.000676210347407169,0.0013982272534507345
1148,1148,1148,1148,2023-08-28,934.4299926757812,938.0,936.6400146484376,-0.0038059779575893016,-0.002359521201414694
1149,1149,1149,1149,2023-08-29,946.6199951171876,945.489990234375,943.5599975585938,0.0011951526663254164,0.003243034429725178
1150,1150,1150,1150,2023-08-30,952.1500244140624,934.030029296875,945.1500244140624,0.019399799309266275,0.007406231623746207
1151,1151,1151,1151,2023-08-31,939.7000122070312,947.1699829101562,951.3599853515624,-0.007886621026749308,-0.012256110540766918
1152,1152,1152,1152,2023-09-01,947.4500122070312,935.1400146484376,951.0599975585938,0.013163801533208508,-0.0037957493331960412
1153,1153,1153,1153,2023-09-05,945.530029296875,931.0399780273438,931.6699829101562,0.015563296540963112,0.014876562131395099
1154,1154,1154,1154,2023-09-06,944.7899780273438,934.4299926757812,938.0,0.011086957217518512,0.007238782545142541
1155,1155,1155,1155,2023-09-07,945.8099975585938,946.6199951171876,945.489990234375,-0.0008556734093637663,0.0003384565966049191
1156,1156,1156,1156,2023-09-08,958.3599853515624,952.1500244140624,934.030029296875,0.006522040411983898,0.026048365996329537
1157,1157,1157,1157,2023-09-11,942.5,939.7000122070312,947.1699829101562,0.0029796613351025236,-0.004930459151384681
1158,1158,1158,1158,2023-09-12,924.27001953125,947.4500122070312,935.1400146484376,-0.024465662965990953,-0.011623922564445222
1159,1159,1159,1159,2023-09-13,926.8499755859376,945.530029296875,931.0399780273438,-0.019756171810670464,-0.004500346430111213
1160,1160,1160,1160,2023-09-14,940.6799926757812,944.7899780273438,934.4299926757812,-0.00435015765106217,0.006688569554689439
1161,1161,1161,1161,2023-09-15,930.2100219726562,945.8099975585938,946.6199951171876,-0.01649377319567935,-0.017335333321899515
1162,1162,1162,1162,2023-09-18,929.3499755859376,958.3599853515624,952.1500244140624,-0.03027047269193195,-0.02394585752613465
1163,1163,1163,1163,2023-09-19,929.1799926757812,942.5,939.7000122070312,-0.014132633765749358,-0.011195082893041719
1164,1164,1164,1164,2023-09-20,945.8300170898438,924.27001953125,947.4500122070312,0.023326514008891186,-0.0017098475870128693
1165,1165,1165,1165,2023-09-21,926.469970703125,926.8499755859376,945.530029296875,-0.00040999610813219345,-0.02015806796524866
1166,1166,1166,1166,2023-09-22,936.02001953125,940.6799926757812,944.7899780273438,-0.0049538346523942955,-0.009282442341741248
1167,1167,1167,1167,2023-09-25,933.6400146484376,930.2100219726562,945.8099975585938,0.003687331457155718,-0.012867259747275206
1168,1168,1168,1168,2023-09-26,914.5599975585938,929.3499755859376,958.3599853515624,-0.015914325513398775,-0.04570306404946689
1169,1169,1169,1169,2023-09-27,914.1699829101562,929.1799926757812,942.5,-0.01615403892027456,-0.030058373570125974
1170,1170,1170,1170,2023-09-28,917.4099731445312,945.8300170898438,924.27001953125,-0.030047728906676174,-0.007422123667061964
1171,1171,1171,1171,2023-09-29,908.8599853515624,926.469970703125,926.8499755859376,-0.01900761590599409,-0.019409818965579917
1172,1172,1172,1172,2023-10-02,898.6199951171875,936.02001953125,940.6799926757812,-0.03995643643689595,-0.04471233350988291
1173,1173,1173,1173,2023-10-03,889.5999755859375,933.6400146484376,930.2100219726562,-0.047170256599470384,-0.04365685751331594
1174,1174,1174,1174,2023-10-04,897.2000122070312,914.5599975585938,929.3499755859376,-0.018981789492110712,-0.03459403262870531
1175,1175,1175,1175,2023-10-05,900.7999877929688,914.1699829101562,929.1799926757812,-0.014625283445235948,-0.03054306496751613
1176,1176,1176,1176,2023-10-06,902.1500244140624,917.4099731445312,945.8300170898438,-0.016633728842257445,-0.04618165197397439
1177,1177,1177,1177,2023-10-09,914.6699829101562,908.8599853515624,926.469970703125,0.006392621143229693,-0.012736503250087461
1178,1178,1178,1178,2023-10-10,918.1300048828124,898.6199951171875,936.02001953125,0.02171107906749903,-0.0191128547201338
1179,1179,1179,1179,2023-10-11,916.4099731445312,889.5999755859375,933.6400146484376,0.030137138370462724,-0.0184546947791161
1180,1180,1180,1180,2023-10-12,919.4400024414062,897.2000122070312,914.5599975585938,0.02478821882722304,0.005335904583449569
1181,1181,1181,1181,2023-10-13,926.4600219726562,900.7999877929688,914.1699829101562,0.02848582873824923,0.013443931973543988
1182,1182,1182,1182,2023-10-16,945.2999877929688,902.1500244140624,917.4099731445312,0.04783014156313059,0.03040081911562531
1183,1183,1183,1183,2023-10-17,946.0599975585938,914.6699829101562,908.8599853515624,0.03431840470872949,0.04093041041150225
1184,1184,1184,1184,2023-10-18,930.5,918.1300048828124,898.6199951171875,0.01347303219740259,0.035476625332218514
1185,1185,1185,1185,2023-10-19,898.3900146484375,916.4099731445312,889.5999755859375,-0.019663642937298942,0.009880889505095247
1186,1186,1186,1186,2023-10-20,907.0599975585938,919.4400024414062,897.2000122070312,-0.013464722929108608,0.010989729399699666
1187,1187,1187,1187,2023-10-23,878.6699829101562,926.4600219726562,900.7999877929688,-0.05158348760774756,-0.024567057263214176
1188,1188,1188,1188,2023-10-24,872.0,945.2999877929688,902.1500244140624,-0.07754150929812798,-0.0334201891017456
1189,1189,1189,1189,2023-10-25,874.9199829101562,946.0599975585938,914.6699829101562,-0.07519609203646882,-0.043458297246761646
1190,1190,1190,1190,2023-10-26,921.6400146484376,930.5,918.1300048828124,-0.009521746750738691,0.003822998646115794
1191,1191,1191,1191,2023-10-27,924.5599975585938,898.3900146484375,916.4099731445312,0.02912986841288223,0.008893426144301886
1192,1192,1192,1192,2023-10-30,930.1400146484376,907.0599975585938,919.4400024414062,0.025444862690412018,0.011637531735207762
1193,1193,1193,1193,2023-10-31,930.4400024414062,878.6699829101562,926.4600219726562,0.05891861624746486,0.004295900928650509
1194,1194,1194,1194,2023-11-01,945.6599731445312,872.0,945.2999877929688,0.08447244626666417,0.00038081599091421836
1195,1195,1195,1195,2023-11-02,948.0900268554688,874.9199829101562,946.0599975585938,0.08363055522167251,0.0021457722576936344
1196,1196,1196,1196,2023-11-03,952.8400268554688,921.6400146484376,930.5,0.033852710072416414,0.02400862638954182
1197,1197,1197,1197,2023-11-06,956.0999755859376,924.5599975585938,898.3900146484375,0.03411350059555773,0.06423709079189122
1198,1198,1198,1198,2023-11-07,974.6099853515624,930.1400146484376,907.0599975585938,0.04780997484548921,0.07447135578107678
1199,1199,1199,1199,2023-11-08,973.7000122070312,930.4400024414062,878.6699829101562,0.046494142182315734,0.10815212895077564
1200,1200,1200,1200,2023-11-09,978.1400146484376,945.6599731445312,872.0,0.03434642728496051,0.1217202002849056
1201,1201,1201,1201,2023-11-10,986.219970703125,948.0900268554688,874.9199829101562,0.040217640485178174,0.12721161931033165
1202,1202,1202,1202,2023-11-13,995.9199829101562,952.8400268554688,921.6400146484376,0.045212160321243644,0.08059542454876256
1203,1203,1203,1203,2023-11-14,982.9600219726562,956.0999755859376,924.5599975585938,0.028093344914330354,0.06316520784835422
1204,1204,1204,1204,2023-11-15,973.3400268554688,974.6099853515624,930.1400146484376,-0.0013030427711404613,0.04644463363223794
1205,1205,1205,1205,2023-11-16,971.989990234375,973.7000122070312,930.4400024414062,-0.0017562102816248704,0.04465627841015496
1206,1206,1206,1206,2023-11-17,968.5499877929688,978.1400146484376,945.6599731445312,-0.009804349798444467,0.024205333099087456
1207,1207,1207,1207,2023-11-20,978.6099853515624,986.219970703125,948.0900268554688,-0.007716316417864744,0.03219099202774989
1208,1208,1208,1208,2023-11-21,983.5900268554688,995.9199829101562,952.8400268554688,-0.012380468578066295,0.03227194401297373
1209,1209,1209,1209,2023-11-22,991.4600219726562,982.9600219726562,956.0999755859376,0.008647350665331954,0.03698362858449866
1210,1210,1210,1210,2023-11-24,987.1599731445312,973.3400268554688,974.6099853515624,0.014198477312918234,0.012876933318553885
