,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,QRVO,QRVO_6m,QRVO_12m,QRVO_6m_ret,QRVO_12m_ret
1198,1198,1198,1198,2023-11-07,88.12000274658203,86.06999969482422,90.0,0.0238178582435975,-0.020888858371310715
1199,1199,1199,1199,2023-11-08,87.94000244140625,87.41999816894531,88.38999938964844,0.005948344581934162,-0.005091039159967337
1200,1200,1200,1200,2023-11-09,87.43000030517578,87.81999969482422,88.83999633789062,-0.004440894910085258,-0.015871185173760294
1201,1201,1201,1201,2023-11-10,91.66000366210938,85.4800033569336,86.19999694824219,0.0722976142077385,0.06334114741495389
1202,1202,1202,1202,2023-11-13,90.37000274658205,88.33000183105469,86.27999877929688,0.023095221026137702,0.047403848228456225
1203,1203,1203,1203,2023-11-14,94.62000274658205,88.13999938964844,86.47000122070312,0.07351943954851725,0.09425235816843736
1204,1204,1204,1204,2023-11-15,95.1999969482422,88.12000274658203,86.06999969482422,0.08034491580783332,0.10607641786673572
1205,1205,1205,1205,2023-11-16,93.86000061035156,87.94000244140625,87.41999816894531,0.06731860364559084,0.07366738247878346
1206,1206,1206,1206,2023-11-17,94.08000183105467,87.43000030517578,87.81999969482422,0.07606086586602956,0.07128219264386315
1207,1207,1207,1207,2023-11-20,95.13999938964844,91.66000366210938,85.4800033569336,0.03796634942725441,0.11300884011876078
1208,1208,1208,1208,2023-11-21,93.12999725341795,90.37000274658205,88.33000183105469,0.030541047061551696,0.054341620319945605
1209,1209,1209,1209,2023-11-22,93.3499984741211,94.62000274658205,88.13999938964844,-0.013422154254871144,0.05911049603529439
1210,1210,1210,1210,2023-11-24,93.38999938964844,95.1999969482422,88.12000274658203,-0.019012580006465885,0.059804771661458256
1211,1211,1211,1211,2023-11-27,93.33999633789062,93.86000061035156,87.94000244140625,-0.005540211688466412,0.06140543264235587
1212,1212,1212,1212,2023-11-28,93.51000213623048,94.08000183105467,87.43000030517578,-0.00605867010767891,0.06954136806396383
1213,1213,1213,1213,2023-11-29,95.88999938964844,95.13999938964844,91.66000366210938,0.007883119663774085,0.04614876236676024
1214,1214,1214,1214,2023-11-30,96.5,93.12999725341795,90.37000274658205,0.036186007150970534,0.0678322127598896
1215,1215,1215,1215,2023-12-01,97.41999816894533,93.3499984741211,94.62000274658205,0.04359935470114151,0.0295920031820589
1216,1216,1216,1216,2023-12-04,97.66999816894533,93.38999938964844,95.1999969482422,0.04582930514261574,0.025945391805485052
1217,1217,1217,1217,2023-12-05,97.11000061035156,93.33999633789062,93.86000061035156,0.0403900195026099,0.034626038555997773
1218,1218,1218,1218,2023-12-06,97.51000213623048,93.51000213623048,94.08000183105467,0.04277617269404588,0.03645833586754477
1219,1219,1219,1219,2023-12-07,100.31999969482422,95.88999938964844,95.13999938964844,0.04619877289991936,0.054446083018783176
1220,1220,1220,1220,2023-12-08,103.97000122070312,96.5,93.12999725341795,0.07740933907464376,0.11639648112292122
1221,1221,1221,1221,2023-12-11,106.04000091552734,97.41999816894533,93.3499984741211,0.08848288758570133,0.13594003908767305
1222,1222,1222,1222,2023-12-12,106.2699966430664,97.66999816894533,93.38999938964844,0.08805158836232563,0.1379162366162905
1223,1223,1223,1223,2023-12-13,108.31999969482422,97.11000061035156,93.33999633789062,0.11543609323464166,0.16048857879430378
1224,1224,1224,1224,2023-12-14,112.5500030517578,97.51000213623048,93.51000213623048,0.15424059671863244,0.20361459181434727
1225,1225,1225,1225,2023-12-15,112.26000213623048,100.31999969482422,95.88999938964844,0.1190191634542268,0.17071647565730652
1226,1226,1226,1226,2023-12-18,111.91000366210938,103.97000122070312,96.5,0.07636820571494995,0.15968915712030451
1227,1227,1227,1227,2023-12-19,111.48999786376952,106.04000091552734,97.41999816894533,0.05139567051290106,0.14442619543498725
1228,1228,1228,1228,2023-12-20,108.5500030517578,106.2699966430664,97.66999816894533,0.02145484596512559,0.1113955675927496
1229,1229,1229,1229,2023-12-21,111.20999908447266,108.31999969482422,97.11000061035156,0.026680201235142142,0.14519615266708263
1230,1230,1230,1230,2023-12-22,112.5999984741211,112.5500030517578,97.51000213623048,0.00044420631726072024,0.15475331768333356
1231,1231,1231,1231,2023-12-26,114.37999725341795,112.26000213623048,100.31999969482422,0.018884688017507756,0.14015149124167237
1232,1232,1232,1232,2023-12-27,114.61000061035156,111.91000366210938,103.97000122070312,0.024126502188261068,0.1023372055855063
1233,1233,1233,1233,2023-12-28,114.18000030517578,111.48999786376952,106.04000091552734,0.02412774681988239,0.07676347905855696
1234,1234,1234,1234,2023-12-29,112.61000061035156,108.5500030517578,106.2699966430664,0.037402095296652504,0.059659397455140706
1235,1235,1235,1235,2024-01-02,108.91000366210938,111.20999908447266,108.31999969482422,-0.020681552390053093,0.005446860865467196
1236,1236,1236,1236,2024-01-03,105.69000244140624,112.5999984741211,112.5500030517578,-0.061367638777570566,-0.06095069235313022
1237,1237,1237,1237,2024-01-04,102.98999786376952,114.37999725341795,112.26000213623048,-0.09958034326940046,-0.08257619896721158
1238,1238,1238,1238,2024-01-05,103.12000274658205,114.61000061035156,111.91000366210938,-0.10025301284861643,-0.07854526519422733
1239,1239,1239,1239,2024-01-08,105.38999938964844,114.18000030517578,111.48999786376952,-0.07698371774420898,-0.05471341457531209
1240,1240,1240,1240,2024-01-09,104.0,112.61000061035156,108.5500030517578,-0.07645857884455154,-0.04191619460008955
1241,1241,1241,1241,2024-01-10,104.48999786376952,108.91000366210938,111.20999908447266,-0.04058402028938335,-0.06042623213762255
1242,1242,1242,1242,2024-01-11,103.70999908447266,105.69000244140624,112.5999984741211,-0.018734064823503815,-0.07895203827815
1243,1243,1243,1243,2024-01-12,102.3000030517578,102.98999786376952,114.37999725341795,-0.0066996293457973755,-0.10561282122516558
1244,1244,1244,1244,2024-01-16,101.41000366210938,103.12000274658205,114.61000061035156,-0.016582612867796387,-0.1151731688155141
1245,1245,1245,1245,2024-01-17,99.88999938964844,105.38999938964844,114.18000030517578,-0.05218711482922944,-0.12515327445554036
1246,1246,1246,1246,2024-01-18,103.77999877929688,104.0,112.61000061035156,-0.002115396352914689,-0.07841223499862937
1247,1247,1247,1247,2024-01-19,105.55999755859376,104.48999786376952,108.91000366210938,0.010240211663314236,-0.030759397583980608
1248,1248,1248,1248,2024-01-22,106.6999969482422,103.70999908447266,105.69000244140624,0.02883037209685213,0.009556197213600237
1249,1249,1249,1249,2024-01-23,107.7699966430664,102.3000030517578,102.98999786376952,0.05347012148710406,0.04641226214626837
1250,1250,1250,1250,2024-01-24,105.95999908447266,101.41000366210938,103.12000274658205,0.04486732332170629,0.027540693000851713
1251,1251,1251,1251,2024-01-25,106.44000244140624,99.88999938964844,105.38999938964844,0.06557216029412216,0.009963023606022858
1252,1252,1252,1252,2024-01-26,103.68000030517578,103.77999877929688,104.0,-0.0009635621053895038,-0.0030769201425405734
1253,1253,1253,1253,2024-01-29,103.6999969482422,105.55999755859376,104.48999786376952,-0.017620316913318668,-0.00756054102477155
1254,1254,1254,1254,2024-01-30,100.26000213623048,106.6999969482422,103.70999908447266,-0.06035609181072066,-0.03326580829908332
1255,1255,1255,1255,2024-01-31,99.73999786376952,107.7699966430664,102.3000030517578,-0.07451052268185732,-0.02502448789461975
1256,1256,1256,1256,2024-02-01,105.75,105.95999908447266,101.41000366210938,-0.001981871331512952,0.04279653072838041
1257,1257,1257,1257,2024-02-02,103.58999633789062,106.44000244140624,99.88999938964844,-0.02677570498069559,0.03704071449444424
1258,1258,1258,1258,2024-02-05,105.4000015258789,103.68000030517578,103.77999877929688,0.016589517897766193,0.015609970761583769
