,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MPWR,MPWR_6m,MPWR_12m,MPWR_6m_ret,MPWR_12m_ret
225,225,225,225,2019-12-26,173.5329132080078,173.03895568847656,159.14935302734375,0.0028546029855873734,0.09037774836692414
226,226,226,226,2019-12-27,172.8064727783203,173.2229766845703,159.93386840820312,-0.0024044379921286385,0.08048704441552124
227,227,227,227,2019-12-30,173.1754150390625,174.27874755859375,163.74044799804688,-0.006330849486741341,0.05762148055884264
228,228,228,228,2019-12-31,172.81619262695312,177.14576721191406,168.29283142089844,-0.024440745342684922,0.026877919682400497
229,229,229,229,2020-01-02,174.74801635742188,173.44570922851562,169.1161346435547,0.007508442467091925,0.03330185925628837
230,230,230,230,2020-01-03,171.58331298828125,172.7386932373047,171.66351318359375,-0.006688601305071873,-0.0004671941860279194
231,231,231,231,2020-01-06,169.82623291015625,173.5329132080078,173.03895568847656,-0.02136009952998652,-0.01856647114828991
232,232,232,232,2020-01-07,171.4085693359375,172.8064727783203,173.2229766845703,-0.008089415980245596,-0.010474403473257232
233,233,233,233,2020-01-08,171.18527221679688,173.1754150390625,174.27874755859375,-0.011492063245910011,-0.017750158209949407
234,234,234,234,2020-01-09,173.4957275390625,172.81619262695312,177.14576721191406,0.003932125235372119,-0.020604724178846068
235,235,235,235,2020-01-10,171.6997833251953,174.74801635742188,173.44570922851562,-0.0174435916113167,-0.01006612334825785
236,236,236,236,2020-01-13,174.0684356689453,171.58331298828125,172.7386932373047,0.01448347532975891,0.00769799983269448
237,237,237,237,2020-01-14,173.69956970214844,169.82623291015625,173.5329132080078,0.022807647120344,0.0009603739778221154
