,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,STT,STT_6m,STT_12m,STT_6m_ret,STT_12m_ret
964,964,964,964,2022-12-01,75.31151580810547,73.27373504638672,75.57939147949219,0.027810521197380034,-0.003544295159605859
965,965,965,965,2022-12-02,74.35482025146484,73.71382904052734,76.01947021484375,0.008695671073945865,-0.021897679090295274
966,966,966,966,2022-12-05,72.93890380859375,73.72339630126953,75.4932861328125,-0.010641024858241255,-0.03383588733605958
967,967,967,967,2022-12-06,71.14029693603516,70.336669921875,71.28380584716797,0.011425434486062036,-0.002013204954860237
968,968,968,968,2022-12-07,76.96661376953125,70.72891998291016,72.31703186035156,0.08819155994645866,0.06429442400454577
969,969,969,969,2022-12-08,74.73749542236328,76.22038269042969,73.29287719726562,-0.01945525876049692,0.01971021305671372
970,970,970,970,2022-12-09,75.60809326171875,75.31151580810547,73.27373504638672,0.003938009352632887,0.0318580486425899
971,971,971,971,2022-12-12,76.78483581542969,74.35482025146484,73.71382904052734,0.03268134541575973,0.04166120271969498
972,972,972,972,2022-12-13,77.80850219726562,72.93890380859375,73.72339630126953,0.06676270322694555,0.05541125478406306
973,973,973,973,2022-12-14,76.43086242675781,71.14029693603516,70.336669921875,0.07436805465514995,0.08664317647753039
974,974,974,974,2022-12-15,74.87144470214844,76.96661376953125,70.72891998291016,-0.02722179091387056,0.05856903682735748
975,975,975,975,2022-12-16,74.33567810058594,74.73749542236328,76.22038269042969,-0.005376381955356613,-0.024727041813716766
976,976,976,976,2022-12-19,74.20174407958984,75.60809326171875,75.31151580810547,-0.018600511155079658,-0.014735750789339197
977,977,977,977,2022-12-20,74.61312103271484,76.78483581542969,74.35482025146484,-0.028283120744505674,0.0034738942327672273
978,978,978,978,2022-12-21,75.30194854736328,77.80850219726562,72.93890380859375,-0.032214392760672284,0.03239759052275626
979,979,979,979,2022-12-22,74.47918701171875,76.43086242675781,71.14029693603516,-0.02553517457570642,0.046933878820968555
980,980,980,980,2022-12-23,74.13477325439453,74.87144470214844,76.96661376953125,-0.009839150969832566,-0.03679310257323232
981,981,981,981,2022-12-27,73.80949401855469,74.33567810058594,74.73749542236328,-0.007078486340290735,-0.012416811649416215
982,982,982,982,2022-12-28,73.5129165649414,74.20174407958984,75.60809326171875,-0.009283171483268515,-0.02771101090361916
983,983,983,983,2022-12-29,74.94796752929688,74.61312103271484,76.78483581542969,0.004487769603354508,-0.02392227927071633
984,984,984,984,2022-12-30,74.81295013427734,75.30194854736328,77.80850219726562,-0.006493834788064867,-0.0384990326043515
985,985,985,985,2023-01-03,75.61344146728516,74.47918701171875,76.43086242675781,0.01522914657202068,-0.01069490692004127
986,986,986,986,2023-01-04,76.65506744384766,74.13477325439453,74.87144470214844,0.03399611381833867,0.023822469952259784
987,987,987,987,2023-01-05,75.91242218017578,73.80949401855469,74.33567810058594,0.02849129626999547,0.021211134678240207
988,988,988,988,2023-01-06,77.81241607666016,73.5129165649414,74.20174407958984,0.05848631387003356,0.04866020390568515
989,989,989,989,2023-01-09,78.03423309326172,74.94796752929688,74.61312103271484,0.041178775965584835,0.04585134642802102
990,990,990,990,2023-01-10,78.56468200683594,74.81295013427734,75.30194854736328,0.05014816105800968,0.043328672397108914
991,991,991,991,2023-01-11,79.41339874267578,75.61344146728516,74.47918701171875,0.05025504991774121,0.06624953801094358
992,992,992,992,2023-01-12,79.44234466552734,76.65506744384766,74.13477325439453,0.036361291100832416,0.07159354751001668
993,993,993,993,2023-01-13,80.0210189819336,75.91242218017578,73.80949401855469,0.05412285214673007,0.08415617863221514
994,994,994,994,2023-01-17,80.0499496459961,77.81241607666016,73.5129165649414,0.028755482507207386,0.08892359855264154
995,995,995,995,2023-01-18,78.64183807373047,78.03423309326172,74.94796752929688,0.007786390105770424,0.049285800085101306
996,996,996,996,2023-01-19,77.65808868408203,78.56468200683594,74.81295013427734,-0.01153945131064138,0.038030027484521334
997,997,997,997,2023-01-20,81.28445434570312,79.41339874267578,75.61344146728516,0.02356095611888054,0.07500006306248586
998,998,998,998,2023-01-23,83.15550231933594,79.44234466552734,76.65506744384766,0.04674028277289577,0.08480111090176856
999,999,999,999,2023-01-24,83.93670654296875,80.0210189819336,75.91242218017578,0.04893323792739013,0.10570449647552516
1000,1000,1000,1000,2023-01-25,85.06511688232422,80.0499496459961,77.81241607666016,0.0626504733420401,0.09320750043950254
1001,1001,1001,1001,2023-01-26,87.02297973632812,78.64183807373047,78.03423309326172,0.10657357289563785,0.11518978641493938
1002,1002,1002,1002,2023-01-27,87.50520324707031,77.65808868408203,78.56468200683594,0.1268008874522648,0.1137982234747219
1003,1003,1003,1003,2023-01-30,86.94581604003906,81.28445434570312,79.41339874267578,0.0696487629757363,0.09485071054282246
1004,1004,1004,1004,2023-01-31,88.0838851928711,83.15550231933594,79.44234466552734,0.05926706875762777,0.10877751108337574
1005,1005,1005,1005,2023-02-01,89.00010681152344,83.93670654296875,80.0210189819336,0.06032402839111439,0.11220911635250563
1006,1006,1006,1006,2023-02-02,89.08690643310547,85.06511688232422,80.0499496459961,0.047278951680567616,0.1128914737245108
1007,1007,1007,1007,2023-02-03,87.84276580810547,87.02297973632812,78.64183807373047,0.009420340170621877,0.11699787237613513
1008,1008,1008,1008,2023-02-06,87.50520324707031,87.50520324707031,77.65808868408203,0.0,0.1268008874522648
1009,1009,1009,1009,2023-02-07,89.38589477539062,86.94581604003906,81.28445434570312,0.028064360615442263,0.09966777159174911
1010,1010,1010,1010,2023-02-08,90.26354217529295,88.0838851928711,83.15550231933594,0.024745241171517662,0.08547888783908175
1011,1011,1011,1011,2023-02-09,89.24122619628906,89.00010681152344,83.93670654296875,0.002709203319005482,0.06319666176805305
1012,1012,1012,1012,2023-02-10,89.2894515991211,89.08690643310547,85.06511688232422,0.002273568295557693,0.04966001190171365
1013,1013,1013,1013,2023-02-13,90.68791198730467,87.84276580810547,87.02297973632812,0.03238907783726308,0.04211453413892485
1014,1014,1014,1014,2023-02-14,90.25390625,87.50520324707031,87.50520324707031,0.03141188067604106,0.03141188067604106
1015,1015,1015,1015,2023-02-15,90.76506805419922,89.38589477539062,86.94581604003906,0.015429428572306447,0.043926806235292215
1016,1016,1016,1016,2023-02-16,89.95491790771484,90.26354217529295,88.0838851928711,-0.0034191464254611503,0.021241487143157656
1017,1017,1017,1017,2023-02-17,88.73006439208984,89.24122619628906,89.00010681152344,-0.0057278662114625956,-0.0030341808466080034
1018,1018,1018,1018,2023-02-21,86.00064849853516,89.2894515991211,89.08690643310547,-0.036833052971940394,-0.03464322713784829
1019,1019,1019,1019,2023-02-22,84.96868133544922,90.68791198730467,87.84276580810547,-0.06306497223859431,-0.03271851069597187
1020,1020,1020,1020,2023-02-23,84.01387023925781,90.25390625,87.50520324707031,-0.06913868075091967,-0.039898576064725466
1021,1021,1021,1021,2023-02-24,84.07173156738281,90.76506805419922,89.38589477539062,-0.07374352964534292,-0.05945192159636903
1022,1022,1022,1022,2023-02-27,85.6534423828125,89.95491790771484,90.26354217529295,-0.04781812517816142,-0.05107377443184735
1023,1023,1023,1023,2023-02-28,85.52806091308594,88.73006439208984,89.24122619628906,-0.03608701854260532,-0.041608183139885346
1024,1024,1024,1024,2023-03-01,86.32856750488281,86.00064849853516,89.2894515991211,0.0038129829492301592,-0.03316051382566032
1025,1025,1025,1025,2023-03-02,85.61486053466797,84.96868133544922,90.68791198730467,0.007604910292389855,-0.055939665402671035
1026,1026,1026,1026,2023-03-03,87.20622253417969,84.01387023925781,90.25390625,0.03799791969862332,-0.03376788709153866
1027,1027,1027,1027,2023-03-06,86.9747543334961,84.07173156738281,90.76506805419922,0.03453030777398136,-0.04175960864635486
1028,1028,1028,1028,2023-03-07,83.57986450195312,85.6534423828125,89.95491790771484,-0.024208926380236973,-0.0708694260863193
1029,1029,1029,1029,2023-03-08,83.5123519897461,85.52806091308594,88.73006439208984,-0.023567808059956064,-0.05880433467609314
1030,1030,1030,1030,2023-03-09,79.89562225341797,86.32856750488281,86.00064849853516,-0.07451699289578728,-0.07098814196989656
1031,1031,1031,1031,2023-03-10,77.03119659423828,85.61486053466797,84.96868133544922,-0.10025904249360906,-0.09341659322538398
1032,1032,1032,1032,2023-03-13,71.34089660644531,87.20622253417969,84.01387023925781,-0.18192882877728256,-0.15084382610540303
1033,1033,1033,1033,2023-03-14,74.01243591308594,86.9747543334961,84.07173156738281,-0.14903541285908584,-0.11965134376035103
1034,1034,1034,1034,2023-03-15,71.08049011230469,83.57986450195312,85.6534423828125,-0.1495500676404704,-0.1701385474430397
1035,1035,1035,1035,2023-03-16,72.09317779541016,83.5123519897461,85.52806091308594,-0.13673635004002782,-0.15708158204742162
1036,1036,1036,1036,2023-03-17,69.2190933227539,79.89562225341797,86.32856750488281,-0.13363096286802267,-0.19819017825311624
1037,1037,1037,1037,2023-03-20,70.82974243164062,77.03119659423828,85.61486053466797,-0.08050574879764372,-0.17269336200157004
1038,1038,1038,1038,2023-03-21,73.99315643310547,71.34089660644531,87.20622253417969,0.03717727072160937,-0.15151517537519155
1039,1039,1039,1039,2023-03-22,71.12871551513672,74.01243591308594,86.9747543334961,-0.038962646781895094,-0.18219124549175847
1040,1040,1040,1040,2023-03-23,70.10639953613281,71.08049011230469,83.57986450195312,-0.013704049798092921,-0.1612046758643101
1041,1041,1041,1041,2023-03-24,69.10335540771484,72.09317779541016,83.5123519897461,-0.041471640994658165,-0.17253731021490604
1042,1042,1042,1042,2023-03-27,70.78150939941406,69.2190933227539,79.89562225341797,0.022572039038057712,-0.11407524714051531
1043,1043,1043,1043,2023-03-28,71.00334167480469,70.82974243164062,77.03119659423828,0.002450937095128003,-0.078252126228615
1044,1044,1044,1044,2023-03-29,72.76829528808594,73.99315643310547,71.34089660644531,-0.016553708532854428,0.020008140485182402
1045,1045,1045,1045,2023-03-30,72.33428192138672,71.12871551513672,74.01243591308594,0.016949081640500685,-0.022673946222630748
1046,1046,1046,1046,2023-03-31,73.6181640625,70.10639953613281,71.08049011230469,0.05009192526792394,0.03570141323147702
1047,1047,1047,1047,2023-04-03,73.39445495605469,69.10335540771484,72.09317779541016,0.06209683340298078,0.018049934826529057
1048,1048,1048,1048,2023-04-04,72.57745361328125,70.78150939941406,69.2190933227539,0.025373070299092193,0.04851783127045639
1049,1049,1049,1049,2023-04-05,73.52088928222656,71.00334167480469,70.82974243164062,0.035456748204221844,0.03799458755879592
1050,1050,1050,1050,2023-04-06,74.07530212402344,72.76829528808594,73.99315643310547,0.017961212788661918,0.0011101795744075105
1051,1051,1051,1051,2023-04-10,75.21327209472656,72.33428192138672,71.12871551513672,0.03980118550798295,0.05742486069104702
1052,1052,1052,1052,2023-04-11,76.4290542602539,73.6181640625,70.10639953613281,0.03818201979836844,0.09018655594861058
1053,1053,1053,1053,2023-04-12,76.06917572021484,73.39445495605469,69.10335540771484,0.03644309049997929,0.10080292442242711
1054,1054,1054,1054,2023-04-13,76.65276336669922,72.57745361328125,70.78150939941406,0.05615118126260921,0.08294897943125457
1055,1055,1055,1055,2023-04-14,77.83936309814453,73.52088928222656,71.00334167480469,0.05873805197514037,0.09627746049825125
1056,1056,1056,1056,2023-04-17,70.6905517578125,74.07530212402344,72.76829528808594,-0.045693372408308064,-0.028552868004503296
1057,1057,1057,1057,2023-04-18,72.84978485107422,75.21327209472656,72.33428192138672,-0.03142380563733049,0.007126675153114048
1058,1058,1058,1058,2023-04-19,73.2291030883789,76.4290542602539,73.6181640625,-0.04186825550632389,-0.005284850268621133
1059,1059,1059,1059,2023-04-20,72.93731689453125,76.06917572021484,73.39445495605469,-0.041171194455986826,-0.006228509521559289
1060,1060,1060,1060,2023-04-21,71.61454010009766,76.65276336669922,72.57745361328125,-0.06572787523000578,-0.013267391803442719
1061,1061,1061,1061,2023-04-24,71.45892333984375,77.83936309814453,73.52088928222656,-0.0819693212321887,-0.02804598750795151
1062,1062,1062,1062,2023-04-25,68.68694305419922,70.6905517578125,74.07530212402344,-0.02834337338995019,-0.07274164148264362
1063,1063,1063,1063,2023-04-26,67.90882873535156,72.84978485107422,75.21327209472656,-0.06782389441263803,-0.09711641517437897
1064,1064,1064,1064,2023-04-27,69.22188568115234,73.2291030883789,76.4290542602539,-0.05472165079490765,-0.09429880624402243
1065,1065,1065,1065,2023-04-28,70.28205108642578,72.93731689453125,76.06917572021484,-0.03640476399680337,-0.07607713083515344
1066,1066,1066,1066,2023-05-01,69.572021484375,71.61454010009766,76.65276336669922,-0.028521004433844976,-0.09237425464298854
1067,1067,1067,1067,2023-05-02,68.36597442626953,71.45892333984375,77.83936309814453,-0.043282892730762246,-0.1217043446248447
1068,1068,1068,1068,2023-05-03,67.0334701538086,68.68694305419922,70.6905517578125,-0.02407259410403384,-0.05173366897082876
1069,1069,1069,1069,2023-05-04,65.02986145019531,67.90882873535156,72.84978485107422,-0.04239459491159703,-0.10734312279528435
1070,1070,1070,1070,2023-05-05,66.62496948242188,69.22188568115234,73.2291030883789,-0.03751582571287215,-0.09018454859383729
1071,1071,1071,1071,2023-05-08,67.17936706542969,70.28205108642578,72.93731689453125,-0.04414617918849184,-0.07894381195057765
1072,1072,1072,1072,2023-05-09,67.09183502197266,69.572021484375,71.61454010009766,-0.03564919359083685,-0.06315344721621463
1073,1073,1073,1073,2023-05-10,66.62496948242188,68.36597442626953,71.45892333984375,-0.02546595669056506,-0.0676466091496033
1074,1074,1074,1074,2023-05-11,65.87605285644531,67.0334701538086,68.68694305419922,-0.017266259596998124,-0.040923210042058455
1075,1075,1075,1075,2023-05-12,64.71862030029297,65.02986145019531,67.90882873535156,-0.004786126603402274,-0.04697781561645242
1076,1076,1076,1076,2023-05-15,66.1386489868164,66.62496948242188,69.22188568115234,-0.007299372883522004,-0.04454135659548264
1077,1077,1077,1077,2023-05-16,64.83533477783203,67.17936706542969,70.28205108642578,-0.03489214605601554,-0.07749797031244754
1078,1078,1078,1078,2023-05-17,66.58606719970703,67.09183502197266,69.572021484375,-0.007538440737237084,-0.042918894994859014
1079,1079,1079,1079,2023-05-18,67.16963958740234,66.62496948242188,68.36597442626953,0.00817516479499747,-0.017498980288175314
1080,1080,1080,1080,2023-05-19,66.1386489868164,65.87605285644531,67.0334701538086,0.003986215308669605,-0.013348871316657407
1081,1081,1081,1081,2023-05-22,66.62496948242188,64.71862030029297,65.02986145019531,0.029455961410850273,0.02452885484691092
1082,1082,1082,1082,2023-05-23,66.49852752685547,66.1386489868164,66.62496948242188,0.00544127443714193,-0.0018978163374583357
1083,1083,1083,1083,2023-05-24,65.19520568847656,64.83533477783203,67.17936706542969,0.005550536784882487,-0.029535279411320503
1084,1084,1084,1084,2023-05-25,65.89550018310547,66.58606719970703,67.09183502197266,-0.010371043758004128,-0.017831302996488163
1085,1085,1085,1085,2023-05-26,66.59579467773438,67.16963958740234,66.62496948242188,-0.00854321853136153,-0.00043789595573773266
1086,1086,1086,1086,2023-05-30,67.43225860595703,66.1386489868164,65.87605285644531,0.019559057207208408,0.02362323912914066
1087,1087,1087,1087,2023-05-31,66.1581039428711,66.62496948242188,64.71862030029297,-0.00700736590466966,0.02224218680650103
1088,1088,1088,1088,2023-06-01,67.62677001953125,66.49852752685547,66.1386489868164,0.016966428199784334,0.02250002162897946
1089,1089,1089,1089,2023-06-02,69.59148406982422,65.19520568847656,64.83533477783203,0.06743254101159635,0.07335736459586184
1090,1090,1090,1090,2023-06-05,69.85409545898438,65.89550018310547,66.58606719970703,0.06007383303683955,0.04907976092769939
1091,1091,1091,1091,2023-06-06,72.21756744384766,66.59579467773438,67.16963958740234,0.08441633279275007,0.07515192708272411
1092,1092,1092,1092,2023-06-07,72.58716583251953,67.43225860595703,66.1386489868164,0.07644571504990516,0.09749997837102065
1093,1093,1093,1093,2023-06-08,71.51728820800781,66.1581039428711,66.62496948242188,0.08100571125442912,0.07343070869063162
1094,1094,1094,1094,2023-06-09,71.88688659667969,67.62677001953125,66.49852752685547,0.06299452976858233,0.08102975013466462
1095,1095,1095,1095,2023-06-12,71.06986999511719,69.59148406982422,65.19520568847656,0.021243776376569823,0.09010883920992052
1096,1096,1096,1096,2023-06-13,72.0425033569336,69.85409545898438,65.89550018310547,0.03132826906668873,0.09328411130877368
1097,1097,1097,1097,2023-06-14,71.1963119506836,72.21756744384766,66.59579467773438,-0.014141372097005833,0.06908119792265732
1098,1098,1098,1098,2023-06-15,72.60662841796875,72.58716583251953,67.43225860595703,0.00026812708866641444,0.07673433930558882
1099,1099,1099,1099,2023-06-16,71.7507095336914,71.51728820800781,66.1581039428711,0.0032638447504425017,0.08453394607030518
1100,1100,1100,1100,2023-06-20,71.15742492675781,71.88688659667969,67.62677001953125,-0.010147353772802958,0.05220794821646635
1101,1101,1101,1101,2023-06-21,71.03096771240234,71.06986999511719,69.59148406982422,-0.0005473808059240914,0.020684767135211946
1102,1102,1102,1102,2023-06-22,70.23341369628906,72.0425033569336,69.85409545898438,-0.025111421401910805,0.005430150298451952
1103,1103,1103,1103,2023-06-23,69.12462615966797,71.1963119506836,72.21756744384766,-0.029098217790419323,-0.04282810116229108
1104,1104,1104,1104,2023-06-26,68.97872924804688,72.60662841796875,72.58716583251953,-0.0499665009789112,-0.04971177126268311
1105,1105,1105,1105,2023-06-27,70.60301208496094,71.7507095336914,71.51728820800781,-0.01599562507729002,-0.01278398756378607
1106,1106,1106,1106,2023-06-28,70.16533660888672,71.15742492675781,71.88688659667969,-0.013942161607059966,-0.023948039333678506
1107,1107,1107,1107,2023-06-29,71.1379623413086,71.03096771240234,71.06986999511719,0.0015063096048397728,0.0009581042739501555
1108,1108,1108,1108,2023-06-30,71.79528045654297,70.23341369628906,72.0425033569336,0.02223822932782249,-0.0034316256219715235
1109,1109,1109,1109,2023-07-03,72.93333435058594,69.12462615966797,71.1963119506836,0.05509915065754423,0.024397645781224497
1110,1110,1110,1110,2023-07-05,72.13866424560547,68.97872924804688,72.60662841796875,0.045810281401321484,-0.006445199048072947
1111,1111,1111,1111,2023-07-06,71.47152709960938,70.60301208496094,71.7507095336914,0.01230138756124588,-0.003891005899404165
1112,1112,1112,1112,2023-07-07,72.4820327758789,70.16533660888672,71.15742492675781,0.03301767338345196,0.018615174038190796
1113,1113,1113,1113,2023-07-10,73.0903091430664,71.1379623413086,71.03096771240234,0.027444513976809803,0.028992163516653013
1114,1114,1114,1114,2023-07-11,74.22835540771484,71.79528045654297,70.23341369628906,0.033889065349422154,0.0568809274841906
1115,1115,1115,1115,2023-07-12,74.40495300292969,72.93333435058594,69.12462615966797,0.020177586359479527,0.0763885048877504
1116,1116,1116,1116,2023-07-13,75.99429321289062,72.13866424560547,68.97872924804688,0.053447468255832575,0.10170619321814178
1117,1117,1117,1117,2023-07-14,66.81140899658203,71.47152709960938,70.60301208496094,-0.06520244203726844,-0.05370313498546264
1118,1118,1118,1118,2023-07-17,65.25149536132812,72.4820327758789,70.16533660888672,-0.09975627252216102,-0.0700323191627964
1119,1119,1119,1119,2023-07-18,66.99781799316406,73.0903091430664,71.1379623413086,-0.08335566262248184,-0.058198804293560946
1120,1120,1120,1120,2023-07-19,68.06718444824219,74.22835540771484,71.79528045654297,-0.0830029296167365,-0.05192675597328944
1121,1121,1121,1121,2023-07-20,69.00901794433594,74.40495300292969,72.93333435058594,-0.07252118092704507,-0.053806896958612294
1122,1122,1122,1122,2023-07-21,68.94033813476562,75.99429321289062,72.13866424560547,-0.09282216834840518,-0.04433580998881159
1123,1123,1123,1123,2023-07-24,69.8919906616211,66.81140899658203,71.47152709960938,0.046108616945897074,-0.02210021951520491
1124,1124,1124,1124,2023-07-25,69.39164733886719,65.25149536132812,72.4820327758789,0.0634491509292332,-0.04263657238432417
1125,1125,1125,1125,2023-07-26,70.11764526367188,66.99781799316406,73.0903091430664,0.046566102657643826,-0.04067110830761245
1126,1126,1126,1126,2023-07-27,69.14637756347656,68.06718444824219,74.22835540771484,0.015854822319777195,-0.0684641039980537
1127,1127,1127,1127,2023-07-28,69.82331848144531,69.00901794433594,74.40495300292969,0.011799914871505779,-0.06157700981685954
1128,1128,1128,1128,2023-07-31,71.06929016113281,68.94033813476562,75.99429321289062,0.030881078973031384,-0.0648075380865889
1129,1129,1129,1129,2023-08-01,70.76514434814453,69.8919906616211,66.81140899658203,0.012492900520615802,0.05917754783116114
1130,1130,1130,1130,2023-08-02,71.33417510986328,69.39164733886719,65.25149536132812,0.027993682892552663,0.09321900923270054
1131,1131,1131,1131,2023-08-03,71.61869049072266,70.11764526367188,66.99781799316406,0.021407524759370133,0.06897049241260467
1132,1132,1132,1132,2023-08-04,71.75604248046875,69.14637756347656,68.06718444824219,0.037741166044403585,0.05419436784595577
1133,1133,1133,1133,2023-08-07,72.50166320800781,69.82331848144531,69.00901794433594,0.03835888618319161,0.05061143264622481
1134,1134,1134,1134,2023-08-08,71.35379791259766,71.06929016113281,68.94033813476562,0.004003244591578081,0.03500794807699026
1135,1135,1135,1135,2023-08-09,70.86326599121094,70.76514434814453,69.8919906616211,0.0013865815433609097,0.01389680448926156
1136,1136,1136,1136,2023-08-10,71.74622344970703,71.33417510986328,69.39164733886719,0.005776310431979459,0.03393169352705394
1137,1137,1137,1137,2023-08-11,72.28582763671875,71.61869049072266,70.11764526367188,0.00931512628093234,0.03092206483679827
1138,1138,1138,1138,2023-08-14,69.99009704589844,71.75604248046875,69.14637756347656,-0.024610407340273643,0.012201933234280204
1139,1139,1139,1139,2023-08-15,68.2437744140625,72.50166320800781,69.82331848144531,-0.05872815333531589,-0.022622013701662724
1140,1140,1140,1140,2023-08-16,67.52759552001953,71.35379791259766,71.06929016113281,-0.05362296758562024,-0.04983438884901381
1141,1141,1141,1141,2023-08-17,67.00762176513672,70.86326599121094,70.76514434814453,-0.05440963201657156,-0.053098493864745966
1142,1142,1142,1142,2023-08-18,66.66424560546875,71.74622344970703,71.33417510986328,-0.07083268776928264,-0.0654655289305901
1143,1143,1143,1143,2023-08-21,66.14427185058594,72.28582763671875,71.61869049072266,-0.08496210096670609,-0.07643840738537189
1144,1144,1144,1144,2023-08-22,64.6039810180664,69.99009704589844,71.75604248046875,-0.07695540162345971,-0.0996719051827456
1145,1145,1145,1145,2023-08-23,66.27181243896484,68.2437744140625,72.50166320800781,-0.028895851556113628,-0.08592700489048755
1146,1146,1146,1146,2023-08-24,66.46803283691406,67.52759552001953,71.35379791259766,-0.015690810178356607,-0.06847238995839078
1147,1147,1147,1147,2023-08-25,66.27181243896484,67.00762176513672,70.86326599121094,-0.0109809795779785,-0.06479314053653085
1148,1148,1148,1148,2023-08-28,67.1057357788086,66.66424560546875,71.74622344970703,0.006622593105645613,-0.06467919073331219
1149,1149,1149,1149,2023-08-29,67.22345733642578,66.14427185058594,72.28582763671875,0.016315630297928596,-0.0700326808974856
1150,1150,1150,1150,2023-08-30,67.15477752685547,64.6039810180664,69.99009704589844,0.03948358086594905,-0.040510295580582056
1151,1151,1151,1151,2023-08-31,67.43929290771484,66.27181243896484,68.2437744140625,0.017616546549488632,-0.011788350120650493
1152,1152,1152,1152,2023-09-01,68.5282974243164,66.46803283691406,67.52759552001953,0.030996322584984748,0.014819154992719907
1153,1153,1153,1153,2023-09-05,68.75394439697266,66.27181243896484,67.00762176513672,0.03745381130618419,0.02606155219113493
1154,1154,1154,1154,2023-09-06,68.53810119628906,67.1057357788086,66.66424560546875,0.021344902948412292,0.02810885466116475
1155,1155,1155,1155,2023-09-07,68.19473266601562,67.22345733642578,66.14427185058594,0.014448458441061796,0.030999824445289814
1156,1156,1156,1156,2023-09-08,68.83242797851562,67.15477752685547,64.6039810180664,0.02498184810439219,0.06545180179015198
1157,1157,1157,1157,2023-09-11,70.03915405273438,67.43929290771484,66.27181243896484,0.03855113292153334,0.05684681729866958
1158,1158,1158,1158,2023-09-12,70.13726043701172,68.5282974243164,66.46803283691406,0.023478812011523686,0.055202891427529766
1159,1159,1159,1159,2023-09-13,69.90180206298828,68.75394439697266,66.27181243896484,0.01669515365384866,0.05477426209471181
1160,1160,1160,1160,2023-09-14,71.02023315429688,68.53810119628906,67.1057357788086,0.036215359262713465,0.058333275539830254
1161,1161,1161,1161,2023-09-15,70.49044799804688,68.19473266601562,67.22345733642578,0.03366411513444212,0.04859896814397913
1162,1162,1162,1162,2023-09-18,69.91162109375,68.83242797851562,67.15477752685547,0.01567855656016115,0.0410520839830355
1163,1163,1163,1163,2023-09-19,69.21505737304688,70.03915405273438,67.43929290771484,-0.011766228345176932,0.026331303143436235
1164,1164,1164,1164,2023-09-20,68.37132263183594,70.13726043701172,68.5282974243164,-0.025178311701548717,-0.002290656537233149
1165,1165,1165,1165,2023-09-21,67.51778411865234,69.90180206298828,68.75394439697266,-0.034105242983402784,-0.017979481601563818
1166,1166,1166,1166,2023-09-22,66.52689361572266,71.02023315429688,68.53810119628906,-0.06326844251288355,-0.029344372625766613
1167,1167,1167,1167,2023-09-25,66.33068084716797,70.49044799804688,68.19473266601562,-0.059011784844865245,-0.0273342492297296
1168,1168,1168,1168,2023-09-26,65.56544494628906,69.91162109375,68.83242797851562,-0.06216671963067211,-0.047462847500400085
1169,1169,1169,1169,2023-09-27,65.5163803100586,69.21505737304688,70.03915405273438,-0.05343746293604301,-0.06457493389012758
1170,1170,1170,1170,2023-09-28,66.28162384033203,68.37132263183594,70.13726043701172,-0.03056396616394952,-0.05497272879858672
1171,1171,1171,1171,2023-09-29,66.37083435058594,67.51778411865234,69.90180206298828,-0.01698737277945639,-0.05051325728656608
1172,1172,1172,1172,2023-10-02,65.60761260986328,66.52689361572266,71.02023315429688,-0.013818186238626962,-0.07621237362983957
1173,1173,1173,1173,2023-10-03,64.21992492675781,66.33068084716797,70.49044799804688,-0.031821713473340285,-0.08895564220932184
1174,1174,1174,1174,2023-10-04,63.89282989501953,65.56544494628906,69.91162109375,-0.025510618476542457,-0.08609142664077829
1175,1175,1175,1175,2023-10-05,63.704498291015625,65.5163803100586,69.21505737304688,-0.02765540480820483,-0.07961503307482809
1176,1176,1176,1176,2023-10-06,64.5965805053711,66.28162384033203,68.37132263183594,-0.025422481184530055,-0.0552094354937519
1177,1177,1177,1177,2023-10-09,64.17036437988281,66.37083435058594,67.51778411865234,-0.033154170687078266,-0.049578341209879584
1178,1178,1178,1178,2023-10-10,64.86421203613281,65.60761260986328,66.52689361572266,-0.011331010901907246,-0.02499262312161965
1179,1179,1179,1179,2023-10-11,64.7254409790039,64.21992492675781,66.33068084716797,0.007871638791584257,-0.024200563715947476
1180,1180,1180,1180,2023-10-12,63.52608108520508,63.89282989501953,65.56544494628906,-0.00574006207608968,-0.031104248018977376
1181,1181,1181,1181,2023-10-13,63.71441268920898,63.704498291015625,65.5163803100586,0.00015563105368254782,-0.02750407779431252
1182,1182,1182,1182,2023-10-16,65.02279663085938,64.5965805053711,66.28162384033203,0.006598122101104664,-0.018992099718393884
1183,1183,1183,1183,2023-10-17,66.66819763183594,64.17036437988281,66.37083435058594,0.03892502833809974,0.00448033061750075
1184,1184,1184,1184,2023-10-18,68.02613830566406,64.86421203613281,65.60761260986328,0.048746853931870504,0.03686349189662774
1185,1185,1185,1185,2023-10-19,65.77611541748047,64.7254409790039,64.21992492675781,0.01623278918744475,0.024232206632092357
1186,1186,1186,1186,2023-10-20,64.28931427001953,63.52608108520508,63.89282989501953,0.012014485574684874,0.006205459605584052
1187,1187,1187,1187,2023-10-23,63.68467712402344,63.71441268920898,63.704498291015625,-0.00046670076565857865,-0.0003111423451078732
1188,1188,1188,1188,2023-10-24,64.17036437988281,65.02279663085938,64.5965805053711,-0.013109744507236454,-0.006598122101104775
1189,1189,1189,1189,2023-10-25,63.45669937133789,66.66819763183594,64.17036437988281,-0.048171367677179666,-0.011121411190999186
1190,1190,1190,1190,2023-10-26,64.09107208251953,68.02613830566406,64.86421203613281,-0.05784638553879051,-0.011919360913266064
