,Unnamed: 0.1,Unnamed: 0,Date,CHTR,CHTR_6m,CHTR_12m
1160,1160,1160,2023-09-14,449.3699951171875,419.9800109863281,432.0
1161,1161,1161,2023-09-15,447.9500122070313,416.9800109863281,451.1000061035156
1162,1162,1162,2023-09-18,455.7300109863281,422.4200134277344,439.510009765625
1163,1163,1163,2023-09-19,449.6799926757813,435.8399963378906,438.1199951171875
1164,1164,1164,2023-09-20,448.1700134277344,436.6099853515625,422.3200073242188
1165,1165,1165,2023-09-21,446.8200073242188,439.3999938964844,408.989990234375
1166,1166,1166,2023-09-22,445.2099914550781,449.3699951171875,419.9800109863281
1167,1167,1167,2023-09-25,440.0199890136719,447.9500122070313,416.9800109863281
1168,1168,1168,2023-09-26,428.7200012207031,455.7300109863281,422.4200134277344
1169,1169,1169,2023-09-27,433.4200134277344,449.6799926757813,435.8399963378906
1170,1170,1170,2023-09-28,444.4800109863281,448.1700134277344,436.6099853515625
1171,1171,1171,2023-09-29,439.8200073242188,446.8200073242188,439.3999938964844
1172,1172,1172,2023-10-02,438.5,445.2099914550781,449.3699951171875
1173,1173,1173,2023-10-03,432.1700134277344,440.0199890136719,447.9500122070313
1174,1174,1174,2023-10-04,432.8399963378906,428.7200012207031,455.7300109863281
1175,1175,1175,2023-10-05,431.7799987792969,433.4200134277344,449.6799926757813
1176,1176,1176,2023-10-06,431.1600036621094,444.4800109863281,448.1700134277344
1177,1177,1177,2023-10-09,442.4200134277344,439.8200073242188,446.8200073242188
1178,1178,1178,2023-10-10,444.7200012207031,438.5,445.2099914550781
1179,1179,1179,2023-10-11,449.8200073242188,432.1700134277344,440.0199890136719
1180,1180,1180,2023-10-12,447.6799926757813,432.8399963378906,428.7200012207031
1181,1181,1181,2023-10-13,449.2699890136719,431.7799987792969,433.4200134277344
1182,1182,1182,2023-10-16,454.4500122070313,431.1600036621094,444.4800109863281
1183,1183,1183,2023-10-17,452.6799926757813,442.4200134277344,439.8200073242188
1184,1184,1184,2023-10-18,448.3200073242188,444.7200012207031,438.5
1185,1185,1185,2023-10-19,435.8699951171875,449.8200073242188,432.1700134277344
1186,1186,1186,2023-10-20,429.6499938964844,447.6799926757813,432.8399963378906
1187,1187,1187,2023-10-23,430.2699890136719,449.2699890136719,431.7799987792969
1188,1188,1188,2023-10-24,431.1799926757813,454.4500122070313,431.1600036621094
1189,1189,1189,2023-10-25,423.7300109863281,452.6799926757813,442.4200134277344
1190,1190,1190,2023-10-26,411.7099914550781,448.3200073242188,444.7200012207031
1191,1191,1191,2023-10-27,372.0,435.8699951171875,449.8200073242188
1192,1192,1192,2023-10-30,389.7999877929688,429.6499938964844,447.6799926757813
1193,1193,1193,2023-10-31,402.7999877929688,430.2699890136719,449.2699890136719
1194,1194,1194,2023-11-01,406.510009765625,431.1799926757813,454.4500122070313
1195,1195,1195,2023-11-02,412.6199951171875,423.7300109863281,452.6799926757813
1196,1196,1196,2023-11-03,420.1099853515625,411.7099914550781,448.3200073242188
1197,1197,1197,2023-11-06,415.7000122070313,372.0,435.8699951171875
1198,1198,1198,2023-11-07,412.9800109863281,389.7999877929688,429.6499938964844
1199,1199,1199,2023-11-08,413.4800109863281,402.7999877929688,430.2699890136719
1200,1200,1200,2023-11-09,404.4599914550781,406.510009765625,431.1799926757813
1201,1201,1201,2023-11-10,409.80999755859375,412.6199951171875,423.7300109863281
1202,1202,1202,2023-11-13,406.4100036621094,420.1099853515625,411.7099914550781
1203,1203,1203,2023-11-14,414.8399963378906,415.7000122070313,372.0
1204,1204,1204,2023-11-15,417.6000061035156,412.9800109863281,389.7999877929688
1205,1205,1205,2023-11-16,412.8500061035156,413.4800109863281,402.7999877929688
1206,1206,1206,2023-11-17,407.7000122070313,404.4599914550781,406.510009765625
1207,1207,1207,2023-11-20,413.05999755859375,409.80999755859375,412.6199951171875
1208,1208,1208,2023-11-21,402.4599914550781,406.4100036621094,420.1099853515625
1209,1209,1209,2023-11-22,405.2799987792969,414.8399963378906,415.7000122070313
1210,1210,1210,2023-11-24,405.9200134277344,417.6000061035156,412.9800109863281
1211,1211,1211,2023-11-27,396.8399963378906,412.8500061035156,413.4800109863281
1212,1212,1212,2023-11-28,401.2900085449219,407.7000122070313,404.4599914550781
1213,1213,1213,2023-11-29,398.8999938964844,413.05999755859375,409.80999755859375
1214,1214,1214,2023-11-30,400.1300048828125,402.4599914550781,406.4100036621094
1215,1215,1215,2023-12-01,401.8699951171875,405.2799987792969,414.8399963378906
1216,1216,1216,2023-12-04,399.1400146484375,405.9200134277344,417.6000061035156
1217,1217,1217,2023-12-05,364.3999938964844,396.8399963378906,412.8500061035156
1218,1218,1218,2023-12-06,361.9800109863281,401.2900085449219,407.7000122070313
1219,1219,1219,2023-12-07,368.6600036621094,398.8999938964844,413.05999755859375
1220,1220,1220,2023-12-08,367.5499877929688,400.1300048828125,402.4599914550781
1221,1221,1221,2023-12-11,374.6300048828125,401.8699951171875,405.2799987792969
1222,1222,1222,2023-12-12,367.05999755859375,399.1400146484375,405.9200134277344
1223,1223,1223,2023-12-13,379.3500061035156,364.3999938964844,396.8399963378906
1224,1224,1224,2023-12-14,383.9100036621094,361.9800109863281,401.2900085449219
1225,1225,1225,2023-12-15,379.9299926757813,368.6600036621094,398.8999938964844
1226,1226,1226,2023-12-18,383.8900146484375,367.5499877929688,400.1300048828125
1227,1227,1227,2023-12-19,386.3599853515625,374.6300048828125,401.8699951171875
1228,1228,1228,2023-12-20,381.2200012207031,367.05999755859375,399.1400146484375
1229,1229,1229,2023-12-21,383.510009765625,379.3500061035156,364.3999938964844
1230,1230,1230,2023-12-22,382.0899963378906,383.9100036621094,361.9800109863281
1231,1231,1231,2023-12-26,389.5,379.9299926757813,368.6600036621094
1232,1232,1232,2023-12-27,391.5400085449219,383.8900146484375,367.5499877929688
1233,1233,1233,2023-12-28,392.3900146484375,386.3599853515625,374.6300048828125
1234,1234,1234,2023-12-29,388.6799926757813,381.2200012207031,367.05999755859375
1235,1235,1235,2024-01-02,391.510009765625,383.510009765625,379.3500061035156
1236,1236,1236,2024-01-03,386.6700134277344,382.0899963378906,383.9100036621094
1237,1237,1237,2024-01-04,375.75,389.5,379.9299926757813
1238,1238,1238,2024-01-05,372.2000122070313,391.5400085449219,383.8900146484375
1239,1239,1239,2024-01-08,378.8699951171875,392.3900146484375,386.3599853515625
1240,1240,1240,2024-01-09,368.6099853515625,388.6799926757813,381.2200012207031
1241,1241,1241,2024-01-10,367.0,391.510009765625,383.510009765625
1242,1242,1242,2024-01-11,367.6199951171875,386.6700134277344,382.0899963378906
1243,1243,1243,2024-01-12,364.8999938964844,375.75,389.5
1244,1244,1244,2024-01-16,368.3399963378906,372.2000122070313,391.5400085449219
1245,1245,1245,2024-01-17,359.239990234375,378.8699951171875,392.3900146484375
1246,1246,1246,2024-01-18,364.5499877929688,368.6099853515625,388.6799926757813
1247,1247,1247,2024-01-19,371.1000061035156,367.0,391.510009765625
1248,1248,1248,2024-01-22,373.1499938964844,367.6199951171875,386.6700134277344
1249,1249,1249,2024-01-23,378.6400146484375,364.8999938964844,375.75
1250,1250,1250,2024-01-24,371.3900146484375,368.3399963378906,372.2000122070313
1251,1251,1251,2024-01-25,369.0700073242188,359.239990234375,378.8699951171875
1252,1252,1252,2024-01-26,377.0700073242188,364.5499877929688,368.6099853515625
1253,1253,1253,2024-01-29,380.8299865722656,371.1000061035156,367.0
1254,1254,1254,2024-01-30,376.9800109863281,373.1499938964844,367.6199951171875
1255,1255,1255,2024-01-31,370.7099914550781,378.6400146484375,364.8999938964844
1256,1256,1256,2024-02-01,382.3399963378906,371.3900146484375,368.3399963378906
1257,1257,1257,2024-02-02,319.2099914550781,369.0700073242188,359.239990234375
1258,1258,1258,2024-02-05,305.760009765625,377.0700073242188,364.5499877929688
