,Unnamed: 0.1,Unnamed: 0,Date,FRT,FRT_6m,FRT_12m
1124,1124,1124,2023-07-25,100.10066986083984,98.61319732666016,93.92572784423828
1125,1125,1125,2023-07-26,100.72696685791016,98.88721466064452,94.93367767333984
1126,1126,1126,2023-07-27,98.41748809814452,100.27681732177734,97.5465316772461
1127,1127,1127,2023-07-28,98.76978302001952,100.7759017944336,97.57588958740234
1128,1128,1128,2023-07-31,99.3471450805664,101.04012298583984,98.49577331542967
1129,1129,1129,2023-08-01,99.0633544921875,100.95205688476562,98.1239013671875
1130,1130,1130,2023-08-02,98.58384704589844,100.10066986083984,98.61319732666016
1131,1131,1131,2023-08-03,100.4333953857422,100.72696685791016,98.88721466064452
1132,1132,1132,2023-08-04,101.20648193359376,98.41748809814452,100.27681732177734
1133,1133,1133,2023-08-07,101.70556640625,98.76978302001952,100.7759017944336
1134,1134,1134,2023-08-08,99.8951644897461,99.3471450805664,101.04012298583984
1135,1135,1135,2023-08-09,100.7856903076172,99.0633544921875,100.95205688476562
1136,1136,1136,2023-08-10,100.5508270263672,98.58384704589844,100.10066986083984
1137,1137,1137,2023-08-11,100.02238464355467,100.4333953857422,100.72696685791016
1138,1138,1138,2023-08-14,98.6719207763672,101.20648193359376,98.41748809814452
1139,1139,1139,2023-08-15,97.125732421875,101.70556640625,98.76978302001952
1140,1140,1140,2023-08-16,95.43275451660156,99.8951644897461,99.3471450805664
1141,1141,1141,2023-08-17,93.99423217773438,100.7856903076172,99.0633544921875
1142,1142,1142,2023-08-18,94.35630798339844,100.5508270263672,98.58384704589844
1143,1143,1143,2023-08-21,93.77893829345705,100.02238464355467,100.4333953857422
1144,1144,1144,2023-08-22,94.11165618896484,98.6719207763672,101.20648193359376
1145,1145,1145,2023-08-23,95.98077392578124,97.125732421875,101.70556640625
1146,1146,1146,2023-08-24,95.52084350585938,95.43275451660156,99.8951644897461
1147,1147,1147,2023-08-25,95.47190856933594,93.99423217773438,100.7856903076172
1148,1148,1148,2023-08-28,95.82420349121094,94.35630798339844,100.5508270263672
1149,1149,1149,2023-08-29,96.15692901611328,93.77893829345705,100.02238464355467
1150,1150,1150,2023-08-30,96.62664794921876,94.11165618896484,98.6719207763672
1151,1151,1151,2023-08-31,95.8437728881836,95.98077392578124,97.125732421875
1152,1152,1152,2023-09-01,95.9612045288086,95.52084350585938,95.43275451660156
1153,1153,1153,2023-09-05,94.47373962402344,95.47190856933594,93.99423217773438
1154,1154,1154,2023-09-06,95.15875244140624,95.82420349121094,94.35630798339844
1155,1155,1155,2023-09-07,95.45233917236328,96.15692901611328,93.77893829345705
1156,1156,1156,2023-09-08,95.52084350585938,96.62664794921876,94.11165618896484
1157,1157,1157,2023-09-11,95.23704528808594,95.8437728881836,95.98077392578124
1158,1158,1158,2023-09-12,96.1373519897461,95.9612045288086,95.52084350585938
1159,1159,1159,2023-09-13,95.45233917236328,94.47373962402344,95.47190856933594
1160,1160,1160,2023-09-14,97.58567810058594,95.15875244140624,95.82420349121094
1161,1161,1161,2023-09-15,96.70494079589844,95.45233917236328,96.15692901611328
1162,1162,1162,2023-09-18,94.57160186767578,95.52084350585938,96.62664794921876
1163,1163,1163,2023-09-19,94.30738067626952,95.23704528808594,95.8437728881836
1164,1164,1164,2023-09-20,95.4914779663086,96.1373519897461,95.9612045288086
1165,1165,1165,2023-09-21,93.07672882080078,95.45233917236328,94.47373962402344
1166,1166,1166,2023-09-22,91.93862915039062,97.58567810058594,95.15875244140624
1167,1167,1167,2023-09-25,91.39431762695312,96.70494079589844,95.45233917236328
1168,1168,1168,2023-09-26,89.47440338134766,94.57160186767578,95.52084350585938
1169,1169,1169,2023-09-27,89.4645004272461,94.30738067626952,95.23704528808594
1170,1170,1170,2023-09-28,90.2364273071289,95.4914779663086,96.1373519897461
1171,1171,1171,2023-09-29,89.6921157836914,93.07672882080078,95.45233917236328
1172,1172,1172,2023-10-02,87.61385345458984,91.93862915039062,97.58567810058594
1173,1173,1173,2023-10-03,85.77310180664062,91.39431762695312,96.70494079589844
1174,1174,1174,2023-10-04,86.8617172241211,89.47440338134766,94.57160186767578
1175,1175,1175,2023-10-05,86.93099212646484,89.4645004272461,94.30738067626952
1176,1176,1176,2023-10-06,86.02051544189453,90.2364273071289,95.4914779663086
1177,1177,1177,2023-10-09,87.13882446289062,89.6921157836914,93.07672882080078
1178,1178,1178,2023-10-10,88.28681182861328,87.61385345458984,91.93862915039062
1179,1179,1179,2023-10-11,90.06819152832031,85.77310180664062,91.39431762695312
1180,1180,1180,2023-10-12,88.34619140625,86.8617172241211,89.47440338134766
1181,1181,1181,2023-10-13,87.44561004638672,86.93099212646484,89.4645004272461
1182,1182,1182,2023-10-16,88.67277526855469,86.02051544189453,90.2364273071289
1183,1183,1183,2023-10-17,89.7416000366211,87.13882446289062,89.6921157836914
1184,1184,1184,2023-10-18,87.9503402709961,88.28681182861328,87.61385345458984
1185,1185,1185,2023-10-19,86.72315979003906,90.06819152832031,85.77310180664062
1186,1186,1186,2023-10-20,86.38668823242188,88.34619140625,86.8617172241211
1187,1187,1187,2023-10-23,84.9516830444336,87.44561004638672,86.93099212646484
1188,1188,1188,2023-10-24,86.73306274414062,88.67277526855469,86.02051544189453
1189,1189,1189,2023-10-25,84.82303619384766,89.7416000366211,87.13882446289062
1190,1190,1190,2023-10-26,87.11902618408203,87.9503402709961,88.28681182861328
1191,1191,1191,2023-10-27,85.75331115722656,86.72315979003906,90.06819152832031
1192,1192,1192,2023-10-30,86.83202362060547,86.38668823242188,88.34619140625
1193,1193,1193,2023-10-31,90.24633026123048,84.9516830444336,87.44561004638672
1194,1194,1194,2023-11-01,90.75104522705078,86.73306274414062,88.67277526855469
1195,1195,1195,2023-11-02,92.4829330444336,84.82303619384766,89.7416000366211
1196,1196,1196,2023-11-03,94.51172637939452,87.11902618408203,87.9503402709961
1197,1197,1197,2023-11-06,93.19548797607422,85.75331115722656,86.72315979003906
1198,1198,1198,2023-11-07,92.08708190917967,86.83202362060547,86.38668823242188
1199,1199,1199,2023-11-08,92.41365814208984,90.24633026123048,84.9516830444336
1200,1200,1200,2023-11-09,90.5828094482422,90.75104522705078,86.73306274414062
1201,1201,1201,2023-11-10,91.60214233398438,92.4829330444336,84.82303619384766
1202,1202,1202,2023-11-13,90.2067413330078,94.51172637939452,87.11902618408203
1203,1203,1203,2023-11-14,93.73979949951172,93.19548797607422,85.75331115722656
1204,1204,1204,2023-11-15,93.31424713134766,92.08708190917967,86.83202362060547
1205,1205,1205,2023-11-16,91.58235931396484,92.41365814208984,90.24633026123048
1206,1206,1206,2023-11-17,91.58235931396484,90.5828094482422,90.75104522705078
1207,1207,1207,2023-11-20,91.42401123046876,91.60214233398438,92.4829330444336
1208,1208,1208,2023-11-21,90.86980438232422,90.2067413330078,94.51172637939452
1209,1209,1209,2023-11-22,91.1370086669922,93.73979949951172,93.19548797607422
1210,1210,1210,2023-11-24,91.15680694580078,93.31424713134766,92.08708190917967
1211,1211,1211,2023-11-27,92.7303466796875,91.58235931396484,92.41365814208984
1212,1212,1212,2023-11-28,93.06683349609376,91.58235931396484,90.5828094482422
1213,1213,1213,2023-11-29,93.34393310546876,91.42401123046876,91.60214233398438
1214,1214,1214,2023-11-30,94.60079193115234,90.86980438232422,90.2067413330078
1215,1215,1215,2023-12-01,96.89678955078124,91.1370086669922,93.73979949951172
1216,1216,1216,2023-12-04,98.86619567871094,91.15680694580078,93.31424713134766
1217,1217,1217,2023-12-05,98.73753356933594,92.7303466796875,91.58235931396484
1218,1218,1218,2023-12-06,98.02499389648438,93.06683349609376,91.58235931396484
1219,1219,1219,2023-12-07,97.98540496826172,93.34393310546876,91.42401123046876
1220,1220,1220,2023-12-08,98.09426879882812,94.60079193115234,90.86980438232422
1221,1221,1221,2023-12-11,98.2921905517578,96.89678955078124,91.1370086669922
1222,1222,1222,2023-12-12,98.30209350585938,98.86619567871094,91.15680694580078
1223,1223,1223,2023-12-13,102.66645050048828,98.73753356933594,92.7303466796875
1224,1224,1224,2023-12-14,105.94219970703124,98.02499389648438,93.06683349609376
1225,1225,1225,2023-12-15,104.03217315673828,97.98540496826172,93.34393310546876
1226,1226,1226,2023-12-18,103.28003692626952,98.09426879882812,94.60079193115234
1227,1227,1227,2023-12-19,103.3196258544922,98.2921905517578,96.89678955078124
1228,1228,1228,2023-12-20,102.17162322998048,98.30209350585938,98.86619567871094
1229,1229,1229,2023-12-21,103.36910247802734,102.66645050048828,98.73753356933594
1230,1230,1230,2023-12-22,102.93366241455078,105.94219970703124,98.02499389648438
1231,1231,1231,2023-12-26,103.52745056152344,104.03217315673828,97.98540496826172
1232,1232,1232,2023-12-27,103.72537994384766,103.28003692626952,98.09426879882812
1233,1233,1233,2023-12-28,104.23999786376952,103.3196258544922,98.2921905517578
1234,1234,1234,2023-12-29,103.0500030517578,102.17162322998048,98.30209350585938
1235,1235,1235,2024-01-02,104.47000122070312,103.36910247802734,102.66645050048828
1236,1236,1236,2024-01-03,101.61000061035156,102.93366241455078,105.94219970703124
1237,1237,1237,2024-01-04,101.80999755859376,103.52745056152344,104.03217315673828
1238,1238,1238,2024-01-05,101.97000122070312,103.72537994384766,103.28003692626952
1239,1239,1239,2024-01-08,102.33000183105467,104.23999786376952,103.3196258544922
1240,1240,1240,2024-01-09,102.4000015258789,103.0500030517578,102.17162322998048
1241,1241,1241,2024-01-10,103.25,104.47000122070312,103.36910247802734
1242,1242,1242,2024-01-11,101.9800033569336,101.61000061035156,102.93366241455078
1243,1243,1243,2024-01-12,102.9000015258789,101.80999755859376,103.52745056152344
1244,1244,1244,2024-01-16,101.9000015258789,101.97000122070312,103.72537994384766
1245,1245,1245,2024-01-17,100.23999786376952,102.33000183105467,104.23999786376952
1246,1246,1246,2024-01-18,99.08000183105467,102.4000015258789,103.0500030517578
1247,1247,1247,2024-01-19,100.62000274658205,103.25,104.47000122070312
1248,1248,1248,2024-01-22,100.8000030517578,101.9800033569336,101.61000061035156
1249,1249,1249,2024-01-23,101.87999725341795,102.9000015258789,101.80999755859376
1250,1250,1250,2024-01-24,101.2300033569336,101.9000015258789,101.97000122070312
1251,1251,1251,2024-01-25,103.66999816894533,100.23999786376952,102.33000183105467
1252,1252,1252,2024-01-26,103.5999984741211,99.08000183105467,102.4000015258789
1253,1253,1253,2024-01-29,103.69000244140624,100.62000274658205,103.25
1254,1254,1254,2024-01-30,103.5999984741211,100.8000030517578,101.9800033569336
1255,1255,1255,2024-01-31,101.7300033569336,101.87999725341795,102.9000015258789
1256,1256,1256,2024-02-01,103.23999786376952,101.2300033569336,101.9000015258789
1257,1257,1257,2024-02-02,101.97000122070312,103.66999816894533,100.23999786376952
1258,1258,1258,2024-02-05,100.0,103.5999984741211,99.08000183105467
